@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_people numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.33,0.67,0,0,0.67,0,0,0,0,0,0,0,0,0.16,0,0.107,6.111,275,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.189,0,3.857,81,1
0,0.23,0,0,0,0.71,0,0,0,0,0,0,0,0,0.238,0,0,3.184,242,1
0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0.963,0.113,0.17,2.622,139,1
0,0.26,0,0,17.1,0,0,0,0,0,0,0,0,0.084,0.378,0,1.051,13.82,1078,1
0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.692,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524,0,0,1.229,75,1
0,0.29,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0.044,0,0,1.559,145,1
0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,62,1
0,0.2,0.31,0,0,0.2,0.1,0,0,0,0,0,0,0,0.785,0.065,0,4.064,817,1
0,0.56,0,0.56,0,0,0,0,0,0,0,0,0,0,1.135,0.349,0,5.105,194,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.851,104,1
0,0,0,0,0,0,0,0,0.6,0.12,0.36,0,0.36,0,0,0,0,2.337,505,1
0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0.464,0,0,1.392,78,1
0,0.72,0,0,0,0,0,0,0.72,0,0,0,0,0,0.134,0,0,3.066,92,1
0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.898,0.105,0,443.333,1330,1
0,0,0.21,0,0,0.32,0,0,0,0,0,0,0,0,0.262,0.186,0.025,11.793,2288,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566,0.361,0,2.638,124,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.166,79,1
0,1.63,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,0,3.294,56,1
0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0.197,0,3.681,81,1
0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,1.008,0.059,0,589,1178,1
0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.949,0,0,1.379,40,1
0,0,0.14,0,0,0.44,0,0,0,0.29,0,0,0,0,0.153,0.128,0.102,2.686,368,1
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.171,0.171,0,2.05,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.401,0.267,0,3.459,256,1
0,0.06,0.33,1,0,0.26,0,0,0,0,0,0,0,0,1.06,0.151,0.05,4.623,1045,1
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,0,2.058,35,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.067,1.607,418,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631,0.244,0.081,64.416,773,1
0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0.037,0,0,2.666,208,1
0,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,1.207,0.345,0,4.761,200,1
0,0.03,0.1,0.65,0,0.76,0,0,0,0,0,0,0,0.073,0.337,0.141,0,3.305,1613,1
0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0.051,0,6.125,343,1
19.73,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,4.786,292,1
0,0.16,0.08,0.41,0,0.53,0.04,0,0,0,0,0.08,0,0,0.507,0.493,0.028,5.608,1991,1
0,0,0.14,0,0,0.44,0,0,0,0.29,0,0,0,0,0.153,0.128,0.102,2.686,368,1
0,0.26,0,0,17.1,0,0,0,0,0,0,0,0,0.082,0.369,0,1.026,13.82,1078,1
0,0,0.23,0.23,0,1.07,0,0,0,0,0,0,0,0,0.418,0.254,0.018,9.705,1514,1
0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.269,0,0,4.18,464,1
0,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,1.199,0.505,0,3.337,267,1
0,0.2,0.2,0,0,0.2,0,0,0,0,0,0.2,0,0,0.334,0.174,0.014,6.896,1200,1
0,0.5,0.3,0.3,0,0.1,0,0,0,0,0,0.2,0.1,0,0.49,0.158,0.015,8.55,1351,1
0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.107,0.017,0.017,3.922,3271,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0,4.823,82,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.023,1.023,0,3.485,122,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9,1
0,0.83,0,0,0,0,1.46,0,0,0,0,0,0,0.109,0.182,0.146,0,3.791,364,1
0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0.415,0.138,0,1.937,93,1
0,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.166,0,1.494,139,1
0,0.08,0.34,0.94,0,0.34,0,0,0,0,0,0,0,0,0.287,0.223,0.079,3.314,537,1
0,0,0,0,10.38,0,0,0,0.13,0,0,0,0,0,0.364,0.064,0.686,13.884,1444,1
0,0.08,0.08,0.08,0,1.5,0,0,0,0.08,0,0,0,0,0.339,0.162,0.014,4.137,753,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,144,1
0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.127,0,4.735,161,1
0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,1.102,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349,0,0,5.886,312,1
0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,4.333,78,1
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682,69,1
0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,1.046,0.037,0,4.022,543,1
0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.359,0.403,0.134,5.774,358,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,4.555,82,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975,0.37,0,35.461,461,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642,51,1
0,0,0.44,0,0,0,0.44,0,0,0,0,0,0,0,0.291,0,0,1.348,58,1
0,0.08,0.08,0,0.84,0.08,0,0,0.25,0,0,0,0,0.015,0.518,0.157,0.33,7.277,2045,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,32,1
0,1.34,0.33,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.053,2.036,167,1
0,0,0.06,0.3,0,0.06,0,0,0,0,0,0.06,0,0,0.01,0.169,0,1.748,444,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555,0,0,3.275,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.198,0,3.857,81,1
0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,1.011,0,0,2.888,52,1
0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,0,2.444,44,1
0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0.199,0,0,15.892,445,1
0,0.33,0.67,0.33,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,193.5,1161,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.662,0,4.066,61,1
0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1.443,0,0,3.782,87,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0.511,0,0,4.617,217,1
0,0.45,0,0,9.04,0,0,0,0,0,0,0,0,0,0.072,0,1.083,7.857,440,1
0,0.02,0.05,0.42,0,0.34,0,0,0,0,0,0,0.02,0,0.538,0.145,0.07,5.108,3525,1
0,0,0.35,0.25,0,0.8,0,0,0,0,0,0,0,0,0.149,0.131,0.008,3.629,617,1
0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,1.461,0,0,2.973,113,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985,0.184,0,3.923,255,1
0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,1.023,0.093,0,3.621,344,1
0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.437,0.291,1.823,62,1
0,0,0.22,1.6,0,0,0,0,0,0,0,0,0,0,0.187,0.112,0,3.184,363,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,0,1.666,10,1
0,0.49,0.24,0.16,0,0.16,0,0,0,0,0,0,0,0,0.25,0.224,0.013,5.872,1339,1
0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.424,0,0,12.692,330,1
0,0.18,0,0.92,0,0,0,0,0,0,0,0,0,0,0.426,0,0,1.283,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.925,106,1
0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.902,0.106,0,664,1328,1
0,0.06,0.33,0.93,0,0.26,0,0,0,0,0,0,0,0,0.41,0.192,0.115,4.754,813,1
0,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0.305,0,0,2.162,93,1
0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0,2.616,191,1
0,0,0.12,0.19,0,1.08,0,0,0,0,0,0,0,0,0.435,0.592,0.022,5.335,1590,1
0,0,0.25,0.16,0,0.08,0,0,0,0,0,0.16,0.08,0,0.356,0.101,0.012,11.32,1834,1
0,0,0,0.09,0,0.09,0,0,0,0,0,0,0,0.029,0.029,0.014,0,4.192,566,1
0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.19,2.652,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.61,0,4.133,62,1
0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,4.722,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0,0,1.74,141,1
0,0,0,0.38,0,0.38,0,0,0,0,0,0,0,0,0.661,0.088,0,2.256,325,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.128,0,2.215,113,1
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
0,0.25,0.17,0.17,0,0.08,0,0,0,0,0,0.17,0.08,0,0.408,0.118,0.013,7.55,1412,1
0,1.41,0.47,0,0,0,0,0,0,0,0,0,0,0,0.144,0.288,0,3.745,191,1
0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0.486,0,0,2.681,59,1
0,0.11,0.11,0.47,0,0.29,0,0,0,0,0,0,0,0,0.492,0.338,0.092,6.033,1460,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,4.548,141,1
0,0.31,0.31,0,0,0.31,0,0,0.31,0,0,0,0,0,0.89,0.046,0.046,12.382,421,1
0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,3.048,125,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,1,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671,0,0,4,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,2.823,240,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706,0,0,8.411,143,1
0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,1.094,0,0,1.428,40,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0.169,0.169,10.625,170,1
0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.131,119,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,0.196,0,5.466,82,1
0,0.05,0.26,0.57,0,0.33,0,0,0,0,0,0,0,0,0.346,0.793,0.159,6.05,3213,1
0,0.97,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.167,1.342,3.5,77,1
0,1.25,0.62,0,0,0,0,0,0,0,0,0,0,0,0.223,0,0,2.35,134,1
0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,1.773,94,1
0,0.02,0.23,0.54,0,0.51,0,0,0,0,0,0,0,0,0.391,0.868,0.144,5.783,3210,1
0,0,0.08,0.9,0,1.14,0,0,0,0,0,0,0,0,0.736,0.256,0.096,4.123,701,1
0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,1.289,0.151,0,6.529,666,1
0,0.36,0,0,0,0,0,0,0,0,0,0.36,0,0.059,0.178,0,0,2.446,115,1
0,0,0,0.66,0,0.33,0,0,0,0,0,0,0,0,0.12,0.541,0,5.428,304,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0,4.02,197,1
0,0.43,0.26,0.17,0,0.17,0,0,0,0,0,0,0,0,0.256,0.242,0.013,6.142,1339,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,0.077,0,2.055,111,1
0,0.19,0.09,0.19,0,0.29,0,0,0,0,0,0,0,0.194,0.404,0.224,0.029,4.285,870,1
0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.031,0.237,0.031,0.031,3.758,530,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,24.375,3315,1
0,0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,1.718,0.055,0,5.175,621,1
0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0.969,0,0,2.179,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,0.462,0,0,5.793,168,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.225,162,1
0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,1.085,0.232,0.077,5.166,186,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235,0,0,4.466,134,1
0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0.814,0,0,2.6,39,1
0,0.03,0.28,0.47,0,0.57,0,0,0,0,0,0,0,0,0.458,2.33,0.113,6.601,2370,1
0,2,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.445,0.979,0,4.685,164,1
0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0.968,0,0,2.179,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1
0,0.17,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0.167,0.027,0.055,7.527,956,1
0,0.21,0.43,0,0.65,0.43,0,0,0,0.43,0,0,0,0,0.96,0.128,0.128,8.08,501,1
0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.201,0,4.5,54,1
0,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0,0,0.088,0.353,0,2.571,108,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644,0.161,0,2.522,111,1
0,0.34,0,0,0,0.34,0,0,0,0,0,0,0,0,0.215,0,3.879,6.978,328,1
0,0,0,0.2,0,0.2,0.05,0,0,0,0,0,0,0,0.054,0.118,0,2.37,588,1
0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0.64,0.256,0,3.5,112,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179,0.117,0,1.8,63,1
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0,3.538,46,1
0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0.464,0.348,6.932,513,1
0,0.25,0.17,0.17,0,0.08,0,0,0,0,0,0.17,0.08,0,0.42,0.114,0.012,7.497,1402,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.255,0,0,2.818,124,1
0,0.79,0,0,0,0.79,0,0,0,0,0,0,0,0,0.64,0.192,0,2.74,74,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,4.833,87,1
0,0,0.64,0,0,0.64,0,0,0,0,0,0,0,0,0.093,0,0,2.755,135,1
0,0.09,0.39,0,0,0.19,0,0,0,0,0,0,0,0,0.318,0.151,0,6.813,1458,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0.251,0,5.488,247,1
0,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,1.053,0.351,0.25,3.884,303,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0,0,3.833,23,1
0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.199,0,4.818,53,1
0,0.31,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0.135,0,0,3.537,191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.291,0,2.5,45,1
0,0.5,0,1.52,0,0,0,0,0,0,0,0,0,0,0.412,0.412,0,2.441,249,1
0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.213,0,4.818,53,1
0,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0.129,0,0,5.8,116,1
0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,0,2.111,95,1
0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0.198,0.596,0,3.833,69,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.554,0.369,0,2.333,119,1
0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,27.479,1319,1
0,0,0.22,0,0.22,0.22,0,0,0.45,0,0,0,0,0,0.129,0.193,0,7.258,617,1
0,0.7,0,0,0,0.35,0,0,0,0,0,0,0,0,0.381,0.063,0,2.021,95,1
0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.158,0.063,0,2,156,1
0,0.11,0,0.33,0,0,0,0,0,0,0,0,0,0,0.034,0.12,0,1.961,302,1
0,0.41,0.41,0.41,0,0.41,0,0,0,0.41,0,0,0,0,0.067,0,0,1.863,41,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,1.083,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0,0,3,75,1
0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,2.383,15841,1
35.46,0.58,0,0,0,1.16,0,0,0,0,0,0,0,0,0.239,0.239,0,3.338,207,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,72,1
0,0,0,0.17,0,1.36,0,0,0,0,0,0,0,0,0.387,1.961,0.025,11,660,1
0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,359,1
0,0.73,0.27,0.27,0,0.18,0,0,0,0,0,0.18,0.09,0,0.43,0.134,0.013,8.445,1478,1
0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0.293,0,0,1.69,93,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,2,178,1
0,0,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0.874,0.051,0.051,5.582,374,1
0,0,0.41,0.13,0,0.69,0,0,0,0,0,0,0,0,0.75,0.305,0,3.401,966,1
0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0.537,0,0,2.782,64,1
0,0.45,0,0,9.5,0,0,0,0,0,0,0,0,0,0.203,0,1.084,8.517,477,1
0,0,0,0.15,0,0.3,0,0,0,0,0,0,0,0,0.376,0.05,0.025,2.271,427,1
0,0,0.11,0.22,0,0.45,0,0,0,0,0,0,0,0,0.265,0.132,0,4.215,666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.249,1.237,0,105.8,529,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.132,113,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.806,0,0,1.293,75,1
0,0.05,0.1,0.42,0,0.31,0,0,0,0,0,0,0,0,0.406,0.388,0.036,4.829,1589,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.492,0,0,2.184,166,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,0.787,0,3.875,93,1
0,0.17,0,0.69,0,0.17,0,0,0,0,0,0,0,0,0.079,0.106,0.053,2,260,1
0,1.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0.138,0.138,0,2.7,54,1
0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,1.018,0.036,0,4.022,543,1
0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0.233,0,0.233,9.5,323,1
0,0.07,0.14,0.58,0.07,0.29,0,0,0,0,0,0.07,0,0,0.319,0.266,0.279,4.689,1163,1
0,0.19,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0.632,0.03,0.09,6.789,869,1
0,0,0.28,0,0,0.84,0,0,0,0,0,0,0,0,1.294,0.043,0,3.979,386,1
0,0.48,0.48,0,0,0.48,0,0,0,0,0,0,0,0,0.589,0.294,0,4.85,194,1
0,1.2,1.2,0,0,0,0,0,0,0,0,0,0,0,0.331,0,0,50.166,301,1
0,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0.567,0.024,0.049,5.425,944,1
0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.616,0,0,5.778,549,1
0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,2.269,118,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.131,81,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.145,0.291,0,2.95,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,4.176,142,1
0,0,0.16,0,0,0.49,0,0,0,0,0,0,0.16,0,0.925,0.231,2.29,5.833,595,1
0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.18,0.18,14.818,163,1
0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.864,0.132,0.066,5.87,364,1
1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936,0,0,4.586,133,1
0,0.06,0.06,0.3,0,0.06,0,0,0,0,0,0.06,0,0,0.01,0.169,0,1.766,447,1
0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0.503,0,0.083,16.304,375,1
0,1.08,0.54,0,0,0,0,0,0,0,0,0,0,0,0.334,0,0,1.325,53,1
0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.079,0.159,0,0,4.555,123,1
0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,1.083,0.144,0.072,2.428,153,1
0,0.04,0,0.04,0,0.14,0,0,0.19,0,0,0,0,0,0.007,0.099,0,1.867,521,1
0,0,0.64,0,0,0.64,0,0,0,0,0,0,0,0,0.093,0,0,2.755,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.453,0,0,4.153,54,1
0,0,0,1.53,0,0.61,0,0,0,0,0,0,0,0,0.207,0.207,0,2.132,226,1
0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.153,30,1
0,0.41,0,0,0,0.82,0,0,0,0,0,0,0,0,0.904,5.3,0,7.478,344,1
0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,1.251,174,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.284,0,0,3.639,313,1
0,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0.159,0,1.494,139,1
0,1.63,1.63,0,0,0,0,0,0,0,0,0,0,0,1.212,0,0,15.916,191,1
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0.204,0,5.181,57,1
0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0.199,2.465,106,1
0,0.35,0.17,0,0,0,0,0,0,0,0,0,0,0,0.057,0.171,0,1.974,229,1
0,0.19,0,0,0,0.19,0,0,0,0,0,0,0,0,0.152,0,0,1.357,148,1
0,0.09,0.26,0.42,0,0.52,0,0,0,0,0,0,0,0.016,0.345,0.515,0.109,5.632,2501,1
0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0.103,0,0,1.437,161,1
0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.102,0.716,0,4.512,185,1
0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583,38,1
0,0.86,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0.136,0,4.541,109,1
0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0.496,0,0.082,16.782,386,1
0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.481,0.549,0,3.166,114,1
0,1.47,0.36,0,0,0,0,0,0,0,0,0,0,0,0.367,0.061,0.122,4,264,1
0,0,0.11,0.23,0,0.23,0,0,0,0,0,0,0,0,0.13,0.168,0.018,5.76,795,1
0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.246,0.894,0.012,4,640,1
0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,2.128,730,1
40.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.061,0,10.585,434,1
0,0.25,0.17,0.17,0,0.08,0,0,0,0,0,0.17,0.08,0,0.408,0.118,0.013,7.55,1412,1
0,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0.381,0.05,0,2.322,216,1
0,0,0.48,0,0,0.24,0,0,0,0,0,0.24,0,0,0.036,0.184,0,2.336,264,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.683,0.168,0.084,57.23,744,1
0,0.49,0,0,0,0.49,0,0,0,0,0,0,0,0,0.847,0.077,0,3.219,499,1
0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.065,0,2.104,381,1
0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,1.183,0.253,0,5.454,180,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0,8.161,253,1
0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,2.13,228,1
0,0,0,0,0,0.43,0,0,0.43,0,0,0,0,0,0.835,0,0,5.114,179,1
0,0,0.25,0.31,0,0.76,0,0,0,0,0,0.06,0,0.053,0.428,0.235,0.064,3.702,1070,1
0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0.182,0,4.339,243,1
0,0.54,0,0,0,0.18,0,0,0,0,0.18,0,0,0,0.249,0.305,0,3.921,447,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0.23,0,5.538,72,1
0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.461,0.527,0,3.166,114,1
0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.269,0,0,3.115,81,1
0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0.669,0.297,0,3.666,165,1
0,0.15,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0.698,0.067,0,5.101,801,1
0,0.4,0.1,0,0,0.3,0,0,0,0,0,0,0,0.26,0.991,0.39,0.032,3.173,1044,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,5.009,506,1
0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.615,0.025,0,1.377,186,1
1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0.228,3,69,1
0,0.19,0,0,0,1.38,0,0,0,0,0,0,0,0,0.745,0.308,0.025,6.652,632,1
0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0.21,0,4.5,54,1
