@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R5,7-8,13-14,17,20,23,25,27,29,32-34,39-40,44-46,53,57-58'

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.19,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0.09,5.74,0,178,0
0.31,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0
0.26,0,0.19,0.06,0.19,0.52,0.59,0.39,3.23,0,0,0,0.06,0,0,0,0.06,0,0,0.063,751,0
0.46,0,0.15,0,0.15,0.46,0,0,2.15,0,0.3,0,0,0,0,0,0,0.15,0,0,238,0
0.07,0,0,0,0.07,0,0,0,0.74,0.07,0,0,0.22,0,0,0,0,0,0,0.021,681,0
0.4,0,0,0.27,0,0.06,0,0,3.47,0,0,0,0.06,0,0,0,0.06,0.06,0,0.018,693,0
0,0,0.67,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.67,0,0,121,0
1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,4,0
0.76,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
0,0,0.25,0.08,0.25,0.42,0,0,3.11,0,0,0,0.16,0,0,0,0,0,0,0,694,0
0,0,0,0,0,0,0,0,0.14,0.59,0,0,0.14,0,0,0,0,0.44,0,0,238,0
0,0,0,0,0,0.03,0,0,0.46,0,0.03,0,0,0,0,0,0,0.12,1.19,0,1827,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,6.34,0,0,0,34,0
0.59,0,0,0,0,0,0,0,1.78,0,0,0,0,0,1.19,0,0,0,0,0,81,0
3.27,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,21,0
2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0
0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,101,0
0.16,0,0,0,0,0,0,0,0.64,0.05,0,0,0.26,0,0,0,0,0.05,0,0.015,1073,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
0.31,0,0,0.05,0,0.1,0.05,0,1.47,0,0,0,0,0,0.36,0,0,0.1,0,0.061,939,0
0,0,0,0.38,0,0.58,0,0.38,3.48,0,0,0,0,0,0,0,0,0,0,0.108,303,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,282,0
0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,40,0
0,0,0.28,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0.28,0,0,211,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
0,0,0,0.79,0,1.18,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0.19,0,0,0,2.86,0,0,0,0,0,0,0,205,0
0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0.41,0,0,0,113,0
0,0,0,0,0,0,0,0,1.6,2.4,0.8,0.8,0,0.8,1.6,0.8,0,1.6,0,0,95,0
0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,1.12,0,0,92,0
0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,4.54,0,0,0,0,0,37,0
0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,11,0
0,0,0,0,0,0,0,0,0,0.72,0.72,0,0,0,0,0,0,0,0,0,164,0
0,0,0,0,0,0,0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0,822,0
0,0,0,0,0,0,0,0,3.12,1.56,3.12,0,0,0,0,0,0,0,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,49,0
0,0,0,1.4,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,2.06,1.37,0.68,0.68,0,0.68,0,0.68,0,0.68,0.68,0,157,0
1.63,0,0,0,0,0,0,0,0,1.63,0,1.63,0,1.63,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.17,0,0,0,0.88,0.17,0,0,0.17,0,0,0,0,0,0,0,0,0.17,0,0,447,0
0.16,0,0,0,0,0,0,0,0.62,0.05,0,0,0.56,0,0,0,0.05,0,0,0.016,1090,0
0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0.87,0,0,33,0
0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,114,0
0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,1.14,0,0,0,238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,2.12,0,0,0,2.12,0,0,0,0,2.12,0,0,65,0
0,0,0,0,0,0,0,0,1.29,1.94,0.64,0.64,0,0.64,0.64,0.64,0,0.32,1.94,0,156,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,0,4.76,0,4.76,0,0,0,0,30,0
0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,64,0
0.1,0,0,0,0,0,0,0,0.52,0.1,0,0,1.15,0,0,0,0,0,0,0.029,490,0
0.26,0,0,0,0,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.053,685,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,59,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,1.43,0.86,0.28,0.28,0.14,0.28,0.14,0.28,0,0.57,0.28,0,372,0
0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,1.92,1.92,0,107,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
1.54,0,0.51,0.51,0,0,0,0,0.51,1.54,0,0,0,0,0,0,0,0,0.51,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,9,0
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,2.56,0,0,23,0
0.23,0,0,0,0,0,0,0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,142,0
0.55,0,0,0,0,0.11,0,0,1.22,0,0,0,1.89,0,0.11,0,0,0.22,0,0,600,0
0.11,0,0,0,0,0,0,0,0.56,0.11,0,0,0.34,0,0,0.11,0,0,0,0.029,653,0
0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0,201,0
0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0.68,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,13,0
0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5,0
0.15,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0.61,0,485,0
0,0,0,0,0,0,0,0,4.51,3.22,0,0,0,0,0,0,0,0.64,0,0,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0.52,0.1,0.1,0.21,0,0,3.17,0,0,0,0,0,0,0,0.1,0,0,0.041,469,0
0,0,0,0,0,0,0,0,2.06,0.25,0.25,0.25,2.83,0.25,0,0.25,0,0.25,0,0,190,0
0.44,0,0,0,0,0,0,0,1.33,0.88,0,0,0,0,0,0,0,0,0,0,249,0
0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,19,0
0,0,0,0.15,0.07,0.53,0,0.22,1.83,0,0,0,0,0,0,0,0,0,0,0.023,659,0
0.4,0,0,0,0.1,0.1,0.3,0,2.93,0,0,0,0,0,0,0,0,0,0,0,545,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,8.69,0,0,0,0,0,35,0
0,0,0,0.55,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,58,0
8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.61,0,0,0.8,0,0,0,0,1.61,0,0,0,0,0,0.8,0,0,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0
0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0
0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,49,0
1.04,0,0,0,0,0,0,0,0.41,0.52,0.2,0.2,0.41,0.2,0.1,0.2,0.1,0.1,0,0.016,393,0
3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,21,0
0.71,0,0,0,0,0,0,0,0,0.35,0,0,1.79,0,0,0,0,0.71,0,0.062,85,0
0,0,0,0,0,0,0,0,1.38,0,0,0,1.38,0,0.27,0,0,0,2.63,0,534,0
0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,26,0
0.24,0,0,0,0,0.24,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,152,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0.12,0,0,0,0,0,0,0,0.62,0.12,0,0,0.49,0,0,0,0,0,0,0.033,485,0
0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,1.49,0,0,0,77,0
0,0,0,0.14,0,0.58,0,0,1.9,0,0.14,0,0,0,0,0.14,0,0.14,0,0,461,0
2.32,0,0,0,0,0,0,0,1.55,0.77,0.77,0.77,0,0.77,0,0.77,0,0,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,25,0
0.32,0,0,0,0,0,0,0,0.64,0,0.32,0,0,0,0.32,0,1.29,0.32,0,0,120,0
0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,146,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0
0,0,1.28,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,125,0
1.09,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,8,0
0.34,0,0,0,0,0,0,0,2.06,1.03,0,0,0,0,0,0,0,0.68,0.34,0,182,0
0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,2.22,0,0,4.44,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.26,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,24,0
0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.47,0,0.47,0.47,1.91,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,1.91,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,1.47,0,36,0
0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.44,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0.27,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.27,0,106,0
0,0,0,0.82,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.16,0,191,0
0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,1.28,0,83,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.25,0,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.71,0,97,0
0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0.327,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0.68,0,25,0
0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,31,0
0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,1.19,0,155,0
0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,80,0
0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,1.42,0,96,0
0,0,0,0,0,0,0,0,0.73,0,0.36,0,0,0,0,0,0,0,0,0,144,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,35,0
0.09,0,0.37,0.28,0,0.09,0,0.18,0,0,0,0,0,0,0,0,0,0.18,0,0.071,383,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,266,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,128,0
0,0,0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0.69,1.39,0,83,0
0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,1.25,0,0,1.25,1.25,0.204,49,0
0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,1.85,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,61,0
0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.51,0,0,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,289,0
0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,80,0
0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,1.28,1.28,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,3.12,0,0,5,0
0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,5,0,39,0
0,0,0,0.44,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.44,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0
0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,1.58,0,0,1.58,1.58,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,1.76,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,11,0
0.36,0,0,0,0,0.36,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,174,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,79,0
