@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,7,9,15-16,20-21,23,27-29,37,39-40,42-45,50,52-53,55,57-58'

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.341,0,0,3.166,57,0
0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0.337,0,0,2.95,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0.149,0,1.482,43,0
0,0,0,0.24,0,0,0.49,0,0.24,0.24,0.24,0.24,0,0.24,0,0.24,0,0.24,0.312,0,0.117,1.89,189,0
0,0,0,0,0,0,0,0,0.73,0.73,0.73,0.73,0.73,0.73,0,0.73,0,0.73,0.259,0,0,2.666,96,0
0,0,0,0,0,0,0,0,1.22,0.61,0.61,0,1.22,0.61,0,0,0,0.61,0.143,0,0,3.682,151,0
0,0,0.26,0,0,0,1.6,0,0,0,0.26,0,0,0.26,0,0,0,0,0.339,0,0,2.36,177,0
0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,3.3,0,0,0,0,2.06,68,0
0,0,0.56,0,0.06,0,0.18,0,0.06,0,0,0.63,0,0.06,0,0,0.06,0,0.16,0,0.017,2.829,815,0
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,1.31,0,0,0,0.242,0,0,1.266,19,0
0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,1.42,0,0,0,0,0,0,1.766,53,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0.558,0,2,28,0
0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0.61,0,0,0,0,0,0,1.24,67,0
0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,1.06,0,0.26,0,0.109,0,0.036,1.632,307,0
0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.75,0.369,0,0,2.032,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.085,89,0
0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,3.09,0,0,0,0.185,0.37,0,2.277,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,1.5,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,1.736,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0.57,0,4.02,0,0,0,0,0,0,0,0,0,0,1.14,0.84,0,0,3.583,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.231,0.231,0,1.761,37,0
0,0,0,0,0,0,1.22,0,3.06,0.61,0.61,1.84,0.61,0.61,0,1.84,0,1.84,0.189,0,0,2.283,169,0
0,0.41,0,0,0.41,0,2.29,0.2,0,0,0,0,0,0,0.2,0,0,0.83,0.069,0.866,0.103,5.052,485,0
0,0,0.28,0,0,0,0,0,0,0,0.14,0.28,0,0,0,0,0,0,0.199,0,0,1.82,304,0
0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0.58,0,0.87,2.34,0.58,0.29,0.87,0.58,0.87,0.29,0,0.58,0.637,0,0,3.552,373,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,1.625,13,0
0,0,0,0,0,0,0,0,0.24,0,0,0.74,0,0,0,0,0,0,0,0,0.16,9.31,1108,0
0,0,0,0,1.49,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,1.761,37,0
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,2.085,73,0
0,0,0,0,0,0,0,0,1.58,1.58,1.58,0,0,1.58,0,0,0,0,0.431,0,0,3.461,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,14,0
0,0,0,0,0,0,0.7,0.11,0,0,0.11,0.11,0,0,0.11,0,0,0.23,0.015,0,0,1.486,162,0
0,0,0,0.61,0,0,1.84,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,1.476,62,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.065,0,0,2.022,451,0
0,0,0,0,0,0,0,0,0,0.85,0,1.7,0,0,0,0.85,0,0.85,0,0,0,1.717,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,1,8,0
0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0,0,1.903,59,0
0,0,0.16,0,0.16,0,0.41,0.12,0,0.12,0,0.2,0,0,0,0,0.08,0.08,0.274,0.031,0.056,1.83,1479,0
0,0,0,0,0,0,0,0,1.17,0.39,0.39,0.39,0,0.39,0.39,0.39,0,0.39,0.314,0.125,0,1.955,133,0
0,0,0,0.12,0,0,0.48,0,0,0.24,0,0.12,0,0,1.33,0,0.12,0.12,0.148,0.033,0.016,2.056,364,0
0,0,0,0,0,0,0,0,2.77,2.77,5.55,0,0,2.77,0,0,0,0,1.229,0,0,3.25,39,0
0,0,0.02,0.02,0.13,0,0.17,0,0,0.02,0.02,0.83,0,0,0.04,0.02,0.06,0,0.176,0.003,0.003,2.201,2631,0
0,0,0,0,0,0,0,0,0,2.38,0,0,1.19,0,0,0,0,0,0.404,0,0,3.379,98,0
0,0,0,0,0,0,0.16,0,0,0,1.31,0.16,0,0,0,0,0,0.16,0.022,0,0,1.638,154,0
0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0.045,0,0,1.813,107,0
0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.281,0,1.363,45,0
0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,3.92,0,0,3.92,0,0,0,1.647,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0.523,0,2.571,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,1,5,0
0,0.04,0,0,0.13,0,1.17,0.04,0,0.04,0,0.31,0.22,0,0,0,0,0.13,0.224,0.027,0.006,1.784,1192,0
0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0.037,1.564,194,0
0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,3.17,0,0.263,0,0,2.575,103,0
0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0.136,0,0,4.341,178,0
0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0.484,0,0,3,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,8,0
0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0.608,0,0,2.941,100,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0.735,0.735,0,2.571,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,1.486,55,0
0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1.142,8,0
0,0,0,0,0,0,0,0,0,0,1.13,0,0.56,0,0,0,0,0,0,0,0,2.028,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,2.211,115,0
0,0,0,0,0,0,0.82,0,0.82,0,0.82,0,0,0,0.82,0,0,1.65,0.301,0,0,1.678,47,0
0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,2.15,0,0,0,0,0,0,1.718,55,0
0,0,0,0,0,0,0,0,0,0,0,1.69,1.69,0,0,1.69,0,0.84,0.136,0,0,1.619,68,0
0,0,0,0,0,0,0,0,0.88,0,0,0.88,3.53,0,0.88,0,1.76,0,0.279,0,0,1.326,61,0
0,0,0,0,0,0,0.37,0,0.75,0,0,0,0,0,0.75,0,0,0.37,0.054,0,0.054,1.066,128,0
0,0,0.08,0,0,0,0.74,0.08,0,0,0.82,0.08,0.16,0,0.24,0,0,0.08,0.011,0,0,2.1,500,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,0,1.647,28,0
0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0.31,0,0,0,0,2.607,219,0
0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,1.222,11,0
0,0,0,0,0,0,0.76,0,0,0.25,0.51,0,0,0,0,0,0,0,0.26,0,0,1.794,183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0.436,0,3.071,43,0
0,0,0,0,1.28,0,0.42,0,0.85,1.28,0.42,0.42,0,0.42,0,0.42,0,0.42,0.369,0,0,2.44,144,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,0,1.692,22,0
0,0,0,0,0,0,0,0,1.72,1.72,1.72,0,0,1.72,0,0,0,0,0.487,0,0,2.533,38,0
0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,1.156,37,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1.526,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,1.4,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0.111,0,1.73,45,0
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.4,0,0.137,0.068,0,2.282,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0.22,0,0,2,34,0
0,0,0,0,0,0,0.81,0,2.43,0,0,0.81,0.81,0,0,0.81,0,0,0.135,0.406,0,1.958,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,2.04,0,2.04,2.04,2.04,0,0,2.04,0,0,0,0,0.536,0,0,2.529,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0.86,0,0.86,1.73,0.86,0,0,0,0,0,0,0,0.131,0,0,1.74,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,3.333,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666,20,0
0,0,0,0,0,0,1.13,0,0,1.13,0,1.13,0,0,0,0,0,0,0.136,0.136,0,1.812,58,0
0,0,0,0,0,0,0.58,0,0.58,0,0,0,0,0,0,0,0,0.58,0.107,0.107,0,1.531,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0.107,0,0.053,1.864,910,0
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,1.541,37,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1.35,54,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,15,0
0,0,0.3,0,0.25,0,0.65,0.05,0,0.15,0,0.25,0,0.05,0,0,0.3,0.15,0.139,0.022,0.058,1.979,1081,0
0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.33,0,0.088,0,0,1.87,116,0
0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0.07,0,0,1.552,149,0
0,0,0,0,0,0,0,0,0,0.7,0.35,0,0.7,0,0,0,0.35,0,0,0,0,1.506,113,0
0,0,0.5,0,0,0,0.16,0,0.05,0,0,0.67,0,0,0,0,0,0,0.233,0,0.016,2.972,963,0
0,0,0,0,0,0.09,0,0,0,0,0.09,0.18,0,0,0,0,0.09,0,0.106,0,0,2.277,558,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0.31,0.31,0,0,0.31,0,0,0.339,0.048,0,1.99,215,0
0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.12,0,0,2.017,117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,17,0
0,0.14,0,0,0,0,0.14,0,0,0,0,0,0,0.14,0,0,0,0,0.022,0,0,1.931,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,7,0
0,0,0,0,0,0,0,0,0.83,0.27,1.66,1.38,0,0.27,0.27,0.27,0,0.55,0.549,0,0,4.257,430,0
0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0.165,0,0,1.666,40,0
0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,2.56,0,0,0,1.5,24,0
0,0,0,0.08,0,0,0.4,0,0,0,0,0.08,0,0.08,0.89,0,0.24,0.08,0.034,0.057,0.022,1.875,542,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0.543,0,0,1,10,0
0,0,0,0,0,0,0,0,3.47,0.86,0.86,1.73,1.73,0.86,0,1.73,0,1.73,0.289,0,0,1.978,91,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,0
0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0.181,0,2,22,0
0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,1.583,95,0
0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1,11,0
0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0.084,0.028,0.084,4.11,411,0
0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0,2.8,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,28,0
0,0,0,0,0,0,0.8,0,0,0,0,0.8,1.6,0,0.8,1.6,0,1.6,0,0,0,1.596,83,0
0,0,0.32,0,0,0,0.32,0,0,0,0,0.32,0.32,0,0,0.32,0.32,0,0.094,0,0,1.973,148,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1.75,7,0
0,0,0,0,0,0,0,0,1.2,1.2,1.2,0,0,1.2,0,0,0,1.2,0.57,0,0,2.312,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.14,0,0,1.592,129,0
0,0,0,0,0,0,0.49,0,0,0.74,0,0,0,0,0,0,0,0,0.054,0,0.027,4.634,380,0
0,0,0.13,0,0.27,0.13,0.83,0,0,0.13,0,0.2,0,0,0,0,0,0.06,0.194,0.029,0.048,1.793,888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5,0
0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0,0.682,0,0,2.705,46,0
0,0,0,0,0,0,2.35,0,2.35,0,0,0,1.17,0,0,0,0,2.35,0.743,0,0,4.476,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0.047,0,0.031,1.614,339,0
0,0,0,0,0,0,0,0,4.16,4.16,4.16,0,0,4.16,0,0,0,0,1.142,0,0,3.333,30,0
0,0,0,0,0,0,1.21,0,1.21,0,0,0,0,0,2.43,0,1.21,0,0.378,0,0,1.333,24,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285,32,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,1.34,0.44,0,0,0.44,0,0,0,0,0,0,3.901,398,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0.05,0.03,0.33,0,0.01,0,0.03,0.76,0.01,0.05,0.03,0,0.05,0,0.254,0.002,0.007,2.128,3467,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,1.428,50,0
0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.411,0,0,1.866,112,0
0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.041,73,0
0,0,0,0,0,0,0.46,0,0,0,0,0.92,0,0,0,0,0,0,0.125,0,0,1.51,74,0
0,0,0.04,0,0.13,0,0.65,0,0,0.23,0,0.32,0.04,0.04,0.18,0,0.13,0,0.184,0.047,0.061,1.686,1184,0
0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,53,0
0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0.394,0,0,3.666,506,0
0,0,0,0,0,0,0.39,0,0.59,0.39,0.39,0.19,0,0.39,0,0.19,0,1.19,0.657,0,0,2.156,207,0
0,0,0,0,0,0,0,0,2.63,0.87,0.87,0.87,0.87,0.87,0,0.87,0,0.87,0.976,0.139,0,1.767,76,0
0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,1.722,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.846,48,0
0,0,0,0,0,0,1.99,0,0.39,0.19,0,0,0,0,0,0,0,0,0.203,0.018,0,3.716,472,0
0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,1.517,88,0
0,0.22,0,0,0.68,0.45,1.59,0,0.22,0,0,0.91,0,0,0,0,0,0,0.101,0.135,0.067,2.5,210,0
0,0,0,0,2.22,2.22,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,1.583,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0.368,0.184,0,2.833,51,0
0,0,0,0,0,0,0.59,0,0.59,0,0,0,0,0,0,0,0,0.59,0.105,0,0,1.826,42,0
0,0,0,0,0,0,1.49,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,1.785,25,0
0,0,0,0,0,0,0,0,0,0.93,0,0.93,0,0,0,0.31,0,0,0.122,0,0.214,2.904,363,0
0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0.209,0,0.039,2.278,629,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,2.094,111,0
0,0,0,0,0,0,0,0,0,0.98,0.49,0,0,0,0,0,0,0,0.166,0,0,2.234,105,0
0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,1.666,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,1.677,99,0
0,0,0,0,0,0,0.33,0,1.34,0.33,0.33,0.33,0.33,0.33,0,0.33,0,0.33,0.296,0,0,1.742,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,1.466,22,0
0,0,0,0,0.09,0,0.19,0,0.19,0.28,0.19,0.19,0,0.19,0.28,0.09,0,0.28,0.052,0,0,2.731,885,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,7,0
0,0,0,0,0,0,0,0,0.22,0,0,0.45,0,0,0,0,0,0,0.053,0,0,4.964,705,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0,3.444,31,0
0,0,0,0,0,0,0,0,0,0,0,0.84,0.84,0,0,0.84,0,0.84,0,0,0,1.605,61,0
0,0,0,0,0,0,0.38,0,0,0,1.93,0,0,0,0,0,0,0,0.129,0,0,1.8,108,0
0,0,0,0,0,0,0,0,2.01,0.67,0.67,0.67,0.67,0.67,0,0.67,0,1.34,0.537,0,0,2.604,112,0
0,0,0,0,0,0,0.76,0,2.3,0.76,0.76,0.76,0.76,0.76,0,0.76,0,0.76,0.339,0.339,0,1.813,78,0
0,0,0,0,0,1.6,0,0,0,0,0,0.8,0,0,0,0,0,0,0.136,0.273,0,2.588,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,0,3.055,55,0
0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.287,0.287,0,1.076,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943,0.943,0,2.166,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,2.32,0,0,0,0,1.16,0,0,0,0,0,1.16,0,0.578,0,1.36,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.259,0,1.681,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,1.333,24,0
0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,2.704,119,0
0,0,0,0,0,0,0.22,0,0,0,0,0,0.22,0,0,0,0,0.89,0.091,0.045,0,1.276,97,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.321,0.214,0,3.956,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,90,0
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117,70,0
0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0.059,0.709,0,1.119,47,0
0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0.108,0.432,0,1,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,1.222,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,1.69,0,0,0,1.071,15,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.33,0.558,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,7.288,328,0
0,0,0,0,0,0,0.69,0,0,1.39,0.69,0,0,0,0,0,0,0,0.281,0,0.093,2.744,129,0
0,0,0,0,0.16,0,0.96,0,0,0,0.16,0,0,0.16,0,0,0.64,0,0.318,0.079,0,1.695,290,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.307,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.084,123,0
0,0,0,0,0,0,0,0,0,0,0,0.88,0.88,0,0,0,0,0,0.157,0.157,0,2,84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,1,9,0
0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.164,0.109,0.054,2.193,136,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0,1,33,0
0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,8.761,184,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.766,0,1,18,0
0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.33,0.06,0.302,0,1.562,100,0
0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,3,18,0
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,1.78,0,0,1.78,0,1.194,0,2.23,29,0
0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0.656,0.656,0,1.488,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,1.75,14,0
0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,1.01,0,0.475,0,1.576,41,0
0,0,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.153,67,0
0,0,0,0,0.29,0,0.29,0,0,0,0,0.29,0,0,0,0,0,0,0.235,0.471,0,3.659,333,0
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,1.875,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.252,0.168,0,1.228,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.99,0.175,0.116,0,1.271,75,0
0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0.27,0.052,0,0,1.2,54,0
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,1,7,0
0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0,0,1.13,78,0
0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.7,0.053,0,0,1.136,108,0
0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,42,0
