@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1,5,7-8,20,22,25,28-29,34-35,37,44,48,50,53,57-58'

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.13,0,0,0,0,0,0,0,0,0.13,0,1.2,0,0.13,0.25,0.427,1538,0
0.11,0,0,0,0,0,0.78,0,0,0,0,0.22,0,0,0.233,0.031,571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0.53,0,0,0,0,1.61,0,0.53,0,0,0.26,0,0,0.042,0,139,0
0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0.105,0.063,432,0
0,0.27,0,0,0,0,0.13,0,0,0,0,0.55,0,0,0.025,0,598,0
0,0.09,0,0,0,0,2.04,0.04,0,0,0.29,0.34,0,0,0.148,0.044,1223,0
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,0,0,1.257,0,30,0
0.23,0.23,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.205,146,0
0.11,0.34,0,0,0,0,0.68,0,0,0,0,0.22,0,0,0.192,0.032,549,0
0,0.74,0,0,0,0,2.98,2.23,0.74,0.74,0.74,0.74,0,0,0.557,0,133,0
0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0.061,0.04,372,0
0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,5.12,2.56,2.56,2.56,2.56,0,0,0,0.881,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,43,0
0,0,0,0,0,0,0,0,0.2,0,0,0,1.45,0,0.329,0,114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,198,0
0,0,0,0,0,0,0.9,0,0,0,0,1.81,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,2.63,0.65,0.65,0.65,0.65,0,0.65,0,0.507,0,146,0
0,0,0,0,0,0,2.22,0,0,0,0,0,0,1.11,0.191,0,48,0
0.09,0,0,0.28,0,0,2.66,0,0,0,0,0.09,0,0,0.093,0.12,577,0
0,0,0.68,0,0,0,0,0,0,0.68,0,0,0,0,0.144,0,155,0
0,0,0,0,0,0,1.25,1.25,0,0,0,0,0,0,0.224,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,8,4,4,4,4,0,0,0,1.117,0,30,0
0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,1.5,0,0.5,0,0,0,0,0,0,0,69,0
0,0,0,0,0,0,5.43,1.08,1.08,1.08,1.08,0,0,0,0.472,0,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.36,1.8,0,0,0,0,1.8,0,0.72,0,0,0.36,0,0,0,0,54,0
0.17,0,0,0,0,0,0.62,0,0,0,0,0.44,0,0,0.168,0.024,1031,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,35,0
0,0,0,0,0,0,5.45,0,0,0,0,0.71,0,0,0.158,0,295,0
0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0.075,0,116,0
0,0.5,0,0,0,0,1.01,0.5,0.5,0.5,0.5,0.5,0,0,0.167,0,113,0
0,0,0.23,0.23,0,0,0,0,0,0,0,0.23,0,0,0,0,207,0
0.23,0.69,0,0,0,0,0.23,0,0,0,0,0,0.23,0,0.066,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1.06,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,2.4,1.2,1.2,1.2,1.2,0,1.2,0,0.446,0,39,0
0,0.5,0,0,0,0,1.52,1.01,0,0,1.01,0,0,0,0.551,0,248,0
0,0.65,0,0,0,0,0.65,0,0,0,0,0.65,0,0,0,0,87,0
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0.84,0,0,0,0,1.4,0,0,0,0,0.56,0,0,0,0,97,0
0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,6.89,0,0,0,1.72,0,0,0,0,0,54,0
0,0,0,0,0,0,4.65,2.32,2.32,2.32,2.32,0,0,0,0.692,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.83,0,0,0.83,0.41,0.41,0,0.41,0.41,0,0,0.159,0,122,0
0,0,0,0,0,0,4.65,2.32,2.32,2.32,2.32,0,0,0,0.757,0,50,0
0,0.14,0,0,0,0,0.14,0.29,0,0,0.14,0.14,0.29,0,0.064,0,187,0
0,0,0,0,0,0,1.78,0,0,0,0,1.78,0,0,0,0,45,0
0,0.61,0,0,0,0,2.44,0,0,0,0,0.3,1.22,0,0.043,0.086,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,738,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,22,0
0,0,0,0,0,0,2.48,1.86,0.62,0.62,0.62,0,0,0,0.757,0,171,0
0,0,0,0,0,0,1.41,0,0,0,0,2.83,0,0.17,0.753,0,576,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0
0,0.2,0,0,0.06,0,1.6,0.13,0,0,0.33,0.4,0,0.2,0.208,0.075,871,0
0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.031,120,0
0.51,1.53,0,0,0,0,2.56,0.51,0.51,0.51,0.51,0,0,0,0.27,0,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0.564,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0.38,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0
0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.189,83,0
0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0.253,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,192,0
0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.277,0,22,0
0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0.192,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0.131,0,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,614,0
0,0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0,394,0
0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.099,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,356,0
0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,412,0
0,0,0,0,0,6.92,0,0,0,0,0,0.43,0,0,0,0,328,0
0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0.059,0,311,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0.26,0.52,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,202,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.172,39,0
0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0.266,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.147,0,282,0
0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.147,0,282,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,285,0
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,42,0
0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.196,0.147,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0.356,0,34,0
0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,105,0
0,0,0,0,0,0,0,0,0.22,0,0,0.45,0,0,0.066,0,329,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0.18,0,0,0,0,0,0,0,0,0,0,0.37,0,0.033,0,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
