@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,1.07,0,2.15,0,1.07,1.07,0,0,0,0,0,0,0,0,0.598,0.998,82.25,1
0,0,0,0,0,0,0.37,0.92,0,0,0,0,0,0,0,0,0,0.186,0,0,0,1.377,1
0,0,2.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,1
0.51,0.25,0.04,0.38,0.9,0.21,0.36,1.54,0,1.09,0.36,0,0,0,0,0,0,0.058,0,0.672,0.128,5.459,1
0,0,0,0,0,1.35,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,3.285,1
0.45,0.9,0,0,2.25,0.45,0,5.4,0,0,0,0,0,0,0,0,0,0.243,0,0.162,0.081,69.727,1
0,0.17,0.17,0,0.52,0,0.17,0.7,1.93,0.35,0,0,0,0,0,0,0,0.143,0.028,0.057,0.229,3.564,1
0.49,0.33,0.08,0,0.57,0,0,0.9,0,0.16,0.41,0,0,0.08,0,0,0,0.063,0,0.191,0.095,4.904,1
0,0,0.45,0,0.22,0.22,0,1.13,13.34,0.9,0,0,0,0,0.22,0,0,0,0,0.15,1.584,13.936,1
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.182,0,0.182,0,3.545,1
0,0,0,0,1.14,4.59,0,1.14,0,0,0,0,0,0,0,0,0,0.646,0,0,0,8.461,1
0,0,0,0,0,1.44,0,1.44,0,1.44,0,0,0,0,0,0,0,0,0,0.271,0,2.157,1
0,0.28,0.28,0,0.84,0.28,0,1.96,0,0,0,0,0,1.4,0,0,0,0.137,0.068,0,0,5.635,1
0,0.24,0.6,0.6,0.85,0.12,0,0.6,0,0.48,0.12,0,0,0,0,0,0.12,0.117,0,0.234,0,4.493,1
0,0,0,0,0,0,0,0.56,2.25,0,0,0,0,0,0,0,0,0.493,0.197,0,0.394,3.537,1
0.07,0.37,0.07,0.07,1.48,0,0.14,1.85,0,0,0.07,0,0,0,0.14,0,0,0.073,0,0.167,0.01,3.412,1
0.09,0,0,0.09,0.73,0,0,3.38,0,0.36,0.09,0,0,0,0,0,0,0.048,0.032,0.032,0.032,3.689,1
0.18,0,0,0.09,0.63,0,0.09,3.38,0,0.36,0.09,0,0,0,0,0,0,0.059,0.029,0.014,0,4.192,1
0,0,0.15,0.63,0,1.11,0,0,0,0,0,0,0,0,0.31,0,0,0.088,0,0.707,0.022,5.423,1
0,0.44,0,0,0.88,0,0,3.08,0,0.44,0,0,0,0,0,0,0,0.074,0,0.297,0,3.666,1
0.58,0,0.58,0,0.78,0.58,0.58,0.39,0,0.78,0,0,0,0,0,0,0,0.271,0,0.135,0,3.015,1
0.08,0.08,0.25,0.59,0.59,0.25,0.08,0.42,0,0.85,0.08,0,0,0,0,0,0.08,0.063,0,0.114,0.012,7.54,1
0.51,0,0,0,1.55,0.77,1.55,2.58,0,0.77,0.25,0,0,0,0,0,0,0.179,0,0.403,0.134,5.774,1
0.13,0.13,0.27,1.1,0.97,0,0,2.77,0,0.13,0.55,0,0,0,0,0,0,0.017,0,0.177,0,4.947,1
0,0.39,0,0,0.78,3.51,0,1.17,0,0,0,0,0,0,0,0,0,0.066,0,0.132,0.066,5.87,1
0.19,0,0.09,0.09,0.68,0.29,1.07,1.56,0,0.09,1.36,0,0,0,0,0,0,0.18,0,0.015,0,2.133,1
0.45,0.28,0.04,0.4,0.88,0.23,0.4,1.36,0,1,0.31,0,0,0,0,0,0,0.065,0,0.754,0.152,5.349,1
0.82,0,0.82,0,0.82,0,0.41,1.23,0,0.41,0,0,0,0,0,0,0,0.171,0,0.114,0,2.953,1
0,0,0.64,0.32,0.32,0.32,0.32,3.21,0,0,0.32,0,0,0,0,0,0,0.156,0,0.156,0,1.752,1
0,0.56,2.25,0,0.56,0,0,1.12,0,0,0,0,0,0,0,0,0,0.083,0,0,0.083,16.304,1
1.44,0,0,0,2.4,0.96,0,1.92,0,0.48,0,0,0,0,0,0,0,0,0,0.087,0,1.612,1
0,0,0,0,0,0.62,0,0.62,0,0,0,0,0,0,0,0,0,0.105,0,0,0,2.033,1
0,0.65,1.31,0,0.65,0,0,0.65,0,0,0.65,0,0,0,0,0,0,0,0.104,0,0,1.69,1
0,0.56,1.12,0,0.56,0.56,2.82,1.69,0,0,0,0,0,0,0,0,0,0.247,0,0.33,0,5.135,1
0,0.57,2.28,0,0.57,0,0,1.14,0,0,0,0,0,0,0,0,0,0.081,0,0,0.081,16.217,1
0,1.11,0,0,0,3.35,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0.095,0,2.861,1
0.1,0,0.1,0.2,0.5,0.91,0.2,1.72,0,0.4,0.2,0,0,0,0,0,0,0.093,0,0.156,0,6.8,1
0,0,1.23,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379,1
0,1.5,0,0.75,2.25,0,1.5,3,0,0,0,0,0,0,0,0,0,0,0,1.223,0,107.4,1
0.1,0.1,0.4,1.42,0.5,0.1,0,2.03,0,0,0.3,0,0,0,0,0,0,0,0.264,0.397,0.033,3.199,1
0.4,0.48,0.03,0.55,0.89,0.26,0.37,1.41,0,0.48,0.59,0,0,0.03,0,0,0,0.082,0,0.529,0.114,6.482,1
0.1,0.1,0,0,0.53,0.17,0.03,1.35,0,0.1,0.17,0,0,0,0,0.03,0,0.071,0,0.065,0,2.11,1
0.43,0.28,0.04,0.4,0.88,0.23,0.4,1.36,0,0.97,0.31,0,0,0,0,0,0,0.064,0,0.734,0.145,5.328,1
0.14,0.14,0,1.17,0.58,0.14,0,0.88,0,0,0.44,0,0,0,0,0,0,0.204,0,0.127,0.102,2.962,1
0,0.37,0.37,0.37,0.74,0.37,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0.505,0,3.337,1
0.17,0.26,0.53,0.62,1.25,0.62,0.08,1.16,0,0.89,0.08,0,0,0,0,0,0,0.066,0,0.185,0.013,6.815,1
0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.205,0,0,0,3.168,1
0.19,0,0.19,0,0.69,0,0,0.49,0,0.39,0,0,0,0,0,0,0,0.068,0,0.189,0.017,2.349,1
0,0.89,0,0.25,0.38,0,0.12,1.27,0,0,0.12,0,0,0,0,0,0,0.185,0,0.061,0,2.878,1
0,0,0.31,0.31,0.31,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0.135,0,0,0,3.537,1
0,0,0.48,0,0,0.48,0.96,1.44,0,0.48,0.48,0,0,0,0,0,0,0.073,0,0.957,0,6.833,1
0,0.55,2.2,0,0.55,0,0,1.1,0,0,0,0,0,0,0,0,0,0.165,0,0,0.082,16.782,1
0,0,0.56,0,1.13,3.97,0,0.56,0,0.56,0,0,0,0,0,0,0,0.288,0,0,0,11.685,1
0,0,1.33,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,1.492,0,29.125,1
0,0,0,0,0,1.31,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,1
0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.157,1
0,0,3.12,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.428,1
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.188,0,0.188,0,3.545,1
0.19,0.19,0.19,0.87,1.07,0,0,1.75,0,0.09,0.29,0,0,0,0,0,0,0,0.194,0.224,0.029,4.285,1
0,0,0.43,0,0.43,0,0,0,9.17,0,0,0,0,0,0,0,0,0,0,0,1.047,9.269,1
0,0,0.38,0,0,0.38,0,2.29,0,0,0.38,0,0,0,0,0,0,0,0,0,0,2.08,1
0,0,0.16,0,0.64,0,0.16,0.47,0,0.64,0,0,0,0,0,0,0,0.024,0,0.174,0,1.891,1
0,0,0,0,0.3,0.3,0.3,3.03,0,0,0.3,0,0,0,0,0,0,0.211,0,0.211,0.052,1.752,1
1.63,0,0,0,0,0.81,0,1.63,0,0,0,0,0,0,0.81,0,0,0,0,0,0,2.826,1
0,0.11,0.11,0.34,0.92,0.46,0.23,0.58,0,0.11,0,0,0,0,0,0,0,0.037,0,0.094,0.018,2.576,1
0.35,0.1,0,0.1,0.85,0.15,0.3,1.75,0,0.05,0.8,0,0,0,0,0,0,0.035,0,0.131,0.008,3.629,1
0,0,0,0,0.68,0,0,1.36,0,0.68,0.68,0,0,0,0,0,0,0,0,0.232,0,2.232,1
1,0,0,0,0.33,0.66,0.66,0.33,0,1.66,0.33,0,0,0,0,0,0,0.06,0,0.541,0,5.428,1
0.42,0.39,0.09,0.49,0.55,0.26,0.42,1.27,0,0.32,0.52,0,0,0,0,0,0,0.104,0.016,0.515,0.109,5.632,1
0.18,0,0.06,0.06,0.54,0,0.72,1.15,0,0.84,0.06,0,0,0,0,0,0,0.052,0,0.167,0,1.733,1
0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0,0,2.333,1
0.17,0,0.08,0.08,0.6,0,0.17,3.17,0,0.34,0.08,0,0,0,0,0,0,0.085,0.028,0.014,0,4.07,1
0,0,0,0,1.51,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769,1
0,0,0,0,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0.092,0,0,0.03,2.47,1
2.32,0,0,0,0.77,0.77,0,0.77,0,0,0.77,0,0,0,0,0,0,0.134,0,0,0,129.5,1
1.47,0,0,0,0,7.35,0,1.47,0,0,4.41,0,0,0,0,0,0,0,0,0.254,0,6.055,1
0,0,0.45,0.45,0,0,0.45,0.45,0,0.45,0,0,0,0,0,0,0,0.254,0,0.127,0,4.735,1
0.36,0.27,0,0.27,1.27,1.18,0.27,2.83,0,0.09,0.27,0,0,0,0,0,0,0.101,0,0.014,0,3.707,1
0,0,0,0,0,0,0,0,15.43,0,0,0,0,0,0,0,0,0,0,0,1.118,17.481,1
0,0,0,0,0.41,0.41,0,4.16,0,0,0,0,0,0,0,0,0,0.218,0,0,0,2.35,1
0,0.62,0,0,0.62,0.31,0,1.24,0,0,0,0,0,0,0,0,0,0.05,0,0,0,4.592,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0,0,0,2.678,1
0,0,0.14,0.58,0,0.87,0,0,0,0,0,0,0,0,0.29,0,0,0.08,0,0.784,0.02,4.979,1
0,0.45,0.9,0,0.45,0,0,1.8,0,0.45,0,0,0,0,0,0,0,0,0,0.41,0,2.446,1
0,0,0,0,0.48,0.96,0,1.93,0,0,0,0,0,0,0,0,0,0.086,0,0.086,0,1.117,1
0,0.35,0.35,0,0,0.7,0,1.77,0,0,0,0,0,0,0,0,0,0.113,0,0,0,3.388,1
0,0,0,0,0,1.66,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.17,0.17,0,0.17,1.38,0,1.73,3.8,0,0,0.34,0,0,0,0,0,0,0.194,0,0.055,0,5.175,1
0,1.09,0,0,0,0,0,1.09,0,0,0,0,0,0,1.09,0,0,0.519,0,0.692,0,4.941,1
0,0,0,0,0.9,0.12,0,0.12,0,0,0,0,0,0,0,0.38,0.38,0.391,0,0,0,2.417,1
0,0,0,0.49,0,0.66,0.33,0.49,0,0,0,0,0,0,0,0,0,0.197,0,0,0,5.778,1
0.46,0,0,0,0,0,0.92,0.69,0,1.61,0,0,0,0,0,0,0,0.037,0,0.112,0,3.105,1
0,0,0,0,0.36,0,0.72,0.36,0,0,0,0,0,0.36,0,0,0,0.265,0,0,0,1.543,1
0,0,0.32,0,0.32,0.32,0.32,3.25,0,0,0.32,0,0,0,0,0,0,0.105,0,0.158,0,1.494,1
0,0,0,0,0.68,0.22,0,1.81,0,0,0,0,0,0,0,0.45,0,0.558,0.159,0,0,6.091,1
0,0.36,1.47,0,0.73,0.36,0,0.73,0,0.36,0,0,0,0,0,0,0,0.183,0,0.061,0.122,4,1
0.1,0.2,0.5,0.8,0.7,0.1,0,0.7,0,0.6,0.1,0,0,0,0,0,0.1,0.11,0,0.157,0.015,8.55,1
0,1.11,2.22,0,0,3.33,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,1
0,0,0.3,0,0.9,0.9,0.6,3,0,0,0.6,0,0,0,0,0,0,0.048,0,0,0.096,5.403,1
0,0,2.56,1.28,1.28,0,5.12,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,102.666,1
0,0,0.96,0,0,0.96,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3.025,1
0,0,0,1.49,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,1
0,0,0.11,0.11,0.33,0,0.22,0,0,0.55,0,0,0,0,0,0,0,0.16,0,0.124,0,1.98,1
0.29,0.58,0.58,0,0.87,0,0.87,1.74,0,0,0,0,0,0,0,0,0,0.054,0,0.271,0,1.67,1
0,0,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0,0,2.125,1
0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,4.071,1
0,0,0,0,1.29,0,0,5.19,0,0,1.29,0,0,0,0,0,0,0,0,0.198,0,4.23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1
0,1.2,0.8,0,0.8,0.8,0.4,1.61,0,0,1.61,0,0,0,0,0,0,0.069,0,0.207,0.138,6.652,1
0,0,0,0,0.15,0,0,0,0,0.46,0,0,0,0,0,0,0,0.071,0,0.023,0,62.75,1
0,0.02,0,0,0.02,0.05,0.1,0.17,0,0,0,0,0,0,0,0,0,0.004,0,0.018,0.018,3.922,1
0,0,0,0,0,0,0,2.32,0,0,2.32,0,0,0,0,0,0,0,0,0,0,8.733,1
0.56,0,0,0.16,0.72,0.24,1.13,2.01,0,0,0.32,0,0,0,0,0,0,0.121,0,0.054,0,3.502,1
0.24,0,0.24,0,0.72,1.68,0.72,1.68,0,0.24,0,0,0,0,0,0,0,0,0,0.828,0.15,4.333,1
0.6,0,0,0.24,2.52,0.6,0.24,1.8,0,0.72,0.96,0,0,0,0,0,0,0.04,0,0.202,0,3.548,1
0,0,0.74,0,0.37,0,0.37,2.61,0,0,0.37,0,0,0,0,0,0,0,0,0.552,0,1.58,1
0,0,1.11,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0.202,0,0,0,4,1
0.09,0.49,0,0.09,1.57,0,0.09,1.08,0,0,0.09,0,0,0,0,0,0,0.037,0,1.308,0,6.047,1
0,0.35,0,0,0.71,0,0.71,2.5,0,1.42,0,0,0,0,0,0,0,0.233,0,0.233,0,3.414,1
0.5,0.19,0,0.5,0.63,0.69,0.5,1.27,0,0.31,1.08,0,0,0,0,0,0,0.067,0,0.592,0.022,5.335,1
0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0.191,0,0.383,0,3.95,1
0,0,0,0,1.31,0,0,5.26,0,0,1.31,0,0,0,0,0,0,0,0,0.201,0,4.5,1
0.16,0.32,0.16,0,0,0.16,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,6.586,1
0,0.55,0.55,0,0.55,0.55,2.79,1.67,0,0,0,0,0,0,0,0,0,0.258,0,0.345,0,4.761,1
0,0.11,0.23,0,0.95,2.14,0.95,0.35,0,0.59,0.11,0,0,0,0,0,0,0.059,0,0.197,0.217,8.026,1
0,0,0.27,0,0,0,0,1.36,0,0,0.27,0,0,0,0,0,0.27,0.04,0,0.04,0,2.121,1
0.09,0.19,0.49,0.78,0.68,0.09,0,0.68,0,0.59,0.09,0,0,0,0,0,0.09,0.102,0,0.145,0.014,8.323,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,1
0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,3.904,1
0,0.55,1.11,0,0.55,0.55,2.79,1.67,0,0,0,0,0,0,0,0,0,0.248,0,0.331,0,4.875,1
0,0,0.36,0,0.36,0.36,0,2.95,0,1.47,0,0,0,0,0,0,0,0.123,0,0.928,0.185,3,1
0.24,0,0.49,0,0.49,0.49,0.99,0.99,0,0,0.49,0,0,0,0,0,0,0.179,0,0.077,0,3.219,1
0,1.92,0,0,1.92,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,1
0,0.17,0.68,0,0.17,1.03,0.34,1.37,0,0,0,0,0,0,0,0,0,0.084,0,0.196,0,2.26,1
0,0,0,0,0.32,0.32,0,2.94,0,1.3,0,0,0,0,0,0,0,0.11,0,0.83,0.166,3.8,1
0,0.56,2.25,0,0.56,0,0,1.12,0,0,0,0,0,0,0,0,0,0.083,0,0,0.083,16.304,1
0,0,0.2,0.2,1.23,0.61,0,1.23,0,0,0.2,0,0,0,0,0,0,0.065,0,0.065,0,3.716,1
0,0,0,0.36,0.36,1.81,0,1.45,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1.287,1
0.33,0,0.33,0.66,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0.101,0,337.25,1
0.3,0,0,0,0.92,2.15,0.61,1.23,0,0,0.3,0,0,0,0,0,0,0.1,0,0.351,0.25,3.884,1
0,0.29,0.14,0,0,0.14,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.046,0.046,5.02,1
1.05,0,0.7,0,0.7,0.7,0,1.4,0,0.35,0.35,0,0,0,0,0,0,0,0,0.061,0,1.88,1
0,1,1,0,0,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0.137,0,2.538,1
0,0.3,0.15,0,0,0.15,0,0.6,0,0,0,0,0,0.15,0,0,0,0.02,0,0.02,0.041,5.938,1
0,0,0.31,0,0.31,0.31,0.31,3.19,0,0,0.31,0,0,0,0,0,0,0.108,0,0.163,0.054,1.515,1
0.17,0,0.08,0.08,0.6,0,0.17,3.17,0,0.34,0.08,0,0,0,0,0,0,0.084,0.028,0.014,0,4.049,1
0.18,0,0.06,0.06,0.54,0,0.72,1.08,0,0.84,0.06,0,0,0,0,0,0,0.052,0,0.169,0,1.766,1
0.29,0,0,0,0,0,2.93,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.361,1
0.47,0.94,0,0,2.35,0.47,0,5.18,0,0,0,0,0,0,0,0,0,0.253,0,0.168,0.084,57.23,1
0,0.33,0.66,0,0.99,0.82,0.33,0.99,0,0.49,0.33,0,0,0.16,0,0,0,0.025,0.075,0.05,0.05,6.269,1
0.54,0.13,0,0.35,1.11,0.19,0.43,0.81,0,1.14,0.57,0,0,0,0,0,0,0.086,0,0.15,0.159,6.761,1
0,0.5,0,0,0.75,0.25,0,1.76,0,0,0,0,0,1.25,0,0,0,0.222,0.095,0,0,5.5,1
0.5,0.4,0.13,0.54,0.71,0.27,0.44,1.42,0,0.37,0.61,0,0,0,0,0,0,0.074,0,0.519,0.119,6.029,1
0,0.26,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.067,0,0,0,5.009,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0.207,0,3.761,1
0,0,0,0,0.44,1.34,0,4.48,0,0,0,0,0,0,0,0,0,0.074,0,0,0,2.25,1
0,0,0,0,0.31,0.31,0.62,0.62,0,0,0,0,0,0,0,0,0,0.048,0,0,0,2.09,1
0.9,0,0.9,0,0,0,0.9,2.72,0,0,0.9,0,0,0,0,0,0,0,0,0,0,2.818,1
0,0.38,0.19,0,0,0.19,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.03,0.09,6.789,1
0.39,0,0.79,0,0.79,0,0.39,2.76,0,1.18,0.79,0,0,0,0,0,0,0.064,0,0.192,0,2.74,1
0,0,0.16,0.65,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.663,0,5.289,1
0,0,0,0,0,0,3.84,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,1
0,0,0,0,0,0,0,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,2.179,1
0,0.26,0.08,0.43,0.69,0.86,0.6,1.39,0,0.08,0.26,0,0,0.08,0,0,0.08,0.222,0,0.25,0.111,3.138,1
0,0.44,0,0,0.44,0.44,0,1.34,0,0,0,0,0,0,0,0,0,0.073,0,0,0,3.849,1
0,0,0.38,0,0,0.38,0,1.94,0,0,0.38,0,0,0,0,0,0,0,0,0,0,2.08,1
0.47,0.31,0.05,0.44,0.97,0.26,0.44,1.5,0,1.11,0.34,0,0,0,0,0,0,0.068,0,0.784,0.154,6.094,1
0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0.215,0,0.431,0,4.277,1
0.52,0,0.26,0.52,0,0.79,0,1.05,0,0,0.52,0,0,0.26,0.26,0,0,0.69,0,0,0,5.549,1
0,0,0,0,0.39,0.78,0,1.96,0,0,0.78,0,0,0,0,0,0,0,0,0.094,0,4.111,1
0.34,0.05,0,0.75,1.27,0.58,0.05,1.5,0,0.17,0.34,0,0,0,0,0,0,0.201,0,0.182,0.027,4.225,1
0,0,0,0,0,0.42,0,1.28,0,0,0,0,0,0,0,0,0,0.159,0,0,0,1.206,1
0,0,4.08,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,4.181,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0,0,0,3.833,1
0,0,0,0,0.76,0,0,1.53,0,0,0,0,0,0,0,0,0,0.868,0,0.868,0,5.607,1
0.48,0.97,0,0,2.43,0.48,0,5.36,0,0,0,0,0,0,0,0,0,0.26,0,0.173,0.086,56.538,1
0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.188,0,5.551,1
0,0,0,0,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.956,1
0,0,0.27,0,0.82,0.82,0.54,2.73,0,0,0.54,0,0,0,0,0,0,0.043,0,0,0.086,4.6,1
0.4,0.4,0.06,0,1.07,0.4,0.06,0.94,0,0.53,0.26,0,0,0,0,0,0,0.088,0,0.151,0.05,4.623,1
1.36,0,0.68,0,4.1,1.36,0,2.05,0,1.36,0,0,0,0,0,0,0,0,0,0.2,0,4.281,1
0,1.56,1.56,0,0,1.56,1.56,1.56,0,0,0,0,0,0,1.56,0,0,0.183,0,0.183,0.183,11.714,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,1
1.26,0.42,0,0,0.42,0.42,0,1.26,0,0,0.42,0,0,0,0,0,0,0.067,0,0.472,0,3,1
0.33,0,0,0.44,0.33,0.55,0,1.1,0,0,0.22,0,0,0,0,0,0,0.173,0,0.193,0.077,2.559,1
0.14,0,0.28,0,0.28,1.88,0.14,1.44,0,0,0,0,0,0,0,0,0,0.07,0,0,0,2.293,1
0,0,0.59,0,1.19,0,0,1.19,0,0,0.59,0,0,0,0,0,0,0,0,0,0,10,1
0.2,0,0.2,0,0.72,0.1,0.2,1.35,0,0.52,0.41,0,0,0,0,0,0,0.057,0,0,0,2.717,1
0,0.55,2.23,0,0.55,0,0,1.11,0,0,0,0,0,0,0,0,0,0.159,0,0,0.079,16.739,1
0,0,0.76,0,0.25,0,0.25,1.79,0,0.76,0,0,0,0,0,0,0,0.083,0,0.499,0,2.455,1
0,0,0,0,0,2.59,0,1.29,1.29,2.59,0,0,0,0,0,0,0,0.439,0,0,0.439,3.571,1
0,0.49,0,0,0,0.49,1.47,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,12.692,1
0,0,0.14,0.57,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.745,0,5.456,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.466,1
0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,3.707,1
0.56,0,0,0.28,1.41,0,1.41,2.83,0,0.28,0.84,0,0,0,0,0,0,0.128,0,0.042,0,3.979,1
0,0,0,0,0,0,2.53,3.79,0,0,0,0,0,0,0,0,0,0,0,0.475,0,1.763,1
0.42,0,0.42,0,0.85,0,1.92,1.49,5.78,0.21,0.21,0,0,0.21,0,0,0,0,0.075,0.075,0.639,53.433,1
0.9,0,0.9,0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0.153,0,0.612,0.459,10.125,1
0,0,0,0,0,0,0,0.4,7.63,0.8,0,0,0,0,0,0,0,0.133,0,0.133,1.068,10.578,1
0.1,0.1,0.2,0.1,1.04,0.1,1.14,2.92,0,0,0.2,0,0,0,0.1,0,0,0.163,0,0.065,0,4.064,1
0,0.2,0.61,0,1.01,0.2,0.4,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,4.159,1
0.05,0.3,0,0.1,0.3,0,0,0.75,0,0.15,0.2,0,0,0,0,0,0,0.045,0,0.118,0,2.37,1
0.15,0.15,0,0,0.15,0,0,0.45,0,0,0.3,0,0,0,0,0,0,0.145,0,0,0,1.54,1
0,0,0.5,0,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0.089,0,0,0,1.792,1
0.4,0.18,0.03,0.4,0.72,0.54,0.36,1.41,0,0.29,0.76,0,0,0,0,0,0,0.042,0.072,0.139,0,3.305,1
0.46,0.92,0,0,2.31,0.46,0,5.55,0,0,0,0,0,0,0,0,0,0.249,0,0.249,0.083,49.866,1
0.08,0.08,0.25,0.59,0.59,0.25,0.08,0.42,0,0.85,0.08,0,0,0,0,0,0.08,0.065,0,0.118,0.013,7.561,1
0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0.184,0,8.161,1
0.23,0.59,0,0.82,2,0,0.11,1.77,0,0,0.23,0,0,0,0,0,0,0.186,0,0.168,0.018,5.76,1
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0.352,0,0,0,4,1
0,2.08,1.04,0,2.08,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,1
0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.117,0,1.8,1
0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,1
0.49,0,0.99,0,0.49,0.49,0.49,0.99,0,1.48,0,0,0,0,0,0,0,0,0,0.239,0,5.228,1
0,0.67,0.33,0,1,1,0.33,3.02,0,0,0.67,0,0,0,0,0,0,0.053,0,0,0.107,6.111,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,1.307,1
0.43,0,0,0,2.18,0,1.74,0.87,0,0,0.43,0,0,0,0,0,0,0,0,0,0,5.114,1
0.86,0,0,0,0,0.86,3.44,0.86,0,0.86,0,0,0,0,0,0,0,0,0,0.154,0.154,2.409,1
0.82,0,0.41,0.41,0.41,2.47,1.65,2.06,0,0,0.82,0,0,0,0,0,0,0,0,0.132,0.132,6.404,1
0,0.39,0,0,0.39,0.98,0.19,0.78,0,0.19,0,0,0,0,0,0,0,0.128,0,0.16,0,2.128,1
0,0,0,0,0.81,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.147,0,2.333,1
0,0.64,0,0,1.94,3.89,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,6.612,1
