@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4-5,10,15-16,18-19,22,24-25,32,40-41,43,45,47-48,50,52-53,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_original numeric
@attribute Word_freq_re numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.17,0,0,0,0,0.47,0,0,1.29,0,0,0,0,0.23,0,0,0.015,0,0,0
0,1.22,3.68,0.61,0,0,1.84,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0.065,0,0,0
0,0,0,0,0,0.85,2.56,0,0,0.85,0,0,0,0.85,0.85,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0
0,1.56,1.56,0,0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0.278,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0,0,0
0,0.04,0.08,0,0.16,0,0.71,0,0,2.01,0,0,0,0,0.08,0,0.04,0.274,0.031,0.056,0
0,0,0.39,0,0,0,0.39,0,0,2.35,0.39,0.39,0,0.39,0.39,0,0.39,0.314,0.125,0,0
0,0.6,0,0.12,0,0,0.6,0,0,1.58,0,0,0,0,0.12,0,0.12,0.148,0.033,0.016,0
0,0,0,0,0,0,2.77,0,0,5.55,2.77,2.77,0,0,0,0,0,1.229,0,0,0
0,0.08,0.11,0.02,0.13,0.08,0.24,0,0,0,0,0,0.06,0.02,0,0.02,0.15,0.176,0.003,0.003,0
0,0,1.19,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0.404,0,0,0
0,0.49,0,0,0,0,0.16,0,0,1.31,0,0,0,0,0.16,0,0,0.022,0,0,0
0,0.31,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0.045,0,0,0
0,0.51,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0.281,0,0
0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,0
0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0
0,0.04,0.58,0,0.13,0,1.3,0,0,0.9,0,0,0.04,0,0.13,0,0.09,0.224,0.027,0.006,0
0,0.26,0,0,0,0,1.07,0,0,1.34,0,0,0,0,0,0,0,0.111,0,0.037,0
0,1.58,0,0,0,0.79,0,0,0,1.58,0,0,0,0,0,0,0,0.263,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.136,0,0,0
0,0,1.56,0,0,0,1.56,0,0,1.56,0,0,0,0,0,0,0,0.484,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.87,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0.608,0,0,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0.735,0.735,0,0
0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0
0,0.56,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0
0,0.82,0.82,0,0,0,1.65,0,0,0,0,0,0,0,1.65,0,0,0.301,0,0,0
0,0,0,0,0,1.07,2.15,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0.84,0,0,0.136,0,0,0
0,0.88,0,0,0,0,0.88,0,0,1.76,0,0,0,0,0,0,0.88,0.279,0,0,0
0,0.37,0,0,0,0,1.12,0,0,0,0,0,0,0,0.37,0,0,0.054,0,0.054,0
0,0.58,0,0,0,0,0.99,0,0,0.74,0,0,0,0,0.08,0,0.08,0.011,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,0,0
0,0,0,0,0,0,0,0,0,0.31,0,0,0.31,0,0,0,0,0,0,0,0
0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.25,0.25,0,0,0,1.27,0,0,1.27,0,0,0,0,0,0,0.76,0.26,0,0,0
0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0.436,0,0
0,0,0.85,0,1.28,0,0.85,0,0,1.7,0.42,0.42,0,0.42,0.42,0,0,0.369,0,0,0
0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0.564,0,0,0
0,0,0,0,0,0,0,0,0,3.44,1.72,1.72,0,0,0,0,0,0.487,0,0,0
0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0
0,0,1.27,0,0,0,0.63,0,0,0,0,0,0,0,0,0,1.27,0.111,0.111,0,0
0,0.4,0,0,0,0,2.44,0,0,1.22,0,0,0,0,0,0,0,0.137,0.068,0,0
0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0
0,0,0,0,0,0,1.62,0,0,0.81,0,0,0,0.81,0,0,0,0.135,0.406,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.04,2.04,2.04,0,0,0,0,0,0.536,0,0,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0.131,0,0,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,8.33,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.13,1.13,0,0,2.27,0,0,0,0,0,0,0,0.136,0.136,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0.107,0.107,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0.107,0,0.053,0
0,0,0,0,0,0,1.55,0,0,0,0,0,1.16,0,0,0,0,0.07,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.05,0.1,0,0.25,0,0.55,0,0,1.3,0,0.05,0,0,0.15,0.05,0,0.139,0.022,0.058,0
0,0.33,0,0,0,0.33,0,0,0,0.33,0,0,0,0,0,0,0.33,0.088,0,0,0
0,0,5.12,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0
0,0,0,0,0,0,0.7,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0
0,0.05,0,0,0,0.05,0.22,0,0,0.62,0,0,0,0,0,0,0,0.233,0,0.016,0
0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0.106,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.31,0,0,0,0,1.26,0,0,0.63,0,0,0,0.31,0,0,0,0.339,0.048,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.12,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,3,0,0,0.28,0.85,0,0,0,0,0.14,0,0,0,0,0,0.022,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27,0.55,0,0,0,0,0,0,6.64,0.27,0.27,0,0.27,0.55,0,0,0.549,0,0,0
0,0,0.45,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0.165,0,0,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,2.56,0,0,0,0,0,0
0,0.48,0,0.08,0,0,0.65,0,0,1.38,0,0.08,0,0,0.08,0,0.08,0.034,0.057,0.022,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0.543,0,0,0
0,0,0,0,0,0,0,0,0,1.73,0.86,0.86,0,1.73,1.73,0,0,0.289,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.05,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0
0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.42,0,0,2.32,0,0,0,0,0,0,0,0.084,0.028,0.084,0
0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0.444,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.4,0,0,0,0,0,0.8,1.6,1.6,0,0,0,0,0,0
0,0,0,0,0,0,0.97,0,0,0,0,0,0.65,0.32,0,0,0,0.094,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.2,0,0,2.4,1.2,1.2,0,0,1.2,0,0,0.57,0,0,0
0,0.63,0,0,0,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0.14,0,0,0
0,0.24,0.49,0,0,0,0.99,0,0,0.74,0,0,0,0,0,0,0,0.054,0,0.027,0
0,0.13,0.27,0,0.27,0,1.04,0,0.06,1.46,0,0,0,0,0.06,0,0.48,0.194,0.029,0.048,0
0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0.682,0,0,0
0,0,0,0,0,0,0,0,0,1.17,4.7,0,0,0,2.35,0,0,0.743,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11,0,0,0,0,0.22,0,0,0.99,0,0,0,0,0,0,0,0.047,0,0.031,0
0,0,0,0,0,0,0,0,0,8.33,4.16,4.16,0,0,0,0,0,1.142,0,0,0
0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13,0.06,0,0.05,0.01,0.15,0,0,0,0,0.05,0.06,0,0,0,0.37,0.254,0.002,0.007,0
0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0.125,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0,0
0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.92,0,0,0.92,0,0,0,0,0,0,0,0.125,0,0,0
0,0.09,0.04,0,0.13,0.04,0.93,0,0,1.49,0,0.04,0,0,0,0,0.04,0.184,0.047,0.061,0
0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0
0,0.16,0,0,0,0,0,0,0,0.97,0,0,0.32,0,0,0,0,0.394,0,0,0
0,0,0.39,0,0,0,2.59,0,0,0.79,0.39,0.39,0,0.19,1.19,0,0,0.657,0,0,0
0,0,2.63,0,0,0,1.75,0,0,1.75,0.87,0.87,0,0.87,0.87,0,0,0.976,0.139,0,0
0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.75,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
0,0.19,0.59,0,0,0.79,2.79,0,0,1.79,0.19,0,0,0,0,0,0,0.203,0.018,0,0
0,1.15,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0
0,0.45,1.82,0,0.68,0,2.05,0,0,0,0,0,0,0,0,0,0,0.101,0.135,0.067,0
0,0,0,0,2.22,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.368,0.184,0,0
0,0.59,0,0,0,0,0.59,0,0,0,0,0,0,0,0.59,0,0,0.105,0,0,0
0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0
0,0,0.62,0,0,0,0.31,0,0,0.93,0,0,0.93,0.31,0,0,1.86,0.122,0,0.214,0
0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0,0,0,0.209,0,0.039,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0
0,0.49,0.49,0,0,0,0.98,0,0,1.47,0,0,0,0,0,0,0,0.166,0,0,0
0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0
0,0.47,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0.217,0,0,0
0,0.33,0,0,0,0.33,2.01,0,0,1.34,0.33,0.33,0,0.33,0.33,0,0,0.296,0,0,0
0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0.207,0,0,0
0,0,0,0,0.09,0.28,0.38,0,0,4.37,0.09,0.19,0,0.09,0.28,0,0.19,0.052,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22,0.45,0,0,0,1.36,0,0,0.68,0,0,0,0,0,0,0,0.053,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0.485,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.69,0.84,0.84,0,0,0,0,0,0
0,0.38,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0.129,0,0,0
0,0,0.67,0,0,0,2.68,0,0,2.68,0.67,0.67,0,0.67,1.34,0,0,0.537,0,0,0
0,0,0,0,0,0,0,0,0,1.53,0.76,0.76,0,0.76,0.76,0,0,0.339,0.339,0,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0.136,0.273,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0.287,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943,0.943,0,0
0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,1.16,0,0,0,0.578,0,0
0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0.87,0,0,0,0.259,0,0
0,0,1.02,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0
0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0
0,0.22,0,0,0,0,2.02,0,0,0,0,0,0,0,0.89,0,0,0.091,0.045,0,0
0,0,0.86,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0.321,0.214,0,0
0,0,0.75,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0.059,0.709,0,0
0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0.108,0.432,0,0
0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,0
0,0,0,0,0,0,1.69,0,1.69,0,0,0,0,0,1.69,0,0,0,0,0,0
0,0,3.33,0,0,0,3.33,0,0,0,0,0,0,0,3.33,0,0,0.558,0,0,0
0,0.44,0.44,0,0,0,0.44,8.81,0,0,0,0,0,0,0,0,0,0,0.074,0,0
0,0,0.69,0,0,0,4.19,0,0,1.39,0,0,0,0,0,0,0,0.281,0,0.093,0
0,0,0.16,0,0.16,0,3.21,0,0,0.16,0,0.16,0,0,0,0,0.32,0.318,0.079,0,0
0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.48,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.88,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0.157,0.157,0,0
0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0
0,0,0,0,0,1.56,0.93,0,0,0,0.31,0,0,0,0,0,0,0.164,0.109,0.054,0
0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0.377,0,0
0,0,0,0,1.13,1.13,2.27,0,0,0,0,0,0,0,0,0,0,0.143,0,0,0
0,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0.99,0,0,0,0.766,0,0
0,0,0.33,0,0,0,2.34,0,0,0,0,0,0,0,0.33,0,0,0.06,0.302,0,0
0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0.934,0,0,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,1.78,0,0,0,1.194,0,0
0,0,0,0,0,0,4.94,0,0,0,0,0,0,0,0,0,0,0.656,0.656,0,0
0,0,0,0,0,2.22,4.44,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0
0,0,1.01,0,0,0,1.01,0,0,0,0,0,0,0,1.01,0,0,0,0.475,0,0
0,0,0,0,3.03,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.29,0,0.29,0.29,1.47,0,0,0,0,0,0,0,0,0,0,0.235,0.471,0,0
0,0,0,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5.26,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0.47,0,0,0.252,0.168,0,0
0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0.99,0,0,0.175,0.116,0,0
0,0,0,0,0,1.11,4.45,0,0,0,0,0,0,0,0.27,0,0,0.052,0,0,0
0,0,0,0,0,0,10.63,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0
0,0.45,0,0,0,0,1.35,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0
0,0,0,0,0,0.28,2.41,0,0,0,0,0,0.42,0,0.7,0,0,0.053,0,0,0
0,0.25,0,0,0,0.75,6.28,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0
0,0,0,0,0,0.9,1.5,0,0,0,0,0,0,0,0,0,0,0.718,0,0,0
