@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.88,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.187,264,1
0,0.17,0.17,0,0.35,0,0,0.17,3.37,0,0,0,0,0,0.17,0,0,0.35,0,0.03,3318,1
0.09,0.02,0.21,0.54,1.06,0.33,0,1.03,0,0,0,0,0,0,0,0,0,0.02,0,0.847,3210,1
0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0,0.2,0,0,0.61,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.063,156,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1
0.33,0.33,0.84,0,0,1.68,1.68,0,0,0,0,0,0,0,0,0.16,0,0,0,0.056,621,1
0,0,0,1.44,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0.271,41,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,222,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
0.28,0,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,1
0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
0.91,1.36,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1
0,0,2.34,0,0,0.78,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,49,1
0.23,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.037,543,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1
0.33,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,781,1
0.33,0.33,0.33,0,0,0.33,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,275,1
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,530,1
0.53,0.17,0.89,0,0,1.79,1.61,0,0,0,0,0,0,0,0,0.17,0,0,0,0.057,599,1
0,0,0.54,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.496,578,1
0.3,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753,1128,1
0.29,0,0,0.19,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1.309,756,1
1.35,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,1161,1
1.11,0,2.96,0.74,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,208,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,136,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,63,1
1.44,0.48,0,0.48,0,0,0,4.32,0,0,0,0,0,0,0,0,0,0,0.48,0.43,727,1
0.48,0,0.48,0,0,0.48,0,1.44,0,0,0,0,0,0,0,0.48,0,0,0,0.336,80,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1
0.84,0.42,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0.42,0,0.39,977,1
0.37,0,0.37,0,0.37,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.196,1000,1
0.29,0.29,0.29,0,0,0.58,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,294,1
0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.34,0,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0.34,0,0,0,0.056,158,1
0.3,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.211,184,1
0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0.043,885,1
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.114,139,1
0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,65,1
0.78,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,1
0.53,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.088,332,1
0.21,0.1,0.53,0,0,0.1,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.066,381,1
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,447,1
0.64,0.32,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.166,139,1
0.99,0.33,0,0,0,0,0.99,0,0.33,0,0,0,0,0,0,0,0,0,0,0.101,1349,1
0.28,0.14,0,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0.14,0,0,0,0,991,1
0.51,0.2,0.1,0,0,0,0.41,0,0,0,0,0,0,0,0.1,0,0,0,0,0.396,1028,1
0,0,0.46,0,0,0.46,0,1.38,0,0,0,0,0,0,0,0.46,0,0,0,0.816,102,1
0,0.9,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0.23,0,0.47,0,2.61,0,0,0.23,0.71,0,0,0,0,0,0,0,0,0.47,0,0.04,189,1
0,1.47,1.47,0,0,2.94,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.147,288,1
0.78,0.52,0.52,1.56,0,0,0,0.52,0,0,0,0,0,0,0,0.52,0,0,0,0.402,241,1
0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,113,1
1.52,0,0.08,0.16,0,0,0.16,1.1,0,0,0,0,0,0,0,0.16,0,0.08,0.08,0.101,1834,1
0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,41,1
0,0,0.15,1.07,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0.289,446,1
1.05,1.05,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0.171,41,1
1.29,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,205,1
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,203,1
0,0,0.74,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,86,1
0.14,0.03,0.1,0.56,1.19,0.45,0,0.38,0,0,0,0,0,0,0,0,0,0.07,0,0.528,2184,1
1.14,0,0,0,0,0,0.76,0,0.38,0,0,0,0,0,0,0,0,0,0,0.059,1178,1
1.01,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,268,1
0.76,0,0,0.3,0,0,0.15,0.76,0,0,0,0,0,0,0,0,0,0,0,0.225,896,1
0.53,0.08,0.08,0.08,0.7,0.08,0.26,0.17,0,0,0,0,0,0,0,0,0,0,0,0.162,753,1
0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,312,1
0,0,1.08,0,1.08,0,0,1.08,0,0,0,0,0,0,0,0,0,1.08,0,0.383,79,1
0,0,0.04,0.87,1.69,0.54,0.29,0.34,0,0,0,0,0,0,0,0,0.02,0.07,0,0.165,3498,1
0.73,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,211,1
1.02,0,0,0,0,0,1.02,0,0.34,0,0,0,0,0,0,0,0,0,0,0.106,1328,1
0.23,0,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,66,1
1.14,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,373,1
0.93,0,0.93,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,38,1
0.42,0.08,0.42,0.17,0.17,0.17,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.013,574,1
0.36,0,0.18,0,0.36,0,0,0.36,0,0,0,0,0,0,0,0,0,0.27,0,0.032,535,1
0.51,0.51,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1
0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,25,1
0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
0,0,0,0,0,0,0.32,0.64,0,0,0,0,0,0,0,0,0,0,0,0.116,240,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1
2.25,1.12,0,0.56,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,195,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,47,1
0.47,0,0.47,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,744,1
0.63,0.31,0.31,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.162,144,1
0.87,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,247,1
1.29,0.64,0,0,0,0.64,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.313,113,1
0.36,0,0.18,0,0.36,0,0,0.36,0,0,0,0,0,0,0,0,0,0.27,0,0.031,535,1
0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,292,1
0.8,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0.19,0,0.07,0.5,1.32,0.54,0,0.38,0,0,0,0,0,0,0,0,0,0.03,0,0.585,2184,1
0.78,0,0.06,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,240,1
0.14,0.03,0.14,0.59,1.23,0.44,0,0.59,0,0,0,0,0,0,0,0,0,0.07,0,0.532,2453,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,10062,1
0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1
0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,1
0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,49,1
0.99,0.49,0.99,0,0,0.99,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.077,499,1
0.68,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,1
0,0,0,0,0,2.8,0.93,0,0,0,0,0,0,0,0,0,0,0.93,0,0.154,50,1
0.82,0.2,0,0.2,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0.065,301,1
0.43,0.43,0.26,0.17,0,0.08,0.17,0.95,0,0,0,0,0,0,0,0.08,0,0.08,0,0.242,1339,1
0.41,0,0.82,0,0,1.03,1.65,0.2,0,0,0,0,0,0,0,0,0,0,0,0.132,565,1
1.07,0,0.35,0,0,0.71,0,1.42,0,0,0,0,0,0,0,0.35,0,0.35,0,0.24,140,1
0.42,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,1
1.57,0.06,0.06,0.3,0.06,0.72,0.24,0.84,0,0,0,0,0,0,0,0,0,0,0,0.169,447,1
0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0.27,0,0.047,273,1
0.2,0.2,0.5,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0.175,1214,1
0.36,1.09,0,0,0,1.83,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.061,305,1
0,0.17,0.52,0,0,0.17,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.058,419,1
0.29,0,0.59,0.29,0,0.79,0.09,1.39,0,0,0,0,0,0,0.09,0,0,0.19,0,0.133,2541,1
0.42,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.269,1484,1
0,0,0,0.3,0.3,0.61,0,0,0,0,0,0,0,0.3,0,0,0,0.3,0,0.351,303,1
1.02,0,0,0,0,0,1.02,0,0.34,0,0,0,0,0,0,0,0,0,0,0.105,1331,1
0.37,0,0.37,0,0.37,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.197,998,1
0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,21,1
1.07,0.19,0.97,0.19,0.87,0,0.68,0.09,0,0,0,0,0,0,0.09,0.09,0,0,0,0.233,877,1
0.3,0.61,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,343,1
0.65,0.32,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.157,139,1
0.05,0.05,0.26,0.57,1.23,0.47,0,0.99,0,0,0,0,0,0,0,0,0,0.02,0,0.858,3160,1
1.75,0.58,0,0.39,0,0.58,0,0.78,0,0,0,0,0,0,0,0,0,0.39,0,0.135,190,1
1.37,0.82,0,0,0,0.27,0,0.82,0,0,0,0,0.27,0,0,0,0,0,0,0.188,298,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,0.794,353,1
0.65,0.32,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0.159,139,1
0.76,0.38,0,0,0,0.76,0,0.38,0,0,0,0,0,0,0,0,0,1.14,0,0.179,285,1
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.11,132,1
0.65,0.32,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.166,139,1
0,0,1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,1.12,0,0.408,82,1
0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,4,1
3.48,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,102,1
1.02,0,0,0,0,0,1.02,0,0.34,0,0,0,0,0,0,0,0,0,0,0.105,1330,1
1.15,0.23,0.23,0.23,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,285,1
0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,80,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1
0,0,0,1.44,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0.271,41,1
0.19,0.38,0,0.25,0,0,0.06,0.19,0,0,0,0,0,0,0,0,0.06,0,0,0.073,766,1
1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,112,1
0,0,1.36,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.238,96,1
0.32,0.04,1.16,0.52,0.4,0.36,0.16,0.36,0,0,0,0,0,0,0,0.04,0,0.12,0,0.152,1500,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,127,1
0.65,0.32,0.32,0,0,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0,234,1
0.31,0.15,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.15,0,0,0,0.707,1128,1
0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,32,1
0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.127,400,1
0.61,0.4,0.1,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0.396,1042,1
0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,37,1
0.45,0,0.57,0.22,0,0.68,0,1.82,0,0,0,0,0,0,0.11,0.11,0,0.11,0,0.236,1592,1
2.06,1.65,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,445,1
0,0.24,0,1.2,0,0.72,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0.828,429,1
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,222,1
0.4,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,118,1
0.25,0,0.02,0.25,0.07,0.22,0,0.37,0,0,0.02,0,0,0,0,0.02,0,0.02,0,0.022,965,1
1.24,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,73,1
0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.48,0,0.087,50,1
0.64,0.64,0,0.64,0,0,1.29,0,0,0,0,0,0,0,0,0.64,0,0.64,0,0.345,55,1
0.05,0.05,0.28,0.56,1.23,0.43,0,1.05,0,0,0,0,0,0,0,0,0,0.02,0,0.756,3040,1
0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315,1
0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,1
1.41,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0.06,0.33,0.79,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.23,898,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1
0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0.207,79,1
0,0,0.36,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.467,736,1
1.1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,387,1
0.64,0.64,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.156,157,1
0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1
2.7,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0.38,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.12,160,1
0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
1.03,0.68,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.34,0,0.061,91,1
1.81,0,0,0,0,0.72,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,88,1
0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,33,1
0.32,0,0.32,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,1
1.59,0,0.06,0.3,0.06,0.73,0.24,0.85,0,0,0,0,0,0,0,0,0,0,0,0.169,451,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,43,1
1.07,0.19,0.97,0.19,0.87,0,0.68,0.09,0,0,0,0,0,0,0.09,0.09,0,0,0,0.224,870,1
0.6,0.4,0.1,0,0,0,0.4,0,0,0,0,0,0,0,0.1,0,0,0,0,0.391,1042,1
0.42,0.08,0.42,0.17,0.17,0.17,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0.014,574,1
0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,264,1
1.15,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,158,1
0.95,0,0,0,0,0.95,0,0.95,0,0,0,0,0,0,0,0,0,0.47,0,0.263,255,1
0.13,0.09,0.06,0.42,1.08,0.42,0,0.32,0,0,0,0,0,0,0,0,0,0.09,0,0.515,2501,1
0.36,0,0,0,0,0.73,0,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0.181,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.165,94,1
0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.129,364,1
0.4,0.1,0,0,0.6,0.2,4.26,0.4,0,0,0,0,0,0,0,0,0,0,0,0.156,1428,1
0.07,0,0.14,0.56,1.48,0.49,0,0.56,0,0,0,0,0,0,0,0,0.03,0.07,0,1.05,3084,1
0,1.47,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0.061,264,1
0.13,0.03,0.06,0.45,1.15,0.41,0,0.34,0,0,0,0,0,0,0,0,0,0.1,0,0.573,2224,1
0.05,0.05,0.24,0.6,1.23,0.38,0,1.09,0,0,0,0,0,0,0,0,0,0.02,0,0.626,3269,1
1.3,0,0,0.65,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0.103,51,1
0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0.67,0.33,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,59,1
0.85,0.21,0,0,0,0.21,0.21,1.28,0,0,0,0,0,0,0,0,0,0,0,0.271,869,1
1.77,0.44,0.44,0.22,0,0,0,0.44,0,0,0,0,0,0,0,0.44,0,0,0,0.156,1734,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,292,1
0.45,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,773,1
0.51,0,0,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.209,211,1
0.28,0.14,0,0,0,0,2.31,0.14,0,0,0,0,0,0,0,0,0,0.28,0,0.08,1222,1
0.2,0,0,1.1,0,0.2,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0,0.056,1133,1
0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,1.26,0,0.431,77,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
0.14,0,0.29,0.14,0,0.39,0.04,0.69,0,0,0,0,0,0,0.04,0,0,0.19,0,0.09,9163,1
1.23,0,0.61,0,0,1.54,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0.025,186,1
1.26,2.53,1.26,0,0,5.06,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,290,1
0.49,0.98,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,135,1
0.28,0,0.84,0,0,1.41,1.98,0.28,0,0,0,0,0,0,0,0,0,0,0,0.043,386,1
0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,114,1
0.94,0.94,0,0,0,0.47,0,1.41,0,0,0,0,0,0,0,0,0,0.47,0,0.221,219,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1
0.81,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0.14,0,0.84,0.28,0.14,0.14,0.14,0.14,0,0,0,0,0,0,0,0,0,0.42,0,0.05,216,1
0.14,0,0.18,0.65,1.2,0.43,0,0.51,0,0,0,0,0,0,0,0,0,0.03,0,0.523,2333,1
0.13,0.06,0.33,1,0,0.06,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.151,1045,1
0,1.12,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,93,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,91,1
0.96,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,150,1
0.32,0,0.49,0,0,1.3,0.49,0,0,0,0,0,0,0,0,0,0,0,0.16,0.231,595,1
0.1,0.1,0.52,0,0.2,0.1,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.064,339,1
0.14,0.03,0.07,0.47,1.19,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0.1,0,2.33,2370,1
0.89,0.17,0,0,0,0.17,0.17,1.06,0,0,0,0,0,0,0,0,0,0,0,0.216,895,1
0.36,0,0.18,0,0.36,0,0,0.36,0,0,0,0,0,0,0,0,0,0.27,0,0.03,528,1
2.38,0,2.38,0,0,7.14,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,159,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
0,0,0,0,0,0.47,0,0,0,0,0,0,0.47,0,0,0,0,0,0.47,0.452,723,1
0,0,0.18,0,0,0.37,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.112,237,1
0.65,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,135,1
0.75,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1.52,0.05,0.05,0.29,0.05,0.64,0.23,0.81,0,0,0,0,0,0,0,0,0,0,0,0.167,467,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,240,1
0,0,0.46,0,0,0.46,0,1.38,0,0,0,0,0,0,0,0.46,0,0,0,0.816,102,1
1.17,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,53,1
0.31,0.31,0.31,0,0,0.63,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1
0.78,0,0.17,0.43,0,0.26,0,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0.056,1123,1
0,0,2.53,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0.186,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266,36,1
0.85,0.25,0.17,0.17,0,0.08,0.17,0.85,0,0,0,0,0,0,0,0.08,0.08,0.08,0.08,0.114,1402,1
0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,45,1
0.16,0,0.16,0.9,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.255,713,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0.42,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.42,0,0.161,111,1
0,0,0.57,0.38,0,0.19,1.15,1.34,0,0,0,0,0,0,0,0,0,0,0,0.191,921,1
0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1
0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1
1.57,0,0,0,0,0.78,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.341,115,1
1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,215,1
0,0.37,0,0,0,0.37,0.37,0,0,0,0,0,0,0,0,0.37,0,0,0,0.06,143,1
0.05,0,0.05,0.38,1.19,0.43,0,1.14,0,0,0,0,0,0,0,0,0,0.05,0,0.15,3313,1
