@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4-5,7-8,16,19,22,24,36,39,42-44,46-47,49-50,52,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0
0,0.59,0,0,0,0.59,0,0,0,0,0,0,0,0.19,0,0,0.191,0,0
0,0,0,0,1.61,4.83,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0.27,0,0
0,0.77,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0.067,0,0
0,0,0,0,1.92,3.84,0,0,0,0,0,0,0,0,0,0.343,0,0.171,0
0,0,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0.428,0,0
0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0.595,0
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0.117,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.083,0,0
0,0.13,0,0.03,0.19,1.23,0,0,0.09,0.19,0,0,0.06,0,0,0.024,0.231,0.019,0
0,0.52,0,0,0,0.52,0,0,0.52,2.64,0.52,0.52,1.58,0,0,0.084,0.169,0,0
0,0.77,0,0.38,0.38,4.24,0,0,0,0,0,0,0,0,0,0,0,0.109,0
0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0.034,0,0
0,0,0.21,0,0,1.49,0,0,0,0,0,0,0,0,0,0.034,0.139,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0
0,0,0,0,0,2.6,0,1.73,0,0,0,0,0.86,0,0,0.561,0.14,0,0
0,0,0.62,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.049,0.247,0
0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0.078,0,0
0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.39,0,0.053,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.84,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.79,0,0,0,0,0,0.79,0,0,0,0.124,0.124,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.68,0.68,0,0.34,3.42,0,0,0,0,0,0,0,0,0,0,0,0.048,0
0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.72,0,0,0.36,1.44,0,0,0,0,0,0.18,0,0,0,0.026,0,0.107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.12,0,0.12,0,0,0,0,0.9,0,0,0.12,0.12,0,0.149,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0,0
0,0.32,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0.371,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.54,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.009,0.068,0,0
0,1.05,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0.047,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.95,0,0,0.63,0.63,0,0.63,0,1.91,0,0.05,0.304,0,0
0,0,0,0,0,1.38,0,0,0,0.46,1.38,0,0,0,0,0,0.155,0,0
0,0.81,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0.143,0.143,0
0,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0
0,0,2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,0
0,2.18,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0.036,0,0
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0.083,0
0,0,0,0,0,0,0,0,0,1.35,0,1.35,0,1.35,0,0.205,0,0,0
0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0.246,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.687,0,0
0,2.38,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0.319,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0
0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,0
0,0,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0.228,0,0
0,0.32,0,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0.04,0,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961,0
0,1.49,0,0,0,0.89,0,0,0,0.29,0.59,0,0.59,0,0,0.325,0.162,0,0
0,0,0,0,0,1.38,0,0,0,1.38,0.46,1.38,0,0.92,0,0.149,0.074,0,0
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0
0,0.52,0,0.52,0,0,0,0,0.26,0,0,0.52,0,0,0,0.065,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.16,0,0,0,2.33,0,0,0,0,0,0,0.58,0,0,0,0.203,0.407,0
0,0,0,0,0,0,0,0,0.54,0,0,0,0.54,0,0,0,0.531,0,0
0,0.32,0,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0.04,0,0
0,0.19,0,0,0.19,2.51,0,0,0,0,0,0,0.38,0,0,0,0.251,0,0
0,0.47,0.23,0,0,0.23,0,0,0,0.23,0,0,0,0.23,0,0,0.298,0.149,0
0,0,0,0,0,0.19,0,0,0.39,0.19,0.19,0.19,0,0,0,0.28,0.14,0.112,0
0,0,0,0,0,3.6,0,0,0,0,0,0,0.9,0,0,0,0.479,0,0
0,0,0,0.12,0,0,0,0,0.12,0,0,0,0,0,0,0.105,0.06,0,0
0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.332,0.747,0,0
0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.431,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.38,0,0,0,1.16,0,0,0,0.38,0,0,0,0,0,0,0.061,0,0
0,0,0,0,0,2.86,0,0,0,0,0,0.85,0,0,0,0.144,0.192,0,0
0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0
0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0.485,0,0
0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0
0,0,0,0.46,0,0.23,0,0,0.23,0,0.23,0.23,0,0.23,0,0.063,0.063,0.159,0
0,2.7,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.218,0.054,0
0,0.71,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0.055,0.055,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,0
0,0,0,0.1,0.1,0.1,0,0,0.52,0,0,0,0,0,0,0.074,0.134,0,0
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0.227,0,0
0,0,0,3.04,0.6,0.6,0,0,0.6,1.21,0,0,0,0,0,0,0,0.077,0
0,0.87,0,0,1.75,2.63,0,0,0,0,0,0,0,0,0,0,0.06,0.361,0
0,0.88,0,0,0,1.76,0,0,0.88,0.88,0,0.88,0,0,0,0.142,0.855,0.285,0
0,0.51,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0.165,0.497,0.082,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.846,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0
0,0.08,0,0.08,0.08,1.75,0,0,0.08,0,0,0,0,0,0,0,0.063,0.038,0
0,0.18,0,0,0,0.9,0,0,0,0.36,0,0,0,0.54,0,0,0.177,0.148,0
0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0.735,0,0
0,0,0,0,0,1.09,0,0,0.54,0,0,0,0,0,0,0.102,0.308,0,0
0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0.433,0,0
0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0
0,0.12,0,0,0.06,0.93,0,0,0,0,0,0,0.12,0,0,0,0.182,0.1,0
0,0,0,0,0,0.74,0,0,0.74,0,0,0,0,0,0,0,0.257,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0.666,0.222,0
0,0,0,0,0,3.12,0,0,0,0,0,0,0,0.34,0,0,0.432,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,1.724,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.684,0,0
0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0.165,0
0,0,0,0,0,3.84,0,0,0,0,0,0,0,2.56,0,0.182,0.182,0,0
0,0,0,0,0,4.08,0,0,0,0,0,0,0,4.08,0,0.226,0,0,0
0,0,0,0,0,2.54,0,0,0,0,0,0,0,1.69,0,0,0.134,0,0
0,0,0,0,0,5.81,0,1.16,0,0,0,0,0,2.32,0,0,0.163,0.49,0
0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.55,0,0,0.087,0,0
0,0,0,0,0,5.43,0,0,0,0,0,0,0.54,0.54,0,0,0.083,0,0
0,0,0,0,0,1.35,0,0,0,0,0,0,0,0.33,0,0,0,0.174,0
0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0.471,0
0,0.94,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0.756,0
0,0,0,0,0,4.69,0,0,0,0,0,0,0,2.68,0,0,0.102,0,0
0,0,0,0,0,2.29,0,0,0,0,0,0,0,2.29,0,0,0.139,0,0
0,0.75,0,0,0.75,1.5,0,0,0,0,0,0,0,0,0,0,0.147,0.441,0
0,0.36,0,0,0,1.08,0,0,0,0,0,0.36,0,0.72,0,0.124,0,0.062,0
0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0.692,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0
0,0.17,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0.064,0.064,0
0,0.09,0,0,0,4.24,0,0,0,0,0,0,0,0.99,0,0.072,0.116,0.188,0
0,1.53,0,0,0,1.02,0,0,0,0,0,0,0,0.51,0.51,0,0.079,0,0
0,0,0,0,0.54,1.63,0,0,0,0,0,0,0.54,0.54,0,0,0,0.407,0
0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0.154,0.773,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.92,0,0,0,0.32,0,0,0,0,0,0.058,0.174,0.291,0
0,0,0,0,0.74,1.49,0,0,0,0,0,0,0,4.47,0,0,0.124,0,0
0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.37,0,0,0.37,1.13,0,0,0,0,0,0,0,0,0,0,0.145,0.436,0
0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0.4,0,0,0.323,0,0
0,0,0,0,0.72,2.18,0,0,0,0,0,0,0,0,0,0,0.298,0.198,0
0,0,0,0,0.49,2.71,0,0,0,0,0,0,0,0,0,0.036,0.147,0.147,0
0,0,0,0,0.08,0.17,0,0.08,0,0,0,0,0,0.59,0,0,0.075,0.012,0
0,0.83,0,0.16,0,2.34,0,0,0,0,0,0,0.16,0.16,0,0.087,0.058,0,0
0,0,0,0,0,6.02,0,0,0,2.4,0,0,0,1.2,0,0.197,0,7.707,0
0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.33,0,0.37,0,0,0,0,0,0,0,0,0.067,0.135,0
0,0,0,0,0,1.47,0,0,0,0,1.47,0,0,1.47,0,0,0.335,0,0
0,0.35,0,0,0,1.79,0,0,0,0,0,0,0,0.35,0,0,0.064,0,0
0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,1.548,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0
0,0,0,0,0,2.15,0,0,0,0,0,0,0,0.11,0,0,0.126,0.021,0
0,0,0,0,0,1.58,0,0,0,0.31,0,0,0,2.22,0,0,0,0,0
0,0,0,0,0.09,1.35,0,0,0,0,0,0,0,3.1,0,0.015,0.03,0,0
0,0,0,0,0,5.06,0,0,0,0,0,0,1.26,0,0,0,0.263,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.8,0,0,0,0,0,0,0.8,0.8,0,0,0.149,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0.213,0,0
0,0,0,0,0,1.49,0,0,0.37,0,0,0,0,0.37,0,0,0.131,0,0
