@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0.61,0,0,0,0,0,0,0,0,0,0,0.3,0,0.094,0,212,1
0,0.26,0.08,1.06,0.26,0,0,0,0,0,0,0,0,0,0.226,0.254,966,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.34,79,1
0.43,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1
0,0,0,0.52,0.42,0.31,0,0,0,0,0,0,0,0,0.016,0.032,1003,1
0.36,0.82,0,0.36,0,0,0,0,0,0,0,0,0,0,0.101,0.014,875,1
0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0.186,256,1
0.09,0.29,0,0,0,0,0,0,0,0,0,0,0,0.19,0.149,0.059,1148,1
0,0,0.36,0,1.1,0,0,0,0,0,0,0,0,0,0.124,0.932,173,1
0.35,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0.131,617,1
0,1.51,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.138,93,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,0.868,157,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,75,1
0,2.23,0.55,0,0,0,0,0,0,0,0,0,0,0,0.259,0.345,200,1
0.1,0.31,0.2,0.62,0.2,0,0,0,0,0,0,0,0,0,0.143,0.175,1287,1
0.33,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0.193,389,1
0,0.36,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.181,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,53,1
0.43,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1
0.48,0.48,0.97,0,0,0,0,0,0,0,0.48,0,0,0,0,0.232,186,1
0,2,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.17,0.42,0.08,0.42,0,0,0,0,0,0,0,0,0,0,0.081,0.013,574,1
0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,16,1
0.87,0,0,0.04,0.29,0,0,0,0,0,0,0,0.02,0,0.058,0.165,3498,1
0.48,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0.105,0.305,966,1
0.1,0.8,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0.11,0.158,1351,1
2.32,1.55,0,0,0,0,0,0,0,0,0,0,0,0.77,0.134,0,518,1
0.06,0.1,0,0.17,0,0,1.18,0,0,0,0,1.36,0,0,0.305,0.011,2510,1
0,0.62,0.62,0.31,0,0,0,0,0,0,0,0,0,0,0,0,134,1
1.63,2.45,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,65,1
0.14,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.205,0.128,368,1
0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.232,96,1
0,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0.412,0.103,259,1
0,0,1.27,0.63,3.18,0,0,0,0,0,0,0,0,0,0,0.089,157,1
0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0.252,238,1
0.78,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,115,1
0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.267,256,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,140,1
0.17,0.53,0.44,0.17,0.17,0,0,0,0,0,0,0,0,0,0.07,0.211,1345,1
0.45,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0.245,0.245,773,1
0.35,0.15,0,0.35,0,0,0,0,0,0,0,0,0,0,0.088,0.479,2218,1
0,0.28,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,991,1
0.17,1.52,0.05,0.05,0.23,0,0,0,0,0,0,0,0,0,0.052,0.167,462,1
0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0.191,0.478,131,1
0,1.63,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,53,1
0,0.64,0.32,0.64,0,0,0,0,0,0,0,0,0,0,0.105,0.157,139,1
0.5,0.25,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0.034,0.034,231,1
0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
0,0.36,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0.181,356,1
0,0.21,0.1,0.53,0,0,0,0,0,0,0,0,0,0,0.097,0.065,381,1
0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,78,1
0.34,0.63,0,0,2.61,0,0,0,0,0,0,0,0,0,0.204,0.186,1107,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0.194,0.389,72,1
0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0.197,0,27,1
1.18,0,0.19,0.19,0.39,0,0,0,0,0,0,0,0,0,0.23,0.306,632,1
0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0.112,0.037,543,1
0.14,0.04,0.18,0.28,0.04,0,0,0,0,0,0,0,0,0,0.101,0.109,2062,1
0,1.82,0.36,0.72,0,0,0,0,0,0,0,0,0.36,0,0.297,0,115,1
0,1.11,0.18,0,0,0,0,0,0,0,0,0,0,0,0.182,0,70,1
0.33,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.157,0.196,389,1
0.09,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.894,640,1
0.35,0.35,0.35,1.41,2.82,0,0,0,0,0,0,0,0,0,0,0,213,1
0.77,0,0,0.57,1.15,0,0,0,0,0,0.19,0,0,0,0.027,0.191,921,1
0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.233,0,34,1
0,0.48,0.48,0,0,0,0,0,0,0,0,0,0,0,0.163,0,95,1
0,2.23,0,0.55,0,0,0,0,0,0,0,0.55,0,0,0.265,0.353,108,1
0.34,1.02,0,0,1.02,0,0.34,0,0,0,0,0,0,0,0,0.105,1331,1
0,1.24,0,0,0,0.62,0,0,0,0,0,0,0,0,0.107,0.107,150,1
0.1,0.4,0.1,0,4.26,0,0,0,0,0,0,0,0,0,0.093,0.156,1428,1
1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0.549,114,1
0,0.53,0,0.26,0,9.33,0,0,0,0,0,0,0,0,0,0,886,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,145,1
0.1,0.2,0.2,0.5,0.2,0,0,0,0,0,0,0,0,0,0.175,0.175,1214,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.073,103,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,85,1
0,0.12,0,0.12,0.12,0,0,0,0,0,0,0,0,0,0.165,0.061,475,1
0,0,0,0,5.33,1.33,0,0,0,0,0,0,0,0,0,0,92,1
0.6,1.21,0.6,0,0,0,0,0,0,0,0,1.21,0,0,0,0.304,74,1
0,0.32,0.16,0,0,0,0.49,0,0,0,0,0.32,0,0,0.089,0.67,1030,1
0.17,1.52,0.05,0.05,0.23,0,0,0,0,0,0,0,0,0,0.052,0.167,467,1
0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0.246,0.061,146,1
0,0.47,1.43,0,0.47,0,0,0,0,0,0,0,0,0,0,0.295,158,1
0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,1.11,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,195,1
1,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.541,304,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351,0.175,107,1
0,0.75,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0.078,0.432,247,1
0.1,0.8,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0.11,0.157,1351,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1
0.32,0.32,0.04,1.16,0.16,0,0,0,0,0,0,0,0,0,0.052,0.152,1500,1
1.18,0,0.19,0.19,0.39,0,0,0,0,0,0,0,0,0,0.231,0.308,632,1
0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,120,1
0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0.222,107,1
0,0.64,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.111,0.166,139,1
0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.129,364,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0.51,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.961,660,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0.07,0.51,0.07,0,0,0,0,0,0,0,0,0.14,0,0,0.073,0.167,795,1
0,0,1,0,0,1.5,0,0,0,0,0,0,0,0,0,0,94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,143,1
0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0.493,0,237,1
0,1.01,0,0,0,0,0,0,0,0,0,5.05,0,0,0.088,0.088,215,1
0.17,0.42,0.08,0.42,0,0,0,0,0,0,0,0,0,0,0.081,0.013,574,1
0.17,0.42,0.08,0.42,0,0,0,0,0,0,0,0,0,0,0.085,0.014,574,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,99,1
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0.151,0,55,1
0.82,0.41,0.41,0.82,1.23,0,0,0,0,0,0,0,0,0,0,0.132,301,1
0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0.213,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0.64,0,0,5.19,0,0,0,0,0,0,0,0,0,0.468,0,135,1
0,0,0,0,0.38,10.17,0,0,0,0,0,0,0,0,0.099,0.066,1655,1
0,0.38,0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,99,1
0,1.45,0,0,1.81,0,0.36,0,0,0,0,0,0,0,0.056,0.113,139,1
0.17,1.43,0.05,0.05,0.23,0.17,0,0,0,0,0,0,0,0,0.05,0.161,536,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1
0.37,0.23,0.03,0.95,0.13,0,0,0,0,0,0,0,0,0,0.041,0.136,1955,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,53,1
0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0.21,347,1
0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.06,0.121,160,1
0,2.63,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0.729,98,1
0.34,1.03,2.41,0.34,0,0,0,0,0,0,0,0,0,0,0.116,0,68,1
0.45,0.68,0,0.45,0,0,0,0,0,0,0,0,0,0,0.037,0.112,363,1
0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0.058,0.174,89,1
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0.103,0.206,292,1
0,1.46,0.48,0,0,0,0,0,0,0,0,0,0,0,0.081,0.244,239,1
0,1.29,0.43,0,0,0,0,0,0,0,0,0,0,0,0.129,0,116,1
0,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0.367,71,1
0,0.76,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.074,0.412,249,1
0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.237,529,1
0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0.201,0.1,141,1
0,0.55,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.364,352,1
0,0.87,0,0,0,0.43,0,0,0,0,0,0,0,0,0.072,0.216,320,1
0,0.39,0.13,0,0.26,7.33,0,0,0,0,0,0,0,0,0,0.022,1096,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
0,0.23,0,0.47,0,0,0.71,0,0,0,0,0.95,0,0,0.121,0.04,189,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0,36,1
0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,278,1
0.32,0.98,0.32,0,0.98,0,0.32,0,0,0,0,0,0,0,0,0.101,1349,1
1.03,1.03,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.062,91,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,54,1
0.47,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0.252,0.168,744,1
0.44,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,142,1
0,0.6,0.12,0,0,0,0,0,0,0,0,0,0,0,0.037,0.094,389,1
0,1.44,0.48,0,0,0,0,0,0,0,0.48,0,0,0,0.061,0.43,727,1
0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0.365,0,78,1
0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0,107,1
0.58,1.75,0.58,0,0,0,0,0,0,0,0,0,0,0,0.271,0.135,190,1
0.52,0.14,0.05,0.14,0,0,0,0,0,0,0,0,0,0,0.073,0.535,2771,1
0,1.14,2.28,0,0,0,0,0,0,0,0,0,0,0,0.081,0,373,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1
0,0.3,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0.024,944,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0,36,1
0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0.489,0,46,1
0.64,0,0,0,0,0.12,0,0,0,0.12,0,0,0,0,0.161,0.299,981,1
0.73,0,0.73,1.09,2.19,0,0,0,0,0,0,0,0,0,0.11,0.332,179,1
0,0,0,0.67,0,0,0,0,0,0,0,1.34,0,0,0.511,0,217,1
0.09,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.979,740,1
0.7,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0.173,0,262,1
0.08,0.16,0,0,0.16,0,0,0,0,0,0,0.08,0.16,0,0.228,0.038,1254,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1
0.17,1.47,0,0.05,0.23,0,0,0,0,0,0,0,0,0,0.051,0.165,453,1
0.18,1.59,0,0.06,0.24,0,0,0,0,0,0,0,0,0,0.052,0.169,444,1
0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0.08,0.107,239,1
0.73,0.36,1.09,0,0,0,0,0,0,0,0,0,0,0,0.183,0.061,305,1
0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.192,0,58,1
0.08,1.46,0.08,0,0,0,0,0,0,0,0,0,0,0,0.077,0.103,1456,1
0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,238,1
0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,1.37,0.82,0,0,0,0,0,0,0,0,0,0,0,0.235,0.188,298,1
0.85,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.133,313,1
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,85,1
0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.255,0,81,1
0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,43,1
0.2,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.059,0.149,909,1
0.84,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0.278,519,1
0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,571,1
0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1
0,0,0.36,0,1.1,0,0,0,0,0,0,0,0,0,0.123,0.928,177,1
2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201,54,1
0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0.409,1.023,122,1
0.14,0.14,0,0.84,0.14,0,0,0,0,0,0,0,0,0,0.025,0.05,216,1
0,1.25,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0.222,0,616,1
0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,92,1
0.05,0.1,0,0.05,0.3,0,0.05,0,0,0,0,0,0.05,0,0.045,0.118,588,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,2.06,1.65,0.82,0,0,0,0,0,0,0,0,0,0,0.265,0,445,1
0.12,0.88,0.12,0.5,0.25,0,0,0,0,0,0,0,0,0,0.379,0.119,507,1
0.13,0.26,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,1235,1
0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,0,66,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.132,442,1
0,1.03,0.41,0.2,0,0,0,0,0,0,0,0,0,0,0,0.034,247,1
0.1,0.8,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0.11,0.158,1351,1
0,0,1.16,0,0,0,0,0,0,0,0,0.38,0,0,0,0,556,1
0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,284,1
0.06,1.23,0.19,0.12,0.32,0,0,0,0,0,0,0,0,0,0.143,0.184,2259,1
0,0.45,0.45,0,0,9.04,0,0,0,0,0,0,0,0,0,0,440,1
0,0,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0.142,0.5,126,1
0,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,217,1
0.23,0.7,0.23,1.41,1.89,0,0,0,0,0,0,0,0,0,0.075,0.151,666,1
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,28,1
0,0.12,0,0.12,0.12,0,0,0,0,0,0,0,0,0,0.164,0.061,477,1
0.12,1.34,0,0.12,0,0,0,0,0,0,0,0,0,0,0.02,0.041,254,1
0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,323,1
0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,1.417,233,1
0.29,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,113,1
0,0.49,0.98,0,0,0,0,0,0,0,0,0,0,0,0.258,0.064,135,1
0,1.21,0,0.6,0,0,0,0,0,0,0,0,0,0,0.29,0,67,1
0.34,0.08,0.08,0.25,0,0,0,0,0,0,0,0,0,0,0.065,0.294,535,1
0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.118,44,1
0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,350,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.229,400,1
0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.388,319,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0.67,2.01,0,0.67,0,0,0,0,0,0,0,0,0,0,0,93,1
0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,60,1
0,0.65,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.105,0.158,139,1
0.82,0.41,0.82,0,0,0,0,0,0,0,0,0,0,0.41,0.171,0.114,189,1
0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.117,63,1
0,0,0,0,0,10.38,0,0,0,0,0,0,0,0,0.042,0.064,1444,1
0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,203,1
0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.24,0.036,0.184,255,1
0,0.28,0.14,0,2.14,3.86,0,0,0,0,0,0,0,0,0.048,0.072,1229,1
0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0.066,0.099,903,1
0.06,0.4,0,0,0.13,0,0,0,0.06,0,0,0,0,0,0.107,0.085,845,1
0,0,1.34,0.33,0,0,0,0,0,0,0,0,0,0,0.161,0,167,1
0,0.76,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.074,0.412,249,1
0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.132,364,1
0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1
0.77,0,0,0.57,1.15,0,0,0,0,0,0.19,0,0,0,0.027,0.191,921,1
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,39,1
0.08,0.85,0.25,0.17,0.17,0,0,0,0,0,0,0,0.08,0,0.065,0.117,1407,1
0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0.124,0.062,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,67,1
0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0.118,43,1
0.18,1.09,0.54,0,0,0,0,0,0,0,0,0,0,0,0.166,0.305,447,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,1.46,0.48,0,0.48,0,0,0,0,0,0,1.46,0,0,0.073,0.294,194,1
0.17,0.53,0.17,0.89,1.61,0,0,0,0,0,0,0,0,0,0.115,0.057,599,1
0.08,1.38,0.08,0,0,0,0,0,0,0,0.08,0,0,0,0.085,0.097,1561,1
0,0.26,0.26,0,0,17.1,0,0,0,0,0,0,0.26,0,0.082,0,1078,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,87,1
0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0.154,50,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,63,1
0.08,0.85,0.25,0.17,0.17,0,0,0,0,0,0,0,0.08,0,0.065,0.118,1412,1
0.76,0.19,0,0.25,0.69,0,0,0,0,0,0,0,0,0,0.085,0.236,1059,1
0,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0.134,0,81,1
0,0.43,0.43,0.43,0,9.17,0,0,0,0,0,0,0,0,0,0,495,1
0.49,0.09,0.02,0.21,0,0,0,0,0,0,0,0,0,0,0.058,0.847,3210,1
0.34,1.02,0,0,1.02,0,0.34,0,0,0,0,0,0,0,0,0.105,1334,1
0,0,0,2.82,0.31,0,0,0,0,0,0,0,0,0,0.055,0.111,92,1
0.43,0.14,0.03,0.07,0,0,0,0,0,0,0,0,0,0,0.077,2.33,2370,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,1.03,1.03,0.51,0,0,0,0,0,0,0.51,0,0,0,0.257,0.429,55,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1
0,1.34,0.44,0,0,0,0,0,0,0,0,0,0,0,0.068,0.896,325,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.352,81,1
0.41,0.41,0,0.82,1.65,0,0,0,0,0,0,0,0,0,0.099,0.132,565,1
0.53,0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0.253,180,1
0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0,2.94,1.47,1.47,0,0,0,0,0,0,1.47,0,0,0.142,0.142,277,1
0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0.268,0.403,109,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.251,91,1
0,0,0,0.38,2.67,0,0,0,0,0,0,0,0,0,0.35,0.35,80,1
0,1.29,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.08,205,1
0.52,0.26,0.26,0,0,0,0,0,0,0,0,0.26,0,0,0.69,0,566,1
0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0.7,0,0,1.4,3.15,0,0,0,0,0,0,0,0,0,0.116,0,189,1
0.64,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,122,1
0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,104,1
0.1,0.51,0.2,0.1,0.41,0,0,0,0,0,0.1,0,0,0,0,0.396,1028,1
0.51,0.14,0,0.18,0,0,0,0,0,0,0,0,0,0,0.08,0.523,2333,1
0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
0,0.91,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,158,1
0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0.186,0.466,131,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,292,1
0.78,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,115,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0,1.56,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0.255,97,1
0,0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.242,157,1
0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0.189,0.189,81,1
0,0.78,0,0.06,0,0,0,0,0,0,0,0,0,0,0.032,0.032,240,1
0,2.48,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,174,1
0,1.46,0.83,0,0,0,1.46,0,0,0,0,0,0,0,0.401,0.146,364,1
0.4,0.25,0.03,1.01,0.14,0,0,0,0,0,0,0,0,0,0.042,0.139,1613,1
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0,70,1
0.15,0.45,0,1.81,0,0,0,0,0,0,0,0,0,0,0.25,0.068,774,1
0,0.84,0.08,0.33,0.33,0.84,0,0,0,0,0,0.08,0,0,0.047,0.157,2049,1
0.76,0.19,0,0.25,0.69,0,0,0,0,0,0,0,0,0,0.087,0.241,1070,1
0.05,0.1,0,0.05,0.3,0,0.05,0,0,0,0,0,0.05,0,0.045,0.118,588,1
0.49,0.24,0.24,0.49,0,0,0,0,0,0,0,0,0,0,0.035,0.035,228,1
0,0.29,0.29,0.29,2.61,0,0,0,0,0,0,0,0,0,0.046,0,274,1
0.43,0.15,0.06,0.12,0,1.28,0,0,0,0,0,0,0,0,0.122,0.42,3303,1
0.26,0.53,0.08,0.08,0.26,0,0,0,0,0,0.08,0,0,0,0.044,0.162,753,1
0.46,0,0.06,0.33,0,0,0,0,0,0,0,0,0,0,0.084,0.23,898,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0.196,82,1
