@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,9,12,16-17,21-24,31-33,37,42,46,50-51,53-55,58'

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.42,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0.374,0,0.124,0,1.772,0
0,0,0,0,0,0,0,0,0,0,0,3.26,0,0.65,0,0,0,0,0,0,0.657,3.041,0
0.44,0.22,0,0,0.44,0,0,0,0,0,0,0.22,0.22,0,0.22,0.22,0.44,0.169,0.033,0.033,0,2.28,0
0,0,0,0.09,0.59,0.09,0.39,0.98,0,0.09,0,0.19,0,0.09,0.39,0,0,0.096,0.027,0,0,2.059,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0.884,0,0,0.294,3.368,0
0,0,0,0,0,0,0,0.31,0,0,0,0.15,0.15,0.46,0.31,0,0,0.235,0.052,0,0,1.945,0
0,0,1.78,0,0,1.78,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.15,0.31,0,0,0.31,0,0,0.47,0,0,0,0.15,0.15,0,0.47,0,0,0.199,0.049,0,0,4.026,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.179,0,0,0,2.204,0
0.12,0,0,1.12,0.37,0,0,0.24,0,0,0,0,0,0.37,0.12,0,0,0.189,0.034,0.034,0,3.302,0
0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,0,0.188,0,0,2.31,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0.68,0,0,2.9,0
0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0.14,0,0,3.472,0
0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.58,0,0,0,0.58,0,0,0,0,0,0,0.58,0.58,1.76,0.58,0,0,0.414,0,0,0,2,0
0.08,0.08,0,0.76,0.25,0,0,0.16,0,0,0,0,0,0.42,0.08,0.08,0,0.136,0.045,0.022,0,3.995,0
0,0,0,0,0.89,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,0
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,1.562,0
0,0,0,0,1.26,1.26,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,1.285,0
0,0.25,0,0,0.25,0,0,0.51,0,0,0,0,0,0,0,0,0,0.124,0,0,0,10.409,0
0,0,0,0,1.53,0,0.76,0,0,0,0,0.38,0.38,0,0.38,0,0,0.163,0.054,0,0,2.297,0
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,0,1.482,0
0,0,0,0,0.13,0,0.27,0,0,0.41,0,0,0,0,0.27,0,0,0.143,0,0.053,0,2.662,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,2.147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.22,0,2.038,0,13.562,0
0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0.108,0,1.924,0
0,0,0,0,0.97,0,0,0.97,0,0,0,0,0,0,0,0,0,0.293,0,0,0,2.187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,1.257,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,1.208,0,0,0,5.111,0
0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,2.925,0
0,0.22,0,0.44,0,1.33,0,0.44,0,0,0.22,0.22,0.22,0,1.11,0,0,0.372,0.111,0.223,0,3.425,0
0,0,0,0,4.34,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0.166,0,0,0,4.255,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369,0,0,0,1.25,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0
0.79,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,1.166,0
0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.536,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.163,0,0,0,1.153,0
0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0.326,0,0,0,4.689,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0.571,0,0,0,1.181,0
0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,0
0,0,0,0,1.31,0,0,0,0,0,0,0.65,0.65,0,0,0,0,0.35,0,0,0,2,0
0,0,0,0,1.18,0,0.23,0.47,0,0,0,0,0,0,0.71,0,0,0,0,0.069,0,2.216,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.482,0
0,0,0,0,0,0,0,1.01,0,0,0,1.01,1.01,0,0,0,0,0.476,0,0,0,1.875,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,1.31,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0.209,0,0,0,1.78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0.704,0,0,0,1.428,0
0,0,0,0,0.86,0,0,0.86,0,0,0,0.86,0.86,0,0.86,0,0,0.267,0.133,0,0,2.607,0
0,0,0,0,2.94,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0.37,0,0,0.131,0.043,0,0,2.468,0
0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,1.23,0,0,0.77,0,0,0,1.535,0
0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0.228,0,0,0,2.673,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,1.351,0,0,0,3.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0,0.118,0,0,6.428,0
0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,1.45,0
0,0,0,0,0.3,0,0.6,0.3,0,0,0,0,0,0,0.3,0.6,0,0.042,0.042,0.042,0,1.183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0,0,0,3.193,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196,0,0,0,1.294,0
0,0,0,0,2.63,0,0,0,0,0,0,1.31,0,0,3.94,0,0,0.15,0,0,0,1.906,0
0.1,0,0,0,0.63,0,0.53,0,0,0,0,0,0,0.42,0.1,0,0,0.043,0,0,0,2.221,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0.77,0,0.247,0,0,0,1.611,0
0.1,0.05,0.05,0.05,0.61,0.1,0.05,0.46,0,0.05,0,0.15,0,0,0.15,0,0,0.153,0,0.021,0,1.871,0
0,0,0,0,1.09,0,0.36,0,0,0,0,0,0,0,0.36,0,0,0.201,0,0,0,2.293,0
0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,1.25,0,0.224,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,0,0,2,0
0.47,0,0,0.15,0.15,0,0,0,0,0.15,0,0,0,0,0,0,0,0.052,0,0.079,0.026,1.962,0
0.05,0,0,0.52,0.15,0,0.1,0.1,0,0,0,0,0,0.15,0.36,0,0,0.171,0.068,0.013,0,3.591,0
0,0,0,0,0.37,0,0,1.49,0,0,0,0,0,0.37,0.37,0.37,0,0.405,0,0,0,2.28,0
0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0,0.55,0,0,0.275,0.091,0,0,2.208,0
0,1.07,0,0,0,0,0,1.07,0,0,0,0,0.35,0,0.71,0,0,0.244,0.061,0,0,1.974,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0
0.38,0,0,0,0.25,0,0.25,0.38,0,0,0,0,0,0,0,0.12,0,0.082,0,0,0,1.491,0
0.44,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.265,0,0,0,1.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,2.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,0,1,0
0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0.58,0,0,0.091,0,0,0,2.333,0
0.27,0.27,0,0,0.27,0,0,0.27,0,0,0,0,0,0,0,0.27,0,0,0,0.084,0,1.231,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,1.257,0,0,0,3.333,0
0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,0,0,2.508,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602,4.7,0
0,0,0,0,0.51,0,0,0.51,0,0,0,0.51,0.51,0,0,0,0,0.24,0,0,0.48,2.6,0
0,0,0,0,0.91,0,0,0.45,0,0,0,0,0,0,0.45,0,0,0.151,0,0,0,2.158,0
0,0,0,0,1.31,0,0,0,0,0,0,1.31,1.31,0,1.31,0,0,0.649,0,0,0,2.214,0
0,0,0,0.28,0.28,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.242,0,2.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,0,0.97,0,0,0.299,0.149,0,0,2.666,0
0,0,0,0,0,0,0,0.24,0,0,0,0.24,0.24,0.24,0.24,0,0.48,0.148,0.074,0,0,2.386,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.541,0
0,0.08,0,0,0.34,0,0.87,0,0,0,0,0,0,2.35,0.78,0,0,0.306,0.053,0.013,0,3.205,0
0,0,0,0,1.68,0.42,0,0.42,0,0,0,0,0,0,0,2.95,0,0.217,0,0,0,1.487,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,1,0
0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,0,1,0
0.17,0.08,0,0.76,0.25,0.08,0,0.25,0,0,0,0,0,0.34,0.68,0,0,0.205,0.036,0.024,0,2.883,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,1.777,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857,0
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.172,0,0,0,1.5,0
0,0.07,0,0,0.3,0.02,0.17,0.12,0,0,0,0,0,2.16,0.68,0.02,0.33,0.225,0.007,0.041,0.003,2.198,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0.306,0,0,1.611,0
0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0.35,0,0,0.113,0.113,0,0,2.969,0
0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0,0,0,1.531,0
0,1.16,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0.75,0,0.37,0,0,0,0.75,3.38,0,0,0,0,0,0,0,0,0,0.099,0.597,0,0,2.125,0
3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0,0,0,1.181,0
0,0,0,0,1.69,0,0.42,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0,2.288,0
0.3,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,1.389,0
0,0,0,0,1.4,0,0.7,1.4,0,0,0,0.7,0,0,0,0,0,0.267,0.066,0,0,17.952,0
0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,1.01,0,0,0,0,0.061,0,4.309,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0,0,0.149,0,0,0,1.79,0
0,0,0,0,2.42,0.3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.526,0,0,0,1.529,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,7.89,0,0,0,0,0,1.4,0
0.83,0,0,0,0.83,0,0,1.66,0,0,0,0,0,0,0.41,0,0,0,0,0,0,2.022,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,1.449,0,0,2,0
0,0,0,1.28,0.64,0,0,1.28,0,0,0,0,0,0,0.64,0,0,0,0,0,0,2.35,0
0,0,0,0,0.38,0,0,0.96,0,0,0,0.19,0.19,0,0.38,0,0,0.404,0.053,0,0,2.894,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,1.629,0
0,0,0,0,0,0,0,0,0,0,0,0.85,0.85,0,0.85,0,0,0.278,0.139,0,0,2.138,0
0,0,0,0,2.01,0,0,1.34,0,0,0,0,0,0,0,0,0,0.117,0,0,0,1.222,0
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,1.33,4,0,0,0.216,0,0,1.647,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,1.04,0,0,0.52,0,0,0,0.26,0.26,1.3,0.26,0.78,0,0.182,0.091,0.045,0,1.823,0
0,0,0,0,0.57,0,0,0,0,0,0,1.14,0.28,0.57,0.28,0,0,0.292,0.194,0,0.097,2.291,0
0,0.25,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.092,0,0,8.021,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0.99,0,0.22,0,0,0.11,0,0,0,0.11,0.44,0,0,0.149,0.014,0,0,2.419,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0.326,0,0,0,2.7,0
2.85,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,2.85,0,0.465,0,0,0,1.25,0
0,0,0,0,1.74,0.17,0.69,0.17,0,0,0,0,0,0,0.17,0.52,0,0.022,0,0,0,1.601,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0
0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.208,0
0,0,0,0,0,0,0,0,0,0,0,4.34,4.34,0,0,0,0,1.111,0,0,0,3.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0
0,0,0,0,0.97,0,0,0.97,0,0,0,0,0,0,0,0,0.97,0.255,0,0,0.127,2.344,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0.86,0.152,0,0,0,1.192,0
0.54,0,0,0,2.18,0,0,0.54,0,0,0,0,0,0,0.54,0,0,0.294,0,0,0,1.829,0
0,0,0,0,1.29,0,0,2.59,0,0,0,0,0,0,0,0,0.64,0.105,0.105,0,0,1,0
0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,1.166,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.428,0
0,0,0,0,2.38,0,0,1.19,0,0,0,0,0,0,0,3.57,0,0.395,0,0.197,0,1.428,0
0,0,0,0,0.84,0,0,0.84,0,0,0,0,0,0,0,0,0,0.143,0,0,0,1.37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0,0,1.16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,1,0
0,0,0,0,0.45,0,0,1.36,0,0,0,0,0,0,0,0,0.91,0.219,0,0,0,1.225,0
0.1,0.72,0.2,0,0.51,0,0,0.93,0,0.1,0,0,0,0,0,0,0.41,0.122,0,0,0,2.213,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,1.363,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,2.555,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,2.527,0
0,0,0,0.32,0,0,0,0.48,0,0,0.16,0,0,0,0,0,0.16,0.086,0,0,0,1.698,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,1.94,0,0,0,0,2.686,0
0,0,0,0,0.83,0,0,0.83,0,0,0,0,0,0,0,0.83,0.83,0.12,0,0,0,3.137,0
0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,1.769,0
0,0,0,0,1.25,1.88,0,0,0,0,1.25,0,0,0,0,0,0,0.327,0,0.109,0.109,1.705,0
0.28,0,0,0,0.28,0,0,0.86,0,0,0,0,0,0,0,0,0,0.154,0,0,0,1.148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0.8,0,0,0,1.5,0
0,0,0,0,1.92,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0
0,0,0,0,0,0.48,0,0.97,0,0,0.48,0,0,0,0,0,0,0,0,0,0,1.138,0
0,0,0,0,1.29,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538,0
0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.105,0
0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,0,2.222,0
0,2.12,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692,0
0,1.78,0,0,3.57,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,0
0,0.8,0,0,0,1.8,0,2.81,0,0,0,0,0,0,0,0,0.2,0,0,0,0,2.533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,1.38,0,0,0,0,2.655,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.22,0,0,1.36,0,0,0,0,0,0,0,0,0.45,0,0,0,0.326,0,0,0,2.043,0
0.06,0,0,0,0.06,0,0,1.1,0.25,0,0,0,0,0,0,0.06,0.19,0.035,0,0,0,1.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0.775,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687,0
0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,2.58,0,0.303,0,0,0,2.171,0
0,0.15,0,0,1.38,0,0.15,1.68,0,0.15,0,0,0,0.46,0.3,0,2.91,0.093,0,0,0,2.05,0
0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,1.937,0
0.59,0.59,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,1.19,0.212,0,0,0.106,1.7,0
0,0.31,0,0,0,0.63,0,0.63,0,0,0,0,0,0,0,0,0,0.228,0,0,0.045,8.117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0,0,1,0
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,2.076,0
0,0,0,0,2.38,0,0,2.38,0,0,0,0,0,0,0,0,0,0.404,0,0.809,0,3,0
0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0.74,0,2.22,0,0,0.277,0,2.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,3.84,0,0,0,0,2.769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,1.75,0
0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0.46,0.082,0,0,0,1.117,0
0,0,0,0,1.92,1.92,0,1.92,0,0,0,0,0,0,0,0,1.92,0,0,0,0,1.611,0
0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,1.02,0.55,0,0,0,1.333,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,1.34,0.29,0,0,0.096,2.432,0
0.29,0,0,0,0.29,0.29,0,0.29,0,0,0,0,0,0,0,0,0.29,0.107,0,0,0,1.22,0
0,0,0,0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0.54,0,0,0,0,1,0
0.96,0,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0.32,0.057,0,0,0,1.147,0
