@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.65,0,0,0.65,5.22,1.3,0,0,0,0,0,0,0,0,0,0,0,0.459,0.091,0,2.687,129,1
0,0,0.31,0,1.25,0,1.25,0.94,0,0,0,0,0,0,0,0,0,0.31,0.145,0.485,0.388,3.322,319,1
0,0,0,0,2.4,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.291,2.5,45,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.443,0.221,0.665,3.812,61,1
0,0,0,0,0.33,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0.061,0.123,0.278,3.774,268,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0,5,170,1
0,0.45,0,0.22,0.22,0,1.13,0.9,0,0,0,0.22,0,0,0,0,0,0,0,0.037,0.15,13.936,1324,1
0,0.23,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,3.184,242,1
0,0.2,0.1,0,0.1,0.93,2.92,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0.163,0.785,0.065,4.064,817,1
1.29,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936,0,4.586,133,1
0,0.55,0,0,0.55,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0.258,1.207,0.345,4.761,200,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.17,0.51,0.34,3.761,79,1
0,0,0,0,1.07,0,2.15,1.07,0,0,0,0,1.07,0,0,0,0,0,0,2.395,0.598,82.25,329,1
0,0,0.62,1.04,0,0.41,0.83,0.62,0,0,0,0,0,0,0,0,0,0,0,0.548,0.199,14.301,1516,1
0,0.15,0.61,0,0.92,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.083,0.732,0.753,5.058,1128,1
0,0,0.25,1.15,0,0.12,1.27,0,0,0,0,0,0,0,0,0,0,0,0.185,0.37,0.061,2.878,475,1
0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0.107,0,0.053,1.864,910,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,78,1
0,0,0.23,0,0.59,0,1.66,0.47,0,0,0,0,0,0.11,0,0,0,0.11,0.038,0.155,0.233,3.625,504,1
0,0.7,0,0,2.83,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,1.153,30,1
0,0,0,0,1.1,0,3.04,0,0,0,0,0,0,0,0,0,0,0.27,0.194,0.582,0.291,2.309,291,1
0,0,0,0,0,0,0.38,0.77,0,0,0,0.19,0,0,0,0,0,0,0.208,0.364,0.312,7.541,543,1
0,0.05,0.46,0,0.21,0,1.5,1.09,0,0,0,0,0,0,0,0,0,0.02,0.064,0.322,0.626,6.896,3269,1
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0.605,0,0,2.222,100,1
0,0,0.34,0,0,2.09,1.04,0.34,0,0,0,0,0,0,0,0,0,0,0.105,0.157,0.105,2.366,142,1
0,1.21,1.21,0,0,1.21,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,104.666,314,1
1.33,0,0,0,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,3,69,1
0,0.48,0.48,1.92,0,0,0.96,4.32,0,0,0,0,0,0,0,0,0,0,0.061,0.43,0.43,25.964,727,1
0,0.64,0,0,0.64,0,3.22,0.64,0,0,0,0,0,0,0,0,0,0,0.104,0.522,0.313,2.511,113,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,3.427,0,2.678,75,1
0,0.08,0.08,0,0,0,3.17,0.34,0,0,0,0,0,0,0,0,0,0,0.081,0.108,0.013,4.07,574,1
0,0,0.17,0,0,1.55,3.8,0,0,0,0,0,0,0.17,0,0,0,0,0.194,1.718,0.055,5.175,621,1
0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0.421,0.21,3.454,38,1
0,0.28,0,0,0,0,2.01,1.44,0,0,0,0,0,0,0,0,0,0,0.131,0.218,0.218,3.694,218,1
0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.379,40,1
0,0,0,0,0,0,0,0.46,0,0,0,0,0,0.93,0,0,0,0,0.071,0.095,0.023,62.75,2761,1
0,0.31,0,0,0.31,0,3.19,0,0,0,0,0,0,0,0,0,0,0.31,0.108,0,0.162,1.515,144,1
0,0,0.68,0,0.68,3.42,1.36,0,0,0,0,0,0,0.68,0,0,0,0,0,1.143,0.519,3.737,228,1
0,0,0,0,0.8,0,1.61,0,0,0,0,0.8,0,0,0,0,0,0,0,0.511,0,2.909,64,1
0,0,0,0,4.91,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,2.695,0,2.315,44,1
0,0,0,0,0.36,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.119,0.238,0.059,2.93,211,1
0,0.08,0.52,0.69,0.86,0.17,1.3,0.08,0,0,0,0,0,0,0,0,0,0.08,0.234,0.358,0.261,3.554,981,1
0,1.26,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0.215,3.529,60,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.392,0,3.965,115,1
0,0.61,0,0,0.2,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,1.232,0,4.159,287,1
0,0.25,0.59,2.22,0.25,0.17,0.42,0.85,0,0,0,0,0,0.08,0,0.17,0.08,0.08,0.063,0.42,0.114,7.497,1402,1
0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,1.12,0.212,0.424,0.424,4.1,82,1
0,0,0.29,0,0.32,0.29,1.32,0.34,0,0,0,0,0,0,0,0,0.02,0.07,0.058,0.638,0.165,3.697,3498,1
0,0.2,0.8,1.5,0,0.2,1,0.1,0,0,0,0,0,0,0,0.2,0,0,0.175,0.307,0.175,6.937,1214,1
0,0,0,0.18,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.189,0.441,0,1.372,70,1
0,0,0,0,0.45,0,5.04,0,0,0,0,0,0,0,0,0,0,0,0.245,1.633,0.245,64.416,773,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,2.913,67,1
0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,7.313,607,1
0,0.25,0.77,0,0.25,0,0.51,0,0,0,0,1.29,0,0,0,0,0,0,0.404,0.161,0.161,9.633,578,1
0,0,0,0,1.42,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0.099,0.899,0,3.066,138,1
0,0,0.23,0,0.23,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0.111,1.045,0.037,4.022,543,1
0,0,0,0,0.43,0,1.3,0,0,0,0,0,0,0,0,0,0,0.43,0.161,1.133,0,1.2,114,1
0,0,0,0,0.05,0.2,0.17,0,0,0,0,0,0,0,0,0,0,0,0.004,0.112,0.018,3.922,3271,1
0,0.05,0.05,0,0,0.23,1.04,0.75,0,0,0,0,0,0,0,0,0,0,0.051,0.02,0.163,1.796,458,1
0,0.31,0,0.63,0,0,1.59,0.31,0,0,0,0,0,0.63,0,0,0,0,0.092,0.323,0,2.15,86,1
0,0.11,1.04,0.23,0,0.46,1.74,0,0,0,0,0,0,0,0,0,0,0,0.075,0.131,0.056,4.47,675,1
0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.265,0.797,0.885,9.29,288,1
0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,3.707,152,1
0,0,0.47,0,0.95,0,0.47,0.95,0,0,0,0,0,0,0,0,0,0.47,0.133,0.401,0.267,3.459,256,1
0,0.19,0,0.19,0.19,0.19,0.95,0,0,0,0,0,0,0.19,0,0,0,0,0,0.632,0.03,6.789,869,1
0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.043,0.693,0,1.335,195,1
0,0,0.24,0,0,0.08,0.48,0.4,0,0,0,0,0,0,0,0,0,0,0,0.233,0.202,8.763,1481,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666,23,1
0,0,0,0,0.56,0,1.69,0.56,0,0,0,0,0,0,0,0,0,0,0,0.91,0.273,2.283,121,1
0,0,0.38,0,0.38,2.67,0,0.76,0,0,0,0,0,0,0,0,0,0,0.35,0,0.35,2.162,80,1
0,0,0.36,0,0,0,4.04,0,0,0,0,0,0,0,0,0,0.36,0,0,0.653,0.118,1.53,75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1
0,0,0,0,0,0.32,0.65,1.14,0,0,0,0,0,0,0,0.08,0,0.08,0.058,0,0.232,1.725,333,1
0,2.94,1.47,0,0,1.47,4.41,0,0,0,0,0,0,0,0,0,0,0,0.141,0.425,0.141,140,280,1
0,0,0.74,0,0.37,0,2.6,0,0,0,0,1.11,0,0,0,0,0,0.37,0.336,1.211,0.471,18.4,736,1
0,0,0,0,0.47,0,1.91,0.47,0,0,0,0,0,0,0,0,0,1.43,0.076,0.536,0.306,4.653,242,1
0,0,0,2.12,0,0,2.65,1.59,0,0,0,0,0.53,0.53,0,0,0,0,0.191,0.095,0.478,5.038,131,1
0,0,0,0,0.12,0,0.12,0,0,0.24,0.12,0,0,0,0.37,0,0,0.12,0.365,0,0,2.376,492,1
0,0,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.124,0.31,0.062,1.477,65,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.196,0.392,0.196,5.466,82,1
0,0,0,0,0.05,0.2,0.17,0,0,0,0,0,0,0,0,0,0,0,0.004,0.107,0.017,3.922,3271,1
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,2.391,110,1
0,2.23,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0.55,0.159,0.479,0,16.739,385,1
0,0,0,0,0.35,0,1.4,0,0,0,0,0,0,0,0,0,0,0.35,0.056,0.897,0,4.43,350,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,21,1
0,0.36,0,0,0.36,1.1,2.95,1.47,0,0,0,0,0,0,0,0,0,0,0.124,0.435,0.932,2.932,173,1
0,0,0,0,5.35,0,2.85,0.35,0,0,0,0,0,0,0,0,0,0,0.102,0.357,0,1.971,205,1
0,0,0,0,1.09,0,2.19,0,0,0,0,0,0,0,0,0,0,1.09,0.371,0.371,0,3.096,96,1
0,0.08,0.25,0,0.51,0,0.77,0.08,0,0,0,0,0,0,0,0,0,0,0.077,0.348,0.103,5.392,1456,1
0,0.27,0,0,0.82,2.46,2.73,0,0,0,0,0,0,0,0,0,0,0,0.043,0.13,0,4.6,276,1
0.1,0,0,0,2,0.31,0.31,0.52,0,0,0,0,0,0.1,0,0,0,0,0.054,0.384,0.182,8.851,1726,1
0,0,0,2.38,0,0,2.97,1.78,0,0,0,0,0,0.59,0,0,0,0,0.105,0.105,0.42,3.428,72,1
0,0.6,0.6,1.94,0.12,0.12,0.6,0.48,0,0,0,0,0,0,0,0.24,0,0,0.117,0.234,0.234,4.493,746,1
0,0.21,0,0.14,0.14,0,1.59,0.43,0,0,0,0.07,0,0,0,0,0,0,0.132,0.372,0.18,5.114,1028,1
0,1.12,0,0,0.56,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0.25,1.083,0.333,4.974,194,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,8.5,34,1
0,1.47,0,0,0.36,0,0.73,0.36,0,0,0,0,0,0,0,0,0,0,0.183,0.367,0.061,4,264,1
0,0.08,0.08,0.17,0.08,0,0.77,0.34,0,0,0,0,0,0,0,0,0,0.17,0.049,0.263,0.263,3.076,526,1
0,0,0.58,0.03,0.23,0,1.51,0.38,0,0,0,0,0,0,0,0,0,0.03,0.076,0.438,0.585,6.134,2184,1
0,0,0.23,0,0.23,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0.112,1.046,0.037,4.022,543,1
0,0,0,0,1.97,0,2.63,0,0,0,0,0,0,0,0,0,0,0.65,0.198,0.198,0.099,2.195,101,1
0,0.97,0,0,0.97,0,0.97,0,0,0,0,0.97,0,0,0,0,0,0,0.167,0,0.167,3.5,77,1
0,0.26,0,0,0.26,0,0.52,0,0,0,0,0,0,0,0,0,0.26,0,0.082,0.369,0,13.82,1078,1
0,0,1.15,1.15,0.19,1.15,1.15,1.35,0,0,0,0,0,0,0,0,0,0,0.027,0.438,0.191,14.619,921,1
0,0.04,0.38,0.02,0.21,0,1.54,1.09,0,0,0,0,0,0,0,0.02,0,0.1,0.058,0.308,0.672,5.459,3243,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0.212,0,0.212,3.272,72,1
0,0.13,0.13,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0.109,0.021,0,1.728,204,1
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.122,0.061,0,1.456,67,1
0,0.07,0.67,0.14,0,0.22,1.87,0,0,0,0,0,0,0,0,0,0,0,0.095,0.119,0.071,3.429,974,1
0,0,0,0,1.05,0,0.52,1.05,0,0,0,0,0,0,0,0,0,0,0,2.295,0.698,2.016,125,1
0,0.05,0.44,0,0.26,0,1.47,1.1,0,0,0,0,0,0,0,0,0,0.02,0.068,0.331,0.79,6.073,3043,1
0,0.7,0.7,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0.173,0.23,0,4.596,262,1
0,0,1.17,0,0.14,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0.204,0.204,0.127,2.962,400,1
0,0,0.68,0,0,1.02,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.899,0.105,667,1334,1
0,0.69,0,0.34,0.69,0,1.38,0.34,0,0,0,0,0,0,0,0,0,0.34,0,0.379,0.063,2.042,96,1
0,0,1.17,0,0.14,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0.204,0.204,0.127,2.962,400,1
0,0.31,0,0,0.31,0,3.19,0,0,0,0,0,0,0,0,0,0,0.31,0.108,0,0.163,1.515,144,1
0,0.19,0.87,0.09,0,0.68,1.75,0.09,0,0,0,0,0.09,0.09,0,0,0,0,0,0.404,0.224,4.285,870,1
0,0,0,0,0.78,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,4.111,222,1
0,0.15,0.55,0,0,0.1,1.57,0.05,0,0,0,0.1,0,0,0,0,0,0,0.101,0.25,0.046,2.569,2259,1
0,0.62,0,0,0.62,0,2.51,0.62,0,0,0,0,0,0,0,0,0,0,0,0.456,0.273,2.52,121,1
0,0,0,0,0,0,1.18,2.95,0,0,0,0,0,0,0,0,0,0,0,0.109,0.763,3,114,1
0,0.6,0,0,0,0,1.21,0,0,0,0,1.21,0,0,0,0,0,0,0,0.101,0.304,3.217,74,1
0,0,0.57,0.03,0.23,0,1.34,0.5,0,0,0,0,0,0,0,0,0,0.03,0.077,0.335,1.281,7.202,2413,1
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,33,1
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0.873,0,4.142,29,1
0,0.11,0.22,0,0.44,0,1.56,0.11,0,0,0,0,0.33,0,0,0,0,0.44,0.142,0.775,0.224,5.782,798,1
0,0.5,0.8,1.61,0.1,0.2,0.7,0.6,0,0,0,0,0,0,0,0.2,0,0.1,0.11,0.49,0.158,8.55,1351,1
0,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.174,0,1.787,59,1
0,0,0,0,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.53,0.199,0,5.019,261,1
0,0,0,0,1.34,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,2.25,144,1
0,0.48,0,0,0.48,0,2.41,0.48,0,0,0,0,0,0,0,0,0,0.48,0.081,0.486,0.243,5.13,236,1
0,0,0,0,0.81,0,1.63,0,0,0,0,0.81,0,0,0,0,0,0,0,0.258,0,2.826,65,1
0,0.16,0.64,0,0,0,1.28,0.16,0,0,0,0.32,0,0,0,0,0,0,0.05,0.05,0.075,1.419,159,1
0,0,0.39,0,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0.068,2.736,468,1
0,0,0,0,0,0,2.42,0.48,0,0,0,0,0,0,0,0,0,0.48,0.084,0.421,0.252,5.173,238,1
0,2.23,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0.55,0.159,0.479,0,16.739,385,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,0,7.82,305,1
0,0,0.14,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,1.394,159,1
0,0.49,0.66,0.66,0.82,0.16,1.16,0.91,0,0,0,0,0,0.08,0,0,0,0.08,0.132,0.25,0.224,5.872,1339,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.421,0.21,0.632,3.75,60,1
0,0.42,0,0,0,0,1.49,0.21,0,0,0,0,0,0,0,0,0,0,0,0.263,0.075,53.433,1603,1
0,0.5,0,0.76,0,0,1.52,0.76,0,0,0,0,0,0.5,0,0,0,0,0.074,0.412,0.412,2.441,249,1
0,0,0,0,0.73,0,2.2,0,0,0,0,0,0,0,0,0,0,0.73,0.105,0.211,0,1.333,48,1
0,2.46,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907,0,1.285,36,1
0,0.74,0,0,0,2.98,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0.368,0.552,1.58,79,1
0,0,0.1,0.05,0,0.3,0.75,0.15,0,0,0,0,0,0,0,0,0.05,0.05,0.045,0.054,0.118,2.37,588,1
0,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,3.702,174,1
0,1.21,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.676,57,1
0,2.53,1.26,0,0,1.26,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,72.5,290,1
0,0,1.69,0,0.24,0,1.21,0,0,0,0,0,0,0,0,0,0,0.24,0.036,1.021,0.291,7.092,461,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363,26,1
0,0,0,0,0,0,2.53,0.84,0,0,0,0,0,0,0,0,0,0,0.075,0.6,0.3,4.02,197,1
0,1.13,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,3.925,106,1
0,0,0,0,0,0,0,0,0,0.48,0,0,0.48,0,0,0,0,0,0.185,0,0,2.802,241,1
0,0.2,0,0,0.1,0,1.35,0.52,0,0,0,0,0,0,0,0,0,0,0.057,0.095,0,2.717,318,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,19,1
0,0,0,0,0.57,2.31,2.02,0,0,0,0,0,0,0,0,0,0,0,0.047,1.147,0.191,11.735,622,1
0,0,0,0,0,0.38,2.67,0,0,0,0,0,0,0,0,0.19,0,0,0.171,0.294,0.147,17.074,1144,1
0,0,0,0,0.3,0,3.03,0,0,0,0,0,0,0,0,0,0,0.3,0.211,0,0.211,1.745,185,1
0,0.47,0,0,0.94,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,1.102,54,1
0,0.03,0.4,0.25,0.54,0.14,1.41,0.29,0,0,0,0,0,0.03,0,0,0,0.07,0.042,0.334,0.139,3.305,1613,1
0,0.58,0,0,0.58,0,0.39,0.78,0,0,0,0,0,0,0,0,0,0.39,0.271,0.067,0.135,3.015,190,1
0,0,0,0,0.31,0,1.24,0,0,0,0,0,0,0,0,0,0,0.31,0.05,1.152,0,4.592,349,1
0,0,0,0,1.28,0,3.84,0,0,0,0,0,0,0,0,0,0,1.28,0,0.23,0.23,5.538,72,1
0,0,0,0,0.33,0,1.32,0,0,0,0,0,0,0,0,0,0,0.33,0.053,0.583,0,4.024,326,1
0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1.179,0.117,1.8,63,1
0,1.33,0,0,0,0,5.33,0,0,0,0,0,0,0,0,0,0,0,0,0.202,1.417,29.125,233,1
0,0.08,0.97,0.17,0.35,0.26,2.21,0.17,0,0,0,0,0,0,0,0,0,0,0.044,0.339,0.162,4.137,753,1
0,0.32,0,0,0.32,0,3.24,0,0,0,0,0,0,0,0,0,0,0.64,0.112,0,0.168,1.494,139,1
0,0,0.58,0.03,0.23,0,1.36,0.5,0,0,0,0,0,0,0,0,0,0.03,0.078,0.381,0.496,7.192,2424,1
0,0.08,0.52,0.69,0.86,0.17,1.3,0.08,0,0,0,0,0,0,0,0,0,0.08,0.234,0.358,0.261,3.554,981,1
0,0.51,0,0.51,2.07,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0.135,0.067,0,2.676,91,1
0,0.34,0,0,2.04,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0.161,0.215,0,6.978,328,1
0,0,1.17,0,0.14,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0.204,0.204,0.127,2.962,400,1
0,0.17,0,0.35,0.17,0.17,0.71,0,0,0,0,0,0,0,0,0,0,0,0.027,0.167,0.027,7.527,956,1
0,0.86,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0.915,0,3.891,144,1
0,1.12,0,0,2.25,0,2.82,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,51,1
0,0,0,0,0.87,0,1.31,0,0,0,0,0.29,0,0,0,0,0,0.58,0.024,0.265,0,3.121,437,1
0,1.56,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0.233,0.7,0,2.125,34,1
0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0,1.275,51,1
0,0.05,0.05,0,0,0.23,1.11,0.82,0,0,0,0,0,0,0,0.05,0,0.05,0.052,0.01,0.167,1.818,462,1
0,0,0.1,0.05,0,0.3,0.75,0.15,0,0,0,0,0,0,0,0,0.05,0.05,0.045,0.054,0.118,2.37,588,1
0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.533,158,1
0,0,0,0,1.05,0,2.1,0,0,0,0,0,0,0,0,0,0,1.05,0.365,0.365,0.182,3.343,107,1
0,0,0,0,0.42,0,1.28,0,0,0,0,0,0,0,0,0,0,0.42,0.159,1.117,0,1.206,117,1
0,0,0,0,3.89,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0.728,0.08,6.612,205,1
0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0.21,0,0.105,1.866,112,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.347,0,1,2,1
0,0,0,0,0.71,0,2.63,0.71,0,0,0,0,0.23,0,0,0,0,0,0.178,0.402,0.402,5.681,392,1
0,0,0,0,0.45,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0.244,1.631,0.244,64.416,773,1
0,0.45,0.9,0,1.81,0,1.36,0,0,0,0,0,0,0.45,0,0,0,0.45,0.16,0.64,0.16,3.607,184,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,1
0,0,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.529,0.198,0,5.019,261,1
0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0.075,0,0,2.269,118,1
0,0.25,0.59,2.21,0.25,0.17,0.42,0.85,0,0,0,0,0,0.08,0,0.17,0.08,0.08,0.065,0.403,0.117,7.484,1407,1
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0.919,0.367,2.84,71,1
0,0.4,1.42,0,0.1,0.5,2.03,0,0,0,0,0,0.1,0,0,0,0,0,0,0.975,0.396,3.186,1042,1
0,0,0,0,6.45,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,1.03,0,0,2.06,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,84,1
0,0.32,0,0,0.32,0,3.25,0,0,0,0,0,0,0,0,0,0,0.32,0.112,0,0.169,1.494,139,1
0,0.61,0.61,0,1.22,0,0.61,0.61,0,0,0,0,0,0.61,0,0,0,0,0.184,0.829,0,4.45,89,1
0,0,0,1.92,0,0,2.88,1.44,0,0,0,0,0,0.48,0,0,0,0,0.084,0.084,0.336,3.2,80,1
0,0,0.59,0.39,0.09,0.09,1.69,1.39,0,0,0,0,0.09,0,0,0,0,0.19,0.078,0.334,0.133,15.493,2541,1
0,0,0.41,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.444,255,1
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.647,0,1,13,1
0,0,0,0,0,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0.969,0,2.179,85,1
0,0,0.37,0,0.37,0,4.52,0.37,0,0,0,0,0,0,0,0,0,0,0.197,1.248,0.197,58.705,998,1
0,0.13,0.54,0.03,0.27,0,1.42,0.37,0,0,0,0,0,0,0,0,0,0.06,0.074,0.445,0.519,6.029,2213,1
0,0,0,0,0.37,0,0.4,0,0,0,0,0.06,0,0,0.06,0,0.03,0,0.078,0.034,0.019,4.93,3550,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0.196,0.392,0.196,5.466,82,1
0,0.38,0,0,0.38,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,2.062,99,1
0,1.25,0,0.62,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.045,0.225,0,2.35,134,1
0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,11,1
0,0,0,0,0.46,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0.249,1.663,0.249,49.866,748,1
0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.052,0.052,0.105,2.886,127,1
0,0,0.22,0,0.45,1.57,3.37,0.22,0,0,0,0,0,0,0,0,0,0,0.111,1.599,0.148,4.947,564,1
0,0,0,0,0.79,0,1.58,0,0,0,0,0,0,0,0,0,0,0.79,0.271,0.271,0.135,3.257,114,1
0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0,2,52,1
0,0.1,0.2,0,0.91,4.26,1.72,0.4,0,0,0,0,0,0,0,0,0,0,0.093,0.297,0.156,6.8,1428,1
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,0.909,0,2.857,40,1
