@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_original numeric
@attribute Word_freq_re numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,3.907,0,1
0,0.71,0.71,0,0,2.87,1.43,0,0,0,0,0,0,0,0,0,0,0,0.937,0,1
0,0.45,2.73,0.45,0.11,0.45,3.07,0,1.14,0,0,0.11,0,0,0.11,0,0,0.118,0.388,0.236,1
0,0.76,1.52,0.61,0.3,1.52,2.14,0,0.3,0,0,0,0,0,0,0,0,0.025,1.051,0.225,1
0,0,0,0,0.54,0.54,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0.171,1
0,1.03,1.72,0.34,0,3.44,4.13,0,0,0,0,0,0,0,0,0,0,0.116,0,0,1
0,0,0.95,0,0.23,0,2.38,0,0.47,0,0,0,0,0,0,0,0,0.123,0.197,0,1
0,0.28,0,0,0,0,2.89,7.97,0,0,0,0,0,0,0.28,0,0,0.053,0.269,0.08,1
0,1.17,0,0,0.78,0,1.56,0,0.78,0,0,0,0,0,0,0,0,0,0,0.094,1
0,0.36,0,0,0,0,2,0,0.09,0,0,0,0,0,0.27,0,0,0.047,0.252,0.031,1
0,0,0.34,0,0.68,0.34,0.68,0,0,0,0,0.34,0,0,0,0.34,0,0.393,0.224,0.056,1
0,0.4,0.06,0,0.2,0,1.14,0,0.06,0,0,0,0,0,0.06,0,0,0.107,0.096,0.085,1
0,0.58,0,0,0.46,0.34,0.58,0,0,0,0,0,0,0.11,0,0,0,0.037,0.322,0.094,1
0,0.36,0.36,0,1.81,0,3.63,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,1
0,0,0,0,0.91,1.83,4.58,0,0,0,0,0,0,0,0,0,0,0.151,0.455,0,1
0,0,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.51,0,0.25,1.27,2.04,0,0,0,0,0.25,0,0,0,0,0,0.457,0.29,0,1
0,1.52,0,0,0,0.76,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.42,0.08,0,0,0.08,1.2,0,0.08,0,0,0,0,0,0,0,0,0.081,0.095,0.013,1
0,0.14,0.8,0.03,0.24,0,3.18,0,0.63,0,0,0,0,0,0.07,0,0,0.075,0.452,0.528,1
0,0.12,0.12,1.15,0,2.04,2.81,0,0.12,0,0,0,0,0,0,0,0,0.164,0.371,0.061,1
0,0.78,4.09,0.78,1.13,1.91,2.35,0,0.43,0,0,0.08,0,0,0,0,0,0.241,0.709,0.056,1
0,0.26,0,0,0.26,0,0,17.1,0,0,0,0,0,0,0,0,0,0.082,0.369,0,1
0,0.31,0,0,0.31,1.25,2.51,0,0,0,0,0,0,0,0.31,0,0,0.051,0.777,0,1
0,0.37,0.74,0.37,3.34,0,0.74,0,0.37,0,0,0,0,0,0,0,0,0.292,0.878,0.175,1
0,0.46,0.93,0.23,0,0,3.72,0,0.81,0,0,0,0,0,0,0.46,0,0.075,0.131,0.056,1
0,0,0,0,0.2,0,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0.831,0.338,1
0,1.02,1.02,0,0,0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0.898,0.105,1
0,0,1.34,1.15,0.19,1.92,2.11,0,0.77,0,0,0,0,0,0,0,0,0.027,0.438,0.191,1
0,2.15,0.75,0,0.15,0,5,0,0.8,0,0,0,0,0,0.2,0,0,0.035,0.149,0.131,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.141,0.567,0,1
0,0.74,0.55,0.18,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0.058,0,0.029,1
0,0,0,0,0.41,0.82,3.73,0,0.41,0,0,0,0,0,0.41,0,0,0.068,0.481,0.549,1
0,0.81,0.81,0,0.81,0.27,2.17,0,0.27,0,0,0,0,0,0,0,0,0.04,0.565,0.121,1
0,0.64,0,0,0.32,0,2.27,0,0.32,0,0,0,0,0,0.64,0,0,0.111,0,0.166,1
0,0.44,0,0,0,0.44,1.76,0,0,0,0,0,0,0,0,0,0,0,0.43,0.358,1
0,0,0,0,0,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0.701,0.35,1
0,0.55,1.67,0.83,0.27,1.94,2.5,0,0.55,0,0,0,0,0,0,0,0,0,0.273,0.364,1
0,0,0,0,2.59,0,1.29,1.29,0,0,0,0,0,0,0,0,0,0.439,1.098,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,1
0,0.45,1.59,2.16,0,0.11,3.53,0,0.45,0,0,0.11,0,0,0.45,0,0,0.17,0.265,0.132,1
0,0.81,0,0.81,0,0.81,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.36,0,0,0,2.53,0,0,0,0,0,0,0,0.36,0,0,0.059,0.118,0,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.425,0.141,1
0,2.19,0,0,0.54,0,3.84,0,0,0,0,0,0,0,0,0,0,0.241,1.045,0.321,1
0,0.38,0.19,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.208,0.364,0.312,1
0,0,1.49,0,0.74,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0.355,0.118,1
0,0,0,0,0,0,1.29,0,1.29,0,0,0,0,0,0,0,0,0,0,0.198,1
0,1.42,0,0,0,0,2.38,0,0,0,0,0,0,0,0.47,0,0,0.082,0.496,0.248,1
0,0.02,0.35,0,0.05,0.38,0.07,0,0,0.02,0,0,0,0,0,0,0,0.004,0.107,0.017,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,1
0,1.14,1.52,0,0,0.38,3.05,0,0,0,0,0,0,0.19,0,0,0,0.171,0.294,0.147,1
0,0.15,0.42,0.05,0,0.36,3.16,0,0.31,0,0,0,0,0,0,0,0,0.184,0.406,0.388,1
0,0,0,0,4.65,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.29,0.39,0,0,0,3.67,0,0.09,0,0,0,0,0,0.09,0,0,0.037,5.836,1.31,1
0,0,0,0,0.98,0,0.98,0,0,0,0,0,0,0,0.98,0,0,0.168,1.011,0,1
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,1.103,0.11,1
0,0.36,0,0,0.36,0.73,2.58,0,1.1,0,0,0,0,0,0,0,0,0.186,0.435,0.062,1
0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.251,1.007,0,1
0,0.43,0.08,0,0,0.08,1.2,0,0.08,0,0,0,0,0,0,0,0,0.085,0.092,0.014,1
0,0.85,0.42,0,0,0,0.85,0,0.42,0,0,0,0,0,0,0,0,0,1.088,0,1
0,0.78,0.19,1.57,0.09,1.08,1.28,0,0.09,0.09,0,0,0,0.19,0.09,0,0,0.102,0.393,0.145,1
0,0,1.18,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0.421,0,1
0,0,0.75,0,0,0,2.45,0,0.18,0,0,0,0,0,0,0,0,0.08,0.242,0.107,1
0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.35,0.53,0.35,0.17,1.07,0.17,0,0,0,0,0,0,0,0,0,0,0.027,0.167,0.027,1
0,0.95,0,0,0.95,0,1.42,0,0,0,0,0,0,0,0.47,0,0,0.133,0.401,0.267,1
0,0,0,0,4.91,0,3.27,0,0,0,0,0,0,0,0,0,0,0,2.695,0,1
0,0,0.56,0,1.41,0,1.97,0,0,0,0,0,0,0,0.28,0,0,0.118,0.158,0,1
0,0.57,0.57,0,0,0.57,4.57,0,0,0.57,0,0,0,0,0.57,0,0,0,0.072,0.289,1
0,0.22,0.11,0,0.55,0,1.76,0,0.22,0,0,0,0,0.11,0,0,0,0.173,0.367,0.193,1
0,1.46,0,0,0.48,0,2.43,0,0,0,0,0,0,0,0.48,0,0,0.081,0.488,0.244,1
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0.098,0.392,0,1
0,0.55,0,0,1.11,0.55,1.66,0,0,0,0,0,0,0,0,0,0,0,0.484,0.08,1
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0.294,0.147,1
0,0.55,0,0,0.55,0,3.31,0,0,0,0,0,0,0,0.55,0,0,0.104,0.524,0,1
0,1.11,0,0.18,0,0.37,3.14,0,0,0,0,0,0,0,0,0,0,0.186,0.434,0,1
0,0,1.47,0,0,0,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.33,0.5,0,0,0.33,2.02,0,0.33,0,0,0.16,0,0,0,0,0,0.218,1.118,0.054,1
0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,2.46,0,0,0,1.235,0,1
0,1.03,0.68,0.34,0.68,0,5.86,0,0.34,0,0,0,0,0,0.34,0,0,0,0.503,0.062,1
0,0,0,0,1.66,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0.653,0,1
0,0.3,0.4,0,0,0,3.81,0,0.1,0,0,0,0,0,0,0,0,0.037,5.942,1.334,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,1.529,0,1
0,0.5,0,0.5,0,0,2.52,0,0.16,0,0,0,0,0,0,0,0,0,0.079,0.105,1
0,0.98,0,0,0.65,0,3.6,0,0.65,0,0,0,0,0,0,0,0,0,0.529,0.411,1
0,0.34,0.05,0,0.17,0,1.09,0,0.05,0,0,0,0,0,0.05,0,0,0.099,0.099,0.079,1
0,0.15,0.66,0.03,0.23,0,3.11,0,0.38,0,0,0,0,0,0.03,0,0,0.091,0.36,0.524,1
0,0.6,0.8,0,0.1,1.11,2.22,0,0.3,0,0,0,0,0,0,0,0,0,0.991,0.39,1
0,1.01,0.16,0,0.33,0.16,5.77,0,0.84,0,0,0,0,0,0,0,0,0.061,0.123,0.278,1
0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0.338,1
0,0,0.33,0,0,1.01,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0.048,1
0,0.64,1.29,0,2.59,0,3.24,0,0,0,0,0,0,0.64,0,0,0,0,0.574,0,1
0,3.09,1.03,0,2.06,0,2.06,0,0,0,0,0,0,0,1.03,0,0,0,0,0,1
0,0,0.11,0,0.44,0,4.68,0,1.11,0,0,0,0,0,0.44,0,0,0.142,0.775,0.224,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511,0.511,0,1
0,0.32,0.49,0.16,0.16,0.81,0.32,0,0,0,0,0.16,0,0,0,0,0,0,0.773,0.08,1
0,1.4,0,0,0.46,0,1.87,0,0,0,0,0,0,0,0,0,0,0.135,0.135,0,1
0,0,0.46,0.06,0.59,0.33,3.5,0,0.06,0,0,0.06,0,0,0.06,0,0,0.131,0.101,0.101,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297,0,1
0,0,0,0,0.86,1.73,3.47,0,0,0,0,0,0,0,0,0,0,0.151,0.759,0,1
0,0.13,0.13,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,1.03,0,1.611,1
0,0,0,0.62,2.5,1.25,5,0,0,0,0,0,0,0,0,0,0,0.044,0.223,0,1
0,1.29,0,0,0.64,0,1.29,0,0,0,0,0,0,0,0,0,0,0.104,0.522,0.313,1
0,0.27,0.82,0,0,0.55,1.65,0,0,0,0,0.27,0,0,0,0,0,0.28,1.029,0.093,1
0,0,0.33,0,0.67,0.33,0.67,0,0,0,0,0.33,0,0,0,0,0,0.161,0.053,0,1
0,0,0.75,0,0,0,2.45,0,0.18,0,0,0,0,0,0,0,0,0.08,0.241,0.107,1
0,0.66,0,0,0.66,0,2.33,0,0.33,0,0,0,0,0,0,0,0,0.06,0.12,0.541,1
0,1.14,0.38,0,0,0,0.38,0,0,0.38,0,0,0,0,0,0,0,0,1.005,0.059,1
0,0.4,0.2,0,0.91,0,1.72,0,0.2,0,0,0,0,0,0,0,0,0.096,0.336,0.16,1
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,1.081,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.52,0.6,0.15,0,0,3.3,0,0.22,0,0,0,0,0,0,0,0,0.095,0.131,0.071,1
0,0.54,0.27,0,1.35,0,1.08,10.86,0.54,0,0,0,0,0,0,0,0,0,0.329,0.141,1
0,1.6,0,0,0.8,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1.62,0.347,1
0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0.134,0.536,0,1
0,0.8,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.075,1
0,0.33,0.5,0,0,0.33,2.02,0,0.33,0,0,0.16,0,0,0,0,0,0.224,1.151,0.056,1
0,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,0.034,0.12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,1
0,0.5,0,0.5,0,0,2.37,0,0.16,0,0,0,0,0,0,0,0,0,0.08,0.107,1
0,1.92,0.45,0.79,0.22,1.81,2.38,0,0.22,0,0,0.11,0,0,0,0,0,0.057,0.574,0.134,1
0,0.4,0.81,0,3.27,1.22,0.81,0,0,0,0,0,0,0,0,0,0,0.64,0.64,0.8,1
0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0.416,0,1
0,0.89,0.44,0,0.44,0,4.46,0,0.44,0,0,0,0,0,0.44,0,0,0,1.131,0.15,1
0,1.72,0.14,0,0,0,4.31,0,0.07,0,0,0,0,0.07,0,0,0,0.064,0,0.206,1
0,0.36,0,0,0,0,2,0,0.09,0,0,0,0,0,0.27,0,0,0.047,0.252,0.031,1
0,0.31,0,0,1.25,0,3.14,0,0,0,0,0,0,0,0.31,0,0,0.146,0.39,0.438,1
0,1.9,0.95,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0.147,0,1
0,0.8,0.1,1.61,0.1,1.11,1.31,0,0.1,0,0,0,0,0.2,0.1,0,0,0.11,0.49,0.158,1
0,0,0,0,0.38,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0.35,0,0.35,1
0,0.39,0.78,0.39,3.51,0,1.17,0,0,0,0,0,0,0,0.39,0,0,0.066,0.864,0.132,1
0,0.43,0.08,0,0,0.08,1.2,0,0.08,0,0,0,0,0,0,0,0,0.081,0.088,0.013,1
0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0.403,3.427,0,1
0,0,0.81,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0.294,0.147,1
0,0.89,0,0,0.89,0,6.25,0,0,0,0,0.89,0,0,0.89,0,0,0,1.129,0.483,1
0,1.1,0.55,0,0,0.55,3.31,0,0,0,0,0,0,0,0.55,0,0,0.165,0.496,0,1
0,0.73,0,0,0.36,0,3.69,0,0.36,0,0,0,0,0,0,0,0,0.119,0.238,0.059,1
0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0.233,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0.163,0.163,0.326,1
0,0.8,0.1,1.61,0.1,1.11,1.31,0,0.1,0,0,0,0,0.2,0.1,0,0,0.11,0.488,0.157,1
0,0,0,0,0.54,0.54,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0.171,1
0,0.4,2.4,0.4,0.8,0,2,0,0,0,0,0.4,0,0,0,0,0,0.232,0.116,0.116,1
0,0.6,0,0,0.12,0.6,2.41,0,0,0,0,0,0,0,0,0,0,0.037,0.056,0.094,1
0,0.59,1.78,0,0,0.29,4.16,0,0,0,0,0,0,0,0,0,0,0.137,0.045,0.045,1
0.42,0.42,0,0,0.42,1.28,3.41,0,0,0,0,0,0,0,0,0,0,0.204,0.819,0,1
0,0.67,0,0,0.67,0.5,3.03,0,0,0,0,0,0,0,0,0,0,0.183,0.156,0.104,1
0,0.61,0.76,0,0,0.15,1.23,0,0.15,0,0,0,0,0.3,0,0,0,0.271,0.181,0.203,1
0,0.99,0.24,0,0.49,0.74,1.98,0,0.49,0,0,0,0,0,0,0,0,0.179,0.847,0.077,1
0,0,0.27,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0.136,0.182,1
0,1.44,0,0,0,0.16,1.6,0,0,0,0,0,0,0,0,0,0,0.024,0.299,0.174,1
0,0.75,1.01,0.75,0,1.51,2.02,0,0,0,0,0.5,0,0,0,0,0,0.078,0.432,0.432,1
0,0.52,0.59,0.14,0,0,3.29,0,0.22,0,0,0,0,0,0,0,0,0.095,0.119,0.071,1
0,0.6,0.81,0,0.1,1.11,2.22,0,0.3,0,0,0,0,0,0,0,0,0,0.994,0.391,1
0,0.44,0,0,0,0,0.88,9.29,0,0,0,0,0,0,0,0,0,0,0.19,0,1
0,0,0,0,2.46,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0.232,0.465,1
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,4.733,0,1
0,2.16,1.08,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0.051,0,0,1
0,1.44,1.32,0,0.6,0,4.45,0,0.96,0,0,0,0,0,0.12,0,0,0.04,0.102,0.224,1
0,2.63,0,0,1.05,1.05,4.21,0,0,0,0,0,0,0,0,0,0,0,1.276,0.729,1
0,1.52,0.05,0,0,0.05,4.21,0,0.05,0,0,0,0,0.05,0.05,0,0,0.052,0.01,0.167,1
0,1.1,1.2,0.1,0.4,0.1,2.61,0,0,0,0,0.1,0,0,0,0,0,0.159,0.53,0.406,1
0,0.13,0.78,0.03,0.27,0.03,3.19,0,0.61,0,0,0,0,0,0.06,0,0,0.074,0.445,0.519,1
0,0.8,0,0,0,0,4.03,0,0,0,0,0,0,0,0,0,0,0,0.875,0,1
0,0.32,0,0,0.32,1.29,1.93,0,0,0,0,0,0,0,0,0,0,0,0.778,0,1
0,0.36,0,0,0.36,0,1.09,0.36,0,0,0,0.36,0,0,0,0,0,0,0.604,0.181,1
0,3.22,0,0,0.8,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0.511,0,1
0,0.15,0,0,0.31,0.93,2.63,0,0,0,0,0,0,0,0,0,0,0.092,0.123,0,1
0,0.28,0.98,0,1.12,0.07,2.24,0,0.7,0,0,0.07,0,0,0.14,0,0,0.108,0.768,0.312,1
0,1.45,0.05,0,0,0.05,4.24,0,0.05,0,0,0,0,0,0,0,0,0.051,0.02,0.163,1
0,0,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.146,0,0.097,1
0,0,0.82,0,0.41,0,1.23,0,0,0,0,0,0,0,0,0,0,0.53,0.199,0,1
0,0.33,0,0,1.65,1.65,2.64,0,0,0,0,0,0,0,0,0,0,0,0.537,0,1
0,1.44,1.32,0,0.6,0,4.44,0,0.96,0,0,0,0,0,0.12,0,0,0.041,0.102,0.205,1
0,1.45,0.05,0,0,0.05,4.24,0,0.05,0,0,0,0,0,0,0,0,0.051,0.02,0.163,1
0,0.05,0.16,0.13,0.19,0.48,3.56,0,0.57,0,0,0,0,0,0.05,0.02,0,0.086,0.273,0.15,1
0,0,0,0,0.41,0.82,3.73,0,0.41,0,0,0,0,0,0.41,0,0,0.068,0.48,0.549,1
0,0,0,0.62,2.5,1.25,5,0,0,0,0,0,0,0,0,0,0,0.045,0.225,0,1
0,0,0.67,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,2.413,0,1
0,0.36,0,0,0,0,1.21,0,0.12,0,0,0,0,0,0,0,0,0.043,0.693,0,1
0,0,0.77,0.97,0,1.46,1.75,0,0.68,0,0,0,0,0,0,0,0,0.034,0.569,0.207,1
0,0.29,0,0,0.87,1.46,0.58,0,0,0,0,0,0,0,0,0,0,0.08,0.764,0.784,1
0,0,0,0,0,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.41,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0.41,0.171,0.513,0.114,1
0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,3.851,0,1
0,0.54,0,0,0.54,0,4.32,0,0,0,0,0,0,0,0.54,0,0,0,1.182,0.253,1
0,0.74,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0.467,0.233,1
0,0.26,0,0,0.79,0,1.32,0,0.52,0,0,0,0,0,0,0,0,0.69,0.327,0,1
0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0.352,0,1
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.55,0.31,0,0.31,0,2.79,0,0,0,0,0,0,0,0.93,0,0,0.048,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.78,0.19,0,0,0,0.32,0,0,0,0,0,0,0.06,0,0,0,0.032,0,0.032,1
0,0,0,0,1.09,0,3.29,0,0,0,0,0,0,0,1.09,0,0,0.371,0.371,0,1
0,1.56,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.767,0.255,1
0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0.342,0,0,1
0,0,0,0,2.22,0,3.33,0,0,0,0,0,0,0,0,0,0,0.138,0.138,0.138,1
0,0.13,1.14,0.26,0.4,0,4.1,0,0.26,0,0,0,0,0,0,0,0,0.088,1.06,0.151,1
0,0.32,0.48,0.16,0.16,0.8,0.16,0,0,0,0,0,0,0,0,0,0,0,0.271,0.024,1
0,0,0,0,0.49,0.49,3.46,0,0,0,0,0,0,0,0,0,0,0.195,0.845,0.195,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0.212,0.424,0.212,1
0,0,3.92,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.07,0.1,0,0.17,0,0.81,0,0.17,0,0,0,0,0,0,0.03,0,0.071,0.013,0.065,1
0,0.42,0.08,0,0,0.08,1.2,0,0.08,0,0,0,0,0,0,0,0,0.085,0.099,0.014,1
0,0,1.21,0,0.6,0,1.21,0,0,0,0,0,0,0,0,0,0,0.518,0.31,0,1
0,0,1.08,0,0.36,0.36,1.08,0,0,0,0,0,0,0,0.36,0,0,0.334,1.203,0.467,1
0,0.51,0.37,0.07,0,0.44,3.55,0,0.07,0,0,0,0,0,0,0,0,0.073,0.167,0.167,1
0,0.15,0.66,0.03,0.23,0,3.16,0,0.46,0,0,0,0,0,0.03,0,0,0.078,0.381,0.496,1
0,1.12,0,0.18,0,0.37,3.18,0,0,0,0,0,0,0,0,0,0,0.189,0.441,0,1
0,0.66,0,0,0,0.66,0.66,0,0,0,0,0,0,0,0.66,0,0,0,0.355,0.118,1
0,1.54,0.3,0,0,0,2.47,0,0,0,0,0,0,0,0.3,0,0,0.045,0.728,0.182,1
0,0,0,0,0.64,0,2.59,0,0,0,0,0,0,0,0,0,0,0.189,0.662,0,1
0,1.02,1.02,0,0,0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0.899,0.105,1
0,1.59,1.35,0,0.61,0,4.55,0,0.98,0,0,0,0,0,0.12,0,0,0.041,0.104,0.229,1
0,1.11,0,0.18,0,0.37,3.15,0,0,0,0,0,0,0,0,0,0,0.185,0.464,0,1
0,1.14,0.65,0,0.16,0,1.47,0,0.32,0,0,0,0,0,0,0,0,0,0,0.29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,1
0,1.65,0.16,0,0.82,0.16,2.81,0,0.33,0,0,0,0,0,0,0,0,0.024,0.248,0.049,1
0,0,0.62,0,0.62,0,1.86,0,0,0,0,0,0,0,1.24,0,0,0.1,1.105,0.201,1
0,0.26,0,0,0.79,0,1.32,0,0.52,0,0,0,0,0,0,0,0,0.689,0.326,0,1
0,0.59,0,0,0,0,0.59,0,0,0,0,0,0,0,0.59,0,0,0.052,0.052,0.105,1
0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0,1
0,0,0,0.59,5.91,0.59,1.77,0,0.59,0,0,0,0,0,0,0,0,0,0.293,0,1
0,0,0.49,0,0,0,2.48,2.98,0,0,0,0,0,0,0,0,0,0,0.356,0,1
0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0,1
0,0.63,0.23,0,0.58,0.17,3.01,0,0.34,0,0,0,0,0,0,0,0,0.201,0.127,0.182,1
0,0.25,0,0,0.5,0.25,4.03,0,0,0,0,0,0,0,0,0,0,0.034,0.375,0.034,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.407,0.203,0.61,1
0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.016,0,1
0,0.22,1.54,1.1,0.66,1.54,2.87,0,0.22,0,0,0.44,0,0,0,0,0,0.085,0.659,0.114,1
0,0.94,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.443,0,1
0,0.25,0.4,0.25,0.54,0.36,3.05,0,0.76,0,0,0.03,0,0,0.07,0,0,0.042,0.337,0.141,1
0,1.45,0,0,0,0,2.42,0,0,0,0,0,0,0,0.48,0,0,0.084,0.421,0.252,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,1.529,0,1
0,0.12,0.12,1.15,0,2.04,2.81,0,0.12,0,0,0,0,0,0,0,0,0.185,0.37,0.061,1
0,0.38,0.19,0,0.66,0,1.52,0,0,0,0,0,0,0.38,0,0,0,0.059,0.591,0,1
0,2.06,0,0,2.47,0.82,2.47,0,0,0,0,0,0,0,0.41,0,0,0.265,0.199,0,1
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,1.351,0,1
0,0,0,0,0.86,0,3.47,0,0,0,0,0,0,0,0,0,0,0.24,1.765,0.481,1
0,0,0.39,0,0.98,0,2.56,0,1.38,0,0,0,0,0,0,0,0,0.232,0.749,0.31,1
0,1.78,0,0,1.33,0,2.23,0,0,0,0,0,0,0,0,0,0,0.074,0,0,1
0,0.61,0.81,0,0.1,1.11,2.23,0,0.3,0,0,0,0,0,0,0,0,0,1.01,0.397,1
0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0.308,1.543,0,1
0,0.64,1.29,0,0.64,0.64,3.24,0,0,0,0,0,0,0,0,0,0,0,0.233,0,1
0,0.14,0.94,0.19,0.04,0.19,1.6,9.53,0.47,0,0,0,0,0,0.19,0,0,0.053,0.356,0.09,1
0,1.13,0.75,0,0.37,0,2.65,0,0,0,0,0,0,0,1.13,0,0,0.063,0.882,0.189,1
0,0,1.15,1.15,0.19,2.11,2.11,0,0.77,0,0,0,0,0,0,0,0,0.027,0.437,0.191,1
0,0.45,0,0,0,0,0.9,9.5,0,0,0,0,0,0,0,0,0,0,0.203,0,1
0,0,1.55,0,0.25,0,1.55,0,0,0,0,0,0,0,0,0,0,0.404,0.161,0.161,1
0,0,0.41,0,0.41,1.67,0.41,0,0,0,0,0,0,0,0,0,0,0.125,0.312,0.062,1
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.132,0.531,0,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.949,0,1
