@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,7,11,13,22,24-25,31,36,38,42-43,46,51-55,57-58'

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_people numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,1.37,0,0.68,0,0,0,0,0,0,0,0,2.727,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,2.108,78,0
0,0,0,0,0,0,6.25,3.12,3.12,0,0,0,0,0,0,0,0,3.454,38,0
0,0,0,0,0,0,0,0,0,0,0,1.01,1.01,0.181,0.181,0,0,2,122,0
0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.024,0,0,1.666,190,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,1.16,0,1.16,0,0,0,0,0,0,0,0,3.379,98,0
0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1.111,10,0
0,0,0,0.01,0,0,0.56,0,0.05,0.03,0.01,0.01,0,0.063,0,0.005,0,3.364,3334,0
0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.301,0,0,1.576,164,0
0,0,0,0,0,0,3.44,1.72,1.72,0,0,0,0,0,0,0,0,2.533,38,0
0,0,0,0,0,0,1.81,0,0.3,0,0,0,2.11,0.256,0,0,0,3.923,408,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0.02,0,0,0,0,0.2,0,0.07,0.02,0.15,0.003,0,0,0,2.255,1825,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0.02,0,0,0,0.44,0,0.02,0,0,0.02,1.15,0,0.126,0,0,3.637,2015,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,0,1.222,11,0
0,0,0,0,0,0,0.37,0,0.37,0,0,0.37,0,0,0,0,0,2.643,193,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0,0,1.312,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,3.333,20,0
0,0,0,0,0,0,2.43,0.09,0.18,0,0,0.18,2.24,0.095,0.013,0,0,3.625,1131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.01,0.021,0,2.729,1122,0
0,0,0,0,0,0,0.13,0,0,0,0.8,0,0,0,0,0,0.183,5.603,1160,0
0,0,0,0,0,0,1.57,0,0,0,0,0,2.8,0.118,0,0,0,4.808,601,0
0,0,0,0,0,0,0.96,0,0.11,0,0,0,0,0.091,0,0.016,0,2.777,1161,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,1.481,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,1.85,37,0
0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,1.4,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.014,0.427,0.044,5.473,1538,0
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0.031,0,0.031,0,3.189,571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0,0,2.375,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,35,0
0,0,0,0,0,0,1.61,0,0.8,0,0,0,0,0,0,0,0,1.635,139,0
0,0,0,0,0,0,0.48,0,0.16,0,0,0,0,0,0.021,0.063,0.063,3.789,432,0
0,0,0,0,0,0,0.13,0,0,0,0,0.13,0,0,0.025,0,0,5.695,598,0
0,0,0.04,0,0,0,2.04,0.14,0.09,0,0,0,0,0,0.014,0.044,0.007,2.112,1223,0
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0.751,0,0,0,1.428,10,0
0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,0,3.333,30,0
0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0.37,0.205,0.041,2.281,146,0
0,0,0,0.11,0,0,0.68,0,0.11,0,0,0,0,0.08,0,0.032,0,2.829,549,0
0,0,0,0,0,0,2.98,1.49,1.49,0,0,0.74,0,0.111,0,0,0,2.607,133,0
0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.04,0.04,0,1.823,372,0
0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,7.407,3.555,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,5.12,2.56,2.56,0,0,0,0,0,0,0,0,2.5,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0.365,1.187,114,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,1.5,18,0
0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0.523,0,0,1.218,39,0
0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,2.444,198,0
0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0.153,0,0,1.933,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,1.666,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,2.63,0.65,0.65,0,0,0,0,0,0,0,0,3.041,146,0
0,0,0,0,0,0,2.22,0,1.11,0,0,0,0,0,0,0,0,1.454,48,0
0,0,0,0.09,0,0,2.66,0,0,0,0.09,0,0,0,0.013,0.12,0,2.658,577,0
0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,3.369,155,0
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,2.379,69,0
0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,3.333,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,1,16,0
0,0,0,0,0,0,1.5,0,0,0,0.5,0,0,0,0,0,0,1.468,69,0
0,0,0,0,0,0,5.43,1.08,1.08,0,0,0,0,0,0,0,0,5.291,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,1.636,54,0
0,0,0,0,0,0,0.62,0,0.08,0,0,0,0,0.084,0,0.024,0,4.665,1031,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.842,35,0
0,0,0,0,0,0,5.45,0,0,0,0,0.94,0,0.119,0,0,0,2.565,295,0
0,0,0,0,0,0,0,0,0,0,1.04,0,0.52,0.151,0,0,0,2.416,116,0
0,0,0,0,0,0,1.01,0.5,0.5,0,0,0.5,0,0,0.502,0,0,1.547,113,0
0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184,207,0
0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,1.412,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,15,0
0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,1.705,29,0
0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,12,0
0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1.642,23,0
0,0,0,0,0,0,2.4,1.2,1.2,0,0,0,0,0,0,0,0,2.166,39,0
0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0.055,0,0,4.275,248,0
0,0,0,0,0,0,0.65,0,0,0,0,0.65,0,0,0.093,0,0,1.705,87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0
0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.426,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119,0,0,1.272,42,0
0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,14,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,15,0
0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,2.16,54,0
0,0,0,0,0,0,4.65,2.32,2.32,0,0,0,2.32,0,0,0,0,3.312,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0.83,0,0.41,0,0,0,0,0,0,0,0,1.848,122,0
0,0,0,0,0,0,4.65,2.32,2.32,0,0,0,0,0,0,0,0,2.5,50,0
0,0,0,0,0,0,0.14,0,0,0.14,0,0,0.14,0,0.021,0,0,1.715,187,0
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,1.406,45,0
0,0,0,0,0,0,2.44,0,0,1.52,0,0.61,0,0.043,0,0.086,0,2.161,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,3.989,738,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,22,0
0,0,0,0,0,0,2.48,0.62,1.24,0,0,0.62,0,0,0,0,0,2.63,171,0
0,0,0,0,0,0,1.41,0,0,0,0,0,3,0.12,0,0,0,4.84,576,0
0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,4.368,83,0
0,0,0,0.06,0,0,1.6,0.26,0.13,0,0,0,0.06,0,0.028,0.075,0,2.068,871,0
0,0,0,0.19,0,0,0,0,0.59,0,0,0,0,0,0,0.031,0,1.411,120,0
0,0,0,0,0,0,2.56,0.51,1.02,0,0,0,0.51,0,0,0,0,1.983,121,0
0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,1.454,16,0
0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0,0,1.607,45,0
0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,1.111,20,0
0,0,0,0,0,0,0,0,0,0,0,0,7.88,0,0.054,0,0,1.786,134,0
0,0,0,0.6,0,0,0,0,0,0,0,0,3.04,0,0.094,0.189,0,1.976,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,0,0,2.352,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,1.454,32,0
0,0,0,0.78,0,0,0,0,0,0,0,0,0.78,0,0.12,0,0,2.862,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.314,46,0
0,0,0,0.48,0,0,0,0,0,0,0,0,0.16,0,0.082,0,0,1.704,167,0
0,0,0,0.66,0,0,0,0,0,0,0,0,0.09,0,0,0,0,1.536,192,0
0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,2,114,0
0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0.105,0,0,2.342,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,1.047,22,0
0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,1.156,0.192,0,1.7,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0,0,1.666,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411,24,0
0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0.087,0,0,1.218,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0,1.843,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,1.777,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769,36,0
0,0,0,0,8,0,0,0,0,0,0,0.21,0.42,0,0.071,0,0.503,6.822,614,0
0,0,0,0,10.25,0,0,0,0,0,0,0,0,0,0.062,0,0.503,6.912,394,0
0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0.099,1.035,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,1.96,49,0
0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0.07,0,0.562,7.416,356,0
0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0.048,0,0.482,5.802,412,0
0,0,0,0,6.92,0,0,0,0,0,0,0,0.43,0,0.073,0,0.439,5.754,328,0
0,0,0,0,2.24,0,0,0,0,0,0,0,0.37,0,0.059,0,0.237,5.016,311,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0,1.296,35,0
0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,1.238,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0,0.038,1.541,202,0
0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0.344,0.172,0,2.166,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533,0,0,4.5,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,2.587,282,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,2.587,282,0
0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0.448,0,0,5.277,285,0
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.055,0,0,1.947,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.333,160,0
0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,3,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,1.826,42,0
0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.049,0.147,0,1.1,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,0,0,2.125,34,0
0,0,0,1.08,0,0,0,0,0,0,0,0,7.6,0,0,0,0,3.387,105,0
0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,2.284,329,0
0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,1.375,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,7,0
0,0,0,0.28,0,0,0,0,0,0,0,0,0.09,0,0,0,0,1.024,128,0
0,0,0.6,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,1.617,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.099,0,0,1.489,137,0
0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0.145,0,0,0,1.372,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,1.266,19,0
0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,1,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,1,24,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.353,0,0,1.555,14,0
