@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R3-4,6,9,12-13,15-16,18-19,21-22,25-26,36-37'

@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp19 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
105,83,88,71,68,82,105,87,97,105,78,88,80,98,72,3
97,90,49,47,122,47,125,135,34,131,47,34,46,31,143,2
105,90,111,89,87,88,111,87,111,115,92,111,84,107,88,3
105,80,88,70,65,76,94,76,89,86,76,85,71,75,67,7
136,105,125,84,91,92,122,99,116,122,84,107,88,111,87,3
102,79,98,80,79,80,100,78,99,104,80,95,84,99,79,3
98,76,94,80,72,84,100,78,99,100,80,95,79,99,79,3
115,87,102,88,94,84,113,88,112,113,92,112,84,107,96,3
106,83,102,84,83,84,108,85,103,113,84,99,88,103,71,3
86,72,85,68,68,68,83,67,83,87,71,83,71,79,71,7
123,96,111,88,92,90,122,96,109,117,86,109,96,117,94,3
109,87,107,88,87,86,108,85,104,104,86,104,87,103,86,3
109,87,107,93,87,86,104,85,109,112,90,109,87,103,90,3
113,87,111,93,87,90,112,89,109,112,90,113,92,108,94,3
109,83,107,88,92,90,108,85,104,112,90,109,92,112,98,3
112,89,104,86,92,87,110,90,103,105,87,108,89,111,94,3
104,85,100,90,85,87,105,86,103,105,92,112,89,106,97,3
112,92,104,86,81,92,101,83,95,101,75,91,70,84,58,7
119,98,112,92,90,93,124,97,115,119,97,111,88,111,87,3
105,86,103,87,90,85,110,87,111,105,89,111,88,111,87,3
120,98,115,92,94,92,118,92,107,113,88,107,93,111,92,3
125,135,31,44,135,50,133,135,31,128,46,34,44,32,133,2
111,87,102,88,83,88,118,88,107,108,88,103,88,111,83,3
78,61,69,64,57,71,79,63,75,75,68,68,67,72,58,7
100,78,99,84,88,63,109,96,95,100,88,107,49,34,81,3
108,88,103,88,85,88,113,87,103,104,88,107,90,109,85,3
53,38,54,56,45,55,57,37,54,63,55,54,56,53,44,5
104,100,37,44,137,49,112,118,43,104,49,37,49,34,105,2
63,46,51,59,50,59,62,44,53,62,59,56,56,54,45,5
127,136,32,46,129,42,124,135,32,124,46,32,44,34,136,2
80,63,71,63,59,59,72,57,66,79,63,66,57,56,58,7
73,59,67,63,63,63,75,64,70,72,67,73,67,71,69,7
110,83,92,82,73,76,94,76,89,94,76,89,80,95,81,4
63,51,56,53,55,53,71,50,52,71,53,52,56,51,56,5
74,62,60,60,65,57,82,72,46,94,47,34,53,48,139,2
106,102,40,44,135,50,122,117,45,113,50,34,48,29,104,2
115,94,115,88,91,88,108,88,99,104,84,99,79,95,75,3
106,83,98,84,79,84,104,81,95,96,80,87,84,95,67,7
71,50,49,53,50,53,75,59,51,71,56,51,55,48,54,5
128,132,31,46,121,44,118,125,34,118,48,37,49,34,125,2
71,59,61,60,67,59,77,71,58,81,63,61,66,71,70,5
77,54,72,67,54,63,69,55,67,69,63,71,67,66,53,7
89,67,91,84,83,70,80,63,79,80,66,83,71,81,64,7
96,78,83,70,66,75,97,72,88,90,75,81,74,84,69,7
73,59,49,56,52,52,75,60,51,72,59,51,53,46,58,5
124,139,30,46,127,44,124,136,37,119,53,43,57,55,65,2
97,75,84,75,72,78,85,73,84,82,74,84,80,89,72,7
124,142,30,42,135,42,119,136,31,124,44,29,44,31,113,2
93,73,92,78,73,76,86,68,94,94,80,89,68,79,78,7
89,73,67,57,73,68,90,72,77,90,60,59,68,75,74,7
82,73,53,53,69,60,86,68,52,78,50,46,64,61,74,5
110,115,37,50,104,47,106,109,34,115,44,29,40,31,114,2
64,54,69,64,57,64,71,52,71,71,64,71,67,72,54,7
67,54,69,68,54,64,71,52,71,67,68,71,67,72,54,7
78,57,77,68,61,71,75,59,71,75,68,71,67,72,58,7
122,96,116,97,96,97,123,96,116,123,97,116,95,118,96,3
113,88,107,92,88,97,118,92,111,113,93,111,95,113,96,3
100,81,75,64,78,63,89,71,75,77,67,72,70,75,55,7
104,117,42,50,96,44,104,121,32,104,51,40,46,34,125,2
113,114,29,46,103,44,109,104,32,109,44,32,43,32,107,2
123,96,116,97,96,95,122,96,118,117,99,113,96,112,94,3
113,92,111,97,87,99,117,92,113,122,95,109,96,117,86,3
74,54,72,67,54,66,73,59,75,76,66,75,67,81,60,7
104,104,32,48,108,63,104,100,32,104,46,32,71,81,116,2
92,81,67,66,78,71,93,79,77,93,71,73,74,84,76,5
88,78,71,66,74,71,93,79,73,93,67,73,70,84,76,5
88,78,71,66,70,71,93,79,73,90,67,73,70,75,80,5
114,90,112,92,94,93,114,90,115,114,93,111,88,106,91,3
79,60,73,71,60,67,82,62,75,82,67,75,64,73,57,7
101,111,31,44,122,44,102,109,34,106,47,34,46,34,114,2
110,129,29,42,129,44,111,124,29,111,41,29,46,34,132,2
115,91,115,101,98,97,118,96,116,122,101,116,93,116,100,3
125,94,115,92,91,97,122,92,107,118,92,107,97,116,87,3
86,61,73,64,61,68,75,59,75,75,68,79,71,75,58,7
83,70,83,80,74,71,85,67,83,89,71,79,66,79,66,7
109,87,107,84,87,86,112,89,113,122,90,109,87,112,83,4
104,116,32,44,125,46,100,107,34,104,46,32,46,34,101,2
109,125,29,44,129,46,104,114,27,108,43,29,52,40,98,2
112,92,109,90,85,92,114,90,112,119,92,108,97,115,97,3
73,55,71,63,59,67,72,57,70,75,67,73,63,71,58,7
82,60,77,63,57,63,78,62,75,78,67,75,64,77,61,7
110,83,97,78,73,84,102,79,98,94,76,85,80,91,67,4
89,73,84,70,94,76,94,76,89,94,72,85,76,83,63,4
78,61,77,68,57,68,83,63,79,83,68,79,67,79,58,7
86,72,94,76,76,76,104,81,99,104,76,95,79,99,75,4
79,63,75,68,70,67,74,58,68,77,67,72,63,63,55,7
85,62,75,67,58,59,88,85,60,100,66,71,56,57,79,5
92,70,91,78,74,75,97,72,84,93,79,91,78,88,83,4
100,74,100,82,81,79,101,79,103,105,83,99,85,102,80,4
105,83,103,87,83,74,93,76,102,105,82,97,64,81,83,4
101,83,99,79,83,82,101,83,102,105,82,97,84,98,79,4
101,83,95,75,72,82,105,80,92,97,78,88,84,102,72,4
97,72,84,79,79,78,93,76,88,97,85,102,76,85,79,4
90,68,88,75,64,74,97,80,97,105,78,88,76,89,68,7
124,101,112,71,98,74,119,101,111,124,67,106,68,111,98,1
105,80,92,78,76,84,102,79,94,98,76,85,84,99,74,4
93,69,75,67,62,76,94,72,81,86,72,77,80,99,63,7
82,65,71,60,76,68,78,65,62,82,60,59,64,68,70,5
90,65,69,76,79,68,87,67,83,91,80,95,63,68,71,7
86,72,55,57,68,56,87,70,57,83,56,57,55,54,71,5
91,78,91,80,78,71,81,67,87,85,75,95,74,79,70,7
100,79,95,79,75,82,100,78,96,104,82,91,79,99,79,4
85,71,54,55,71,59,80,70,60,84,56,56,56,54,75,5
92,74,83,66,63,75,93,68,91,93,71,84,74,84,73,4
100,78,96,82,78,79,101,79,103,105,83,91,78,97,83,4
93,72,99,83,83,67,85,69,97,101,82,102,68,81,87,4
97,75,88,75,68,74,93,73,92,97,78,92,76,89,76,7
90,75,99,67,98,60,101,83,111,114,67,111,68,106,98,1
124,101,112,67,98,67,124,97,115,129,70,111,72,115,98,1
93,69,88,74,69,76,94,68,85,90,72,85,76,91,70,4
82,65,84,67,69,64,82,65,81,78,68,81,68,79,63,7
86,68,85,76,68,71,87,70,87,91,76,83,75,87,71,4
74,61,55,50,65,53,75,67,54,79,56,54,55,58,58,5
75,63,51,56,59,55,74,58,54,70,51,54,52,53,63,5
85,62,75,67,67,74,88,70,79,80,63,83,79,88,64,7
88,70,79,63,63,79,93,72,84,86,67,81,78,88,65,4
100,78,83,63,70,79,101,79,88,97,75,81,78,88,73,4
96,70,91,86,81,75,90,68,81,93,75,84,70,79,69,7
73,59,60,56,55,56,72,57,57,75,56,54,60,71,69,5
100,78,104,70,96,75,101,79,99,110,71,112,63,92,87,1
112,92,104,70,100,67,119,94,103,114,67,108,67,106,94,1
117,96,109,66,103,63,114,94,108,119,67,108,63,102,97,1
73,55,67,63,55,67,75,60,66,72,63,66,63,71,58,7
93,68,95,79,68,74,97,69,84,89,78,84,76,85,68,4
93,72,91,79,72,82,89,73,84,89,78,88,76,85,68,4
86,64,81,67,64,70,93,65,79,85,67,84,76,85,65,7
86,64,81,67,68,67,82,65,84,89,67,75,72,81,65,7
75,57,54,59,60,60,82,69,56,78,60,60,60,66,87,5
110,90,103,67,83,82,124,101,111,119,67,106,76,111,91,1
114,94,103,63,94,63,119,94,102,119,63,102,64,102,94,1
119,90,103,67,94,63,119,94,102,114,67,106,64,106,94,1
124,98,108,67,98,63,119,97,111,124,63,111,64,111,98,1
89,73,88,70,65,76,90,68,89,94,76,85,76,87,70,4
93,76,79,67,73,68,78,68,81,90,68,77,64,71,70,4
94,72,89,76,68,80,96,70,91,91,71,87,79,87,67,4
90,68,89,76,68,76,91,63,91,91,76,87,75,87,67,4
82,65,77,72,68,71,87,67,83,83,68,79,71,87,62,7
115,94,106,64,102,64,118,99,107,118,68,112,71,111,100,1
120,98,111,72,98,68,122,99,107,128,71,112,67,111,96,1
96,74,95,80,70,79,93,71,91,96,79,87,78,87,70,4
91,74,91,76,70,75,96,75,87,96,75,87,74,87,66,4
96,70,91,71,70,79,96,71,87,93,75,87,74,91,66,4
75,59,79,80,78,59,77,54,79,93,84,99,63,56,78,5
118,96,112,68,99,67,118,96,107,123,63,107,63,109,100,1
96,75,87,75,75,78,96,70,87,96,74,87,75,84,68,4
118,92,111,67,96,66,108,89,100,112,63,109,67,95,86,1
118,96,99,63,75,74,122,100,109,112,66,100,71,112,90,1
84,66,75,70,63,71,90,72,84,90,67,81,67,84,73,7
80,59,83,82,85,63,86,72,91,101,83,91,74,79,83,7
112,92,109,74,92,71,110,90,99,114,63,95,63,97,90,1
104,89,100,66,96,67,101,83,95,105,63,91,67,97,73,1
93,68,84,75,68,74,85,65,79,82,67,75,64,73,57,7
79,68,91,67,64,63,74,62,84,85,70,88,64,69,83,7
114,94,95,63,90,60,110,90,102,114,57,92,53,85,79,1
101,86,95,59,90,57,101,83,88,105,60,88,57,81,83,1
119,98,112,67,98,67,119,97,111,124,67,115,72,111,94,1
119,98,112,67,90,70,119,97,111,119,67,106,68,111,94,1
97,76,71,74,73,76,90,68,77,90,76,85,76,83,78,7
78,62,79,78,87,68,90,68,85,98,76,85,76,87,78,7
114,90,102,63,87,64,111,91,98,111,57,85,60,103,81,1
90,68,77,76,79,76,87,70,87,96,76,83,79,87,79,7
111,91,98,57,83,60,108,88,83,100,53,83,55,83,79,1
106,87,94,57,87,60,100,85,87,104,53,83,59,91,75,1
102,79,89,53,83,53,96,81,87,104,53,95,55,83,83,1
115,94,106,64,94,64,118,96,107,113,71,107,71,107,96,1
75,63,79,68,70,63,74,58,72,77,67,79,63,75,63,7
113,85,103,84,85,79,96,79,83,96,75,91,90,104,78,7
100,85,83,53,85,51,100,79,75,96,51,72,49,75,78,1
122,96,112,68,96,71,123,100,107,118,71,107,70,113,100,1
85,67,83,71,67,70,80,63,83,92,78,91,87,99,90,7
96,79,95,93,92,74,88,78,91,100,86,104,75,91,98,7
85,75,79,59,83,56,84,70,71,84,56,79,52,66,79,1
93,75,91,59,83,52,84,74,79,96,56,83,56,70,86,1
108,85,91,66,78,92,105,86,88,97,67,66,85,102,73,7
68,53,66,67,57,63,74,55,71,78,67,75,80,89,79,7
72,60,77,71,68,82,105,80,106,110,85,102,88,102,87,3
105,86,88,67,72,85,105,83,92,101,74,79,88,98,65,7
86,72,73,71,68,63,82,69,71,82,70,75,60,66,65,7
97,79,81,52,79,53,97,80,84,93,57,75,60,89,76,1
78,62,84,78,76,80,98,79,111,111,92,111,84,103,92,3
110,87,102,89,94,88,106,87,106,106,88,111,88,103,88,3
97,76,71,47,73,50,82,72,69,86,50,66,53,64,74,1
93,76,67,47,73,53,86,72,66,82,50,66,50,68,67,1
82,65,62,76,87,84,100,85,83,96,76,95,88,103,96,7
111,87,85,50,76,50,104,85,79,100,53,71,48,75,71,1
115,94,111,72,98,64,118,96,107,122,71,112,67,107,96,1
115,94,89,76,83,76,122,96,95,118,80,95,75,99,96,5
113,88,103,88,85,93,113,92,107,113,88,103,90,104,89,3
104,85,79,53,74,48,96,75,72,89,51,68,49,79,74,1
100,81,87,56,81,67,109,87,95,104,63,95,70,104,89,1
118,96,95,75,96,74,112,96,87,112,66,83,67,88,94,5
92,78,79,56,81,59,93,83,81,101,56,81,53,84,76,1
110,86,103,92,94,89,114,87,106,114,93,115,84,106,94,3
105,79,95,87,83,89,101,80,97,105,85,106,88,102,79,3
119,135,30,42,135,44,110,140,31,114,44,31,47,31,128,2
86,75,60,59,72,78,93,80,75,89,60,71,68,77,76,7
101,80,102,85,90,80,102,79,98,106,84,102,80,95,81,3
110,90,102,89,87,84,106,87,102,106,84,106,80,95,88,3
89,76,71,50,76,50,86,72,69,86,53,69,50,68,74,1
82,73,67,50,73,50,90,76,69,86,53,69,56,68,74,1
105,87,92,63,87,57,106,83,85,102,60,85,56,83,85,1
114,140,31,44,133,47,111,128,34,115,44,31,50,36,114,2
110,94,84,63,73,68,111,91,77,98,72,77,64,61,81,7
111,98,111,80,102,64,113,92,99,118,71,107,63,103,96,1
111,124,37,50,109,50,96,96,61,96,56,61,55,61,83,5
98,79,85,64,98,60,96,78,68,104,64,64,59,75,100,5
96,88,99,68,85,63,96,83,99,109,67,103,59,67,89,1
104,79,99,88,83,90,112,89,100,108,86,104,96,108,83,3
104,83,99,84,79,86,112,85,100,104,82,96,87,99,83,3
109,92,103,63,87,59,96,81,87,108,63,91,63,91,90,1
118,96,99,67,92,70,112,96,104,122,70,100,75,103,98,1
100,83,79,59,92,70,112,92,100,108,66,79,63,81,86,1
104,96,79,79,79,59,104,96,67,108,70,75,59,63,90,5
104,81,96,82,81,83,105,83,99,105,87,103,85,97,87,3
84,70,67,59,81,63,93,75,81,93,63,91,63,92,90,1
112,89,100,70,92,67,114,94,103,114,75,112,70,106,97,1
97,79,95,83,79,78,101,76,92,97,82,97,80,94,79,3
93,75,73,59,79,63,105,87,92,105,60,92,64,94,91,1
124,98,99,67,79,70,114,94,97,114,67,84,76,111,98,1
97,83,91,75,75,74,101,80,84,97,74,88,76,89,79,4
105,87,92,67,90,60,111,91,98,111,68,106,68,107,92,1
101,83,75,60,80,64,94,76,77,94,57,81,64,79,85,1
111,91,81,50,79,68,113,92,91,104,50,79,67,103,87,1
82,83,52,50,79,56,91,81,64,91,53,64,59,72,75,5
87,74,71,60,99,59,89,71,79,93,63,68,59,83,70,5
