@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-3,8,11,16-19,21-22,24,26,29,33-34,37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp18 numeric
@attribute Sp22 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
99,100,83,113,81,82,100,104,82,104,85,99,87,87,99,3
64,85,75,85,74,46,67,84,49,71,74,77,46,49,70,1
75,89,71,81,74,52,71,84,52,71,70,66,52,52,70,1
87,100,87,104,92,63,96,108,66,96,89,103,67,67,103,1
107,123,96,113,92,70,100,112,66,104,96,108,75,71,99,1
75,89,92,104,74,59,67,88,63,71,81,45,49,59,70,5
96,104,81,112,83,87,103,105,87,99,86,102,85,85,102,3
96,100,89,100,90,52,84,97,52,81,79,84,50,50,75,1
71,84,74,96,75,49,70,86,52,70,75,75,53,53,71,1
83,100,81,104,83,67,84,97,59,77,75,75,63,60,75,1
87,92,81,96,79,79,91,97,79,91,79,88,74,74,84,4
99,105,86,105,87,85,102,110,85,102,94,102,88,88,106,3
103,105,86,105,87,85,102,110,78,92,87,106,88,76,94,3
70,86,72,86,76,53,75,93,53,71,69,77,57,50,62,1
88,105,86,101,83,63,84,97,63,84,80,73,60,60,81,1
91,101,83,93,90,60,84,97,63,75,80,85,60,60,81,1
112,119,94,114,97,70,111,124,70,106,94,106,72,76,111,1
102,110,87,105,98,76,94,106,68,94,91,107,84,68,103,1
79,93,80,93,79,60,81,98,60,73,79,79,64,60,83,1
115,119,94,114,94,64,106,115,64,102,94,103,71,71,107,1
106,119,94,114,94,68,102,115,72,106,94,103,71,71,107,1
75,105,83,101,94,76,89,106,76,89,79,75,71,71,91,4
98,98,76,102,81,84,99,108,80,95,81,99,88,88,103,3
94,98,87,115,92,92,107,118,97,112,92,111,97,93,111,3
73,90,79,98,74,60,79,91,64,87,85,79,63,63,95,1
98,111,91,111,88,68,103,118,68,107,92,103,71,71,107,1
106,115,94,115,96,71,107,122,71,103,92,107,67,71,111,1
106,115,91,115,96,71,107,118,76,107,99,107,71,75,103,1
111,115,91,115,99,76,107,122,76,112,96,103,75,79,103,1
106,115,94,115,96,76,112,122,80,107,96,103,84,84,103,1
95,100,85,108,87,93,107,113,93,111,96,104,90,90,118,3
95,100,81,104,79,84,95,96,84,99,83,96,82,82,96,3
99,108,96,122,96,88,103,118,79,107,100,104,95,86,104,3
107,113,96,113,100,79,107,123,67,103,96,109,86,74,104,1
79,96,78,96,79,48,68,89,48,75,79,71,49,49,67,1
107,122,92,118,96,71,111,123,71,103,96,100,66,70,109,1
64,104,96,108,92,59,75,109,67,87,96,83,63,66,83,5
94,102,76,98,78,80,91,100,80,95,74,95,75,75,91,4
89,94,72,94,74,76,87,91,76,87,67,87,75,75,87,4
106,115,83,115,88,88,103,108,84,99,85,107,84,88,103,3
115,111,94,120,88,88,112,118,88,112,88,103,88,93,107,3
77,94,76,90,74,56,61,87,71,79,81,79,75,84,99,5
95,100,78,100,79,79,95,96,79,95,75,96,78,74,91,4
87,91,70,87,67,71,87,89,71,79,62,87,74,70,83,4
99,104,81,96,79,79,95,100,79,99,83,96,82,86,96,3
54,87,78,100,79,75,83,96,84,99,83,96,82,82,100,5
79,79,67,79,67,71,75,81,67,72,67,75,70,70,75,7
103,109,87,109,85,86,104,104,86,96,81,103,92,87,99,3
104,108,85,96,83,79,95,101,83,95,75,102,78,78,97,4
96,104,85,112,75,83,99,105,87,103,86,56,74,82,102,3
104,112,85,117,90,96,108,114,96,112,90,115,93,89,111,3
109,108,85,104,83,92,103,110,92,103,86,106,93,89,111,3
104,112,81,104,83,92,103,110,87,99,83,106,89,89,111,3
104,108,85,100,86,83,103,105,83,103,83,106,85,85,106,3
96,104,81,104,79,83,95,101,79,99,79,106,85,85,102,3
108,114,86,110,87,89,111,110,85,106,87,106,84,84,106,3
111,111,87,115,92,88,112,113,84,99,85,107,84,84,103,3
85,86,72,82,74,76,87,91,76,83,67,87,75,75,83,7
121,128,99,122,92,88,111,113,88,103,87,109,86,90,113,3
87,104,88,108,92,79,91,100,88,107,87,37,49,66,71,2
107,104,85,113,92,88,103,113,84,103,83,113,90,86,109,3
112,122,85,108,92,84,103,109,84,103,83,109,86,82,100,3
103,104,79,104,89,86,109,104,82,100,81,112,92,87,103,3
103,109,83,109,85,90,104,108,90,104,85,103,92,96,112,3
116,118,87,109,96,95,113,112,86,104,85,103,92,83,95,3
103,109,79,93,66,70,75,76,70,79,66,66,67,67,73,7
79,96,92,108,124,49,37,130,46,34,135,31,44,44,31,2
104,108,85,112,86,87,103,110,87,103,86,102,85,89,106,3
109,108,78,84,68,67,73,79,63,66,60,75,67,63,67,7
108,119,90,110,87,93,106,114,93,111,94,102,88,92,115,3
73,79,60,75,69,67,75,78,63,63,58,81,64,64,69,7
120,124,94,119,94,88,111,115,88,102,87,107,84,84,112,3
34,114,126,114,128,44,34,115,47,34,120,34,46,46,36,2
106,114,90,110,87,88,106,111,88,102,87,103,88,88,107,3
40,115,135,125,96,46,36,122,46,31,135,83,55,44,37,2
112,113,88,113,92,93,111,118,88,107,87,118,95,86,104,3
107,113,85,100,87,88,95,104,84,99,79,104,82,82,96,4
36,118,143,133,100,48,37,123,44,32,137,37,52,49,37,2
36,118,125,118,116,48,34,123,48,37,125,37,49,52,34,2
64,75,59,71,54,63,68,77,67,72,58,53,56,59,56,7
79,87,70,87,71,71,79,85,71,75,67,79,70,63,67,7
95,96,79,113,81,82,91,92,78,83,74,91,79,79,95,4
32,128,125,113,125,46,32,112,46,34,118,32,42,46,34,2
83,89,67,85,66,70,71,73,63,67,59,66,63,63,60,7
109,108,89,112,90,92,108,110,96,108,94,102,93,97,115,3
67,69,55,73,60,59,63,75,63,63,57,43,44,53,53,7
117,119,94,124,94,93,115,114,93,106,90,106,84,76,94,3
67,67,51,63,46,53,55,60,57,59,50,64,64,60,61,5
60,63,44,60,50,60,59,67,60,59,57,61,60,60,61,5
37,111,105,106,92,64,61,96,68,71,70,75,67,67,72,2
43,106,91,94,70,71,75,87,68,75,59,72,67,71,72,7
99,104,78,96,75,84,91,96,79,95,79,96,82,82,91,4
95,104,81,96,79,84,95,96,71,83,67,91,78,78,83,7
29,122,135,122,146,41,27,134,41,27,137,43,46,43,27,2
37,118,121,118,125,46,32,117,46,32,122,34,46,46,30,2
34,118,129,123,122,46,32,122,46,29,129,30,46,42,34,2
29,128,146,134,100,46,29,117,43,27,151,48,52,46,30,2
96,96,78,96,75,83,95,101,83,99,83,97,85,82,92,4
32,122,129,122,124,52,48,105,59,60,83,63,67,67,67,2
84,90,75,97,73,74,84,93,74,84,76,73,72,72,77,7
79,82,65,82,61,72,77,78,68,73,57,71,68,68,71,7
75,82,69,82,72,68,73,86,68,69,76,64,64,64,71,7
29,119,115,101,113,47,37,106,41,34,113,31,40,43,31,2
73,78,54,78,56,64,71,75,71,71,52,72,67,67,72,7
31,111,124,115,96,46,36,104,43,31,107,40,44,48,29,2
37,106,113,115,107,43,31,104,43,29,114,32,44,44,32,2
75,75,56,71,54,67,72,70,67,68,54,71,66,66,71,7
54,83,78,91,92,48,37,100,48,37,104,79,74,63,56,2
72,77,54,70,55,63,67,66,63,67,55,66,63,63,70,7
72,85,67,81,74,66,75,84,66,71,70,73,67,63,70,5
40,96,100,100,125,46,29,108,49,40,100,32,46,46,32,2
29,112,125,108,120,42,32,101,46,30,127,31,44,42,29,2
77,82,49,72,48,63,67,70,63,67,51,66,64,64,69,7
30,105,109,101,115,44,34,105,47,43,97,49,60,68,77,2
67,78,55,74,57,64,73,74,68,77,57,75,64,64,75,7
75,78,58,82,57,72,73,82,72,77,57,75,64,68,75,7
75,78,65,82,57,64,69,74,68,73,57,68,64,68,71,7
37,110,126,105,113,50,34,106,47,37,116,31,50,64,68,2
106,111,87,111,88,88,103,104,84,99,81,99,79,84,103,3
98,98,72,82,78,76,87,91,76,79,63,99,79,71,79,7
34,106,116,98,99,64,68,91,68,83,70,37,63,71,83,2
83,87,70,87,67,67,79,85,67,79,62,67,70,70,83,4
116,123,96,118,96,95,113,112,90,109,89,103,92,92,112,3
103,109,83,109,85,86,104,108,86,109,89,103,83,87,112,4
71,69,55,80,57,67,73,79,67,73,60,79,70,63,79,7
71,76,59,80,57,63,73,79,67,81,60,79,67,67,75,7
79,80,74,100,72,71,84,86,75,84,72,84,74,74,84,4
83,100,107,108,72,75,70,101,56,42,113,84,74,70,67,2
34,104,114,108,98,52,40,97,52,40,105,49,60,63,71,2
73,79,60,75,58,63,67,74,63,75,62,69,68,64,73,7
71,78,55,78,57,64,77,74,64,77,61,75,64,64,79,7
77,78,57,74,59,60,75,79,64,79,59,75,67,67,75,7
77,78,65,74,67,64,83,83,64,79,63,87,71,71,83,7
69,74,57,74,56,68,71,75,68,75,59,75,67,67,75,7
115,120,98,120,103,80,116,128,76,116,96,116,75,75,111,1
83,83,63,83,67,67,79,81,67,79,62,79,66,66,75,7
91,100,96,122,87,79,111,123,75,111,100,91,74,78,113,1
83,96,81,108,79,67,99,105,75,112,101,88,70,74,115,1
100,108,96,122,101,79,112,124,79,112,98,115,74,70,111,1
77,79,60,79,65,67,75,78,67,75,62,77,68,68,77,7
108,124,98,130,101,67,111,124,63,115,101,115,60,64,111,1
88,90,68,90,65,67,75,78,63,71,62,73,64,68,73,7
79,85,65,78,61,68,77,74,68,77,61,87,71,68,79,7
75,78,62,93,61,64,73,78,64,81,65,75,64,68,75,7
102,105,83,101,79,84,98,102,84,98,83,83,80,84,95,4
89,90,61,74,74,76,87,96,71,79,59,87,75,71,83,4
94,98,83,102,78,76,91,100,80,95,78,83,71,75,95,7
95,96,79,100,70,74,91,100,78,96,81,88,75,75,91,7
111,128,96,123,100,66,113,127,70,118,100,112,71,71,112,1
79,88,74,92,68,59,84,90,63,99,86,79,60,67,111,1
87,92,89,112,86,67,108,119,71,112,94,111,67,63,111,1
118,127,100,122,101,67,112,124,67,112,98,120,70,70,111,1
99,110,98,119,94,67,111,119,63,111,94,111,68,64,111,1
73,79,57,68,69,67,71,74,63,67,58,77,72,68,73,7
88,101,80,85,79,68,73,90,64,66,79,95,76,68,75,5
67,70,58,67,57,64,66,64,64,66,57,68,64,60,68,7
52,74,65,78,59,53,51,75,53,51,59,54,55,55,54,5
52,78,61,82,59,53,57,75,56,68,63,54,51,55,68,5
62,67,57,67,56,64,68,67,60,68,56,64,59,63,68,7
83,96,70,91,71,75,87,93,75,87,67,87,78,74,87,4
83,83,63,83,62,63,75,85,67,79,67,87,66,63,83,7
99,108,96,118,87,71,111,113,71,111,100,91,66,70,113,1
54,67,58,74,44,52,53,69,56,56,59,66,56,56,54,5
91,100,81,108,68,75,84,90,75,84,75,79,70,70,84,7
56,66,52,69,49,56,54,65,56,54,53,79,60,57,60,5
88,97,75,79,73,67,75,89,60,67,62,81,68,60,62,7
84,97,73,89,68,76,85,90,76,89,68,87,71,76,87,4
84,89,69,89,68,80,85,86,76,85,68,87,76,76,87,4
79,93,62,85,68,68,77,82,68,77,65,87,71,68,83,7
63,74,55,78,68,64,73,71,60,66,61,103,71,60,68,5
106,114,83,89,98,68,102,106,68,89,79,112,76,68,99,1
89,94,72,94,70,80,91,96,76,95,74,91,79,75,91,4
49,74,72,94,59,71,79,91,80,99,78,54,71,84,99,5
69,86,83,98,78,71,87,100,80,99,88,99,75,75,103,5
111,115,91,115,88,71,103,113,68,107,92,103,71,71,107,1
79,88,70,84,57,67,84,79,71,91,72,71,63,67,84,7
75,84,55,80,68,63,63,79,63,70,72,92,67,74,79,5
109,122,96,117,98,67,112,119,67,108,98,111,67,67,115,1
99,101,83,105,87,67,97,105,63,88,73,106,64,68,102,1
79,82,58,78,57,64,69,74,64,69,57,71,68,68,71,7
88,89,80,97,87,88,106,111,88,102,87,103,88,84,99,7
88,101,83,110,76,53,85,94,57,85,83,79,53,53,83,1
102,114,94,114,83,64,102,115,68,106,94,87,64,64,103,1
69,74,61,71,56,68,71,75,64,75,56,75,63,63,68,7
69,74,68,106,59,68,75,79,76,87,78,79,67,71,83,7
85,98,87,111,81,60,87,100,56,87,81,79,59,59,87,1
112,118,88,108,87,63,91,104,59,91,87,87,63,56,91,1
68,85,79,96,74,56,79,92,49,75,78,84,56,52,73,1
111,118,96,123,92,70,100,117,66,109,92,95,63,67,103,1
104,108,85,96,90,92,99,105,83,88,79,111,85,82,92,3
71,84,74,92,75,56,84,97,56,81,79,75,53,57,84,1
73,68,57,72,62,67,84,85,78,97,76,98,88,92,111,7
84,97,86,101,73,53,79,93,50,79,80,73,57,57,81,1
95,105,86,105,90,67,88,110,63,88,83,89,72,76,89,5
102,105,94,119,87,88,111,111,92,111,94,103,84,92,107,3
92,101,83,105,87,60,98,111,60,94,83,91,56,56,91,1
77,94,83,106,85,64,99,113,68,99,88,79,59,63,83,1
85,111,94,111,88,71,91,118,76,95,99,95,75,75,99,5
87,100,85,96,92,88,103,109,84,103,92,100,86,78,100,3
87,96,81,104,87,63,95,104,63,95,87,100,63,63,96,1
112,122,88,108,100,71,111,128,71,107,96,104,74,70,113,1
34,118,107,104,125,44,32,118,48,34,125,40,46,46,32,2
107,113,92,113,85,90,104,108,90,104,89,103,92,87,103,3
99,100,83,96,81,82,96,100,86,96,81,91,83,87,95,3
107,118,96,113,96,74,109,112,66,104,92,99,63,59,91,1
95,113,92,104,89,63,96,108,59,96,89,103,59,59,95,1
91,112,92,117,79,63,88,105,67,84,94,37,50,63,84,5
91,112,100,117,98,67,88,119,75,91,94,88,74,74,92,5
53,76,74,76,72,59,63,79,59,60,68,75,60,63,67,5
95,101,86,105,87,85,102,110,89,102,87,98,84,84,102,3
31,114,133,110,128,44,31,115,44,31,131,36,46,50,48,2
94,102,87,102,85,88,103,108,88,99,92,103,88,79,95,3
77,106,98,111,92,60,61,108,64,61,99,58,59,59,61,5
85,98,72,78,85,80,95,100,71,79,74,95,79,75,87,4
39,108,107,96,92,59,64,100,55,61,87,67,59,59,60,5
68,104,92,108,92,59,58,104,59,58,100,67,63,59,60,5
61,85,79,100,78,52,56,80,59,67,74,54,49,49,51,5
60,100,81,88,83,59,63,86,56,60,79,71,57,53,60,5
70,105,90,97,83,60,75,97,57,71,80,77,57,60,85,5
63,90,83,86,80,57,67,93,53,60,80,81,60,53,62,5
60,97,90,97,87,63,71,101,63,71,90,66,60,60,66,5
49,82,87,82,83,50,52,78,50,52,79,68,56,53,64,5
77,90,91,106,81,60,64,104,56,64,96,79,63,59,75,5
68,91,81,83,83,59,75,96,59,75,75,83,59,63,83,5
71,91,99,108,75,63,68,109,59,75,96,83,59,63,79,5
