@relation satimage

@attribute Sp14 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
83,95,83,56,71,81,30,46,49,51,2
135,29,128,41,27,129,29,43,43,27,2
116,34,129,43,34,133,32,42,42,32,2
127,40,101,42,27,122,29,41,44,31,2
131,34,131,44,37,136,31,47,41,31,2
83,31,113,43,31,121,34,48,44,29,2
70,68,88,51,45,129,37,43,43,34,2
141,32,133,49,34,129,81,56,49,37,2
125,29,128,44,32,129,34,46,46,27,2
83,45,116,42,37,136,34,44,44,34,2
100,32,107,49,40,113,27,44,50,37,2
100,34,125,46,34,131,31,44,44,37,2
125,87,83,46,32,114,32,42,42,30,2
129,58,104,46,32,133,30,42,42,30,2
94,29,124,43,29,135,45,44,41,27,2
122,40,115,44,37,120,36,46,50,34,2
108,46,104,60,59,87,95,71,68,79,2
135,34,114,51,40,83,49,63,66,63,2
121,29,132,41,32,125,32,46,46,32,2
139,31,139,46,31,139,32,44,48,32,2
143,34,143,44,31,139,31,46,46,31,2
125,91,79,49,37,111,34,46,46,37,2
143,34,140,47,31,139,31,46,46,31,2
94,34,105,70,67,101,89,72,64,73,2
122,29,126,47,34,113,29,43,50,45,2
131,34,124,46,34,121,32,48,44,32,2
105,34,87,46,34,96,32,44,48,37,2
135,31,131,46,34,132,34,48,48,34,2
133,34,140,44,34,139,31,43,46,31,2
133,32,118,42,32,120,31,44,44,31,2
143,31,135,48,32,129,34,46,46,34,2
67,75,71,59,60,100,45,46,46,32,2
133,34,133,49,32,129,34,42,46,32,2
133,46,63,46,32,72,37,50,47,40,2
101,37,131,44,31,143,34,50,47,31,2
125,34,125,46,34,133,32,46,42,32,2
114,51,92,63,64,62,63,66,70,71,2
78,51,59,51,45,62,27,43,49,40,2
126,37,126,47,37,124,36,46,46,34,2
136,56,97,41,31,120,31,43,46,34,2
124,31,116,43,29,128,27,41,41,27,2
125,36,128,48,37,125,34,52,49,34,2
142,32,142,44,34,143,31,44,47,31,2
120,31,128,50,34,135,37,51,55,37,2
109,30,157,50,43,143,31,50,50,46,2
143,34,136,44,31,135,29,46,46,31,2
125,32,133,42,34,124,43,53,60,63,2
146,30,127,44,29,115,37,47,47,37,2
129,32,129,49,40,133,45,46,46,30,2
121,95,79,49,34,107,37,46,52,45,2
66,71,70,59,60,116,40,42,44,34,2
83,106,90,53,66,87,31,43,46,48,2
133,32,133,46,32,131,34,44,44,34,2
96,29,100,46,29,100,32,46,46,32,2
135,34,135,44,34,136,31,47,44,31,2
131,32,135,44,31,133,31,44,47,31,2
119,31,129,47,34,124,34,43,46,34,2
112,37,100,40,32,107,30,42,42,30,2
83,37,126,53,40,135,95,64,46,36,2
113,42,72,47,40,80,29,47,47,37,2
128,31,124,40,29,128,32,44,41,29,2
143,31,132,44,32,133,32,46,46,32,2
125,67,85,46,34,105,37,44,44,34,2
108,31,133,44,29,135,64,46,46,31,2
126,34,143,50,40,116,36,46,53,45,2
120,34,120,46,34,121,34,51,48,40,2
103,29,140,52,45,135,37,44,50,43,2
66,60,81,49,45,127,37,44,44,34,2
135,31,135,50,31,135,32,48,48,32,2
122,29,133,46,32,139,43,50,44,31,2
112,27,146,52,43,133,54,59,52,37,2
135,31,135,46,31,135,51,44,44,32,2
116,29,113,43,29,128,29,41,41,27,2
128,31,132,41,27,133,27,43,43,27,2
116,34,135,46,36,135,83,55,44,37,2
135,31,135,44,34,129,32,46,46,32,2
132,31,132,44,37,133,34,46,49,34,2
131,31,124,50,48,96,64,59,55,61,2
118,34,118,49,37,116,40,47,50,40,2
107,27,129,52,40,105,49,60,63,71,2
133,34,129,52,48,83,63,67,67,67,2
69,75,80,57,49,128,45,46,46,31,2
107,32,114,49,37,101,43,53,60,56,2
136,43,115,44,31,113,34,46,46,39,2
113,31,105,43,29,114,34,44,41,32,2
135,34,135,48,34,133,32,46,49,32,2
135,34,139,43,31,143,29,44,44,32,2
143,31,143,48,32,137,32,46,46,32,2
118,37,122,49,40,105,34,44,44,43,2
111,31,136,50,43,120,36,50,50,45,2
76,63,90,50,40,135,34,46,46,31,2
114,29,114,44,32,112,29,43,43,32,2
126,31,140,47,34,135,36,46,46,31,2
124,40,109,50,34,128,34,48,48,34,2
116,34,100,43,27,122,32,42,46,30,2
122,29,129,46,32,135,37,53,53,56,2
136,37,129,44,31,124,31,46,50,36,2
129,64,75,46,32,92,48,59,67,70,2
125,37,121,49,34,125,40,46,46,34,2
94,34,115,68,66,113,83,71,60,61,2
129,32,125,46,29,125,32,42,42,32,2
137,32,133,46,32,133,32,42,42,32,2
113,37,94,43,29,132,27,41,41,27,2
79,37,120,67,71,108,111,80,64,62,2
129,32,125,46,34,125,37,46,49,40,2
133,29,133,47,31,124,48,50,56,61,2
135,34,131,44,34,129,31,44,44,31,2
85,104,85,75,84,83,40,57,82,92,2
121,34,121,48,34,112,34,46,46,34,2
74,34,144,71,77,120,88,78,63,63,2
141,32,137,46,32,136,32,46,46,32,2
143,31,139,44,32,137,87,63,49,34,2
139,73,83,46,34,103,34,48,48,37,2
80,49,108,47,34,135,31,46,43,31,2
100,34,104,43,32,107,40,46,39,30,2
121,68,78,48,37,75,29,46,52,43,2
76,37,133,72,81,113,91,84,68,68,2
112,37,129,49,37,103,34,49,49,40,2
88,54,92,44,34,121,34,43,46,29,2
135,32,135,44,34,136,31,44,47,34,2
107,95,88,48,34,104,34,46,46,32,2
90,40,122,47,34,135,31,43,43,31,2
114,34,111,49,37,113,37,47,44,34,2
103,34,132,44,29,133,79,46,49,49,2
70,57,78,63,54,104,79,70,74,87,2
81,103,88,79,91,87,37,49,66,71,2
105,43,102,64,61,70,75,67,67,72,2
143,31,146,44,32,150,37,46,49,32,2
132,31,121,41,29,129,32,46,43,29,2
108,60,55,44,37,57,29,40,46,42,2
92,29,107,46,32,113,34,50,44,29,2
144,32,136,46,32,139,31,44,44,34,2
125,79,81,52,45,83,63,70,78,92,2
83,99,87,63,67,78,34,52,71,77,2
107,100,85,67,70,75,79,78,82,102,2
113,37,98,53,43,90,85,64,68,81,2
132,34,121,44,34,121,34,49,46,32,2
143,34,129,44,31,131,31,46,46,34,2
128,29,139,48,37,137,37,52,49,37,2
128,83,78,48,37,96,34,49,49,34,2
141,29,146,43,32,144,42,42,42,34,2
121,37,112,46,34,111,34,49,49,37,2
142,31,139,46,31,139,34,44,44,32,2
83,69,87,71,83,81,103,71,63,68,2
122,29,126,44,31,128,36,46,40,31,2
140,34,136,44,31,139,31,46,43,31,2
142,32,142,44,31,140,31,47,47,31,2
129,45,104,46,29,136,32,46,42,34,2
129,49,100,59,60,64,71,67,60,67,2
92,99,88,51,58,83,32,46,46,46,2
111,31,122,47,34,116,34,46,43,36,2
97,102,83,64,73,83,34,50,71,87,2
129,43,103,49,34,116,37,44,44,37,2
126,34,126,47,37,120,36,46,43,36,2
90,30,142,42,29,136,46,44,44,31,2
125,37,129,46,34,129,34,49,46,34,2
116,29,146,50,36,143,40,51,48,37,2
129,34,129,46,34,127,34,47,47,34,2
131,31,139,46,31,139,27,44,44,32,2
72,77,72,57,63,108,40,47,47,34,2
124,37,124,46,36,121,32,48,51,37,2
114,34,114,42,30,116,34,47,44,31,2
129,37,125,46,34,127,34,47,47,34,2
78,79,81,63,57,124,37,44,44,31,2
151,27,133,42,30,135,29,44,44,29,2
113,34,131,50,53,122,77,64,57,55,2
136,34,133,41,31,139,34,43,43,31,2
135,31,135,46,34,135,37,44,44,37,2
100,27,151,52,37,142,37,42,42,29,2
107,31,110,48,29,100,29,49,49,40,2
119,37,111,47,37,105,39,56,64,61,2
65,46,94,53,48,128,51,55,51,45,2
72,85,72,68,68,103,45,44,44,34,2
115,29,136,44,31,124,42,50,46,36,2
100,34,129,43,32,133,32,42,42,32,2
103,34,107,55,48,112,83,74,59,49,2
121,36,125,44,34,129,32,46,46,29,2
125,34,125,52,34,118,37,49,46,37,2
136,34,136,44,31,135,31,43,46,31,2
105,32,135,44,31,140,59,50,47,31,2
125,34,118,42,34,116,31,44,47,34,2
124,73,79,44,29,122,31,47,50,43,2
133,34,136,47,31,135,31,46,43,31,2
132,87,81,48,37,92,34,46,49,37,2
85,100,85,71,77,83,34,53,74,92,2
116,37,116,47,40,115,43,60,64,69,2
72,69,83,56,54,114,34,48,51,45,2
96,31,117,48,34,112,32,46,43,32,2
135,32,127,44,31,133,43,47,44,31,2
121,31,132,44,37,129,43,49,52,53,2
133,27,147,46,30,146,29,42,44,31,2
121,34,129,46,32,125,32,46,46,32,2
76,31,142,68,68,132,99,75,63,58,2
120,37,109,40,31,107,29,44,44,32,2
74,54,103,44,34,129,32,43,43,32,2
72,37,116,47,37,129,37,50,44,31,2
87,73,83,68,75,78,68,67,67,72,2
98,34,109,60,61,110,83,75,55,48,2
136,37,122,47,37,109,57,56,56,61,2
125,36,121,51,37,112,34,46,49,34,2
120,37,87,43,29,103,32,41,44,32,2
132,51,103,48,32,125,34,46,46,34,2
133,34,125,46,34,131,34,42,44,34,2
132,45,103,48,37,112,34,49,46,32,2
101,88,83,47,37,90,37,50,53,55,2
113,31,142,50,39,143,87,63,48,34,2
125,32,133,46,30,135,31,44,44,31,2
104,32,150,52,40,122,34,46,52,45,2
62,60,65,53,46,116,48,46,43,29,2
101,37,122,64,73,98,75,64,68,75,2
110,36,114,44,32,112,83,59,46,32,2
125,32,121,46,32,118,32,42,46,34,2
136,40,114,42,34,131,34,44,44,31,2
150,29,150,46,29,151,45,46,42,30,2
139,34,124,44,31,136,31,44,47,31,2
146,32,137,46,29,140,30,42,46,30,2
139,32,135,44,34,140,34,47,47,31,2
151,29,151,42,30,150,43,44,42,29,2
122,84,80,53,55,72,61,56,60,64,2
124,84,79,47,40,94,37,44,50,40,2
131,46,116,46,39,103,34,48,48,40,2
98,45,124,47,40,136,89,53,50,31,2
114,34,103,41,32,112,32,43,40,32,2
122,34,119,47,37,105,34,50,56,51,2
79,99,83,46,34,114,34,42,46,34,2
83,37,108,44,29,116,29,43,43,29,2
135,32,139,44,34,136,31,47,44,34,2
74,79,81,71,79,71,104,74,70,75,2
113,70,83,70,79,76,77,68,68,81,2
122,37,122,47,31,120,29,46,50,34,2
139,31,139,43,31,132,34,44,48,34,2
73,37,115,44,37,102,29,43,50,42,2
114,39,96,44,32,100,32,40,43,29,2
131,34,124,44,34,126,31,44,44,34,2
115,37,104,41,34,120,31,43,43,29,2
133,40,112,49,32,129,32,46,46,34,2
133,71,89,42,30,124,31,44,44,29,2
60,63,57,44,37,76,29,44,44,37,2
124,34,120,50,36,121,34,48,44,34,2
122,34,125,49,40,120,46,53,50,53,2
60,60,60,53,53,101,34,44,44,29,2
85,36,121,51,45,133,113,59,46,43,2
135,31,124,43,29,125,42,55,51,40,2
104,95,83,46,46,89,30,42,46,34,2
135,34,135,43,31,135,29,44,48,34,2
135,45,109,44,31,126,31,44,44,31,2
121,34,125,48,37,125,34,46,49,34,2
81,53,107,49,37,135,31,44,44,31,2
133,45,71,43,27,133,30,42,42,28,2
104,40,100,56,49,74,60,63,67,70,2
129,32,116,43,27,129,30,42,42,30,2
146,31,139,44,29,146,32,46,46,29,2
70,91,70,67,72,100,63,56,49,37,2
129,27,129,44,29,128,34,40,40,29,2
125,58,96,49,34,125,37,46,46,37,2
83,32,112,74,83,107,84,75,75,70,2
128,34,135,46,31,146,32,44,44,29,2
87,29,129,50,46,120,31,50,50,48,2
103,31,143,51,45,129,32,49,52,43,2
133,32,133,42,32,135,34,44,44,31,2
129,31,140,44,31,120,48,46,43,31,2
133,34,143,50,31,135,31,46,46,31,2
101,40,94,44,29,105,31,43,43,29,2
129,43,111,44,34,116,36,50,46,36,2
94,66,91,43,31,125,37,44,44,32,2
114,34,122,49,37,116,37,47,47,40,2
132,36,132,48,32,133,32,49,46,34,2
135,34,127,44,34,129,34,44,47,34,2
104,34,108,46,32,111,81,59,46,32,2
74,36,139,71,83,108,96,82,78,83,2
64,48,90,50,49,115,31,44,50,46,2
135,32,135,44,31,133,31,47,44,34,2
113,31,131,60,64,114,99,67,63,79,2
132,34,125,44,32,125,29,46,46,32,2
72,49,109,53,45,146,37,51,44,37,2
125,75,92,44,32,125,40,46,46,32,2
112,32,121,46,32,107,42,46,49,37,2
116,32,131,44,34,133,34,44,44,34,2
128,45,99,44,29,112,27,43,46,32,2
120,30,127,44,31,126,34,44,44,29,2
70,29,133,59,48,116,49,47,42,29,2
143,31,135,44,32,129,43,49,43,29,2
107,32,133,42,32,139,31,44,44,34,2
87,62,98,43,34,132,29,44,44,37,2
79,37,137,78,83,103,95,79,71,77,2
100,32,141,78,87,96,103,92,75,81,2
128,34,125,48,34,125,37,49,52,34,2
135,34,132,48,34,129,32,49,46,34,2
120,37,124,46,36,125,40,48,48,34,2
122,53,114,52,54,124,88,47,44,31,2
83,73,94,43,36,132,45,44,44,37,2
79,111,92,74,79,85,45,67,79,95,2
133,46,114,42,30,135,31,44,44,31,2
116,45,62,43,29,89,30,42,46,32,2
109,29,120,43,31,114,32,44,44,32,2
114,31,143,44,37,150,32,52,52,37,2
117,31,117,44,29,121,32,46,46,34,2
125,39,103,59,51,67,56,66,66,71,2
74,63,92,52,42,131,31,44,44,34,2
118,34,125,46,37,113,40,53,60,63,2
140,32,125,46,32,131,34,44,42,34,2
113,34,113,40,31,114,29,44,44,34,2
115,92,80,50,40,79,34,50,53,51,2
125,29,129,46,27,129,40,52,52,48,2
116,32,135,44,43,111,34,47,50,43,2
140,34,136,47,31,139,31,43,43,29,2
63,79,66,63,73,98,49,47,42,37,2
122,49,107,46,37,109,46,60,70,79,2
72,60,98,47,40,129,34,47,44,34,2
137,32,154,52,37,151,37,52,46,40,2
108,37,129,47,34,131,31,43,43,31,2
121,34,125,46,32,122,34,46,46,30,2
144,32,144,42,34,142,37,44,44,34,2
105,55,91,68,71,63,72,67,67,72,2
139,34,135,44,34,136,34,44,44,31,2
120,32,120,44,31,122,34,47,47,34,2
66,79,66,63,77,83,63,53,47,40,2
119,29,119,50,34,116,31,50,64,68,2
120,37,120,46,36,107,40,44,48,29,2
140,34,140,47,34,139,31,46,46,31,2
116,32,127,44,31,129,34,47,44,31,2
140,34,136,47,31,135,31,50,50,31,2
146,31,139,46,29,135,37,44,44,32,2
133,31,133,44,31,131,36,46,50,48,2
127,51,98,47,37,115,37,44,44,37,2
78,45,96,48,37,108,87,63,46,32,2
102,31,120,50,42,96,29,44,51,40,2
81,34,110,75,79,108,79,70,74,83,2
110,31,114,44,32,104,40,43,43,29,2
146,27,129,43,27,147,37,46,42,30,2
112,40,112,46,34,111,34,49,52,40,2
135,32,131,44,34,133,31,47,44,31,2
127,37,124,53,56,73,73,64,68,69,2
105,40,101,53,49,83,73,68,72,94,2
104,32,104,43,29,107,32,39,42,30,2
135,31,135,46,31,143,32,44,44,29,2
129,34,126,44,31,124,34,46,46,36,2
142,32,139,44,34,140,31,47,47,34,2
136,29,133,44,37,113,36,43,40,31,2
146,32,142,44,34,143,49,47,44,31,2
101,48,98,63,71,73,94,76,76,98,2
135,51,101,44,29,133,31,47,47,37,2
136,37,122,46,37,109,34,44,44,37,2
115,29,150,50,46,142,39,53,50,36,2
99,83,70,63,64,67,32,52,66,67,2
96,31,107,44,34,100,27,46,49,40,2
115,34,111,50,37,109,87,60,46,34,2
146,31,143,44,29,150,29,49,46,29,2
121,29,129,46,32,129,37,52,52,40,2
136,43,119,60,69,65,75,68,64,71,2
133,34,126,47,31,124,34,43,46,31,2
133,32,125,52,53,125,54,49,46,32,2
146,31,146,41,32,154,40,52,46,29,2
143,34,133,44,31,135,31,46,43,31,2
154,29,150,49,32,151,40,42,42,30,2
113,37,116,50,45,78,29,48,63,64,2
126,34,122,44,34,124,34,43,46,36,2
116,32,125,46,34,114,34,49,52,40,2
101,53,76,44,31,94,29,43,40,31,2
129,37,129,47,34,120,36,50,50,36,2
111,37,114,52,40,113,37,44,44,37,2
133,34,129,47,34,124,34,50,50,36,2
139,31,135,43,31,135,32,48,48,37,2
114,87,81,46,34,101,31,44,44,29,2
139,34,120,44,31,122,40,44,47,31,2
105,99,83,53,56,76,31,44,64,73,2
143,29,143,44,31,146,45,50,43,31,2
109,98,79,53,51,78,34,48,63,58,2
111,31,133,47,40,135,39,50,50,34,2
116,37,113,44,34,111,37,47,50,40,2
129,34,122,46,37,109,43,44,47,46,2
96,34,129,56,45,120,102,67,50,43,2
129,58,92,46,34,125,37,46,46,37,2
80,49,108,76,77,116,95,80,64,64,2
83,32,116,74,79,115,81,76,68,66,2
80,40,111,64,62,91,107,84,71,83,2
62,53,83,47,34,124,34,43,43,29,2
65,43,101,44,29,113,29,43,43,29,2
102,31,135,50,45,135,29,48,51,42,2
133,37,101,47,37,113,31,40,43,31,2
150,30,142,44,29,143,31,44,44,31,2
111,40,111,53,43,91,61,68,71,75,2
91,98,91,46,48,92,32,44,48,34,2
116,40,120,50,39,107,34,48,48,37,2
150,30,135,44,34,143,29,44,44,31,2
116,37,116,49,34,100,48,59,63,66,2
135,31,143,44,34,146,34,43,43,32,2
125,45,100,46,32,118,32,46,49,34,2
103,32,144,56,42,146,88,63,47,37,2
139,31,135,44,32,129,29,46,46,32,2
124,40,116,50,36,125,34,44,44,34,2
151,29,140,42,30,135,29,44,44,34,2
113,46,102,43,31,96,29,44,44,32,2
85,29,143,63,58,137,96,82,78,87,2
122,34,122,46,37,116,40,50,53,46,2
128,42,78,41,27,116,27,43,43,27,2
133,92,76,44,40,83,31,46,50,51,2
100,32,137,52,43,122,34,49,52,45,2
142,31,135,46,31,132,32,44,44,34,2
114,31,125,41,37,121,32,46,46,34,2
121,32,116,46,34,122,30,46,46,32,2
129,34,125,46,37,124,37,47,47,34,2
129,37,126,44,34,120,34,46,46,36,2
133,37,125,46,34,125,34,46,46,34,2
121,36,121,48,34,125,32,46,46,32,2
129,32,129,49,37,140,40,52,46,32,2
139,34,135,43,29,125,34,44,44,34,2
120,69,79,50,36,103,37,48,48,37,2
78,34,129,75,81,105,115,89,67,71,2
83,45,116,49,37,133,34,42,42,32,2
107,32,107,42,30,109,29,44,44,34,2
135,34,135,43,31,139,29,44,44,29,2
89,91,89,49,51,79,29,44,47,37,2
139,31,139,43,31,132,32,44,44,32,2
131,34,128,50,36,128,79,59,55,61,2
83,111,91,71,87,88,37,59,79,91,2
122,29,122,42,32,127,31,44,42,29,2
139,31,135,48,34,125,29,46,46,32,2
90,34,143,57,49,142,91,68,50,39,2
135,34,139,43,29,150,34,44,48,32,2
124,45,105,44,37,111,34,44,47,40,2
137,34,146,46,34,144,77,56,42,32,2
128,34,113,40,29,121,32,41,44,29,2
146,34,146,43,32,144,32,42,46,32,2
90,42,124,44,31,140,29,47,50,31,2
103,45,114,48,37,104,32,46,46,32,2
116,37,116,47,37,119,31,47,47,37,2
136,34,129,42,32,135,34,44,44,34,2
142,30,135,44,31,133,31,44,47,37,2
131,34,131,44,34,136,34,44,47,31,2
98,99,83,57,60,80,37,50,64,69,2
113,37,116,44,37,111,37,50,53,43,2
135,34,128,44,34,125,29,46,46,29,2
137,34,129,43,29,133,45,46,42,32,2
64,63,53,53,53,55,31,44,53,52,2
135,30,135,44,31,133,34,44,44,31,2
126,37,119,47,34,113,31,50,50,39,2
144,32,136,46,32,139,34,44,44,34,2
114,34,133,46,32,139,31,44,44,31,2
139,31,135,50,31,132,32,44,48,34,2
121,36,128,48,40,100,32,46,49,37,2
100,64,67,66,63,59,70,63,63,70,2
79,37,113,71,87,103,79,75,75,79,2
121,42,96,44,29,116,34,46,40,29,2
133,29,133,42,30,127,29,44,47,37,2
126,34,122,41,29,124,31,40,40,29,2
139,32,127,47,37,119,55,60,68,73,2
105,37,116,50,43,111,89,64,60,59,2
136,34,133,47,34,128,29,46,46,34,2
113,32,109,44,29,104,37,53,60,66,2
133,37,136,44,31,139,31,43,46,34,2
144,32,144,42,32,142,63,47,44,34,2
139,29,132,44,34,125,32,46,49,34,2
139,31,135,44,37,141,83,63,46,34,2
94,102,83,64,69,79,36,53,71,83,2
129,37,121,43,32,136,32,42,46,32,2
108,34,112,59,49,114,84,75,56,42,2
141,32,137,46,32,136,32,46,46,32,2
146,32,141,46,32,144,34,46,46,32,2
129,34,121,49,34,125,40,49,46,37,2
71,83,83,49,40,125,32,46,42,34,2
109,37,120,53,49,101,69,68,64,73,2
92,37,125,46,34,135,34,44,44,34,2
113,31,142,53,45,128,37,48,51,45,2
140,34,136,44,31,139,31,43,43,29,2
125,34,129,46,32,129,30,46,42,34,2
140,34,136,47,31,135,31,46,50,31,2
125,40,100,46,30,120,31,42,42,27,2
151,29,147,42,30,142,29,44,44,34,2
114,32,114,46,32,116,79,53,50,34,2
142,31,142,43,31,139,45,48,44,32,2
124,37,120,46,34,125,37,48,48,37,2
71,51,62,49,40,63,28,46,49,45,2
133,34,143,47,31,142,68,50,43,29,2
128,31,131,43,36,114,68,55,55,64,2
129,34,133,46,32,129,34,46,46,34,2
100,32,111,59,51,116,84,74,53,43,2
116,45,109,60,63,80,77,68,68,77,2
140,29,125,42,32,127,43,44,44,31,2
129,32,125,49,37,116,71,50,44,40,2
129,32,129,52,37,105,56,60,67,71,2
121,36,121,48,34,129,32,46,46,32,2
136,31,122,44,31,128,45,50,43,29,2
135,32,139,44,34,140,31,44,47,34,2
135,31,125,44,32,121,34,49,49,34,2
109,34,135,46,31,146,37,41,44,32,2
70,49,100,46,37,131,34,44,42,31,2
112,29,121,46,34,114,32,42,46,32,2
103,29,107,42,32,109,29,44,47,43,2
81,40,114,46,32,131,34,42,44,34,2
136,34,133,44,34,135,31,43,43,31,2
111,46,111,64,69,65,75,68,64,68,2
83,29,135,64,64,139,95,71,55,51,2
65,46,83,53,45,107,37,51,48,34,2
143,31,150,44,32,141,32,46,46,32,2
118,29,122,46,32,120,34,44,44,31,2
120,34,116,47,34,122,31,47,47,34,2
131,34,131,42,34,129,31,44,44,31,2
62,75,79,56,49,114,37,46,46,34,2
104,32,112,43,32,107,30,42,42,32,2
128,34,120,46,36,125,29,44,48,34,2
141,34,129,46,29,133,30,46,46,32,2
113,31,124,43,36,121,32,44,41,37,2
129,34,129,46,32,125,32,46,49,34,2
120,32,139,47,37,136,73,57,57,55,2
135,40,113,46,36,121,32,48,48,37,2
87,98,91,53,75,88,32,48,51,58,2
137,37,125,46,32,125,30,46,46,34,2
139,30,150,44,34,150,40,50,44,31,2
120,102,83,50,51,81,32,48,59,58,2
114,40,114,42,34,131,34,44,44,34,2
133,37,125,46,34,133,32,46,46,32,2
103,99,85,63,58,79,34,49,52,49,2
74,79,74,59,58,116,53,49,43,32,2
150,34,143,44,29,142,36,43,46,29,2
116,30,146,42,29,140,31,44,44,37,2
125,34,125,46,40,113,40,47,53,49,2
133,29,136,44,31,124,39,50,50,57,2
139,37,131,44,34,136,31,44,44,31,2
122,32,151,46,40,157,37,50,44,34,2
135,31,139,43,31,132,34,48,44,34,2
125,51,103,48,34,121,34,49,49,34,2
121,40,96,40,29,125,32,46,42,32,2
113,32,116,53,43,115,85,68,50,37,2
139,32,139,44,31,136,34,47,47,31,2
101,37,136,57,55,102,75,68,71,75,2
136,31,140,47,34,139,29,46,46,31,2
124,37,113,43,31,110,34,48,44,29,2
85,32,114,75,70,113,84,74,70,67,2
116,52,57,40,31,78,27,41,44,32,2
135,34,135,43,31,143,32,44,44,29,2
131,40,139,44,37,115,31,44,50,40,2
142,31,139,43,29,139,58,48,44,32,2
136,31,140,47,31,128,64,53,50,36,2
79,91,79,74,75,108,102,76,53,40,2
61,55,68,53,48,96,37,48,51,32,2
108,32,141,63,56,144,95,71,56,42,2
111,40,115,60,55,79,71,71,68,75,2
119,40,111,50,40,102,51,64,68,71,2
131,34,135,53,43,97,69,68,64,73,2
57,63,64,50,43,108,29,44,44,31,2
121,36,128,48,40,116,34,49,46,37,2
139,34,139,46,31,143,32,44,44,32,2
135,31,143,44,32,146,56,46,43,32,2
108,37,112,46,32,114,51,46,46,32,2
144,32,144,46,32,142,34,44,44,31,2
74,91,74,71,83,83,79,66,56,53,2
107,34,121,44,34,116,49,46,46,32,2
113,30,113,44,29,119,34,50,47,37,2
125,34,112,46,34,114,34,46,49,34,2
69,49,73,44,37,113,36,43,40,29,2
92,34,146,51,45,137,29,46,52,40,2
120,37,105,50,39,92,51,63,67,75,2
143,31,139,44,27,141,29,46,46,29,2
91,77,79,68,79,78,79,63,67,75,2
104,40,80,47,31,87,29,43,46,34,2
79,57,101,47,37,133,40,44,47,34,2
136,34,129,44,31,128,31,46,46,34,2
131,34,124,47,34,126,34,47,44,34,2
68,81,72,56,54,92,34,44,48,37,2
143,29,143,44,34,141,32,46,46,32,2
136,31,136,44,31,135,31,50,46,34,2
75,42,120,78,88,90,85,80,72,81,2
92,107,87,49,43,85,37,46,52,51,2
126,29,115,47,37,94,45,64,68,83,2
107,29,135,51,42,116,32,49,56,49,2
100,29,100,49,40,92,30,46,49,40,2
127,37,127,47,34,122,37,44,47,37,2
143,31,143,44,31,139,39,43,46,31,2
129,42,104,43,32,129,37,52,59,60,2
135,34,132,48,37,129,32,46,46,34,2
139,31,139,46,31,135,32,48,44,34,2
120,43,102,46,36,117,34,44,48,29,2
70,48,85,48,37,104,79,74,63,56,2
125,37,133,46,43,118,108,56,52,54,2
128,29,135,44,29,146,49,52,46,29,2
72,42,72,50,40,83,31,47,44,34,2
116,30,109,44,34,97,49,60,68,77,2
135,31,128,46,34,125,34,44,48,29,2
112,37,116,46,32,107,70,56,46,34,2
74,39,132,75,87,100,100,82,82,100,2
117,48,96,44,32,96,34,40,43,27,2
131,77,75,44,34,97,31,41,44,40,2
135,31,135,46,31,143,37,44,44,34,2
128,39,114,55,61,92,79,63,59,67,2
136,32,136,46,32,135,34,44,44,34,2
79,32,146,63,63,133,89,72,57,49,2
124,34,135,44,34,140,31,47,44,31,2
108,29,121,43,32,118,32,46,42,30,2
79,107,87,66,71,81,37,52,75,84,2
132,48,59,44,32,71,27,43,43,29,2
121,39,117,44,34,129,32,46,43,32,2
140,31,133,44,34,131,36,43,46,39,2
129,43,111,47,40,102,36,46,50,39,2
125,34,133,42,32,139,34,44,44,34,2
83,55,102,68,75,63,72,67,67,72,2
127,32,113,47,37,104,37,41,44,29,2
78,32,114,71,81,113,75,70,74,79,2
147,32,133,46,30,131,34,44,44,34,2
146,27,137,46,29,151,48,52,46,30,2
127,34,131,42,31,133,31,44,44,31,2
129,32,122,52,48,75,71,70,74,88,2
135,31,135,46,31,143,34,44,44,34,2
96,107,87,52,49,81,37,52,67,70,2
129,37,112,43,29,122,40,52,59,63,2
96,29,139,51,45,146,53,56,52,43,2
75,81,64,67,75,90,49,50,47,34,2
129,29,129,46,29,133,32,42,52,37,2
124,37,124,43,36,128,37,48,48,37,2
87,107,87,86,104,89,103,83,87,108,3
83,103,86,82,97,90,102,84,84,106,3
91,111,87,92,107,88,107,88,88,107,3
79,87,71,82,96,81,91,83,87,95,3
81,107,88,88,107,92,113,95,90,109,3
88,103,81,88,107,87,109,86,90,109,3
92,113,89,83,99,75,92,78,78,84,3
91,111,87,92,107,88,111,93,93,111,3
94,108,90,85,97,76,85,64,60,69,3
87,94,76,80,107,78,103,79,79,95,3
88,112,92,88,111,96,113,90,95,113,3
89,109,89,92,108,90,111,89,93,111,3
99,116,96,88,111,87,109,86,90,113,3
104,107,87,90,113,103,108,87,92,122,3
86,84,68,82,102,80,111,84,84,102,3
78,100,81,79,95,79,97,85,85,102,3
85,95,85,84,103,79,104,90,82,100,3
83,106,87,88,107,92,107,88,84,111,3
92,112,92,93,107,92,109,90,90,109,3
88,99,81,84,99,79,109,90,90,100,3
