@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,9,11-12,16-17,19,22-23,26-27,29,36-37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp17 numeric
@attribute Sp19 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp42 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
59,58,89,59,85,75,81,56,88,60,84,63,86,56,83,5
86,100,112,90,112,89,90,96,110,108,114,115,114,93,87,3
66,100,108,59,100,85,79,59,105,95,110,84,93,60,83,1
56,79,96,63,100,85,83,59,93,81,93,84,93,63,87,1
70,100,112,66,122,96,98,75,119,99,114,106,114,70,94,1
70,100,122,70,117,96,98,71,114,108,124,111,119,70,94,1
66,79,104,59,104,96,86,63,97,70,105,92,110,60,83,5
83,95,110,96,110,94,90,93,114,111,114,120,125,92,79,3
83,95,110,71,119,94,87,70,105,92,105,94,106,68,83,3
67,103,114,67,110,94,97,67,124,106,114,111,120,64,94,1
52,54,86,49,86,83,83,44,82,46,82,52,82,50,79,5
78,92,101,78,97,76,76,80,102,98,94,99,108,80,85,3
85,97,105,85,110,87,91,84,106,106,111,103,113,84,92,3
53,75,89,50,89,73,79,53,98,77,94,79,96,53,78,1
53,71,89,50,85,73,79,53,94,73,98,83,96,53,74,1
50,71,85,53,89,76,76,53,98,77,98,75,96,53,74,1
57,75,93,60,93,80,76,57,94,81,98,75,96,60,85,1
60,84,105,63,105,87,91,64,111,94,111,103,118,68,92,1
60,92,114,70,119,94,91,68,115,106,115,103,118,71,96,1
84,98,102,76,102,79,81,80,104,99,108,95,96,84,92,3
50,73,90,50,94,79,78,50,96,79,96,75,96,48,75,1
50,62,82,57,94,76,74,53,83,71,79,68,85,51,71,1
72,106,115,68,120,94,96,68,122,103,118,103,109,71,96,1
68,106,120,64,115,94,92,64,122,107,122,99,118,67,96,1
60,77,90,60,94,79,81,60,96,87,100,83,104,59,87,1
84,103,113,84,108,92,92,84,109,103,113,109,112,90,89,3
50,71,91,50,96,78,79,51,96,72,89,83,100,49,78,1
68,83,104,60,100,85,87,63,104,91,104,100,108,63,85,1
64,91,113,68,113,88,92,71,109,103,113,109,117,70,92,1
60,83,96,64,100,88,87,59,100,87,100,79,96,66,89,1
56,64,108,68,108,96,96,67,113,95,109,79,108,66,89,5
76,94,94,72,90,72,74,76,100,87,91,87,93,75,71,4
84,106,111,84,111,87,96,92,113,103,113,116,118,88,87,3
68,83,87,76,91,74,62,67,85,75,96,60,96,56,114,4
88,103,108,84,108,85,83,84,109,103,109,104,108,86,85,3
88,103,108,88,104,85,83,88,109,103,109,104,108,86,89,3
88,121,113,84,104,79,96,95,127,123,127,103,114,92,105,3
79,95,100,75,100,79,70,74,92,91,96,91,97,83,72,4
67,75,96,79,104,83,114,46,122,40,117,34,119,42,131,2
71,75,77,71,81,67,70,74,88,79,88,88,97,71,64,7
82,100,104,86,104,81,79,83,105,99,105,102,101,85,83,3
87,103,110,92,110,90,87,89,110,106,114,106,115,88,94,3
83,95,105,87,105,83,87,89,114,106,114,102,106,88,83,3
89,106,110,93,114,90,83,92,115,111,111,107,113,88,88,3
85,102,101,85,110,83,87,84,115,102,115,103,113,84,92,3
78,102,105,82,105,87,83,80,102,98,98,87,96,68,67,3
82,97,105,78,89,73,79,76,94,89,86,79,83,71,63,7
80,89,94,80,94,72,74,80,91,91,96,95,100,71,83,4
76,89,86,76,86,72,63,68,83,83,87,79,81,71,71,7
72,85,82,72,86,68,70,76,87,79,83,83,89,75,71,7
72,81,86,72,78,61,67,71,83,79,79,83,85,75,71,7
88,107,122,88,113,85,92,88,113,103,109,104,112,86,89,3
88,103,108,84,108,85,87,88,113,103,109,109,108,82,66,3
44,32,128,48,123,125,140,46,127,32,122,30,124,46,131,2
88,103,109,93,113,92,89,86,104,109,112,103,105,87,90,3
84,107,109,84,109,92,89,86,112,104,112,103,110,87,90,3
88,107,109,84,109,83,92,86,112,100,104,108,110,92,86,3
75,83,89,75,89,71,66,74,88,83,84,84,90,67,57,7
90,113,112,86,112,89,94,92,119,112,119,115,114,93,94,3
82,91,96,66,100,92,101,52,119,37,130,31,124,44,143,2
86,104,108,82,100,78,72,75,90,73,79,71,78,67,58,7
74,79,76,70,76,63,64,67,79,77,75,79,82,78,69,7
89,115,124,93,119,94,91,88,115,111,115,107,113,92,88,3
57,60,101,85,105,83,109,64,102,98,102,36,118,53,78,2
89,106,110,89,105,90,87,88,115,111,115,107,113,88,88,3
89,111,114,89,114,94,91,92,120,115,120,112,118,92,88,3
88,102,102,53,115,116,85,80,100,64,104,99,100,84,79,4
44,29,136,44,136,139,143,46,133,31,133,37,123,44,129,2
50,31,128,46,128,132,133,48,134,34,123,32,127,49,129,2
53,51,100,84,104,85,121,63,109,95,100,34,117,49,107,2
88,103,108,92,113,92,87,93,113,107,113,104,112,90,92,3
48,37,109,79,100,79,122,49,117,49,112,37,114,46,109,2
93,111,118,93,118,92,96,90,117,118,122,117,114,92,90,3
46,32,133,46,133,136,142,46,124,32,124,34,119,44,140,2
49,34,117,49,117,125,116,46,114,37,110,40,105,53,94,2
49,34,105,52,105,105,129,44,119,43,105,34,115,44,116,2
92,108,105,83,101,83,76,82,101,88,93,89,94,76,65,7
82,92,93,78,93,76,76,76,90,85,90,91,96,71,74,4
44,34,114,44,114,129,128,47,120,34,115,34,118,50,121,2
57,56,60,57,67,55,54,60,71,59,78,61,75,60,67,5
64,69,86,68,78,61,59,64,75,71,75,72,74,67,58,7
68,77,78,68,82,61,56,64,75,75,75,75,74,67,62,7
68,81,94,84,102,79,59,71,83,87,96,75,85,71,67,7
80,103,100,84,100,78,79,84,104,95,96,96,104,78,81,4
71,79,79,64,71,56,71,71,89,79,89,83,88,74,74,7
64,61,71,60,75,63,75,59,77,58,81,83,88,66,70,5
63,58,128,44,128,141,85,78,92,56,104,103,114,92,79,2
71,83,89,75,96,75,63,70,80,79,80,81,82,71,64,7
84,95,96,84,100,79,74,82,100,96,100,91,90,79,75,7
82,96,100,82,104,81,83,83,105,103,105,106,110,89,90,3
66,79,80,70,80,63,64,71,90,81,82,75,78,70,65,7
43,27,127,43,122,133,142,42,124,30,124,29,119,44,133,2
92,103,105,75,93,79,90,93,110,102,105,115,115,101,87,3
46,37,124,46,124,139,101,47,110,37,124,73,98,57,102,2
67,73,90,71,82,64,62,70,78,79,82,73,78,68,61,7
59,51,68,56,68,60,58,53,74,53,74,49,82,57,65,5
85,97,110,82,110,83,87,92,106,106,106,107,113,92,88,3
67,71,97,44,105,111,72,64,94,59,98,107,113,84,78,2
74,84,85,74,85,73,72,72,82,77,82,71,83,71,70,7
53,46,74,53,74,58,76,53,82,49,82,54,83,56,70,5
47,37,101,47,93,94,113,44,115,31,106,31,104,43,114,2
88,98,102,84,102,79,88,92,118,112,118,116,118,97,96,3
88,106,111,92,115,91,88,92,113,107,113,111,118,93,87,3
101,115,115,80,98,72,88,101,118,107,113,111,113,93,92,3
44,29,106,47,94,87,114,43,108,34,104,32,109,41,112,2
56,54,83,56,83,78,71,63,100,37,100,79,80,70,78,2
88,111,109,71,93,71,89,86,108,91,92,84,90,75,49,3
63,58,77,67,81,67,70,63,80,71,76,73,79,67,60,5
95,113,117,90,117,89,90,92,114,108,114,115,114,93,87,3
74,91,84,63,73,55,49,63,72,70,75,67,70,63,55,7
78,83,96,78,88,74,75,83,105,99,105,92,93,78,76,7
70,79,88,63,88,78,75,75,93,77,86,88,97,74,65,4
92,108,110,96,114,94,87,93,110,111,114,106,111,84,83,3
71,77,82,71,86,68,65,70,85,79,82,81,82,72,65,7
85,97,97,74,89,73,76,80,98,85,90,87,91,80,78,7
74,79,85,67,78,62,87,72,94,85,90,103,108,76,81,4
97,115,120,101,120,94,96,101,122,116,122,121,123,97,96,3
68,77,82,72,82,65,63,71,87,83,83,79,81,71,62,7
92,107,104,84,104,81,79,79,100,103,109,104,104,86,85,4
68,79,79,68,79,59,58,67,81,72,74,75,80,66,59,7
68,83,83,68,83,67,67,63,81,79,85,87,92,70,70,4
71,75,74,67,70,54,59,66,80,79,76,73,79,67,60,7
67,68,74,67,74,58,59,63,73,75,73,70,75,67,60,7
66,75,80,66,76,59,60,67,79,73,72,71,82,63,62,7
70,79,88,70,88,66,60,67,79,84,82,79,85,67,65,7
70,79,80,70,92,74,75,71,90,84,86,84,89,70,73,4
63,77,75,67,79,64,58,63,85,79,82,77,86,64,65,7
67,81,86,67,82,68,65,63,82,79,85,77,82,60,72,7
71,84,97,75,101,94,73,74,89,84,97,89,90,76,76,4
70,79,78,67,78,62,61,68,78,73,74,75,75,68,56,7
67,75,85,63,85,62,65,68,86,77,82,79,83,64,63,7
72,77,78,68,78,61,63,68,75,75,75,79,77,67,58,7
64,77,78,68,78,61,63,68,83,79,79,79,85,71,67,7
64,77,82,60,82,65,67,68,83,83,87,87,81,67,79,7
68,94,102,64,86,72,81,71,91,83,87,91,104,71,71,4
64,81,86,72,86,68,70,76,91,91,96,83,93,71,67,4
68,81,86,72,90,76,78,76,96,91,91,79,93,71,62,4
64,71,71,64,79,59,58,67,74,72,77,87,88,70,59,7
79,103,113,84,109,87,59,66,84,100,104,73,79,63,72,7
75,91,100,79,93,71,74,78,100,100,104,84,93,79,83,4
67,72,77,71,74,58,59,70,73,75,76,81,82,71,64,7
71,75,77,67,81,62,59,63,80,75,76,77,82,67,64,7
71,111,118,63,113,92,100,66,122,113,127,112,124,63,98,1
67,72,96,79,100,79,55,63,66,67,73,70,75,67,57,7
59,60,88,70,76,59,86,59,90,73,82,60,93,57,65,5
63,77,90,83,105,83,58,63,78,92,93,73,74,64,65,7
63,106,105,63,97,83,102,64,111,94,102,116,128,68,88,1
72,81,74,68,74,61,70,71,83,79,79,83,89,71,62,7
71,79,79,64,83,59,67,67,85,79,89,91,92,74,63,7
80,95,91,71,87,70,71,75,81,79,85,83,88,74,70,7
64,116,128,64,122,99,100,67,123,116,123,109,122,66,100,1
75,87,89,75,89,67,70,74,92,87,88,91,93,75,72,4
71,72,67,55,67,50,74,66,66,49,56,91,97,63,42,5
74,87,92,74,92,70,68,75,93,91,93,84,89,74,69,4
82,91,88,56,80,66,79,71,86,54,82,88,101,67,80,5
56,49,73,70,84,66,72,56,75,73,82,53,82,57,65,5
56,53,84,78,88,70,64,67,82,84,90,53,78,67,65,7
74,79,84,66,84,70,68,75,90,88,93,92,97,78,83,7
75,88,93,75,90,68,69,70,89,84,89,89,94,72,68,4
67,81,82,71,93,72,65,67,82,84,85,77,82,64,65,7
83,103,101,71,86,75,87,78,101,67,93,102,106,76,79,5
49,54,79,52,82,75,69,53,74,53,78,55,74,53,65,5
82,97,105,78,89,69,87,84,106,85,90,103,108,80,59,3
67,111,124,63,124,101,98,68,125,111,125,112,128,64,96,1
80,95,87,68,87,63,71,75,96,83,93,91,88,78,74,4
80,99,87,56,63,41,83,71,81,61,63,100,104,78,59,3
71,111,123,67,123,96,103,66,122,109,117,108,124,63,98,1
63,68,70,63,63,54,59,63,69,63,69,66,72,63,53,7
82,104,112,82,112,89,83,83,110,99,110,92,97,82,90,3
82,104,112,82,104,89,86,83,110,95,105,106,114,85,94,3
67,73,86,75,90,68,65,67,85,79,85,69,86,76,72,7
83,103,110,79,105,86,87,85,114,106,114,102,111,80,94,3
59,60,93,63,97,83,87,82,105,106,114,115,120,97,91,3
82,106,114,85,114,94,87,80,115,111,115,103,113,84,92,3
63,102,119,63,119,94,94,64,115,106,120,107,113,64,92,1
63,106,119,63,124,97,94,64,125,111,125,107,118,68,99,1
63,71,74,63,74,58,57,64,74,73,74,75,83,64,63,7
80,102,115,84,115,94,88,84,113,103,113,107,113,88,96,3
80,106,115,84,115,91,88,84,113,103,113,107,113,88,92,3
84,111,115,84,111,87,92,88,113,107,113,107,118,88,92,3
80,94,111,92,120,102,96,92,128,121,128,99,113,75,100,3
68,102,102,60,94,79,92,64,104,91,104,107,118,63,87,1
84,107,118,92,128,103,96,75,113,107,113,96,108,63,81,1
68,112,118,64,122,99,100,67,118,111,123,109,122,66,96,1
88,111,123,84,104,79,92,86,122,118,122,112,124,87,90,3
75,107,113,75,109,96,92,70,112,96,108,95,110,63,86,1
59,99,119,59,119,94,87,57,110,97,110,94,106,60,87,1
67,112,119,71,114,98,94,67,124,115,119,111,125,68,94,1
76,106,106,64,102,91,88,64,108,103,118,91,104,59,87,1
88,103,113,88,122,96,92,88,118,121,123,104,112,86,92,3
64,103,108,53,100,85,87,55,100,79,100,87,104,56,78,1
46,79,96,56,104,92,75,51,96,87,100,83,108,56,81,1
55,75,93,55,85,75,78,52,80,67,84,73,93,52,68,1
55,72,85,59,93,75,74,56,84,71,84,66,86,52,72,1
70,83,92,82,108,85,86,87,114,108,119,102,105,89,97,3
82,100,108,90,108,85,94,92,124,99,105,111,119,93,83,3
75,88,101,83,101,83,87,89,110,106,110,102,111,92,87,3
79,108,114,63,105,86,90,63,114,97,105,102,111,57,87,1
56,70,97,59,101,86,76,53,93,79,93,73,90,57,76,1
63,103,124,67,114,98,97,67,119,106,119,106,115,64,98,1
89,106,114,78,119,90,94,76,111,98,111,107,118,71,88,3
50,84,97,57,105,87,79,53,90,85,98,83,96,60,81,1
74,111,114,63,114,87,91,68,111,98,106,95,108,64,85,1
92,111,115,84,115,91,92,88,113,107,113,107,109,88,92,3
84,102,106,88,115,87,85,84,104,103,104,103,109,88,79,3
56,87,104,56,96,81,87,67,100,95,104,96,112,66,92,1
64,95,113,64,108,85,104,59,104,95,100,32,112,46,89,1
71,103,118,63,118,92,100,66,117,109,117,112,124,71,101,1
78,104,112,66,112,92,90,63,114,91,101,97,110,53,76,1
63,99,101,56,93,83,83,50,89,71,89,73,90,50,72,1
49,73,93,49,86,75,76,50,93,79,89,73,90,50,79,1
63,99,110,63,110,90,83,60,101,75,93,81,94,60,83,1
67,108,124,71,124,101,104,78,129,102,119,111,120,80,98,1
75,112,124,71,130,101,101,67,119,106,124,115,125,68,94,1
84,106,115,92,115,94,88,92,118,99,104,107,113,88,79,3
50,73,86,53,86,72,78,50,87,71,87,61,81,48,75,1
68,89,111,68,115,91,88,68,104,87,104,91,109,75,79,1
64,91,96,60,96,81,87,75,109,95,104,83,100,63,85,1
56,87,100,56,96,85,87,63,100,87,100,100,122,63,89,1
60,91,108,60,100,99,92,67,109,87,100,79,92,63,92,1
84,99,109,84,100,83,85,86,104,100,108,103,110,87,86,3
48,61,85,51,85,75,78,46,84,67,84,73,97,49,72,1
67,91,109,75,104,87,85,63,100,87,100,81,93,63,83,1
52,71,80,52,84,70,72,52,86,73,86,79,89,53,69,1
