@relation satimage

@attribute Sp11 numeric
@attribute Sp14 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp22 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp34 numeric
@attribute Sp36 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
44,143,129,143,44,124,29,136,44,31,31,139,133,139,2
46,144,138,144,46,133,32,130,46,32,32,142,124,143,2
46,146,139,146,43,139,32,139,44,29,29,150,138,151,2
46,135,122,132,46,122,32,123,44,34,32,125,127,133,2
44,111,105,104,53,101,59,98,64,69,77,79,100,81,2
44,129,114,126,47,114,31,120,44,34,34,120,122,121,2
89,80,97,83,53,114,102,111,76,77,40,116,100,74,2
46,135,119,131,46,119,34,124,44,34,37,129,125,128,2
46,124,119,131,46,130,34,114,47,37,34,126,115,120,2
49,133,122,129,49,112,32,119,46,34,34,124,114,129,2
47,126,124,133,44,129,29,125,47,34,31,135,128,135,2
47,120,120,124,44,120,36,118,46,34,36,121,118,112,2
44,135,125,128,47,120,34,122,43,29,31,125,113,116,2
60,103,104,110,46,100,79,100,55,48,32,112,100,85,2
47,124,115,124,44,115,36,118,50,36,36,121,118,125,2
48,125,118,129,44,123,32,122,46,34,32,129,124,131,2
44,133,118,129,44,113,49,112,52,53,40,125,110,124,2
72,72,102,83,57,111,54,104,53,45,34,146,113,104,2
47,113,106,109,41,115,31,104,40,31,31,114,104,104,2
46,139,119,131,46,114,37,124,47,37,43,119,102,87,2
44,124,111,128,41,111,34,108,40,31,29,132,104,121,2
47,131,111,128,44,115,51,104,50,36,36,128,96,92,2
44,136,119,133,44,114,34,125,44,31,34,124,118,121,2
67,64,86,72,63,97,63,97,53,49,40,122,131,135,2
42,113,105,116,42,105,29,105,44,29,34,104,98,94,2
51,71,74,62,55,74,29,117,49,40,46,63,105,113,2
44,143,119,140,44,124,31,131,47,31,34,139,133,139,2
49,116,110,116,46,114,40,110,47,40,40,115,102,91,2
44,129,105,111,50,110,34,115,47,40,43,102,122,125,2
83,79,101,79,79,105,106,101,74,75,49,108,102,83,2
46,142,124,146,42,124,29,119,44,31,29,133,115,120,2
79,79,109,87,88,109,49,112,74,79,100,85,101,83,2
75,72,86,64,63,86,75,93,57,63,49,108,125,135,2
46,151,138,147,46,133,30,135,42,30,30,135,129,143,2
46,125,112,118,46,112,32,119,42,34,34,116,114,122,2
42,127,110,120,46,110,31,124,44,31,34,126,125,128,2
46,124,101,101,56,97,29,114,44,29,37,122,106,124,2
72,72,94,72,64,102,54,108,56,54,45,114,118,121,2
44,139,125,139,47,125,31,128,43,29,31,125,118,125,2
44,139,131,135,44,120,31,133,46,31,34,128,128,129,2
50,128,125,135,47,131,31,139,46,31,31,146,139,154,2
71,78,100,81,68,96,79,93,63,68,75,62,84,63,2
46,143,133,143,43,133,29,134,44,34,32,141,138,144,2
46,142,124,139,46,124,34,119,44,34,34,140,131,139,2
47,126,114,126,47,114,37,120,44,34,37,124,118,121,2
46,114,104,89,59,100,30,114,46,34,51,101,114,136,2
46,107,104,107,40,104,34,100,48,29,29,100,96,100,2
43,121,118,132,43,118,29,123,44,37,37,129,112,118,2
74,83,114,108,47,119,77,102,53,40,29,135,104,96,2
49,122,138,140,46,127,45,105,46,32,32,139,110,111,2
68,79,98,83,57,98,75,96,64,75,75,70,77,58,2
60,91,98,87,68,90,83,100,68,79,75,78,89,71,2
44,133,114,133,44,110,34,115,44,31,31,131,108,114,2
42,150,130,142,46,124,29,124,44,34,34,143,136,142,2
46,125,117,114,63,104,34,119,46,34,48,105,124,136,2
46,129,117,125,46,112,37,114,46,37,40,109,105,111,2
46,125,122,121,46,118,29,123,44,32,34,112,112,118,2
44,140,124,133,44,124,31,125,47,31,34,139,133,143,2
42,139,114,135,46,110,31,114,44,31,29,136,115,131,2
57,109,125,128,47,125,34,133,46,31,31,146,139,150,2
46,135,130,135,42,124,31,129,44,34,34,136,131,135,2
51,112,128,146,41,134,49,84,52,43,29,133,90,90,2
46,111,104,114,46,104,32,101,46,32,30,120,105,115,2
47,122,114,126,47,114,37,120,44,37,37,120,122,125,2
44,121,118,112,51,118,34,112,46,34,34,111,110,116,2
46,129,117,129,46,122,34,119,46,34,37,127,114,126,2
48,116,109,104,55,113,32,122,49,34,49,100,97,83,2
46,151,138,151,46,138,40,119,42,30,30,150,129,143,2
76,79,106,98,50,102,83,96,71,87,61,103,93,71,2
46,139,114,135,42,110,31,114,44,31,31,133,115,128,2
48,112,118,112,48,113,34,112,46,34,34,111,114,116,2
44,116,85,71,51,74,27,117,43,29,40,89,119,127,2
40,121,104,117,50,96,29,109,44,29,32,116,104,114,2
56,78,91,85,53,96,37,100,48,37,32,108,104,100,2
53,87,102,94,50,102,36,104,43,34,31,132,118,133,2
44,135,120,131,44,120,31,122,46,34,34,125,128,125,2
53,83,94,98,41,98,36,100,43,31,29,121,104,112,2
46,135,133,143,46,139,32,139,44,34,29,146,133,144,2
44,140,124,136,44,124,31,136,44,31,31,139,128,135,2
53,103,100,78,84,104,37,118,63,58,95,79,117,125,2
41,112,109,112,48,104,32,100,40,32,29,107,105,109,2
43,125,108,122,49,96,32,101,46,30,32,120,110,126,2
43,133,127,133,43,122,32,124,42,32,32,135,129,140,2
46,131,119,131,42,119,31,124,44,34,37,136,125,135,2
46,113,82,72,52,79,37,101,47,40,40,80,106,105,2
46,120,97,101,46,110,27,110,44,34,37,119,106,124,2
41,146,134,137,41,123,29,117,43,27,27,147,124,142,2
42,139,119,127,42,110,31,124,44,31,31,122,131,135,2
59,72,90,90,52,110,49,89,47,37,29,129,102,102,2
44,135,131,135,44,131,31,139,43,31,29,143,139,146,2
46,118,104,114,40,112,30,101,46,32,32,120,101,119,2
42,146,130,142,46,130,37,119,44,34,34,143,131,142,2
76,83,115,116,44,125,95,100,64,64,36,139,93,79,2
44,121,104,121,44,104,34,104,46,34,29,122,105,116,2
53,115,105,115,47,101,66,106,50,37,34,109,104,103,2
67,79,96,83,79,104,40,112,46,34,40,114,119,131,2
46,125,122,117,50,113,34,123,48,29,37,116,122,133,2
42,139,135,139,42,130,34,124,44,34,31,140,136,139,2
46,144,133,136,46,133,32,130,46,32,32,139,124,140,2
46,144,133,144,46,133,32,135,46,32,32,139,119,140,2
44,131,120,128,44,115,34,122,46,34,36,121,123,125,2
63,60,72,57,63,72,60,70,53,53,43,101,115,124,2
56,70,104,100,46,117,54,82,59,48,37,116,105,115,2
47,120,131,135,47,125,45,113,50,34,29,135,109,104,2
46,107,104,114,46,108,37,97,52,40,40,105,85,83,2
71,75,96,83,59,104,63,100,56,53,37,125,130,135,2
43,143,133,139,46,133,34,128,44,32,32,137,104,96,2
59,98,119,116,46,119,37,119,44,34,34,136,120,135,2
51,100,100,83,63,85,56,88,66,63,71,59,75,57,2
40,128,108,121,50,100,29,113,44,29,37,112,108,129,2
49,114,122,125,49,117,34,119,42,34,34,131,119,136,2
71,67,81,62,67,85,71,88,59,60,49,100,119,127,2
44,120,120,124,44,120,36,118,46,36,34,125,113,116,2
52,101,97,105,52,90,56,85,63,71,84,73,98,76,2
44,139,125,135,44,125,29,128,46,31,34,121,118,121,2
50,103,104,81,88,108,37,123,59,58,91,79,117,125,2
44,125,118,129,48,113,40,112,46,34,32,133,119,139,2
42,120,105,116,46,105,34,101,44,31,31,122,106,113,2
50,128,113,103,71,100,34,123,48,37,58,96,117,122,2
46,107,104,92,64,108,32,118,48,34,58,104,112,133,2
43,107,100,107,43,100,30,101,42,30,30,116,105,119,2
43,144,138,144,46,138,32,130,42,34,32,142,124,143,2
46,143,133,135,50,128,32,134,44,32,34,133,133,136,2
53,69,78,65,53,78,46,90,44,37,31,113,108,117,2
53,101,101,101,47,110,77,90,64,73,55,98,87,78,2
47,120,111,113,47,111,34,113,50,39,51,92,85,67,2
53,96,100,107,43,108,32,100,48,34,37,112,104,111,2
44,137,139,141,44,139,56,108,46,34,32,144,114,120,2
46,139,133,139,43,128,29,134,44,32,34,129,133,140,2
43,133,122,129,49,122,37,114,52,48,60,83,78,58,2
46,142,130,142,46,124,31,124,44,34,34,140,131,139,2
52,105,110,124,46,119,40,105,44,31,31,140,115,128,2
46,146,139,143,46,133,37,128,41,32,32,154,117,122,2
46,139,135,157,42,140,43,110,44,34,29,150,111,116,2
46,133,133,151,43,127,37,110,46,30,30,146,119,136,2
40,122,108,125,46,108,32,105,42,32,30,127,110,129,2
63,103,127,144,43,133,77,93,56,42,32,146,101,90,2
41,129,123,133,44,113,27,127,43,27,27,129,124,135,2
48,129,123,125,44,118,32,127,46,32,34,125,130,131,2
50,109,102,79,80,102,36,118,53,51,83,78,118,121,2
44,108,85,76,60,74,31,106,44,37,52,57,122,132,2
44,133,114,122,50,97,37,106,50,43,55,91,91,85,2
57,113,131,142,44,131,68,100,50,39,29,143,104,100,2
44,139,125,139,44,125,31,133,43,31,29,132,123,129,2
64,83,106,83,88,111,51,113,71,87,103,88,104,92,2
42,135,119,135,46,119,34,124,44,34,34,133,125,135,2
70,66,88,70,59,96,60,110,49,45,37,127,124,136,2
49,129,122,129,46,122,34,119,46,37,34,124,119,126,2
50,87,105,115,42,114,37,102,50,46,31,120,96,96,2
46,109,105,113,46,114,46,105,53,49,53,101,90,79,2
50,99,91,78,68,87,37,109,63,64,83,67,92,92,2
44,102,102,102,44,111,31,104,50,42,48,96,104,116,2
71,79,113,108,44,134,91,92,78,83,56,103,93,75,2
44,124,115,120,47,106,36,104,43,31,31,110,100,100,2
44,129,118,125,44,118,34,112,49,34,34,125,105,113,2
80,68,90,72,80,90,91,96,71,79,68,88,113,116,2
46,131,110,105,71,97,34,124,44,34,56,97,131,139,2
48,129,128,137,44,123,43,104,49,37,29,140,105,105,2
44,141,134,137,48,128,29,138,46,29,32,133,124,135,2
40,110,104,107,43,104,29,100,44,32,34,104,104,107,2
66,66,88,66,66,88,73,97,59,60,45,116,119,129,2
67,80,97,90,53,110,40,125,47,34,34,135,133,146,2
53,108,119,126,44,124,40,115,44,29,34,135,122,139,2
43,135,128,132,46,118,34,123,44,32,34,121,122,125,2
51,104,113,116,51,104,34,122,56,49,56,74,79,64,2
52,122,138,151,49,138,45,110,46,40,30,157,110,115,2
47,122,97,90,63,97,43,98,53,55,73,72,91,85,2
50,121,122,125,50,122,34,118,44,34,29,129,122,129,2
49,113,114,120,46,124,49,101,50,53,37,122,98,83,2
52,109,119,139,42,135,37,119,50,43,34,143,115,113,2
57,80,110,83,63,110,73,102,50,62,66,91,118,132,2
43,143,133,139,46,133,37,123,44,32,32,129,117,122,2
79,75,93,79,56,114,88,97,78,88,63,90,94,76,2
59,100,113,116,44,128,37,122,43,32,34,133,124,139,2
43,117,96,96,50,96,29,104,44,32,40,96,112,122,2
59,90,110,116,46,124,37,105,42,29,29,136,111,120,2
67,80,97,108,44,105,89,98,64,62,59,91,104,74,2
44,146,134,141,48,134,32,138,46,32,32,144,135,142,2
46,125,118,125,50,118,34,123,48,37,34,125,117,122,2
60,97,105,122,44,114,89,111,53,59,31,128,108,92,2
47,135,125,135,47,131,31,133,46,31,31,143,134,146,2
47,116,106,102,47,115,36,122,50,39,45,107,118,129,2
43,151,127,147,43,122,30,124,42,30,30,135,124,140,2
47,135,125,135,44,125,31,133,50,31,34,135,128,133,2
44,129,113,125,44,118,53,108,49,40,34,133,119,135,2
47,135,131,131,44,120,31,139,43,31,31,139,134,146,2
46,129,122,125,49,117,37,130,46,34,37,127,114,126,2
75,75,93,72,67,86,88,93,67,75,63,90,125,128,2
42,129,114,129,44,114,31,120,44,31,34,124,122,125,2
50,115,129,143,42,135,40,115,50,46,31,142,108,103,2
44,129,114,129,44,119,34,120,47,34,34,120,118,121,2
47,124,120,124,44,115,36,118,46,34,34,125,123,125,2
49,120,105,116,46,105,43,97,44,40,46,104,98,91,2
43,140,127,133,46,122,32,124,42,32,32,127,124,136,2
46,120,124,131,46,124,53,101,47,37,37,136,98,98,2
44,129,123,129,48,118,32,122,46,29,32,133,119,135,2
49,125,117,125,46,117,37,114,46,34,32,139,110,122,2
47,135,125,128,47,120,31,118,46,34,36,121,118,121,2
50,101,110,122,44,124,73,98,57,55,55,102,83,70,2
79,79,109,87,88,113,43,117,66,71,96,81,110,98,2
57,68,90,83,44,94,45,96,46,36,31,117,104,108,2
47,115,105,94,82,101,37,115,50,40,69,79,118,128,2
63,60,75,64,63,72,43,97,44,37,53,76,106,116,2
60,87,111,91,68,111,48,108,53,75,95,88,113,125,2
63,100,104,114,46,104,81,93,59,51,32,116,97,94,2
43,117,108,121,43,104,37,104,44,29,29,121,104,118,2
44,131,120,135,44,120,31,133,46,31,31,139,134,141,2
42,126,110,129,44,110,29,111,41,29,31,124,113,132,2
44,140,114,133,44,114,34,111,44,34,31,131,118,128,2
46,116,101,120,46,105,34,105,47,34,31,119,102,109,2
46,136,112,114,52,117,34,124,46,37,45,109,124,136,2
46,151,133,151,46,138,30,140,42,30,30,142,124,143,2
44,133,114,136,44,114,31,115,47,31,37,124,96,96,2
44,125,123,125,44,113,29,122,46,32,34,118,110,120,2
46,133,122,125,46,122,32,124,46,34,34,131,119,129,2
47,124,115,120,47,115,36,118,50,36,36,125,118,129,2
46,125,122,125,46,117,34,130,49,34,34,124,114,129,2
41,137,123,129,41,123,27,133,43,27,27,133,124,146,2
46,125,122,129,43,122,32,114,42,34,37,124,101,97,2
46,144,133,144,43,138,42,114,42,32,34,142,119,133,2
47,109,115,113,44,115,31,104,43,31,29,114,104,104,2
46,127,124,124,46,119,34,119,47,34,34,122,120,120,2
44,135,120,139,44,131,31,133,43,31,31,135,134,137,2
53,97,101,76,82,110,40,120,64,73,102,83,113,103,2
57,61,78,65,57,82,57,83,53,48,45,96,104,104,2
43,139,122,135,43,122,29,128,41,27,27,137,117,133,2
49,98,97,101,52,97,49,93,60,56,71,73,86,72,2
66,85,104,81,90,108,51,110,75,84,99,83,105,94,2
43,107,104,110,40,104,29,100,44,29,32,104,92,92,2
47,133,124,143,44,129,49,115,47,31,31,142,118,132,2
46,127,114,124,49,105,37,114,44,34,37,129,115,124,2
42,135,119,131,52,110,34,129,44,31,37,126,125,135,2
41,150,139,154,44,145,37,117,46,29,32,151,119,139,2
48,112,109,121,44,104,32,104,46,34,34,114,101,120,2
46,131,114,127,42,119,37,119,53,43,56,97,78,65,2
39,113,105,113,42,105,29,114,44,29,29,115,106,116,2
70,66,84,63,66,88,81,86,63,77,73,83,110,108,2
49,124,105,116,52,105,34,114,44,37,43,111,115,120,2
48,112,104,100,48,123,32,122,49,37,43,103,114,124,2
50,121,122,121,46,122,34,118,44,34,34,129,122,125,2
56,70,83,70,56,83,75,85,63,54,37,104,92,70,2
49,118,117,122,49,122,37,110,49,37,37,116,110,111,2
44,116,98,94,53,78,29,122,40,31,42,78,123,133,2
44,146,139,146,44,134,32,138,46,32,32,144,130,142,2
59,113,101,116,46,101,79,97,53,43,34,115,106,98,2
50,102,115,120,44,131,39,122,50,45,34,135,118,116,2
44,137,134,137,48,128,32,133,46,32,32,136,124,139,2
64,87,90,79,64,98,79,100,68,75,75,78,77,62,2
43,114,108,114,46,104,32,109,41,32,32,112,100,103,2
48,125,118,121,63,109,34,122,49,34,34,125,114,116,2
44,136,119,129,44,114,31,131,44,31,31,128,122,128,2
43,128,122,128,40,122,27,134,41,27,27,133,127,147,2
42,120,110,116,49,110,31,114,47,34,37,122,120,124,2
71,81,104,103,46,104,83,93,75,79,48,108,92,74,2
63,101,119,124,49,130,31,124,44,31,34,143,131,135,2
41,116,104,121,44,109,32,100,46,34,32,114,97,98,2
46,105,97,98,52,97,43,97,53,49,56,83,90,68,2
48,133,118,125,48,118,34,127,49,32,32,129,119,131,2
46,131,124,131,46,119,34,119,44,34,34,126,120,128,2
49,129,112,129,46,117,45,105,49,37,37,116,97,108,2
47,135,131,135,47,125,31,128,46,31,31,143,139,141,2
44,116,96,96,44,100,29,112,43,27,29,122,101,127,2
42,135,124,139,42,124,31,124,44,34,34,136,125,135,2
78,74,108,103,46,127,95,93,71,77,42,120,93,76,2
44,125,113,129,44,113,32,104,46,27,29,129,97,105,2
46,140,127,133,46,122,30,124,46,32,34,131,119,136,2
44,140,129,140,44,124,34,131,44,31,31,139,133,139,2
48,125,104,92,79,100,34,122,49,37,43,111,119,127,2
41,113,102,102,50,102,29,108,43,31,42,96,104,121,2
46,121,118,121,46,118,37,118,48,40,37,116,112,111,2
44,126,105,119,44,101,34,106,47,37,49,94,91,78,2
42,135,124,139,42,135,34,124,44,34,34,140,131,139,2
44,143,135,150,44,124,46,111,44,31,29,146,118,128,2
72,76,115,113,47,131,91,96,68,68,39,132,93,75,2
56,85,96,103,43,104,87,109,51,45,29,133,117,107,2
44,136,129,140,44,124,34,131,47,34,31,139,133,150,2
63,96,117,129,46,112,81,93,56,45,37,120,89,80,2
47,115,114,129,42,119,46,102,44,31,31,124,96,96,2
46,125,117,129,49,117,34,124,46,34,34,131,114,126,2
50,132,128,135,46,128,34,128,48,32,34,133,127,133,2
44,124,115,120,50,111,34,122,50,34,36,128,118,125,2
42,136,124,140,44,119,31,115,44,37,37,113,104,107,2
44,119,105,111,47,110,37,111,50,40,43,102,96,81,2
44,136,124,136,44,119,31,131,41,31,31,139,128,135,2
44,124,115,120,47,120,36,122,46,36,34,121,118,112,2
83,79,105,79,71,101,75,97,53,49,37,126,115,116,2
46,129,112,118,52,104,34,119,49,34,40,116,114,129,2
50,119,114,126,44,105,34,102,50,34,37,116,100,99,2
44,136,124,136,44,119,31,125,47,34,31,128,118,125,2
43,139,128,135,43,128,32,134,48,34,37,125,127,133,2
60,70,83,78,53,91,54,100,48,37,37,104,96,78,2
46,121,104,125,40,113,37,104,41,32,32,125,104,107,2
44,115,105,104,47,101,49,98,60,66,77,72,91,70,2
44,100,104,104,44,104,40,92,43,32,29,107,110,113,2
48,125,118,129,44,123,32,122,46,32,29,129,114,127,2
44,125,118,121,48,118,34,122,49,34,32,125,114,120,2
46,136,127,133,46,127,34,124,42,32,32,135,124,136,2
44,104,109,104,41,109,29,104,43,32,32,103,105,113,2
46,136,127,136,49,127,32,124,42,34,32,135,124,136,2
52,98,101,79,87,105,40,114,57,60,92,80,111,109,2
50,135,128,132,46,128,32,134,48,34,32,133,127,136,2
43,114,104,103,46,91,32,109,44,32,37,100,100,107,2
50,128,111,131,47,111,64,100,53,51,36,128,100,87,2
42,135,110,124,49,101,31,110,44,29,29,133,111,124,2
44,112,109,112,41,104,49,104,46,32,32,107,97,113,2
50,96,104,107,43,104,40,96,44,34,29,100,108,122,2
46,131,124,139,46,119,37,110,44,37,37,133,111,102,2
64,83,98,98,57,111,75,87,68,75,75,63,77,54,2
46,135,124,131,46,130,34,124,44,34,34,129,131,135,2
48,133,128,129,48,123,34,117,46,34,34,125,130,127,2
46,116,110,113,52,110,46,110,60,63,79,80,78,61,2
53,94,102,98,53,106,34,118,43,31,34,125,118,129,2
42,129,119,136,44,124,31,111,44,31,37,120,104,107,2
47,126,114,122,47,114,34,120,47,37,37,124,118,128,2
46,127,110,120,49,97,29,110,42,27,34,122,111,128,2
44,137,123,129,44,128,37,117,43,29,29,133,124,135,2
53,96,118,128,43,122,51,85,51,45,29,146,84,70,2
84,74,91,70,71,96,95,100,71,83,72,83,100,92,2
44,143,119,136,42,119,31,136,44,31,31,131,122,132,2
47,135,131,135,47,125,31,133,43,31,31,143,145,150,2
56,64,82,72,59,90,49,78,50,49,37,115,102,102,2
43,143,133,150,46,139,32,134,48,32,32,137,133,144,2
56,120,130,146,42,130,63,101,47,37,34,143,115,113,2
49,125,112,133,46,112,32,119,46,30,32,135,114,140,2
42,129,110,122,50,110,29,111,44,31,34,113,113,128,2
44,111,110,111,44,124,40,115,50,43,40,120,122,117,2
71,79,114,120,42,130,88,93,63,63,37,133,94,76,2
44,129,109,112,63,93,29,108,46,32,43,92,90,75,2
44,129,128,129,44,128,29,138,46,29,29,125,130,139,2
44,129,110,126,42,110,31,111,44,29,29,128,104,125,2
48,100,100,100,44,104,40,96,49,40,32,107,97,101,2
44,129,119,129,44,105,34,115,44,34,40,116,122,121,2
56,100,112,114,46,122,32,119,46,34,34,131,119,133,2
46,128,122,125,50,118,37,113,48,34,37,125,112,118,2
44,121,104,116,51,96,34,104,40,29,27,125,105,120,2
40,107,104,114,43,113,32,104,44,34,32,104,104,107,2
48,125,113,104,59,104,32,112,46,32,46,114,110,139,2
52,114,112,125,46,112,45,110,46,32,30,139,110,140,2
46,122,96,100,49,92,30,110,46,32,40,101,110,129,2
63,62,70,65,53,82,46,94,47,34,29,124,122,139,2
49,118,104,103,49,117,34,114,49,40,45,105,119,129,2
53,114,133,146,46,139,45,113,44,37,32,150,112,114,2
46,122,112,118,52,108,70,110,52,54,45,124,105,122,2
51,116,128,129,44,123,32,127,43,34,32,133,135,139,2
46,135,119,139,42,114,31,110,44,31,31,133,111,128,2
44,122,110,119,44,114,31,106,47,34,34,113,108,121,2
46,114,112,118,52,117,37,105,49,37,37,116,110,111,2
42,127,105,113,49,82,37,101,50,37,40,94,115,120,2
68,85,118,132,43,133,87,93,63,58,34,137,100,85,2
44,119,105,122,44,110,34,106,47,34,31,124,104,114,2
49,118,117,122,49,117,37,114,46,37,37,113,110,111,2
44,141,128,137,44,128,56,104,49,34,34,129,105,105,2
43,146,139,143,43,133,29,145,44,29,27,146,138,151,2
46,110,100,107,43,104,48,104,44,32,34,112,104,107,2
53,113,115,128,47,111,83,108,60,64,51,114,100,83,2
47,128,115,128,44,115,36,113,43,36,39,114,100,96,2
50,102,111,120,44,115,42,96,50,48,36,107,96,96,2
50,113,111,116,44,131,39,122,53,45,36,128,118,112,2
44,136,110,140,44,114,31,115,47,31,34,128,104,114,2
44,136,119,126,50,110,31,125,44,31,40,113,128,132,2
47,111,110,111,50,105,43,106,60,55,69,79,87,63,2
50,98,106,91,60,111,31,118,43,34,48,107,113,125,2
46,132,113,103,71,104,32,128,48,37,58,92,122,125,2
43,132,118,125,46,118,32,118,44,34,37,121,117,125,2
44,120,106,83,84,106,34,118,50,51,87,81,123,125,2
53,108,119,122,42,119,34,131,47,34,34,131,139,143,2
46,128,122,125,46,122,32,128,48,29,32,121,112,118,2
43,135,128,135,46,133,34,128,48,37,34,129,122,125,2
43,132,118,125,46,108,37,118,44,32,32,129,112,125,2
46,136,133,136,46,127,32,124,46,32,34,135,129,140,2
53,94,111,116,44,115,34,118,43,29,29,135,128,146,2
47,111,101,119,44,105,34,102,47,34,34,116,100,107,2
71,74,100,88,56,108,45,113,44,34,34,129,127,133,2
44,124,102,113,50,106,29,113,43,31,45,99,113,129,2
43,125,108,107,53,104,32,113,44,32,34,125,112,133,2
44,133,124,136,44,129,31,131,44,34,34,139,133,143,2
80,72,90,68,72,94,79,96,68,68,54,103,128,129,2
40,132,96,78,53,71,27,123,44,32,45,71,117,129,2
47,101,101,104,47,93,34,115,44,29,31,105,113,114,2
48,141,134,137,44,134,32,133,46,32,32,136,124,139,2
60,83,102,87,53,102,48,96,43,36,34,132,123,133,2
50,107,122,135,43,133,37,118,51,42,37,116,122,129,2
66,63,88,66,70,88,77,86,63,73,60,98,119,122,2
44,133,110,115,47,101,37,106,47,37,34,113,104,107,2
48,104,100,108,48,104,56,104,46,32,32,111,101,113,2
53,92,108,88,64,113,34,113,51,58,87,83,112,133,2
82,78,100,74,74,96,73,101,63,57,42,124,124,133,2
47,122,119,129,44,124,34,125,44,34,34,135,133,139,2
57,65,82,72,53,94,51,75,53,48,34,128,85,75,2
51,96,100,100,48,100,27,108,46,29,40,100,110,127,2
53,85,96,96,46,100,37,104,51,32,34,108,104,114,2
43,132,118,132,50,113,34,123,48,32,37,125,122,129,2
42,135,124,135,46,119,34,124,44,34,34,136,125,139,2
47,113,111,105,50,106,39,104,56,51,61,81,81,62,2
44,140,119,136,44,129,31,125,47,31,31,135,133,135,2
49,100,92,92,43,104,32,110,49,40,32,113,110,122,2
44,136,124,133,44,114,40,115,44,31,31,128,122,135,2
46,125,112,122,49,122,37,105,46,40,40,113,105,104,2
44,135,120,131,50,115,34,128,46,36,39,121,123,133,2
46,135,130,139,42,119,43,110,44,31,31,133,115,120,2
46,136,122,136,52,112,32,124,42,34,37,131,129,136,2
41,139,120,120,64,106,31,128,46,34,51,103,128,129,2
55,108,104,112,44,109,83,100,59,49,32,114,101,94,2
50,113,102,109,47,106,61,104,46,34,34,107,104,108,2
46,143,133,146,43,139,32,139,44,32,29,150,138,151,2
46,133,112,133,46,112,30,119,42,32,30,139,114,133,2
57,72,94,94,47,111,48,91,46,34,29,139,104,112,2
50,101,101,108,53,85,29,106,44,31,37,94,122,128,2
48,116,123,125,48,118,37,117,49,34,34,122,110,116,2
84,74,100,78,68,100,103,109,71,79,68,71,92,74,2
44,154,145,150,44,139,29,138,49,32,29,151,135,157,2
46,132,122,128,46,122,34,128,44,32,29,125,122,125,2
44,137,128,129,48,123,29,133,46,32,32,125,124,131,2
53,83,97,101,44,101,29,115,44,29,31,116,122,128,2
43,114,104,118,46,104,32,101,42,30,32,116,101,111,2
44,140,114,140,44,114,31,111,47,34,34,128,113,128,2
48,121,118,121,48,118,32,117,46,32,32,122,124,139,2
47,126,114,122,47,114,31,120,47,34,37,113,113,114,2
41,129,113,129,48,109,27,108,43,29,32,122,90,98,2
44,129,123,129,48,118,34,127,43,32,29,136,130,135,2
43,121,100,99,64,91,29,113,48,37,64,75,108,122,2
48,121,109,96,79,100,34,117,49,34,49,107,110,113,2
46,122,122,125,46,122,30,119,46,32,34,135,114,119,2
47,139,131,139,47,131,31,133,46,31,31,143,128,137,2
42,116,105,109,42,101,29,101,44,34,43,97,94,79,2
44,133,114,129,44,114,31,125,47,34,34,124,118,121,2
78,78,104,96,49,117,103,105,75,81,45,105,105,80,2
43,143,133,139,46,133,29,139,44,27,29,141,133,151,2
44,131,115,113,50,111,36,128,46,39,45,103,118,125,2
43,143,133,143,46,133,34,139,44,32,32,141,138,144,2
44,146,136,142,44,136,31,139,46,29,31,135,128,137,2
44,113,106,116,44,98,29,122,43,29,31,132,123,129,2
44,136,124,136,44,119,31,125,44,31,31,131,128,135,2
52,107,100,81,86,108,45,110,67,70,95,75,97,76,2
43,144,138,144,46,138,34,130,46,32,32,142,129,143,2
50,108,105,111,47,105,62,94,60,59,69,87,100,78,2
47,139,131,139,44,136,31,133,46,31,31,139,128,133,2
50,116,131,142,44,136,45,108,50,36,31,143,104,100,2
50,128,139,143,46,133,45,104,48,37,32,137,104,103,2
47,139,125,135,44,125,31,139,50,31,31,132,134,137,2
49,116,110,113,49,105,37,114,44,34,37,111,111,105,2
46,131,119,131,46,119,34,119,44,37,34,136,131,139,2
43,135,133,132,43,128,37,123,44,34,37,129,122,125,2
80,68,94,72,72,94,68,100,56,54,54,92,123,129,2
64,83,98,91,64,98,95,104,71,83,79,81,93,71,2
44,142,131,139,47,131,29,133,46,31,31,139,128,141,2
46,127,119,131,46,119,34,124,42,31,34,133,131,135,2
48,129,123,129,44,118,32,117,46,34,34,125,105,109,2
48,133,123,133,48,118,32,127,46,34,32,133,119,135,2
44,115,101,101,50,101,37,106,41,34,29,120,104,114,2
46,132,128,135,43,128,34,118,44,37,34,133,117,129,2
50,121,118,121,50,122,34,118,48,34,34,129,122,122,2
46,107,108,117,40,108,34,104,48,37,29,121,104,114,2
76,70,96,74,68,100,58,104,51,45,34,129,127,133,2
47,124,120,120,47,120,34,118,43,36,36,128,113,112,2
42,127,119,127,46,105,34,110,47,37,37,104,115,113,2
71,81,108,88,88,108,58,104,79,91,107,87,117,111,2
56,103,104,92,53,113,34,123,48,37,45,104,127,136,2
63,57,72,60,59,75,53,82,50,43,37,108,106,113,2
