@relation satimage

@attribute Sp12 numeric
@attribute Sp18 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp44 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
91,83,87,92,70,83,104,89,59,110,1
107,96,103,92,70,109,122,100,66,124,1
111,98,111,98,68,112,122,96,64,123,1
111,100,111,100,66,109,122,96,66,124,1
100,92,104,103,63,99,110,94,63,114,1
106,98,111,102,80,107,118,96,84,109,1
103,96,103,96,70,104,112,96,70,114,1
99,90,95,90,60,75,93,83,63,90,1
111,94,102,94,64,107,122,96,71,113,1
104,100,113,103,63,108,119,98,67,119,1
102,90,106,90,60,98,115,91,68,96,1
99,90,95,90,60,92,110,87,57,106,1
87,89,96,89,67,99,114,90,63,110,1
88,83,92,87,53,85,98,83,60,96,1
108,86,91,79,70,102,114,90,63,111,1
115,97,115,101,64,115,120,102,68,122,1
83,87,103,87,56,87,96,81,66,97,1
112,96,107,99,71,103,113,96,67,117,1
103,96,107,96,66,104,117,92,66,110,1
115,91,94,83,68,112,128,96,64,123,1
95,92,103,92,63,96,112,89,63,105,1
112,96,91,92,67,91,104,92,59,117,1
106,98,106,94,60,99,113,92,64,113,1
75,92,99,92,63,79,92,81,63,97,1
81,86,88,83,67,92,101,90,60,102,1
73,83,77,79,46,79,96,81,53,89,1
113,100,113,100,71,108,119,98,63,119,1
73,75,73,79,47,71,85,73,50,90,1
75,80,92,87,68,98,106,91,64,118,1
91,83,77,79,50,71,89,80,50,86,1
103,92,103,92,63,99,113,92,59,104,1
91,88,95,92,55,95,109,87,67,108,1
73,72,66,68,57,71,78,73,53,90,1
83,78,71,74,51,79,93,79,55,92,1
115,94,111,97,68,115,125,98,68,128,1
32,114,34,118,46,32,101,116,42,105,2
60,100,40,114,46,32,119,131,46,124,2
34,114,34,121,44,34,109,112,41,108,2
42,105,37,98,70,43,97,101,53,86,2
29,107,32,103,39,30,105,113,42,105,2
71,81,91,89,46,51,101,101,56,114,2
87,83,95,83,46,71,104,89,59,110,2
31,132,51,103,48,32,128,129,48,122,2
34,131,34,135,43,31,133,139,46,134,2
34,135,32,135,44,34,124,136,44,125,2
27,133,27,129,42,30,124,135,42,119,2
34,129,34,129,46,32,122,125,46,114,2
31,139,34,139,46,31,133,139,46,128,2
37,131,32,139,50,37,110,122,44,98,2
34,127,34,124,47,34,119,126,47,120,2
34,125,34,122,49,37,105,116,46,105,2
49,101,37,122,68,73,98,83,57,87,2
31,135,31,135,46,31,133,143,46,139,2
32,133,32,133,42,32,135,139,42,129,2
29,105,37,87,43,29,108,114,46,109,2
29,125,34,121,44,34,118,121,48,117,2
40,115,46,111,60,69,94,79,68,75,2
53,125,32,133,46,32,130,135,42,124,2
34,131,34,124,42,34,114,129,44,120,2
77,94,62,98,43,34,118,132,43,118,2
81,105,37,120,89,71,89,80,50,98,2
29,129,37,112,46,29,108,129,46,90,2
51,79,99,83,47,60,105,94,82,111,2
43,111,46,104,64,59,98,91,64,100,2
87,100,32,114,75,81,93,83,59,89,2
31,136,29,133,44,31,111,124,47,96,2
40,105,32,135,44,43,105,111,50,115,2
37,124,51,98,47,37,114,126,47,120,2
37,124,37,120,46,34,122,125,50,123,2
32,129,34,125,49,34,112,133,46,119,2
30,116,32,109,44,29,101,115,44,98,2
37,142,30,146,42,29,119,136,44,115,2
43,120,31,135,50,45,113,107,50,118,2
31,124,37,120,50,36,104,107,43,100,2
45,107,31,117,51,34,104,108,48,104,2
75,90,49,108,50,34,125,135,47,133,2
30,116,32,120,47,31,101,119,44,106,2
66,113,34,109,71,61,104,103,46,100,2
29,104,43,97,53,66,94,79,68,91,2
83,81,75,78,71,68,89,71,67,84,2
45,146,31,143,51,37,128,137,41,112,2
37,111,40,111,50,43,106,102,60,91,2
42,116,40,100,49,49,108,100,63,79,2
32,135,37,131,44,34,129,136,44,125,2
81,83,49,109,56,45,113,114,46,113,2
29,124,34,113,40,29,113,128,43,113,2
34,136,31,136,47,31,125,135,44,128,2
29,128,29,128,41,27,134,137,41,133,2
32,131,34,131,42,34,119,133,44,125,2
62,91,94,87,43,34,118,125,46,113,2
36,121,36,121,48,37,118,112,48,112,2
36,121,45,103,48,37,118,125,48,127,2
29,114,34,103,44,32,109,112,44,100,2
45,137,32,150,46,40,112,114,52,119,2
29,117,42,96,44,29,104,121,44,104,2
95,87,111,92,52,79,100,81,86,101,2
34,100,29,100,46,40,96,100,49,110,2
37,108,34,108,63,32,104,114,46,101,2
31,128,34,125,44,32,128,125,48,122,2
49,100,29,133,59,48,90,90,52,105,2
73,98,45,116,47,37,119,129,44,131,2
34,126,40,115,47,37,120,124,44,122,2
34,125,34,129,46,32,122,122,46,119,2
27,122,40,100,42,30,110,127,46,110,2
60,80,102,83,50,69,102,79,80,113,2
53,65,49,73,53,37,94,98,41,108,2
37,125,32,129,52,40,112,125,46,119,2
31,136,34,136,47,31,125,135,44,133,2
34,125,36,128,48,37,118,125,48,117,2
32,113,30,113,50,29,114,126,44,106,2
31,135,31,135,43,31,128,135,43,128,2
32,131,34,127,44,34,119,133,44,125,2
37,120,37,124,46,36,118,121,46,113,2
29,125,32,118,42,32,119,127,42,124,2
34,136,31,133,44,31,120,139,44,133,2
34,133,37,129,47,31,125,128,47,118,2
32,118,34,114,42,34,110,116,49,114,2
34,121,36,125,48,32,113,121,48,112,2
29,128,31,121,44,29,113,129,44,108,2
31,132,31,125,44,32,118,125,44,122,2
34,129,34,129,44,34,120,124,47,118,2
32,122,34,125,46,40,105,109,49,105,2
34,122,37,126,44,37,120,124,44,118,2
34,135,31,139,43,31,133,139,43,134,2
49,128,34,135,46,31,139,143,46,139,2
37,116,37,116,47,40,110,111,50,102,2
31,102,46,102,40,31,104,117,50,104,2
58,83,95,83,46,46,112,114,56,114,2
31,139,34,135,43,29,128,132,46,118,2
34,121,36,121,48,34,118,121,48,117,2
31,140,34,143,47,31,131,135,47,128,2
37,141,34,146,63,34,127,144,43,114,2
43,136,31,133,50,40,115,120,44,113,2
27,116,45,71,43,27,117,129,43,119,2
67,78,100,85,52,77,97,75,83,105,2
32,139,32,139,44,34,124,136,44,131,2
77,83,60,98,53,40,119,122,42,125,2
48,121,34,132,51,29,123,133,44,112,2
32,118,34,114,46,30,101,120,46,101,2
71,108,40,111,80,62,94,83,60,104,2
85,72,69,83,56,54,104,92,53,118,2
68,103,54,92,44,34,123,129,48,122,2
32,142,32,139,44,34,119,140,44,131,2
48,112,34,112,74,49,104,107,46,101,2
34,129,32,125,56,37,114,120,46,97,2
31,135,31,135,50,31,128,132,46,128,2
79,88,54,103,51,34,128,129,44,127,2
31,122,34,126,44,31,125,128,47,133,2
37,109,70,83,60,79,97,80,78,82,2
29,129,34,122,44,29,111,128,44,113,2
37,137,32,129,52,37,117,122,43,105,2
40,135,34,135,46,31,133,146,43,139,2
32,129,34,129,52,48,105,105,59,78,2
32,101,32,113,42,34,110,122,50,106,2
48,128,29,139,55,45,104,112,44,84,2
75,83,99,83,49,34,122,125,49,119,2
36,103,83,78,48,37,118,121,63,117,2
40,120,34,131,53,53,101,101,47,98,2
31,139,34,139,43,29,133,143,46,134,2
34,116,40,113,47,37,114,119,44,111,2
30,120,40,101,42,27,110,129,44,111,2
34,107,79,81,46,45,110,109,67,97,2
56,76,102,83,44,73,106,83,84,113,2
31,114,29,114,44,32,109,104,41,100,2
54,114,34,146,48,45,113,104,44,122,2
73,98,66,91,43,31,118,132,43,118,2
32,139,32,135,44,34,129,140,44,136,2
96,74,79,81,71,57,105,101,52,124,2
34,121,45,104,43,29,127,136,46,124,2
34,125,34,121,46,34,122,125,49,105,2
32,129,34,129,49,29,138,140,46,124,2
77,116,29,135,80,64,104,96,46,93,2
34,140,34,136,47,31,136,139,44,133,2
34,129,37,121,43,32,122,133,46,130,2
34,113,34,116,46,34,100,107,43,104,2
37,136,34,133,47,31,131,135,41,128,2
37,129,37,129,46,34,122,125,46,124,2
37,135,32,135,44,31,129,140,44,125,2
29,116,42,104,43,32,122,129,49,105,2
40,113,37,120,47,49,101,101,50,90,2
37,103,37,122,49,40,105,116,52,119,2
34,97,92,76,41,40,120,120,64,118,2
32,112,37,112,46,34,112,114,46,110,2
40,105,48,98,60,71,85,73,70,98,2
45,139,30,157,44,43,110,115,44,115,2
37,121,34,125,46,32,117,122,46,124,2
32,139,34,135,44,34,129,140,44,136,2
29,136,40,114,46,34,124,135,46,129,2
42,59,51,59,44,45,85,71,51,117,2
37,109,34,113,40,31,104,107,43,104,2
36,117,29,121,48,37,104,112,44,104,2
95,70,91,74,79,83,96,75,67,100,2
34,116,32,121,46,32,100,107,46,93,2
32,142,32,142,44,31,124,143,44,131,2
63,60,63,64,53,43,97,101,44,106,2
40,157,30,150,50,34,129,143,42,111,2
34,136,34,133,44,34,125,135,44,118,2
58,116,34,129,49,32,127,133,43,124,2
31,110,31,107,48,29,100,100,44,92,2
34,118,34,122,49,37,114,116,46,105,2
31,135,34,139,46,31,133,143,43,139,2
37,121,32,125,46,34,104,107,46,97,2
31,135,36,132,48,32,134,133,48,127,2
31,139,31,135,48,32,128,137,44,117,2
31,126,43,115,44,31,120,131,50,128,2
32,125,29,129,46,32,104,114,46,97,2
37,101,40,105,53,56,85,83,63,86,2
29,116,40,96,46,29,112,122,43,105,2
40,94,92,80,44,40,111,109,64,118,2
34,116,34,116,44,34,114,126,47,120,2
32,127,30,127,44,31,110,129,42,111,2
34,139,29,135,51,29,128,146,41,104,2
37,151,32,151,52,40,119,139,42,110,2
32,127,34,120,44,31,124,133,44,131,2
34,127,37,124,47,34,114,122,47,120,2
30,131,34,131,44,34,119,136,42,131,2
37,92,91,79,46,37,117,125,49,119,2
37,75,83,67,46,43,92,92,66,86,2
29,122,43,92,52,63,90,75,67,85,2
83,107,32,114,75,70,101,94,56,97,2
36,125,39,117,44,34,123,129,48,122,2
27,129,29,133,42,30,119,127,42,110,2
27,122,37,119,41,31,106,124,47,113,2
30,127,32,113,44,37,101,101,50,115,2
37,109,34,113,60,34,104,110,46,104,2
31,126,37,122,47,31,120,124,47,122,2
37,121,29,121,43,34,104,118,46,101,2
83,103,34,144,79,77,93,79,56,93,2
32,125,58,104,46,32,112,133,46,114,2
32,118,43,103,46,34,114,124,49,114,2
32,135,37,124,53,56,101,97,60,74,2
94,83,77,87,56,48,96,103,43,113,2
34,107,75,92,44,32,118,129,48,112,2
32,136,32,136,46,32,124,139,42,129,2
30,135,34,124,44,31,110,133,44,115,2
32,96,34,100,40,27,108,125,46,101,2
29,146,32,141,43,32,138,144,46,130,2
34,105,77,75,44,34,119,133,53,131,2
85,72,81,72,68,54,108,103,56,123,2
43,111,31,136,47,43,106,102,47,122,2
36,135,31,135,55,37,134,137,44,108,2
31,124,34,120,46,36,122,121,46,113,2
63,57,63,53,44,53,85,76,60,98,2
32,112,37,116,59,32,108,114,46,97,2
63,107,37,125,49,34,130,135,42,129,2
75,108,37,126,76,40,115,116,44,104,2
51,79,88,83,44,37,114,122,50,98,2
31,131,31,124,46,48,104,107,50,100,2
27,137,27,129,46,27,133,151,43,124,2
37,113,29,120,40,31,104,114,43,104,2
27,147,27,133,46,30,124,146,42,124,2
32,133,46,114,42,30,110,139,42,114,2
39,103,36,128,48,40,118,112,51,122,2
34,113,37,105,50,39,104,103,56,85,2
54,70,57,78,71,54,100,92,48,92,2
34,133,32,133,46,32,114,135,42,114,2
95,78,79,81,84,79,93,71,63,92,2
32,107,32,114,46,37,97,98,52,93,2
34,129,29,129,46,29,122,129,43,119,2
34,140,34,140,47,34,131,139,44,133,2
29,146,29,141,46,29,133,151,46,135,2
37,116,40,109,50,40,105,111,47,98,2
31,139,31,135,46,31,133,135,46,123,2
42,131,34,135,44,34,129,143,44,125,2
95,79,73,90,74,49,114,108,47,115,2
34,121,34,121,49,32,117,125,46,124,2
31,139,31,139,43,31,133,139,46,128,2
31,140,34,140,47,31,131,139,47,133,2
37,119,37,111,47,37,111,105,50,100,2
31,143,31,139,44,32,128,133,48,112,2
91,81,63,92,63,42,119,124,49,129,2
37,133,31,140,44,34,125,135,50,128,2
75,103,36,121,63,45,113,125,44,117,2
40,102,40,120,46,39,122,117,50,118,2
29,89,46,63,42,32,105,113,49,101,2
31,99,68,78,44,37,109,112,63,108,2
29,119,29,115,50,37,106,116,53,91,2
34,136,34,136,44,31,125,139,44,128,2
29,133,37,122,47,37,106,124,50,96,2
34,125,34,129,46,32,122,125,46,130,2
34,116,31,124,46,36,104,114,46,109,2
51,81,103,88,48,58,104,92,79,117,2
57,124,37,131,44,31,129,140,44,131,2
32,141,32,137,46,32,133,144,46,130,2
37,150,32,154,52,37,117,122,46,110,2
43,122,29,140,49,45,105,105,46,105,2
83,108,37,137,82,83,96,74,63,93,2
34,125,37,125,46,34,124,124,46,114,2
34,140,34,133,47,31,125,135,47,139,2
31,128,34,128,53,36,113,128,43,96,2
29,151,29,151,46,30,135,157,42,129,2
31,114,39,103,51,51,100,83,63,88,2
34,136,34,140,47,34,131,139,47,133,2
37,126,29,119,47,34,106,113,47,100,2
34,120,37,124,46,36,118,125,46,118,2
31,135,34,132,48,37,123,125,44,122,2
34,125,36,121,44,29,123,125,44,112,2
34,119,29,126,44,34,102,113,50,108,2
48,107,31,107,51,34,100,100,48,108,2
45,146,27,146,56,43,104,100,46,90,2
63,108,40,122,47,34,131,135,47,139,2
29,125,29,122,46,32,101,127,46,110,2
60,65,53,83,53,34,111,116,44,122,2
71,81,104,85,52,84,101,79,87,105,2
48,96,36,107,48,32,100,108,48,104,2
37,119,34,119,47,37,111,113,47,104,2
37,104,37,116,43,34,122,129,56,97,2
37,113,45,109,53,63,97,94,70,78,2
87,103,34,110,75,79,100,83,55,92,2
46,116,29,124,46,29,122,139,43,128,2
34,141,32,141,46,32,138,144,46,135,2
91,85,39,132,84,87,93,75,63,104,2
32,139,30,135,44,31,114,133,44,115,2
31,139,31,139,46,31,133,143,46,128,2
34,131,45,109,44,31,124,136,44,125,2
31,132,34,128,44,34,128,129,44,127,2
37,90,84,80,50,55,98,91,57,91,2
53,101,37,108,44,29,106,113,44,122,2
34,129,37,125,49,34,122,129,46,130,2
31,131,34,128,60,51,104,114,50,100,2
34,135,31,139,43,31,128,135,46,123,2
34,125,49,107,46,37,110,113,52,97,2
34,101,37,104,47,34,115,113,44,104,2
37,129,32,125,49,53,108,114,49,110,2
30,109,30,109,44,34,105,104,47,94,2
27,133,32,116,43,27,122,133,43,124,2
34,113,37,116,43,45,100,99,64,109,2
29,121,32,116,46,34,104,114,40,105,2
29,104,34,104,49,32,104,107,43,110,2
88,122,31,136,60,59,106,113,50,108,2
37,98,84,79,47,40,114,115,57,115,2
29,115,37,101,47,37,106,109,41,104,2
96,78,91,74,79,73,101,90,63,119,2
31,140,31,133,47,34,111,128,44,113,2
32,129,37,118,46,34,119,127,49,114,2
31,142,31,139,50,29,133,143,46,128,2
43,118,53,114,56,54,97,105,49,105,2
34,116,49,94,50,68,91,78,68,93,2
94,91,98,91,46,75,104,92,64,113,2
31,113,34,113,40,31,108,121,50,113,2
45,72,42,72,47,40,82,80,44,94,2
32,136,32,136,46,32,124,139,46,124,2
51,78,99,85,48,58,109,96,79,117,2
89,87,73,94,46,36,104,121,43,123,2
31,135,31,135,46,31,139,143,43,134,2
36,132,31,132,44,37,118,133,44,112,2
28,113,45,72,47,37,101,104,47,115,2
34,128,31,131,50,36,118,128,46,100,2
31,132,34,135,44,34,128,133,48,127,2
29,103,39,96,41,32,109,112,48,100,2
34,111,37,114,49,40,110,113,49,110,2
31,135,31,131,50,34,128,135,46,134,2
73,101,42,124,47,31,124,133,44,125,2
45,129,32,137,49,43,104,103,49,105,2
48,116,30,142,47,29,114,129,42,111,2
99,79,91,79,89,75,97,83,53,102,2
32,120,32,127,44,31,105,122,44,106,2
34,104,32,112,43,32,100,107,43,105,2
29,143,34,143,44,29,136,146,44,139,2
32,125,32,121,46,32,112,118,46,110,2
34,126,34,122,47,34,120,120,47,118,2
32,107,29,107,42,32,105,109,42,105,2
34,129,34,129,49,34,119,124,46,114,2
31,87,34,87,43,34,104,103,46,109,2
31,129,29,126,47,31,111,124,44,108,2
32,139,34,135,44,34,119,136,44,125,2
31,133,31,122,47,31,131,135,47,122,2
84,69,88,76,72,69,102,83,57,113,2
40,107,29,107,49,32,110,113,39,110,2
49,114,34,125,46,34,119,131,42,119,2
62,91,69,87,84,83,100,78,68,93,2
55,83,37,98,53,36,100,107,43,104,2
34,128,34,124,46,34,118,121,50,118,2
32,112,37,100,43,32,100,107,43,105,2
45,133,37,133,59,43,112,122,49,110,2
34,129,34,125,46,37,130,127,46,119,2
29,151,27,147,52,30,124,142,42,119,2
31,131,40,113,46,36,128,132,46,123,2
31,143,31,143,44,34,139,146,44,133,2
48,92,95,88,44,34,113,125,51,112,2
34,98,40,101,53,49,93,90,60,90,2
54,92,45,114,44,37,118,121,51,127,2
32,104,32,104,43,29,104,107,43,101,2
32,137,34,133,46,32,133,136,46,124,2
34,140,34,136,47,31,125,139,47,139,2
34,125,34,125,49,34,117,122,49,110,2
34,129,34,126,44,31,120,128,44,122,2
32,131,34,131,44,34,119,129,44,120,2
55,65,55,68,56,48,91,85,53,104,2
34,133,32,129,46,32,119,131,46,119,2
32,135,32,139,44,31,124,140,44,125,2
31,113,46,116,46,39,122,121,53,118,2
81,113,32,116,70,79,97,94,53,98,2
32,139,32,127,50,31,124,136,44,115,2
29,128,31,124,40,29,113,132,40,109,2
29,140,29,133,44,37,115,120,47,104,2
69,79,73,83,68,75,96,78,64,77,2
30,135,30,139,44,31,114,133,44,115,2
34,146,34,146,43,32,138,144,46,130,2
56,114,32,111,71,51,101,113,46,97,2
91,72,81,64,74,75,93,80,57,125,2
48,75,99,83,44,56,105,97,74,120,2
32,133,37,125,49,34,127,129,49,119,2
29,122,63,90,47,43,98,109,53,91,2
60,64,63,57,50,37,101,108,53,106,2
31,133,31,133,47,34,115,128,44,118,2
32,129,32,125,43,29,127,133,46,130,2
37,125,37,125,46,34,112,118,52,110,2
34,124,29,113,43,29,122,135,43,134,2
30,127,28,127,44,34,110,115,47,106,2
31,133,31,133,44,31,115,131,44,108,2
32,112,32,112,43,32,100,103,40,105,2
88,90,37,133,80,81,94,76,57,96,2
69,109,40,128,53,34,133,146,46,128,2
29,116,37,94,43,29,122,128,40,123,2
29,151,29,147,42,30,135,150,42,124,2
31,146,31,146,41,32,139,154,44,138,2
27,129,32,122,52,48,90,98,59,89,2
37,118,34,122,49,37,110,116,49,110,2
91,70,79,74,67,58,104,100,51,122,2
54,90,37,116,50,37,105,115,42,102,2
34,135,32,139,44,34,124,133,44,131,2
34,135,31,132,44,37,123,129,48,117,2
34,111,40,111,47,40,106,105,53,96,2
31,135,31,139,46,31,128,135,43,123,2
31,78,48,59,41,32,113,116,51,117,2
29,133,32,129,42,37,114,124,52,85,2
34,136,34,136,44,31,131,139,41,133,2
54,124,32,135,47,31,114,136,44,115,2
34,150,29,143,50,31,131,142,44,118,2
34,103,51,92,59,64,85,67,67,80,2
60,116,37,127,42,34,124,136,44,120,2
37,76,60,55,44,37,98,94,53,122,2
31,146,31,142,50,31,139,143,46,123,2
75,71,75,79,59,49,104,100,49,119,2
36,121,31,125,44,37,104,116,41,100,2
81,113,31,142,84,68,100,85,50,93,2
34,116,45,105,44,37,119,129,44,115,2
87,96,34,129,92,81,93,79,56,105,2
34,139,31,139,46,31,133,139,43,123,2
34,122,34,125,46,37,114,116,46,110,2
36,117,45,107,44,29,118,129,48,122,2
40,104,49,101,60,69,98,87,68,100,2
42,96,36,107,44,40,96,96,44,108,2
43,108,53,76,44,31,106,116,44,122,2
34,112,40,112,46,34,112,111,49,114,2
37,105,40,105,50,51,100,92,64,81,2
40,116,31,142,46,45,108,103,50,118,2
52,94,34,116,53,34,118,128,43,104,2
63,62,60,65,57,46,94,94,47,118,2
30,113,30,116,44,29,105,119,44,106,2
34,125,32,122,46,34,124,131,46,110,2
32,144,32,144,46,32,135,142,46,124,2
92,94,106,90,50,66,106,91,60,118,2
83,83,58,100,66,53,108,107,49,130,2
43,133,27,151,59,37,110,116,46,114,2
85,98,37,113,71,87,96,81,60,93,2
36,128,39,114,59,61,100,96,55,104,2
32,72,42,72,50,40,93,94,50,106,2
40,113,37,116,44,37,105,111,47,106,2
36,107,31,110,44,29,100,100,44,96,2
51,137,32,141,78,56,108,103,46,93,2
59,128,31,131,60,64,100,99,53,100,2
34,136,34,129,44,31,131,135,44,122,2
40,136,31,140,53,31,115,128,47,100,2
31,139,31,135,44,32,123,129,44,117,2
37,112,45,100,49,32,122,129,49,119,2
40,135,31,128,50,34,122,135,43,109,2
32,133,34,129,42,32,124,135,46,124,2
36,128,34,125,48,37,113,116,48,117,2
34,125,34,125,46,40,105,113,46,101,2
32,129,37,125,46,32,127,133,46,124,2
45,135,29,135,48,42,109,104,55,122,2
46,120,31,124,50,48,96,96,46,96,2
37,143,34,143,57,31,131,142,44,118,2
81,72,73,83,57,49,110,108,47,131,2
36,143,29,139,51,37,123,129,44,104,2
54,78,48,85,63,37,100,104,48,96,2
29,143,34,143,44,31,136,142,44,133,2
32,125,32,129,46,34,124,131,46,114,2
37,112,37,116,46,34,112,111,46,110,2
37,120,40,109,46,34,118,125,50,118,2
34,122,34,118,49,37,110,116,46,110,2
106,83,49,108,88,77,102,83,53,100,2
29,128,31,132,41,27,123,129,41,127,2
34,114,29,122,42,32,105,116,46,101,2
91,87,107,87,49,71,100,85,82,110,2
34,125,29,132,41,32,104,121,44,104,2
32,139,32,135,44,31,114,140,44,111,2
31,94,52,57,43,31,122,132,46,123,2
32,129,29,129,46,27,108,129,43,97,2
34,121,36,128,51,40,113,112,48,112,2
31,126,27,129,44,29,111,128,41,104,2
77,83,55,98,68,75,87,78,68,77,2
45,127,32,131,44,34,124,136,42,120,2
27,141,32,137,46,29,138,147,46,130,2
37,133,34,133,42,32,124,139,42,124,2
32,129,32,133,42,32,119,135,46,124,2
30,142,30,135,44,34,129,143,44,136,2
45,78,83,70,48,64,93,75,71,92,2
34,135,31,135,46,31,128,135,46,139,2
27,129,27,133,43,27,127,147,43,124,2
32,136,32,133,46,34,124,135,42,124,2
32,131,32,127,44,37,119,133,53,102,2
70,105,45,124,60,40,105,122,44,106,2
31,143,31,139,44,29,139,150,44,138,2
31,135,31,131,46,31,122,132,46,128,2
43,115,34,111,68,37,102,113,44,104,2
31,135,31,132,44,32,134,137,48,133,2
34,124,34,120,50,36,118,121,50,118,2
40,129,34,136,47,34,131,131,44,133,2
40,125,40,114,46,34,119,131,46,119,2
32,114,71,89,42,30,114,135,46,110,2
31,146,31,143,44,29,145,150,44,138,2
34,125,40,112,46,32,127,133,46,119,2
37,115,34,143,44,40,115,113,50,122,2
91,90,57,101,53,37,119,126,44,125,2
45,129,34,129,43,34,127,133,43,135,2
37,109,69,79,50,36,118,128,53,123,2
37,111,43,111,44,40,115,116,50,122,2
29,133,29,125,46,32,130,139,42,124,2
60,83,43,101,47,29,115,124,44,122,2
29,142,31,139,43,29,133,139,46,128,2
31,139,31,139,44,27,134,146,44,133,2
31,139,31,139,46,31,128,135,43,123,2
68,132,29,143,75,58,104,100,48,100,2
29,146,27,137,52,29,117,133,43,110,2
31,135,31,143,44,32,139,141,44,127,2
37,113,37,109,43,31,104,110,40,100,2
53,73,49,87,44,31,98,113,44,108,2
34,128,51,103,48,34,123,125,48,122,2
45,128,31,143,48,45,104,100,48,112,2
34,114,34,118,52,37,105,113,49,105,2
46,142,29,146,53,36,118,128,43,104,2
56,129,34,129,75,45,105,105,49,89,2
34,120,31,105,43,29,113,114,43,109,2
40,100,29,100,43,29,108,122,49,110,2
79,115,34,115,76,66,106,98,50,96,2
31,139,31,135,43,34,133,132,43,118,2
37,109,40,139,44,37,119,126,50,120,2
34,135,34,135,46,31,139,146,43,145,2
56,144,32,144,71,42,114,120,42,101,2
34,136,34,136,44,31,125,139,47,128,2
31,125,48,107,44,32,113,125,44,112,2
34,101,73,79,44,29,114,133,47,106,2
40,100,37,129,46,37,112,118,52,114,2
49,122,37,129,47,34,125,135,44,139,2
91,74,91,70,71,72,96,83,59,108,2
37,136,37,133,57,55,111,102,60,83,2
32,71,45,62,43,29,117,133,49,119,2
84,76,75,80,64,49,111,109,50,133,2
34,143,34,136,44,31,136,139,44,133,2
40,135,34,135,64,36,122,139,46,113,2
34,124,34,120,46,34,118,121,43,118,2
37,126,34,126,47,37,120,124,44,118,2
37,136,34,136,44,34,120,135,44,133,2
37,140,29,133,52,32,124,135,42,110,2
34,133,34,133,44,34,131,135,44,128,2
31,133,29,136,44,31,115,131,47,104,2
30,127,34,135,47,43,114,119,53,78,2
99,87,99,87,49,67,104,85,82,110,2
31,135,31,128,43,31,118,125,46,118,2
32,129,32,125,46,34,112,122,49,105,2
58,137,32,141,82,87,92,78,63,105,2
71,81,49,100,49,37,119,127,46,124,2
30,135,30,127,44,29,119,133,44,106,2
31,133,37,136,44,31,125,135,47,128,2
34,129,43,111,47,34,115,120,47,122,2
29,100,40,92,46,32,110,120,49,110,2
88,83,102,94,53,62,102,98,53,118,2
34,143,31,143,47,31,131,142,47,133,2
89,72,85,68,76,79,96,74,68,113,2
34,122,37,119,47,34,115,120,47,113,2
37,129,37,129,47,34,115,124,44,118,2
29,100,32,104,49,40,92,92,43,97,2
34,114,27,129,49,40,97,101,52,85,2
45,62,51,62,43,40,96,89,52,105,2
89,68,85,72,71,68,100,88,56,128,2
32,120,32,116,50,34,101,111,44,102,2
32,146,29,146,46,32,133,144,43,130,2
59,87,77,79,71,79,100,81,68,89,2
31,128,34,124,46,34,122,125,46,123,2
95,96,36,139,84,83,93,79,55,92,2
32,125,58,92,46,34,122,125,49,124,2
32,150,29,150,46,32,138,151,46,135,2
31,143,31,150,44,32,134,141,48,138,2
37,105,43,102,56,61,96,81,68,77,2
34,133,34,133,46,32,127,133,46,124,2
88,80,63,90,57,40,125,128,47,139,2
37,133,43,119,57,69,102,87,68,79,2
34,114,67,85,42,34,119,131,52,124,2
29,137,34,129,46,29,133,140,46,124,2
34,119,31,122,44,34,106,113,47,100,2
31,96,48,96,44,32,104,116,51,112,2
29,147,29,140,42,30,130,142,46,129,2
37,94,40,80,44,31,106,105,47,108,2
55,72,46,94,53,48,91,96,46,85,2
31,135,31,135,46,31,133,135,50,134,2
40,92,32,107,46,40,97,101,46,110,2
34,129,34,133,46,32,117,129,49,119,2
32,137,32,133,63,34,117,129,46,105,2
32,125,29,129,46,32,114,127,42,114,2
72,100,45,116,56,37,122,125,43,130,2
48,72,48,90,53,49,89,87,47,102,2
34,129,34,129,44,31,120,131,44,122,2
34,124,37,124,43,36,118,128,46,113,2
36,121,36,125,48,34,118,129,44,122,2
29,133,32,125,46,32,124,131,46,119,2
29,121,45,99,41,29,113,129,48,108,2
34,126,37,126,44,34,115,124,47,122,2
73,83,111,91,50,87,104,81,88,104,2
31,133,34,136,44,31,131,135,44,133,2
29,113,31,116,43,29,122,128,43,134,2
40,80,34,83,47,37,94,87,44,104,2
31,128,29,128,46,31,104,125,40,104,2
32,133,32,133,46,32,127,136,49,124,2
29,135,29,128,44,27,134,146,41,117,2
32,108,37,112,46,32,104,111,43,101,2
31,132,34,132,44,34,123,133,48,117,2
29,125,34,114,55,40,104,100,59,88,2
57,85,45,96,48,37,104,104,51,104,2
40,83,102,83,46,51,113,103,71,123,2
34,131,37,127,44,37,114,126,47,115,2
34,133,56,97,41,31,131,139,44,128,2
46,89,87,81,42,34,110,124,49,114,2
31,140,31,140,50,31,111,131,47,104,2
37,96,95,79,49,34,117,125,52,110,2
87,88,103,88,59,91,100,79,88,117,2
30,150,30,142,42,29,124,143,44,136,2
