@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-3,7-10,18,23,30,32,35,37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp17 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp29 numeric
@attribute Sp35 numeric
@attribute Sp43 numeric
@attribute Sp45 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
89,94,86,68,76,85,87,87,87,67,89,4
85,94,82,65,68,77,83,83,87,67,85,4
85,94,94,72,76,85,95,91,91,75,89,7
89,94,86,68,72,85,87,96,87,75,96,7
111,125,120,98,64,111,103,122,111,100,123,1
99,108,118,96,84,112,99,113,96,92,100,1
87,89,89,67,75,83,83,84,73,57,72,4
83,89,89,67,75,87,83,88,73,60,86,4
72,77,81,71,63,61,75,84,81,68,86,7
87,89,96,75,84,103,91,112,99,86,114,7
107,118,113,92,63,99,104,112,91,86,110,1
111,118,118,96,71,107,113,117,108,94,114,1
87,96,96,70,74,87,84,90,79,62,78,4
104,112,112,92,59,100,99,110,111,97,119,1
109,122,122,100,66,109,108,119,102,94,114,1
81,86,82,64,67,73,79,78,77,68,86,7
70,86,101,83,83,91,92,101,85,79,102,7
112,119,114,90,71,95,102,105,98,87,98,1
103,110,110,90,59,95,92,105,89,83,102,1
103,110,97,79,63,84,102,89,111,94,98,1
115,114,119,94,70,106,98,111,103,96,108,1
102,114,119,94,63,111,111,120,107,96,118,1
106,114,124,94,67,111,111,120,112,99,122,1
77,86,78,61,64,69,83,83,83,71,81,7
94,102,90,68,68,77,83,96,87,75,96,7
111,115,115,98,88,115,112,122,107,96,113,3
89,106,94,79,57,81,75,91,75,79,96,1
71,75,75,56,68,71,68,70,71,55,73,7
99,108,104,81,76,87,87,89,63,74,92,7
103,108,108,92,64,103,91,104,91,89,104,1
79,91,96,78,53,83,72,93,67,70,84,1
87,104,118,92,64,107,95,118,83,81,108,1
107,109,113,96,67,99,91,100,81,79,90,1
79,96,100,83,63,95,79,100,84,83,97,1
71,73,76,59,66,75,95,101,106,87,110,7
100,117,122,92,70,109,103,114,111,94,119,1
111,119,114,90,63,92,102,98,112,92,113,1
106,114,114,90,74,111,98,111,75,92,108,1
66,78,82,65,64,62,95,96,103,92,109,7
102,111,106,87,64,98,95,104,95,83,104,1
64,77,74,67,51,61,63,76,66,72,82,1
107,118,123,96,67,111,100,117,95,90,110,1
103,118,118,92,63,87,109,122,112,101,119,1
99,105,110,90,67,99,97,110,94,91,102,1
91,101,93,83,52,77,71,85,69,72,82,1
95,110,101,83,56,84,92,110,98,91,111,1
112,130,130,101,71,112,111,119,106,98,125,1
106,124,129,101,67,102,115,120,107,103,122,1
106,119,114,97,60,88,102,111,91,92,108,1
77,98,94,79,50,73,75,83,72,71,81,1
81,90,94,83,64,85,83,104,95,87,104,1
85,102,115,91,68,106,83,113,79,83,109,1
31,111,111,128,44,34,36,118,68,92,100,2
73,78,74,65,64,73,71,83,75,71,89,7
95,100,91,74,68,71,87,85,91,81,96,4
91,100,109,87,75,91,83,100,81,83,101,1
99,113,104,92,59,75,100,104,108,98,110,1
87,104,104,89,63,79,73,93,84,80,105,1
96,104,88,78,56,63,73,93,92,87,105,1
66,90,101,86,71,95,92,114,115,102,120,1
91,97,97,83,79,91,92,97,89,79,98,4
79,101,93,80,50,71,69,90,75,78,87,1
79,97,97,80,57,75,73,90,75,74,96,1
79,97,97,76,57,79,73,94,75,74,91,1
84,97,97,80,63,79,81,106,91,88,113,1
111,114,119,97,67,106,111,115,103,92,122,1
111,119,114,94,70,106,106,115,112,96,122,1
69,90,94,76,50,73,75,96,75,79,89,1
81,102,98,79,53,81,79,96,75,79,89,1
77,98,90,72,50,62,71,87,75,75,85,1
81,94,98,83,64,85,83,96,91,83,104,1
89,106,111,91,64,98,103,118,103,92,118,1
115,131,120,94,76,89,112,96,103,92,96,1
85,94,90,83,60,73,83,100,83,87,100,1
79,96,96,78,53,75,72,93,71,78,92,1
91,108,113,88,64,95,103,109,109,96,112,1
95,113,113,88,68,103,103,118,104,92,112,1
107,122,118,92,64,103,99,118,100,92,117,1
107,122,118,96,84,116,79,123,83,89,100,1
116,128,133,103,84,112,111,118,83,92,112,1
