@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,9,11,14,18-19,27,29,31,35-37'

@attribute Sp16 numeric
@attribute Sp19 numeric
@attribute Sp22 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp39 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
95,84,104,91,95,96,84,82,96,100,78,4
91,76,87,79,75,89,88,56,80,73,63,5
112,68,122,107,111,118,117,66,112,122,100,1
87,79,93,79,79,80,86,67,82,82,64,7
79,71,81,87,87,84,97,75,97,93,68,7
54,55,81,60,56,88,79,49,86,79,75,5
116,71,118,113,113,122,124,67,124,130,101,1
88,75,97,92,97,101,102,84,111,111,83,3
99,83,105,92,97,105,106,84,111,111,87,3
99,75,97,97,97,105,111,84,106,90,61,3
70,67,75,71,67,70,74,60,71,67,57,7
88,78,93,85,85,90,91,76,91,91,70,4
88,67,85,94,94,94,91,80,91,87,70,4
53,53,74,52,52,78,75,53,75,71,59,5
111,67,119,111,111,125,122,68,122,122,99,1
111,63,124,115,115,125,122,64,128,122,96,1
111,67,129,106,111,120,118,64,122,122,99,1
81,72,94,83,83,83,85,71,85,85,62,7
52,53,82,57,54,75,74,55,74,77,58,5
89,68,111,83,99,108,100,71,109,113,96,1
106,68,115,99,112,118,109,71,113,123,100,1
99,71,87,107,99,104,112,82,104,104,81,3
57,56,87,54,58,81,84,56,88,88,78,5
87,71,93,91,87,88,93,79,90,90,72,4
64,71,89,67,63,73,86,63,79,75,68,5
63,66,84,81,66,79,89,60,78,78,58,5
88,79,93,84,88,89,86,80,86,90,68,4
66,56,65,92,79,82,111,80,102,90,68,5
57,56,75,63,71,85,74,60,86,98,83,5
108,63,114,111,106,119,106,64,115,115,94,1
88,78,97,89,89,94,96,80,96,96,74,4
88,74,97,94,89,94,96,76,91,91,70,4
63,57,70,94,89,90,118,84,108,83,59,3
107,71,128,111,111,118,122,66,122,127,96,1
100,59,104,99,99,110,119,63,119,114,94,1
100,63,122,95,95,101,89,63,85,93,76,1
91,59,101,92,88,101,94,57,90,90,76,1
95,59,105,92,88,105,106,53,102,94,83,1
106,88,120,103,107,113,113,88,118,123,100,3
81,53,94,95,83,100,100,51,96,93,75,1
111,72,120,107,112,122,118,67,123,123,96,1
116,76,118,107,103,113,112,66,100,100,81,1
112,68,113,116,107,123,117,66,122,122,96,1
111,79,109,104,113,112,110,71,114,105,86,1
83,51,100,87,83,100,97,49,86,90,75,1
79,55,96,83,91,108,101,59,101,101,83,1
95,56,90,97,97,105,115,57,111,102,87,1
95,63,114,97,106,110,111,60,111,115,94,1
79,53,93,73,73,90,87,56,96,104,85,1
84,53,97,85,85,94,104,56,96,96,81,1
92,57,105,89,94,102,104,60,104,104,85,1
106,88,111,103,103,108,100,84,100,104,79,3
102,64,111,107,99,108,118,67,113,104,87,1
85,57,106,87,83,100,109,63,104,113,87,1
81,64,90,83,64,83,109,71,93,81,79,5
103,84,104,107,103,109,112,90,112,96,81,3
68,64,100,61,68,81,76,49,80,80,74,1
103,64,118,99,103,113,112,63,112,108,92,1
103,88,104,100,100,108,101,87,101,105,83,3
107,93,113,100,104,108,101,87,110,105,86,3
103,88,104,104,100,108,110,87,114,119,94,3
48,51,67,49,46,69,75,52,75,72,64,5
100,82,100,103,91,97,101,82,105,101,83,3
104,63,108,91,99,110,105,63,110,105,87,1
95,83,101,97,97,101,98,80,102,106,83,3
95,87,110,97,102,110,102,84,106,106,87,3
91,83,101,102,92,105,102,84,98,102,79,3
95,87,101,92,92,101,98,84,102,111,87,3
103,67,124,97,102,119,111,68,111,120,102,1
79,50,93,77,73,90,87,50,91,96,78,1
79,57,101,77,77,90,104,60,100,91,78,1
61,56,91,58,58,93,100,56,88,88,78,5
107,71,118,104,100,112,114,75,119,119,98,1
64,59,100,71,67,104,97,59,105,101,90,5
83,49,92,84,81,97,101,50,93,89,80,1
60,52,80,60,54,86,93,47,82,82,87,5
56,59,88,54,45,86,82,44,82,82,83,5
70,63,101,75,75,101,94,60,94,90,76,5
91,79,97,75,88,105,102,76,106,98,79,4
