@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,5-7,11-12,14-15,17,19,25-27,34,36-37'

@attribute Sp12 numeric
@attribute Sp15 numeric
@attribute Sp16 numeric
@attribute Sp17 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp47 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
77,64,81,90,94,83,91,100,68,96,67,91,109,95,87,1
112,88,99,104,104,81,107,109,84,104,90,109,112,100,85,3
99,80,99,104,104,81,99,104,84,104,90,104,112,104,81,3
91,53,87,104,96,78,83,100,51,93,56,91,108,75,78,1
83,56,79,91,96,85,75,96,59,96,59,91,100,83,81,1
57,56,61,96,91,85,61,100,55,96,59,60,100,60,81,5
61,64,68,108,100,81,61,109,63,104,56,63,104,67,96,5
99,84,103,100,104,83,104,104,86,108,87,103,110,99,86,3
72,48,72,89,93,75,71,92,49,84,49,70,86,70,72,1
83,55,79,96,93,75,71,88,52,96,49,70,86,66,75,1
75,59,83,96,100,83,91,100,56,96,63,95,110,73,75,1
83,63,91,100,109,87,79,96,59,96,63,84,101,81,83,1
95,63,95,109,100,83,96,112,63,122,63,103,114,103,94,1
58,59,58,104,109,100,71,92,59,96,59,70,90,60,90,5
95,79,95,96,93,79,75,104,74,92,67,77,110,91,83,4
96,86,96,108,108,81,95,97,83,97,78,92,97,92,76,3
79,52,79,92,84,74,70,82,49,86,53,71,89,71,73,1
71,52,71,84,80,70,66,86,52,86,50,71,85,75,73,1
71,52,71,84,92,74,70,86,56,86,53,75,93,75,76,1
71,56,75,92,88,78,73,86,59,90,53,71,85,79,80,1
79,56,63,84,84,74,73,93,63,93,63,92,105,92,90,1
96,63,100,122,117,92,103,114,67,114,70,111,114,106,94,1
104,70,100,117,104,89,99,114,75,124,70,102,114,97,90,1
79,63,75,104,112,92,77,97,63,90,67,84,101,92,94,1
67,59,63,104,100,92,70,105,63,101,60,75,101,71,80,5
60,56,63,104,104,96,63,97,59,97,60,71,97,71,87,5
95,83,99,105,105,86,97,101,89,105,84,102,111,106,91,3
70,56,73,86,90,79,75,93,53,85,57,73,90,69,76,1
103,71,99,114,124,98,111,119,70,114,72,106,115,111,94,1
99,67,77,97,90,79,97,114,67,101,76,106,115,111,102,1
70,59,63,97,97,90,67,85,60,97,57,66,82,66,91,5
97,85,102,105,105,83,94,98,84,102,84,95,100,95,81,3
92,60,84,97,97,80,85,102,60,90,60,87,104,91,88,1
102,70,106,119,110,90,106,115,72,115,71,103,118,107,96,1
106,67,106,110,114,97,106,115,72,115,71,103,118,103,92,1
106,67,97,114,101,87,111,115,76,115,76,112,122,107,96,1
97,67,84,101,105,90,106,115,76,111,80,107,122,116,103,1
92,78,97,114,110,83,115,131,88,120,92,116,133,83,85,1
67,53,60,93,82,83,73,90,53,86,64,79,100,68,81,5
71,67,75,105,105,83,66,106,64,102,64,71,108,87,88,5
115,92,120,125,115,87,112,122,97,122,93,111,118,99,83,3
106,88,106,111,106,91,99,108,84,113,88,103,113,107,100,3
95,84,99,108,113,96,99,104,88,113,82,96,100,109,92,3
71,53,71,87,83,70,75,89,51,85,52,75,88,71,74,1
103,71,103,118,118,96,111,123,71,118,66,104,117,109,96,1
103,71,107,118,118,96,103,118,71,113,70,109,122,109,96,1
87,71,91,100,108,88,99,104,75,100,63,87,104,91,85,4
89,68,85,90,86,68,79,87,68,87,71,75,85,79,62,4
106,88,106,115,111,91,107,118,88,118,84,103,109,107,87,3
49,57,49,74,74,68,54,71,56,71,55,51,74,48,67,5
107,80,95,100,100,78,103,104,79,100,82,100,108,91,70,4
91,80,95,104,104,74,95,100,75,96,78,91,96,87,70,4
103,84,99,104,108,81,107,113,88,109,86,109,108,109,92,3
61,71,79,100,100,85,83,96,84,104,82,96,104,100,85,3
91,79,87,93,93,67,87,88,78,84,79,88,93,91,68,4
100,78,96,96,92,70,95,101,83,93,78,102,105,92,76,4
79,66,79,88,88,66,77,86,63,97,53,49,110,37,129,2
79,70,79,88,88,70,73,97,59,110,47,40,119,34,136,2
104,90,104,112,108,89,108,114,92,110,93,106,114,106,87,3
99,83,103,114,105,83,102,110,82,105,80,98,102,98,79,3
95,83,91,97,97,72,97,101,82,93,84,94,98,89,72,4
34,42,34,119,119,131,34,119,44,119,44,31,125,31,135,2
108,87,103,110,105,86,106,114,89,114,84,106,111,106,87,3
99,83,95,101,97,79,106,105,85,110,88,106,111,106,87,3
31,43,31,133,128,135,29,134,44,134,46,29,138,32,133,2
31,43,31,128,128,135,32,134,48,128,46,29,133,32,125,2
107,88,107,104,108,85,111,109,93,113,90,113,112,109,89,3
79,71,83,79,79,63,79,89,71,85,74,83,84,87,74,7
99,84,95,104,100,75,100,104,82,100,87,103,105,95,79,3
107,88,107,109,109,87,96,104,90,108,75,84,101,103,86,3
109,90,113,112,112,89,112,119,92,119,93,111,114,106,83,3
108,87,103,105,110,86,106,114,89,114,88,111,111,111,91,3
99,87,103,105,110,90,106,105,85,110,88,111,115,111,87,3
112,92,117,124,119,94,115,114,89,114,92,106,111,85,68,3
34,44,34,129,124,140,34,131,47,136,43,29,133,31,143,2
106,93,106,114,119,94,102,111,88,111,88,103,104,107,88,3
106,89,106,105,110,87,111,115,88,115,88,112,118,107,88,3
97,82,92,97,89,73,77,78,60,67,53,54,53,57,45,5
71,63,67,70,70,58,69,74,64,67,60,64,75,68,56,7
31,44,31,120,120,128,31,122,46,122,44,34,128,29,125,2
31,43,31,133,133,143,29,134,44,139,43,32,138,32,144,2
29,46,31,133,139,143,32,134,48,134,46,32,138,32,136,2
71,60,57,60,53,38,61,63,55,50,63,67,69,53,48,5
111,93,111,113,113,92,118,117,95,122,92,112,124,108,90,3
32,44,32,134,134,137,32,133,46,133,46,32,130,32,139,2
29,44,32,113,118,112,32,112,46,112,42,34,110,34,116,2
58,79,95,100,109,87,34,117,52,112,46,37,110,70,83,2
49,74,79,100,108,85,45,110,67,101,70,79,97,102,76,2
100,90,109,108,112,89,95,97,92,110,82,102,105,111,90,3
109,90,113,117,117,96,112,119,96,119,97,115,114,115,90,3
108,92,108,110,114,94,102,110,93,114,84,98,102,120,98,3
77,67,77,75,68,57,67,67,57,63,57,55,60,59,50,5
88,78,92,93,97,80,85,90,76,90,71,87,91,87,78,4
40,47,40,110,105,115,43,106,60,102,68,71,91,75,59,2
111,97,115,114,114,94,111,115,97,120,84,103,108,112,92,3
53,57,56,70,70,51,55,67,53,64,56,54,79,51,52,5
71,67,75,78,82,69,62,82,60,78,60,54,75,64,78,5
59,57,59,78,78,65,61,75,60,75,63,61,81,58,67,5
39,56,51,100,96,81,64,85,67,81,66,71,80,67,55,7
112,92,112,118,108,88,103,104,79,96,66,83,88,91,78,3
29,40,31,122,96,78,27,123,41,123,43,27,127,27,129,2
87,75,87,85,89,75,83,88,78,88,75,84,90,84,75,7
64,59,58,77,81,67,83,88,66,88,71,81,93,63,72,5
61,59,58,77,77,67,56,80,59,80,63,57,86,60,68,5
79,70,79,80,88,66,81,82,71,82,70,79,82,75,62,7
53,59,53,84,69,59,51,68,56,75,53,53,74,53,69,5
66,67,70,75,75,57,67,70,63,67,64,69,71,69,54,7
97,82,102,110,110,83,106,106,92,106,92,107,108,107,88,3
63,60,67,70,74,55,69,71,64,67,60,71,75,68,56,7
71,67,75,78,78,58,73,74,68,78,64,71,71,71,56,7
84,74,84,85,85,69,77,90,72,86,68,75,83,75,88,7
106,88,106,106,111,87,107,113,92,113,93,111,118,111,92,3
107,92,107,108,113,88,107,109,97,113,90,109,117,109,89,3
64,64,68,87,87,74,68,89,63,85,70,79,96,67,78,5
72,63,72,74,77,58,71,69,63,76,63,70,75,73,60,7
72,63,68,70,70,54,75,76,66,80,67,73,79,77,60,7
75,71,79,81,85,67,79,88,74,88,71,81,79,77,60,7
68,63,61,93,85,75,79,88,70,88,71,81,90,88,75,4
104,74,91,92,84,63,77,82,67,75,67,67,70,67,51,7
71,63,75,76,76,59,73,75,67,75,63,71,74,79,62,7
71,70,71,73,73,59,77,72,71,72,70,79,82,79,69,7
84,71,81,93,93,79,92,97,74,89,80,94,98,81,76,7
66,63,66,82,82,68,79,89,70,89,72,98,106,94,83,5
111,97,115,114,114,94,106,111,88,111,92,107,118,99,81,3
111,93,111,110,114,90,106,111,84,102,84,99,104,107,85,4
99,84,107,113,113,85,107,109,88,113,86,109,112,109,89,4
75,68,75,75,75,59,83,77,71,77,66,75,76,79,59,7
71,68,71,75,75,59,68,70,67,74,59,71,73,75,59,7
121,97,116,123,123,96,118,122,99,127,96,117,114,103,86,3
79,71,79,85,85,67,79,80,70,80,63,77,79,77,64,7
104,86,100,108,108,89,103,105,87,105,89,106,105,111,90,4
83,74,83,100,104,107,84,86,75,97,74,88,89,84,76,4
75,67,71,78,82,62,77,78,64,78,64,79,79,79,67,7
75,67,75,82,82,58,77,78,68,78,68,79,83,75,56,7
75,63,71,70,70,58,73,74,64,74,68,79,79,71,59,7
81,72,81,86,82,65,87,91,71,87,75,91,100,87,67,7
81,72,77,82,78,61,79,83,68,79,71,79,81,79,58,7
85,72,89,94,90,76,83,87,68,79,67,72,74,68,58,7
103,84,99,108,104,81,103,104,88,104,82,100,104,100,81,4
79,64,83,83,79,63,87,85,71,85,66,79,84,79,63,7
79,71,83,83,83,63,83,85,67,81,66,79,80,75,63,7
116,76,112,128,128,103,111,123,75,123,78,113,117,113,96,1
91,79,95,93,85,67,96,100,82,104,79,91,101,99,83,4
75,67,75,81,81,62,79,76,70,76,63,73,82,77,64,7
100,82,100,104,96,74,103,105,83,105,85,102,101,88,76,4
79,66,79,80,80,63,81,82,71,90,67,71,93,97,83,7
83,66,71,73,66,52,91,97,71,86,67,75,85,71,62,7
67,63,67,73,88,70,66,72,63,68,67,67,74,67,58,7
112,67,112,124,124,98,111,119,63,124,68,115,120,115,102,1
103,63,91,105,90,75,106,119,63,105,68,115,120,94,83,1
66,63,66,68,75,60,67,74,67,74,64,66,71,69,61,7
75,67,75,82,82,65,81,86,72,82,76,91,96,68,67,7
89,76,94,94,90,68,87,91,76,91,75,87,89,87,67,4
102,84,102,102,90,65,91,87,71,87,67,72,85,68,67,5
77,68,77,74,78,65,75,79,68,75,71,79,85,72,62,7
87,76,91,96,96,70,87,89,75,89,74,87,92,87,70,4
91,64,99,104,118,96,91,100,67,113,63,87,92,104,92,1
68,63,68,67,70,62,63,66,63,69,63,66,68,70,57,7
54,59,51,79,75,64,56,85,57,82,60,55,82,55,61,5
54,52,54,79,79,64,53,82,53,74,53,52,78,52,65,5
108,71,108,114,97,75,111,119,70,119,64,111,115,106,94,1
67,70,79,89,93,73,66,78,72,86,64,64,83,87,74,7
111,63,111,124,124,101,115,125,60,125,64,112,122,107,99,1
66,72,81,86,94,76,64,83,71,91,67,64,85,83,71,7
98,80,98,106,111,87,103,108,80,108,79,107,109,107,87,3
81,60,77,82,102,79,79,87,60,91,63,87,89,103,87,1
106,64,111,120,125,102,107,118,64,122,67,107,118,111,104,1
79,76,87,96,100,78,79,89,75,89,66,63,84,79,74,7
54,56,57,75,79,63,58,77,51,74,56,56,73,56,55,5
107,84,107,113,104,87,104,112,82,112,79,95,105,99,86,3
103,67,87,100,89,75,113,122,66,122,63,112,124,99,94,1
79,66,83,84,84,66,81,82,67,86,67,84,85,84,65,7
104,63,109,112,117,96,103,119,67,119,63,102,114,102,90,1
54,56,57,72,72,57,60,70,60,78,64,73,71,69,76,5
103,67,108,119,124,98,102,114,63,119,64,102,115,111,102,1
84,67,75,82,85,69,81,86,68,82,68,79,83,75,59,7
67,53,49,78,78,65,62,74,53,74,64,61,75,79,78,5
60,60,63,78,85,69,73,71,60,74,71,75,83,75,78,5
77,60,62,74,74,57,75,87,64,75,71,75,81,54,54,5
111,64,102,115,120,98,107,122,64,118,67,111,123,107,96,1
107,88,107,113,118,96,113,127,90,117,92,117,130,108,94,3
103,67,99,109,118,92,104,108,66,117,63,91,101,95,83,1
91,83,91,101,97,79,92,97,78,101,76,85,98,106,87,7
91,59,91,101,110,90,88,101,57,101,57,81,90,85,76,1
77,72,77,86,78,61,79,79,68,83,63,72,77,83,71,7
98,80,94,102,90,68,95,104,76,96,79,87,96,87,75,7
115,88,115,120,115,94,112,122,84,122,79,107,109,99,87,1
81,57,81,90,94,76,79,91,56,91,55,75,96,72,75,1
81,53,85,94,98,83,83,100,53,96,51,79,96,75,75,1
111,72,111,125,115,94,107,122,68,128,67,111,123,111,96,1
83,60,87,100,104,81,79,93,59,104,52,71,84,83,85,1
107,76,112,122,122,99,111,118,84,118,66,96,112,109,92,1
112,68,107,122,128,99,111,123,67,123,63,109,122,109,100,1
72,63,68,70,70,58,71,76,63,76,63,70,72,77,64,7
91,79,87,96,89,71,71,84,59,88,67,66,82,77,72,7
87,75,79,96,96,79,79,92,74,88,71,73,86,91,83,7
72,51,68,85,93,79,71,84,56,92,52,73,90,81,79,1
91,67,91,104,100,83,113,117,66,108,67,99,110,88,86,1
112,79,108,110,114,94,102,119,74,114,64,98,111,102,94,1
102,57,102,115,111,87,95,113,53,108,51,87,100,75,75,1
98,68,102,111,106,87,95,108,64,113,51,58,113,95,83,1
57,53,54,75,71,67,48,81,48,74,56,53,80,46,66,5
79,63,83,96,96,83,75,88,56,92,56,81,97,81,83,1
111,71,111,128,128,96,100,117,66,122,67,99,110,108,98,1
84,56,84,105,105,86,92,105,53,110,64,98,111,89,87,1
91,79,91,119,110,86,92,110,70,114,64,77,106,73,91,5
67,47,71,85,89,76,66,82,50,90,50,75,91,75,78,1
92,53,84,110,105,83,98,111,57,111,68,99,108,95,92,1
63,63,84,97,105,87,55,98,57,86,56,64,91,75,78,5
88,74,92,114,110,94,85,98,64,102,60,75,96,64,92,5
77,50,73,90,98,79,75,87,50,91,55,79,96,75,75,1
98,68,94,115,102,83,91,104,68,104,75,95,104,72,71,1
94,53,89,106,111,87,91,104,56,108,63,95,109,95,87,1
98,68,106,111,120,102,99,108,64,113,63,99,113,103,96,1
85,64,77,106,111,98,68,104,64,108,59,64,100,58,100,5
91,68,87,104,91,78,95,104,67,96,66,87,104,79,78,1
99,67,103,109,109,87,87,96,66,108,56,81,97,88,86,1
61,63,64,104,96,79,63,104,59,104,59,60,97,66,94,5
83,63,83,100,100,85,73,93,63,93,63,79,89,92,90,1
100,70,100,108,96,85,81,101,71,119,78,92,110,92,83,1
73,63,81,93,101,86,79,89,67,105,64,81,98,85,83,1
66,59,63,90,86,83,71,97,60,93,60,85,94,73,83,5
63,56,60,86,86,83,67,93,53,93,60,73,90,52,83,5
62,60,66,106,102,94,64,108,64,108,59,75,109,95,92,5
