@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq3 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0.19,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,240,1
0,0.63,0.31,0,0,0.15,0.47,0,0,0,0,0,0,0.15,0,0,0,0,0,0,650,1
0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0.81,1.63,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,152,1
0,1.81,0,0,0.22,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.159,0,530,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1
0,0.31,0.25,0.31,0.38,0.44,0.76,0,0,0,0,0,0,0.12,0,0.06,0,0,0.054,0.065,1070,1
0,1.15,0,0.38,0.19,1.35,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0.054,921,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651,189,1
0,0.1,0,0,0.17,0.1,0.17,0,0,0,0,0,0,0,0.03,0,0,0.03,0,0,3220,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,1.32,0,0.75,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1
0,0.8,0.1,0,0.1,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.265,0.033,1046,1
0,0.08,0.16,0.24,0.16,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,441,1
0,0.9,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.829,106,1
0,1.47,1.47,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,286,1
0,0.42,0.39,0.87,0.32,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0.04,0,0.182,3498,1
0,0.43,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1
0,0.08,0.17,0.17,0.25,0.85,0.08,0,0,0,0,0,0,0.08,0,0.17,0.08,0,0,0.013,1407,1
0,0.51,0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
0,0,0,0,1.65,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.037,0,576,1
0,0,0,0.25,0.05,0.37,0.02,0,0,0,0,0,0.3,0.02,0,0.02,0,0,0,0,965,1
0,0,0,0,0.63,0.31,0.63,0,0,0.31,0,0,0,1.59,0,0,0,0,0,0,186,1
0.21,0,0.1,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,1609,1
0,0.84,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.16,0,0,0,0.028,781,1
0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1
0,0,0,0,1.97,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1
0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1
0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1
0,0,0.26,0,0.79,0,0.52,0,0,0,0.26,0,0.26,0,0,0,0,0,0,0,566,1
0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0.79,0.26,0.17,0.62,0.79,0.08,0,0,0,0,0,0,0.08,0,0,0,0,0,0.014,1345,1
0,1.92,0.48,0.48,0,4.32,0.48,0,0,0,0,0,0,0,0,0,0.48,0,0,0,727,1
0,0.08,0.17,0.17,0.25,0.85,0.08,0,0,0,0,0,0,0.08,0,0.17,0.08,0,0,0.013,1402,1
0,0,0,0.33,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.053,202,1
0,0,0,0,0.3,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.047,0,201,1
0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0.35,0,0,0.7,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1
0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,1
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0,0,0,0,0.36,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,356,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0.84,0.18,0.61,0.89,0.46,0.28,0,0,0,0,0,0,0.28,0,0,0.04,0,0,0.062,2062,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,1
0,0.62,0.29,0.65,0.21,0.51,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.127,2340,1
0,0.42,0.1,0.42,0,0.52,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.036,1589,1
0,0.42,0.39,0.87,0.32,0.34,0.84,0,0,0,0,0,0,0,0,0,0,0.04,0,0.182,3498,1
0,1.24,0.17,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836,895,1
0,0,0.62,0.15,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,1
0,0.78,0.3,0.54,0.27,0.37,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0.119,2213,1
0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,1.47,0,1.47,7.35,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1
0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0,0.63,0.31,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1
0,0,0,0,0.47,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1
0,0,0,0,0,1.44,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,80,1
0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1
0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1
0,0,0,0,0.12,0,0,0,0,0.25,0,0,0,0,0.38,0,0.38,0,0,0,481,1
0,1.2,1.2,0,0.4,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.052,129,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1
0,0.65,0,0,0.16,0.98,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.029,158,1
1.16,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1
0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1
0,0,0,0,0.92,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285,126,1
0,1.89,0.37,0,0.37,0.37,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0.065,1000,1
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1
0,0,0,0,0,1.59,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,131,1
0,0,0.27,0.27,0,0.06,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.023,703,1
0,0,0.52,0,1.05,0.52,0,0,0,0,0.52,0,0,0,0,0,0,0,0.091,0.091,98,1
0,0.94,0.14,0.14,0.04,0.69,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.011,9163,1
0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1
0,0,0,2.63,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1
0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,1
0,0.24,0.24,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,1
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1
0,0.45,0.22,0,0.22,0.11,0.22,0,0,0,0,0,0,0.11,0,0,0.11,0,0,0.019,385,1
0,1.59,0.26,0.17,0.88,0.08,0.35,0,0,0,0.08,0,0,0,0,0,0.08,0,0,0.113,966,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,1
0,0.33,0.33,0,0.67,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0.053,167,1
0,1.01,0,1.51,0,0.75,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,247,1
0,0.17,0.35,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.229,417,1
0,0,0,0,0.85,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0.248,294,1
0,0.32,0,0.32,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,1
0,0.23,0.23,1.61,0,1.61,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,354,1
0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,66,1
0,0,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1
0,0.05,0.05,0.29,0,0.76,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,453,1
0,1.83,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,773,1
0,0.13,0.13,0,0.13,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,468,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,1
0,0.56,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,1
0,0.08,0.17,0.17,0.25,0.85,0.08,0,0,0,0,0,0,0.08,0,0.17,0.08,0,0,0.013,1407,1
0,1.3,0.71,0.59,0.59,0.47,0.83,0,0,0,0,0,0,0.11,0,0,0,0,0,0.019,504,1
0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0.36,0,0,0,112,1
0,0,0,0,1.74,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1
0,0,0,0,0,0,0.62,0,0,0,0,0,1.24,0,0,0,0,0,0,0,73,1
0,0,0,0.55,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1
0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1
0,0,0,0,0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0.031,0.031,530,1
0,1.62,0.34,0.94,0.08,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.065,535,1
0,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1
0.19,0.38,0,0,0,0,0,0.19,0,0.19,0,0.38,0,0,0,0,0,0,0,0,2043,1
0,0,0,0.98,0.65,0.32,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,222,1
0,0,1.22,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,1
0,0,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,259,1
0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
0,0,0,0.49,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,1
0,0,0.12,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0.29,0.39,0,0.87,0.39,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,1
0.17,0.05,0.05,0.28,0,0.74,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.03,536,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,1.13,0.33,0.93,0,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.115,813,1
0,0.29,0.14,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.102,368,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118,472,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,1.71,0.1,0.2,0.6,0.9,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.017,1029,1
0,0,0,0.67,0,0,0.16,0,0,0,0.33,0,0,0,0,0,0,0,0,0.052,260,1
0,0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0.26,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,339,1
0,0,0.55,0,1.11,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517,125,1
0,0.76,0.26,0.57,0.1,0.99,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.157,3160,1
0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,1
0,0.06,0.06,0.3,0,0.84,0.06,0,0,0,0,0,0,0,0,0.06,0,0,0,0,447,1
0,0,0,0,0.49,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1
0,1.8,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,767,1
0,0.52,0.21,0.42,0,0.31,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,1016,1
0,1.14,0.33,1,0.4,0.53,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1045,1
0,0.41,0,0,0.62,0.62,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.306,426,1
0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0.041,225,1
0,0,0.63,0,0.95,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.102,274,1
0,0.67,0.29,0.59,0.22,0.59,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.137,2453,1
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1
0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,1
0,2.02,1.51,0,0.5,1.51,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1
0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1
0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1
0,0.21,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,303,1
0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,565,1
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1
0,0.1,0.3,0.3,0.1,0.6,0.1,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0.015,1351,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,160,1
0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,1
0,0.49,0.08,0.9,0,0.49,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.096,701,1
0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.104,0,71,1
0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
0,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
0,0,0,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
0,0.37,0,0.37,0.37,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,267,1
0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,1
0,0,0,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1
0,0.56,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,452,1
0,2,0,0,0.33,2,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,227,1
0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1
0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0.64,0.32,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,319,1
0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,1
0,0.11,0.11,0.89,0.44,0.11,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.142,798,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0.76,0.76,0,0,0,0.15,0,0,0,0.15,0,0,0,0,0.3,0,0,0,0.022,1257,1
0,0.4,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,724,1
0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0.84,0.42,0,1.68,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,179,1
0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,1
0,0,0,0,4.54,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0.34,0.34,0,0.34,0,0,0.34,0.34,0,0.34,0,0,0,0,0,0,0,0,0,96,1
0,1.45,0,0,0.72,0,0,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0.17,139,1
0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0.12,0.12,0.12,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1
0,1.27,0,0,1.27,0,0.42,0,0,0,0,0,1.27,0.42,0,0,0,0,0,0,249,1
0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1
0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1
0,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,1
0,0,0,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,1
0,0,0.3,0.15,1.39,0,0.3,0,0,0,0,0,0,0.15,0,0,0,0,0,0,700,1
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0.37,0.07,0.14,0,0,0.07,0,0,0,0,0,0.14,0,0,0,0,0,0,0.01,795,1
0,0.23,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543,1
0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1
0,0,0,0,2.04,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,3.879,328,1
0,0.17,0,0,0.53,0.08,0.17,0,0,0,0,0,0,0,0,0,0,0,0.068,0.027,1278,1
0,0.8,0.28,0.56,0.24,0.38,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.119,2207,1
0,0.4,0.12,0.52,0.64,0.36,0.6,0,0,0,0,0,0,0.04,0,0,0,0,0.066,0,1500,1
0,0.08,0,0.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.027,0,574,1
0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1
0,1.01,0,1.52,0,0.76,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,249,1
0,0.14,0,0.28,0.14,0.14,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,216,1
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1
0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,153,1
0,0.63,0.31,0.31,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,1
0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.57,0,0,0,162,1
0,0.22,0.22,0,0.45,0.22,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,564,1
0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1
0,0,0,0,1.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,171,1
0,0.05,0,0.11,0.17,0,0.05,0,0,0,0,0,0,0,0.11,0,0,0,0,0.009,1310,1
0,0,0.29,0.38,0,0.09,0,0,0,0,0,0,0.09,0,0,0.09,0,0,0,0.031,432,1
0,0,0,0.67,0,0,0.16,0,0,0,0.33,0,0,0,0,0,0,0,0,0.053,258,1
0,0,0,0.25,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1
0,0.17,0.17,0,0.87,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,336,1
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,105,1
0,0.61,0,0.3,0.61,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,801,1
0,0.39,0,0,0.98,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.025,632,1
0,0.17,0.17,0,0.34,0.17,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,711,1
0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,1
0,0,0.54,0,0.82,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.086,276,1
0,0,0,0,1.25,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.097,319,1
0,0.35,0,0,0.05,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.018,3271,1
0,0.93,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0.46,0,0.018,675,1
0,0,0.48,0,0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.109,461,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,273,1
0,0.68,0,0,0,0,0.68,0,0,0,0,0,0.68,0,0,0,0,0,0,0,89,1
0,0.8,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1
0,0.26,0,0.53,0,0,0,0.26,0.26,0,0.53,0,0,0,0,0,0,0,0,0,164,1
0.42,0,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1
0,0,0.58,0,0.87,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.14,274,1
0,0,0,0,1.03,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1
0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,1
0,1.16,0.11,1.76,0.03,0.33,0.18,0,0,0,0,0,0,0,0,0.11,0,0,0,0.11,819,1
0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121,495,1
0,0.49,0.08,0.9,0,0.49,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.095,713,1
0,1.52,0.19,0.19,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.024,1144,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
0,0.08,0.17,0.17,0.25,0.85,0.08,0,0,0,0,0,0,0.08,0,0.17,0.08,0,0,0.013,1412,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1
0,0.44,0,0,0.44,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.072,153,1
0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
0,1.59,0,0,1.59,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,240,1
0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1
0,0.29,0.14,0,0.14,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.102,400,1
0,0.29,0.14,0,0.14,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.102,400,1
0,0.56,0.11,0.22,0.11,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0,532,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1
0,0.21,0,0.32,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,1
0,0.08,0,0.17,0,0.34,0.08,0,0,0,0,0,0,0,0,0,0,0,0.028,0,574,1
0,0,0,0.05,0.05,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0.01,0,303,1
0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,1
0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,375,1
0,1.55,0,0,0.25,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0.04,578,1
0,0,0,0,0.12,0,0,0,0,0.24,0,0,0,0,0.36,0,0.36,0,0,0,505,1
0,0.35,0.17,0,0.35,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1
0,0.38,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1180,1
0,0,0.32,0,0.32,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,228,1
0,0.51,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1
0,0.1,0.1,0,0.37,0,0,0,0,0,0.2,0,0.06,0,0.06,0,0,0,0,0.019,3550,1
0,0,0.74,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1
