@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,2.592,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.559,2.297,1
0,0.05,0.38,1.19,0.43,0,0.57,0,0,0,0,0,0,0,0,0.086,0.273,6.789,1
0,0,0,0,0.41,0,0.82,0,0,0,0,0,0,0,0,0.193,0.904,7.478,1
0,0.28,0.14,0,0.7,0,0.7,0,0,0,0,0,0,0.07,0,0.108,0.768,3.401,1
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0.368,2.611,1
0,0.13,0.27,0,0,0,0.55,0,0,0,0,0,0,0.13,0,0.018,1.294,4.745,1
0,0.16,0.66,0.49,0,0,0.16,0,0,0,0,0,0,0,0,0,0.076,2.03,1
0,0,0,0,0,0,0.6,0,0,0,0,0,1.21,0,0,0,0.105,3.217,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1
0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.8,3.125,1
0,0,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0.64,3.5,1
0,1.16,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,1.095,1
0,0.05,0.2,0,0,0,0.2,0.05,0.05,0,0,0,0,0,0.05,0.036,0.054,2.379,1
0,0,0,0,0,9.04,0,0,0,0,0,0,0,0,0,0,0.072,7.857,1
0,0.14,0.21,0,0.07,0,0.21,0,0,0,0,0,0,0.07,0,0.08,0.309,4.923,1
0,0.1,0.42,0.05,0,0,0.31,0,0,0,0,0,0,0,0,0.184,0.406,4.829,1
0,0.29,0.14,0,0.29,0,0,0,0,0,0,0,0.29,0,0,0.024,0.265,3.121,1
0,0.33,0,0.08,0.76,0.84,0.08,0,0,0,0,0,0.08,0.08,0,0.047,0.502,7.24,1
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0.274,0.823,2.815,1
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,4.333,1
0,0.05,0.29,0.05,0.69,0,0.05,0,0,0,0,0,0,0,0,0.051,0.02,1.796,1
0,0.16,0.67,0.67,0,0,0.16,0,0,0,0,0,0,0,0,0,0.079,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,5,1
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,6.588,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0.173,1.787,1
0,0,0,0,1.74,0,0.43,0,0,0,0,0,0,0,0,0,0.874,5.114,1
0,1.24,0.52,0.36,0.4,0,0.6,0,0,0,0,0,0,0.04,0,0.052,0.413,3.533,1
0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.068,0.481,3.166,1
0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0.357,1.971,1
0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0.351,0.351,3.343,1
0,0,0.93,0,0.37,0,0,0,0,0,0,0,0,0,0,0.189,0.441,1.372,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778,3.756,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0.502,16.304,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0.184,0.829,4.45,1
0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.173,0.367,2.559,1
0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.442,1
0,0,0.6,0,0.24,0,0.96,0,0,0,0,0,0,0,0,0.04,0.101,3.548,1
0,0.18,0,0.36,0,0,0.09,0,0,0,0,0,0,0,0,0.047,0.237,3.758,1
0,0.18,0,0.36,0,0,0.09,0,0,0,0,0,0,0,0,0.046,0.246,3.771,1
0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.113,0.028,4.971,1
0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0.142,0.19,6.584,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,1.046,4.022,1
0,0.48,0,0,0.48,0,0,0,0,0,0,0,0,0.48,0,0.084,0.084,5.322,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0.462,1.312,1
0,0.19,0,0,0.19,0,0,0,0,0,0,0,0,0.19,0,0.031,0.349,5.886,1
0,0,0.26,0,0,7.33,0.26,0,0,0,0,0,0,0,0,0,0.022,12.454,1
0,0.06,0.3,0.06,0.72,0,0.06,0,0,0,0,0,0,0,0,0.052,0.01,1.733,1
0,0.06,0.3,0.06,0.72,0,0.06,0,0,0,0,0,0,0,0,0.052,0.01,1.766,1
0,1.08,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0.191,0.191,3.95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733,2.666,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.048,3.333,1
0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,3.476,1
0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.123,2.062,1
0,0.2,0,0,0.61,0,0.2,0,0,0.2,0,0,0,0,0,0.095,0.158,2,1
0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,1.287,1
0,0,0,0.58,0.19,0,0.19,0,0,0,0,0,0,0,0,0.14,0.326,6.813,1
0,0,0.34,0,0.05,0,0.34,0,0,0,0,0,0,0,0,0.204,0.13,4.225,1
0,0.17,0.17,0,0.08,0,0.08,0,0,0,0,0,0,0.08,0,0.066,0.212,6.815,1
0,0.52,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0.373,0.342,2.973,1
0,0,0,0.58,0.19,0,0.19,0,0,0,0,0,0,0,0,0.136,0.318,6.813,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,1.779,1
0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.271,0.181,9.744,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,4.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0.037,2.666,1
0,0,0,0,1.29,0,0.64,0,0,0,0,0,0,0,0,0.468,0.093,2.755,1
0.57,0.28,0.28,0,0.28,0,0.28,0,0,0,0,0,0,0,0,0.461,1.385,3.535,1
0,0,0,1.8,0.6,0,0,0,0,0,0,0,0,0,0.6,0.299,0,2.465,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.975,35.461,1
0,0,0,0,0.39,0,0.79,0,0,0,0,0,0,0,0,0.064,0.64,2.74,1
0,0.06,0.3,0.06,0.72,0,0.06,0,0,0,0,0,0,0,0,0.052,0.01,1.74,1
0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0.148,0.74,2.673,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0.292,3,1
0,0.57,0.22,0,0.68,0,1.14,0,0,0,0,0,0,0.11,0,0.118,0.388,9.827,1
1.91,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.169,0.358,2.847,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,3.048,1
0,0.25,0.94,0,0,0.17,0.34,0,0,0,0,0,0,0,0,0.048,0.258,5.297,1
0,0.56,0.18,0,0,0,0,0,0,0,0,0.18,0,0,0,0.066,0.563,3.106,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0.457,2.75,1
0,0.17,0.17,0,0.08,0,0.08,0,0,0,0,0,0,0.08,0.08,0.065,0.408,7.55,1
0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0.61,0,0.12,0,0.98,0,0,0,0,0,0,0,0,0.041,0.104,3.705,1
0,0.07,0.47,1.19,0.39,0,0.57,0,0,0,0,0,0,0,0,0.077,0.458,6.601,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,2.315,1
0,1.46,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0.42,2.228,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517,2.966,1
0,0,0.16,0,0.32,0,0,0,0,0,0,0,0.32,0,0,0.05,0.05,1.419,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0.777,3.39,1
0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.585,5.02,1
0,0.38,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0.123,2.062,1
0,0,0.38,0,0.19,0,0,0,0,0,0,0,0.09,0,0,0.047,0.559,1.694,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769,1
0,0.37,0,0.37,0,0,0,0,0,0,0,0,0.37,0,0,0.196,1.246,62.5,1
0,0.67,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0.511,0.511,4.617,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,5.538,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392,3.333,2.551,1
0,0.79,0,0,1.58,0,0.47,0,0,0,0,0,0,0.15,0,0.076,1.3,5.241,1
0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,4.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,1.076,1
0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,3.851,13.266,1
0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0.268,0.268,2.815,1
0.1,0.31,0,0.1,0.84,0,0.1,0,0,0,0,0,0,0.1,0,0.054,0.384,8.851,1
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,4.23,1
0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.31,1.477,1
0,0.4,0,0,0,7.63,0,0,0,0,0,0,0,0,0,0.133,0.601,10.578,1
0,0.97,0.19,0.87,0,0,0.29,0,0,0,0,0,0,0.09,0,0,0.404,4.32,1
0,0.59,0,0,0.59,0,0,0,0,0,0,0,0,0.59,0,0.105,0.105,3.428,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0.567,2.9,1
0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,3.6,1
0,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0.135,0.135,5.571,1
0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0.198,0.198,3.833,1
0,0,0.11,0,0,0,0.05,0,0,0,0,0,0,0,0,0.099,0.089,4.913,1
0,1.08,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.04,0.489,2.121,1
0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,1.18,5.323,1
0,0.31,0.31,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0.108,0,1.515,1
0,0.27,0.83,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0.273,6.641,1
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0.591,3.28,1
0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.495,1.525,1
0,0.52,1.56,0,0,0,0,0,0,0,0,0,0,0.52,0,0.08,0.443,2.41,1
0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.06,0.03,0.244,1.729,1
0,0.52,0,0,0.17,1.92,0,0,0,0,0,0,0,0,0,0.147,0.117,3.521,1
0,0.59,0,0,0.39,0,0.19,0,0,0,0,0,0.19,0,0,0,0.258,3.112,1
0,0.54,0,0,1.08,0,0,0,0,0,0,0,0.54,0,0,0.051,0,1.49,1
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.275,2.538,1
0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.715,2.345,1
0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,1.627,2.591,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0.367,2.34,1
0,0.23,0.58,1.27,0.44,0,0.34,0,0,0,0,0,0,0,0,0.068,0.344,6.094,1
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.094,0.189,1.932,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935,3.417,1
0,0.18,0,0.36,0,0,0.09,0,0,0,0,0,0,0,0,0.047,0.252,3.816,1
0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0.589,0,2.044,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,3.871,1
0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0.381,2.021,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,2.3,1
0,0,0.57,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0.518,10.117,1
0,1.61,0,0,1.61,0,0,0,0,0,0,0,0,0.32,0,0.16,1.178,3.613,1
0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0.371,0.371,3.096,1
0,0,0,0,0,9.29,0,0,0,0,0,0,0,0,0,0,0.19,8.033,1
0,0.05,0.29,0.05,0.69,0,0.05,0,0,0,0,0,0,0,0,0.051,0.02,1.796,1
0,0,0,0,1.43,0,0.23,0,0,0,0,0,0,0,0,0.178,0.402,5.681,1
0,0.24,0.6,1.23,0.38,0,0.35,0,0,0,0,0,0,0,0,0.064,0.322,6.896,1
0,0.36,0.09,0.36,0.09,0,0.09,0,0,0,0,0,0,0,0,0.06,0.03,4.192,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,5.977,1
0,0,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0,0.061,0.185,1.948,1
0,0.18,0.65,1.2,0.43,0,0.58,0,0,0,0,0,0,0,0,0.078,0.478,6.518,1
0,0.35,0,0,0.71,0,0,0,0,0,0,0,0,0.35,0,0.24,0.24,3.414,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.706,8.411,1
0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0.14,6.693,1
0,0.1,0.54,1.15,0.44,0,0.61,0,0,0,0,0,0,0,0,0.074,0.445,6.029,1
0,0,0,0,1.74,0,0.43,0,0,0,0,0,0,0,0,0,0.942,5.114,1
0,1.41,0,0,0.7,0,1.41,0,0,0,0,0,0,0,0,0.117,0.353,1.209,1
0,1.04,0.17,0.08,0.34,0,0.34,0,0,0,0,0,0,0,0,0.234,0.358,3.554,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642,1
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.205,0.153,2.686,1
0,0.03,0,0,0.03,0,0.17,0,0,0,0,0,0,0,0,0.071,0.006,2.106,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.826,5.456,1
0,0,0.19,0,1.72,0,0,0,0,0,0,0,0,0,0,0.171,0.294,17.074,1
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.462,2.44,1
0,1.01,0.65,0.36,0.36,0,0.76,0,0,0,0,0,0,0.03,0,0.042,0.337,3.305,1
0,0,0,0,0,0,0,1.49,1.49,0,0,0,0,0,0,0,0,1.1,1
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,1.255,2.818,1
1.16,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,8.733,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,1.102,1
0,0.19,0,0.19,0,0,1.38,0,0,0,0,0,0,0,0,0.237,0.765,6.652,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.711,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.211,1.333,1
0,1.85,0,0,0,0,0.46,0,0,0,0,0,1.38,0.46,0,0.072,0.795,4.869,1
0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0.27,0.09,1.829,1
0,0.71,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0.937,11.888,1
0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0.246,0.615,3.318,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356,2.315,1
0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.192,0.192,1.526,1
0,0.3,0.3,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0.211,0,1.745,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.487,16.217,1
0,0.52,0.63,0.1,0.31,0.31,0.1,0,0,0,0,0,0,0,0,0.016,0.887,3.446,1
0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.146,0.39,3.322,1
0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0.163,2.571,1
0,0.67,0,0,1.35,0,0.67,0,0,0,0,0,0,0,0,0.111,1.599,4.947,1
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0.424,4.1,1
0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,2.205,3.184,1
0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0.464,1.612,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,1.102,1
0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,1.336,1.21,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,1.987,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0.228,2.847,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0.165,2.325,1
0,0,0,0,0.89,0,0.44,0,0,0,0,0,0,0,0,0.068,0.482,6.77,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403,9.785,1
0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.258,0.645,3.552,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.052,2.886,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,1
0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0.169,0,4.047,1
0,0,0.19,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0.037,5.836,5.792,1
0,0.5,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0.175,0.307,6.937,1
0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.685,1
0,0.37,0,0.37,0.37,0,0,0,0,0,0,0,1.11,0,0,0.336,1.211,18.4,1
0,0,0,0,0.81,1.63,0,0,0,0,0,0,0,0,0,0,0.26,13.5,1
0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,1.083,2.428,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,3.272,1
0,0,0,0,0.73,0.36,0,0,0,0,0,0,0,0.36,0,0,0.604,3.787,1
0,0,0.19,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0.037,5.828,6.047,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,1.909,1
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0.206,4.171,1
0,0,0.19,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0.037,5.84,5.96,1
0,0.25,0.94,0,0,0,0.34,0,0,0,0,0,0,0,0,0.065,0.261,3.282,1
0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488,2.636,3.168,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.768,11.685,1
0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0.161,0.215,6.978,1
0,0.4,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1.232,4.159,1
0,0,0.07,0,0.07,0,0.22,0,0,0,0,0.07,0,0,0,0.095,0.119,3.429,1
0,0.32,0.16,0,0.08,0,0.16,0,0,0,0,0,0,0.08,0,0.114,0.241,6.544,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.116,1.8,1
0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,12.148,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.841,1
0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,2.249,105.8,1
0,2.38,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0.396,22.714,1
0,1.04,0.17,0.08,0.34,0,0.34,0,0,0,0,0,0,0,0,0.234,0.358,3.56,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,1
0,0.5,1.52,0,0,0,0,0,0,0,0,0,0,0.5,0,0.078,0.433,2.441,1
0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0.258,2.826,1
0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694,7.709,1
0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,1.094,1.428,1
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.462,2.44,1
0,0.26,0.57,1.22,0.44,0,0.33,0,0,0,0,0,0,0,0,0.068,0.346,6.05,1
0,0.84,0,0,1.68,0,0.33,0,0,0,0,0,0,0.16,0,0.19,1.194,5.567,1
0,0,0.46,0,0.23,0,0,0,0,0,0,0,0,0,0,0.037,0.322,2.576,1
0,0,0,0,0,0,0,0.98,0.98,0,0,0,0,0,0,0,0.278,2.95,1
0,0,0,0,1.83,0,1.09,0,0,0,0,0,0,0,0,0.183,0.427,4.42,1
0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.246,0,4.793,1
0,0.32,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0.112,0,1.494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,1.153,1
0,0.59,0.59,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.103,1.437,1
0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,3.702,1
0,0,0.11,0,0,0,0.04,0,0,0,0,0,0,0,0,0.116,0.03,16.644,1
0,0.98,0,0,0.65,0,0,0,0,0,0,0,0,0.16,0,0.246,0.179,2.922,1
35.46,0.58,0,0.58,0.58,0,1.16,0,0,0,0,0,0,0,0,0,0.239,3.338,1
0,0.18,0.65,1.2,0.43,0,0.54,0,0,0,0,0,0,0,0,0.08,0.454,6.59,1
0,0,0.6,0,0.24,0,0.96,0,0,0,0,0,0,0,0,0.041,0.102,3.548,1
0,0.17,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.115,0,4.792,1
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1.566,2.638,1
0,0.21,0.54,1.06,0.33,0,0.51,0,0,0,0,0,0,0,0,0.059,0.391,5.783,1
0,1.09,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0.519,0,4.941,1
0,0.39,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0.124,1.94,1
0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,1.541,1
0,0,1.11,0,0,0,0,0,0,0,0,0,0,0.55,0,0,1.429,2.861,1
0,0.36,0.09,0.36,0.09,0,0.09,0,0,0,0,0,0,0,0,0.059,0.029,4.192,1
0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.083,0.732,5.058,1
0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0.859,337.25,1
0,0.53,0,0,0.53,0,0,0,0,0,0,0,0,0.53,0,0.191,0.095,5.038,1
0,1.14,0,0,0,2.93,0.81,0,0,0,0,0,0,0,0,0.35,0.134,5.216,1
0,0,0.19,0,0.09,0,0.09,0,0,0,0,0,0,0,0,0.037,5.848,5.96,1
0,0,0,0,0.61,4.49,0,0,0,0,0,0,0,0,0,0,0.382,7.538,1
0,1.47,0,0,2.94,0,0,0,0,0,0,0,1.47,0,0,0.147,0.294,71.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.26,1.117,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,7.18,1
0,0.28,0.56,0,0.28,0,0,0,0,0,0,0,0,0,0,0.091,1.147,7.178,1
0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0.163,0.163,1.696,1
0,1.1,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.111,0.5,3.259,1
0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0.089,0.178,1.792,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,3.571,1.3,1
0,0.92,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.045,0.728,4.339,1
0,0.25,0.31,0.38,0.44,0,0.76,0,0,0,0,0,0,0.12,0,0.087,0.439,3.702,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0.669,3.837,1
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.142,0.19,2.03,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947,1.379,1
0,0,0.56,0,2.82,0,0,0,0,0,0,0,0,0,0,0.247,1.32,5.135,1
40.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.185,10.585,1
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,1.62,2.604,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588,0,1,1
0,0,0,0,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0.368,1.58,1
0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,7.138,1
0,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0.153,2.143,10.125,1
0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0.404,0.161,9.633,1
0,0.1,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0.977,3.16,1
0,0.29,0,0,0.58,0,0.58,0,0,0,0,0,0,0,0,0.046,0.14,4.892,1
13.63,0.16,0,0.16,0,0,1.17,0,0,0,0,0,0,0,0,0.204,0.613,9.652,1
0,0.43,0.17,0.17,0.17,0,0.08,0,0,0,0,0,0,0,0,0.085,0.092,4.16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841,24.785,1
0,0.66,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,2.133,1
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0.408,4.1,1
0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.244,1.631,64.416,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.834,5.13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896,5.538,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1.192,1.463,1
0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,3,1
0,0.97,0.19,0.87,0,0,0.29,0,0,0,0,0,0,0.09,0,0,0.402,4.295,1
0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.611,1.529,5.5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0,2.032,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,1
