@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,25,1
0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.431,4.071,29,1
0.08,0,0,1.52,0.67,0,1.69,0.08,0,1.86,0.16,0,0,0,0,0,0,0,0,0.08,0.08,0,0.012,0,0.356,11.32,669,1
0,0.36,0,0,0.73,0,0,0.36,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,4,36,1
0,0.54,0,2.19,0.54,0,0,0.54,3.29,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.045,5.047,140,1
0,0,0,1.35,0,0,0,0.45,0.45,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,5.809,46,1
0.14,0,0,0.09,0.52,0.09,0,0,0.14,0.24,0.04,0,0,0,0,0,0,0,0.04,0.09,0,0,0,0,0.007,1.867,14,1
0,0,0,0.22,0.9,0,0,0.22,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.129,7.258,71,1
0,0,0,1.22,0,0,0,0.61,0,1.22,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0.517,2.966,28,1
0.7,0,0,0,0.35,0,0,2.1,0.7,2.1,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,1.166,13,1
0,0.26,0,0.26,0.71,0.08,0.71,0.88,0.44,1.86,0.26,0,0,0,0,0,0,0,0,0.26,0.08,0,0.098,0,0.353,3.598,54,1
0,0.62,0,0,2.5,0,0,2.5,0,5.32,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,1.672,6,1
0,0,0,0,0.72,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,2.823,38,1
0,0,0,0,1.82,0,0,0.3,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.191,2.041,31,1
0,0,0,0.68,0.68,0,0,0.22,0,3.4,0,0,0,0,0,0,0,0,0,0.22,0,0,0.159,0.159,0.199,6.091,83,1
0,0,0,0.54,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.489,2.121,19,1
0.44,0,0,0.44,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0.222,0,0.444,2.413,16,1
0,0,0,0,0,0,0,0.43,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,1.477,8,1
0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733,2.666,11,1
0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0.174,9.186,126,1
2.12,0,0,0.53,1.59,0,0,1.59,0.53,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,2.823,85,1
0,0,0,0,0,0,0,1.85,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,4.833,29,1
0.09,0,0,0.39,0.48,0.58,0,0.87,0.19,1.66,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,6.813,494,1
0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,7.82,39,1
0,0,0,1.49,0,0,0,2.98,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,1
0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,29.125,223,1
0,0.46,0,1.4,0,0,0,1.86,0,0.93,0.46,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.571,4.63,64,1
0,0,0,0,0,0,0,1.19,0,3.57,0,1.19,0,0,0,0,0,0,0,1.19,0,0,0,0,0.204,8.636,41,1
0,0,0,0.96,0,0,0,0,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616,1.181,3,1
0,0,0,0,1.47,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.214,3,1
0.38,0,0,1.14,0,0,0,0,0,0.38,0.76,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1.005,295,1177,1
1.47,0,0,0,0,0,0,7.35,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,6.055,63,1
0,0,0,0,1.05,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,15,1
0,0,0,1.34,0,0,0,0.44,0.89,2.24,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0.482,6.77,78,1
0,0,0,0,0.47,0.23,0,0.23,0.95,2.38,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.197,5.038,280,1
0.13,0.13,0,0.55,0.97,0,0.13,0,0,3.91,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.294,4.745,232,1
0,0,0,0,1.5,0,0,0.25,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,2.866,34,1
0,0,0,0,0,0,0,4.91,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,2.315,12,1
0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,29.125,223,1
0.12,1.76,0,0.88,0.88,0,0,0.25,0.12,2.9,0.25,0,0,0,0,0,0,0,0,0,0,0,0.019,0.159,0,4.155,38,1
0,0.53,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.131,12,1
0.62,0.62,0,0,0.62,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295,5.166,28,1
0.09,0.49,0,0.39,1.57,0,0,0,0.09,3.74,0.09,0,0,0,0,0,0,0,0,0,0,0,0.765,0,5.828,6.047,54,1
0,1.16,0,0,0.77,0,0,1.93,0,2.32,0,0,0,0,0,0.38,0,0,0,0.38,0,0,0,0,0.198,9.266,332,1
0,0,0,3.12,1.04,0,0,2.08,0,2.08,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,10.692,65,1
0.1,0,0.21,0.21,0.31,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,7.887,126,1
0,0,0,0.65,0.32,0,0,0.32,0.32,2.28,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,1.494,10,1
0.19,0,0,0.09,0.69,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0.586,2.349,31,1
0.6,0,0,1.21,0.6,0,0,0,0,3.65,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0.101,3.217,30,1
0.54,0.13,0,0.05,1.11,1.19,0.13,0.19,0.43,3.56,0,0,0,0,0,0,0,0,0,0.05,0,0.02,0,0,0.268,6.761,195,1
0.48,0.97,0,0.48,2.43,0.48,0,0.48,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739,56.538,636,1
0.42,0,0,2.53,0.84,0,0,1.68,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,2.632,12,1
0.57,0,0,0,0.57,0,0,0,0.57,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,2.333,11,1
0,1.47,0,0,0,0,0,0,0,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,12,1
0.09,0.49,0,0.39,1.58,0,0,0,0.09,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0.778,0,5.213,5.781,54,1
0,0,0,3.69,0,0,0,0,3.4,0.85,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,14.58,97,1
0,0,0,0,0.27,0,0,1.1,0.27,2.49,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.582,2.309,35,1
0,0,0,0.44,0.44,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,8.033,72,1
0.59,0.09,0,0.29,0.09,0,0.39,0.09,0.79,3.19,0.09,0,0,0,0,0,0,0,0,0.19,0,0,0.044,0,0.334,15.493,1171,1
0.08,0.08,0,1.52,1.43,0.08,0,0.53,0.08,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0.369,4.896,119,1
0.17,0.17,0,0.52,0.34,0,0,0.87,0,1.39,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,2.973,35,1
0,0,0,0.8,1.6,0,0,0.8,0.8,2.4,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.823,2.815,29,1
0.17,0,0,0.42,0.6,0.17,0,0,0.17,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0.098,4.049,48,1
0,0.02,0,0.02,0.02,0,0,0.05,0.1,0.07,0.2,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.107,3.922,489,1
0,0.55,0,1.1,0.55,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.496,16.826,148,1
0,0,0,2.29,1.14,0,0,4.59,0,3.44,0,0,0,0,0,0,0,0,0,1.14,0,0,0,0,1.939,8.461,30,1
0.73,0.36,0,0,0.36,0,0,1.1,0.36,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.259,30,1
0,0,0,0.53,1.06,0,2.12,0,0.53,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,5.038,60,1
0,1.63,0,0.81,0,0,0.81,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0,3.294,11,1
0,0,0,0.42,0,0,0,0.42,0,2.14,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,1.117,1.206,7,1
0,0,0,0,1.8,0,0,0.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.189,1.932,31,1
0.49,0.32,0,0.05,1.01,1.23,0,0.21,0.38,3.3,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.322,6.896,193,1
0.09,0,0,0.36,0.72,0.36,0,0,0,2,0,0,0,0,0,0,0,0,0,0.27,0,0,0.015,0.031,0.237,3.758,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0.17,0.085,0.511,4.617,27,1
0.18,0,0,1.57,0.54,0.06,0,0,0.72,4.49,0.24,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0.01,1.74,12,1
0,0,0,0,0,1.56,0,0,0,1.56,6.25,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0.754,5.551,119,1
0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546,2.3,9,1
0,0,0,0,0.34,0,0,0.68,0.34,0.68,0.34,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.225,2.257,17,1
0,0,0,0,0.91,0,0,0.91,0,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,2.842,10,1
0.59,0.44,0,0.14,0.67,1.23,0.03,0.22,0.44,3.43,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.613,7.3,763,1
1.63,0,0,2.45,0,0,0,0.81,0,3.27,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.258,2.826,20,1
0,0,0,2.91,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,1.781,12,1
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,2.857,11,1
0,0,0,0.53,0,0,0,0,0.53,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,2.437,19,1
0,0,0,0.81,0.54,0,0,0.81,1.63,2.17,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,1.617,18,1
0.1,0,0,0.4,0.5,0.6,0,0.91,0.2,1.72,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,6.758,494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,5.13,27,1
0,0,0,1.25,0,0,0,1.25,0.62,0.62,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0.331,3.897,30,1
0.73,0,0,0.36,0.36,0,0,0.36,1.84,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435,4.411,190,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.251,12,1
0,0,0,1.66,0.41,0,0,0.41,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,12,1
0.49,0.21,0,0.28,0.98,0,0,1.12,0.7,2.24,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.768,3.401,94,1
0,0,0,0.93,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.066,73,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0.305,0,1.529,5.5,22,1
0.23,0.34,0,0.46,0.46,0.23,0.23,0,0.11,3.72,0.46,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.131,4.47,74,1
0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0.153,3.317,11,1
0.22,0.88,0,0.22,0.88,0,1.1,0.66,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659,9.1,65,1
0.28,0,0,0,0.86,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.554,5.328,140,1
0.1,0.1,0,0.61,0.5,0,0,0.1,0,2.23,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0.975,3.186,56,1
0.47,0.94,0,0.47,2.35,0.47,0,0.47,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687,57.23,636,1
0.07,0.64,0,0.35,0.35,0,1,0.14,0.07,1.5,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0.309,4.923,117,1
0,0,0,0.55,0,0,0,0.55,0,3.31,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.524,1.229,7,1
0,0,0.49,0,0.98,0,0,2.94,0,1.47,0,0,0,0,0,0,0,0,0,0.49,0,0,0.156,0,0.862,12.148,272,1
0.08,0.08,0,0.85,0.59,0,2.21,0.25,0.08,1.61,0.17,0,0,0,0,0,0,0,0.08,0.08,0.08,0,0,0,0.394,7.484,669,1
0,0,0,0,0,0,0,0.79,0,1.58,0,0,0,0,0,0.79,0,0,0,0,0,0,0.115,0.347,0.462,5.793,22,1
0,0,0,1.11,0,0,0.18,0,0.37,3.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,1.32,4,1
0.34,0.42,0,0.08,0.51,0,0.17,0.08,0,3,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0.261,3.282,62,1
0,0,0,0,1.16,0,0,0.38,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601,2.666,22,1
0,0.1,0.1,1.05,0.84,0.1,0,2,0.84,1.69,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,8.851,299,1
0.38,0.46,0,0.15,0.66,1.24,0.03,0.23,0.38,3.11,0,0,0,0,0,0,0,0,0,0.03,0,0,0.006,0,0.36,6.186,122,1
0,2.43,0,1.21,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.031,71,1
0,0,0,1.45,0.97,0,0,0,0.97,2.42,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.421,5.173,80,1
0,0,0,0,1.26,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0.13,3.244,60,1
0,0,0,0,0,0,0,6.09,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407,3.454,32,1
0,0,0,0.6,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619,6.166,33,1
0,0,0,0,1.19,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,10,33,1
0,0,0,0.51,0,0,0,0,1.03,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,1.773,17,1
0,0,0,0.53,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,14,1
0,0,0,1.17,0.39,0,0,0.78,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.111,20,1
0,0,0,0.42,0.42,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,7.951,74,1
0,0.17,0,0.34,0,0,0,0.17,0.17,0.17,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,2.073,11,1
0,0,0,1.32,0,0,0,0,0.44,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,2.787,19,1
0,0,0,1.48,0,0.16,0,0.66,0.33,0.82,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.616,5.778,128,1
0,0,0,0.53,0,0,0,0,0,3.22,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,11.066,67,1
0,0.55,0,2.23,0.55,0,0,0.55,2.79,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.158,4.875,140,1
0,0,0,0.51,0,0,0,0.51,0,1.53,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0.542,1.972,19,1
0.27,0,0,0,0.41,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.531,20,1
0.79,0.19,0,0,0.59,0,0,0.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,2.324,19,1
0,0,0,0,1.05,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.695,15,1
0.09,0.49,0,0.29,1.58,0,0,0,0.09,3.76,0.09,0,0,0,0,0,0,0,0,0,0,0,0.765,0,5.831,6,54,1
0,0,0,0.64,0,0,0,2.59,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,5.833,30,1
0.14,0.14,0,0,0.58,0,0,0,0,2.35,0.14,0,0,0,0,0,0.29,0,0,0.14,0,0,0,0,0.153,2.705,73,1
0,0.29,0,0.29,0,0,0.14,0.14,0,0.58,0.14,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.865,5.133,132,1
0,0,0,0,0,0,0,0,2.94,0,1.47,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0.294,72,281,1
0.78,0,0,1.57,0,0,0,1.57,0.78,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682,2.555,22,1
0,0,0,0,0,0.83,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,2.5,0,0.121,0,0,2.222,22,1
0.35,0.1,0,2.15,0.85,0,0,0.15,0.3,5,0,0,0,0,0,0,0,0,0,0.2,0,0,0.008,0,0.149,3.629,127,1
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.112,3.909,11,1
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.103,1.777,12,1
0,0,0,3.7,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.166,28,1
0.1,0.3,0,0.2,0.8,0,1.6,0,0.2,2.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,6.896,669,1
0,0,0,0,0.68,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,2.232,19,1
0,0,0,0.96,0,0,0,0.96,0.96,1.44,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.066,0.468,3.315,61,1
0.19,0,0,0,0.19,0,0,0.38,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,2.383,21,1
0.44,0,0,0.89,1.34,0,0,0.44,0,4.03,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0.944,2.451,28,1
0.09,0.49,0,0.29,1.59,0,0,0,0.09,3.67,0.09,0,0,0,0,0,0,0,0,0.09,0,0,0.766,0,5.836,5.792,54,1
0.4,0.18,0,0.25,0.72,0.36,0.25,0.54,0.36,3.05,0.14,0,0,0,0,0,0,0,0,0.07,0,0,0.012,0.072,0.334,3.305,181,1
0.06,0.12,0,0.19,0.64,0,0.12,0,0,1.67,0.06,0,0,0,0,0,0,0,0.06,0,0,0,0.041,0,0.25,1.764,37,1
0,0.17,0,0,0.52,0,0,0,0.17,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.029,0.117,3.521,39,1
0,0,0,0.72,0.24,0,0,0.48,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,2.336,66,1
0,0,0,0.97,0,0,0,0.97,0,0,0,0.97,0,0,0,0.97,0,0,0,0,0,0,0.503,0,0,3.5,13,1
0.29,0.19,0,0,0.58,0,0.97,0,0.19,1.75,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0.569,12.064,691,1
0,0,0,0.76,0.25,0,0.76,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412,2.441,19,1
0,0,42.73,0,0.42,0,0.42,0,0,2.99,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,7,105,1
0,0,0,1.78,0.44,0,0,1.33,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,12,1
0.09,0,0,0.36,0.73,0.36,0,0,0,2.01,0,0,0,0,0,0,0,0,0,0.27,0,0,0.016,0.032,0.257,3.689,69,1
0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2,1
0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,0.671,4,12,1
0,0,0,0.56,0,0,0,0.28,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,1.661,6,1
0,0.56,0,2.25,0.56,0,0,0.56,3.38,3.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217,5.105,140,1
0,0,0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.818,25,1
0.5,0.19,0,0.25,0.63,0,0,0.69,0.5,3.49,0.06,0,0,0,0,0,0,0,0,0.25,0,0.06,0,0,0.435,5.335,73,1
0,0,0,0.65,0.32,0,0,0.32,0.32,2.28,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,1.494,10,1
0,0,0,0,1.33,0,0,1.33,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.326,2.2,11,1
0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,3.857,25,1
0,0.34,0,0.68,0.34,0,0,2.04,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222,6.978,56,1
0,1.47,0,0,0,0,0,1.47,1.47,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0.508,10.625,140,1
0.3,0,0,0,0.92,0.3,0,2.15,0.61,5.53,0,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0,1.053,3.884,66,1
0,0,0,0.76,0.25,0,0.76,0,0,2.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,2.441,19,1
0.3,0,0,1.54,0.3,0,0,0,0.3,2.47,0.92,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.728,4.339,60,1
0,0,0,1.11,0,0,0,0,2.22,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,5.16,107,1
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.597,4.153,26,1
0.51,0.17,0,1.7,0.68,0.34,0,0.17,0.17,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,11,183,1
0,0,0,1.11,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,5.687,39,1
0,0.55,0,0.55,1.11,0,0,1.11,0,1.66,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0.484,8.375,85,1
0.19,0.19,0,1.07,1.07,0.87,0.09,0,0,3.81,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0.405,4.32,49,1
0,0,0,0.23,1.9,0,0,0.23,0,3.81,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.046,4.022,97,1
0,0.56,0,1.12,0.56,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0.503,16.304,148,1
0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,0,0.64,0.32,0,0,0.32,0.32,2.27,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,1.537,10,1
0,0,0,0,1.05,0,0,1.05,0,3.7,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,6.487,47,1
0.15,0.15,0,0.75,0.15,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0.087,1.54,18,1
0,0,0,0,0,0,0,2.91,3.88,1.94,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0.52,6.266,26,1
0,0.37,0,0,1.49,0,0,0.37,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223,2.021,10,1
0.43,0.4,0,0.15,0.69,1.06,0.03,0.15,0.25,2.57,0,0,0,0,0,0,0,0,0,0.06,0,0,0.031,0.01,0.345,8.016,178,1
0.67,0,0,2.7,0,0,0,0,0.67,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.064,3,1
0,0,0,1.08,0.18,0,0.18,0,0.36,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0,0.416,1.373,6,1
0.33,0,0,0.22,0.33,0,0,0.56,0,1.79,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0.392,2.606,75,1
0.28,0,0,0,0.84,0,0.84,0.84,0.28,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.147,7.178,104,1
0,0,0,0.63,0.31,0,0,0.31,0.31,2.55,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,1.515,10,1
0.14,0,0,1.72,0.57,0.07,0,0,0.28,4.31,0.28,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,1.711,10,1
0,0,0,0,0,0,0,1.28,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0.23,5.538,41,1
0.45,0.9,0,0.45,2.26,0.45,0,0.45,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631,64.416,708,1
0,0,0,0,0,0,0,0,0.45,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,4.735,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,3.476,16,1
