@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1-2,4-7,9,11-12,16,19,22,24,28-31,33,35,38,40,44,52,55,58'

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,1.33,1.33,0,1.33,0,0,0,0.144,1.857,0
0,0,0,0.35,0,0,0,0,0,0,2.1,0,0,0.35,0.35,0.35,0.35,0,0.35,0,0.35,0,0,1.746,0
0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.47,0,0,0,0,0,4.308,0
0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,1.727,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,1.75,0
0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,2.567,0
0,0,0,0,0,0,0,0,0,0,0.93,0,0,0.46,0.46,0.46,0.46,0,0.46,0,0.46,0,0.075,2.482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.04,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,2.318,0
0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0.69,0,0,0,1.39,0,1.268,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0.93,0,0,0,0,0,0.93,2.8,0,0,0,0.93,0,0,0,0,0,0,0,0,1.771,0
0,2.46,0,0,0,0,0,0,0,0,1.23,0,0,2.46,0,0,0,0,0,0,0,0,0,2.142,0
0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,2.064,0
0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755,0
0,0,0,0,0,0,0,0,3.79,0,0,0,0,1.26,0,1.26,1.26,0,1.26,0,0,0,0.147,1.962,0
0,0,0,0.42,0,0,0,0,0.42,0,0.42,0,0,0,1.28,0,0,0,0,0,0,0,0,2.161,0
0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1.416,0
0,0,0,0,0.45,0,0,0,0.45,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0.486,3.782,0
0,0.19,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,2.217,0
0,0,0,0,0,0,0.48,0.48,0,0.48,1.44,0,0,0,0,0,0,0,0,0,0,0,0.305,1.884,0
0,0,0,0,0,0,0,0,0.43,0,1.29,0,0,0,0,0,0,0.43,0,0,0,0,0.146,1.341,0
0,2.59,0,1.29,0,0,0,0,1.29,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.51,0,0,0,0,0,0,0,0.25,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1.196,0
0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,3.7,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0.371,2.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0.72,0,0,0,0,0,3.475,0
0,0,0,1.43,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0.71,0,0,0,0,0,1.863,0
0,0,0,0,0,0,0,0,1.09,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,2.409,0
0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0.366,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0.82,0,0,0,0,0,0,0.82,0,0,0.82,0.82,0.82,0.82,0,0.82,0,0.82,0,0.24,4.666,0
0.12,0,0,0.12,0.12,0,1.08,0,0.36,0,0.48,0,0,0,0,0,0,0.36,0,0,0,0,0,4.134,0
0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0.203,2.222,0
0.24,0,0,0,0,0,0,0,0.24,0,1.23,0,0,0.49,0,0.24,0,0,0.49,0,0,0,0,3.574,0
0.24,0,0,0,0.12,0.24,0,0,0.37,0,0.86,0,0,0.24,0.24,0.24,0.24,0.37,0.24,0,0.24,0.86,0,1.801,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,6.526,0
0,7.01,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.826,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.533,0
2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0.26,0,0,0,0,0,0.53,0.53,2.94,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,2.333,0
0,0,0.11,0,0,0,0.11,0,0.11,0.11,0.95,0,0,0,0,0,0,0,0,0,0,0,0.056,2.546,0
0.28,0,0,0.28,0,0,0.28,0.28,3.97,0,3.97,0,0,0,0,0,0,0,0,0,0,0.28,0.08,2.396,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,4.36,0
0.23,0,0,0,0,0,0,0,0,0,3.69,0,0,0,0,0.23,0,0,0,0,0,0,0,2.016,0
0,0,0,0,0,0,0,0,2.81,0.35,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1.226,0
0,0,0,2.42,0,0,0,0,0.4,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0.27,2.36,0
0.22,0,0,0.45,0,0,0,0,0,0.22,0.68,0,0,0,0,0,0,0,0,0,0,1.83,0,1.649,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,4.76,0,4.76,0,0,3.333,0
0,0,0,0,0,0,0,0,1.42,0,0,0,0,1.42,1.42,1.42,1.42,0,1.42,0,1.42,0,0,2.133,0
0,0,0,0.33,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.33,0,0,0,0.33,0,3.627,0
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.55,0,0,0,0,0.55,0,0.27,0,0,0,0,0,0,0,2.235,0
0,0,0,0,0.7,0,0,0,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0.52,0,0,0,0,0,0,0,0,0,1.05,0,0.52,0,0,0,0,0,0,0,3.888,0
0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0,0.24,0,0.24,0,0,0,0,0,0,0.99,0,0,0,0,0,0.24,0,0.24,0,0,0,0,9.31,0
0,0,0,0.73,0.24,0,0,0,0.49,0,2.46,0,0,0.49,0.49,0.49,0.49,0,0.49,0,0.49,0,0.041,1.792,0
0,0,0,0,0,0,0,0,0,0,2.37,0,0,0.33,0,0.67,0,0,0.33,0,0,0,0,1.851,0
0,0,0,0,0,0,0,0,0.42,0.42,2.12,0,0,0.85,0.42,1.7,0.42,0,0.42,0,0.42,0,0.134,2.202,0
0,0,0.87,0.87,0.43,0,0,0,0,0,0.43,0,0,1.74,0,0,0,0,0.43,0,0,0,0.059,2.554,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,2.32,0,0,0,0.344,3.25,0
0,0,0,0,0,0,0,0.71,0,0.71,5,0,0,0,0,0,0,0,0,0,0,0,0,1.387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,2.04,2.04,0,2.04,0,0,0,0,1.681,0
0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.06,0,0.68,0,0,1.37,0,0,0,0,0,0,0,0,0,2.727,0
0,0,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1.04,0,0,0,0,1.04,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,2.108,0
0,0,0,0,0,0,0,0,0,0,3.12,0,0,3.12,3.12,3.12,3.12,0,3.12,0,3.12,0,0,3.454,0
0,0,0,0,0,0,0,0,0,0.5,2.02,0,0,0,0,0,0,0,0,0,0,0,0.181,2,0
0,0,0,0,0,0,0.13,0,0.27,0,0,0,0.13,0,0,0.13,0,0,0,0,0,0,0.024,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1.16,0,0,0,0,2.32,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,3.379,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0
0.03,0.05,0,0.09,0.05,0,0.16,0,0.09,0.01,0.07,0,0,0,0,0,0,1.43,0,0.03,0,0.07,0,3.364,0
0,0,0,2.01,0,0,0,0.2,0,0.4,3.62,0,0,0,0,0,0,0,0,0,0,0,0.301,1.576,0
0,0,0,0,0,0,0,0,1.72,0,0,0,0,1.72,1.72,1.72,1.72,0,1.72,0,1.72,0,0,2.533,0
0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,3.923,0
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0.02,0,0.02,0.02,0,0,0,0.38,0,0.31,0,0,0.02,0,0,0,2.17,0,0,0.1,0.28,0,2.255,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.02,0.02,0,0,0,0,0.05,0.02,0.17,0,0.02,0,0,0,0.02,0.05,0,0,0,0,0,0,0.126,3.637,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,1.222,0
0,0,0,0.37,0,0,0,0,0.37,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0,2.643,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0.61,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.098,1.312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0.09,0,0,0,0,0.18,0,0.37,0,0,0.09,0.09,0.18,0.09,1.12,0.09,0,0.09,0,0.013,3.625,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.08,0.16,0,0,0,0,0,0.24,0,0,0,0,0,0,0.08,0.08,0,0,0,0.01,2.729,0
0.13,0,0,0,0,0,0.13,0,0.66,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,5.603,0
0,0,0,0,0,0,0,0,0.17,0,0.17,0,0,0,0,0.17,0,0.17,0,0,0,0,0,4.808,0
0.05,0,0,0.28,0,0,0.51,0,0.17,0,0.22,0,0,0,0,0,0,0.28,0,0,0,0,0,2.777,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.481,0
0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0
0,0,0,1.06,0,0,0,0,1.06,0,1.06,0,0,0,0,0,0,0,0,0,0,3.19,0,1.4,0
0.13,0.4,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.014,5.473,0
0.11,0,0,0,0.11,0,1.01,0,0.33,0,0.44,0,0,0,0,0,0,0.56,0,0,0,0,0,3.189,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0.505,2.375,0
0,0,0,0,0,0,5.26,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,2.058,0
0,0,0,0.53,0,0,0,0,0.26,0,0,0,0,0,0.53,0.8,0,0,0,0,0,0,0,1.635,0
0,0,0,0,0.16,0,0,0,0.64,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.021,3.789,0
0,0.13,0,0.27,0.13,0,0,0,1.38,0.13,1.94,0,0,0,0,0,0,0,0,0,0,0,0.025,5.695,0
0,0,0,0.09,0.04,0,0.04,0.04,0.69,0.14,0.69,0,0,0.04,0,0.19,0.14,0.04,0.29,0,0,0,0.014,2.112,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,4.76,0,4.76,0,0,3.333,0
0.23,0.23,0,0.23,0.23,0,0.23,0.23,0.23,0.23,2.87,0,0.23,0,0,0,0,0,0,0,0,0,0.37,2.281,0
0.11,0,0,0.34,0.22,0,1.02,0,0.45,0,0.45,0,0,0,0,0,0,0.34,0,0,0,0,0,2.829,0
0,0,0,0.74,0,0,0,0,0,0,1.49,0,0,2.23,0.74,0.74,1.49,0,0.74,0,0.74,0,0,2.607,0
0,0.13,0,0,0.13,0,0,0,0.13,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0.04,1.823,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,3.555,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,2.56,2.56,2.56,0,2.56,0,2.56,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0
0,0,0,0,0,0,0.2,0,0,0,1.45,0,0,0,0.2,0,0,0,0,0,0,1.45,0.109,1.187,0
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,1.5,0
0,0,0,0,0,0,0.68,0.68,0,0.68,4.08,0,0,0,0,0,0,0,0,0,0,0,0.523,1.218,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35,0,0,0,0,0,2.444,0
0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,1.933,0
0,0,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,1.666,0
0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.65,0.65,0.65,0.65,0,0.65,0,0.65,0.65,0,3.041,0
0,0,0,0,0,0,0,0,3.33,0,1.11,0,0,0,0,3.33,0,0,0,0,0,0,0,1.454,0
0.09,0,0,0,0.09,0,0,0,0.76,0,0,0,0,0,0,0,0,0.38,0,0,0.47,0,0.013,2.658,0
0,0,0,0,0,0.68,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,3.369,0
0,0,0,0,0,0,0,0,3.75,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,2.379,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,1.214,0
0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0.238,1,0
0,0.5,0,0,0,0,0,0,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.468,0
0,0,0,0,0,0,0,0,0,0,2.17,0,0,1.08,1.08,1.08,1.08,0,1.08,0,1.08,0,0,5.291,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.36,0.36,0,1.8,0,0,0,0,1.44,0,0.36,0,0,0,0.72,0.36,0,0,0,0,0,0,0,1.636,0
0.17,0,0,0,0,0,0.8,0,0.26,0,0.35,0,0,0,0,0,0,0.26,0,0,0,0,0,4.665,0
0,0,0,0,0,0,0.75,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,1.842,0
0,0,0,0,0.47,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,2.565,0
0,0,0,0,0,0,0,0,1.56,0.52,0.52,0,0,0,0,0,0,5.72,0,0,0,0,0,2.416,0
0,0,0,0.5,0,0,0,0,0.5,0,1.01,0,0,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,0.502,1.547,0
0,0,0,0,0.23,0.23,0,0,0.46,0,0.23,0,0,0,0,0,0,0.23,0,0,0,0,0,3.184,0
0.23,0,0,0.69,0,0,0,0,1.38,0,0.23,0,0,0,0,0,0,0.23,0,0,0,0.23,0,1.412,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
1.06,0,0,1.06,0,0,0,0,1.06,0,1.06,0,0,0,0,0,0,0,0,1.06,0,0,0,1.705,0
0,0,0,0,0,0,1.16,0,1.16,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
0,0,0,2.04,0,0,0,0,1.02,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,1.642,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,1.2,1.2,1.2,1.2,0,1.2,1.2,0,2.166,0
0,0,0,0.5,0,0,0,0,1.01,0,2.03,0,0,1.01,0,1.01,0,0,1.01,0,0,0,0.055,4.275,0
0,0,0,0.65,0,0,0,0,0.65,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.093,1.705,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.84,0,0,0,0,1.96,0,0.28,0,0,0,0,0.84,0,0,0,0,0,0,0,1.426,0
0,0,0,0.82,0,0,0,0,0.82,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0.119,1.272,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.866,0
0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,3.44,0,0,1.72,0,0,0,0,2.16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,2.32,2.32,0,2.32,0,2.32,0,0,3.312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.41,0,0,0,0.41,0,0,0,0,1.848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,2.32,2.32,0,2.32,0,2.32,0,0,2.5,0
0,0,0,0.14,0,0,0,0,1.75,0,0.29,0,0,0.29,0,0.14,0,0.14,0.14,0.14,0,0.29,0.021,1.715,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,1.406,0
0,0,0,0.61,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,1.52,0,1.22,0,2.161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,3.989,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.29,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,1.833,0
0,0,0,0,0,0,0,0,1.24,0,0,0,0,1.86,0.62,0.62,0.62,0,0.62,0,0.62,0,0,2.63,0
0,0,0,0,0,0,0,0,0.53,0,0.17,0,0,0,0,0,0,0.17,0,0,0,0,0,4.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.368,0
0,0,0,0.2,0,0,0,0,0.6,0.13,0.73,0,0,0.13,0,0,0.26,0,0.33,0,0,0,0.028,2.068,0
0.19,0,0,0,0,0,0,0,0.19,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,1.411,0
0.51,0,0,1.53,0.51,0,0,0,0.51,0,3.58,0,0,0.51,0.51,2.05,0.51,0,0.51,0,0.51,0,0,1.983,0
0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454,0
0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,1.607,0
0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,1.111,0
0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.054,1.786,0
0,0,0,0,0.6,0,0,0,0.6,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0.094,1.976,0
0,0,0,0,0,0,0,0,0,1.47,0,0,0,1.47,0,0,0,0,0,0,0,0,0,2.352,0
0,0,0,0,0,0,0,0,0.6,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.21,1.454,0
0,0,0,0,0.78,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.12,2.862,0
0,0,0,0,0,0,0,0,3.94,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,1.314,0
0.32,0,0,0,0,0,0,0,1.29,0.16,2.43,0,0,0,0,0,0,0,0,0,0,0,0.082,1.704,0
0,0,0,0,0,0,0,0,0.47,0.09,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.536,0
0.38,0,0,0,0,0,0,0,1.16,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.7,0,0,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0.105,2.342,0
0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,1.047,0
0,0,0,1.17,0,0,0,0,3.52,0,1.17,0,0,0,0,0,0,0,0,0,0,0,1.156,1.7,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0.653,1.666,0
0,0,0,0,0,0,0,0,1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,1.411,0
0,0,0,0,0.51,0,0,0,0,0.51,1.03,0,0,0,0,0,0,0,0,0,0,0,0.087,1.218,0
0,0.38,0,0,0.38,0,0,0,0.77,0,3.5,0,0,0,0.38,0,0,0,0,0,0,0,0,1.843,0
0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,1.777,0
0,3.03,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,2.769,0
0,0.42,0,0,0,0,0,0,0,0,1.26,8,0,0,0,0,0,0,0,0,0,0,0.071,6.822,0
0,0.36,0,0,0,0,0,0,0,0,1.46,10.25,0,0,0,0,0,0,0,0,0,0,0.062,6.912,0
0,0.56,0,0,0,0,0,0,0.56,0,2.27,0,0.56,0,0,0,0,0,0,0,0,0.56,0,1.035,0
0,0,0,0,0.6,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0.12,1.96,0
0,0.82,0,0,0,0,0,0,0,0,1.65,9.95,0,0,0,0,0,0,0,0,0,0,0.07,7.416,0
0,0.27,0,0,0,0,0,0,0,0,1.94,8.33,0,0,0,0,0,0,0,0,0,0,0.048,5.802,0
0,0,0,0,0,0,0,0,0,0,0.86,6.92,0,0,0,0,0,0,0,0,0,0,0.073,5.754,0
0,0,0,0,0,0,0,0,0,0,0.37,2.24,0,0,0,0,0,0,0,0,0,0,0.059,5.016,0
0,0,0,0,0,0,0,0,1.63,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.232,1.296,0
0,0,0,1.06,0,0,0,0,2.12,0,5.31,0,0,0,0,0,0,0,0,0,0,0,0,1.238,0
