@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R3,5-6,8,12,16-17,22,25,32-33,35,37,40-43,50,53-54,56,58'

@attribute Word_freq_all numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0.77,0,0,0,0,3.1,0,0,1.55,0,0,0,0,0,0.198,0,0,30,0
0,0.32,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,0,7,0
0,0.56,0,0,2.27,0,0,0,0.85,0,0,0,0,0,0,0,0.28,0.09,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,0,13,0
0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.234,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.44,0.73,0,0,0.58,0.14,0,0,0,0,0,0,0.29,0,0,0.14,0,0.321,0,0,24,0
0,1.02,0,0.51,0,0.51,0.51,0,0,0,0,0,0,0.51,0,0,0,0.071,0,0,9,0
0,0,0,0,4.58,0,0.91,0,1.83,0,0,0,0,0,0,0,0,0.12,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,1.44,0,0.72,0,0,0.114,12,0
0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,2.7,0,0.087,0,0,5,0
0.81,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,5,0
0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0.478,0,0,18,0
0.19,0.19,0.09,0,0.29,0,0,0,0.49,0,0,0,0.19,0,4.75,0,0.09,0.08,0,0,17,0
0.93,0.31,0,0,0.93,0,0.62,0,0,0,0,0,0.31,0,0,0,0,0.108,0,0.054,14,0
0.19,0.26,0.06,0.19,1.12,0,0.52,0,3.23,0,0.06,0,0.13,0,0,0,0,0.117,0.063,0,25,0
0,0.46,0,0.15,0.92,0,0.46,0,2.15,0,0,0,0.15,0,0,0,0,0.085,0,0,6,0
0.14,0.07,0,0,0.22,0,0,0,0.74,0,0.22,0,0.44,0,0,0,0,0.2,0.021,0,36,0
0.2,0.4,0,0,0.95,0.06,0.06,0,3.47,0,0.06,0,0.06,0,0,0,0.13,0.093,0.018,0,26,0
0,0,0,0.67,1.35,0.67,0,0,0.67,0,0,0.67,0,0,0,0,0,0.386,0,0,19,0
0,1.4,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.76,0.25,1.27,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.08,0,0.25,0.25,1.17,0,0.42,0,3.11,0,0.16,0,0.25,0,0,0,0,0.08,0,0,27,0
0,0,0.14,0,0,0,0,0,0.14,0,0.14,0,0.59,0,0,0,0,0.297,0,0,27,0
0,0,0,0,0.15,0,0.03,0,0.46,0,0,0,0.15,0,0.36,0,0.03,0.178,0,0,49,0
0,0,0,0,1.58,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,3,0
0.59,0.59,0,0,2.38,0,0,0,1.78,0,0,0.59,0,0,0,0,0,0.177,0,0,10,0
0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,2,0
0,2.08,0,0,0.83,0.83,0,0,0,0,0,0,0,0,0,0,0,0.131,0,0.065,11,0
0,0,0,0,0,0,0,0,2.17,0,0,2.17,0,0,0,0,0,0.682,0,0,15,0
0.1,0.16,0.05,0,0.16,0,0,0,0.64,0,0.26,0,0.75,0,0,0,0,0.195,0.015,0,47,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408,0,0,17,0
0.1,0.31,0.1,0,0.31,0.1,0.1,0,1.47,0,0,0.1,0.21,0,0,0,0,0.168,0.061,0.007,25,0
0,0,0,0,0.96,0,0.58,0,3.48,0,0,0,0.19,0,0,0,0,0.108,0.108,0,23,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,2.32,0,0.416,0,0,1,0
0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.59,0,0,0,1.18,0,0,0.59,0.59,0,0,0,0,0.273,0,0,75,0
0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,4.44,0,0,0,0,6,0
0.86,0,0,0,0.86,0,0,0,1.72,0,0,0.86,0,0,0,0,0,0.11,0,0,10,0
0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.28,0,0,0.28,0.57,0,0,0,5.2,0,0,0,0,0,0,0,0,0.04,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,1.97,0,1.18,0,0.39,0,0,0,0,0,0,0,0,0.192,0,0,6,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0.19,0,0,0,0.19,0,2.86,0,0.19,0,0,0,0,0.199,0,0,9,0
0,0,0.82,0,1.23,0,0,0,3.3,0,0,0,0,0,0,0,0,0.198,0,0,7,0
1.6,0,0,0,0,0,0,0,1.6,0.8,0,0.8,0,0.8,0,0,1.6,0.25,0,0,12,0
0.56,0,0,0,0.56,0,0,0,0.56,0,0,0,0,0,0,0,0,0.311,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,1.351,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0,0.124,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0.026,28,0
0,0,0,0,1.56,0,0,0,3.12,0,0,1.56,0,0,0,3.12,0,0.515,0,0,24,0
1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,2.06,0.68,0,0.68,0.68,0.68,0,0,0.68,0.216,0,0.108,25,0
0,1.63,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0.527,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.35,0.17,0,0,1.23,0,0.17,0,0.17,0,0,0,0,0,0,0.7,0,0.038,0,0.095,28,0
0.11,0.16,0.05,0,0.16,0,0,0,0.62,0,0.56,0,0.73,0,0,0,0,0.211,0.016,0,47,0
0.87,0,2.63,0,0.87,0,0,0,0,0,0,0,0.87,0,0,0,0,0.317,0,0,5,0
0,0,0,0,0.85,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,9,0
0.28,0,0,0,1.43,0,0,0,0.28,0,0,0.28,1.14,0,0,0,0,0.43,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.12,0,2.12,2.12,0,0,0,0,0,0.714,0,0,15,0
0,0,0,0,0.32,0,0,0,1.29,0.64,0,0.64,0.97,0.64,2.26,0,0.64,0.255,0,0,15,0
0,0,0,0,0,0,0,0,9.52,4.76,0,4.76,0,4.76,0,0,0,1.257,0,0,11,0
0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0.665,0,25,0
0.1,0.1,0,0,0.31,0,0,0,0.52,0,1.15,0,0.1,0,0,0,0,0.251,0.029,0,32,0
0.26,0.26,0.13,0,0.52,0,0.39,0,0.39,0,0,0,0,0,0,0,0,0.089,0.053,0.053,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0.118,0,0,11,0
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.38,0,0,11,0
0,0,0,0,0,0,0,0,1.43,0.28,0.14,0.28,0.28,0.28,0,0,0.43,0.324,0,0,12,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.64,0,0,0,0,0,0,0,1.92,0,1.92,0,1.92,0.098,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,1.54,0,0.51,0.51,0.51,0,0,0.51,0,0,0.51,0.51,0,0.51,0,0,0.158,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0,2,0
0,0,0,0,3.7,0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,6,0
0,0.23,0.23,0,0.23,0.23,0,0,0.47,0,0.47,0,0.23,0,0,0,0,0.107,0,0,8,0
0.22,0.55,0,0,0.55,0.11,0.11,0,1.22,0,1.89,0,0,0,0,0,0,0.156,0,0.052,38,0
0.34,0.11,0,0,0.45,0.11,0,0,0.56,0,0.34,0,0.22,0.11,0,0.11,0,0.177,0.029,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0,0,0.06,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0.68,0,0,0,12,0
0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1.69,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.15,0,0,0.46,0,0,0,0,0,0.61,0,1.22,0,0,0,0,0.137,0,0,20,0
0,0,0,0,0.64,0,0,0,4.51,0,0,1.29,0,0,0,0,0,0.324,0,0.194,10,0
0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,12,0
0,0,0.1,0.52,1.9,0.1,0.21,0,3.17,0,0,0,0.1,0,0,0,0,0.138,0.041,0,31,0
0,0,0,0,0,0.25,0,0,2.06,0.25,2.83,0.25,0.25,0.25,0,0,0.25,0.473,0,0,17,0
0.44,0.44,0,0,0.88,0,0,0,1.33,0,0,0.88,0,0,0,0,0,0.506,0,0,45,0
0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,1.23,0,0.404,0,0,4,0
0.07,0,0.07,0,1.07,0,0.53,0,1.83,0,0,0,0.07,0,0,0,0,0.174,0.023,0,24,0
0.2,0.4,0,0,1.71,0,0.1,0,2.93,0,0,0,0,0,0,0,0,0.042,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,1.273,0,0,24,0
0,0,0,0,0.55,0,0,0,1.1,0,0,0,0.55,0,0,0,0,0,0,0,8,0
0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,1,0
0,1.61,0,0,0.8,0.8,0,0,1.61,0,0,0,0.8,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0
0.36,0,0.73,0,1.46,0,0,0,0,0,0,0,0.36,0,0,0,0,0.049,0,0,54,0
1.31,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,0,15,0
0.31,1.04,0.1,0,0.1,0,0,0,0.41,0.2,0.41,0.2,0.1,0.2,0,0.41,0.1,0.523,0.016,0.033,47,0
0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,4,0
0.71,0.71,0,0,1.43,0,0,0,0,0,1.79,0,0,0,0,0.71,0,0.125,0.062,0,6,0
0,0,0,0,0.27,0,0,0,1.38,0,1.38,0,1.25,0,0.69,0,0,0.438,0,0,35,0
0,0,0,0,1.29,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,6,0
0.24,0.24,0,0,0,0,0.24,0,0.98,0,0,0.24,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.12,0.12,0,0,0.37,0,0,0,0.62,0,0.49,0,0.12,0,0,0,0,0.167,0.033,0,32,0
0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0.87,0,0.14,0,1.46,0.14,0.58,0,1.9,0,0,0.29,0.29,0.14,0,0.43,0.14,0.019,0,0,35,0
0,2.32,0,0,0,0.77,0,0,1.55,0.77,0,0.77,0,0.77,0,0,0,0.376,0,0,11,0
0,0,0,0,4.08,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,4,0
0,0.32,0,0,1.29,0.32,0,0,0.64,0,0,0,0.64,0,0,0,0.32,0.145,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.42,0,0,1.28,0.42,0,0,0,2.14,0,0,0.42,0,0,0,0,0,0.112,0,0,14,0
1.09,1.09,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0,1,0
0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.34,0.34,0.34,0,0,0,0,0,2.06,0,0,0.68,1.03,0,0,0,0.34,0.292,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,2.22,0,0,0,12,0
0.49,0,0.49,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,4,0
0,0,0,0,2.01,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0.26,0,5,0
0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0.9,0,0.159,0.159,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,0,0,12,0
0.52,0,1.04,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
1.56,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,9,0
0.81,0.27,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,47,0
0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,47,0
1.31,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
0,0,0.77,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0.327,0.327,0,4,0
1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,4,0
0.71,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.13,0.13,0,0,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.022,21,0
0.19,0,0,0,0.79,0.39,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,11,0
0.28,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0.73,0,0,0,0.73,0,0,0,0.73,0,0,0.36,0,0,0,0,0,0.231,0,0,16,0
0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,0,48,0
2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0.204,0,0,11,0
0.37,0.09,0.09,0.37,0.28,0.84,0.09,0,0,0,0,0,0.09,0,0,0,0,0.056,0.071,0.014,19,0
0,0,0.42,0,0.84,0,0,6.75,0,0,0,0,0,0,0,0,0,0,0,0.441,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.91,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0.69,0.69,0,0,2.09,0,0,0,0,0,0,0,0,0.221,0,0,12,0
0,0,0,0,1.25,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0.204,0,15,0
0.55,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.093,0,0,55,0
0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0.295,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.6,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,0,18,0
0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.49,0,0.16,0,0.16,0,0,0,0,0,0,0,0.16,0,0,0,0,0.119,0,0,107,0
0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0.216,0,0.054,70,0
0.68,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0,11,0
0,0,0,0,1.28,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.66,0,0,0,1.66,0,0,0,0,0.554,0,0,15,0
0.44,0,0.44,0,0,0,0,0,0.89,0,0,0,0,0,0.44,0,0,0.074,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,0,0,1,0
0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0.056,23,0
0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0.88,0,0.125,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0,1,0
1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,5,0
0,0.36,0,0,3.3,0,0.36,0,0,0,0,0,0,0,0,0,0,0.112,0,0.056,21,0
0,0,0,0,0.58,0.58,0,0.58,0,0,0,0,0,0,0,0,0,0.185,0,0.092,11,0
