@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R6,8,15-17,20-21,23,26,30,32,35,39-42,44,47,50,53-54,56,58'

@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0.04,0.09,0,0,0,0,0.04,0,0,0.09,0,0,0,0,0,0,0,0,0.16,0,0,185,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0,0,5,0
0.12,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,4,0
0,0,0,0.08,0,0,0.16,0,0.57,0,0,0,0,0,0,0,0,0,0.188,0.033,0,32,0
0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,8,0
0.11,0,0,0,0,0,0.11,0,0.11,0,0,0,0.11,0,0,0,0,0,0.253,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0.689,0,0,4,0
0,0,0,0,0,0,1.35,0,1.35,0.45,0.45,1.35,0.45,0.45,0,0.45,0,0,0.358,0,0.071,12,0
0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0.332,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,9,0
0.49,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0.195,0,0,18,0
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0.086,0,0,5,0
0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,3,0.75,0.75,0.75,0.75,0.75,0,0.75,0,0,0.222,0,0,12,0
0,0,0,0,0,0,0,0,2.56,0,0,1.28,0,0,0,0,2.56,0,0.552,0,0,11,0
0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1.19,0.1,0,0,0,0,0.65,0,0,0,0.5,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,53,0
0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0.621,0,0,11,0
0,0.34,0,0,0.34,0,0,0,0.34,0,0,0.34,0,0,0,0,2.38,0,0.055,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,46,0
0,0,0,0.84,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0.031,0.062,0,71,0
0.09,0,0.29,0,0,0,0.29,0,0.49,0,0,0,0,0,4.75,0,0,0,0.08,0,0,17,0
0,0,0,0,0,0,0,0,4.41,0,0,1.47,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0.68,0,0,0,0,0,2.72,0.68,0.68,2.04,0.68,0.68,0,0,0.68,0,0.828,0,0,12,0
0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,3.89,0,0,0,0,0,1.29,0,0.43,0,0.717,0,0,19,0
0.05,0,0,0,0,0,0.15,0,0.68,0,0,0,0,0,0,0,0,0.05,0.17,0.014,0,66,0
0.14,0,0,0,0.28,0,0.14,0,0,0.42,0,0,0.14,0,0,0,0,0,0.019,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0.722,0,0,2,0
0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.09,0.018,0,26,0
0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,1.257,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.19,0,2.38,1.19,0,1.19,0,0,0,0,0,0,0.286,0,0.143,13,0
0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.033,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,1,0
0,0,0,0,0,0,1.33,0,1.33,0.66,0.66,0.66,0.66,0.66,0,0,0,0,0.2,0,0,12,0
0,0,0,0,0,0,2.17,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,3.22,0,0,1.518,0,0,6,0
0.1,0.51,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.053,0,19,0
0.49,0,0,0,0,0,0,0,0.49,0,0,0.49,0,0,0,0,0,0,0.062,0,0,29,0
0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0.216,0,0,6,0
0,0,0,0,0,0,0,0,0.56,0.56,0,0,0,0,0,0,0,0,0.367,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,59,0
0.06,0,0,0,0,0,0.18,0,1.2,0,0,0,0,0,0,0,0,0,0.221,0.017,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.55,0,0.55,0,0,2.23,0,0.55,2.79,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,6.896,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.054,0,0,28,0
0,0,0,0,0.48,0.48,0.72,0,0,0,0,0,0,0,0,0,0,0,0.035,0,0,87,0
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,3.57,0,0,0,0,0,14,0
0,0,0,0,0,0,2.87,0,0.71,1.43,0,2.15,0,0,0.71,0,0,0,0.322,0,0,27,0
0,0,0,0,0,0,4.02,0,0.75,0,0,0,0,0,0,0,0,0.25,0.111,0,0,29,0
0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0.173,0,0,5,0
0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,0,0,0.253,0,0,12,0
0,0,0,0,0,0,0.17,0,0.71,0,0,0,0,0,0,0,0,0,0.173,0.016,0,47,0
0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.139,0.069,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689,0,0,3,0
0,0.35,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,80,0
0,0,0,0,0,0,1.1,0,0.55,0,0.55,0,0.55,0,0,0,0,0,0.355,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,2.32,0,0,0,0,0,10,0
0,0.06,0,0.06,0.18,0,0.78,0,0.42,0.18,0,0.06,0,0,0,0.06,0,0,0.099,0.008,0.016,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.25,0,0,0,0,0,13,0
0,0,0,0,0.3,0,0.91,0,0,0,0,0,0,0,0,1.21,0,1.51,0.057,0,0.231,28,0
0,0,0,0,0.21,0,0,0,0,0,0,0,0.21,0,0,1.27,0,0,0.115,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0.55,0,0,0.25,0,0,8,0
0.16,0,0.32,0,0.32,0.32,2.08,0,0,0,0,0,0,0,0,0,0.16,0,1.309,0.377,0,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0.34,0,0.68,0.34,0.34,0.34,0.34,0.34,0,0,0,0,0.244,0,0,13,0
0,1.57,0,0,0,0,1.57,0,2.36,0.78,0.78,0.78,0.78,0.78,0,0,0,0,0.372,0,0,34,0
0,0,0,0,0,0,0,0,0,5.88,0,5.88,0,0,5.88,0,0,0,0.763,0,0,10,0
0,0,0,0,0,0,1.28,0,0.42,0.42,0.42,0.42,0.42,0.42,1.7,0,0,0,0.204,0,0,15,0
0,0,0,0,0,0,1.01,0,1.01,0.5,1.01,0.5,0.5,0.5,0,0,0,0,0.272,0,0,13,0
0,0,0,0,0,0,0,0,1.06,1.06,0,1.06,0,0,0,0,0,0,0.121,0,0,10,0
0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0.8,0,0,0.45,0,0,4,0
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0.17,0,0.35,0.17,0.17,0.17,0,0.17,0,0.71,0.17,0,0.309,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,1.72,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,2,0
0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.72,0,0,0,0.36,0,0.72,0,1.09,0.36,0,0,0,0,0,0,0,0,0.114,0,0,7,0
0,0,0,0,0,0,2.31,0,2.57,0,0,0,0,0,0,0,0,0,0.117,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0.719,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0.724,0,2,0
0.12,0.12,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.12,0.017,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.684,0,0,1,0
0,0,0,0.13,0.13,0,0,0,0.26,0.13,0,0,0.13,0,0,0,0,0,0.188,0,0.062,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,1.76,0,0,0,0.88,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.31,0,0,0,0.14,0,0,7,0
0,0,0,0,0.88,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0.42,0,2.14,0,0,0,0,0,0,0,0.73,0,0,14,0
0.25,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0.069,0.043,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2.17,0,2.17,0,0,0,0,0,0,0,1.08,0,0.173,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,0,0,1,0
0.11,0,0,0.11,0,0,0.23,0,0.69,0,0,0,0,0,0,0,0,0,0.194,0.032,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0.397,0,0,10,0
0,0,0.44,0,0,0,0,0,0.44,0,0,0.44,0,0,0,0,0.44,0,0.123,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0.238,0,0,8,0
0,0,0,0,0,0,0,0,3.97,0.66,0,0,0,0,0,0,0,0,0,0,0,30,0
0.07,0,0,0,0.52,0,0,0.22,0.07,0,0,0,0.07,0,0,0,0,0,0.151,0.02,0,24,0
0,0.5,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.062,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.6,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.6,0,0.092,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.4,0,4.08,1.22,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.44,0,1.44,1.44,1.44,1.44,0,1.44,0,0,0,0,0.417,0,0,11,0
0.08,0.08,0,0,0,0,0.16,0,0.57,0,0,0,0,0,0,0,0,0,0.172,0.022,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0,3,0
0,0,0,0,0,0,0.54,0,0.54,0.54,0.54,0.54,0,0.54,0,0,0,0,0.17,0,0,11,0
0,0,0,0,0,0,0,0,3.15,0,0,0,1.05,0,0,2.1,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,10,0
0,0,0,0.19,0.19,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0.232,0.038,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0.344,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.172,0,0,5,0
0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,15,0
1.63,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,51,0
0,0,0,1.04,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0,47,0
0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0,0,4,0
0,0,0,1.75,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.72,0,0,1.44,0,0,0,0,0.72,0.72,0.204,0.102,0,22,0
0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0.679,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,43,0
0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,5,0
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,1.21,0,0,0.271,0,0.09,71,0
0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.56,0,0,0,0,0,0,0.26,0,0,0,0,0.113,0.037,0,20,0
0.59,0.29,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,0,1,0
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0,13,0
0.21,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0,1,0
0,0,0,0,0,0,1.62,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,0,0,81,0
0.36,0.73,0,0.36,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0,68,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0.405,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.112,0.224,0,15,0
0,0,0,0.27,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0.04,70,0
0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0,0.14,0,0.132,0,0,70,0
0,0,0,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0.059,70,0
0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.144,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.46,0.34,0,0,0,0,0.11,0,0,0,0,0,0.153,0.068,0.017,35,0
0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.08,0,0,0.208,0,0,124,0
0,0,0,0.62,0,0,3.1,0,0,0,0,0,1.86,0,0,0,0,0,0.384,0,0.096,116,0
0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,1,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,1.38,0,0,0.302,0,0.1,15,0
0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.087,0.087,0,3,0
0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.202,43,0
0.51,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,4,0
0.22,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0.68,0,0.45,0,0.082,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,4,0
0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.232,0,0,3,0
