@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.47,0.94,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,2.125,1
0,0.62,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,1.055,0,0,2.033,1
0,0.35,0.7,0,0.7,1.06,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0,2.917,1
0.26,0.78,0.26,0.43,1.13,0.26,1.91,0,0,0,0,0,0,0,0,0,0.042,0.709,0.056,0,4.319,1
0.29,0.29,0,0.14,0.14,0,0.72,0,0,0,0,0,0,0,0,0,0,0.585,0.046,0.046,5.02,1
0,0.12,0.25,0.38,0.38,0,0.25,0,0,0,0,0.12,0,0,0,0,0,0.661,0.088,0,2.256,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.363,1
0.35,1.07,0,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0,3.414,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.925,1
0,0,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,6.003,0,3.75,1
0.46,1.38,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0.795,0.217,0,4.869,1
0,0.65,0,0,0.65,1.3,0,0,0,0,0,0,0,0,0,0,0,0.091,0,0,2.687,1
0.8,0.8,0,0,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0.27,0,0,3.115,1
0,0.24,0.74,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,1.634,0.155,0,3.975,1
0.95,0.47,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,1.683,0.168,0.084,57.23,1
1.32,0,0.94,0,0,0.37,0,0.18,0,0,0,0,0,0,0,0,0,0.31,0.112,0,2.548,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,1
0,0.4,0.1,0,0.91,0.2,0,0,0,0,0,0,0,0,0,0,0,0.336,0.16,0,6.758,1
0.45,0.45,0.45,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.21,0,0,2.368,1
0,0.3,0.9,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0.21,0.052,1.738,1
0,0.87,0.87,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0.835,0,0,5.114,1
0,0.26,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,0.021,0,5.955,1
0.17,0,0,0,0,0.17,0.7,0,0,0,0,0,0,0,0,0,0.028,0.085,0.057,0.229,3.564,1
0,0.09,0.09,0.09,0,0,0.19,0,0,0,0,0,0,0,0,0.09,0,0.586,0.189,0.017,2.349,1
0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,0,2.23,1
0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.466,0.258,0.086,31.388,1
0.05,0.34,0,0.11,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0.099,0.079,0.009,4.906,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0.073,0.073,2.34,1
0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,2.077,0,0.134,12.176,1
1.03,1.03,0,0.68,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,1
0,0,0,0.56,0.84,0.28,4.51,0,0,0,0,0,0,0,0,0,0,1.147,0.045,0,7.178,1
0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.562,0,0,5,1
0,0.43,0,0,2.16,0,1.29,0,0,0,0,0,0,0,0,0,0,0.801,0,0,4.77,1
0,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0.881,0,0,5,1
0,0.38,0.38,0,0.38,0.77,0.77,0,0,0,0,0,0,0,0,0,0,0.057,0.057,0,7.121,1
0,0.76,0,1.52,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0.412,0.412,0,2.441,1
0,1.03,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.5,1
0.41,0,0,0,0.41,0,0.82,0,0,0,0,0,0,0,0,0,0,0.48,0.549,0,3.166,1
0,0,0,0.52,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0.539,0.269,0,5.787,1
0.56,2.25,0,0.56,0.56,2.82,0,0,0,0,0,0,0,0,0,0,0,1.32,0.33,0,5.135,1
0,0.68,0.45,1.6,0,0.91,1.83,0,0,0,0,0,0,0,0,0,0,0.187,0.112,0,3.184,1
0.26,0.26,0,0.13,0.13,0,0.78,0,0,0,0,0,0,0,0,0,0,0.366,0,0.04,7.138,1
0.14,0.29,0.29,0.14,0.87,0.29,0.43,0,0,0,0,0,0,0,0,0,0,0.265,0,0,3.121,1
0,0,0.39,0.78,0,1.17,0.78,0,0,0,0,0,0,0,0,0,0,0.261,0,0,1.461,1
0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0.095,0.023,0,62.75,1
0.46,0.15,0.03,0.62,0.23,0.42,0,0,0,0,0,0,0,0,0,0,0,0.324,0.486,0.126,6.11,1
0.1,0.6,0.2,0,0.1,0,1.11,0,0,0,0,0.1,0.1,0,0,0,0.26,0.994,0.391,0.032,3.176,1
0.2,0.27,0.2,0.13,1.11,0.69,0.06,0,0,0,0,0,0,0,0,0,0,0.75,0.305,0,3.401,1
0,1.57,0.36,0.3,0,0.72,0.06,0,0,0,0,0,0,0.06,0,0,0,0.01,0.169,0,1.766,1
0.67,0.33,0.33,0,1,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0.16,0,0.107,6.111,1
0.39,0.19,0,0,0.98,0.19,0.39,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,2.128,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699,0,0.466,9.2,1
0,0.82,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0,1.25,1
0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899,0.105,0,667,1
0.08,0.84,0.25,0,1.6,0.76,0.33,0,0,0,0,0,0,0,0,0,0.015,0.502,0.157,0.329,7.24,1
0.06,0.61,0.13,0.27,0,0.2,0.13,0,0,0,0,0,0,0.06,0,0,0,0.472,0.092,0.023,2.086,1
0,0.96,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0.074,0,2.586,1
0.1,1.26,0.1,0.42,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0.141,3.305,0,11.288,1
0,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0,2.08,1
0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0.804,0,0,2.466,1
0,1.46,0,0,0,0,1.46,0,0,0,0,0,0.2,0,0,0,0.109,0.182,0.146,0,3.791,1
0,0.71,0,0,0.71,0,1.43,0,0,0,0,0,0,0,0,0,0.256,0.128,0,0,1.779,1
0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,1.105,0.201,0,12.904,1
0,1.23,0.19,0.12,0.06,0.06,1.03,0,0,0,0,0,0,0.12,0.06,0,0,0.276,0.184,0.01,9.821,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.416,0,3.95,1
0,0.38,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,0.312,0,7.541,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0,0,2.9,1
0,1.93,0,0,1.29,0.64,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,0,2.44,1
0,0.27,0,0.1,0.38,0.1,0,0,0,0,0.05,0,0,0,0,0,0,0.019,0.058,0.009,3.389,1
0,1.35,0.45,0.45,0.45,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0.138,0,0,5.809,1
0.31,0.05,0.13,0.58,0.26,0.44,0,0,0,0,0,0,0,0,0,0,0,0.329,0.78,0.162,6.045,1
0,0.36,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.237,0.031,0.031,3.758,1
0.39,0.13,0.09,0.42,0.26,0.42,0.03,0,0,0,0,0,0,0,0,0,0.016,0.345,0.515,0.109,5.632,1
0,1.63,0,0,0,0,0,0,0.81,0,0,0,0,0,0.81,0,0,0,0,0,1.558,1
0.18,0.18,0,0,0.56,0.18,0.56,0,0,0,0,0,0,0,0,0,0,0.493,0.061,0.03,1.874,1
0.12,0.19,0.32,0.25,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.25,0.073,0,1.764,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0,4.823,1
0,0.89,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1.083,0.144,0.072,2.428,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.214,1
0.19,0.19,0.12,0.31,0.38,0.44,0.06,0,0,0,0,0,0,0.06,0,0,0.053,0.429,0.236,0.064,3.664,1
0,1.17,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,4.111,1
1.32,0,0.94,0,0,0.37,0,0.18,0,0,0,0,0,0,0,0,0,0.295,0.107,0,2.542,1
0,0,0,0,0,1.24,1.24,0,0,0,0,0,0,0,0,0,0,0.517,0,0,3.363,1
0.28,0.04,0.11,0.52,0.23,0.4,0,0,0,0,0,0,0,0,0,0,0,0.318,0.754,0.152,5.349,1
0,0.14,0,0,0.86,0,0.57,0,0,0,0,0,0,0,0,0,0,0.826,0.745,0,5.456,1
0,1.66,0,0.59,0.59,0.11,0,0,0,0,0,0.23,0,0,0,0,0,0.155,0.233,0.019,3.625,1
0,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,1.121,7.983,1
0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,1.4,1
0.3,0.1,0.05,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.054,0.118,0,2.37,1
0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.437,0.291,1.823,1
0.42,0.42,0.42,0,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0.644,0.161,0,2.522,1
0.17,1.38,0.69,0,1.55,0.34,0.17,0,0,0,0,0,0,0,0,0,0,0,0.086,0,4.792,1
0.18,0.18,0.12,0.31,0.37,0.44,0.12,0,0,0,0,0,0,0.06,0,0,0.053,0.437,0.234,0.064,3.675,1
0,0,0.05,0.05,0,0.75,0,0,0,0,0.05,0,0,0,0,0,0,0,0.053,0,1.864,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.182,0,8.207,1
0,0,0.23,0,0.46,0.46,0.23,0,0,0,0.23,0,0,0,0,0,0,0,0,0.038,2.6,1
0,3.48,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0.082,0,2.17,1
0.08,0.85,1.02,0.17,0.25,0.08,0.93,0,0,0,0,0,0,0.17,0.08,0,0,0.403,0.117,0.013,7.484,1
0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.041,0.041,1.89,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309,0,0,1.333,1
0,0,0,0,0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0.063,0.127,0,4.735,1
0,0.78,0,0.13,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0.032,0,1.206,1
0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.096,0.109,0,1.916,1
0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461,0,0,2.973,1
0,0.71,0,0,0,2.85,2.85,0,0,0,0,0,0,0,0,0,0,0.931,0,0,12.055,1
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,0,7.181,1
0.39,0,0.98,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.741,0.306,0.025,6.652,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.843,0,0,1.666,1
0,0.48,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,2.443,0,0,1.227,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0.207,0,3.761,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0.352,0,3.857,1
0.16,0.08,0.24,0.9,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0.751,0.255,0.095,4.163,1
0,0.58,0.29,0.38,0,0.19,0,0,0,0,0,0,0,0.09,0,0,0,0.559,0.047,0.031,1.694,1
0.46,2.8,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0.74,0,0,2.673,1
0,0,0,0,0.22,0,0.22,0,0,0,0,0,0,0,0,0,0,0.037,0.15,1.584,13.936,1
0.22,0,0,0,0.45,0,1.37,0,0,0,0,0,0,0,0,0,0,0.919,0.229,0.028,4.444,1
1.47,0,0,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0.508,0.169,0.169,10.625,1
0,0.22,0.67,0,0.45,1.35,0.22,0,0,0,0,0,0,0,0,0,0,1.599,0.148,0,4.947,1
0.68,1.92,0,0,0.22,0.11,1.81,0,0,0,0,0,0,0,0.11,0,0,0.574,0.134,0.019,3.155,1
0,0.16,0.18,0.11,0,0,0,0,0,0,0,0,0.02,0,0,0,0.021,0.03,0,0,16.644,1
0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0.81,2.43,0,0,0.81,0,0.81,0,0,0,0,0,0,0,0,0,0,0.121,0,0,4.035,1
0.2,0.8,0.8,0.3,0.1,0,1.11,0,0,0,0,0,0,0.2,0.1,0,0,0.49,0.158,0.015,8.55,1
0,0.53,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0.361,0,0,2.437,1
0.9,0,0,0,0.9,0,1.81,0,0,0,0,0,0,0,0,0,0,0.165,0.165,0,6.266,1
0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.45,0,0.45,0.45,0.9,0,0,0,0,0,0,0,0,0,0,0,2.115,0.07,0,2.651,1
0.05,0.37,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0.186,0.025,11.793,1
0,0.54,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0.141,1.41,44.72,1
0,0.65,0.65,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,1.494,1
0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,1.836,0,0,3.285,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1.27,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.983,0.089,0,3.488,1
0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.375,1
0,1.29,0,0,0.64,0,1.29,0,0,0,0,0,0.64,0,0,0,0,2.354,0,0,2.09,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,4.5,1
0.52,0.52,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.867,0,0,2.22,1
0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.166,1
0.25,0.08,0.43,0.94,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.258,0.113,5.297,1
0,0.76,0,0,0.38,0.76,0,0,0,0,0,0,0,0,0,0,0,0.598,0.179,0,4.523,1
0,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.084,0.378,0,1.051,13.82,1
0,0.58,0,0,0.58,0.58,0.58,0,0,0,0,0,0,0,0,0,0,0.239,0.239,0,3.338,1
0,1.26,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0.215,1.724,3.529,1
0,0.42,0.08,0.17,0,0.17,0.08,0,0,0,0,0,0,0,0,0,0.028,0.099,0.014,0,4.07,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441,0.662,0,4.066,1
0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0.943,0,2.944,1
0,0.23,0.23,0,0.71,1.43,0,0,0,0,0,0,0.23,0,0,0,0,0.402,0.402,0.089,5.681,1
0,0,0.79,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0.347,0.462,0,0,5.793,1
0,0.87,0,0,0.43,0.87,0,0,0,0,0,0,0,0,0,0,0,0.577,0.216,0,6.274,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.949,0,0,1.379,1
0,1.09,0.18,0,0.36,0.18,0.54,0,0,0,0,0,0,0,0,0,0,0.249,0.305,0,3.921,1
0,0.89,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0.15,0.075,2.428,1
0,0,0.38,1.03,0.77,0.9,0.12,0,0,0,0,0,0,0,0,0,0,1.082,0.299,0.092,5.274,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649,0,0.432,5.875,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,0,2.777,1
0.51,0,0,0,2.07,0,2.07,0,0,0,0,0,0,0,0,0,0,0.067,0,0,2.676,1
0.64,0.35,0.71,0.21,0.14,0.07,1.14,0,0,0,0,0,0,0,0.07,0,0,0.309,0.103,0,4.923,1
0.49,0.39,0.19,0.19,0,0.09,0,0,0,0,0,0,0,0,0,0,0,5.213,0.979,0,5.781,1
0,0.45,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,1.083,7.857,1
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1.001,0,0.25,4.551,1
0,0.68,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.159,0.199,0,0,6.091,1
0.35,0.35,0,0,1.05,0,0.7,0,0,0,0,0,0,0,0,0,0,1.284,0,0,3.639,1
0,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0,0,2.08,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1
0.23,0.23,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0,3.78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843,0,0,2,1
0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,6.718,1
0,0.87,0.87,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0.874,0,0,5.114,1
0,0.44,0,0,0.44,0,0,0,0.44,0,0,0,0,0,0.44,0,0,0,0,0,1.841,1
0.2,0.27,0.2,0.13,1.11,0.69,0.06,0,0,0,0,0,0,0,0,0,0,0.75,0.305,0,3.401,1
0,0.72,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0.121,0,7.781,1
0.39,0.19,0,0,0.98,0.19,0.39,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,2.128,1
0,0,0,0,0,0.46,0.46,0,0,0,0,0,0,0,0,0,0,0.081,0.816,0,3.4,1
0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.149,0,32.142,1
0,0,0,0,2.23,0,0,0,0,0,0.74,0,0,0,0,0,0,0.109,0,0,2.263,1
0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467,0.233,0,1.846,1
1.25,0,0,0,2.5,0,1.25,0,0,0,0,0,0,0,0,0,0,0.225,0,0,2.35,1
0,0,2.3,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,2.766,0.829,0,5.607,1
1.16,0,0,0,1.93,0,0.38,0,0,0,0,0,0,0,0,0,0,0.198,0,0.148,9.266,1
0,0,0,0,1.65,0.41,0,0,0,0,0,0,0,0,0,0,0,0.904,5.3,0,7.478,1
0.39,0.39,0,0,0,0.19,0.19,0,0.59,0,0,0,0,0,0,0,0,0.174,0.548,0,4.965,1
0,0.24,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555,1
0,1.03,0,0,0,2.06,1.03,0,0,0,0,0,0,0,0,0,0,1.149,0,0,1.461,1
0.89,0.12,0,0.12,0,0.12,2.04,0,0,0,0,0,0,0,0,0,0,0.371,0.061,0,2.878,1
0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,5.558,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189,0.189,0,3.857,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,1
0,0.44,1.32,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.444,0.37,0,2.413,1
0,2.63,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0.198,0.099,0,2.195,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415,0,0,1.909,1
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0.794,0,4.152,1
0,1.11,0,0.92,0,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0.464,0,0,1.392,1
0,0.64,0.64,0.32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,1.494,1
0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.33,0,0,0.112,0.336,0,2.96,1
0,0.47,0,0,0.47,0,1.88,0,0,0,0,0,0,0,0,0,0,0.144,0.288,0,3.745,1
0.27,0,0,0,1.08,0,0.27,0,0,0,0,0,0,0,0,0,0,0.451,0.496,0,2.934,1
0,0.29,0.29,0,0.87,0.58,0.29,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14,4.892,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,3.707,1
0,0,0,0,1.05,1.05,0,0,0,0,0,0,0,0,0,0,0,0.351,0.175,0,3.343,1
0,0.96,0,0,0.48,0.96,0,0,0,0,0,0,0,0,0,0,0,0.515,0.957,0,6.833,1
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0.349,0,7,1
0.37,0.51,0.29,0.14,0,0.14,0.44,0,0,0,0,0,0,0,0,0,0,0.159,0.159,0.009,3.456,1
0,0.33,0,0,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0.884,0.752,0.022,5.328,1
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,2.73,0,0,0,0,0,2.044,1
0,0.63,0.23,0.63,0.47,0.31,0.31,0,0,0,0,0,0,0,0,0,0,1.132,0.077,0.012,3.382,1
0.56,2.27,0,0.56,0.56,3.4,0,0,0,0,0,0,0,0,0,0,0,1.135,0.349,0,5.105,1
0.39,0.39,0,0,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0.843,0.129,0.064,5.87,1
1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,0,4.818,1
0,0.42,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0.031,1.269,0.412,13.017,1
0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.003,1.542,1.785,1.998,239.571,1
0,1.03,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0.061,0,1.895,1
0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.627,0,0.465,2.591,1
0.2,0.8,0.8,0.3,0.1,0,1.11,0,0,0,0,0,0,0.2,0.1,0,0,0.49,0.158,0.015,8.55,1
0.76,0,0,0,0.57,0,0.19,0,0,0,0.19,0,0,0,0,0,0,0.232,0.066,0.928,20.432,1
0.17,0.53,0.17,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0,1.158,0.057,0,5.163,1
0.38,0.38,0,0.19,0.19,0,0.95,0,0,0,0,0,0,0,0,0,0,0.632,0.03,0.09,6.789,1
0.22,0.11,0.22,0.45,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.441,0.421,0.04,4.945,1
0,1.45,0.34,0.29,0,0.69,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0.163,0,1.796,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.333,0,0,1.666,1
0.56,2.24,0,0.56,0.56,2.8,0,0,0,0,0,0,0,0,0,0,0,1.083,0.333,0,4.974,1
0.2,0.8,0.8,0.3,0.1,0,1.11,0,0,0,0,0,0,0.2,0.1,0,0,0.488,0.157,0.015,8.55,1
0,0.17,0,0,1.74,0,0.69,0,0,0,0,0,0,0,0,0,0,0.754,0.681,0,4.74,1
0,0.69,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,0.116,0,8.781,1
0,1.09,0,0,0,0.27,0.54,0,0,0,0,0,0,0,0,0,0,0.166,0.083,0,3.521,1
0.14,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.153,0.128,0.102,2.686,1
0.76,0.19,0.19,0,0.19,0,3.43,0,0,0,0,0,0,0,0,0,0.303,0.212,0.303,0,11.242,1
0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197,0,0,3.807,1
0.08,0.84,0.25,0,1.61,0.76,0.33,0,0,0,0,0,0,0,0,0,0.015,0.518,0.157,0.33,7.277,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692,1
0,1.48,0.74,0.74,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,2.346,1
0.3,0.3,0,0.15,0.15,0,0.76,0,0,0,0,0,0,0,0,0,0,0.567,0.024,0.049,5.425,1
0,0.43,0.43,0,0,3.49,0,0.43,0,0,0,0,0,0,0,0,0,0.298,0.149,0.074,2.955,1
0.08,0.85,1.02,0.17,0.25,0.08,0.94,0,0,0,0,0,0,0.17,0.08,0,0,0.435,0.118,0.013,7.497,1
0.55,1.1,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.496,0,0.082,16.826,1
0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179,0,0.089,3.702,1
0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179,0.117,0,1.8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.383,0,3.95,1
0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0,0,4.652,1
0.17,0,0,0,0,0.17,0.7,0,0,0,0,0,0,0,0,0,0.029,0.117,0.058,0.235,3.521,1
0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.174,0.174,0.437,9.186,1
0,0.23,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1.018,0.036,0,4.022,1
0.2,0.8,0.8,0.3,0.1,0,1.11,0,0,0,0,0,0,0.2,0.1,0,0,0.49,0.158,0.015,8.55,1
