@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.65,0.65,0,0,0,0,0,1.3,0,1.96,0,0.65,0,0,0,0,0,0,0,22,1
0,0.23,0.23,0,0,0.95,0,0.23,0,2.38,0,0,0.47,0,0,0.23,0,0,0,280,1
0,0.85,0,0,0,0,0,0.42,0,2.14,0,0,0,0,0,0,0,0,0,7,1
0.71,0.35,0.35,0,0,0.35,0.17,0.35,0.35,3.76,0,0,0.53,0,0,0,0,0,0,97,1
0.54,0.38,0,0.05,0.35,0.16,0.24,0.19,0.48,3.56,0,1.14,0.57,0,0,0,0,0,0,195,1
0,0.54,0,0.27,0.54,0.54,0,0,0.27,1.37,0,0.27,0,0,0,0,0,0,0,93,1
0.58,0,1.16,0,0,0,0.58,0.58,0.58,2.92,1.16,0,0,0,0,0,0,0,0,9,1
0,0.95,0,0,0,0,0,0,0,0.47,0.47,0,0.47,0,0,0,0,0,0.067,45,1
0,0.78,0.08,1.04,0.52,1.56,0.26,0.86,0,1.82,0.17,0.08,0.34,0,0,0,0,0.08,0.096,54,1
0.13,0.83,0,0.83,0.41,0.13,0,0.13,0.27,4.31,0.13,0.13,0.27,0,0,0,0,0,0,15,1
0,0.32,0,0.16,0,0.65,0,0.16,0,1.47,0,0.98,0.32,0,0,0,0,0,0,13,1
0,0.56,0.56,0,0,0,0,0.56,0,3.95,0,0,0,0,0,0,0,0,0,140,1
0.1,0.52,0.2,0.62,1.04,0.52,0.2,0,1.45,2.08,0.2,1.14,0.2,0,0,0,0.2,0,0.095,689,1
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0.32,0.64,0.32,0,0,0,0.32,0.32,2.27,0,0,0.32,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,33,1
0,1.31,0,0,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,25,1
0.4,0.37,0.03,0.07,0.55,0.66,0.29,0.26,0.07,3.16,0,0.48,0.59,0,0,0,0,0,0,140,1
0.73,0.73,0.73,1.1,0.36,0.36,0,1.1,0.36,2.2,2.2,1.83,0,0,0,0,0,0,0,30,1
0.46,0.46,0,0.46,0,0,0,0,0.46,2.77,0,1.38,0,0,0,0,0,0,0,12,1
0.14,0.79,0.18,0.28,0.28,0.84,0.18,0.89,0.46,3.8,0.04,0.46,0.28,0,0,0,0,0.04,0,116,1
0.18,0.18,0,0.06,0.06,0.06,0.06,0,0,4.4,0.24,0.85,0.06,0,0,0,0.06,0,0.01,12,1
0,0.63,1.27,0.63,0,0,0,0,0,4.45,3.18,0,0,0,0,0,0,0,0,59,1
0,0,0,0,0,0,0,0,0,3.17,0,3.17,0,0,0,0,0,0,0,12,1
0.59,0.09,0,0.59,0.59,2.09,0.29,0.09,0.39,3.19,0.09,1.39,0.99,0,0,0,0,0,0.044,1171,1
0.1,0.4,0.2,0.5,0.8,0.8,0.2,0,1.6,2.2,0.2,0.1,0.2,0,0,0,0.2,0,0,669,1
0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0.084,772,1
0.08,0.34,0.08,0,0.25,0.08,0,0.51,0.08,3.43,0,0.08,0.17,0,0,0,0,0,0,119,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0,0.32,0.32,0.32,0,0,0,0.32,0,2.27,0,0,0.32,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
0,0.35,0,0.35,0,1.07,0,0,0.71,2.85,0,1.42,0,0,0,0,0,0,0,25,1
0,0.66,0,0,0,0,0,0.33,1.32,2.64,0,0,0,0,0,0,0,0,0,121,1
0,0.64,0,0,0,1.29,0,2.59,0,3.24,0,0,0,0,0,0,0.64,0,0,30,1
0.21,0.42,0,0.42,0.42,0.21,0,0.85,0,4.07,1.07,0,0,0,0,0,0,0,0,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
1.03,0.68,0.68,0,0,0.68,0,0.68,0,5.86,0,0.34,0.34,0,0,0,0,0,0,12,1
0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,1.31,0,0,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,25,1
0,0.7,0,0,0,0,0,1.05,0.7,2.11,0,0,0,0,0,0,0,0,0,61,1
0,0.72,0.72,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,12,1
0,1,0,0.25,0,0,0,0.25,0,2.5,0,0,0.25,0,0,0,0,0,0,34,1
0,0.62,0.1,0,0.2,0.62,0.1,0.1,0.2,3.43,0.1,0.1,1.04,0,0,0,0,0,0,69,1
0.32,0.32,0.65,0,0,0.32,0,0,0,2.61,0,0.65,0,0,0,0,0,0,0,28,1
0.45,0,0,0.45,0,0.22,0.22,0,1.83,1.83,0,1.6,0,0,0,0,0,0,0,30,1
0,0,0,0,0,0,0,2.42,0.6,0,0,0.6,0,0,0,0,0,0,0,20,1
0.19,0.39,0,0.59,0,0,0,0.59,1.37,4.52,0,0,0.19,0,0,0.19,0,0,0,43,1
0.52,2.38,0.26,0,0.52,0,0.26,0.79,0,1.32,0,0,0.52,0,0,0.26,0,0,0,71,1
0,0.56,0,0.18,0.37,0.75,0,0,0,2.44,0,0,0.18,0.18,0,0,0,0,0,42,1
0,0.32,0.32,0.32,0,0,0,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,1.28,0,3.84,0,0,0,0,0,0,0,0,0,41,1
0,0,0,0,0,0,0,1.28,0,3.84,0,0,0,0,0,0,0,0,0,41,1
0.87,0.52,0,0.04,0.29,0.42,0.39,0.32,0.22,3.47,0.29,0.34,0.84,0,0,0,0,0,0.016,117,1
0,0.73,0.73,0,0,0,0,0.73,0,1.47,0,0.73,0,0,0,0,0,0,0,12,1
0.1,0.1,0.1,0,0.2,0.2,0.4,0.91,0,1.72,4.26,0.4,0.2,0,0,0,0,0,0,494,1
0,0.42,0,0.52,0.21,0.52,0,0.21,0.21,2.53,0.42,0,0.1,0,0,0,0,0,0,318,1
0.17,1.07,0.53,0.17,0.62,0.8,0.26,0.62,1.43,2.5,0.17,0.89,0.08,0,0,0,0,0,0,583,1
0,0.41,1.65,0.82,0,0,0,2.47,0.82,2.47,0,0,0,0,0,0,0,0,0,226,1
0.18,0.18,0.06,0.06,0.06,0.12,0.06,0,0.06,4.49,0.24,0.85,0.06,0,0,0,0.06,0,0.01,12,1
0.72,0,0.72,0,0,1.45,0,0,0,1.45,0,0,0,0,0,0,0,0,0,14,1
1.01,0.5,0,0.16,1.34,0.33,0,0.5,0.16,2.02,0.33,0,1.17,0,0,0,0,0,0,151,1
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,1.88,0,0,0,15,1
0,0,0.42,0,0,0.42,0.42,0,0.42,2.11,0,3.38,0,0,0,0,0,0,0.097,363,1
0,0,0,0,0,0.51,1.02,0.25,1.27,2.04,0,0,0,0,0,0,0,0,0,66,1
0.87,0.52,0,0.04,0.29,0.42,0.39,0.32,0.22,3.47,0.29,0.34,0.84,0,0,0,0,0,0.016,117,1
0.17,0.17,0.05,0.05,0.05,0.05,0.05,0,0.05,4.21,0.23,0.81,0.05,0,0,0,0.05,0,0.01,13,1
0.1,0.7,0.4,0.1,1.41,0.8,0.1,0.1,1.11,2.22,0.4,0,0.3,0,0,0,0,0,0,56,1
0.11,0.11,0,0.11,0.93,1.74,0.11,0,0,3.49,0,0.46,0.46,0,0,0,0,0,0.019,144,1
0,0.89,0,0,0,0,0,1.34,0,2.24,0,0,0,0,0,0,0,0,0,12,1
0,0,1.47,0,0,1.47,0,0,0,5.88,0,0,0,0,0,0,0,0,0,3,1
0,0.38,0.38,0,0.38,1.94,0,0.38,0.77,2.72,0,0,0,0,0,0,0,0,0,70,1
0,0.38,0,0,0,0,0,0.38,0.38,2.69,0,0,0.38,0,0,0,0,0,0,20,1
0.46,0.46,0.05,0.26,0.44,0.75,0.26,0.1,0,3.21,0,1.01,0.33,0,0,0,0,0,0,199,1
0,0.32,0.64,0.32,0,0,0,0.32,0.32,2.27,0,0,0.32,0,0,0,0,0,0,19,1
0,0.32,0.32,0.32,0,0,0,0.32,0,2.27,0,0,0.32,0,0,0,0,0,0,10,1
0.05,0.4,0,0,0.57,0.05,0,0.17,0,1.04,0.05,0,0.05,0,0,0,0,0,0.019,95,1
0,0.49,0.49,0,0,0,0,0.49,0,2.47,0,0,0,0,0,0,0,0,0,78,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0.305,22,1
0,0,0,0,0,1.47,0,0,0,7.35,0,0,0,0,0,0,0,0,0,15,1
0.18,0.18,0.06,0.06,0.06,0.06,0.06,0,0.06,4.41,0.24,0.84,0.06,0,0,0,0.06,0,0.01,12,1
0,0,0.59,0,0,0.59,0,0,1.18,1.77,0,0,0,0,0,0,0,0,0,66,1
0.33,0,0.67,0.33,0.33,0.33,0,0,1.01,2.02,0,0,0,0,0,0,0,0,0,6,1
0.15,0.3,0,0.61,0,0.15,0,0.3,2.32,1.85,0,0,0.3,0,0,0,0,0,0,13,1
0,0,0,0,0,0,0,2.17,2.17,6.52,0,0,0,0,0,0,0,0,0,5,1
0,0.62,1.25,0,0,0,0.62,2.5,1.25,5,0,0,0,0,0,0,0,0,0,29,1
0,0.71,0,0,0,0,0,0.71,0,1.42,0,0,0,0,0,0,0,0,0,16,1
0.15,0.3,0,0,0,0,0,0,0.75,1.51,0,0,0.3,0,0,0,0,0,0.058,18,1
0.16,0.5,0,0,0.5,0.84,0,0,0.16,2.37,0,0,0.33,0,0,0,0.16,0,0,247,1
0,0.22,0,0.45,0,0,0,0.45,0,0.22,0,0,0,0,0,0,0,0,0.153,27,1
0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,1.16,0,28,1
0,0.75,0.5,0.25,0,1.01,0,0,1.51,2.02,0,0.75,0,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,16,1
0,1.11,0,0,0,0.74,0.37,3.34,0,0.74,0,0,0.37,0,0,0,0,0,0,58,1
0.17,0.17,0.05,0.05,0.05,0.05,0.05,0,0.05,4.21,0.23,0.82,0.05,0,0,0,0.05,0,0.01,13,1
0,0,0,0,1.35,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,28,1
0,0,0,0,0,0.36,0,0,0,2.53,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0,0,0,0,0,0,0,2.04,0,1.02,1.02,0,0,0,0,0,0,0,0,7,1
0,0,0,0.4,0,0,0,0,0.4,0.4,0,0.8,0,0,0,0,0,0,0,108,1
0.36,0.36,0.07,0.14,0.66,1.25,0.14,0.14,0,2.35,0,0.58,0.29,0,0,0,0.07,0,0,145,1
0,0,0,4.62,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,16,1
0.15,0.45,0,0,1.52,1.52,0.15,0.3,1.52,2.14,0.15,0.76,0.3,0,0,0,0,0,0,217,1
0,0.56,1.12,0,0,0,0,0.56,0,3.95,0,0,0,0,0,0,0,0,0,140,1
0,0,0,0,0,0.81,0,0,0,1.63,0,0,0,0,0,0,0,0,0.147,11,1
0,0.53,0.1,0.53,0.1,0.21,0,0,0,0,0,0.74,0,0,0,0,0,0,0,29,1
0,0,0,0.85,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,6,1
0.41,0.41,0.41,0,0,0,0.41,0,0,2.05,0,0,0.41,0,0,0.41,0,0,0,14,1
0,0,0,0,0,0,0,0,0,6.66,0,0,6.66,0,0,0,0,0,0,12,1
0,0,0,0,0.91,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,28,1
0,0.94,0,0,0.31,0,0,1.25,0,3.14,0,0.94,0,0,0,0,0,0,0,61,1
0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0,0,1.29,0,0.43,0,0.43,1.73,0.43,0,0,0,0,0,0,0,0,0,8,1
0.78,0.78,0,0,0,0,0,1.57,0,1.57,0,0.78,0,0,0,0,0,0,0,22,1
0,0,0,1.08,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,16,1
0,0,0,0,0,0,0,0,0,2.04,0,1.36,0,0,0,0,0,0,0,37,1
0.9,0,0.9,0,0,1.8,0.9,0.9,0,5.4,0,0.9,0,0,0,0,0,0,0,7,1
0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1
0.33,0,0.33,0,0,0,0.67,1.01,1.68,2.36,0,0,0,0,0,0,0,0,0,1013,1
0.46,0.2,0.06,0.2,0,1.13,0.33,0,0,3.6,0,0.13,0.26,0,0,0,0,0,0.012,268,1
0,0,4.08,0,0,0,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,26,1
0.21,0.52,0,0,0.42,0.52,0.21,0,0,4.53,0,0.31,1.47,0,0,0,0,0,0,193,1
0.23,0.47,0,0,0,0,0,0.23,0,7.1,0,0,0.23,0,0,0,0,0,0.043,11,1
0,0,0,0,0,0,0,0.6,0,0,0,0,0.6,0,0,0,0,0,0,43,1
0,0.26,0,0,0,0,0.26,0.8,0.26,1.33,0,0,0,0,0,0,0,0,0,15,1
0,0,1.61,0,0,1.61,0,0,0,3.22,0,0,0,0,0,0,0,0,0,60,1
0.05,0.1,0.15,0.02,0.55,0,0.1,0,0.13,2.09,0.1,0.05,0,0,0,0.1,0,0,0.042,66,1
0,0,0.26,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.451,104,1
0,0,1,0,0,1,0,0,0,3.01,0,0,0,0,0,0,0,0,0,20,1
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,5,1
0.4,0.26,0.06,0.33,0,1.14,0.33,0.4,0,4.1,0,0.53,0.26,0,0,0,0,0,0,123,1
0,0,0,0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,42,1
0,0.31,0,0.31,0,0.1,0.1,2,0.21,1.69,0.31,0.52,0.1,0,0,0,0,0,0,299,1
1.18,0.59,0.19,0.19,1.38,0.39,0,0.98,0,2.56,0.39,0,1.38,0,0,0,0,0,0,76,1
0.25,0.25,0.25,0,0.77,1.55,0,0.25,0,1.55,0,0,0,0,0,1.29,0,0,0,110,1
1.26,1.26,0,0,0,0,0,0.42,0.84,3.79,0,0,0.42,0,0,0,0,0,0,19,1
0.29,0.29,0,0.29,0,0,0.29,0,0.58,1.75,0,0,0,0,0,0,0,0,0,6,1
0,0,0.53,0,0.53,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,66,1
1.03,0,0,0,0,0,0,1.03,0,3.62,0,0,0.51,0,0,0,0,0,0,26,1
0,0,0.59,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,27,1
0,0.35,0.35,0.35,0,0,0.35,0.7,1.41,2.12,2.82,0,0.7,0,0,0,0,0,0,21,1
0.28,0.28,0.28,0,0,0,0,0,0.28,2.88,0,1.44,0,0,0,0,0,0,0,40,1
0,0,0.28,0.28,0,0.56,0,0.28,0,1.68,0,0,0,0,0,0,0,0,0,114,1
0.6,0.36,0,0,0.24,1.32,0.72,0.6,0,4.45,0,0.72,0.96,0,0,0,0,0,0,54,1
0.23,0.64,0.11,0.05,0.05,0.47,0.11,0.05,0.29,3.93,0,0.47,0.29,0,0,0,0,0,0,87,1
0.17,1.24,0.44,0.17,0.79,0.79,0.26,0.62,1.33,2.66,0.17,0.79,0.08,0,0,0,0,0,0,583,1
0.17,0,0,0.52,0,0.17,0.17,0.87,0,1.39,0.17,0,0.17,0,0,0,0,0,0,35,1
0,0.31,0.31,0.31,0,0,0,0.31,0,2.55,0,0,0.31,0,0,0,0,0,0,10,1
0,1.19,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,12,1
0,0.79,0.08,1.06,0.53,1.59,0.26,0.88,0,1.86,0.26,0.08,0.35,0,0,0,0,0.08,0.098,54,1
0.41,0.41,0,0,0,0,0,0.41,0,7.05,0,0.82,0.41,0,0,0,0,0,0,335,1
0,0.26,0.13,0,0,0.26,0,0.26,0.13,3.14,0.26,0.13,0.26,0,0,0,0,0,0,107,1
0,0.54,1.09,0,0,0,0,0.54,0,3.84,0,0,0,0,0,0,0,0,0,140,1
0.34,0.17,0.17,0.17,0,0.17,0,1.55,0.17,2.94,0,0,0,0,0,0,0,0,0,38,1
0,0.62,0,0,0,0,0,0.31,0,2.48,0,0.31,0,0,0,0.31,0,0,0,14,1
0,0.31,0.31,0.31,0,0,0,0.31,0,2.55,0,0,0.31,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,95,1
0.35,0.31,0,0.35,0.58,0.66,0.31,0.23,0,3.12,0,0.46,0.46,0,0,0,0,0,0.005,116,1
0.46,0.46,0,0.46,0,0,0,0,0.46,2.77,0,1.38,0,0,0,0,0,0,0,12,1
0.93,0,1.86,0,0,0,0,0,0,8.41,0,0,0.93,0,0,0,0,0,0,29,1
0,0.89,0,0,0,0,0,1.33,0,2.23,0,0,0,0,0,0,0,0,0,12,1
0.31,0,0,0,0,0,0.31,0.31,0.31,3.76,0.31,0,0.62,0,0,0,0,0,0,32,1
0.57,0.57,0,0.57,0,0,0,0,0,5.14,0,2.85,0,0,0,0,0,0,0,32,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0.35,0.35,0,0.52,0.61,1.76,0.17,0,0.35,2.64,0,0.61,0.7,0,0,0,0,0,0,1170,1
0,1.13,0.56,0,0,0.56,0,3.97,0,2.84,0,0.56,0,0,0,0,0,0,0,296,1
0.08,0.76,0.25,0.17,0.59,0.08,0.17,0.25,0.94,1.62,0.17,0.85,0.08,0,0,0,0.17,0.08,0,669,1
0.84,0,1.69,0,0.84,0.84,0,10.16,0,0.84,0,0,0.84,0,0,0,0,0,0,418,1
0,0,1.21,0,0,1.21,0,1.21,0,4.87,0,0,0,0,0,0,0,0,0,15,1
0,0,0,1.28,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,10,1
0.39,0,0,0,0,0,0,0.39,0,2.39,0,1.19,0.39,0,0,0,0,0,0,30,1
0,0,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0.64,0.64,0.64,0,0,0,0,0.64,0,1.28,0,0.64,0,0,0,0,0,0,0,22,1
0,0.44,0,0,0.66,0.44,0.22,0.22,0,1.32,0,0.22,0.22,0,0,0,0,0,0.065,75,1
0,0.68,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,4,1
0.28,0,0,0.28,0,0,0,0.84,4.51,2.54,0,0.28,0,0,0,0,0,0,0,104,1
0,0,0,1.08,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,23,1
0,1.31,0,0,0,0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,25,1
0,1.15,0,0.12,0.25,0.12,0.12,0,2.04,2.81,0.12,0,0.12,0,0,0,0,0,0,84,1
0,1.29,0,0,0,0,0,2.59,0,1.29,0,2.59,0,0,0,0,0,0,0,36,1
0,0.79,0.08,1.06,0.53,1.59,0.26,0.88,0,1.86,0.26,0.08,0.35,0,0,0,0,0.08,0.098,54,1
0,0,0,0,0,0,0,0.88,0,0.88,0,0,0,0,0,0.88,0,0,0,7,1
0,0,0.36,0,0,0,0,0.36,0,3.3,0,0,0,0,0,0,0,0,0,134,1
0.4,0,0.4,2.8,0,1.2,1.2,0.4,0,4,0,0,1.2,0,0,0,0,0,0.052,5,1
0,0.32,0.32,0.32,0,0,0,0.32,0,2.28,0,0,0.32,0,0,0,0,0,0,10,1
0,0.47,0.94,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,1.57,0,0,0.78,0,0,0,0,0,0,0,31,1
0,0,0,0,0.31,0,0,0.63,3.18,2.22,0,0.31,0.63,0,0,0,0,0,0,91,1
0,0,0,0,0,0,0,0.27,0,3.51,0,0,0.27,0,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,1.4,7.04,0,0,0,0,0,0,0,0,0,15,1
0,0.48,0.48,0,0,0,0,0.48,0,1.92,0,0.48,0.48,0,0,0,0,0,0,78,1
0.16,0.32,0,0.65,0,0,0,0.32,2.45,1.79,0,0,0.32,0,0,0,0,0,0,12,1
0.56,0.32,0,0,0.16,0,0.08,0.24,0,4.6,0,0,0.32,0,0,0,0,0,0,79,1
0.15,0.31,0.46,0,0,0,0.62,0.31,0.93,2.63,0,0,0,0,0,0,0,0,0,196,1
1.24,0,0,0,0,0.62,0,0.62,0,1.86,0,0,0,0,0,0,0,0,0,155,1
0.78,0.78,0,0,0,0,0,0.78,0,1.56,0,0.78,0,0,0,0,0,0,0,22,1
0,0,1.31,1.31,1.31,1.31,0,0,0,1.31,1.31,0,0,0,0,0,0,0,0,186,1
0,0.57,0.09,0.09,0.38,0.19,0,0.19,0,2.01,0,0,0.19,0,0,0,0,0,0.035,50,1
0.39,0.31,0,0.19,0.58,0.66,0.31,0.23,0,3.16,0,0.5,0.46,0,0,0,0,0,0.006,543,1
0,0,0.36,0.72,0.36,0.36,0,0,0.36,2.91,0,0.72,0,0,0,0,0.36,0,0,11,1
0,0.16,0.16,0,0.65,0.16,0.16,2.13,0.65,0.98,0,0,0,0,0,0.32,0,0,0,52,1
0,0.76,0.19,0,0,0.57,0.19,0.19,0.95,0.19,0.19,0,0,0,0,0,0,0,0,132,1
0,0.78,0,0,0,0,0,0.78,0,1.56,0,0,0.78,0,0,0,0,0,0,20,1
0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1
0,1.34,1.34,0.33,0,0.33,0.33,0.67,0.33,0.67,0,0,0,0,0,0,0,0,0,12,1
0,0.89,0,0,0,0,0,0.44,0.89,2.24,0,0,0,0,0,0,0,0,0,121,1
0,0,0,0,0,0,0.47,0.47,0.95,1.9,0,0,0,0,0,0,0,0,0,182,1
0.32,0.56,0.04,1.16,0.4,0.4,0.12,0.64,0.4,3.06,0.16,0.36,0.6,0,0,0,0,0,0.019,181,1
0,1.03,0.68,0,0,0.17,0,1.03,0.17,3.44,0,0,0,0,0,0,0,0,0,53,1
0,0.54,2.18,0,0,0.54,0,0,0.54,3.27,0,0,0,0,0,0,0,0,0,147,1
0,0.42,0.21,0,0,0,0.21,0,0.42,0.42,0,0,0,0,0,0,0,0,0,183,1
0,0,0,0,0,0,0,0.12,0.12,0.12,0,0,0,0,0,0,0,0.37,0,41,1
0,0.66,0.33,0,0.33,0,0.33,0.33,1,1,1,0,0,0,0,0,0,0,0,14,1
0.1,1.01,0.5,0,0.8,0.1,0.3,0.1,1.11,1.31,0.2,0.6,0.1,0,0,0,0.2,0.1,0,669,1
0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0.8,0,2.4,0,0,0,0,0,0,0,0,0,29,1
0.09,0.09,0.09,0,0.19,0.29,0.39,0.87,0,1.66,4.1,0.39,0.19,0,0,0,0,0,0,494,1
0.43,0,0,0,0,0.43,0,0,0,0.87,0,0,0.43,0,0,0,0,0,0,107,1
0,0.32,0.32,0.32,0,0,0,0.32,0,2.27,0,0,0.32,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,9,1
0,0.46,0,0,0,0,0,1.4,1.4,1.86,0,0,0,0,0,0.93,0,0,0,21,1
0,0,0.31,0.63,0.31,0.63,0.31,0.31,0,3.18,0,0,0,0,0,0,0,0,0,40,1
0.9,0.9,0.9,0,0,0,0,0,0,5.45,0,0,0,0,0,0,0,0,0,54,1
0,0,0.17,0.17,0,0.17,0,0,0,0,0,0.17,0,0,0,0,0,0,0.108,85,1
0,0,0.18,0,0,0,0,1.89,0,0.56,0,0,0.18,0,0,0,0,0,0,180,1
0,0.71,0.35,0.35,0,0.17,0.17,0.35,0.17,0.53,0,0.35,0,0,0,0.35,0,0,0,34,1
0.07,0.15,0,0.07,0.07,0,0,0,0,0.15,0,0,0.07,0,0,0.15,0.07,0,0.011,10,1
0.09,0.09,0.09,0,0.19,0.29,0.39,0.87,0,1.66,4.1,0.39,0.19,0,0,0,0,0,0,494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0.74,0,0,0,0,0,2.23,1.49,0,0,0,0,0,0,0,0,0,45,1
0.1,0.1,0.1,0,0.2,0.2,0.4,0.91,0,1.72,4.26,0.4,0.2,0,0,0,0,0,0,494,1
0,0,0,0,0,0.8,0,1.61,0.8,0.8,0,0,0,0,0,0,0,0,0,12,1
0,0,1.08,0,0,0.54,0.54,2.17,0.54,3.26,0,0,0,0,0,0,0,0,0,5,1
0,0.3,0,0.3,0,0,0,0.3,0.3,2.12,0,0,0.3,0,0,0,0,0,0,11,1
1.47,0,0,0,0,1.47,0,7.35,0,2.94,0,0,4.41,0,0,0,0,0,0,63,1
0,1.47,0.36,0,0,0,0.36,0.36,0,2.21,1.1,1.47,0,0,0,0,0,0,0,33,1
0.54,1.08,1.08,0,0,0,0,0.54,0,4.32,0,1.62,0,0,0,0,0,0,0,68,1
0.64,0.64,0,0,0,0,0,1.29,0,1.93,0,0.64,0,0,0,0,0,0,0,22,1
0.08,0.93,0,0.08,0.67,0,0.25,0.08,1.1,1.86,0.16,1.1,0.08,0,0,0,0.16,0.08,0.012,669,1
0.3,1.23,0.61,0.92,0.3,0.3,0,0,0,2.47,0.92,1.23,0,0,0,0,0,0,0,60,1
0,0.29,0.58,0,0,0.58,0.29,1.46,0.87,1.16,0.87,0,0,0,0,0,0,0,0,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,33,1
0,1.62,0,0,0,0.81,0,0.81,0.81,2.43,0.81,0,0,0,0,0,0,0,0,43,1
0.17,0.08,0.08,0.42,0.08,0.08,0,0,0.08,1.2,0,0.34,0.08,0,0,0,0,0,0,48,1
0,0.05,0,0.05,0,0.35,0,0.05,0.38,0.07,0.2,0,0,0,0,0,0,0,0,489,1
0,0.24,0,0,0.48,0,0,0,0.96,0.96,0,0,0,0,0,0,0,0,0,48,1
2.32,0.77,0,0,0,0,0,0.77,0,2.32,0,0,0.77,0,0,0,0,0,0,515,1
1.18,0.59,0.19,0.19,1.38,0.39,0,0.98,0,2.56,0.39,0,1.38,0,0,0,0,0,0,76,1
0,0,1.78,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0.4,0.32,0.03,1.01,0.4,0.4,0.1,0.54,0.36,3.05,0.14,0.29,0.76,0,0,0,0,0,0.012,181,1
