@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1-2,4-5,12,14-17,19-20,25,28,31,34,37-38,41,44-47,49,51-52,55-56,58'

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0.24,1.687,10,0
0,0,0,0,1.07,0,0,0,0,1.07,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,1.416,6,0
0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0,0,3.606,119,0
0,0,0,0,0.93,0,0,0,0,2.34,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,2.448,37,0
0,0,0,0.14,0.73,0,0,0,0,0.14,0,2.48,0,0,0,1.16,0,1.16,0,0.14,3.07,0,0.144,0.082,0.02,4.113,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5,0
0,0,0,0,0.27,0,0,0.27,0,2.18,0,0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,2.593,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,2.533,21,0
0.25,0.25,0,0.25,0,0,0,0.25,0,2.05,0,0,0,0,0,0,0,0.25,0,0.51,0.25,0,0,0,0.413,1.78,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,0
0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.67,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,3.875,28,0
0.22,0,0,0.67,0,1.34,0,0,0.44,0.67,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.134,3.08,121,0
0.08,0,0,0.04,0.22,0,0,0,0.04,0.17,0,0.39,0,0,0,0.08,0.08,0,0.04,0,0,0,0.163,0.058,0,3.851,64,0
0.09,0.04,0,0.04,0.33,0,0,0,0,0.19,0,0.62,0,0,0,0,0,0,0.09,0,0,0,0.145,0.053,0,3.685,85,0
0.27,0,0,0,0.81,0,0,0,0,0.54,0,9.83,0.27,0.27,0.27,0.54,0,0,0,0.54,0,0,1.411,0.041,0,4.891,20,0
0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0.23,0,0,0,0,0.69,0,0.033,0.033,0,1.554,13,0
0,0,0,0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1.86,0,0,0,0,0,0,0,0,0,2.8,0.93,0.93,0.93,0.93,0,0,0,0.93,0,0,0,0.152,0,2.097,13,0
1.05,0,0,1.05,2.1,0,0,0,0,4.21,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.541,12,0
0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,1.458,1.066,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,4,0
0,0,0,0,0.79,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309,8,0
0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,2.43,0,3.25,0,0,2.43,0,0,0,0.285,2.136,7,0
0,0,0,0.15,1.07,0,0,0,0,1.99,0,0.92,0.3,0,0,0.15,0,0,0,0,0,0,0,0,0,2.891,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,13,0
0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.41,0,0,0,0,0,1.394,12,0
0.07,0.07,0,0.14,1.43,0,0,0,0.93,0,0,4.3,0,0,0,0.14,0,0,0,0,0,0,0.056,0,0,2.394,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,8,0
0,0,0,1.73,0.28,0.28,0,0,0,1.15,0,0.28,0,0,0,0,0,0,0.28,0.57,0,0,0,0,0.103,1.411,4,0
0,0,0,0,0,0,0,0,0,2.35,0,1.17,2.35,0,0,0,0,0,0,0,0,0,0,0,0.203,2.541,15,0
2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0.1,0.1,0.1,0,0,0,0,0,0.4,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,2.037,18,0
0,0,0,0,0,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,24,0
0,0,0,0,1.47,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827,5,0
0,0,0,0,0.87,0.08,0,0,0.78,0,0,3.05,0,0,0,0.08,0,0,0,0,0,0,0.079,0,0,2.432,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,1.48,0,0,0,0,0,0,2.22,0,0,0,1.48,0,0,0,0,0,0,0,0,0,4.228,53,0
0,0,0,0.77,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,1.55,0.77,0,0,0,0.196,3.16,10,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0.473,2.454,15,0
0,0,0,0.54,0.54,0,0,0,0,2.18,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1.969,16,0
0,0,0,0,0,0,0,0,0,3.24,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0.114,1.8,17,0
0.97,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,2.185,11,0
0.1,0,0,0,1.06,0,0,0.1,0.21,0,0,3.5,0,0,0,0.21,0,0,0.21,0,0,0,0.043,0,0,2.409,23,0
0,0,0,0,3.12,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1.5,4,0
0.51,0,0,0,1.54,0,0,0,2.06,0.51,0,3.6,0,0,0,0,0,0,0,0.51,0,0,0,0,0,1.574,4,0
0,0,0,0,0.78,0,0,0,0,0.78,0,0.78,0.78,0,0,0,0,0,0.78,0,0,0,0,0,0,2.714,22,0
0,5.47,0,0,1.36,0,0,0,0,1.36,0,0,0,0,0,1.36,0,0,0,1.36,0,0,0,0,0,2.035,13,0
0.3,0,0,0,0.3,0,0,0,0,0.75,0,0.75,0.15,0.15,0.15,0.15,0,0,0.75,0.15,0,0,0,0.046,0,1.703,12,0
0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,2.22,0,0,0,2.22,0,0,0,0,0,1.3,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209,0,4.062,28,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,3,0
0.17,0,0,0.17,0.17,0,0,0.17,0.34,1.19,0,1.53,0,0,0,0,0,0,0,0,0,0,0.027,0,0.167,1.894,22,0
0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,17,0
0,0,0,0,0,0,0,0,0,2.63,0,2.63,0,2.63,0,0,0,0,0,0,0,0,0,0,0,4.166,14,0
0,0.28,0,0.56,0.56,0,0,0,0,3.41,0,0.56,0,0,0,0,0,0,0,0.85,0,0,0.046,0.046,0,1.834,15,0
0,0,0,0,0,0,0,0,0,0,0,4.76,3.17,0,0,0,0,0,0,0,0,0,0,0,0,3.36,13,0
0,0,0,0,1.74,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.794,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,1.533,5,0
0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0.053,0,0,2.367,24,0
0,0,0,0,0,0,0,0,0,2.04,0,1.36,0.68,0,0,0,0,0,0,0,0,0,0,0,0,2.461,17,0
0,0,0,0,0.35,0,0,0,0,0.35,0,1.41,0.35,0.35,0.35,0.35,0,0,0,0.7,0,0,0,0.055,0,1.506,12,0
0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,2,7,0
0,0,0,0.38,2.28,0,0,0,0,0.76,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352,3,0
0,0,0,0.29,0,0,0,0,0,3.58,0,0.29,0,0,0,0,0,0,0,0.29,0,0,0.089,0,0.044,1.6,15,0
0,0,0,0.68,0,0,0,0,0,2.05,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,1.294,5,0
0,0.99,0,0.49,0.49,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,1.348,4,0
0,0,0,0.76,0,0,0,0,0.76,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,7,0
0,0,0,2.04,1.02,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,5,0
0,0,0,0,0.39,0,0,0,0,0,0,0.39,0,0,0,0.39,0,0,0,0,0,0,0,0,0,2,38,0
0,0,0,0,2.32,0,0,0,0,0,0,2.32,1.16,1.16,0,0,0,0,0,0,0,0,0,0,0.139,1.515,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.38,0.38,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0.276,1.104,2,0
0,0,0,0,0.54,0,0,0,0.68,0,0,1.9,0,0,0,0.27,0,0,0,0,0,0,0.161,0,0,2.296,21,0
1.17,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607,8,0
0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,1.87,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,5,0
0,0,0,0.27,0.27,0,0.27,0.27,0,0,0,0.27,0.54,0,0,0,0,0,0,0,0.27,0,0.039,0,0,2.52,55,0
0.05,0,0,0.05,0.14,0,0.02,0,0,0.11,0,0.5,0,0,0,0.38,0,0,0,0,0,0,0.203,0.049,0,2.95,52,0
0,0,0,0,3.22,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1.958,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,2.06,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,1.03,1.03,0,0,0.373,0,0,1.529,5,0
0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.16,0,0,0.33,1.51,0,0,0,1.67,2.01,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1.027,4.984,70,0
0,0,0,0.29,2.05,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,1.484,11,0
0,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0
0.05,0,0,0.15,0.15,0,0,0,0,0.2,0,0.65,0,0,0,0.81,0.05,0,0,0,0,0,0.203,0.05,0,2.88,45,0
0.1,0.1,0,0.21,0.84,0,0,0.1,0,1.78,0,0,0,0,0,0,0,0,0,0,0.21,0,0.035,0.035,0.07,1.744,29,0
0.1,0,0,0,1.66,0.31,0,0,0.41,0,0,2.07,0,0,0,0.2,0,0,0,0,0,0,0,0,0,2.272,24,0
0.29,0,0,0,0,0,0,0.29,0.29,2.38,0,1.19,0.29,0.29,0.29,0.89,0,0.29,0,0.59,0.29,0,0,0.049,0.344,1.843,17,0
0,0,0,2.63,0,0,0,0,0,2.63,0,5.26,2.63,2.63,2.63,0,0,0,2.63,0,0,0,0,0,0,3.076,11,0
0,0,0,0,0,0,0,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,4,0
0.04,0.14,0,0.04,1.03,0,0,0,0,0.09,0,0.04,0,0,0,0.24,0,0,0,0,0,0,0.02,0.013,0,2.655,185,0
0.27,0,0.55,0.13,1.1,0,0,0,0,0.13,0,0.13,0,0,0,0.27,0,0,0.27,0,0,0,0,0,0,2.496,16,0
0,0,0,2.22,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.357,6,0
0,0,0,0.41,0,0,0,0,0,3.33,0,0,0,0,0.41,0,0,0,0,0.41,0,0,0,0,0.195,1.444,22,0
0,0,0,0,0,0,2.24,0,0,3.37,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,2,5,0
0,0,0,0,1.22,0,0,0,0,1.84,0,0,0,0,0,0,0,0.61,0,0,0.61,0,0,0.109,0.327,1.068,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.187,7,0
0,4.1,0,1.36,0,0,0,0,0,6.84,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0.42,1.387,7,0
0,0,0,0,0.75,0,0,0,0.37,0,0,2.26,0,0,0,0.37,0,0,0,0,0,0,0,0,0,2.287,14,0
0.59,0,0,0.59,0,0,0,0,0,1.19,0,0.59,0,0,0.59,0.59,0,0,0,0.59,0,0,0,0,0.312,1.818,22,0
0,1.28,0,0.64,0,0,0,0,0,0,0,0.64,0,0,0.64,1.28,0,0,0,0.64,0,0,0.104,0,0.209,1.888,22,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,1.937,8,0
0,0,0,0.7,0.7,0,0,0,0,3.52,0,0,0,0,0.7,0,0,0,0,1.4,0,0,0,0,0.1,1.682,22,0
0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,10.52,0,0,0,0,0,1.25,2,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0.14,0,0,0.14,0,0.14,0,0,0.28,0,1.13,0,0,0,0,0,0,0,0,0.14,0.14,0,0,0,5.331,80,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1.857,5,0
0,0,0,1.47,0,0,0,0,0,2.94,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,3.037,15,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,8.33,0,0,0,0,0,4.333,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0.289,0,0.289,1.076,2,0
0.26,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.646,77,0
0,0,0,0,0,0,0,0,0,1.28,0,2.56,1.28,1.28,1.28,0,0,0,0,0,0,0,0,0,0,2.142,11,0
0,0,0,0.6,0,0,0,0.6,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.074,3,0
0,0,0,0.7,0.52,0,0,0,0,2.46,0,0.52,0.17,0.17,0.17,0.17,0,0,0,0.17,0,0,0,0,0.057,1.472,15,0
0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,3.38,0,1.69,0,0,0,0,0,0,0,1.69,0,0,0,0,0,3.083,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,5,0
0,0.18,0,0.18,0.94,0,0,0,1.89,0.18,0,0.37,0,0,0,0,0,0,0,0.56,0,0,0,0,0,1.663,10,0
0,0,0,0,0.91,0,0,0,0,0,0,0.22,0.45,0,0,0,0,0,0.22,0,0,0,0,0,0,1.768,15,0
0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,2.3,9,0
0.23,0,0,0.69,1.39,0,0,0,0,0.23,0,0.23,0,0,0,0,0,0,0.23,0,0,0,0,0,0,1.433,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,1,1,0
0.02,0,0,0.05,0.13,0,0,0,0,0.1,0,0.46,0,0,0,0.41,0,0,0,0,0,0,0.166,0.047,0,2.984,52,0
0,0,0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,4,0
0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,1.94,0,1.94,0,1.94,1.94,0,0.147,0.294,0,1.789,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,1.333,4,0
1.23,0,0,0,0,0,0,1.23,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3,0
0,0,0,0.22,0.9,0,0,0,0,0.67,0,0.67,0.67,0.45,0,0,0,0,0,0,0,0,0,0,0,4.223,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0,0,3.72,0,0,0,0,3.1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,8,0
0,0,0,0,2.33,0,0,0.58,0,1.75,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0.097,2.157,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,2.426,76,0
0,0,0,4.76,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5,4,0
0.06,0,0,0.13,1.4,0.06,0,0,0.2,0.06,0,2.54,0,0,0,0.06,0,0,0,0.06,0,0,0.028,0,0,2.341,22,0
1.17,3.52,0,0,1.17,0,0,0,0,2.35,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0.414,1,1,0
0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,1.142,2,0
0,0,0,0,2.38,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,1.666,9,0
0,0,0,0,0,0,0,0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,1.857,11,0
0,0,0,0,0,0,0,0,0,1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,1.857,11,0
0.51,0,0,0.17,2.07,0,0,0.17,0,2.24,0,0.34,0,0,0,0.34,0,0,0.34,0,0,0,0.466,0,0,2.926,48,0
0,0,0,0,2.89,0,0,0.57,0,0,0,2.31,0,0,0,0.57,0,0,0,0,0,0,0,0,0,1.9,12,0
0.09,0.09,0,0.28,0.09,0,0,0,0.18,1.22,0,0,0,0,0,0.28,0,0,0.28,0.37,0.09,0,0.014,0,0.042,1.877,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,8,0
0,0,0,0,1.66,0,0,0,0,3.33,0,1.66,0,0,0,1.66,0,0,0,0,0,0,0,0,0,1.722,7,0
0,0,0,0,0,0,0,0,0,1.98,0,2.97,0.99,0,0,0,0,0,0,0,0,0,0,0,0,2.347,10,0
0,0,0,0,0,0,0,0,0,4.22,0,1.4,2.81,0,0,0,0,0,0,0,0,0,0,0,0.229,2.653,15,0
0,0,0,0.19,0.76,0,0,0.19,0,0.38,0.19,0.38,0.38,0,0,0.38,0,0,0,0,0,0,0.066,0,0.022,1.759,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,1.784,18,0
0,0,0,0.9,0,0,0,0.9,0,0.9,0,2.7,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,2.15,11,0
0,0,0,0,0.75,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,1.176,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0.29,0,0.29,1.45,0,0,0,0.58,1.16,0,0.87,0,0,0,0,0,0,0,0,0,0,0.037,0,0,1.531,7,0
0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,7,0
0,0,0,0,1.81,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.277,9,0
0,0.27,0,0,1.94,0,0,0,0.27,1.39,0,0.83,0,0,0,0,0,0,0.27,0,0,0,0.128,0,0,1.197,6,0
0,0,0,0,1.28,0,0,0,0.42,0,0,2.57,0,0,0,0.28,0.14,0,0,0,0,0,0.08,0,0,2.275,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,1.98,0,0.66,1.98,0,0.11,0,0,2.857,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0.83,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,1.969,13,0
0,0.25,0,0,1.01,0,0.25,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1.545,7,0
0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,1.333,3,0
0,0,0,0.62,1.25,0,0,0,0,0.62,0,1.57,0,0,0,0.31,0,0,0,0.62,0,0,0.164,0.109,0,1.671,13,0
0,0,0,0,0.52,0,0,0.1,0.1,0.1,0,3.14,0,0,0,0.31,0,0,0,0,0,0,0.079,0,0,2.542,26,0
1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0.204,1.214,3,0
0,0,0,0,1.47,0,0,0,0,2.2,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0.111,1.76,6,0
0,0,0,0,2.94,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,3,0
0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,1,1,0
2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,0.33,0.33,0,0,0,0,1.01,0,1.35,0.33,0.33,0.33,0.33,0,0,0,1.35,0,0,0,0.058,0,2.068,12,0
0.4,0,0,0,0.81,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,1.156,3,0
0.06,0,0,0,0.2,0,0,0,0,0.27,0,0.75,0,0,0,0.47,0,0,0,0,0,0,0.173,0.048,0,2.738,36,0
0,0,0,0,0,0,0,0,0,0,0,2.18,1.45,0,0,0.72,0,0,0,0.72,0,0,0,0.116,0,2.431,12,0
0,0,0,0,1.38,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.04,0.08,0,0.04,0.41,0,0,0,0.06,0.6,0,0,0,0,0,0.82,0.02,0.02,0.02,0,0.26,0.04,0.005,0.002,0.031,2.246,54,0
0,0,0,0,0,0.74,0,0,0.37,0.37,0,0,0,0,0,1.11,0,0,0.37,0,0,0,0,0,0,4.666,64,0
0,2.35,0,3.52,0,0,0,1.17,0,1.17,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,1.6,0,2.56,0,0,3.52,0,0.208,0.092,0,4.122,20,0
0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928,15,0
0,1.16,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,1.16,0,0,0.196,0,0,1.058,2,0
0,0,0,0,0,0,0.44,0,0,0,0,0.44,0.88,0,0,0,0,0,0.44,0,0,0,0,0,0,1.842,15,0
