@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_people numeric
@attribute Word_freq_business numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0,0,0.6,0,0.6,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0.142,0.047,0.19,0.142,1
0,0,0,1.21,0,1.21,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,0,0.05,0,0.1,0.2,0,1.55,0.3,0.05,0,0,0,0,0,0,0,0.05,0.036,0,0.054,0.118,1
0,0,0,1.04,0,0,1.04,3.66,0,0,0,0,0,0,0,0,0,0,0.248,0,0.621,0.062,1
0.11,0,0.11,0,0.79,0.22,0.68,3.07,0,0,0,0,0,0,0,0.11,0,0.11,0.118,0,0.388,0.236,1
1.32,0,0.94,0,0.37,0,0.37,2.45,0,0,0.18,0,0,0,0,0,0,0,0.08,0,0.241,0.107,1
0,0,0.39,0.79,0,0,0.39,2.37,0,0,0,0,0,0,0,0,0,0,0.064,0,0.64,0.192,1
0,0,0,0,0,0,0,2.58,0.32,0,0,0,0,0,0,0,0,0,0.058,0,0.116,0.116,1
0.22,0,0,0.07,0.67,0.07,0.07,3.29,0.22,0,0,0,0,0,0,0,0,0,0.095,0,0.119,0.071,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.163,0,0.163,0.326,1
0.39,0,0.98,0.19,1.38,0,0,2.56,0.39,0,0,0,0,0,0,0,0,0,0.232,0,0.749,0.31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0.373,0,0.124,0.124,1
0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0.76,0,0,0,0.067,0,0,0.044,1
0,0,0.99,0.33,0,0.33,0.33,1.98,0,0,0,0,0,0,0,0,0,0.33,0.108,0,0,0.162,1
0,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0.81,0,0,0,0,0,0.258,0,1
0.6,0,0.6,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.146,0,0,0.097,1
0.33,0,0.33,0.66,0,0,0.33,2.81,0,0,0,0,0,0,0,0,0,0,0.025,0.075,0.252,0.05,1
0.09,0,0.09,0,0.59,0.29,0.79,3.19,0.09,0,0,0,0,0,0,0.09,0,0.19,0.078,0,0.334,0.133,1
0,0,0.72,0.72,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0.404,0,0.134,0,1
0,0,0,0,0,0,2.87,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0.937,0,1
0.72,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0.123,0,0.495,0,1
0,0,0,0.51,0,1.54,0,1.8,0,0,0,0,0,0,0,0,0,0,0.079,0,0.514,0.434,1
0,0,0,0,0,0,0,5.79,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,1
0,0,1.27,0.42,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0.42,0.097,1.171,0.244,0.39,1
0,0,0,0.65,0,0,0,5.22,0,0,0,0,0,0,0,0,0,0.65,0,0,1.461,0,1
0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,0,0,0.968,0,1
0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,1
0.53,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0.087,0,0.877,0,1
0,0,0,0.49,0,0,0.99,1.98,0.74,0,0,0,0,0,0,0,0,0,0.179,0,0.847,0.077,1
0,0,0,0.98,0,0,0.98,2.45,0,0,0,0,0,0,0,0,0,0,0.258,0,0.645,0.064,1
0.56,0,0,0,1.01,0.22,0.22,1.79,0,0.11,0,0,0,0,0,0,0,0,0.186,0,0.056,0.056,1
0,0,0,0,0,0,0.54,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0.715,0.318,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.191,0,0.191,0.383,1
0,0,0,0,0,0,3.44,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0.928,0.154,1
0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.935,0,1
1.32,0,0.94,0,0.37,0,0.37,2.45,0,0,0.18,0,0,0,0,0,0,0,0.08,0,0.295,0.107,1
0,0,0,0.9,0,0,0.9,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0,1
1.32,0,0.94,0,0.37,0,0.37,2.45,0,0,0.18,0,0,0,0,0,0,0,0.08,0,0.242,0.107,1
0.26,0,0,0.13,0,0.13,0,0.39,0.13,0,0,0,0,0,0,0,0,0,0,0,0.366,0,1
0,0,0,0.17,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0,0,0,1
0.05,0,0,0,0.57,0.11,0,1.04,0.05,0,0,0,0.05,0,0,0,0.11,0.05,0.099,0,0.089,0.079,1
0.3,0,0.3,0,0,0,0,0.61,0,0,0,0,0,3.38,0,0,0,0,0.094,0,0,0,1
0.2,0,0.8,0.5,0.8,0.3,0,1.31,0.2,0,0,0,0,0,0,0,0,0.1,0.11,0,0.49,0.158,1
0,0,0,0.37,0,0,0.75,2.65,0,0,0,0,0,0,0,0,0,1.13,0.063,0,0.882,0.189,1
0,0,1.32,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.213,0,0.426,0.213,1
0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0.176,0,0.706,0,1
0.43,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0.147,0,0.736,0,1
0.32,0,0,0.16,0,0.16,0,0.16,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0.271,0.024,1
0,0,0,0.53,0.53,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0,1
0,0,0,1.33,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0.213,1.492,1
0,0,0,0,0,0,0.12,0.12,0,0,0,0.24,0.12,0.12,0,0,0.36,0.12,0.352,0,0,0,1
0,0,0,0.94,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,0,0.163,1.305,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0.511,0.085,0.511,0,1
0,0,0,0,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0.165,0,0.165,0.082,1
0.28,0,0.28,0.21,0,0.65,0.07,3.47,0,0,0,0,0,0,0.07,0,0,0,0.132,0,0.372,0.18,1
0.53,0,0.53,0.53,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0.255,0,0,0,1
0,0,0.65,0.32,0,0.32,0.32,2.28,0,0,0,0,0,0,0,0,0,0.32,0.106,0,0,0.159,1
0,0,0.22,0.22,0,0,0,2.03,0,0,0,0,0,0,0,0,0,0,4.271,0,0.647,0,1
0.02,0,0.2,0,0.15,0.25,0.22,0.05,0,0,0,0,0.02,0,0.3,0,0,0.02,0.022,0,0,0.022,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.171,0,0.171,0.342,1
0,0,0,0,0,0,0,1.09,1.36,0,0,0,0,0,0,0,0,0.27,0.047,0.095,0.142,0.047,1
0.84,0,0,0.84,0,0,0,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0,1
0,0,0.35,0.05,0.05,0.29,0.64,4.21,0.23,0,0,0,0,0,0,0,0,0.05,0.052,0,0.01,0.167,1
0,0,0,0,0,0,1.16,1.16,0,0,0,2.32,0,0,0,0,0,0,0.381,0,0,0,1
0,4.31,0.16,0.08,0,0.32,0,1.87,0,0,0,0,0,0,0.08,0,0,0.16,0.068,0,0.55,0.082,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0.022,1
0.12,0,0.12,0,0,0,0.24,2.33,0,0,0,0,0,0,0,0,0,0.12,0.02,0,0.041,0.041,1
0.76,0,0.19,0.19,0.95,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0.151,0.303,0.212,0.303,1
0.26,0,0.26,0,0.34,0.43,0.26,2.35,0,0,0,0,0,0,0,0,0,0,0.241,0.042,0.709,0.056,1
0,0,0,0.14,0,0,0,2.86,2.14,0,0,0,0,0,0,0,0,0.14,0.048,0,0.241,0.072,1
0,0,0.61,0.61,0.61,0,0,5.52,0,0,0,0,0,0,0,0,0,0,0.184,0,0.829,0,1
0,0,0.38,0.38,0,0,0,3.43,0,0,0,0,0,0,0,0,0,0.38,0,0,0.121,0,1
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0.232,1
0,0,0,0,0,0,0.78,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0.792,0.339,1
0.17,0,0.32,0,0.29,0.87,0.54,3.47,0.29,0,0,0,0,0,0,0,0,0.07,0.058,0,0.64,0.166,1
0.1,0,0.2,0,0,0.1,0.2,2.61,0,0,0,0.1,0,0,0,0,0,0,0.159,0,0.53,0.406,1
0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0.071,0,0.095,0.023,1
0,0,0,2.53,1.26,0,5.06,2.53,1.26,0,0,0,0,0,0,0,0,0,0,0,0.537,0,1
0,0,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0.146,0,0.881,0,1
0,0,1.32,0.44,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0.433,0.361,1
0.67,0,0,0.67,0.33,0,0.67,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,1
0.38,0,0.38,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0.124,0,0.124,0,1
0,0,0.36,1.09,0,0,1.83,2.56,0,0,0,0,0,0,0,0,0,0,0.183,0,0.427,0.061,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0.834,0,1
0,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0.177,0,0.443,0.088,1
0,0,0.65,0.32,0,0.32,0.32,2.28,0,0,0,0,0,0,0,0,0,0.65,0.111,0,0,0.166,1
0,0,0,0,0,0,0.64,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,1
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0.64,0,0,0.254,0,0,0,1
0.43,0,0.1,0.03,0.54,0.47,0.39,3,0,0,0,0,0,0,0,0,0,0.1,0.077,0,0.458,2.33,1
0,0,1.04,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,5.555,0,1
0.14,0,0.29,0,0,0.14,0.29,3.66,0,0,0,0,0,0,0.29,0,0,0.58,0.024,0,0.265,0,1
0,0,0.44,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0,1
0,0,0,0,0,0,0.64,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0.462,0.37,1
0,0,0,0,0,0,0.66,5.29,2.64,0,0,0,0,0,0,0,0,0,0,0,0.83,0.069,1
0,0,0,0.64,0,0,0.64,1.29,0,0,0,0,0,0,0,0,0,0,0.104,0,0.522,0.313,1
0.45,0,0,1.36,0,0,0.45,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0.368,0,1
0,0,0,0,1.63,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0.759,0.253,1
0,0,0,0,0,0,2.65,0.88,0,0,0,0,0,0,0.88,0,0,0,0.14,0,0,0,1
0.94,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,1.366,0,1
0,0,0,0,0,1.33,2.66,2.66,0,0,0,0,0,0,0,0,0,0,0,0,1.799,0.514,1
0,0,0.08,0.08,0.08,0.17,0.17,1.2,0,0,0,0,0,0,0,0,0,0,0.085,0.028,0.099,0.014,1
0,0,0,0.5,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0.089,0,1.431,0.536,1
0,0,0.62,0,0,0,0.62,0.62,0,0,0,0,0,0,0,0,0,0.62,0.107,0,0.321,0.107,1
0.52,0,0.52,1.05,0,0,1.05,4.21,0,0,0,0,0,0,0,0,0,0,0,0.091,1.276,0.729,1
0,0,0,0,0,0,0.98,2.45,0,0,0,0,0,0,0,0,0,0.49,0.084,0,0.677,0.254,1
0,0,0.19,0.19,0.64,0.12,0.06,1.36,0.32,0,0,0,0,0,0,0,0,0.06,0.143,0,0.276,0.184,1
0,0,0.63,0.31,0,0.31,0.31,2.55,0,0,0,0,0,0,0,0,0,0.31,0.108,0,0,0.163,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0.102,0.716,1
0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,1
0,0,0,0.26,0.52,0,0,1.32,0,0,0,0,0,0,0.26,0.52,0,0,0.689,0,0.326,0,1
0.34,0,0,0.68,0,0,0,3.42,0,0.34,0,0,0,0,0,0,0,0,0,0,0.048,0.048,1
0,0,0.92,0.61,0.3,0,0.3,2.47,0.92,0,0,0,0,0,0,0,0,0.3,0.045,0,0.728,0.182,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.208,0,0.417,0.208,1
0.33,0,0.41,0.08,0,0.9,0,2.89,0,0,0,0,0,0,0,0,0,0,0.063,0,0.271,0.191,1
0.28,0,0,0.28,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0.28,0.137,0.068,0.034,0,1
0,0,0.78,0,0,0,0.78,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0.889,0,1
0.05,0,0,0,0.57,0.11,0,1.09,0.05,0,0,0,0.05,0,0,0,0.11,0.05,0.099,0,0.099,0.079,1
0.35,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0.35,0.122,0,1.284,0,1
0,0,0,0.59,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.59,0.052,0,0.052,0.105,1
0.27,0,0,0.82,0,0,0.27,2.75,0,0,0,0,0,0,0,0,0,0,0.235,0,0.235,0.188,1
0,0,0,1.15,0,0.76,0,4.61,0.38,0,0,0,0,0,0,0,0,0,0,0,0.486,0.347,1
0.34,0,0.34,0.34,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0.161,0,0.215,0,1
0.27,0,0.36,0,0.27,0.45,0.27,2.73,0,0,0,0,0,0,0,0,0,0,0.101,0,0.611,0.014,1
0.72,0,0.19,0.06,0.72,0.19,0.19,3.5,0.06,0,0,0,0,0,0,0,0,0.06,0.131,0,0.101,0.101,1
0.95,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0.2,0,0.267,0,1
0.14,0,0,0,1.17,0,0,2.35,0.14,0,0,0,0,0,0,0,0,0,0.204,0,0.204,0.127,1
0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,1
0.89,0,0,0,0,0.89,0,6.25,2.67,0,0,0,0,0,0,0,0,0.89,0,0,1.129,0.483,1
0,0,0.96,0,0.48,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.818,0,0.175,0.467,1
0,0,0,1.04,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.21,0,0.21,0,0.42,0,1.07,4.07,1.07,0,0,0,0,0,0,0,0,0,0.216,0,0.432,0.18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206,0,0,0,1
0,0,1.32,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0.444,0.37,1
0.13,0,0.13,0,0.13,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0.042,0,0.364,0.064,1
0,0,0,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0.29,0,0.193,0,1
0,0,0.43,0.43,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0.034,0,1
0,0,1.27,1.27,0,0,0.63,4.45,3.18,0,0,0,0,0,0,0,0,0,0,0,0.983,0.089,1
0,0,0,0,0,0,0.95,3.34,0,0,0,0,0,0,0,0,0,1.43,0.076,0,0.536,0.306,1
0,0,0,0,0.91,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0.133,0,0.532,0,1
0,0,0,0,0,0,0,0.39,0,3.58,0,0,0,0.39,0,0,0,0.39,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0.198,0,0.198,0.198,1
0,0,0,0,0.2,1.1,0.2,2.61,0,0,0,0,0,0,0,0,0,0.3,0.141,0,0.352,0.056,1
0,0,0,1.66,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0.368,0,1
0,0,0.39,0.79,0,0,0.39,2.37,0,0,0,0,0,0,0,0,0,0,0.061,0,0.612,0.183,1
0,0,0,0,0,1.1,0,3.69,0,0,0,0,0,0,0,0,0,0,0.119,0,0.238,0.059,1
0,0,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0.016,0.064,1
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0.73,0.105,0,0.211,0,1
0,0,0,0.31,0.31,0.31,0,3.18,0,0,0,0,0,0,0,0,0,0,0.137,0,0.137,0,1
0,0,0.21,0.21,0,0,0.21,0.64,0.21,0,0,0,0,0,0,0,0,0,0,0,0.465,0.271,1
0.2,0,1.14,0.2,1.04,0,0.2,2.08,0.2,0,0,0,0,0,0,0,0,0,0.143,0,0.334,0.175,1
0,0,0,0,0,0,0.27,2.18,0,0,0,0,0,0,0,0,0,0,0.208,0,0.166,0.083,1
0.26,0,0,0.13,0,0.26,0,3.14,0.26,0,0,0,0,0,0,0,0,0.13,0,0,0.022,0.022,1
0,0,0,0.95,0,0,0,5.71,3.8,0,0,0,0,0,0,0,0,0,0,0,0.147,0,1
0,0,0,0.8,0,0.4,0,1.61,0,0,0,0,0,0,0,0,0,0,0.07,0,0.21,0,1
0,0,0,0,0.35,0,0.7,2.1,3.15,0,0,0,0,0,0,0,0,0,0.116,0,0.348,0,1
0,0,0,0.35,0,0,0,0.53,0,0,0,0,0,0,0.35,0,0,0,0.057,0,0.057,0.171,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.81,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.272,1
0.55,0,0,0.55,0,0.55,2.79,3.91,0,0,0,0,0,0,0,0,0,0,0.258,0,1.207,0.345,1
0,0,0.66,0,0,0.66,0.66,2.33,0,0,0,0,0,0,0,0,0,0,0.06,0,0.12,0.541,1
0,0,0.35,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0.102,0,0.357,0,1
0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.947,0,1
0,0,0,0,0,0,0.23,7.1,0,0,0,0,0,0,0,0,0,0.71,0.043,0,0.175,0,1
0.2,0,0.2,0,0.27,0.13,0.69,2.37,0,0,0,0,0,0,0,0,0,0.13,0.105,0,0.75,0.305,1
0,0,0,1.13,0,0,1.13,1.13,0,0,0,0,0,0,0,0,0,0,0.319,0,0,0,1
0.39,0,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0.39,0.064,0,0.843,0.129,1
0.49,0,0.19,0,0.09,0.19,0.09,3.75,0,0,0,0,0,0,0,0,0,0,0.037,0,5.213,0.979,1
0.22,0,0.45,0,1.02,0.22,0.45,3.53,0,0,0,0,0,0,0,0,0,0.45,0.17,0,0.265,0.132,1
0,0,0.19,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1
0.68,0,0,0,0,0,0,2.04,0,0.68,0,0.68,0,0,1.36,0,0,0,0,0.185,0,0,1
0,0,0,1.03,0,0,0,2.06,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,1
0.08,0,1.02,0.25,0.59,0.17,0.08,1.61,0.17,0,0,0,0,0,0,0,0,0.08,0.065,0,0.403,0.117,1
0,0,1.88,0,0,0,0,1.88,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,1
0.93,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0.252,0,1.683,0.168,1
0.67,0,0.33,0.33,0,0,0.33,2.68,2.68,0,0,0,0,0,0,0,0,0,0.053,0,0.16,0,1
0,0,0,0,0,0,0.46,1.85,0.46,0,0,0,0,0,0,0,0,0,0.142,0,0.142,0.5,1
0,0,0.16,0.16,0,0.8,0.16,1.6,0,0,0,0,0,0,0,0,0,0,0.024,0,0.299,0.174,1
0,0,0,0,0,0,0,0.12,0,0,0,0.25,0.12,0.12,0,0,0.38,0,0.391,0,0,0,1
0,0,0,0,0,0.92,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.919,0.367,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0.169,0,0,0.338,1
0,0,0,0,0,0,0.78,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0.682,0.341,1
0,0,0.25,0,0,0.25,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0.203,1
0,0,0,0,0,0.93,0.37,3.18,0,0,0,0,0,0,0,0,0,0,0.189,0,0.441,0,1
0,0,0,0,0,0,0.82,1.65,0,0,0,0,0,0,0,0,0,0,0.113,0,0.113,0,1
0.42,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0.075,0,0.6,0.3,1
0,0,0,0.48,0,0,0.96,2.41,0,0,0,0,0,0,0,0,0,0.48,0.081,0,0.486,0.243,1
0,0,0.34,0.05,0.05,0.29,0.69,4.24,0.23,0,0,0,0,0,0,0,0,0,0.051,0,0.02,0.163,1
0.25,0,0.23,0.02,0.35,0.5,0.42,3.05,0,0,0,0,0,0,0,0,0,0.02,0.069,0,0.325,0.523,1
0,0,0.35,0.7,0.7,0.7,1.05,3.16,0,0,0,0,0,0,0,0,0,0,0.173,0,0.23,0,1
0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.67,0,0,0.802,0.114,1
0,0,0.34,0.05,0.05,0.29,0.69,4.24,0.23,0,0,0,0,0,0,0,0,0,0.051,0,0.02,0.163,1
0,0,0.87,0,0,0,1.74,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0.802,0,1
0.19,0,0,0.19,0,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0.03,0,0.152,0,1
0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1.478,0,1
0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0.54,0.096,0,1.443,0,1
0,0,0.61,0,0,0,1.54,1.85,0,0,0,0,0,0,0,0,0,0,0.128,0,0.615,0.025,1
0,0,0,0.74,0,0,3.73,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0.355,0.118,1
0,0,0,0,0.44,0,0,1.79,0,0,0,0,0,0,0,0,0,0,0.157,0,0.373,0.196,1
0,0,0,0,0,0,0.73,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0.604,0.181,1
0,0,0.81,0,0.54,0.27,1.63,2.17,1.35,0,0,0,0,0,0,0,0,0,0.04,0,0.565,0.121,1
0.37,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0.292,0,0.878,0.175,1
0.55,0,0.55,2.23,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0.55,0.159,0,0.479,0,1
0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,1
0.9,0,0,0,0,0,0,6.36,0,0,0,0,0,0,0,0,0,0,0.146,0,0.292,0,1
0,0,0,0.86,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.86,0.272,0,0,0.136,1
0,0,1.29,0,0,0,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,1.179,0.117,1
0,0,0,0,0,1.26,2.53,2.53,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.475,1
0.59,0,0.11,0,0.82,0.23,0.11,4.84,4.96,0,0,0,0,0,0,0,0,0.11,0.186,0,0.13,0.168,1
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,1.28,0,0,0.23,0.23,1
0,0,0,0.68,0,0,0,5.86,0,0,0,0,0,0,0,0,0,0.34,0,0,0.366,0.061,1
0.23,0,0.46,0,0.93,0.23,0.46,3.49,0,0,0,0,0,0,0,0,0,0.34,0.172,0,0.23,0.134,1
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212,1
0,0,0.3,0.61,0.61,0,0.3,1.84,0,0,0,0,0,0,0,0,0,0,0.051,0,0.103,0.051,1
0,0,0,2.56,1.28,0,5.12,2.56,1.28,0,0,0,0,0,0,0,0,0,0,0,0.542,0,1
1.16,0,0,1.16,0,0,0,2.32,0,0,0,0,0,0,0.38,0,0,0.38,0,0,0.198,0,1
0,0,0,0,0,0,0,3.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,5.844,0,1
0.91,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0.245,0,1.633,0.245,1
0.42,0,0,0,0,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0.075,0,0.6,0.3,1
0.75,0,0,0,0.37,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0.197,0,1.248,0.197,1
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0,1
0,0,0,0.26,0.52,0,0,1.32,0,0,0,0,0,0,0.26,0.52,0,0,0.656,0,0.31,0,1
0.35,0,0,0,0,0,0.71,2.85,0,0,0,0,0,0,0,0,0,0.35,0.233,0,0.233,0.233,1
0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0.122,0,0.061,0,1
0.34,0,0,0.17,0,0.17,0,0.34,0.17,0,0,0,0,0,0,0,0,0,0,0,0.315,0,1
0.4,0,0,0,1.2,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0.855,0.794,1
0.19,0,0.38,0,0.5,0.19,0.5,3.49,0.06,0,0,0,0,0,0,0,0,0.25,0.067,0,0.435,0.592,1
0.46,0,0.11,0,0.58,0.5,0.54,3.06,0,0,0,0,0,0,0,0,0,0.03,0.076,0,0.438,0.585,1
0.1,0,0.1,0.2,0.1,0,1.14,2.4,0.93,0.1,0,0,0,0,0.1,0.1,0,0,0.163,0,0.785,0.065,1
0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.145,0.145,0.291,1
0.29,0,0,0.14,0,0.14,0,0.58,0.14,0,0,0,0,0,0,0,0,0.14,0,0,0.865,0.023,1
