@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R1,4-6,8,10,15,18,20,22,24-26,28-29,35-36,42-43,48,51,54-56,58'

@attribute Word_freq_make numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0.29,0,1.62,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0.14,0.07,0,0,0,0,1.588,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,3.315,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.341,0.031,4.413,28,0
0,0,0,0,0,0,0,0,0,0,0,2.22,0,4.44,2.22,4.44,0,2.22,0,0,0,0,3.578,20,0
0.22,0,0.45,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,2.02,0,0,0,0.232,3.133,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1.17,0.58,0,0,0,0,1.666,10,0
0,0,0.57,0,0,0,0,0.57,0,0,0,1.72,0.57,0.57,0,0.57,0.57,0,0,0,0,0,1.964,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,3,14,0
0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,2.6,16,0
0.43,0,0,0.21,0,0.21,0,0,0,0,0,0.43,0.43,0.43,0,0.43,0,0,0,0,0.136,0,3.372,75,0
0,0,0.11,0,0.11,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,2.351,28,0
0,0,0.3,0,0.15,0,0,0.46,0,0,0,0.46,0.15,0,0,0,0.15,0,0,0,0,0,2.677,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0.216,3.478,7,0
0,0,0,0,0,0,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0.55,0,0.314,0,6.894,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,3.03,0,0,0,2,12,0
0.04,0,0.25,0.08,0.08,0.12,0.02,0.23,0,0.29,0,0,0,0.04,0,0,0.12,0.04,0,0.02,0.005,0.002,2.35,46,0
0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,6.94,0,0,6.94,0,0,0,0,1.578,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,5,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0.87,1.75,1.75,1.75,0.87,0,0,0,0,0,2.454,11,0
0.03,0,0.09,0.03,0.03,0.11,0.01,0.03,0,0,0,0,0,0,0,0,0.11,0.01,0.03,0.23,0,0,2.143,107,0
0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0.73,0,0,1.379,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,1.81,0,0,0,0,1.652,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.567,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,0
0,0,0,0,0,0,0,0,0,0,0,2.23,0.74,0,0,0,0,0,0,0,0,0,4,45,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,5.2,17,0
0,0,0.73,0,0,0,0,0,0,0,0,0.36,1.28,0,0,0,0,0,0.18,0,0,0,3.176,51,0
0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,4.393,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,2.166,6,0
0,0,0,0,0,0,0,0.84,0,0,0,1.69,0.84,1.69,0,0.84,0,0,0,0,0,0,1.777,11,0
0.48,0,0.48,0,0,0,0,0,0,0,0,0.48,0,0,2.92,0,0,0.97,0,0,0,0,1.275,3,0
0,0,0,0,0,0,0,0,0,0,0,1.29,6.49,0,0,0,0,0,0,0,0,0,1.857,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,2,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3,0
0.34,0,0,0,0,0.68,0,0,0,0,0,2.38,1.7,1.7,0.68,0.34,0.34,0,0.68,0,0.052,0.052,2.604,13,0
0,0,0,0,0,0.93,0,0,0,0,0,2.8,1.86,0.93,0.93,0.93,0.93,0.93,0.93,0,0.152,0,2.097,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,3,0
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083,2,0
0,0,1.04,0,0,0,0,0,0,0,0,1.56,1.04,0.52,0,0.52,0,0,0,0,0,0,1.848,10,0
0,0,0,0,0,1.19,0,0,0,0,0,1.19,1.19,0,0,1.19,0,0,0,0,0,0,4.791,71,0
0,0,0.64,0,0.16,0,0,0,0,0,0,0,0.32,0,0,0,0.16,0,0,0,0,0,1.798,7,0
0,0,0,0,0,0,0,0,0,0,0,20.83,4.16,0,0,0,0,0,0,0,0,0,3.555,18,0
0,0,0,0,0,0,0,0,0,0,0,1.72,6.89,0,0,0,0,0,0,0,0,0,2.466,13,0
0,0,0,0,0,0,0,0,0,0,0,1.53,6.15,0,0,0,0,0,0,0,0,0,1.714,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.137,0.137,1.636,12,0
0,0,0,0,0,1.22,0,0.61,0,0,0,2.45,1.84,1.22,0.61,1.22,0.61,0,0.61,0,0.19,0,1.857,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,3,0
0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,1.712,20,0
0,0,0.27,0,0,0.27,0,0,0,0,0,4.89,1.35,0.27,0.27,0.27,0.27,0,0.27,0,0.153,0,4.608,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,2.63,0,0,0,0,2.705,13,0
0,0,0.19,0.09,0,0,0.29,0.29,0,0,0,0.49,0.49,0,0,0,0,0,0.09,0,0,0,1.679,17,0
0,0,0,0,0,0.84,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0.119,0,1.454,9,0
0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0.91,0,0,0,0,0,2.576,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,3,0
0,0,0,0,0.86,0,0,0,0,0,0,3.47,5.21,0,0,0,0,0,0,0,0,0,1.8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0.64,0,0,0,0,0,2.714,47,0
0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.344,4,0
0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,4,0
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,1.727,5,0
0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,1.233,4,0
0,0,0,0,0,0,0,0.62,0,0,0,2.49,0.62,0,0,0,0.2,0,0,0.2,0,0,2.797,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.066,0,17.952,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.873,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,1.411,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363,3,0
0.24,0,0,0,0.36,0.12,0,0,0,0,0.12,3.63,0,0,0,0,0.12,0,0,0,0,0,2.309,25,0
0,0,0,0,0,1.05,0,0,0,0,0,0,1.05,0,0,0,0,0,1.05,0,0,0,1.468,12,0
0,0,0,0,0,0,0,0,0,0,0,1.42,0.94,0,0,0,0,0,0,0,0,0,2.24,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.416,6,0
0.43,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,1.974,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,7,0
0.18,0,0,0,0,0,0,0,0,0,0,0.56,0.66,0,0,0,0,0,0,0,0.051,0,4.434,87,0
0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,1.763,9,0
0,0,1.56,0,0,0,0,0,0,0,0,3.12,1.56,1.56,1.56,1.56,1.56,0,0,0,0,0,2.533,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,2.142,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0.1,0,1.535,13,0
0.07,0,0,0,0.46,0,0,0.07,0,0,0,0.69,0.76,0,0,0,0,0,0,0,0.032,0,3.007,60,0
0,0,0.76,0,0,0.76,0,0,0,0,0,0.76,0.76,0,0,0,0,0.76,0.76,0,0.121,0,1.956,22,0
0,0,0.6,0,0.2,0.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55,43,0
0,0,0,0,0,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0.28,0,0,1.651,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736,8,0
0,0,0,0,0,0,0,0,0,0,0,1.47,0,2.94,0,1.47,0,0,0,0,0,0,2.5,15,0
0,0,0,0,0,0,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,0,0,0.307,2.227,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,5,0
0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,1.25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,4,0
0.26,0,0,0.26,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.26,0,0,0,2.646,77,0
0,0,0,0,0.73,0,0,0,0,0,0,2.94,4.41,0,0,0,0,0,0,0,0,0,1.695,9,0
0,0,0,0,0,0,0,0,0,0,0,7.46,2.98,0,0,1.49,0,0,0,0,0,0,1.961,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911,11,0
0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.863,5,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,3,0
0,0,0,0,0,0,0,0,0,0,0,1.63,4.91,0,0,0,0,0,0,0,0,0,1.48,6,0
0.23,0,0.23,0.23,0,0,0,0,0,0,0,0.47,0.23,0,0,0,0,0,0,0,0,0,1.588,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,1.461,4,0
0,0,0,0.09,0.27,0,0,0,1.49,0,0,2.42,0,0,0,0,0.09,0,0,0,0,0,2.156,26,0
0,0,0,0,0,0,0,0,0,0,0,1.44,1.93,0,1.44,0,0,0,0,0,0,0,6.145,115,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,2,4,0
0,0,0,0.16,0.08,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,2.44,18,0
0,0,0,0,0,0.84,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0.119,0,1.454,9,0
0,0,0.9,0,0,0,0,0.9,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,1.772,4,0
0.11,0,0,0,0,0,0,0,0,0,0,0.57,0.69,0,0,0,0.11,0,0,0,0.031,0,3.196,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.08,0,0,0,0,0,0,0.08,0,0,0,0.88,0.97,0,0,0,0,0,0,0,0.049,0,2.9,40,0
0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0.58,0,0,0,0,0,1.21,4,0
0,0,0.23,0,0.07,0.07,0,0,0.07,0,0.07,3.11,0,0,0,0,0,0.46,0,0,0,0,2.013,24,0
0,0,0,0,0,0,0,0,0,0,0,6.03,3.44,0.43,0.43,0.43,0.43,0,0.43,0,0.065,1.043,2.983,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.733,7,0
0.07,0,0.03,0.07,0,0.22,0,0,0,0,0,1.58,0.26,0.11,0.11,0.22,0.07,0,0,0.03,0,0,1.765,20,0
0,0,0,0,0,0,0,0.9,0,0,0,0.9,0.9,0,0.9,0,0.9,0.9,0,0,0,0,1.424,8,0
0,0,0,0,0,0,0,0,0,0,0,1.72,3.44,0,0,0,0,0,0,0,0,0,1.611,7,0
0,0,0,0,0,0,0,0,0,0,0,3.5,2.63,2.63,1.75,1.75,0.87,0,0.87,0,0.122,0,2.203,12,0
0,0,0,0,0,0,0,1.02,0,0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,3.9,13,0
0,0,0,0,0,0,0,0,0,0,0,7.69,3.84,3.84,3.84,3.84,3.84,0,0,0,0,0,2.909,11,0
0,0,0.66,0,0.33,1.32,0,0,0,0,0,1.98,0.66,0,0,0,0,0,0.33,0,0,0,4.115,42,0
0,0,0,0.24,0,0,0,0,0,0,0,2.65,1.2,0,0,0,0,0,0,0.24,0.067,0,3.322,44,0
0.67,0,0,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,1.866,17,0
0.04,0,0.08,0.02,0.08,0.06,0.02,0.12,0,0,0,0,0,0,0.02,0,0.19,0.02,0,0.1,0,0.003,2.43,81,0
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,1.7,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,2.75,8,0
0,0,0.19,0,0,0,0,0.19,0.19,0,0,0.19,0,0.38,0,0,0.19,0.38,0,0,0,0,1.74,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,1.363,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,3.333,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,1.428,6,0
0,0,0,0,0,0,0,0,0,0,0,5.16,0,0,0.14,0,0,0,0,0,0.124,0,4.454,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,2,10,0
0,0,0,0,0,0,0,2,0,0,0,4,2,4,0,2,0,0,0,0,0,0,2.095,11,0
0,0,0,0,0,0,0,0.22,0,0,0,0.22,0.22,0.44,0,0.22,0,0,0,0.22,0,0,1.729,15,0
0.41,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,1.12,3,0
0,0,0.33,0,0,0,0,0.33,0,0,0,0.33,0.33,0.67,0,0.33,0,0,0,0.33,0,0,1.857,15,0
0,0,0,0,0.65,1.3,0,0.32,0,0,0,4.9,4.24,0,0,0,0,0,0,0,0.102,0,5.555,42,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,0
0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,1.058,2,0
0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,1.285,4,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.555,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,0
0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,3.26,42,0
0,0,0.11,0,0,0,0,0.11,0,0,0,0,0,0.22,0,0.22,0,0.34,0,0,0,0,1.637,18,0
0,0,0,0,0,0,0,0,0,0,0,1.25,0.62,0,0,0,0,0,1.25,0,0.358,0,1.712,13,0
0,0,0,0,0,1.57,0,0,0,0,0,0.78,0.78,1.57,0,0,0.78,0,0,0,0,0,2.885,11,0
0,0,0,0,0,0.82,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,2.111,19,0
0,0,1.28,0,0,2.56,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0,1.536,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,3.677,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,1.976,9,0
0,0,0,0,0,0,0,0,0,0,0,1.61,0.8,0.8,0.8,0.8,0.8,0,0.8,0,0,0,1.853,13,0
0,0,0.17,0,0.35,0,0,0,0,0,0,0.35,0.17,0,0,0,0.35,0,0,0,0,0,2.097,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,4.133,26,0
0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,2.111,6,0
0,0,0,0,0,0.25,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,1,0,0,4.379,208,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,2,0
0,0,0.17,0.17,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0.17,0,0,0,1.748,13,0
0,0,0,0,0,0,0,0,0,0,0,2.4,1.6,0.8,0,0.8,0,0,0,0,0.123,0,2.44,10,0
0.07,0,0.15,0,0.07,0.07,0,0,0.23,0,0,2.61,0,0,0,0,0.07,0,0,0,0,0,2.442,26,0
0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,1,0,1,0.171,0,1.725,13,0
0,0,0,0,0,0.33,0,0,0,0,0,0.99,0.66,0.99,0.33,0.33,0.66,0,0.33,0,0,0,2.238,13,0
0,0,0,0,0,0,0,0,0,0,0,8.69,4.34,4.34,4.34,4.34,4.34,0,0,0,0,0,3.333,11,0
0.89,0,0.89,0.89,0,0,0,0,0,0,0,1.78,0.89,0.89,0,0.89,0,0,0,0,0,0,2.259,15,0
0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206,5,0
0,0,0.96,0.48,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,4.437,27,0
0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.645,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,1.714,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.66,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.487,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0.66,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,1.458,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.312,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.391,47,0
0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.843,47,0
0,0,0.21,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.039,1.086,3,0
0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387,5,0
0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.608,14,0
0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.391,8,0
0.97,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0.075,3.367,21,0
0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,0
0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.074,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,1.684,5,0
0.4,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,4.75,70,0
0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,5.196,70,0
0,0,0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,3.122,70,0
0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,4.757,70,0
0,0,0,0,0,2.11,0,0.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,2.97,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.551,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.25,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.241,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,3.173,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,14,0
0,0,0,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.484,15,0
0,0,0.12,0.24,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.022,0,1.433,12,0
0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.21,0,0,0.039,0,1.292,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,4,0
