@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0.14,0,0,0.14,0,0,0,0,0,0,0,0,0,0.14,0,0,0.047,27,250,1
0.19,0.06,0,0.25,0.19,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.102,74,1030,1
0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,15,38,1
0,0,0,0.19,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.01,21,15841,1
0,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.105,10,139,1
0.55,0,0,0.55,0.55,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,18,125,1
0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,4,73,1
0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,170,1
0.22,0.44,0.44,0,1.11,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1038,1733,1
0.33,0,0.33,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,34,113,1
0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,13,467,1
0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1177,1178,1
0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,55,506,1
0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,1
0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,335,450,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,22,66,1
0.75,0,0.37,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.197,842,998,1
0,0.1,0.1,0.1,0,0,0,0,0,0,0.1,0,0.63,0,0,0,0,0,0.101,126,1609,1
0,0.2,0.6,0.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.096,64,513,1
0.26,0,0.17,0.08,0.78,1.13,0,0,0,0,0,0,0.08,0,0,0,0,0,0.241,126,1123,1
0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,10,264,1
0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,22,111,1
0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,74,1222,1
0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,11,195,1
0.43,0.03,0.07,0.28,0.03,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.077,266,2370,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,56,1
0.13,0.27,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,232,757,1
0,0,0,0,0,0.43,0.21,0.21,0,0,0,0,0,0,0,0,0,0,0,99,642,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,80,1
0,0.1,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,29,381,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,135,3315,1
0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,1
0.47,0.47,0,0.47,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,1
2.08,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,1
0.4,0.13,0.1,0.3,0.03,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.074,136,2213,1
0.41,0,0.41,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.249,116,384,1
0.57,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,147,373,1
0,2.94,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,274,277,1
0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0.177,29,85,1
0,0.48,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.081,78,236,1
0.05,0,0,0,0,0.17,0,0,0,0.05,0,0,0,0,0.11,0,0,0,0.099,95,1310,1
0,0.18,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1261,1
0.4,0.13,0.1,0.3,0.03,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.071,129,2220,1
0.13,0,0.05,0.24,0.13,0.19,0,0,0,0,0,0,0,0,0,0,0,0.02,0.086,195,3313,1
0,0.17,0,0.17,0,1.74,0.17,0,0,0,0,0.17,0,0,0,0,0,0,0.072,52,967,1
0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468,66,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,1
0,0.15,0.79,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,97,650,1
0.64,0.57,0.14,0.07,1,0.14,0,0,0,0,0,0,0,0,0,0,0.07,0,0.08,117,1295,1
0,0.28,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.05,34,150,1
0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.087,126,937,1
0,0.74,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,114,1
0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,16,73,1
0,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.035,209,400,1
0.43,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0.201,28,226,1
0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,108,1
0,0.28,0.28,0.14,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0.07,32,477,1
0.32,0,0,0,0,0,0,0,0,0,0,0,0.97,0.65,0,0,0,0,0.075,33,118,1
0.29,0,0,0.14,0.58,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.023,217,898,1
0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0.074,12,144,1
0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0.268,29,109,1
0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.073,121,281,1
0,0.38,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,12,101,1
1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,1
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0.122,13,67,1
0.63,0,0,0,1.27,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0.275,91,186,1
0.46,0,0.35,0.31,0.03,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.088,116,2218,1
0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0.439,36,125,1
0.42,0.08,0.25,0.34,0.17,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.065,62,535,1
0.7,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.056,121,350,1
2.43,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,129,1
0,0.73,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,12,52,1
0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,1
0.54,1.09,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.241,140,212,1
0.05,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076,289,2288,1
0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,11,44,1
0,0.38,0.38,0.38,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,12,99,1
0.79,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0.268,26,107,1
0.35,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,25,140,1
0,1.48,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,12,61,1
0,1.23,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,1
4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,162,1
0.26,0.43,0.26,0.26,0.6,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.108,583,1375,1
0,0,0,1.23,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,1
0.18,0.03,1.01,0.1,0.25,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.042,181,1613,1
1.76,0.12,0.5,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.379,38,507,1
0,0.04,0.04,0,0,0,0,0,0,0,0,0,0.19,0,0,0.04,0,0,0.061,14,521,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,1
0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,127,1
0.08,0.25,0.17,0.17,2.21,0.25,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.065,669,1407,1
0,0.61,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.051,64,343,1
0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1
0.2,0,0.27,0.41,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0.105,94,966,1
0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,16,72,1
0,0.14,0,0.14,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.06,72,1315,1
0,0,0.46,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,12,102,1
0.26,0.43,0.26,0.26,0.6,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.107,583,1339,1
0,0,0,0,0,2.98,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,2,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,85,1
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.146,61,319,1
0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,170,1
0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0.075,11,124,1
0.29,0,1.46,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,34,234,1
0.1,0.1,0.4,0.1,0,1.94,0,0,0,0,0,0,0.3,0,0,0,0,0,0.048,283,1890,1
0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.076,78,242,1
0.34,0.34,0,0.34,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.058,8,89,1
0,0.65,0,0.65,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0.459,66,129,1
0.67,0.67,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,1
0,0.63,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,22,118,1
0,0.31,0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.108,10,144,1
0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,41,72,1
0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,34,121,1
0,0.24,0.49,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.035,60,228,1
0.51,0.51,0,0,0.51,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0.135,17,91,1
0.1,0,0,0.35,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.035,127,617,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,75,288,1
0.19,0,0.59,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,43,305,1
0.08,0.25,0.17,0.17,2.21,0.25,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.063,669,1407,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422,17,61,1
0,0,0.24,0.24,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,44,175,1
0.82,0,0.16,0,0,0.16,0,0,0,0,0,0,0,0,0,0.16,0,0,0,13,158,1
0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,34,129,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,51,104,1
0.08,0.25,0.17,0.17,2.21,0.25,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.063,669,1407,1
0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,11,104,1
0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,1
0.47,0,0,0.47,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.056,182,359,1
0.19,0,0.25,0.25,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.087,45,1070,1
0.39,0,0.19,0.39,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.128,31,730,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54,1
0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,45,464,1
0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099,11,70,1
1.63,1.63,0,1.63,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,71,191,1
0,0,1.36,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,96,1
1.51,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,529,1
0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,34,281,1
0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0.072,90,320,1
0,0,1.35,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,17,78,1
0.66,0.33,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.266,14,161,1
0,0.96,0,0.48,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.149,44,150,1
0,0,0,0.31,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,18,110,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,11,43,1
0.53,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0.087,61,187,1
0,0.37,0.56,0.37,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.066,34,292,1
0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,107,289,1
0,0,2.04,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,85,1
0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,14,153,1
0.2,0.5,0,0.3,1.61,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.11,669,1351,1
0.56,0,0,0.11,0,0.11,0.11,0.11,0,0,0,0,0,0,0,0,0,0,0.186,53,532,1
0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,43,506,1
0.47,0.47,0,0.47,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54,1
0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,28,153,1
0.81,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.121,43,113,1
0,1.25,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,15,339,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0.364,38,126,1
0,0.65,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,23,135,1
0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,22,121,1
0.17,0.17,0.17,0,0.34,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0.115,38,508,1
0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,72,1
0.2,0.5,0,0.3,1.61,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.11,669,1351,1
0,0.3,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,445,1257,1
0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,12,460,1
0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,14,125,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,49,1
0.38,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,70,640,1
0.14,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.204,73,400,1
0.51,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,130,281,1
0,0.41,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0.193,92,344,1
0,0.56,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0.288,296,409,1
0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,22,122,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365,6,78,1
0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,69,535,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,48,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,54,1
0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,25,79,1
1.16,1.16,0,0.38,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,332,556,1
0,0.48,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0.081,78,239,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,1
0,0,0,0,0,0.72,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0.056,47,139,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,53,1
0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.086,14,155,1
0,0.73,0,0,0,2.2,0,0,0,0,0,0,0,0.73,0,0,0,0,0,29,125,1
0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,38,80,1
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.375,32,132,1
0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0.291,29,87,1
0,0,0,0.22,0,0.22,0,0,0,0,0,0,0.44,0,0,0,0,0,0.261,75,629,1
1.2,0.8,0.4,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.069,69,153,1
0.4,0.06,0.12,0.25,0.03,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.122,178,3303,1
0.26,0.13,0,0,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,107,1096,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,13,88,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,92,1
0,0.32,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.112,10,139,1
0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,54,757,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,15,277,1
0,1.1,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.186,190,300,1
0,0,0.65,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0.198,12,101,1
0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,28,178,1
0.68,0,0,1.36,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,30,264,1
0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0.17,23,79,1
0.12,0,0.12,0.36,0,0.24,0,0,0,0,0,0,0.98,0,0,0,0,0,0.02,69,254,1
0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45,1
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,1
0,0,1.25,0,0,0.41,0,0,0,0,0,0,0.41,0,0,0,0,0,0.125,8,65,1
0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,4,78,1
0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,6,92,1
0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,31,93,1
0.18,0.09,0,0.09,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.056,103,1171,1
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.073,12,126,1
0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.189,131,292,1
0.44,0,0.07,0.11,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.159,72,819,1
0.56,0.56,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.262,140,194,1
0,0,0.3,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.211,11,184,1
0.37,1.12,0,0.74,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,10,93,1
0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0.14,7,62,1
0.65,1.31,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,71,1
1.49,2.98,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0.171,140,156,1
0,0.33,0.33,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.23,82,227,1
0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,1
0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0.098,67,115,1
0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,435,1
0.39,0,0,0.78,0.39,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0.064,42,364,1
0,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,28,87,1
0,0.32,0.32,0.65,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0.051,137,234,1
0,0.27,0.27,0.54,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0.043,139,276,1
0,1.63,0,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,32,70,1
0,1.21,1.21,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,314,1
0.9,0.9,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1
0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,1
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.11,30,152,1
0,0.35,1.41,0.35,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,60,213,1
0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.068,19,114,1
0.56,0.56,0,0.28,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0.118,394,555,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1
0.08,0.25,0.17,0.17,2.22,0.25,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0.063,669,1402,1
0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.159,7,117,1
0.37,0.37,0.74,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,64,267,1
0.47,0.94,0,0,0.47,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0.074,11,102,1
0,0,0.53,0,2.12,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0.186,60,131,1
0,0,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,12,44,1
0,0,0,0,0,1.42,0,0,0,0,0,0,0.71,0,0,0,0,0,0.099,36,138,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,160,1
0.54,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162,148,379,1
0,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,91,1
0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0.171,24,80,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,132,1
0,0,0.84,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,47,386,1
0,0.08,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,48,575,1
0.62,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.051,61,278,1
0.14,0.03,1.01,0.1,0.25,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0.042,181,1621,1
0.55,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.255,140,202,1
0.9,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,41,94,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,151,1
0,0,0.53,0,2.12,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0.191,60,131,1
0.64,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,61,278,1
0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.173,75,389,1
0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0.174,7,59,1
1.01,0.33,0,0.67,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1013,1161,1
0,0,2.2,1.47,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,1
0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,14,95,1
0,0.36,0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.124,33,173,1
0.02,0,0.02,0,0,0.05,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0.022,20,965,1
0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,17,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1
0,0,0,0.36,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,363,841,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
0.21,0,0.28,0.42,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0.108,94,966,1
0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,115,1
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,1
