@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R4,7,11-12,16,20,23,25,29-30,33,35,38-39,41,43,46-47,51-52,54,58'

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0,0,0,0.64,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.98,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.68,0.22,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.81,0,0,0.08,3.49,0.32,0.24,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.13,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0
0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0
0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.06,0,0,0,3.19,0,0,0,0,0,2.12,0,0,0,0,0,0.168,0,0
0,0,0,3.19,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0.296,0,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,1.123,0,0
0,0,0,2.18,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.55,0,0,0,1.65,0.13,0.13,0,0.13,0,0,0,0.13,0,0,0.02,0.02,0,0
0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.84,0.84,0,0.137,0.413,0.137,0
0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0.262,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0
0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.86,0,0.86,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.72,0,0,0,0,0,0.36,0.36,0,0.36,0,0,0,0,0
0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,0,0
0,0,0,0,0,0,0,8.69,4.34,4.34,0,4.34,0,0,0,0,0,0,0,0,0,0
0,0,0.12,0.74,0,0.24,0,0.49,0.12,0,0,0,0,0.12,0,0,0.74,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0
0.13,0,0,0.09,0,0,0,1.4,0,0,0.09,0,0.03,0,0,0,0,0,0.181,0,0,0
0,0,0,0.47,0.09,0.03,0,0,0.01,0,1.47,0,0,0,0,0,0.18,0,0.005,0.016,0.005,0
0,0,0,0,0,0,0,2.02,1.01,1.01,0,1.01,0,1.01,0,1.01,0,0,0,0.162,0,0
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.87,0.62,1.87,0,1.87,0,0.62,0,0.62,0,0,0.57,0,0,0
0,0,0,1.96,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0
0,0,0,2.22,0,0,0.13,2.09,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.28,0,0.28,0,0,0,0,0
0,0,0.21,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.99,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.17,0,0,0,3.64,0.13,0.52,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.16,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.78,0.59,0.59,0,0.59,0,0.59,0,0.59,0,0,0.098,0,0,0
0,0,0.09,0.36,0,0,0.09,3.2,0,0,0.27,0,0,0,0,0.09,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0
0,0,0,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0.53,0,0,0,0.09,0,0
0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,1.503,0
0,0,0,2.63,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.25,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0
0,0,0,0.24,0,0,0,0,0,0,2.7,0,0,0,0,0,0.24,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.05,0,0,0,0,0,0,0,0.07,0,0,0,0.46,0,0.8,0.01,0.131,0.002,0.002,0
0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.45,0,0,0.06,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.08,1.04,0.24,0,0.04,1.76,0,0,0,0.36,0.04,0,0,0,0,0,0,0.071,0.011,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0.98,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.51,0,0,0,1.99,0.29,0.29,0,0,0.07,0,0,0,0,0,0,0.031,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0
0,0,0,0,0,0,0,6.06,3.03,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0
0,0,0,1.07,0.26,0,0,2.15,0.26,0.26,0,0.26,0,0,0,0.53,0,0,0,0.043,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0,0
0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.83,1.41,1.41,0,1.41,0,0,0,0.47,0,0,0.072,0.072,0,0
0,0,0,1.19,0,0,0,0.87,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.21,0,0,0,2.13,0,0,2.13,0,0,0.21,0,0.42,0,0,0.068,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.85,0,0,0,3.7,0,0,0,0,0,0,1.634,0,0,0
0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.4,0,0,0,0.51,0,0,0.3,0,0,0,0,0,0,0,0.028,0,0,0
0,0,0,1.28,0,0,0,2.56,0,0,2.56,0,0,0,0,0,0,0,0.148,0,0,0
0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12.88,0,0.28,0.28,0,0,0.28,0,0,0,0,0,0.037,0,0
0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0
0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.13,1.67,0.13,0.06,0,2.54,0.2,0.26,0,0.06,0.06,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.21,0.13,0,0,0.13,0,0,0,0,0,0,0,0.13,0,0,0,0.024,0,0
0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,1.26,0,2.53,0,0,0,0,0
0,0,0,1.61,0,0,0,1.61,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0.41,0,0,0,0,0
0,0,0,0.43,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0.056,0,0
0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0
0,0,0,0.85,0,0,0,1.7,0,0,0,0.56,0,0.28,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.04,0,0,0.2,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.11,0,0,0,4.44,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.11,0.55,0.55,0,0.55,0,0.55,0,0.55,0,0,0.091,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0
0,0,0,0.47,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0
0,0,0,0,0,1.22,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1,0,0,0,0.47,0,0,0.76,0,0,0,0.07,0,0,0,0.035,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,1.88,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.95,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.61,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7.31,0,0,9.75,0,0,0,0,0,0,0,0
0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.2,0,0.4,0,0,0,0,0,0,0,0,0,0.049,0,0
0,0,0,0,0,0,0,8.33,4.16,4.16,0,4.16,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.74,0.58,1.16,0,0.58,0,0.58,0,0.58,0,0,0,0,0,0
0,0,0,0.32,0,0,0,1.28,0.32,0.32,0.64,0.32,0,0.32,0,0.64,0.64,0,0.047,0.094,0,0
0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.047,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,1.07,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,2.69,0,0,0,0,0
0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0.248,0,0
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0.129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0
0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0
0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.504,0
0,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0
0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,0
0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.24,0.28,0
0,0,0.54,1.09,0,0,0,2.18,0,1.09,0,0.54,0,0,0,0.54,0,0,0,0,0,0
0,0,0.12,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0.055,0.018,0
0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0.067,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.29,0.69,0.69,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0.254,0,0
0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,1.4,0,0,0.161,0,0
0,0,0,1.28,0,0,0,0.96,0,0.64,0,0,0,0,0,0,0,0,0,0.128,0,0
0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0.098,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0.058,0,0.058,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0
0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0,0.62,0,0,0,0,0.225,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76,0,0,0,0,0
0,0,0,1.15,0,0,0,0,0,0,0,0,0,0.38,2.69,0,0.38,0,0,0.54,0,0
0,0,0,0,0,0,0,0.64,0,0,0,0,0,0.64,0,0,2.58,0,0,1.16,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0.409,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.065,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0.62,0,0,0,0,0
