@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R2,7-8,11,15-16,25-27,29-30,34,36,39,42,44,46-47,50,56-58'

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
1.86,0,0,0,0,0,2.8,1.86,1.86,0.93,0.93,0.93,0.93,0.93,0.93,0,0,0,0.457,13,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,3,21,0
1.61,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,1.61,0,0,2,13,0
0,0,0,0,0,0,1.56,1.04,0,0,0,0,0,0,0,0,0,0,0.274,10,61,0
0,0,0,0,0,0,1.19,1.19,3.57,0,0,0,0,0,0,0,0,0,0,71,115,0
0,0,0.16,0,0,0.16,0,0.32,0.32,0,0,0,0.16,0,0,0,0,0,0.055,7,196,0
0,0,0,0,0,0,20.83,4.16,0,0,0,0,0,0,0,0,0,0,0,18,64,0
0,0,0,0,0,0,1.72,6.89,0,0,0,0,0,0,0,0,0,0,0,13,37,0
0,0,0,0,0,0,1.53,6.15,0,0,0,0,0,0,0,0,0,0,0,6,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,1,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,12,36,0
0,0,0,0,0,0,2.45,1.84,1.22,0.61,0.61,0.61,0.61,0,0,0,0,0,0.38,12,104,0
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0,0,1.01,0,0.5,0,0,0,0,0,0,0,0,0,0.564,20,137,0
0,0,0,0,0,0,4.89,1.35,0.27,0.27,0.27,0.27,0.27,0.27,0,0,0,0,0.192,35,424,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,13,46,0
0.39,0,0,0,0.29,0,0.49,0.49,0,0,0,0,0,0,0,0,5.74,0,0.08,17,178,0
0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,9,32,0
0,0,0,0,0,0,1.83,0,0,0,0.91,0,0.91,0.91,0,0,0,0,0.124,14,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0
0,0,0.86,0,0,0,3.47,5.21,0,0,0,0,0,0,0,0,0,0.86,0.125,9,72,0
0,0,0,0,0,0,0,3.2,0,0,0,0,0.64,0,0,0,0,0,0,47,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493,4,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0
0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.64,0.64,0.64,0,0,0.619,5,57,0
0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,1.43,0,0,0,0,4,37,0
0.2,0,0,0,0,0,2.49,0.62,0,0,0,0,0.2,0,0,0,0,0,0.087,127,512,0
0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.267,200,377,0
0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0.202,11,82,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0.65,0,0,0,4,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0
0,0,0.36,0,0,0,3.63,0,0,0,0,0,0.12,0,0,0,0,0,0.05,25,425,0
0,0,0,0,0,1.05,0,1.05,3.15,0,0,0,0,1.05,0,2.1,0,0,0.677,12,47,0
0,0,0,0,0,0,1.42,0.94,0,0,0.47,0,0,0,0,0,0,0,0,13,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.203,6,34,0
0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.374,18,77,0
0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,1.336,7,71,0
0,0,0,0,0,0.09,0.56,0.66,0.09,0,0,0,0,0,0,0,0,0,0.167,87,909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0
0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0.139,9,67,0
0,0,0,0,0,0,3.12,1.56,1.56,1.56,1.56,1.56,1.56,0,0,1.56,0,0,0.53,11,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0.24,7,48,0
0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,11,30,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,1.21,0,0,0,0,0,13,86,0
0,0,0.46,0,0,0,0.69,0.76,0.07,0,0,0,0,0,0,0,0,0,0.175,60,791,0
1.52,0,0,0,0,0,0.76,0.76,1.52,0,0,0.76,0,0.76,0.76,0,0,0,0.365,22,90,0
0.8,0,0.2,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0,0,43,227,0
0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0.28,0.28,0,0.043,8,109,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0
0,0,0,0,0,0,1.47,0,1.47,0,0,0,0,0,0,0,0,0,0.484,15,65,0
0,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,0,3.57,0,0,0,14,49,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0
0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,9.09,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,5,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,4,12,0
0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0.039,77,172,0
0,0,0.73,0,0,0,2.94,4.41,0,0,0,0,0,0,0,0,0,0.73,0.107,9,78,0
0,0,0,0,0,0,7.46,2.98,0,0,2.98,0,0,0,0,0,0,0,0,11,51,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,11,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672,5,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,5,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0
0,0,0,0,0,0,1.63,4.91,0,0,0,0,0,0,0,0,0,0,0,6,37,0
0,0,0,0,0,0.23,0.47,0.23,0,0,0.47,0,0,0,0,0,0,0,0.106,8,143,0
0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,1.19,0,0,0,0.4,4,19,0
0,0,0.27,0.18,0,0,2.42,0,0,0,0,0,0.09,0,0,0,0,0,0.118,26,552,0
0,0,0,0,0,0,1.44,1.93,0,1.44,1.44,0,0,0,0,0.48,0,0,0,115,338,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0.08,0.08,0,0,3.53,0,0,0,0,0,0,0,0,0.16,0,0,0.103,18,598,0
0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,9,32,0
0,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0.318,4,39,0
0,0,0,0,0,0,0.57,0.69,0.11,0,0,0,0.11,0,0,0,0,0,0.159,32,505,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,0,0,0,0.88,0.97,0.08,0,0,0,0,0,0,0,0,0,0.162,40,673,0
0,0,0,0.58,0,0,1.16,0,0,0,0,0,0.58,1.16,0,0,0,0,0,4,46,0
0.15,0,0.07,0,0,0.07,3.11,0,0,0,0,0,0,0,0.46,0,0,0,0.098,24,576,0
0,0,0,0,0,0,6.03,3.44,0.86,0.43,0.43,0.43,0.43,0.43,0,0,0,0,0.13,40,179,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0.431,7,41,0
0,0,0,0,0,0.03,1.58,0.26,0,0.11,0.11,0,0.07,0,0,0,0,0,0.078,20,1356,0
0,0,0,0,0,0,0.9,0.9,0,0.9,0,0,0.9,0,0.9,0,0,0,0.471,8,47,0
0,0,0,0,0,0,1.72,3.44,0,0,0,0,0,0,0,0,0,0,0,7,29,0
0,0,0,0,0,0,3.5,2.63,3.5,1.75,1.75,0.87,0.87,2.63,0,0,0,0,0.49,12,130,0
0,0,0,0,0,0,2.04,1.02,0,0,0,0,0,1.02,0,0,0,0,0.188,13,78,0
0,0,0,0,0,0,7.69,3.84,3.84,3.84,3.84,3.84,3.84,0,0,0,0,0,1.092,11,32,0
0,0,0.33,0,0,0,1.98,0.66,0.66,0,0,0,0,0,0,0.33,0,0,0.392,42,321,0
0,0,0,0,0,0,2.65,1.2,0,0,0,0,0,0,0,0,0.48,0,0.371,44,319,0
0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,17,112,0
0.02,0,0.08,0.02,0.02,0.02,0,0,0.1,0.02,0,0,0.19,0,0.02,0.14,0.33,0.02,0.198,81,3337,0
0,0,0,0,0,0.58,2.32,0,0,0,3.48,0,0,0,0,0,0,0,0.165,12,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,8,22,0
0,0,0,0.19,0,0.19,0.19,0,0,0,0,0,0.19,0.19,0.38,0,0,0,0.113,21,395,0
0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,5,12,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.28,5,30,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,14.28,14.28,0,0,0,0,0,0,0,0,0,0,8,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0,0.166,6,40,0
0,0,0,0,0,0,5.16,0,0,0.14,0.44,0,0,0.59,0,0,0,0,0.538,55,931,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0
0,0,0,0,0,0,4,2,2,0,2,0,0,0,0,0,0,0,0,11,44,0
0,0,0,0,0,0,0.22,0.22,0,0,0,0,0,0,0,0.22,0,0,0.172,15,128,0
0,0,0,0,0,0,0,0,0.83,0,0.41,0,0,0,0,0,0,0,0,3,56,0
0.33,0,0,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0.33,0,0,0.132,15,117,0
0,0,0.65,0,0,0,4.9,4.24,0.32,0,0.65,0,0,0,0,0,0,0,0.562,42,500,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,3.7,1.23,0,0,0.468,2,18,0
0,0,0,1.11,0,0,0,0,1.11,0,0,0,0,0,2.22,0,0,0,0.363,4,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0.507,3,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,0,1,8,0
0,0,0,0,0,0,0,0.86,2.6,0,0,0,0,0,0,0,0,0,0.295,42,75,0
0,0,0,0.11,0,0,0,0,0,0,0,0,0,0.11,0.34,0,1.02,0,0.149,18,511,0
0,0,0,0,0,0.62,1.25,0.62,0,0,0,0,0,1.25,0,0,0,0,0.179,13,149,0
0,0,0,0,0,0,0.78,0.78,0,0,0,0,0.78,0,0,0,0,0,0.268,11,101,0
0,0,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0.122,19,76,0
0,0,0,0,0,0,0.64,0.64,0,0,1.92,0,0,0,0,0,0,0,0,8,63,0
0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,28,114,0
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0.81,0.116,9,83,0
0,0,0,0,0,0,1.61,0.8,2.41,0.8,0.8,0.8,0.8,0,0,0,0,0,0.366,13,76,0
0.17,0,0.35,0,0,0,0.35,0.17,0,0,0.17,0,0.35,0,0,0,0,0,0.256,14,237,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0
0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,26,124,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,4.76,0,0,0,0,6,19,0
0,0,0,0.25,0,0,1,0.5,0,0.5,0.25,0,0,0,0,0,0,0,0.294,208,508,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0
0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0.156,13,299,0
0,0,0,0,0,0,2.4,1.6,0,0,0,0,0,0,0,0,0,0,0.371,10,61,0
0,0,0.07,0.15,0,0,2.61,0,0,0,0,0,0.07,0,0,0.15,0,0,0.143,26,591,0
0,0,0,0,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,13,69,0
0,0,0,0,0,0,0.99,0.66,0.66,0.33,0.33,0.33,0.66,0,0,0,0,0,0.282,13,188,0
0,0,0,0,0,0,8.69,4.34,4.34,4.34,4.34,4.34,4.34,0,0,0,0,0,1.19,11,30,0
0,0,0,0,0,0,1.78,0.89,1.78,0,0.89,0,0,0,0,0,0,0,0.298,15,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,5,70,0
0,0,0,0.48,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,27,142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,5,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,5,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0.743,11,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0.188,1,14,0
0.66,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,17,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0.66,0,0,0.254,7,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,47,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,47,78,0
0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0.017,47,306,0
0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,1.03,0,0,47,91,0
0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0.103,1,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,14,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0.675,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,0
0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0.48,0,0.97,0,0.15,21,165,0
0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,55,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,15,56,0
0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.81,0,0.81,0,0,5,64,0
0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.223,70,266,0
0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.229,70,265,0
0.13,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0.367,70,559,0
0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.222,70,314,0
0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.7,0,0,68,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,6,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49,0,0.267,15,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,15,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0.306,15,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,52,0
2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0.112,15,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.067,12,76,0
0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.21,0,0.21,0,0.078,6,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,1,7,0
0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.23,0,0.082,5,98,0
