@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0.49,0,0.08,0.41,0.08,0.24,0.57,0.9,0,0.9,0,0,0,0.08,0,0,0,0,0,0.191,0.095,1
0.54,0,0.54,0,1.08,0,0.54,0,0,1.08,0,0,0,0,0,0,0.54,0,0,0.261,0,1
0,0,0,0,0,0,0,0,0,0,8.84,0,0,0,0,0,0,0,0,0,1.126,1
0,0,0.94,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.32,0,0,0,0,0,0,0,2.24,0,0,0.32,0,0,0,0.18,0,0,1
0.17,0,0.43,0.6,0.43,0.26,1.3,0.17,0.17,1.13,0,0,0,0,0,0,0.08,0,0,0.243,0.013,1
0.46,0,0,0,0,0.46,1.38,0,0,2.31,0,0,0,0,0,0,0,0,0,0.816,0,1
0,0,0,0,1.05,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,1
0.58,0,1.75,0.39,0.58,0,0.78,0.39,0,0.39,0,0,0,0,0,0,0.39,0,0,0.135,0,1
0,0,0.73,0.73,0.73,0.09,0.64,0.27,0.18,0.64,0,0,0,0,0,0,0.09,0,0,0.135,0.013,1
0.53,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0.47,1.91,0,0,0.47,0,0,0,0,0,0.067,0,0,1
0,0,0,0,0,0,1.31,0,0,5.26,0,0,0,0,0,0,0,0,0,0.201,0,1
0.18,0,1.59,0.36,0,0.06,0.55,0.3,0.24,1.1,0,0,0,0,0,0,0,0,0.01,0.169,0,1
0.46,0,0,0,0,0.46,1.38,0,0,2.31,0,0,0,0,0,0,0,0,0,0.816,0,1
0,0,0,0,0,0,1.31,0,0,5.26,0,0,0,0,0,0,0,0,0,0.21,0,1
0.34,0,0.08,0.43,0.08,0.26,0.52,0.95,0,0.78,0,0,0,0,0,0,0.17,0,0,0.259,0.064,1
0.93,0,0.93,0,1.86,0,2.8,0.93,0,1.86,0,0,0,0,0,0,0,0,0,0.164,0,1
0,0,0.67,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.67,0,0,0.11,0,1
0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0,1
0.5,0,0.15,0.03,0,0.19,0.73,0.65,0,1.34,0,0,0,0,0,0,0.03,0,0.011,1.281,0.125,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0.88,1.32,0,3.08,0,0,0,0,0,0,0,0,0,0.297,0,1
0,0,1.21,0,0.8,0,0.8,0.4,0,1.21,0.8,0,0,0,0,0,0,0,0,0,0.07,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0,1
0,0,0.18,0,0,0,0.56,0,0,0.56,0,0,0,0,0,0,0,0,0,0.061,0.03,1
0.84,0,0,2.54,0,0,0.84,0.84,0,1.69,0,0,0,0,0,0,0,0,0,0.301,0,1
0.14,0,0.04,0.14,0.18,0.28,0.46,0.61,0.04,1.87,0,0,0,0,0,0,0.28,0,0,0.109,0.062,1
0,0,1.11,0,0,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0,0,0,0,1
0.42,0,2.53,0.42,0.42,0,0.84,0,0,2.1,0,0,0,0,0,0,0,0,0,1.457,0.072,1
0,0,3.12,0,1.04,1.04,1.04,0,0,1.04,0,0,0,0,0,0,1.04,0,0,0,0,1
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,3.26,0,1
0,0,0.63,0,0.31,0.63,0.31,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,3.33,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0.396,1
0.06,0,0.19,0.32,0.38,0,0.64,0.25,0.06,0.71,0,0,0,0,0,0,0,0,0.04,0.081,0,1
0,0,1.78,0.44,0,0.44,0,0,0.89,0.89,0,0,0,0,0,0,0.44,0,0.078,0,0,1
0,0,0.78,0,1.56,0,1.56,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.44,0,0,2.65,0,0,1.76,0,0,0,0,0,0,0,0,0,0.132,0.066,1
0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.22,0.22,0,0,0.88,0,0,1.1,0.22,0,0,0,0,0,0,0,0.065,0.196,0,1
0.69,0,1.39,0,0.69,0,0.69,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.76,0,0.76,0.51,0.25,1.53,0,1.79,0,0,0,0,0,0,0,0,0,0.499,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.35,0,0,0,0.7,0,0,1.4,0,0,0,0,0,0,0.35,0,0,0,0,1
0,0,0,0,2.1,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0.182,0,1
0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1
0.43,0,0.78,0.26,0,0.17,1.22,0.43,0,2.35,0,0,0,0,0,0,0,0,0.056,0.056,0,1
0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.114,0,1
0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.73,0,0,0,0.36,1.1,0,0.73,0,0,0,0,0,0,0,0,0,0.059,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0.342,0,1
0.17,0,0.42,0.08,0.08,0.42,0.6,0.17,0,3.17,0,0,0,0,0,0,0,0,0,0.013,0,1
0,0,0.54,0,0.54,0,2.18,0,0,2.73,0,0,0,0,0,0,0,0,0,0.258,0.086,1
0.44,0,0.44,1.32,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0.222,0.37,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,1
0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,1
0,0.91,0,0,0.45,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0.134,0,0.134,1
0.98,0,0.98,0,0,0,0,0.98,0,3.93,0,0,0,0,0,0,0,0,0,0.411,0,1
0,0,0.29,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784,0.02,1
0.65,0,0.32,0.16,0,0.49,1.3,0,0.49,1.8,0,0,0,0,0,0,0,0,0,0.225,2.233,1
0,0,0,1.88,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,1
0,0,0.65,0.65,0.32,0.32,0.32,0.32,0,3.25,0,0,0,0,0,0,0.32,0,0,0.157,0,1
0,0.6,0.6,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0.206,0.103,1
0,0,1.34,0,0.44,0,0,0,0,1.34,0,0,0,0,0,0,1.34,0,0,0.896,0,1
0.23,0,0.46,0.11,0.11,0.23,0.46,0,0.46,1.74,0,0,0,0,0,0,0,0.46,0,0.056,0.018,1
0.09,0,0.36,0.09,0,0.18,0.72,0,0,3.27,0,0,0,0,0,0,0.27,0,0.015,0.03,0.03,1
0,0,1.13,0,1.13,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,0.479,1
0,0,0.8,0,0.26,0.26,0.53,0.53,0.26,0.8,0,0,0,0.53,0,0,0,0,0,0.04,0,1
0,0,0.33,0,0.33,0.33,0.33,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.38,0,0,1.85,0,0,0.46,1.38,0,0,0,0,0,0,0,0,0,0.217,0,1
0,0,1.29,0.43,0.43,0,0,0.43,0,0.86,0,0,0,0,0,0,0,0,0,0,0,1
0.28,0,0,0.28,0.28,0.28,0.86,0.86,0,1.44,0.86,0,0,0,0,0,0,0,0,0.221,0.166,1
0,0,0,0,0,0,0.53,0,0,1.25,7.32,0,0,0,0,0,0,0,0,0.099,0.63,1
2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.64,0.64,0.32,0.32,0.32,0.32,0,3.24,0,0,0,0,0,0,0.64,0,0,0.157,0,1
0,0,0.64,0.64,0.32,0.64,0.32,0.32,0,3.24,0,0,0,0,0,0,0.64,0,0,0.168,0,1
0.49,0,0.24,0.74,0.24,0.74,1.23,0,1.73,2.47,0,0,0,0,0,0,0,0,0,0.155,0,1
0.47,0,0.23,0.23,0,0,1.43,0,0,2.63,0,0,0,0,0.23,0,0,0,0,0.402,0.089,1
0,0,2.19,0,1.09,0,0.54,0.54,0,1.64,0,0,0,0,0,0,0,0,0,0.321,0,1
0.34,0,1.03,0,2.41,0.34,2.06,0.68,0,2.06,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.36,0,0.36,0.72,0,0,2.53,0,0,0,0,0,0,0.36,0,0,0.467,0.066,1
0,0,0.91,0,0,0,0.45,0,0.45,0.91,0,0,0,0,0,0,1.37,0,0,0,0,1
0,19.16,0.18,0,0.18,0,0,0,0,0,9.48,0,0,0,0,0,0,0,0,0,0.294,1
0,0,0.46,0,0.46,1.4,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.19,0,0.19,0,0,0.09,0,0,0,0.19,0.19,0,0,0.09,0.015,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.662,0,1
0,0,1.4,0,0.46,1.86,0,0,0.46,1.4,0,0,0,0,0,0,0,0,0,0.214,0,1
0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0.932,0,1
0.19,0,1.55,0.19,0.77,0,0.77,0.58,0,0.38,0,0,0,0,0.19,0,0,0,0.03,0.216,0,1
0.1,0,0.2,0,0,0,1.3,1.1,0,1.2,0,0,0,0,0,0,0.3,0,0,0.056,0,1
0,0,0.4,0.2,0,0,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0.302,0,1
0.09,0,0.36,0.09,0,0.18,0.72,0,0,3.27,0,0,0,0,0,0,0.27,0,0.015,0.031,0.031,1
0.07,0,0.25,0.2,0,0.02,0.25,0.25,0,0.02,0,0,0,0,0,0,0.02,0,0.011,0.022,0,1
0,0,0,0,1.58,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.279,0,1
0,0,0.52,0,0,0.52,1.05,0,0,2.64,0,0,0,0,0.52,0,0,0,0,0.475,0,1
0.18,0,1.57,0.36,0.06,0.06,0.54,0.3,0.24,1.08,0,0,0,0,0,0,0,0,0.01,0.169,0,1
1,0,0.66,0.66,0,0,0.33,0.66,0,0.33,0,0,0,0,0,0,0,0,0,0.541,0,1
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,15.43,0,0,0,0,0,0,0,0,0,1.118,1
0,0,0.63,0.63,0.31,0.31,0.31,0.31,0,3.19,0,0,0,0,0,0,0.31,0,0,0.162,0.054,1
0,1.33,0,0,0,1.33,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0.228,1
0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.67,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.67,0,0,0.118,0,1
0,0,1.21,0,1.21,1.21,1.21,0,1.21,4.87,0,0,0,0,0,0,0,0,0,0,0,1
0.64,0,0,0.38,0,0,0.25,1.03,0,0.51,0.12,0,0,0,0,0,0.12,0,0,0.299,0.092,1
0,0,0,0,0,0,0.68,0,0,4.12,0,0,0,0,0,0,0,0,0.028,0.229,0.028,1
0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3.09,0,1.03,1.03,1.03,0,0,1.03,0,0,0,0,0,0,1.03,0,0,0,0,1
0.9,0,0,0,0.9,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.45,0,1.92,0,0.56,0.45,1.81,0,0,1.36,0,0,0,0,0,0,0,0,0.019,0.134,0.019,1
0,0,0.68,0,0,0,0.68,0,0,1.81,0,0,0,0,0,0,0.22,0,0.159,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268,1
0.33,0,1.35,0.67,0.16,0.33,0.84,0,0,2.37,0,0,0,0,0,0,0,0,0,0.084,0,1
0,0,1.14,0.19,0,0,0.76,0.19,0.38,2.67,0,0,0,0,0,0,0,0,0,0.147,0.024,1
0.44,0,0.89,0,0,0,1.33,0,0,1.78,0,0,0,0,0,0,0.44,0,0,0.15,0.075,1
0,0,0.33,0,0,0,0.66,0,0,1.32,0,0,0,0,0,0,0.33,0,0,0,0,1
0.98,0,0.16,0.24,0,0.16,0.57,0.9,0,1.23,0,0,0,0,0,0,0,0,0,0.256,0.096,1
0.09,0,0.29,0,0,0,1.35,1.06,0,1.35,0,0,0,0,0,0,0.29,0,0,0.059,0,1
0,0,0.65,0,0.21,0.21,0.87,0,0,1.09,0.65,0,0,0,0,0,0.21,0,0,0.128,0.128,1
0.33,0,0.22,0,0,0,0.33,0,0,1.1,0,0,0,0,0,0,0,0,0,0.193,0.077,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0.326,0,1
0.46,0,0,0,0,0.46,1.38,0,0,2.31,0,0,0,0,0,0,0,0,0,0.823,0,1
0.41,0,0.2,0.2,0,0,1.25,0,0,2.3,1.67,0,0,0,0.2,0,0,0,0,0.345,0.306,1
0.86,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.154,0.154,1
0,0,0.97,0,0.97,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.503,0.167,1.342,1
0,0,0.5,0,0.16,0.16,0.33,0.67,0.5,1.51,0,0,0,0.33,0,0,0,0,0,0.105,0.052,1
0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0.714,0,0,1
0,0,0.33,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752,0.022,1
0.1,0,0.4,0.1,0.1,0,0.5,0,4.26,1.72,0,0,0,0,0,0,0,0,0,0.16,0,1
0,0,0,0,3.27,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0.18,0.18,1
0.29,0,0.14,0.04,0,0.29,0.04,0.14,0.04,0.79,9.53,0,0,0,0.04,0,0.19,0,1.117,0.09,0.011,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,1
0.11,0,0.45,0.45,0,0.11,0.34,0.22,0,1.25,0,0,0,0,0,0,0.45,0,0.018,0.132,0,1
0.58,0,2.33,0,1.16,0,0,0,1.16,2.92,0,0,0,0,0,0,0,0,0,0.09,0,1
0.44,0,0.44,1.32,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0.222,0.37,0,1
0,0,0.69,0,0.69,0,0,0.69,0,2.08,0,0,0,0,0,0,0,0,0,0.116,0,1
0.14,0,0.09,0.24,0.04,0.04,0.52,0.04,0.04,0.28,0,0,0,0,0,0,0.09,0,0,0.099,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0.208,0,1
0,0,0.4,0,0.4,0,0,0,0.4,2,0,0,0,0.4,0,0,0,0,0,0.116,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.389,0,1
0,0,1.33,0.33,0.33,0,0.33,0,1,2,0,0,0,0,0,0,0.66,0,0,0.159,0,1
0.25,0,0.75,0,0,0,1.51,0,0,1.01,0,0,0,0.25,0,0,0,0,0,0.124,0.124,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0.215,0,1
0,0,1.66,0.41,0,0,0.41,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745,0,1
0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0.207,0,1
0,0,0,0,0.73,0,0,0,0,1.47,0,0,0,0,0.73,0,0,0,0,0,0,1
0,0,0.15,0,0,0,0,0,2.26,2.11,4.07,0,0,0,0,0,0.15,0,0,0.076,0.46,1
0,0,0.38,0,0.19,0,0,0.19,0.19,0.95,0,0,0,0,0,0,0,0,0,0.03,0.09,1
0,0,0.17,0,0.35,0.35,0.35,0,0,0.17,0,0,0,0,0,0,0,0,0,0.171,0,1
0,0,1.42,0,0,0,0.95,0,0,2.38,0,0,0,0,0,0,0.47,0,0,0.248,0,1
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.389,0,1
0.64,0,1.93,0,0,0,1.29,0,0,2.58,0,0,0,0,0,0,0,0,0,0.37,0,1
0,0,0.62,0.62,0.62,0.31,1.25,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0.79,0,0,0.135,0,1
0.17,0,1.52,0.35,0.05,0.05,0.52,0.29,0.23,1.11,0,0,0,0,0,0,0.05,0,0.01,0.167,0,1
0.13,0,0.02,0.13,0.02,1.11,0.34,0.42,0.05,1.59,0,0,0,0.02,0,0,0.23,0,0.03,0.145,0.07,1
0.34,0,0.08,0.42,0.08,0.25,0.51,0.94,0,0.94,0,0,0,0,0,0,0.17,0,0,0.223,0.079,1
0,0,0.42,0,0.21,0,0.21,0,0,0.64,0,0,0,0,0,0,0,0,0,1.269,0.412,1
0,0,0,0,0.23,0,0.47,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.024,1
0.22,0,1.33,0.22,1.33,0,0.66,0.22,0,1.77,0,0,0,0,0,0,0,0,0,0.067,0,1
0.52,0,0.14,0.03,0.03,0.1,0.7,0.56,0,1.47,0,0,0,0,0,0,0.07,0,0,0.528,0.116,1
0,0,0,0,0,0.38,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0.35,0,1
0.35,0,0.35,0.7,0.35,1.41,1.06,0,2.82,2.82,0,0,0,0,0,0,0.35,0,0,0,0,1
0.1,0,0.1,0.1,0.1,0.53,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.07,0,0,0.35,0.71,0,0,2.5,0,0,0,0,0,0,0.35,0,0,0.233,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,0,0,1
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.34,0.34,0,0,0,0.17,0,0,0,0,0,0,0,0,0.34,0,0,0.027,0,1
0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,1
0,1.35,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1
0.73,0,0,0.73,0.73,1.09,0.36,0,2.19,2.19,0,0,0,0,0,0,0,0,0,0.332,0,1
0.1,0,0.8,0.8,0.5,0,0.7,0.3,0.2,0.7,0,0,0,0,0,0,0.1,0,0,0.158,0.015,1
0,0,0.29,0.29,0.29,0.29,0.87,0,2.61,2.9,0,0,0,0,0,0,0,0,0,0,0.14,1
0.9,0,0,0,0.9,0,0,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0.279,0,1
0,0,0.53,0,0.53,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.13,0,0,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0.01,1.611,0.01,1
0.14,0,0,0,0,0,0.59,0,0.14,0.88,0,0,0,0,0,0,0,0,0,0.128,0.102,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.43,0,0.43,0,0.86,0,0.43,0,0,4.76,0,0,0,0,0,0,0,0,0.14,0,0,1
0,0,0.18,0,0,0,0.9,0,0.18,0.72,0,0,0,0,0,0,0,0,0,0.063,0,1
0.08,0,0.16,0,0,0,0.23,0,0.16,0.23,0,0,0,0,0,0,0,0,0,0.038,0,1
1.26,0,0,0,0,0,0.42,0,0,1.26,0,0,0,0,0,0,0.42,0,0,0.472,0,1
0,0,1.15,0.38,0,0.19,1.72,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.17,0.17,0,0,0,0.17,0,0.17,0,0,0.17,0,0.35,0,0.108,0.03,0,1
0.65,0,1.3,0,0,0,1.3,0.65,0,3.26,0,0,0,0,0,0,0.65,0,0,0.103,0,1
0,0,0.19,0,0,0.19,0.39,0,0,0.78,0,0,0,0,0,0,0,0,0,0.16,0,1
0,0,0.31,0,0,0,0.62,0,0,1.25,0,0,0,0,0,0,0.31,0,0,0.388,0.097,1
0.21,0,0.42,0.21,0,0.42,0.64,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0.18,0.072,1
0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0.383,0,1
0.23,0,0.7,0.23,0.23,1.41,0.47,0,1.89,3.3,0,0,0,0,0,0,0.23,0,0,0.151,0,1
0,0,0.26,0.26,0.08,1.04,0.69,0.17,0.17,1.3,0,0,0,0.08,0,0,0.08,0,0.096,0.261,0.11,1
0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,1
0.15,0,0.61,0,0.3,0,0.92,0,3.53,2,0,0,0,0.15,0,0,0,0,0,0.203,0.022,1
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0.55,0,0.27,0.27,0.27,0,3.04,0,0,0,0,0,0,0.27,0,0,0.291,0.582,1
0.58,35.46,0.58,0,0.58,0.58,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0.239,0,1
0.1,0,0.4,0.1,0.1,0,0.5,0,4.26,1.72,0,0,0,0,0,0,0,0,0,0.16,0,1
0.26,0,0.53,0,0,0.53,0.73,0.66,0,3.32,0,0,0,0,0,0,0,0,0.011,0.265,0.034,1
0,0,0.58,0.29,0.09,0,0.48,0.38,0,0.67,0,0,0,0,0,0,0.09,0,0.063,0.047,0.031,1
0,0,0.87,0,0.29,0,1.45,0,0,1.45,0,0,0,0,0,0,0,0,0,0.085,0,1
0.49,0,0.09,0.11,0.02,0.21,0.89,0.54,0,1.46,0,0,0,0,0,0,0.02,0,0,0.868,0.144,1
0,0,0.94,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.75,0,0,0,2.25,0,0,3,0,0,0,0,0,0,0,0,0,1.223,0,1
0.1,0,0.8,0.8,0.5,0,0.7,0.3,0.2,0.7,0,0,0,0,0,0,0.1,0,0,0.158,0.015,1
0,0,0.34,0,0,0,0.69,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.39,0,0,0,0.78,0,0,1.17,0,0,0,0,0,0,0.39,0,0,0.132,0.066,1
0,0,0,0,0,0,1.81,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,1
0.43,0,0.78,0.26,0,0.17,1.22,0.43,0,2.35,0,0,0,0,0,0,0,0,0.056,0.056,0,1
0.46,0,0.69,0.46,0,0.46,0,1.61,0,0.69,0,0,0,0,0,0,0,0,0,0.112,0,1
0.06,0,0.4,0,0,0,0.33,0.13,0.13,1.21,0,0,0,0,0,0,0.06,0,0.021,0.085,0.01,1
0,0,0,1.88,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,1
0,0,0.95,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.47,0,0,0.263,0,1
0.59,0,1.66,0,0,0,2.49,0.59,0,1.66,0,0,0,0,0,0,0.11,0,0,0.233,0.019,1
0,0,0,0,1.63,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.82,0.45,0,0,0.45,0,0,4.56,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0.416,0,1
1.36,0,0,0,0.68,0,4.1,0.68,0,2.05,0,0,0,0,0,0,0.68,0,0,0.2,0,1
0.17,0,0.42,0.08,0.08,0.42,0.6,0.17,0,3.17,0,0,0,0,0,0,0,0,0,0.014,0,1
0,0,0,0,0.34,0,0.34,0,0.34,0.34,0,0,0,0,0,0,0,0.34,0,0.056,0,1
0.5,0,0.13,0.03,0.13,0.1,0.7,0.54,0,1.45,0,0,0,0,0,0,0.06,0,0,0.5,0.11,1
0.34,0,1.02,0,0,0,0,0,1.02,0.68,0,0,0,0,0,0,0,0,0,0.105,0,1
0,0,0,0,0,0,0,0,0.38,0.57,10.17,0,0,0.19,0,0,0,0,0,0.066,0.928,1
0,0,1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.26,0,1.61,0,1.07,0.26,0.8,0,0,1.34,0,0,0,0,0,0,0.8,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,0,0,0,0,0,0.92,0.3,0,1.23,0,0,0,0,0,0,0.3,0,0,0.351,0.25,1
0,0,0,0.77,0,0.38,1.16,0,0,0.38,0,0,0,0,0,0,0,0,0,0.121,0,1
0,0,1.44,0,0.48,0,0.96,0.48,0,0.96,0,0,0,0,0,0,0,0,0,0.43,0,1
0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.12,0,0,0,0.9,0,0,0.12,0,0.12,0,0,0,0,0,0,0,0,0,1
0.1,0,0.8,0.8,0.5,0,0.7,0.3,0.2,0.7,0,0,0,0,0,0,0.1,0,0,0.158,0.015,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.62,0,1.24,0,0.62,0,0.62,0,0,1.24,0,0,0,0,0,0,0,0,0,0.322,0,1
0,0,0.54,0,0.27,0,0.54,0,0,2.44,10.86,0,0,0,0,0,0,0,0,0.141,1.41,1
0,0,0,0,0.45,0,0.22,0,0,1.13,13.34,0,0,0,0,0,0,0,0,0.15,1.584,1
0.1,0,0.8,0.8,0.5,0,0.7,0.3,0.2,0.7,0,0,0,0,0,0,0.1,0,0,0.157,0.015,1
