@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R7,11,16,18,21,23,25,28-29,32,35-36,38-39,42,47-48,50-51,55-58'

@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.062,8,33,0
0,0,0,0,0,0,3.41,0.48,0,0,0.48,0,0,0,0,0,0,0.55,0,2.552,16,171,0
0,0,0,0,0.97,0,1.94,2.91,0,0,1.94,0,0,0,0,0,0,0.141,0,3.178,15,89,0
0,0,0,0,0,0,0.96,0,0,0,0.96,0,0,0.96,0,0,0,0,0,2.307,14,90,0
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,1.5,9,30,0
0,0,0,0,0.26,0,1.61,0.53,0.53,0.53,0.53,0.53,0,0.8,0,0,0,0.412,0,2.225,12,227,0
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,3,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0.25,0,0.64,0,0,0,0,0,0,0,0,0,0,0.162,0.036,3.167,32,491,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.066,18,200,378,0
0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0.54,0.108,3.787,28,375,0
0,0,0.33,0.33,0.33,0,0.99,0.66,0,0,0.33,0,0,0,0,0,0,0.13,0.043,2.016,19,125,0
0,0,0,0,0,0,4,0,0,0,0,2,0,4,0,0,0,0,0,1.758,7,51,0
0,0,0,0,0.7,0,0.17,0,0,0.17,0,0,0,0,0,0,0,0.031,0,1.564,21,194,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,1.613,11,71,0
0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,1.731,16,116,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0,1,1,8,0
0,0,0,0,3.31,0,2.64,0.66,0.66,0.66,0.66,0.66,0,0.66,0,0,0,0.293,0,3.968,34,127,0
0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.453,0.181,4.037,28,214,0
0,0,0,0,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,8,30,0
0,0,0,0,0,0,0.75,1.5,0,0,0.75,0,0,0,0,0,0,0.128,0,3.657,28,128,0
0,0,0,0,0.98,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,3.129,17,97,0
0,0,0,0.39,1.17,0,0,0.78,0,0,0,0,0,0,0,0,0,0.07,0,2.069,13,89,0
0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,4.8,19,24,0
0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,1,1,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,1.734,0,3.083,24,37,0
0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,29,53,0
0,0,0,0,0,0,1.09,2.19,0,0,0,1.09,0,0,0,0,0,0.325,0,4.586,51,133,0
0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,2.882,21,49,0
0,0,0,0.2,0,0,0.2,0.41,0,0,0.2,0,0,0,0,0,0,0.148,0,1.669,15,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.111,2,20,0
0,0,0,0,0,0,1.82,0,0.28,0,0,0.28,0,0,0,0,0,0.077,0,1.502,6,257,0
0,0,0,0.68,0.68,0,2.72,0.68,0.68,0.68,0.68,0.68,0,0.68,0,0,0,0.418,0.104,2.102,12,82,0
0,0,0,0,0.2,0,1.4,0.2,0.2,0.2,0.4,0.2,0,0.2,0,0,0.2,0.429,0.03,2.703,50,346,0
0,0,0,0,0,0,0.53,1.07,0,0,0,0.53,0,1.07,0,0,0,0.194,0,3.731,21,153,0
0,0,0,0,0,0,2.86,0,0.4,0,0,0,0,0.4,0,0,2.45,0.063,0.063,1.611,12,116,0
0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,2.5,0.075,0,1.483,6,89,0
0,0,0,0.5,0.5,0,2.01,1,0,0,0.5,0,0,0,0,0,0,0.168,0.084,2.303,15,129,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609,0,1.5,4,15,0
0,0,0,0,0.26,0,0.26,0,0,0,0.26,0,0,0,0,0,0.26,0.439,0,2.724,50,237,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,2,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.555,3,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,0
0,0,0,0,0,0,0.87,1.75,0,0,0,0.87,0,0,0,0,0,0.308,0,3.029,11,103,0
0,0,0,0,0,0,0.86,0,0,0,0,0.28,0,0,0.28,0,0,0.216,0,1.3,7,52,0
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0.176,0,1.476,7,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,1,1,8,0
0,1.07,1.07,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,2.161,21,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.023,1.983,19,240,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.186,3.862,28,112,0
0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.393,9,46,0
0,0,0,0,0,0,0.78,1.56,0,0,0,0.78,0,0,0,0,0,0.278,0,2.472,11,89,0
0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0.76,0,0,0.133,0,1.269,4,33,0
0,0,0,2.85,2.85,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,3.8,29,38,0
0,0,0,0,0.15,0,0.55,0,0,0,0,0,0,0,0,0,0,0.234,0.064,3.617,42,890,0
0,0,0,0,0,0,0.8,0,0,0,0,0.53,0,0,0,0,0,0.043,0,1.487,4,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,10,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,1,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,3,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,1.5,6,30,0
0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,2.56,0,0,2.25,7,36,0
0,0,0,0,0.22,0,0.56,0,0,0,0,0.11,0,0,0,0,0,0.198,0.03,4.211,81,678,0
0,0,0,0.06,0.19,0,0.79,0,0,0,0,0,0,0,0,0.06,0,0.143,0.057,2.716,37,880,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0,1.25,2,10,0
0,0,0,0,0,0.07,4.42,0,0,0,0,0.22,0,0,0,0,0.07,0.049,0,2.356,27,707,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857,16,41,0
0,0,0,1.26,0,0,2.53,1.26,0,0,1.26,1.26,0,0,0,0,0,0.141,0,2.28,10,57,0
0,0,0.62,0,0,0,1.87,0,0,0,0,0.62,0,0,0,0,0,0.103,0,1.347,4,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,3.75,9,15,0
0,0,0.48,0,0.48,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,6.823,143,464,0
0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.176,0.264,4.25,28,238,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0.066,18,200,378,0
0,0,0,0,0.37,0,1.11,0.37,0.37,0.37,0.37,0.37,0,0.74,0,0,0,0.192,0.064,1.923,17,177,0
0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,2.133,14,64,0
0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.6,0,0,0,0.085,0.085,1.735,22,92,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.324,0,2.291,22,55,0
0,0,0,0,0,0,4.47,1.49,0,0,1.49,0,0,0,0,0,0,0.229,0,2.333,10,49,0
0,0,0,0,1.33,0,0,0,0,1.33,0,0,0,0,0,0,0,0.681,0,2.037,22,55,0
0,0,0,0,0,0,1.07,0,0,1.07,0,0,0,0,0,0,0,0.37,0,2.24,22,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,1,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,36,0
0,0,0,0,0,0,1.58,0,1.58,0,0,0,0,0,6.34,0,0,0,0,1.384,4,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0
0,0,0,0,0.19,0,0.58,0,0,0,0,0,0,0,0,0,0,0.153,0.069,3.298,41,686,0
0,0,0.02,0.01,0.04,0,0.48,0,0,0,0,0.01,0,0,0,0,0.02,0.152,0.056,2.63,38,3086,0
0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.299,0,2.236,13,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863,0.143,4.484,33,148,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.066,17.952,200,377,0
0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.146,0,1.354,8,42,0
0,0,0,0,0,0,2.48,0,0.99,0,0,0.49,0,0,0,0,0.49,0.145,0,1.641,10,87,0
0,0,0,0,0.88,0,1.32,0.88,0.44,0.44,0.88,0.44,0,0,0,0,0,0.207,0,2.588,40,132,0
0,0,0,0.05,0.15,0,0.79,0,0,0,0,0,0,0,0,0,0,0.202,0.067,3.117,52,1303,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,0,1,1,1,0
0,0,0,0,0,0,1.97,0.24,0.24,0.24,0.24,0.24,0,0,0,0,0,0.15,0.075,2.367,12,206,0
0,0,0,0,0,0,0,1.51,0,0,1.51,0,0,0,0,0,0,0.286,0,2.277,12,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,7,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,9,34,0
0,0,0,0,0.86,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,1.944,8,35,0
0,0,0,0,0,0,2.53,0,0,0,0,0,0,0.5,0,0,0,0,0.094,1.26,12,63,0
0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583,8,62,0
0,0,0,0.05,0.15,0,0.67,0,0,0,0,0,0,0,0,0,0,0.158,0.05,3.764,85,1423,0
0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272,3,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,2.636,9,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.072,1.523,11,64,0
0,0,0,0,0,0,1.26,2.53,1.26,0,1.26,0,0,0,0,0,0,0,0,1.758,11,51,0
0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,1.629,9,44,0
0,0,0,0,0.63,0,2.54,0.63,0.63,0.63,0.63,0.63,0,0.63,0,0,0,0.279,0.093,1.981,12,105,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343,0,4.226,8,317,0
0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.068,0,1.483,9,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,3.85,26,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.785,6,25,0
0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,1.277,3,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0
0,0,0,0,0,0,0.3,0,0.6,0,0,1.21,0,0,0,0,0,0.022,0,1.59,37,272,0
0,0,0,0,0,0,1.92,0,0,0,0,0,0,3.84,0,0,0,0,0,1.666,7,50,0
0,0,0,0.07,0.22,0,0.67,0,0,0,0,0,0,0,0,0,0,0.228,0.032,3.03,45,706,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0
0,0,0,0,0,0,0,0,0.86,0,0,0.86,0,0,0,0,0,0.062,0,1.21,6,69,0
0,0,0,0,0,0,1.98,0.49,0.49,0,0.49,0.49,0,0,0,0,0,0.119,0,2.135,13,126,0
0,0,0,0,0,0,3.44,0.86,0.86,0.86,0.86,0.86,0,1.72,0,0,0,0.27,0.135,2.288,13,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,1.523,6,32,0
0,0.27,0,0,0.83,0,1.1,0,0.55,0,0,0,0,0,0,0,1.1,0.349,0,2.724,79,316,0
0,0,0,0,1.11,0,1.11,0,1.11,0,0,0,0,0,0,0,0,0,0,1,1,22,0
0,0,0,0,0,0,4.22,0.46,0.93,0.46,0.46,0.46,0,0,0,0,0,0.2,0.066,5.593,42,330,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574,0,1.714,4,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,2.076,15,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0.063,2.023,14,85,0
0,0,0,0,0,0,1.36,2.73,0,0,0,1.36,0,1.36,0,0,0,0.475,0,3.478,11,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.75,3,7,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.066,17.904,200,376,0
0,0,0,0,0,0,3.63,0,0,0,1.81,0,0,0,0,0,0,0,0,2.227,11,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347,3,31,0
0,0,0,0.61,0,0,0.61,1.22,0,0,0.61,0,0,0,0,0,0,0.412,0,2.206,19,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,1.384,4,18,0
0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,3,18,0
0,0,0,0,1.22,0,0.4,0.81,0,0,0,0.4,0,0,0,0,0,0.199,0,2.386,11,105,0
0,0,0,0.08,0.25,0,0.77,0,0,0,0,0,0,0,0,0,0,0.16,0.037,2.634,36,598,0
0.23,0,0,0,0.23,0,1.64,1.17,0.23,0.23,0.23,0.7,0,0.23,0,0,0,0.237,0,2.42,12,334,0
0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4,24,0
0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,1,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,0
0,0,0,0,0,0,1.69,0.56,0,0,0.56,2.54,0,0.28,0,0,0,0.072,0,1.948,55,191,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
0,0,0,0,0,0,0.35,0,0,0,0,0.35,0,0,0,0,0,0.256,0,2.053,13,232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,1.285,3,18,0
0,0,0,1.26,0,0,2.53,1.26,0,0,1.26,1.26,0,0,0,0,0,0.149,0,1.423,10,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,3,15,0
0,0,0,0,0.33,0,8.69,0,0,0,0,0,0,0.33,0,0,0,0,0,2.701,20,181,0
0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.551,13,76,0
0,0,0,0,0,0,1.79,0.89,0,0,0.44,0,0,0,0,0,0,0.136,0,1.988,24,179,0
0,0,0,0,0,0,3.29,3.29,0,0,1.09,0,0,0,0,0,0,0.155,0,2.862,15,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666,0,2.111,7,19,0
0,0.16,0,0,0,0.24,3.3,0,0,0,0,0.24,0,0,0,0,0,0.105,0,1.878,24,740,0
0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,10,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0
0,0,0.27,0.27,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.195,6,55,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,5,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0
0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,2.222,5,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,1.59,5,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413,15,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0,1.677,7,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,1.347,4,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0.374,0,1.775,5,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.361,0,1.652,4,38,0
0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,1.565,12,72,0
0,0,0.45,0.45,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.227,0,5.8,70,290,0
0,0,0,0,0.35,0,0,0,0,0,0,0,0,0.35,0,0,0,0.064,0,1.12,3,56,0
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0
0,0,0,0,1.07,0,0,0,0.35,0,0,0,0,0.35,0,0,0,0.12,0.06,1.787,11,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391,21,55,0
0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.136,21,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.052,21,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.58,0,0,0.165,0,2.674,17,115,0
0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.326,43,359,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.531,43,354,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.464,43,418,0
0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.214,3,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0
0,0,0,0.34,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,1.425,6,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,3,18,39,0
0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,5,17,0
0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518,8,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,2.285,14,80,0
0,0,0,0,1.26,0,0,0.63,0,0,0,0.31,0,0,0,0,0,0.037,0,3.904,39,246,0
0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,1.462,10,136,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0.276,0,2.666,16,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4,8,0
0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,3,5,0
0,0,0.78,0.39,0.58,0,0,0,0,0,0,0,0,0,0.19,0.19,0,0.239,0,1.626,8,122,0
0,0,0.29,0,0.58,0,0,0,0.29,0,0,0,0,0,0,0,0,0.167,0,1.122,3,55,0
0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.117,15,53,0
0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,3,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,15,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,1.719,15,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,1.47,5,25,0
0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,1.911,15,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0
0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,1.512,11,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,1.727,5,19,0
