@relation spambase

@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1
0,0,0,0.23,0,0.23,1.19,0,0,0,0,0,0,0,0,0,0,0,0.112,0.037,0,97,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.37,0,0,1.11,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0.264,0,0,12,1
0,2.04,0,0,0,0,1.02,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0.17,0.86,0,0,1.73,1.55,3.8,0,0,0,0,0,0,0.17,0,0,0,0,0.194,0.055,0,63,1
0,0.16,0.5,0,0,0.5,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.052,32,1
0.53,0.2,0.2,0,0,0,1.13,0.13,0,0,0,0,0,0,0,0,0,0,0.038,0.192,0.115,268,1
0.17,0.05,0.17,0.05,0.11,0,2.05,0.47,0,0,0,0,0,0,0,0,0,0,0.133,0.338,0.092,87,1
0,0,0.18,0,0.37,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.189,0,0,4,1
0.19,0,0,0,0.09,0.09,1.08,0,0,0,0,0,0,0,0,0,0,0,0.037,1.311,0,54,1
0.36,0,0,0.72,0,1.81,0.72,0,0.36,0,0,0,0,0,0,0,0,0,0.056,0.113,0.17,47,1
0,1.47,0,0,2.94,1.47,2.94,0,0,0,0,0,0,0,0,0,0,0,0.147,0.147,0,281,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0.105,0,27,1
0.44,0,0,1.33,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,12,1
0,0,0,1.01,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0.12,0.06,0,1013,1
0.43,0.25,0.17,0.08,0,0,0.77,0.34,0,0,0,0,0,0,0,0,0,0,0.048,0.258,0.113,300,1
0.38,0,0,0.38,0.77,0,1.16,0,0,0,0,0,0,0.38,0,0,0,0,0,0.057,0,70,1
0,0,0,0.71,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0.121,0,0,16,1
1.27,0.63,0,0,0.63,3.18,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0,59,1
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,11,1
0,0.4,0,0.4,0,0,1.62,1.62,0,0,0,0,0,0,0,0,0,0,0,0.272,0,34,1
1.28,0,0,1.28,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0,0,0.181,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.137,0,11,1
0.22,0,0,0,0,0,0.44,0,0,0.66,0,0,0,0,0,0,0.44,0,0.224,0.187,0.149,21,1
0,0,0,0.78,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,20,1
0,0,0,0,0,0,2.11,0.7,0,0,0,0,0,0,0,0,0,0,0,0.37,0,95,1
0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,55,1
0,0,0,0.47,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,182,1
0.23,0.32,0.02,0.21,0.36,0,1.54,1.09,0,0,0,0,0,0,0,0,0,0,0.058,0.672,0.128,193,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,23,1
0.25,0.5,0,0.5,1,0,2.01,0,0,0,0,0,0,0,0,0,0,0,0.034,0.034,0,60,1
0.29,0.29,0,0.87,0.58,2.61,2.9,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0.14,139,1
0.34,0.05,0,0,0.69,0.23,1.04,0.75,0,0,0,0,0,0,0,0,0,0,0.051,0.163,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.34,0,23,1
0.19,0,2.86,0.19,0,0,2.09,3.62,0,0,0,0,0,0.38,0,0,0,0,0.151,0.303,0,132,1
0,1.29,0,0.43,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.124,0.062,0,8,1
0,0,0,1.35,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0.141,1.41,252,1
0,0.05,0,0.05,0.1,0.2,0.17,0,0,0,0,0,0,0,0,0,0,0,0.004,0.017,0.017,489,1
0,0,0,2.43,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1
0,0.17,0,0,0,0,0.17,0.17,1.77,0.17,0,0,0.17,0,0,0,0,0,0.216,0.03,0,85,1
0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1.126,37,1
0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,19.829,66,1
0.08,0,0,0.08,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0.015,0.015,0,89,1
0,0,0,0.14,0,0.14,0.88,0,0,0,0,0,0,0,0,0,0,0,0.204,0.127,0.102,73,1
0,0,0,0.6,0.24,0,1.8,0.72,0,0,0,0,0,0,0,0,0,0,0.04,0.224,0,54,1
0.62,0.17,0.62,0.62,0.08,0.17,1.16,0.89,0,0,0,0,0,0.08,0,0,0,0,0.066,0.185,0.013,583,1
0,0,0,2.91,3.88,0,1.94,0,0,0,0,0,0,0.97,0,0,0,0,0.13,0.13,0,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257,0,0,66,1
0,0,0,1.08,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
0,0,0,0.97,0,0,0.97,0,0.97,0,0,0,0,0,0,0,0,0,0.167,0.167,1.342,13,1
0.19,0,0,0,0.09,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0.037,1.33,0,54,1
0.26,1.04,0.69,0.86,0.34,0.17,1.3,0.08,0,0,0,0,0,0,0,0,0,0,0.234,0.261,0.11,54,1
0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0.11,0,0,0,0.11,4.96,1.77,0,0,0,0,0,0,0,0,0,0,0,0.186,0.168,0.018,175,1
0,0.63,0.63,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0.22,0.22,0,0,1.13,0.9,0,0,0,0,0,0,0,0,0,0,0,0.15,1.584,114,1
0.27,1.37,0,0,1.37,2.2,3.03,0,0,0,0,0,0,0.27,0,0,0,0,0.28,0.093,0,63,1
0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0.177,0.265,0.088,114,1
0.65,0.32,0,0.32,0.32,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0.105,0.158,0,10,1
0,0,0,0.31,0,0.31,0.62,0,0,0,0,0.31,0,0,0,0,0,0,0.055,0.111,0,32,1
0,0,0,0.79,0,0,1.05,0,0,0,0,0,0.52,0,0,0,0,0,0.656,0,0,71,1
0.44,0.44,0,0.88,0,0.44,1.32,0,0,0,0,0,0,0,0,0,0,0,0.257,0.128,0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
0.24,0.16,0.16,0,0,0,1.22,0.49,0,0,0,0,0,0,0,0,0,0,0.095,0.255,0.095,84,1
0.1,0.07,0.03,0.25,0.39,0,1.3,0.39,0,0,0,0,0,0,0,0,0,0,0.077,2.33,0.113,266,1
0,0,0,1.63,1.63,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0.36,0.18,0.18,140,1
0,0,0,0.44,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.075,28,1
0.2,0.27,0,1.11,0.69,0,0.97,0.06,0,0,0,0,0,0.06,0,0,0,0,0.105,0.305,0,94,1
0,3.33,0,0,3.33,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,11,1
0,0.09,0,0.09,0,0,0.89,0.39,0,0,0,0,0,0,0,0,0,0,0.267,0.247,0,19,1
0,0,0,1.56,1.56,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.183,0.183,0.183,140,1
0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0.322,0,30,1
0.03,0.19,0.03,0.23,0.43,0,1.36,0.5,0,0,0,0,0,0,0,0,0,0,0.078,0.496,0.133,543,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611,0,0,22,1
1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
0.17,0.89,0,0,1.79,1.61,4.12,0,0,0,0,0,0,0.17,0,0,0,0,0.115,0.057,0,63,1
0.36,0.36,0,0.36,0.36,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0.334,0.467,0.066,393,1
0,0,0,0.36,0.73,0,1.46,0.36,0,0,0,0,0,0.36,0,0,0,0,0,0.181,0,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,10,1
0,0,0,2.58,0,0.32,1.94,0.64,0,0,0,0,0,0,0,0,0,0,0.058,0.116,0,20,1
0,1.36,0,0,0,0,1.36,0.68,0,0,0,0,0,0,0,0,0,0,0,0.238,0,19,1
0,0,0,1.85,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0.289,0,0,29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0.48,0.96,0,2.41,0.48,0,0,0,0,0,0,0,0,0,0,0.081,0.243,0,78,1
0.03,0.19,0.03,0.23,0.38,0,1.32,0.46,0,0,0,0,0,0,0,0,0,0,0.091,0.524,0.137,122,1
0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,12,1
0.61,0.61,0.15,0.3,1.54,0,1.08,0,0,0,0,0,0,0.46,0,0,0,0,0.128,0.025,0,13,1
0.32,0.16,0,0.16,0,0,1.47,0.98,0,0,0,0,0,0,0,0,0.16,0,0,0.29,0.029,13,1
1.12,2.24,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0,0,0.62,2.5,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,29,1
0,0.58,0,0.58,0.58,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0.239,0,123,1
0,0,0,0.31,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,61,1
0,0,0,2.83,0,0,0.94,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1
0.61,0,0,1.22,0,0,0.61,0.61,0,0,0,0,0,0.61,0,0,0,0,0.184,0,0,34,1
0,0.54,0,0,0.27,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.208,0.083,0,114,1
0.22,0,0,0.22,0,0,1.12,0.22,0,0,0,0,0,0,0,0,0,0,0.258,0.193,0,71,1
0.31,0.31,0,0.95,0.63,2.54,3.5,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0.102,138,1
0.32,0.04,0,0.32,0.54,0.29,1.32,0.34,0,0,0,0,0,0,0,0,0.02,0.04,0.058,0.165,0.182,117,1
0,0,0.37,3.34,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0.292,0.175,0.058,58,1
0.6,0.26,0.6,0.69,0.08,0.17,1.04,0.95,0,0,0,0,0,0.08,0,0,0,0,0.107,0.242,0.013,583,1
0,0,0,0.44,0.89,0,1.34,0.44,0,0,0,0,0,0,0,0,0,0,0.068,0.896,0,78,1
0,0.26,0,0.53,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,1.157,107,1
1.04,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.752,1.785,1.998,9989,1
0,0.74,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
0,0,0,0.8,0.8,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0.274,0,0,29,1
0.08,0.08,1.46,0.34,0.08,0.43,1.55,0.17,0,0,0,0,0,0.43,0,0,0,0,0.107,0.067,0.026,82,1
0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0.215,0.431,0,25,1
0,0,0,0.17,0,0.05,0.92,0,0,0,0,0,0,0,0,0.11,0,0,0.099,0.079,0.009,95,1
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.066,0.099,0.63,158,1
0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,0.215,0,18,1
0,0,0,1.63,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,16,1
0,0,0,0,0.97,0,2.42,0.48,0,0,0,0,0,0,0,0,0,0,0.084,0.252,0,80,1
0,0,0,0,0,0,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,25,1
0.62,2.82,0,2.5,0,0.31,1.56,0,0,0,0,0,0,0,0,0,0,0,0.055,0.111,0.055,6,1
0,0,0,0.9,0,0,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,41,1
0,0,0,2.2,0,0,1.47,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,29,1
0.43,0.26,0.17,0.08,0,0,0.78,0.34,0,0,0,0,0,0,0,0,0,0,0.048,0.259,0.064,62,1
0.63,1.58,0,0,0,0,0.63,0.31,0,0,0,0,0,0,0,0,0,0,0.103,0.206,0,76,1
0,0,0,0.23,0.95,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0.123,0,0.024,280,1
0,0,0,0.54,3.29,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0.241,0.321,0,140,1
0.17,0,0,0.58,0.05,2.61,1.5,0.17,0,0,0,0,0,0,0,0,0,0,0.204,0.186,0.027,131,1
0,0,0.42,0,0,0,2.13,1.28,0,0,0,0,0,0,0,0,0,0,0,0.349,0,105,1
1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,0,0,45,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279,0,23,1
0.14,0,0,0,0.14,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
0,0,0,0.54,0.54,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0.26,0,68,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1.86,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0.327,0.218,0,28,1
0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,1177,1
0,0,0,2.4,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.291,0,11,1
0,0,0,0,0.37,2.98,2.61,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,7,1
0.64,0.32,0,0.32,0.32,0,3.24,0,0,0,0,0,0,0,0,0,0,0,0.156,0.156,0,19,1
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
0,0,0,0,0,0,2.53,0.84,0,0,0,0,0,0,0,0,0,0,0.075,0.3,0,82,1
0,0.98,0.32,0.49,0.65,0.16,1.3,0,0,0,0,0,0,0.16,0,0,0,0,0.246,0.673,0,113,1
0,0,0,0.48,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,61,1
0,0,0,0,0,0.47,1.9,0,0,0,0.47,0,0,0,0,0,0,0,0.2,0,0,45,1
0.09,0,0,0.87,0.19,4.1,1.66,0.39,0,0,0,0,0,0,0,0,0,0,0.139,0.155,0,494,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.612,0.459,54,1
0,0,0,0.44,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0.144,0.072,28,1
0.1,0,0,0.1,0.2,0,1.35,0.52,0,0,0,0,0,0,0,0,0,0,0.057,0,0,24,1
0.9,0.5,1.6,0,0.2,0.2,1,0.1,0,0,0,0,0,0,0,0,0,0,0.174,0.174,0.014,669,1
0,0,0,0.94,0,0,2.51,0,0,0,0,0,1.88,0,0,0,0,0,0.75,0.046,0.046,138,1
0,1.08,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0.191,0.383,0,23,1
0,2.38,0,0,7.14,2.38,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,1
0.28,0,0,0,0.57,0,2.01,1.44,0,0,0,0,0,0,0,0,0,0,0.131,0.218,0,40,1
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0.248,1.985,12,1
0,0.5,0.76,0,0,0,1.52,0.76,0,0,0,0,0,0.5,0,0,0,0,0.074,0.412,0,19,1
0,0,0,0.47,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,182,1
0,0,0,1.07,0,0,2.15,1.07,0,0,0,0,1.07,0,0,0,0,0,0,0.598,0.998,295,1
0,1.04,0,1.04,0,1.04,1.04,1.57,0,0,0,0,0,0,0,0,0,0,0,0.269,0,47,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,135,1
1.29,0.64,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,81,1
0,0.45,0,0.45,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0.243,0.162,0.081,706,1
0.36,0.36,0,0,0,0,3.01,0.12,0,0,0,0,0,0.12,0,0,0,0,0.059,0.019,0,34,1
0,0,0,0.8,0.8,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0,19,1
0.16,0.49,0.16,1.14,1.3,0.49,1.8,0,0,0,0,0,0,0,0,0,0,0,0.225,0.225,2.233,47,1
0.32,1.6,0,0,1.6,2.57,3.53,0,0,0,0,0,0,0.32,0,0,0,0,0.213,0.106,0,63,1
0.59,0.59,0,0,0,0,0,0.59,0,0,0,0,0,1.19,0,0,0,0,0,0,0,10,1
0,0,0,1.44,0,0,1.44,1.44,0,0,0,0,0,0,0,0,0,0,0,0.271,0,11,1
0,0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,11,1
0.57,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0.081,0,0.081,147,1
0.48,0,0,0.48,0,0,1.44,0.48,0,0.24,0,0,0,0.24,0,0,0,0,0.036,0.184,0,66,1
0.03,0.19,0.03,0.23,0.42,0,1.34,0.5,0,0,0,0,0,0,0,0,0,0,0.077,1.281,0.125,595,1
0.65,0.32,0,0.32,0.32,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0.104,0.157,0.052,10,1
0.28,0.09,0,0.19,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0.23,0.124,0,50,1
0,0.59,0,0.59,0.39,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,43,1
0.44,0,0,1.34,0,0,4.48,0,0,0,0,0,0,0,0,0,0,0,0.074,0,0,12,1
0,0.58,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0.096,10,1
0,0,0.17,0.34,0.17,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,40,1
0,0,0,0,0,0.53,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0.088,1.151,67,1
0,0,0,2.83,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0.08,0.42,0,0,0.17,0,3.17,0.34,0,0,0,0,0,0,0,0,0,0,0.081,0.013,0,48,1
1.32,0,0,0,0,0,2.2,2.2,0,0,0,0,0,0,0,0,0,0,0,0.37,0,16,1
0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,1.03,1.611,0.01,278,1
0.17,0.95,0.2,0.51,0.34,0.13,1.36,0.27,0,0,0,0,0,0.03,0,0,0,0,0.041,0.136,0,181,1
0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
0,0,0,0.43,0,0,0.43,0,0.21,0,0,0,0,0,0,0,0,0,0,0.146,0.183,99,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.088,0,33,1
0,0.57,0,0.57,1.15,2.31,2.02,0,0,0,0,0,0,0,0,0,0,0,0.047,0.191,0.191,489,1
0,1.28,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
0.09,0,0,0.87,0.19,4.1,1.66,0.39,0,0,0,0,0,0,0,0,0,0,0.136,0.151,0,494,1
0,0,0,0.53,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0,61,1
0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,27,1
0,0,0.18,0,0.37,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0.182,0,0,4,1
0,0,0,0,1.04,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0.248,0.062,0.062,59,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,15,1
0.19,0,0,0,0.09,0.09,1.08,0,0,0,0,0,0,0,0,0,0,0,0.037,1.313,0,54,1
0.12,0.12,0,0.24,0.24,0,0.73,0,0,0,0,0,0,0.12,0,0,0,0,0.02,0.041,0,69,1
0,0.29,0,0,2.93,0,1.75,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,6,1
0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.752,0.022,47,1
0,0,0,0.29,0.19,0,1.35,0,0,0,0,0,0,0.58,0,0,0,0,0.149,0.059,0,148,1
0,0.46,2.31,0,0.46,0,2.31,1.38,0,0,0,0,0,0.46,0,0,0,0,0.49,0.816,0,12,1
0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.51,0,0,0,0,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0.142,1.212,0,130,1
0.47,0.47,0,0,0,0,0.95,0.23,0,0,0,0,0,0,0,0.23,0,0,0.121,0.04,0,55,1
0,0,0,0.58,0,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0.27,0.09,0,9,1
0,0,0,0.22,0,0,1.81,0,0,0,0,0,0,0,0,0.45,0,0,0.558,0,0,83,1
0,0,0,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0,25,1
0,1.04,0,2.08,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1
0.1,0.06,0.03,0.24,0.41,0,1.25,0.34,0,0,0,0,0,0,0,0,0,0,0.076,0.573,0.112,131,1
0,0,0,0.17,0,0.05,0.92,0,0,0,0,0,0,0,0,0.11,0,0,0.099,0.079,0.009,95,1
0.16,0.08,0,0.08,0,0,0.57,0.16,0,0,0,0,0,0,0,0,0,0,0.068,0.082,0.151,339,1
0.32,0.04,0,0.32,0.54,0.29,1.32,0.34,0,0,0,0,0,0,0,0,0.02,0.04,0.058,0.165,0.182,117,1
0,0,0,0.34,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,61,1
0.73,1.1,0,1.1,0.36,2.2,2.2,1.83,0,0,0,0,0,0,0,0,0,0,0.111,0.333,0,30,1
0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,20,1
0,0,0,0,0,0,0.61,0.61,0,0,0,0,0,0,0,0,0,0,0,0.322,0,49,1
0.37,0.18,0,0,0,0,0.37,0.18,0,0,0,0,0,0,0,0,0,0,0.081,0.027,1.625,11,1
0.08,0.42,0,0,0.17,0,3.17,0.34,0,0,0,0,0,0,0,0,0,0,0.084,0.014,0,48,1
1.05,0,0,1.05,0.52,0,0.52,1.05,0,0,0,0,0,0,0,0,0,0,0,0.698,0,14,1
0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
0.3,0.4,0,1.94,0.92,0.4,0.61,0.51,0,0,0,0,0,0.1,0,0,0,0,0.048,0.162,0.34,283,1
0,0,0,0,0,0,0.63,0,0,0,0,1.91,0,0,0,0,0,0,0.265,0.885,0,75,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443,0.665,0,15,1
0.13,0.26,0,0.26,0.44,0,1.47,1.1,0,0,0,0,0,0,0,0,0,0,0.068,0.79,0.159,193,1
0.24,0.49,0,0.49,0.99,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0,60,1
0,0,0,0.56,3.38,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0.26,0.347,0,140,1
0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,1.1,0.66,0,0,1.54,0,0,0,0,0,0,0.44,0,0,0,0,0.085,0.114,0.028,65,1
2.1,0,0,0,0,0,1.05,2.1,0,0,0,0,0,0,0,0,0,0,0,0.176,0,6,1
0.34,0.05,0,0,0.69,0.23,1.04,0.75,0,0,0,0,0,0,0,0,0,0,0.05,0.162,0,12,1
0.2,0.2,0.04,0,0,0,1.64,0.45,0.04,0,0,0,0,0,0,0,0,0,0.171,0.493,0.028,133,1
0.05,0.05,0.05,0,0,0.3,0.75,0.15,0.05,0,0,0,0,0,0,0,0.05,0,0.036,0.118,0,96,1
0,0.12,1.15,0,0.12,0.12,1.27,0,0,0,0,0,0,0,0,0,0,0,0.185,0.061,0,84,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
1.02,0.17,2.21,0.25,0.08,0.17,0.42,0.85,0,0,0,0,0,0.08,0,0,0.08,0,0.063,0.114,0.012,669,1
0,0,0,0,0.68,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,68,1
0,1.47,0,0,2.94,1.47,4.41,0,0,0,0,0,0,0,0,0,0,0,0.141,0.141,0,279,1
0,0,0,2.15,0,0,2.15,0,0,0,0,0,0,1.07,0,0,0,0,0,0.437,0.291,10,1
0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0.093,0.279,0,12,1
0,0,0,0.54,0.54,0,1.08,1.62,0,0,0,0,0,0,0,0,0,0,0,0.252,0,68,1
0,0,0,0.56,3.38,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0.26,0.347,0,140,1
1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0,0,36,1
0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0.042,0.085,0,33,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126,0,0,51,1
