@relation 'spambase-weka.filters.unsupervised.attribute.Remove-V-R3,10-11,14,16,20,22,25,27,30,32,37-38,42,44,46,53,55,58'

@attribute Word_freq_all numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.21,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,3.193,0
0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,1.294,0
1.31,0,0,0,0,0,0,2.63,0,1.31,0,3.94,0,0,0,0,0,1.906,0
0.21,0,0,0,0,0,0,3.82,0.1,0,0,0.1,0,0,0,0,0,2.221,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,1.55,0,0,1.611,0
0.35,0.2,0.15,0,0.1,0.05,0,1.84,0,0.15,0,0.15,0,0,0.05,0,0.021,1.871,0
0,0,0,0,0,0,0,1.81,0,0.72,0,0.36,0,0,0.36,0,0,2.293,0
0,0,0,0,0,0,0,0,0.62,0,0,0,0,1.25,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.62,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.079,1.962,0
0.15,0,0,0,0,0,0,0.47,0.05,0,0,0.36,0,0,0.1,0,0.013,3.591,0
0,0.74,0,0,0,0,0,0.37,0,0,0,0.37,0,0.37,0.74,0,0,2.28,0
2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,3.91,0.55,0.55,0.55,0.55,0,0,0,0,0,2.208,0
0,0.35,0,0,0,0,0,0.35,0.71,0,0.35,0.71,0,0,0,0,0,1.974,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0
0.64,0,0,0,0,0,0,0.9,0.25,0.25,0,0,0,0.12,0.25,0,0,1.491,0
0,0,0,0,0,0,0,2.22,0,0.44,0,0,0,0,0,0,0,1.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,2.428,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.75,0,0,0,0.58,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,1.93,0,0,0,0,0,0.27,0,0,0.084,1.231,0
0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,0,0,0,0,0,0,3.333,0
0,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.508,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0
0,0,0,0,0,0,0,1.54,1.54,0.51,0.51,0,0,0,0,0,0,2.6,0
0,0,0,0,0,0,0,2.73,0.91,0,0,0.45,0,0,0,0,0,2.158,0
0,1.31,0,0,0,0,0,2.63,2.63,1.31,1.31,1.31,0,0,0,0,0,2.214,0
0.57,0,0.57,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.242,2.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,6.79,0.97,0.97,0.97,0.97,0,0,0,0,0,2.666,0
0,0,0,0,0,0,0,1.93,0.72,0.24,0.24,0.24,0,0,0,0.48,0,2.386,0
0,0,0,0,0,0,0,2.73,1.36,0,0,0,0,0,0,0,0,1.541,0
0.17,0.17,0.08,0,0,0,0,2.79,0,0,0,0.78,0,0,0,0,0.013,3.205,0
0,0,0,0,0.42,0,0,0,0,0,0,0,0,2.95,1.26,0,0,1.487,0
0,0,0,0,0,0,0,1.03,2.06,0,0,0,0,0,3.09,0,0,1,0
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,4.76,0,0,1,0
0.08,0,0,0,0.08,0,0,0.76,0.08,0,0,0.68,0,0,0,0,0.024,2.883,0
0,0,0,0,0,0,0,2.08,0,0,0,2.08,0,0,0,0,0,1.777,0
0,0,0,0,0,0,0,5.55,2.77,2.77,0,0,0,0,0,0,0,1.857,0
1.02,0,0,0,0,0,0,0.34,0.68,0.34,0,0,0,0,0,0.34,0,1.5,0
0.15,0.12,0,0,0.02,0.02,0,0,0,0,0,0.68,0,0.02,0.02,0.33,0.041,2.198,0
0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,1.96,0,1.96,0,0,0,0,0,0,0,1.611,0
0,0,0,1.07,0,0,0,3.95,0,0,0,0.35,0,0,0,0,0,2.969,0
0,1.37,0,0,0,0,0,2.06,1.37,0.68,0,0,0,0,1.37,0,0,1.531,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0.37,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,1.181,0
0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.84,0,0,2.288,0
0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,1.389,0
0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,17.952,0
0.5,0,0,0,0,0,0,1.52,0,1.52,0,1.01,0,0,0.5,0,0.061,4.309,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0.21,0.21,0,0,0,0,0,0.21,0,0,0,0.21,0,0,0,0,0,1.79,0
0,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0
0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,7.89,0,0,0,1.4,0
0.41,0,0.41,0,0,0,0,0.41,0,0,0,0.41,0,0,0,0,0,2.022,0
0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1.28,0,0,0.64,0,0,0,0,0,2.35,0
0.19,0.19,0,0,0,0,0,2.69,0.77,1.15,0.19,0.38,0,0,0,0,0,2.894,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.629,0
0,0,0,0,0,0,0,4.27,2.56,0.85,0.85,0.85,0,0,0,0,0,2.138,0
0,0,0,0,0,0.67,0,0,0.67,0,0,0,0,0,0.67,0,0,1.222,0
1.33,0,0,0,0,0,0,8,0,0,0,1.33,4,4,0,0,0,1.647,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.52,0,0,0,0,0,0,1.83,0.52,0.26,0.26,0.26,0,0.78,0.26,0,0.045,1.823,0
0,0,0,0,0,0,0,5.14,2.28,1.14,0.28,0.28,0,0,0,0,0,2.291,0
0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.021,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.11,0,0,0.11,0,0,0,3.21,0,0,0,0.44,0,0,0,0,0,2.419,0
0,1.07,0,0,0,0,0,1.07,2.15,0,0,1.07,0,0,0,0,0,2.7,0
0,0,0,0,0,0,0,0,2.85,0,0,0,0,2.85,0,0,0,1.25,0
0.87,0,0.17,0,0.17,0,0,1.21,0,0,0,0.17,0,0.52,0,0,0,1.601,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,6.89,0,3.44,0,0,0,0,0,0,0,2.16,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,2.208,0
0,0,0,0,0,0,0,8.69,4.34,4.34,4.34,0,0,0,0,0,0,3.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,2.344,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0,1.192,0
0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,1.829,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,1.166,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0.197,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0
1.04,1.04,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,1.16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,1.225,0
0.62,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,2.213,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,1.363,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,2.555,0
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2.527,0
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,1.698,0
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,1.94,0,2.686,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0,0.83,0,3.137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
1.25,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.109,1.705,0
0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0
0.48,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,1.138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538,0
0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,2.105,0
1.35,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692,0
0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,0
0,0.2,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0.2,0,2.533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,1.38,0,2.655,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.043,0
0.32,0.06,0,0,0,0,0.25,0,0,0,0,0,0,0.06,0,0.19,0,1.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.72,0,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,2.171,0
0.3,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2.91,0,2.05,0
0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,1.937,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,1.7,0
0.31,0.31,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,8.117,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,2.076,0
0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0.809,3,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,2.22,0.277,2.72,0
0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,3.84,0,2.769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.46,0,1.117,0
0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,1.92,0,1.611,0
1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,1.34,0,2.432,0
0.29,0.29,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0.29,0,1.22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0.54,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0,1.147,0
