@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R4-5,10,14,18,20-21'

@attribute A4 numeric
@attribute A5 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
1372,-553,-141,-0,-3599,-256,0
-192,1199,-715,-1586,-279,-1533,1
282,485,-1558,-2004,274,-797,1
4,-81,-152,326,2909,1127,0
854,2151,19,2107,-1315,164,1
3057,-3441,-2827,-746,-261,18,0
766,-2927,44,3281,349,-2264,0
2318,455,1163,1515,785,-1431,1
-477,1467,936,-215,771,1701,1
1293,5976,109,2234,3983,-3153,0
1224,-487,837,1394,-246,2036,1
-506,-161,932,-8,-197,-1486,1
32,1747,1083,1996,768,-757,1
1041,-2668,6,-1752,2756,13,0
1353,-165,1341,546,198,86,1
951,-912,227,2042,304,-175,1
-882,-2722,3167,-2844,2372,-2951,0
181,-296,555,1109,1293,-918,1
178,1616,-1045,125,767,2493,1
42,1503,19,-2454,-389,161,0
