@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R4-5,8-12,14,17'

@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,99,35,63,0,40,18,47,7
100,100,44,49,0,21,8,28,7
61,0,36,100,46,85,91,46,4
95,1,46,84,53,100,67,34,4
79,63,85,29,61,100,66,33,9
100,79,36,47,0,21,5,29,7
91,51,19,36,0,43,40,75,8
44,64,100,68,84,32,57,28,1
100,96,53,100,47,100,18,0,3
100,100,76,91,51,100,18,3,3
100,39,56,98,71,100,30,0,9
99,16,37,70,0,0,24,65,8
57,20,0,20,36,70,68,100,8
96,27,63,79,65,91,72,36,9
29,31,12,100,51,84,93,100,0
100,57,17,35,0,12,37,48,7
47,71,0,0,0,21,48,92,5
100,89,33,43,0,3,21,50,7
44,67,0,35,36,83,68,100,8
72,1,43,100,67,67,90,45,4
54,7,0,90,30,100,72,100,0
77,0,53,100,69,71,47,24,4
61,7,0,82,11,100,48,86,0
100,61,33,0,12,29,19,0,2
100,42,36,46,0,0,12,41,8
100,55,68,82,50,100,32,13,3
64,0,0,93,36,100,84,100,0
100,17,32,24,0,68,16,45,6
64,66,93,43,70,0,28,0,8
100,54,45,0,19,26,9,0,2
78,69,68,33,35,0,6,0,1
100,86,53,0,38,5,25,10,2
100,77,45,29,9,0,1,0,2
100,86,57,97,46,100,17,0,3
100,35,25,0,4,33,3,1,2
100,39,51,39,36,100,49,26,4
100,42,32,23,0,0,24,49,8
100,90,27,41,0,0,27,37,7
100,79,67,36,50,18,34,17,1
100,61,95,100,55,84,16,0,9
100,69,47,100,37,80,3,0,3
69,0,0,78,12,100,47,83,0
100,27,32,40,0,0,27,61,8
86,100,27,46,0,0,17,34,7
98,95,41,84,0,49,9,22,7
100,90,54,29,17,0,14,0,2
100,57,31,33,0,3,36,51,7
69,65,100,82,76,65,50,26,1
83,40,31,0,0,36,1,27,6
81,84,94,84,71,70,47,24,1
100,59,31,18,0,0,35,39,7
100,3,24,40,0,88,14,52,0
100,67,55,83,44,100,14,0,3
45,0,0,91,35,100,82,100,0
100,47,26,0,0,27,6,7,2
77,68,4,7,0,21,39,73,8
100,100,66,86,45,94,16,0,3
100,98,48,85,13,59,0,17,7
100,100,90,13,71,58,52,0,5
100,56,37,0,4,4,0,5,2
100,19,61,44,67,74,44,13,5
84,54,64,46,27,5,0,0,1
84,63,98,88,73,80,49,24,1
100,100,87,10,74,62,51,0,5
100,91,53,39,24,0,0,12,2
100,77,45,70,10,59,0,24,7
100,2,45,100,10,0,0,33,8
71,57,0,6,22,0,60,95,5
100,100,41,53,0,30,3,40,7
81,4,43,20,27,59,24,18,4
100,89,27,35,0,0,17,29,7
71,0,33,100,47,61,76,38,4
64,100,100,81,73,100,38,4,9
100,96,42,100,42,98,12,0,3
100,66,65,22,37,0,7,0,2
100,23,33,23,0,100,5,29,6
39,31,10,46,46,100,80,100,8
100,74,42,49,0,1,31,37,7
91,37,37,9,4,45,0,27,6
59,92,15,0,0,6,44,90,5
87,0,39,95,58,100,68,35,4
99,28,57,52,58,64,26,0,5
77,61,2,0,0,34,38,72,8
100,46,36,9,0,0,2,0,1
100,100,61,88,47,83,15,0,3
100,23,22,57,0,100,38,82,0
67,56,0,58,22,100,57,91,8
62,82,100,85,74,65,49,24,1
100,82,51,100,38,90,12,0,3
53,69,0,0,19,10,66,100,5
100,91,76,64,54,92,28,1,5
100,27,45,0,6,36,0,34,6
19,53,74,100,100,81,67,34,1
75,0,49,66,80,70,83,32,4
100,73,50,19,20,0,8,0,2
85,44,85,100,71,96,37,15,9
100,54,25,0,0,21,7,9,2
98,21,29,33,0,100,10,37,6
100,53,60,48,65,80,40,8,5
95,63,95,100,56,86,19,0,9
94,52,61,32,26,24,0,7,2
89,0,53,100,55,78,44,24,4
59,68,100,85,75,69,49,24,1
48,25,0,100,35,85,76,100,0
100,56,46,0,22,21,18,1,2
90,0,49,100,78,82,78,38,4
100,74,53,19,30,0,5,0,2
100,97,43,39,11,0,13,23,2
100,8,44,100,10,8,0,27,8
100,64,59,57,23,9,0,3,1
77,100,93,34,73,79,64,32,9
73,50,0,10,24,0,69,96,5
100,75,40,22,10,0,6,7,2
97,19,55,84,50,100,12,0,5
85,71,91,93,68,87,45,23,1
68,0,0,89,25,100,64,96,0
93,0,19,51,0,94,20,57,0
81,51,62,46,25,15,0,1,1
81,89,85,79,64,54,42,21,1
100,47,31,1,0,0,7,7,2
86,18,57,55,43,82,28,14,1
90,53,29,56,0,9,21,57,8
84,100,80,84,59,62,39,19,1
100,100,73,74,51,96,30,13,3
100,67,17,5,0,0,31,61,8
100,83,51,91,41,100,11,0,3
83,100,82,75,61,62,41,20,1
100,35,62,32,26,0,0,1,1
79,0,21,71,26,100,54,34,4
76,87,100,98,75,98,50,24,1
100,88,56,100,41,82,12,0,3
80,0,0,70,5,100,42,86,0
88,22,31,8,0,56,9,39,6
100,90,55,55,19,0,0,3,1
100,50,48,0,19,13,12,0,2
100,77,56,79,50,100,19,0,3
90,76,60,44,45,29,30,15,1
68,28,100,100,89,83,58,27,7
75,83,86,99,69,100,31,7,9
81,0,33,81,30,100,57,26,4
82,36,31,37,31,76,36,34,4
71,21,100,97,83,76,53,22,7
86,0,35,71,40,100,60,30,4
100,78,58,100,48,85,16,0,3
100,66,44,30,10,0,4,5,2
100,70,63,100,48,82,17,0,3
100,81,32,69,0,21,25,31,7
61,0,0,97,35,100,81,100,0
100,92,59,64,45,100,19,2,3
51,6,5,100,52,77,100,82,0
66,6,0,100,20,100,57,92,0
100,43,45,12,15,28,0,2,2
100,41,49,0,18,46,0,22,6
90,35,51,11,8,5,0,1,1
100,57,37,0,14,25,16,0,2
100,20,43,67,35,92,65,29,4
79,0,20,43,0,100,6,28,6
100,0,1,82,0,100,49,93,0
67,100,0,40,30,60,66,100,8
92,59,93,100,82,89,44,16,9
45,16,13,100,58,75,100,74,0
87,15,26,35,0,74,18,45,6
100,46,69,100,64,98,24,0,9
97,14,22,0,0,27,39,72,8
100,44,63,19,29,24,0,5,2
98,38,66,77,56,60,34,16,5
100,52,28,0,6,22,3,0,2
88,40,40,32,26,100,42,27,4
82,0,26,85,39,100,63,32,4
84,100,80,47,60,29,40,19,1
100,24,28,0,1,34,0,0,2
100,19,36,19,0,67,5,35,0
100,100,90,15,58,86,51,0,5
100,27,65,100,84,86,41,4,9
100,28,30,34,0,0,24,56,8
84,0,45,100,69,100,58,29,4
78,81,98,95,73,88,49,24,1
80,14,26,17,0,100,8,33,6
37,44,13,33,48,84,79,100,8
76,72,0,0,11,44,48,83,8
46,31,100,100,71,86,33,1,9
82,81,85,100,53,100,20,6,9
62,86,3,0,0,8,53,94,5
100,60,26,0,12,32,16,0,2
79,0,0,72,18,100,57,92,0
49,22,3,100,46,83,92,100,0
100,94,28,50,0,100,24,37,7
95,55,34,52,0,0,24,64,8
100,57,30,0,0,9,20,27,2
100,56,34,20,4,0,9,4,1
100,15,25,46,0,100,22,42,6
57,44,0,0,40,5,78,100,5
71,0,21,89,33,100,55,28,4
100,76,44,40,16,80,0,20,6
99,0,53,100,81,81,84,42,4
73,0,0,71,9,100,44,85,0
93,59,100,88,66,100,24,0,9
100,82,52,95,42,100,9,0,3
100,75,62,100,56,99,22,0,3
100,91,46,100,27,70,4,0,3
86,46,72,0,28,29,0,18,0
100,88,59,85,47,100,14,0,3
100,97,54,100,30,86,6,0,3
83,0,48,77,39,100,42,22,4
43,21,8,100,45,100,92,100,0
100,17,35,22,0,76,5,34,6
74,0,48,95,73,64,76,36,4
87,16,29,22,0,73,10,40,6
86,18,29,23,1,85,0,18,6
100,21,55,45,62,71,40,11,5
87,34,37,0,9,29,0,25,6
100,79,73,90,52,100,31,10,3
82,35,43,0,21,14,0,2,6
69,58,0,2,42,0,90,100,5
79,0,43,100,73,77,61,31,4
90,20,29,18,0,76,6,31,6
98,48,19,24,0,18,39,45,7
100,100,73,51,52,55,28,6,3
100,34,56,0,23,26,0,22,6
77,67,100,92,75,85,50,25,1
100,92,58,100,37,82,11,0,3
100,82,40,41,0,6,13,41,7
97,100,36,32,0,83,4,24,7
75,0,38,100,66,88,58,29,4
73,11,37,100,67,82,61,30,4
92,27,40,8,7,58,0,21,6
100,32,70,96,83,97,40,1,9
81,84,92,90,69,80,46,22,1
100,100,72,58,51,74,31,10,3
99,11,25,43,0,100,20,48,6
100,82,63,79,47,100,17,0,3
80,31,29,12,0,59,2,23,6
75,0,0,93,23,100,66,100,0
85,67,58,27,42,7,28,14,1
94,21,35,17,4,74,0,29,6
100,100,95,7,71,57,52,0,5
78,20,19,59,0,100,17,27,6
74,73,100,80,75,67,51,25,1
75,80,68,53,36,50,6,0,1
72,7,39,100,62,90,61,30,4
100,53,82,96,66,99,23,0,9
100,45,36,0,6,9,2,0,2
36,46,6,30,40,77,71,100,8
98,6,78,77,72,100,33,1,9
100,0,46,81,78,100,34,0,9
100,0,37,64,0,37,23,59,8
100,72,55,96,48,100,16,0,3
62,55,0,0,22,0,57,88,5
69,100,10,14,0,0,44,90,5
100,100,51,51,23,0,4,4,2
100,69,52,31,19,18,18,0,2
100,50,90,92,65,85,24,0,9
100,70,35,7,9,0,0,7,2
74,0,0,74,8,100,45,88,0
100,49,40,57,0,0,15,45,8
90,29,31,13,0,67,4,35,6
91,12,24,74,20,100,45,36,4
95,16,34,16,5,92,0,26,6
74,0,38,85,55,100,62,30,4
100,78,56,100,48,94,13,0,3
77,13,23,39,0,100,14,37,6
83,22,26,28,0,77,11,31,6
100,47,50,81,62,100,29,0,5
87,15,29,22,0,100,6,34,6
60,73,0,8,29,0,81,96,5
64,44,0,5,36,0,77,97,5
100,83,66,46,50,28,33,17,1
75,0,100,84,89,100,61,29,9
93,45,48,78,45,75,48,24,4
81,77,92,86,69,70,47,24,1
48,2,0,92,31,100,74,100,0
100,97,66,100,46,95,20,0,3
99,37,35,8,0,50,9,31,6
100,87,59,100,38,89,7,0,3
83,24,17,45,0,94,17,41,6
85,0,52,69,46,100,46,23,4
99,43,54,100,48,89,23,8,5
100,42,54,41,15,0,0,2,1
100,96,73,46,55,21,36,18,1
94,0,47,100,58,59,84,43,4
100,19,79,100,78,98,40,12,9
80,12,25,29,0,100,4,29,6
95,89,71,72,54,100,26,2,3
69,0,29,100,34,65,60,34,4
72,0,42,100,64,91,61,30,4
100,100,72,85,52,90,31,12,3
100,90,68,78,53,100,28,5,3
100,76,48,100,34,84,8,0,3
87,40,67,80,68,91,70,35,9
100,20,60,84,65,98,21,0,9
84,0,46,90,62,68,45,23,4
83,27,26,25,0,76,12,39,6
57,38,0,13,32,11,68,95,5
73,85,67,53,36,15,8,2,1
68,54,0,0,9,11,64,100,5
82,65,77,100,48,79,18,4,9
62,46,100,89,63,74,27,0,9
84,89,71,95,44,100,18,0,9
73,30,51,86,76,57,75,38,4
100,81,61,99,51,100,21,2,3
100,100,85,34,70,73,35,0,5
100,49,80,100,60,95,22,0,9
80,6,56,57,88,47,84,38,4
91,86,80,56,54,100,30,7,3
74,0,36,100,56,94,52,26,4
72,0,20,100,20,99,51,29,4
88,38,58,5,44,0,29,14,1
43,61,94,100,100,84,67,34,1
100,44,76,93,54,82,15,0,9
100,45,56,38,20,0,1,0,1
81,7,31,68,35,100,52,34,4
92,0,50,100,71,74,86,42,4
96,24,93,91,68,100,31,0,9
100,47,40,4,7,0,0,4,1
96,58,64,60,29,39,0,4,1
70,0,36,100,38,98,51,34,4
100,100,72,53,51,66,28,7,3
83,0,41,85,45,100,55,28,4
100,45,63,75,45,100,20,2,5
100,55,56,46,20,0,2,1,1
100,82,66,52,49,32,33,16,1
85,89,60,82,36,92,13,1,9
100,17,54,89,90,100,44,10,9
88,61,78,99,58,98,15,0,9
71,0,41,100,54,100,55,26,4
100,22,65,24,47,96,39,0,5
100,91,57,100,38,87,11,0,3
75,0,30,100,44,90,68,35,4
100,39,77,86,83,100,38,6,9
100,40,57,40,24,0,0,4,1
76,0,39,100,58,81,51,26,4
73,0,30,100,45,93,58,30,4
70,9,38,100,60,66,78,39,4
100,23,63,97,78,96,37,0,9
100,77,54,100,41,98,17,6,3
70,0,33,95,47,87,55,21,4
81,12,28,52,27,100,42,26,4
