@relation magic

@attribute FLength numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
25.3794,2.4306,30.0704,g
63.6129,2.7653,1.1868,g
33.2729,2.8366,13.2336,g
31.7269,2.4208,11.3284,g
56.5222,2.9661,3.306,g
33.2272,3.0658,29.984,g
37.6859,2.5694,0.588,g
40.0572,2.4893,17.8954,g
56.4465,3.3718,64.0988,g
40.1596,2.3096,0.235,g
20.5372,2.0233,89.6566,g
101.178,3.1982,3.1693,g
17.3998,2.415,33.5627,g
30.7557,2.5472,25.831,g
42.8278,2.6469,1.5938,g
12.9925,2.2799,13.0028,g
38.9854,2.608,5.2555,g
34.5434,2.6985,12.0162,g
27.1805,2.2279,74.9943,g
36.5105,2.7924,25.1167,g
74.479,3.5496,3.4608,g
19.4386,2.4541,58.159,g
31.0833,2.6289,1.041,g
101.963,4.4168,1.971,g
81.0409,3.3754,2.8681,g
68.9157,2.2201,19.048,g
12.9501,2.1889,47.56,g
85.2487,2.7642,9.3662,g
90.5525,3.9952,4.077,g
38.6741,2.9405,3.4588,g
29.5252,2.7029,19.7036,g
39.8046,2.6154,11.243,g
12.8449,2.1917,51.2589,g
12.787,2.0473,72.426,g
28.4655,2.4526,4.6337,g
42.6295,2.9474,21.504,g
20.6311,2.0314,25.186,g
55.5478,3.2303,5.806,g
32.3656,2.5211,43.291,g
35.3812,2.6556,15.8702,g
64.5882,2.896,4.603,g
86.7913,3.5011,2.284,g
53.7352,2.8199,11.7065,g
37.8835,2.5752,6.518,g
27.0664,2.6998,11.067,g
64.581,3.1695,2.8079,g
12.7921,2.1189,12.2449,g
35.2375,2.4265,11.053,g
92.4111,4.1425,2.217,g
88.3871,3.0934,1.8504,g
22.2736,2.2253,2.1861,g
52.5731,3.1411,10.364,g
52.4878,2.6749,26.0436,g
64.6222,3.3105,1.667,g
19.2296,2.1222,74.6152,g
23.5359,2.6112,24.91,g
109.552,4.354,4.69,g
17.2028,2.4579,89.7035,g
100.011,4.0373,1.9529,g
31.2839,2.8309,5.898,g
40.4929,2.4091,35.674,g
94.1916,3.0932,9.5567,g
36.599,2.5949,11.1458,g
21.1295,2.224,41.1662,g
30.3839,2.2753,52.542,g
24.0683,2.899,54.485,g
117.58,4.3152,9.964,g
40.7301,2.5079,27.3684,g
59.9876,2.772,5.453,g
23.6039,2.638,6.139,g
78.4224,3.2497,1.9214,g
25.1407,2.3865,2.4381,g
34.1619,2.9974,11.6079,g
45.985,3.1091,1.926,g
45.6044,3.1471,0.963,g
47.334,3.1714,0.04,g
31.8569,2.871,11.217,g
27.1484,2.673,11.7518,g
23.9026,2.4955,63.4582,g
46.0957,3.1313,9.399,g
24.8168,2.6684,3.542,g
19.2521,2.4265,47.858,g
31.546,2.6613,40.323,g
66.8617,3.2444,1.496,g
141.484,2.4669,7.2801,g
12.974,2.1021,42.2408,g
23.9367,2.5581,78.0806,g
24.476,2.4533,8.8517,g
16.3137,2.3365,10.758,g
94.6984,2.8189,5.866,g
23.9025,2.5185,14.9967,g
19.9314,2.4417,39.732,g
43.8236,3.04,14.3052,g
75.316,2.8834,0.539,g
37.5265,3.0988,7.3742,g
24.6852,2.6821,7.086,g
28.9235,2.5472,16.859,g
12.9839,2.0846,49.891,g
78.2133,3.4203,3.555,g
12.7643,2.1021,58.644,g
96.782,3.7516,0.7623,g
56.1812,3.031,7.318,g
32.6759,2.7745,0.134,g
24.999,2.5993,81.8671,g
86.2691,3.5583,4.8363,g
50.2744,3.6069,16.6925,g
87.425,3.3715,1.909,g
56.8518,2.9398,7.6682,g
22.3636,2.1399,5.6931,g
61.1704,3.1865,4.301,g
24.1449,2.6021,35.5329,g
23.1041,2.4281,21.8327,g
25.8925,2.5179,17.314,g
54.5413,2.6449,14.244,g
19.1365,2.2279,4.278,g
74.7378,3.0934,4.5935,g
34.6098,2.8913,13.962,g
18.9028,2.3674,64.045,g
20.2358,2.1089,7.1029,g
28.8362,2.4786,7.4925,g
45.1147,2.9652,12.2356,g
31.9404,2.7054,29.895,g
29.8236,2.8497,28.5766,g
26.6921,2.6186,2.96,g
75.469,3.1438,3.0461,g
62.1123,2.8777,18.185,g
26.3353,2.6522,27.835,g
27.5557,2.3385,21.3825,g
26.1141,2.7344,4.7719,g
112.948,3.2619,0.938,g
39.3744,3.2118,4.823,g
31.8025,2.3502,9.822,g
45.605,2.5397,30.557,g
32.8882,2.659,8.0922,g
38.549,3.3116,24.017,g
18.9455,2.2095,47.57,g
22.0057,2.4208,29.699,g
28.9269,2.5132,63.5476,g
25.4788,2.616,87.3998,g
74.0236,2.9138,4.1846,g
22.1719,2.525,47.5368,g
38.6754,2.9777,4.437,g
74.6238,3.4509,15.92,g
37.043,2.8132,5.3662,g
59.2512,2.8938,1.7138,g
84.0324,3.2917,1.839,g
42.423,2.7097,6.304,g
32.8294,2.7694,32.43,g
13.6728,2.3775,14.071,g
80.2907,3.5756,4.036,g
29.3345,2.4683,0.936,g
95.5063,3.7743,2.627,g
46.0093,2.5179,13.218,g
69.769,3.5462,0.4249,g
21.1287,2.0273,34.1392,g
31.0918,2.8028,7.3779,g
25.2907,2.4713,3.1678,g
60.9338,3.1011,13.807,g
50.0814,3.1225,5.8695,g
21.308,2.4464,7.3869,g
82.6154,3.5741,1.979,g
33.9185,2.9689,10.519,g
17.497,2.1945,18.256,g
24.4878,2.2683,12.595,g
82.5928,3.0633,34.3027,g
23.3113,2.4409,82.0579,g
63.7616,3.1096,3.473,g
103.301,3.4281,2.053,g
68.5377,2.9731,15.494,g
28.8261,2.7296,88.0136,g
106.501,3.6269,4.26,g
16.5737,2.2833,45.9059,g
41.5186,3.1302,6.997,g
12.9627,2.0663,61.5575,g
82.7995,3.0856,0.2339,g
35.7638,2.4616,60.622,g
23.3948,2.5065,25.641,g
21.3232,2.6871,6.2738,g
18.5095,2.3674,58.5288,g
74.4746,2.9717,5.847,g
50.8322,2.8707,0.817,g
22.8025,2.1732,4.3154,g
46.2842,3.1094,5.452,g
21.462,2.3274,1.493,g
82.4208,2.6826,0.0258,g
87.7092,3.2214,0.5537,g
105.033,4.2755,3.9102,g
91.2684,2.9509,6.4844,g
33.3045,2.6862,5.2437,g
25.1307,2.5045,1.668,g
30.147,2.5746,5.9657,g
36.3397,2.6972,5.053,g
21.6056,2.6684,28.138,g
19.4338,2.7672,10.3057,g
55.4763,3.1252,3.086,g
54.6903,2.6498,22.307,g
21.6421,2.2122,45.9906,g
50.2003,3.1778,12.513,g
35.0679,2.3314,5.9483,g
22.2724,2.1508,46.1424,g
32.524,2.7226,17.709,g
15.1951,2.4594,63.395,g
24.7546,2.601,20.6302,g
21.4042,2.6345,2.3372,g
18.2939,2.1959,68.712,g
25.7604,2.6812,10.273,g
35.0228,3.2757,0.7701,g
112.173,2.6107,13.0126,g
38.6811,3.1201,13.3421,g
21.3715,2.5159,18.5084,g
27.766,2.3284,36.383,g
80.4507,3.1678,0.29,g
74.8027,2.8379,0.501,g
30.8885,2.667,54.9356,g
25.3556,2.4108,20.0785,g
16.1801,2.3032,11.282,g
97.4933,4.0082,1.9247,g
40.22,3.1948,7.1523,g
71.4461,3.043,6.252,g
21.9209,2.4654,8.3521,g
101.939,3.1725,9.836,g
51.5731,3.3256,3.174,g
25.1525,2.7857,85.328,g
47.57,2.7853,3.654,g
121.742,2.4495,28.328,g
18.7354,2.3096,46.1771,g
82.4094,3.0848,0.617,g
45.3582,2.7997,41.4223,g
64.7091,3.1518,3.8163,g
57.0078,3.033,7.705,g
31.9061,2.638,22.6447,g
36.6283,2.4735,9.08,g
27.8774,2.785,37.707,g
62.2097,3.3344,6.1974,g
37.0175,2.7197,64.5625,g
59.4,2.9256,4.789,g
88.2709,3.2541,2.21,g
51.0702,2.9521,7.48,g
73.9749,3.0048,2.006,g
21.0921,2.4249,35.604,g
23.1919,2.5617,34.6018,g
23.9796,2.8341,2.3258,g
32.916,2.7114,19.7462,g
35.1787,2.601,19.0052,g
41.2726,3.221,6.769,g
20.5613,2.2999,59.2812,g
26.6768,2.7168,6.8488,g
34.6492,2.5434,34.9593,g
19.0166,2.1399,68.8859,g
25.0728,2.081,0.0003,g
49.8616,2.7727,3.757,g
36.852,3.0052,8.877,g
50.3838,2.6776,2.566,g
25.3189,2.7807,14.263,g
91.7205,3.9939,0.982,g
48.8922,2.7835,2.0888,g
29.7674,2.8325,23.932,g
75.4335,2.993,0.298,g
30.3824,2.5676,11.9419,g
31.8057,2.8985,9.087,g
22.698,2.1156,7.7055,g
12.863,2.0434,17.031,g
30.3325,2.7608,6.8354,g
18.2664,2.5126,14.708,g
38.7785,3.039,6.554,g
36.6025,3.1703,0.912,g
16.7618,2.3738,18.9207,g
18.0642,2.3655,71.9141,g
50.0617,3.4071,3.6587,g
121.288,2.634,5.5164,g
45.5041,2.5045,40.137,g
22.8945,2.1987,52.36,g
25.0459,2.8552,30.4393,g
30.5311,2.4014,1.3823,g
27.388,2.7356,19.1785,g
20.2764,2.4175,78.2299,g
19.1932,2.2718,56.213,g
21.8714,2.1658,37.4338,g
35.3773,2.6566,0.2798,g
45.5945,3.0538,9.0222,g
63.1196,3.3687,6.423,g
27.1226,2.723,39.0678,g
18.0731,2.4125,9.6089,g
19.8582,2.4771,15.7031,g
39.745,2.7255,23.2283,g
43.6493,2.7846,3.517,g
53.9373,3.0455,5.2515,g
28.3689,2.7631,2.948,g
12.803,2.0588,26.705,g
24.2182,2.3936,84.1374,g
18.2067,2.356,49.5821,g
68.5786,2.5302,5.205,g
24.6409,2.5849,27.087,g
19.4671,2.3345,16.8715,g
30.9096,2.7778,10.519,g
86.0891,4.1786,2.7219,g
30.3331,2.4526,0.9075,g
107.969,2.8096,69.079,g
59.4784,2.4141,3.525,g
85.2739,3.4605,2.176,g
80.1873,3.8487,0.9381,g
34.8998,2.827,11.545,g
36.5256,2.5289,7.4831,g
42.84,2.8777,8.4993,g
24.8161,2.6309,42.368,g
26.9136,2.42,10.463,g
23.1207,2.6479,22.208,g
96.5847,4.0688,0.846,g
82.365,3.3093,4.035,g
98.2237,3.5247,1.4305,g
64.3131,2.6196,6.749,g
54.025,3.0241,2.499,g
24.38,2.616,0.8652,g
31.8861,2.5145,19.612,g
17.3473,2.248,77.3274,g
42.9914,3.2679,25.0566,g
17.1061,2.1553,0.3185,g
28.9642,2.6609,5.3282,g
20.3585,2.3493,28.3104,g
25.4825,2.4224,2.5804,g
27.9985,2.3856,1.1388,g
32.5377,2.8561,27.297,g
16.4506,2.3263,31.76,g
76.9668,3.365,2.2043,g
18.2772,2.3191,53.8203,g
41.4986,2.8713,11.817,g
79.713,2.9012,5.3899,g
43.7014,2.86,0.4341,g
30.7181,2.4479,32.599,g
34.7572,2.6004,18.3397,g
79.4369,2.7279,2.8484,g
16.2145,2.2504,26.52,g
118.287,2.8814,0.0349,g
26.8614,2.6488,18.3524,g
35.4359,2.9757,15.8652,g
19.1316,2.2683,65.2488,g
38.5207,3.2981,8.443,g
29.1293,2.5855,24.9145,g
43.4795,2.6758,2.912,g
91.3563,2.9612,0.9563,g
50.785,2.6594,2.291,g
63.3708,2.78,7.406,g
34.8842,2.7701,15.9453,g
31.8536,2.5347,2.004,g
32.4659,2.8681,14.407,g
101.165,3.3387,1.0165,g
35.807,3.1178,8.37,g
24.2663,2.2822,6.918,g
33.1412,2.8695,11.856,g
38.9232,2.6522,22.7058,g
77.4963,3.3758,6.373,g
32.4073,2.6133,9.6339,g
118.862,3.5161,1.5122,g
42.6788,2.721,1.891,g
37.7881,2.7101,7.342,g
46.7382,3.0422,4.3993,g
12.976,2.3865,0.764,g
18.52,2.2956,76.716,g
26.0862,2.4099,4.1527,g
66.2685,3.0599,8.811,g
23.0918,2.7239,75.388,g
33.3819,2.4742,44.799,g
77.8986,3.4919,2.701,g
17.2563,2.5496,32.4323,g
19.9774,2.4099,3.2309,g
29.4333,2.4955,32.312,g
80.5977,3.4706,2.3504,g
112.464,3.1564,4.728,g
51.5578,2.5478,5.498,g
19.2878,2.5126,58.7634,g
45.1593,2.8576,2.219,g
57.0431,3.3516,6.306,g
38.4451,2.5459,7.8286,g
69.7856,3.237,21.1032,g
29.2222,2.7482,23.553,g
32.9693,3.0392,12.5002,g
23.0489,2.2467,70.3994,g
36.7909,2.8748,8.0884,g
31.0155,2.766,9.17,g
20.2236,2.3294,26.8895,g
38.439,2.6031,16.4293,g
40.7319,2.7771,4.584,g
79.1292,3.253,1.7184,g
23.4914,2.3181,60.5491,g
13.054,2.2188,16.7337,g
51.903,2.9209,7.684,g
21.4397,2.485,84.1039,g
18.1621,2.4495,56.812,g
13.9473,2.3454,25.1526,g
26.3542,2.7292,21.6256,g
59.5565,3.0368,1.3614,g
158.532,2.3617,6.673,g
29.2635,2.9114,18.469,g
95.8184,2.6405,6.415,g
76.4663,3.231,4.4052,g
27.4626,2.5933,4.914,g
20.1382,2.2636,17.612,g
32.6529,2.9413,7.4018,g
49.6601,3.1746,5.4509,g
81.9918,3.7042,3.5195,g
18.2056,2.4108,13.294,g
29.6407,2.9619,26.1855,g
26.4178,2.3979,52.269,g
12.9881,2.1746,57.4381,g
28.0095,2.3997,17.516,g
12.9651,2.1055,32.5129,g
70.1859,3.1942,4.216,g
43.516,2.8873,7.658,g
91.1228,3.6607,1.133,g
24.7122,2.5988,33.725,g
39.0441,3.2453,25.577,g
36.3933,2.9292,2.6313,g
33.8279,2.4778,20.2701,g
44.6982,3.0915,25.5856,g
28.3305,2.9069,64.1446,g
90.6778,3.57,2.94,g
31.0616,2.3531,34.976,g
26.3916,2.7003,22.2594,g
19.786,2.3032,5.495,g
77.1905,3.472,2.621,g
13.1758,2.2867,5.341,g
21.891,2.0881,35.1373,g
98.1014,2.7126,2.954,g
65.4261,2.6924,8.129,g
20.958,2.5521,5.271,g
18.8823,2.2266,37.739,g
28.4847,3.0835,42.931,g
60.0737,3.1339,5.624,g
32.1215,2.5927,23.424,g
59.5007,3.7937,4.6349,g
78.2012,3.5043,2.603,g
17.4089,2.5099,86.211,g
17.3976,2.1861,26.7597,g
32.4786,2.9112,5.956,g
29.0298,2.9172,79.5884,g
27.8148,2.6955,2.348,g
82.1086,4.0291,0.171,g
36.55,2.7846,2.106,g
101.187,4.0786,1.7602,g
32.2731,2.3483,14.4105,g
35.3335,2.6702,5.8315,g
97.7809,3.799,0.3308,g
46.7381,2.9886,3.111,g
92.6284,3.5469,6.878,g
34.7943,2.7771,42.3246,g
20.4837,2.1414,6.661,g
76.6657,3.0276,0.436,g
33.4858,2.7969,12.9506,g
57.2696,3.1754,7.052,g
32.5517,2.4541,15.486,g
39.6495,2.9312,19.5495,g
22.4992,2.2625,26.9489,g
66.9411,3.0594,5.633,g
12.4899,2.1688,45.6611,g
67.8347,3.2686,7.486,g
19.2775,2.0917,89.7033,g
40.7886,2.736,5.9571,g
39.7779,3.1206,17.966,g
37.1967,3.2235,10.3638,g
80.2224,3.3912,1.547,g
34.3515,2.8385,0.4904,g
48.4923,3.6612,5.684,g
102.704,3.2973,1.4659,g
33.9614,2.6785,2.818,g
35.8749,2.9499,10.037,g
21.3109,2.0774,82.9943,g
44.3994,3.1239,5.818,g
66.0896,2.9413,8.2426,g
91.1548,3.9472,4.456,g
20.0484,2.2856,9.098,g
97.6192,3.7412,1.822,g
21.143,2.0737,61.5734,g
22.3702,2.1255,31.77,g
61.1987,3.2414,2.402,g
72.9599,3.6432,4.988,g
96.8446,3.4076,0.7867,g
41.8804,2.8965,6.862,g
34.7035,2.8663,5.354,g
20.0297,2.4289,88.905,g
34.8237,3.0109,14.577,g
60.7624,2.8594,4.199,g
21.2203,2.1446,18.981,g
24.3806,2.3032,24.8729,g
90.5978,3.3461,8.936,g
28.5152,2.4646,48.71,g
26.433,2.7097,12.833,g
44.7394,2.638,3.251,g
25.6419,2.7206,25.123,g
13.0934,2.2109,74.741,g
30.8683,2.3918,28.222,g
23.8349,2.8322,69.237,g
20.8219,2.8182,7.4814,g
26.9932,2.4175,7.251,g
94.3584,3.5842,4.8624,g
27.028,2.4433,65.9551,g
33.5378,2.5539,35.2593,g
17.3028,2.3674,50.682,g
23.2007,2.2788,30.7414,g
29.5559,2.3636,39.4223,g
23.5813,2.1477,12.5074,g
29.9358,2.7427,39.0829,g
20.7571,2.1189,1.2268,g
46.7619,2.5786,7.875,g
31.9231,2.873,44.2068,g
40.7402,2.7582,2.063,g
36.6722,2.7462,2.1511,g
69.7228,3.4686,2.0787,g
24.4736,2.3847,2.7837,g
85.1724,3.5616,1.778,g
64.0613,2.9042,5.813,g
36.5242,2.8466,2.938,g
47.1951,2.9307,18.4615,g
105.504,2.8543,0.951,g
19.9501,2.0846,4.317,g
57.3784,2.5058,21.804,g
21.2333,2.0986,3.7149,g
61.9284,3.1413,1.571,g
94.7976,2.5938,3.343,g
29.0658,2.5422,8.953,g
67.7475,2.8654,2.3478,g
18.7599,2.4479,18.587,g
29.8384,2.3729,1.575,g
37.8325,2.5587,64.525,g
24.1784,2.4031,22.993,g
22.3018,2.3811,9.809,g
27.5166,2.7631,44.6119,g
38.025,2.5353,12.1567,g
18.1784,2.2878,7.916,g
31.8121,2.6781,1.1657,g
45.5838,3.1745,10.3511,g
61.0713,2.8854,11.987,g
109.043,3.1284,0.658,g
29.9675,2.6294,87.736,g
33.121,2.6444,25.6036,g
12.8808,2.0588,28.493,g
76.2691,3.3471,4.1242,g
53.5918,2.4594,78.558,g
25.2864,2.3953,8.436,g
17.3029,2.179,3.5463,g
58.556,3.231,0.052,g
17.7397,2.4807,3.4241,g
48.5197,2.6165,5.5783,g
21.4181,2.0473,39.5774,g
36.5676,2.8445,15.939,g
24.9831,2.5422,6.432,g
30.7934,2.7131,5.0435,g
21.5257,2.6201,6.6877,g
112.373,3.4071,4.9835,g
25.6709,2.2,25.9332,g
33.1261,2.4836,1.3049,g
18.7237,2.2405,8.6873,g
41.989,2.3664,28.063,g
26.5259,2.4401,28.938,g
12.4704,2.1319,71.5879,g
86.5636,3.8026,2.643,g
28.2701,2.3522,10.181,g
74.3998,3.5147,4.3296,g
70.2269,3.6767,9.1982,g
19.9742,2.5593,8.793,g
33.3772,2.5993,9.2004,g
35.2052,3.073,18.325,g
28.1957,2.747,37.3532,g
34.7007,2.7443,6.713,g
73.2948,3.6665,8.681,g
20.003,2.2799,35.9796,g
35.904,2.8794,87.6718,g
28.7554,2.4166,2.941,g
34.8842,2.6186,9.986,g
26.7219,2.472,27.079,g
42.169,2.5139,5.1421,g
81.5335,2.894,3.1709,g
18.6575,2.3909,6.9844,g
18.2899,2.4362,23.367,g
68.9406,3.474,0.279,g
13.0433,2.2135,72.219,g
60.8973,2.9974,0.411,g
110.128,2.608,64.95,g
25.6886,2.3711,6.0144,g
20.8989,2.2589,31.9848,g
15.1324,2.3483,21.428,g
13.1882,2.2613,69.277,g
20.4427,2.0394,11.756,g
59.9017,2.9802,1.9107,g
26.8527,2.8156,18.3145,g
28.971,2.2923,41.669,g
27.1388,2.8156,30.825,g
30.5605,2.4487,0.732,g
46.2801,2.8979,50.944,g
60.0089,2.8261,1.388,g
13.0018,2.1123,67.951,g
35.2888,2.5031,7.108,g
23.8669,2.639,20.646,g
38.3797,2.772,8.548,g
138.838,3.2464,3.499,g
36.8391,2.6571,32.9639,g
38.0445,2.6551,12.735,g
33.0503,2.5192,10.277,g
43.4518,2.6799,7.1147,g
23.49,2.7478,15.7122,g
48.0913,2.8231,3.2173,g
20.443,2.5308,5.9332,g
27.0812,2.6345,32.22,g
91.7312,3.3263,5.105,g
31.3719,3.071,28.6317,g
27.5369,2.8633,39.9687,g
27.3416,2.2565,25.809,g
33.0135,2.4183,5.177,g
50.2054,2.8225,16.239,g
29.8905,2.7105,45.781,g
21.9086,2.4257,50.2519,g
45.3992,2.9513,2.1063,g
19.5014,2.3531,27.644,g
24.6784,2.0774,52.1801,g
101.009,3.3079,2.6208,g
29.4713,2.42,1.643,g
29.5296,3.0233,37.585,g
27.4986,2.2279,43.9124,g
33.0788,2.7649,2.2025,g
84.3787,3.6211,0.1081,g
34.7897,3.3034,29.8189,g
45.6321,3.0441,0.3822,g
19.3057,2.4764,89.3334,g
27.6058,2.2648,13.386,g
24.848,2.4654,39.8891,g
29.9384,2.8119,22.871,g
32.5149,2.6464,10.4419,g
65.6203,3.2445,2.733,g
79.6309,3.466,2.3084,g
54.9239,3.183,4.34,g
28.1075,2.7059,43.177,g
25.254,2.1746,81.0836,g
12.59,2.1538,84.3099,g
12.8128,2.0774,21.21,g
18.7573,2.6474,10.6572,g
45.3587,2.9643,22.3299,g
41.0916,2.4224,10.8662,g
38.715,2.6744,22.3013,g
87.3876,3.6577,5.6,g
16.5285,2.3692,11.404,g
103.705,4.1844,2.4726,g
13.0217,2.1123,54.248,g
41.4518,2.6707,32.8027,g
33.997,2.634,3.413,g
65.9214,3.2049,3.118,g
40.8586,3.214,9.4564,g
43.3106,2.9511,12.2655,g
13.0035,2.1089,11.7248,g
39.6606,2.6726,34.0416,g
24.0875,2.5911,24.732,g
26.9695,2.6985,33.261,g
29.9967,3.1074,16.23,g
26.2856,2.5447,18.8584,g
82.6024,3.3685,10.3828,g
35.3663,2.9253,6.7587,g
44.5906,2.8915,0.706,g
98.0185,3.1977,3.6065,g
92.9014,3.5101,0.0323,g
38.8527,2.8531,4.604,g
22.3151,2.1319,48.9671,g
23.6245,2.5478,9.529,g
27.3592,2.2253,51.723,g
24.0005,2.5263,6.9421,g
14.3194,2.42,17.439,g
19.4413,2.4362,17.0993,g
23.4256,2.6138,5.5254,g
40.1071,2.8479,11.7922,g
25.8147,2.3674,0.206,g
18.7532,2.2648,3.5066,g
38.8055,3.0611,5.344,g
57.607,3.0538,14.193,g
38.8245,2.7899,0.804,g
20.5019,2.3551,1.3685,g
28.1264,2.863,56.248,g
32.0031,2.6702,8.6023,g
49.5199,2.8573,16.8734,g
46.7996,3.2139,18.651,g
23.2473,2.6839,34.217,g
61.5118,3.6745,32.635,g
35.2047,2.8354,10.218,g
32.5446,2.7007,12.117,g
12.6243,2.2467,47.441,g
42.7735,2.7447,13.269,g
85.1522,2.4586,3.625,g
37.6085,3.0856,6.6889,g
31.0627,2.7701,15.9615,g
27.3397,2.596,20.048,g
38.026,2.641,18.645,g
34.2121,2.638,7.337,g
21.8031,2.2672,23.2813,g
26.8184,2.6449,3.2859,g
52.3415,3.0953,2.441,g
28.2181,2.6207,59.7755,g
19.5992,2.2878,46.534,g
97.7959,3.6101,7.8023,g
39.5943,2.9921,2.8951,g
30.3343,2.6739,9.129,g
35.6271,2.5849,18.357,g
56.5458,3.1081,1.1326,g
81.0836,3.4593,0.572,g
34.6933,2.4346,3.7316,g
22.7327,2.3284,36.461,g
94.7737,3.2785,5.0273,g
76.6358,3.4706,2.83,g
88.2815,3.1239,0.618,g
67.341,3.016,0.256,g
33.8423,2.7631,14.9219,g
70.0753,3.1517,4.1472,g
22.6828,2.3674,6.211,g
35.1185,3.1561,84.9057,g
50.8775,2.9566,9.4633,g
23.5549,2.2055,40.3261,g
41.0163,2.4518,4.1807,g
79.1585,3.7561,1.975,g
31.8548,2.5557,16.9228,g
21.5843,2.1156,60.3918,g
77.1953,2.7551,2.3779,g
78.6393,3.006,2.261,g
35.8676,2.9157,4.5394,g
26.5035,2.6721,24.301,g
19.4791,2.2967,0.4907,g
23.3544,2.1538,11.469,g
24.4102,2.3334,4.738,g
33.2811,2.9405,48.571,g
28.2338,2.5308,8.526,g
23.9751,2.3454,4.1125,g
47.4418,2.7054,9.974,g
24.7179,2.4541,8.976,g
25.7471,2.541,28.4117,g
103.083,2.4757,68.039,g
61.5347,3.53,0.5733,g
34.1079,3.5937,57.0274,g
18.8943,2.3757,2.707,g
43.0126,2.6968,2.4997,g
26.0249,2.5315,1.3587,g
31.3567,2.4393,5.816,g
33.0532,2.9125,9.549,g
38.5065,2.7384,2.37,g
46.2246,2.9752,7.135,g
34.4853,2.772,4.916,g
28.0462,2.7218,26.6013,g
96.5408,3.4348,9.0346,g
21.3516,2.243,57.3003,g
25.076,2.549,4.506,g
29.8259,2.6186,14.0382,g
61.8286,2.7969,19.1036,g
20.482,2.3945,71.972,g
63.7085,3.3946,28.387,g
38.0247,2.4921,29.1805,g
114.412,2.6238,4.901,g
25.4562,2.5569,0.2694,g
18.2467,2.1703,76.9045,g
37.2863,2.5283,9.941,g
20.3039,2.3096,21.937,g
78.6102,3.7074,3.301,g
67.214,2.8624,5.559,g
24.0471,2.667,31.0402,g
29.3911,2.5276,7.845,g
90.7035,3.5602,1.5563,g
55.0918,2.7152,3.965,g
47.985,3.0348,5.3027,g
97.3151,3.3217,2.984,g
17.9317,2.4005,15.228,g
71.2934,3.447,2.6,g
27.8535,2.5276,5.97,g
42.2579,2.8454,4.1593,g
30.9444,2.7404,23.9855,g
62.6872,2.9926,2.3854,g
35.1579,2.6279,2.6246,g
21.5488,2.0774,23.9321,g
29.1511,3.1318,11.6197,g
38.0751,2.7745,8.0786,g
25.5536,2.3531,79.873,g
73.882,3.4736,1.6503,g
30.5583,2.5938,14.043,g
20.1024,2.5045,16.42,g
91.4389,3.58,1.088,g
88.9818,3.2423,2.6107,g
31.6176,2.7767,2.98,g
34.0176,2.98,2.68,g
40.1211,2.85,9.8871,g
20.1522,2.5575,14.451,g
20.7835,2.0512,64.912,g
84.2741,3.8949,3.7714,g
32.2241,2.3738,2.2101,g
21.6029,2.1319,82.4952,g
78.3373,2.7675,7.9135,g
42.4518,3.079,9.906,g
51.7157,3.0469,10.8389,g
87.5146,2.8713,12.3675,g
26.3733,2.8567,9.37,g
26.0561,2.4969,2.8978,g
36.473,2.8139,5.3586,g
48.4695,2.9917,6.955,g
59.5126,3.2827,1.5087,g
65.7938,3.372,1.8622,g
89.3234,3.2227,9.3521,g
32.4832,2.4836,24.26,g
20.5521,2.0986,22.516,g
12.8751,2.1287,43.404,g
56.5581,2.9598,3.622,g
55.6736,2.9484,4.3032,g
38.97,2.8865,21.4609,g
23.145,2.5843,66.6152,g
66.8196,2.7202,6.014,g
40.6834,2.8024,18.706,g
30.858,2.9053,1.0274,g
44.613,3.0717,7.436,g
45.4388,3.269,23.8454,g
64.0108,3.0372,3.9371,g
24.8354,2.3222,31.7177,g
31.1542,2.8845,40.24,g
20.5321,2.4829,44.9,g
24.9054,2.5557,12.967,g
18.5424,2.2878,74.4102,g
12.6594,2.0512,73.203,g
41.1136,2.666,3.559,g
57.4424,3.718,3.1991,g
29.9698,2.3314,9.344,g
33.6476,2.7532,26.137,g
41.7981,3.2026,3.627,g
30.8845,2.7792,10.2947,g
60.9046,3.1955,6.978,g
24.8223,2.4378,8.302,g
18.8406,2.3936,4.5583,g
28.3463,2.4433,6.785,g
70.0452,3.049,15.494,g
24.8854,2.5359,15.148,g
28.1793,2.736,10.836,g
42.1261,2.6702,2.1978,g
18.5107,2.3793,5.534,g
47.5572,2.9472,10.781,g
24.3935,2.4683,31.567,g
40.0652,2.9811,18.0501,g
20.7078,2.2304,88.9011,g
25.2832,2.4417,37.32,g
73.28,3.8598,1.0024,g
61.7228,3.5276,2.701,g
34.4717,2.7903,8.3289,g
56.8011,3.5661,8.732,g
55.8635,2.6556,2.6299,g
13.0916,2.1351,51.288,g
21.2283,2.3096,5.0985,g
25.2187,2.6304,32.3326,g
22.6152,2.6527,33.3063,g
23.4016,2.7427,21.2603,g
49.4461,3.1235,6.4861,g
81.3975,3.4263,22.7735,g
72.9523,3.5797,0.702,g
45.7388,3.1654,5.0177,g
23.5829,2.3847,40.6189,g
84.4221,3.6229,4.2808,g
94.618,3.7625,2.903,g
96.2358,4.0803,2.2634,g
74.1805,3.3523,4.9278,g
33.9347,2.5328,0.334,g
58.2616,2.8686,5.4939,g
20.5867,2.3212,31.2984,g
86.053,3.239,3.062,g
