@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,3,9,11'

@attribute FLength numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
24.6574,2.6335,17.585,g
83.7959,3.5502,1.9876,g
54.5906,2.917,0.626,g
44.218,2.5717,18.537,g
60.3438,3.7198,12.8638,g
92.1053,3.6836,6.5297,g
22.2435,2.2978,44.3431,g
17.3282,2.1703,82.2683,g
74.3446,3.6303,7.6188,g
77.4316,2.7846,12.3296,g
13.2353,2.1804,25.938,g
91.7477,2.9219,9.9993,g
76.354,3.3663,2.903,g
30.9023,2.6021,10.6775,g
43.0089,2.636,13.9329,g
37.4896,3.1722,75.311,g
17.0052,2.3979,52.599,g
74.4788,2.9985,10.928,g
30.8816,2.6201,27.0824,g
35.5608,3.2682,0.5877,g
12.654,2.2516,66.0814,g
31.7269,2.4208,11.3284,g
77.7269,3.6814,5.68,g
70.7825,3.051,0.97,g
37.2286,3.1695,16.6959,g
19.8356,2.4116,24.926,g
20.2913,2.4183,12.229,g
109.723,4.2302,3.4161,g
26.5035,2.6721,24.301,g
48.5197,2.6165,5.5783,g
29.0311,2.3414,15.802,g
20.0821,2.2109,34.358,g
34.9632,2.7885,3.901,g
74.7986,2.9757,7.8318,g
47.1318,3.5004,8.902,g
69.8921,2.8283,4.442,g
74.6212,3.4638,0.8905,g
51.7407,2.9289,6.405,g
30.3621,2.5629,9.991,g
44.1235,3.0154,75.807,g
19.1154,2.3962,31.686,g
31.3868,2.8573,16.5296,g
26.1516,2.792,10.6685,g
21.0071,2.4487,29.349,g
20.5372,2.0233,89.6566,g
44.8094,2.9167,22.0962,g
50.0814,3.1225,5.8695,g
81.2756,3.2469,0.022,g
91.7353,3.4097,2.8204,g
48.8366,2.9802,0.0805,g
45.6239,3.0269,6.262,g
60.9046,3.1955,6.978,g
33.1412,2.8695,11.856,g
28.9813,2.9405,46.863,g
36.1546,2.3608,6.3767,g
55.0058,3.3413,0.817,g
19.1301,2.2833,38.478,g
12.9884,2.2055,26.41,g
40.3693,2.7756,17.8601,g
55.9732,2.7202,8.528,g
51.9877,2.836,3.8346,g
111.923,2.8426,3.3939,g
24.5434,2.3191,61.886,g
38.97,2.8865,21.4609,g
77.6049,3.0222,4.328,g
32.8908,2.5635,18.3564,g
50.5199,2.9692,12.511,g
26.1561,2.5139,49.5681,g
81.2135,3.0981,0.193,g
37.7007,3.0883,12.8359,g
28.653,2.4548,22.384,g
21.9962,2.3664,39.342,g
19.4266,2.4541,23.9107,g
21.8627,2.29,65.5458,g
88.7589,3.1999,6.278,g
40.1211,2.5024,7.61,g
31.9031,2.8146,42.0116,g
91.4628,3.5434,2.331,g
89.7222,3.5741,2.759,g
36.9314,3.0269,11.458,g
20.7124,2.7024,27.142,g
61.7836,3.179,9.52,g
25.397,2.2683,45.87,g
25.0559,2.913,30.6349,g
38.3363,2.6959,6.499,g
91.1262,3.2632,7.923,g
20.1426,2.2695,17.646,g
25.2365,2.4857,47.1567,g
27.4926,2.1931,58.4118,g
50.0617,3.4071,3.6587,g
92.4049,3.8364,0.616,g
40.6332,2.5933,18.967,g
27.1569,2.7177,2.1915,g
53.4755,3.1176,4.4779,g
49.2717,2.9001,51.921,g
27.0193,2.5416,1.0613,g
65.2318,2.9227,0.961,g
20.1279,2.2707,0.351,g
56.817,3.1888,8.831,g
80.9531,3.6501,1.7098,g
20.1074,2.4232,1.635,g
41.7332,3.0443,1.0347,g
26.7645,2.7173,17.682,g
61.6277,3.4755,1.7327,g
51.9288,3.9398,15.0666,g
12.94,2.0986,53.7924,g
23.3601,2.2999,62.949,g
38.9357,3.1116,14.2862,g
80.6494,3.7167,3.0387,g
46.0188,3.4715,14.916,g
65.045,3.6171,18.4316,g
33.8351,2.4158,15.0459,g
74.3917,3.7889,5.7626,g
40.0059,2.9101,4.611,g
22.8704,2.4354,2.8735,g
26.591,2.8011,36.647,g
74.479,3.5496,3.4608,g
34.8917,2.6875,8.572,g
32.3228,2.9437,4.6127,g
44.613,3.0717,7.436,g
40.9586,2.7955,2.9065,g
80.1827,3.5853,1.891,g
81.4298,3.3321,0.7759,g
30.4114,2.4479,15.8624,g
45.629,3.1189,1.198,g
26.3431,2.596,70.193,g
31.2839,2.8309,5.898,g
64.8106,2.7782,10.426,g
51.0301,3.084,3.905,g
20.3675,2.2304,86.1169,g
51.7479,2.8045,11.1895,g
113.913,3.0699,10.8666,g
20.7849,2.4518,80.5721,g
20.911,2.2028,30.257,g
106.41,2.9227,2.0319,g
28.8255,2.6642,2.4949,g
30.7003,2.658,2.2951,g
40.2265,2.8038,17.067,g
92.6674,4.0284,3.692,g
23.3544,2.1538,11.469,g
41.9869,2.6154,18.8358,g
18.2046,2.2227,26.3124,g
35.9089,2.6289,26.7977,g
22.2724,2.1508,46.1424,g
13.2942,2.1804,67.6577,g
29.0034,2.4533,51.9091,g
83.2649,2.5024,19.884,g
21.927,2.3294,8.4031,g
27.6633,2.4997,3.7736,g
24.1484,2.3646,4.458,g
27.9835,2.8182,31.247,g
12.9877,2.1446,1.4342,g
21.197,2.4191,0.327,g
31.2015,2.616,47.1486,g
81.138,3.4147,3.7004,g
62.9301,3.2015,10.598,g
29.1879,2.3802,19.1216,g
17.3444,2.3711,45.5211,g
42.8176,2.9474,1.9292,g
48.3689,3.1074,6.616,g
49.5629,3.1614,4.158,g
26.3327,2.4564,27.6552,g
24.9084,2.7443,0.758,g
46.1856,2.9701,13.438,g
19.9761,2.1833,19.965,g
29.2635,2.9114,18.469,g
31.3662,2.688,9.4083,g
25.3092,2.2589,65.202,g
52.1403,3.2234,0.1304,g
21.0441,2.2589,15.833,g
23.7727,2.7046,10.926,g
86.3478,2.9857,1.7715,g
51.6133,2.7709,7.748,g
18.5424,2.2878,74.4102,g
27.9762,2.281,19.3344,g
34.1551,2.9908,51.7229,g
50.0912,2.8561,2.9598,g
61.661,3.3249,2.249,g
38.1296,2.9199,0.2439,g
37.5816,2.9574,7.3987,g
13.1681,2.1477,28.175,g
77.916,3.4083,2.21,g
57.5229,3.0183,2.846,g
57.0409,2.8312,6.78,g
78.5656,3.0523,6.5405,g
87.487,3.5659,12.056,g
56.9447,3.0097,5.0681,g
66.6383,3.2848,5.2154,g
13.0526,2.2135,47.2633,g
20.6089,2.1973,36.0741,g
12.7261,2.0473,63.531,g
25.7942,2.959,3.903,g
119.038,4.2585,10.2255,g
37.9313,2.6128,11.4673,g
96.9122,3.1444,20.674,g
61.3263,2.8845,9.9477,g
20.574,2.1688,35.77,g
37.6959,3.4728,5.0315,g
38.8298,3.6188,27.67,g
87.6702,3.1492,4.229,g
43.669,3.0175,2.9973,g
24.1742,2.5397,86.932,g
93.2593,3.6172,6.761,g
27.8081,2.7825,7.968,g
25.796,2.3757,36.4567,g
22.08,2.3149,9.168,g
18.8219,2.3856,3.2309,g
13.1598,2.1414,34.5856,g
88.9019,3.5765,3.2132,g
82.646,3.675,23.5114,g
19.9589,2.1538,12.9273,g
44.6393,3.1989,0.0056,g
24.4878,2.2683,12.595,g
54.1366,2.9566,0.16,g
48.1866,3.1171,3.684,g
35.852,2.8417,17.547,g
34.7695,3.0235,4.018,g
42.4518,3.079,9.906,g
95.3347,3.49,4.016,g
52.0388,3.062,13.2931,g
28.5827,2.9678,24.825,g
21.4272,2.4764,12.6618,g
19.6828,2.2227,42.4886,g
25.8446,2.4133,2.3506,g
59.415,3.0326,6.807,g
54.2037,3.0661,2.9912,g
25.2665,2.7627,12.104,g
19.4433,2.4273,64.4617,g
80.1855,2.752,0.487,g
17.3028,2.3674,50.682,g
12.8636,2.1629,35.0558,g
25.1239,2.4091,22.232,g
39.9551,3.2417,7.511,g
22.2656,2.4273,28.109,g
71.2506,3.8233,1.5906,g
41.0084,2.6656,11.2425,g
110.552,3.4345,0.0031,g
67.4425,3.5049,11.6103,g
88.5729,2.7952,2.634,g
78.7314,3.1654,3.208,g
64.4096,2.9162,8.0335,g
105.092,4.1631,1.333,g
21.88,2.3304,7.041,g
69.4989,2.5004,4.266,g
57.4673,3.2991,4.5769,g
22.4591,2.1833,8.855,g
28.3305,2.9069,64.1446,g
46.5789,2.658,9.2336,g
23.6363,2.3404,11.3526,g
19.35,2.617,30.37,g
20.1335,2.1599,57.56,g
24.9054,2.5557,12.967,g
75.0843,3.2955,1.2947,g
16.8791,2.4624,22.4722,g
38.4841,2.4594,11.9867,g
24.8322,2.4921,4.5268,g
23.5413,2.4409,34.667,g
73.0124,3.5765,8.1473,g
20.958,2.5521,5.271,g
74.8515,2.7924,12.006,g
47.59,3.1984,3.6,g
18.4261,2.2304,37.882,g
37.0734,2.9006,20.7994,g
44.4009,2.5145,6.405,g
44.3994,3.1239,5.818,g
65.8896,3.123,0.2752,g
40.7147,3.036,6.3965,g
21.3968,2.73,85.5644,g
18.6575,2.3909,6.9844,g
70.9622,3.032,12.1278,g
20.6361,2.2601,2.0956,g
93.38,3.3826,5.288,g
21.7115,2.5966,64.9079,g
12.4252,2.0881,60.148,g
37.2503,3.0158,21.4977,g
42.0269,2.8454,2.4092,g
27.3166,2.6794,19.206,g
32.1863,2.5966,4.803,g
22.1515,2.1847,48.964,g
86.6115,2.9085,2.7047,g
13.0856,2.2368,77.978,g
46.7704,3.2443,3.2717,g
47.0827,3.4933,2.4381,g
42.5838,2.5126,2.2868,g
20.7322,2.0473,17.933,g
27.7861,2.6425,21.61,g
69.7555,3.0481,4.179,g
45.2961,2.6459,16.594,g
20.4846,2.4158,25.044,g
81.9748,3.2961,0.9621,g
33.0671,2.6924,8.8093,g
94.5656,3.1767,7.7603,g
28.6893,2.634,43.7063,g
91.2612,3.66,0.8864,g
74.9967,3.3613,2.154,g
35.1654,2.7712,3.828,g
41.9622,2.711,10.3535,g
26.7552,2.4166,32.4811,g
114.324,2.6758,40.2357,g
72.1379,2.6972,0.5105,g
34.8842,2.6186,9.986,g
22.015,2.1383,49.8198,g
36.9596,2.7723,10.1152,g
44.5422,3.0133,67.7603,g
33.8329,2.76,31.828,g
32.5359,2.6575,26.551,g
32.3432,2.6021,17.4491,g
93.1864,2.8503,4.5743,g
19.605,2.2707,20.337,g
86.9693,3.2544,6.5938,g
19.1646,2.5611,70.0002,g
27.388,2.7356,19.1785,g
83.936,3.6205,0.8126,g
35.8907,3.1742,1.943,g
34.7469,2.527,3.009,g
67.5356,3.6705,2.531,g
22.8448,2.0952,11.186,g
205.128,4.9946,76.3946,g
19.9279,2.3222,45.8523,g
34.2994,2.8831,11.1759,g
17.7773,2.1746,51.74,g
70.8288,3.1845,4.734,g
18.2835,2.1553,26.9047,g
69.4048,3.5099,1.9954,g
27.6904,2.6395,28.9887,g
22.494,2.3856,52.917,g
54.4781,2.7029,1.3186,g
21.6558,2.5688,17.935,g
59.9017,2.9802,1.9107,g
89.2513,3.6493,1.0406,g
13.0934,2.2109,74.741,g
31.3688,2.9104,2.3965,g
23.0609,2.301,25.519,g
21.912,2.233,72.975,g
25.6709,2.2,25.9332,g
21.5433,2.5447,38.911,g
32.5853,2.7555,6.557,g
98.0185,3.1977,3.6065,g
13.2215,2.2589,68.3213,g
13.0382,2.2565,12.7129,g
78.6643,3.1861,0.7026,g
41.5538,2.3874,7.58,g
77.9874,3.6155,1.8587,g
28.0065,2.4031,51.967,g
23.7069,2.1945,63.9075,g
35.3291,2.8228,4.3624,g
35.4895,2.9892,4.732,g
37.9583,2.6128,14.86,g
19.5747,2.2956,11.296,g
13.0005,2.1658,48.743,g
17.1794,2.2967,13.117,g
108.89,2.4502,58.055,g
20.0297,2.4289,88.905,g
39.8121,2.8896,10.575,g
46.3458,3.6471,9.038,g
36.254,3.0249,5.16,g
54.4528,3.1931,0.833,g
18.4648,2.3901,25.299,g
50.0861,2.8482,17.293,g
104.356,3.1273,1.603,g
25.806,2.3212,23.33,g
20.8989,2.2589,31.9848,g
71.1507,3.2766,6.1414,g
43.6997,3.2262,12.848,g
105.614,4.2259,0.051,g
19.9851,2.4023,45.173,g
43.3859,2.8689,14.648,g
98.2237,3.5247,1.4305,g
76.201,3.3725,2.0088,g
64.4241,2.4175,6.6945,g
12.8768,2.0917,17.359,g
43.4976,2.6551,20.1117,g
76.9829,3.0888,5.806,g
21.2848,2.1629,48.4705,g
22.9167,2.4983,42.6266,g
74.3998,3.5147,4.3296,g
18.2098,2.3375,0.251,g
79.6387,3.4607,5.2634,g
25.5165,2.6253,26.9872,g
20.3648,2.4208,17.1627,g
78.2133,3.4203,3.555,g
12.8041,2.0314,7.7639,g
23.2823,2.5119,16.6009,g
49.3535,2.8591,12.9575,g
27.5741,2.4409,18.8663,g
100.2775,3.11,20.7848,h
49.8986,2.5172,35.934,h
28.3653,2.537,50.3175,h
147.469,3.1745,57.359,h
121.5846,2.9664,66.1716,h
207.617,3.5013,6.381,h
154.583,3.0382,56.935,h
78.4068,3.465,63.3984,h
28.0432,2.7927,15.4782,h
33.2553,2.8119,87.0983,h
67.0759,3.1229,89.4816,h
20.2907,2.4935,42.537,h
103.7022,3.3191,28.8291,h
53.1843,2.8521,13.9468,h
20.6496,2.3263,42.2038,h
255.749,4.0608,76.7151,h
30.7598,2.7275,30.6998,h
90.0194,3.1189,66.5938,h
193.9086,2.9993,19.7668,h
38.2154,2.7774,79.448,h
49.5634,2.9962,88.4444,h
130.051,3.0494,65.292,h
52.5943,2.8322,52.085,h
163.4418,3.0004,33.5233,h
164.6813,4.3609,85.1143,h
33.5344,2.5874,85.7651,h
188.191,3.4717,29.9206,h
168.821,3.3298,40.991,h
58.482,2.8879,6.9794,h
132.5455,3.7384,31.3774,h
104.4142,4.1743,25.7709,h
18.6761,2.4772,69.5612,h
56.9254,2.7709,24.217,h
23.85,2.6385,4.201,h
15.7089,2.3201,13.143,h
61.3151,3.3569,9.6748,h
17.581,2.3766,65.4434,h
106.928,2.9602,15.5374,h
37.2785,2.8214,16.0577,h
22.9856,2.5557,63.1867,h
21.5295,2.7135,7.3842,h
44.5851,2.8262,11.5981,h
27.5554,2.6426,63.4475,h
26.3331,2.3377,34.5949,h
157.958,2.8055,7.769,h
157.684,3.8503,49.2403,h
52.8767,2.8204,42.2004,h
12.9417,2.2467,73.397,h
138.357,2.8639,53.558,h
35.4138,2.4661,4.75,h
41.3104,2.821,79.0118,h
20.1181,2.2,45.3983,h
118.801,3.5763,51.4494,h
149.749,4.157,20.6021,h
33.1352,2.734,86.6743,h
141.9721,2.897,51.2181,h
183.752,4.1826,47.536,h
29.4179,2.3531,27.195,h
42.7722,2.3663,61.7914,h
32.6701,2.6812,75.0086,h
30.4504,2.3493,54.4412,h
21.7326,2.5937,63.3021,h
14.8307,2.6411,80.3825,h
106.1422,3.3461,7.5751,h
10.1402,2.2963,34.6423,h
180.7107,3.6852,33.9,h
81.0314,3.0858,21.007,h
269.738,3.5754,67.2745,h
112.429,3.7315,12.037,h
72.5174,2.9948,37.8377,h
15.8755,2.4025,43.4335,h
40.8204,2.8445,0.1146,h
70.948,2.7782,7.1129,h
125.317,3.5834,54.6441,h
120.2285,3.2527,7.8807,h
29.8922,2.7559,1.2571,h
115.938,3.7193,58.0271,h
103.885,3.2098,1.2493,h
207.5245,4.1841,0.4183,h
33.295,3.0067,2.7741,h
94.3922,3.4922,21.386,h
59.9968,3.0218,43.175,h
112.4543,3.4562,52.6677,h
33.037,2.5621,0.2403,h
14.1677,2.4124,23.0186,h
117.515,3.293,40.92,h
51.131,2.7644,40.7608,h
22.0233,2.5711,69.7743,h
42.3467,2.5673,57.2494,h
43.1347,2.769,29.3407,h
30.111,2.3502,71.1656,h
26.5359,2.7236,33.0496,h
52.8604,3.0961,86.6591,h
19.6196,2.5883,89.2825,h
77.1446,3.6371,31.7121,h
35.5573,2.6849,74.8965,h
85.8378,3.7247,58.0625,h
22.1913,2.5811,4.8399,h
34.9659,2.7418,19.0641,h
163.29,2.8794,33.612,h
57.6987,3.0208,61.611,h
23.0075,2.4427,37.7458,h
34.1547,2.84,17.307,h
19.947,2.4216,48.221,h
33.2254,2.7263,24.253,h
91.9897,3.2073,33.8874,h
152.8,3.3937,53.7624,h
73.5167,3.0099,16.3814,h
81.2405,2.7189,85.4906,h
40.0929,2.7773,55.2876,h
75.411,2.7819,17.3643,h
26.0508,2.4691,16.816,h
29.4603,2.487,69.5814,h
60.8599,3.2928,11.2415,h
44.1337,2.9063,34.553,h
27.5031,2.2861,65.6389,h
20.1205,2.2565,22.0935,h
124.4514,3.4987,48.717,h
65.7791,2.9789,60.2661,h
64.2164,3.117,13.0327,h
25.0903,2.6037,12.292,h
33.4349,2.6623,86.2306,h
67.3731,3.0715,50.191,h
127.9845,2.6097,22.5134,h
10.7015,2.6054,3.6583,h
27.3988,2.5729,15.272,h
38.186,3.033,89.3256,h
29.4718,2.8484,38.556,h
14.8167,2.5529,47.7889,h
173.077,4.1179,21.0231,h
71.467,3.0843,89.3981,h
30.4236,2.7261,46.5235,h
22.5524,2.5348,37.7034,h
68.1948,2.8782,24.7067,h
33.5826,2.7147,27.015,h
40.2526,2.8618,73.9986,h
68.8405,2.6128,39.069,h
19.4502,2.3324,36.3441,h
16.7578,2.5832,88.4385,h
79.1839,2.7882,11.082,h
117.746,2.7709,38.0633,h
62.9536,3.0372,25.276,h
95.0578,3.4675,47.8133,h
105.5703,3.2129,49.2844,h
41.1311,2.9079,74.6525,h
90.7575,3.503,26.8347,h
22.9363,2.5397,26.4764,h
94.9314,3.0075,4.3736,h
60.6909,2.9305,53.457,h
40.3091,2.8028,43.288,h
46.5004,2.793,80.6529,h
109.7919,3.3358,64.6239,h
158.276,3.333,52.085,h
184.5241,3.1538,25.8251,h
47.7734,2.8571,54.7763,h
22.414,2.2941,53.737,h
67.4472,3.2897,22.804,h
17.6262,2.1802,64.1385,h
19.195,2.3225,26.3307,h
34.706,2.7012,40.0399,h
27.7218,2.4871,59.0561,h
39.6656,2.7985,73.7519,h
71.2844,3.017,72.8974,h
168.0618,3.5003,32.3567,h
145.8863,3.7383,82.2417,h
127.244,3.3516,44.96,h
53.4322,3.0603,83.8183,h
104.0106,2.9824,2.9542,h
98.4509,3.2201,81.8677,h
58.8706,2.9299,28.2421,h
102.6265,4.0465,50.9632,h
23.4104,2.3377,54.9737,h
39.0348,2.6754,81.0166,h
173.832,2.792,41.8462,h
178.2514,4.3802,86.06,h
17.4792,2.2418,58.5483,h
43.6124,2.6946,8.058,h
34.4045,2.7819,7.1369,h
47.5599,2.6077,32.6342,h
20.821,2.4463,25.4322,h
14.6656,2.4422,34.0426,h
195.22,3.5708,12.793,h
32.2155,2.4989,42.6677,h
19.087,2.6441,48.0699,h
22.7506,2.5428,55.578,h
13.4944,2.2978,67.339,h
17.7434,2.4472,35.562,h
77.3495,3.0265,6.98,h
39.176,2.6889,47.9794,h
141.9091,3.2953,36.9793,h
21.6563,2.4752,60.9796,h
56.5578,3.2653,57.104,h
52.0771,2.7497,87.7374,h
164.2,3.2047,24.194,h
28.2527,2.4541,49.9964,h
118.2056,3.961,27.3201,h
49.0438,2.5998,6.2538,h
30.6929,2.5821,81.9855,h
77.6807,2.49,55.3942,h
31.3155,2.6547,18.2357,h
31.2524,2.4914,24.0691,h
42.0911,2.8278,71.3772,h
68.7932,2.9852,60.868,h
152.1148,4.2757,78.333,h
227.5594,3.8508,80.3525,h
18.7103,2.3883,61.7061,h
78.4298,3.0871,10.5036,h
36.2224,2.643,5.066,h
51.4104,2.6212,12.7084,h
74.1988,3.1431,83.5048,h
30.4808,2.82,41.3919,h
47.8877,2.9408,22.0716,h
29.7832,2.4898,33.7068,h
138.0075,3.4331,62.7682,h
28.7811,2.3483,3.734,h
22.6986,2.7381,41.9337,h
57.7175,3.1552,41.76,h
61.6991,3.0035,9.0509,h
227.184,2.9325,48.219,h
51.4815,3.3889,62.0869,h
63.4161,3.2855,35.4344,h
13.0186,2.5101,2.0169,h
16.9233,2.3811,34.583,h
52.179,3.0017,89.1295,h
225.747,4.406,72.622,h
37.2276,2.7139,55.4574,h
129.3089,3.2452,22.1024,h
139.3765,3.419,62.7848,h
211.444,4.3184,62.4657,h
90.4882,3.2476,76.619,h
56.0878,3.0638,4.9101,h
71.5698,3.6689,8.3845,h
109.5085,3.3851,16.1581,h
90.0067,3.206,51.0427,h
203.9612,3.4354,68.0438,h
77.5402,2.8313,4.9397,h
18.7537,2.317,59.5232,h
30.564,2.6875,26.532,h
88.4421,3.2521,2.1049,h
25.5525,2.5673,46.9063,h
50.6363,2.9232,2.6594,h
27.0715,2.5187,12.5387,h
233.1126,3.852,33.7212,h
21.3013,2.3422,89.6234,h
28.8681,2.3997,69.259,h
156.238,2.7716,16.183,h
12.9541,2.1599,62.6258,h
11.1239,2.2754,81.8452,h
87.637,3.2308,34.699,h
17.5875,2.5563,27.3912,h
25.0197,2.3789,17.5291,h
125.479,3.2037,19.7675,h
26.7419,2.5234,79.011,h
32.7426,2.637,72.4517,h
164.8907,3.5088,70.847,h
200.656,3.0149,39.7586,h
202.6095,3.3929,12.0447,h
171.5051,3.5331,40.1469,h
13.9169,2.5889,12.1456,h
116.7869,2.8741,81.8155,h
185.0381,2.7675,21.9336,h
50.6729,3.0763,57.7969,h
75.6979,2.6781,22.092,h
89.4076,3.1149,61.152,h
27.5587,2.7751,33.658,h
51.2755,2.9442,4.1303,h
29.5713,2.6222,23.723,h
120.409,3.1289,45.2897,h
37.9753,2.5209,14.3465,h
44.6665,2.7206,1.3387,h
33.9806,2.2034,62.6615,h
24.2757,2.5883,23.102,h
27.2364,2.7131,61.1569,h
70.7528,2.9807,4.755,h
46.31,2.6518,56.6947,h
22.6248,2.8075,27.009,h
44.1035,2.7071,87.7994,h
143.3763,2.8094,77.7655,h
17.3371,2.5533,4.3202,h
56.0655,2.8966,59.5926,h
22.8142,2.5688,21.013,h
126.056,3.5832,16.0535,h
26.9422,2.2273,60.6943,h
29.1395,2.5319,53.3111,h
145.354,4.5105,55.2582,h
182.604,3.3761,34.0059,h
17.3058,2.3621,80.4582,h
89.2796,3.224,28.071,h
28.0059,2.7243,16.694,h
141.9054,3.2918,52.8656,h
121.611,2.7612,7.3206,h
152.629,3.5996,87.2944,h
113.6923,3.1136,1.7329,h
44.4822,2.6882,22.7861,h
47.6497,2.6812,21.192,h
13.2519,2.2889,21.265,h
22.7536,2.6021,3.474,h
27.8545,2.2201,64.398,h
52.5995,2.4479,77.7361,h
7.2079,2.3239,32.374,h
19.4695,2.6928,8.4896,h
189.7987,4.0434,84.8232,h
143.552,3.2973,65.337,h
63.0002,3.0682,1.4074,h
33.2724,2.7751,63.308,h
58.8069,2.4955,18.423,h
35.6827,2.5192,63.846,h
26.0369,2.055,85.3118,h
37.1028,2.4735,71.6362,h
39.6297,2.7328,10.2034,h
23.8635,2.0737,47.184,h
19.5667,2.3309,49.0605,h
30.1822,2.7022,85.6566,h
29.6033,2.874,67.2374,h
92.8599,3.1769,44.6544,h
96.5248,2.9251,24.4182,h
150.3933,2.7085,42.0937,h
80.2462,2.9614,76.528,h
90.9796,3.0556,2.076,h
176.672,2.9474,39.9259,h
52.0561,2.8283,29.9881,h
57.8899,2.941,25.116,h
142.692,3.3627,82.9671,h
31.242,2.5838,30.124,h
88.3305,2.6817,77.808,h
213.7181,3.2799,49.9322,h
67.6595,3.2118,46.8496,h
67.6087,2.632,79.6662,h
86.7377,3.1184,4.692,h
41.8538,2.8021,72.9529,h
32.4042,2.49,65.3193,h
23.1468,2.6755,56.3508,h
96.6373,2.9741,68.7107,h
73.485,2.6763,1.1157,h
28.2471,2.541,0.374,h
167.8149,3.7355,68.6292,h
53.8192,3.2793,29.1155,h
38.4401,2.7396,13.7355,h
81.5422,3.7952,8.9368,h
30.2099,2.6522,37.396,h
30.5553,2.7103,86.3961,h
58.257,2.8918,47.2221,h
84.5164,3.3209,86.499,h
23.4942,2.6604,82.964,h
48.0128,2.8299,14.985,h
174.7357,2.6982,32.8116,h
50.8745,2.5244,59.6781,h
60.7601,2.983,13.2874,h
137.428,4.0416,66.864,h
22.1614,2.7987,13.592,h
18.0345,2.3464,86.9053,h
80.0027,3.3072,13.4448,h
21.1623,2.3065,47.5781,h
215.539,3.3798,37.5218,h
49.4749,2.8692,14.3967,h
29.2304,2.6021,22.2624,h
117.1218,3.0446,38.4564,h
40.811,2.6412,86.2961,h
95.4305,3.6464,48.4131,h
199.806,3.4353,72.5219,h
27.6731,2.8245,46.8822,h
50.2046,2.58,32.6903,h
37.3442,2.4016,58.6265,h
35.0215,2.6949,77.8227,h
65.8793,3.0427,37.1496,h
98.2442,2.1734,40.455,h
17.4056,2.4232,14.327,h
12.5671,2.0663,52.8294,h
29.8424,2.2857,62.5605,h
15.8992,2.5267,16.2751,h
30.8445,2.4759,80.2869,h
97.719,3.0476,42.1686,h
122.657,4.1544,27.926,h
77.7764,3.1919,45.8326,h
146.1118,3.3302,43.407,h
192.2916,4.0202,60.3793,h
41.1158,2.5218,61.9923,h
126.609,3.461,29.6115,h
39.5056,2.7835,16.7893,h
33.0585,2.4371,25.5014,h
17.172,2.5315,55.5146,h
104.4053,3.2125,61.1733,h
61.6817,2.8245,49.9795,h
14.6541,2.511,49.6263,h
201.3999,3.463,72.8814,h
98.1404,3.1603,39.2697,h
31.1767,2.5881,26.4212,h
99.216,3.2075,6.308,h
79.3368,3.2275,45.6726,h
17.1617,2.488,35.0932,h
49.8322,2.8947,22.2916,h
33.5107,2.6799,9.962,h
27.2713,2.6112,3.1333,h
18.544,2.3729,17.2844,h
40.9031,2.6684,66.4239,h
25.8722,2.5552,83.0695,h
27.5017,2.5153,55.9138,h
107.937,3.1419,22.9433,h
35.2805,2.3454,69.9841,h
22.5713,2.5994,6.5907,h
76.7443,2.8322,14.8025,h
22.2696,2.6444,15.229,h
32.9045,2.2836,81.3208,h
28.2715,2.4533,40.2475,h
128.627,2.7749,3.1073,h
30.1169,2.6149,14.588,h
238.259,3.4111,81.0641,h
58.0522,3.1602,32.2508,h
197.743,3.3507,1.161,h
29.7631,2.3909,28.716,h
76.2773,2.888,11.8216,h
141.2052,3.7426,44.8045,h
35.5727,3.0443,22.69,h
19.0211,2.357,21.155,h
129.676,3.2893,47.531,h
45.1333,2.4997,37.171,h
19.7131,2.5179,41.5306,h
42.7059,2.6898,32.549,h
177.8503,3.3228,17.1672,h
126.117,3.6506,28.374,h
39.6908,2.8757,0.9875,h
32.2999,2.5769,83.4885,h
19.8443,2.1351,70.518,h
42.0674,3.0065,62.159,h
21.5693,2.7255,14.3002,h
57.8119,2.9703,24.4339,h
35.0726,3.0963,2.216,h
81.638,3.1773,41.1835,h
215.696,3.2674,82.8969,h
59.572,2.9284,11.7626,h
12.9301,2.3334,17.3121,h
149.9769,3.1748,5.6602,h
12.1283,2.4729,42.0517,h
10.8567,2.3301,80.3887,h
77.4596,3.0615,26.0459,h
29.0376,2.7875,21.6128,h
107.4834,3.056,45.0546,h
131.469,3.618,69.087,h
28.0638,2.704,45.7827,h
20.7559,2.3139,68.268,h
27.8559,2.6813,24.565,h
75.1656,3.6372,12.8791,h
123.472,3.3899,10.0505,h
92.6891,3.5304,27.0591,h
28.239,2.5539,71.8024,h
122.245,2.8,1.7407,h
30.0809,2.6964,27.9344,h
150.376,2.6542,23.5935,h
22.3881,2.2882,84.361,h
55.8038,2.8162,80.3933,h
17.5968,2.2644,89.8822,h
68.8411,2.8494,56.877,h
19.2323,2.2642,15.844,h
63.3502,3.0374,50.283,h
19.9076,2.5775,72.58,h
37.3478,2.5718,27.8649,h
30.6145,2.5993,7.563,h
26.7182,2.5226,20.2759,h
27.393,2.5551,76.4393,h
123.13,2.7493,13.2135,h
143.0862,3.6009,8.6749,h
46.7355,2.7727,76.6779,h
25.5481,2.7033,13.798,h
20.0041,2.4175,31.55,h
221.842,3.3901,16.173,h
129.138,2.9523,11.718,h
