@relation magic

@attribute FLength numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
53.1573,-20.0959,8.79,g
79.2821,-12.9796,5.16,g
31.3567,6.1725,5.816,g
18.8887,-8.0801,5.448,g
19.4497,4.6437,89.3339,g
28.5069,10.2982,67.511,g
18.883,9.4048,49.52,g
19.901,9.7605,49.186,g
88.7642,14.4082,0.8187,g
28.8227,10.0242,22.053,g
25.1127,-14.6756,70.2428,g
76.9732,-15.7479,6.2672,g
27.3453,-3.8469,6.736,g
78.4084,-15.9201,5.6934,g
29.2226,10.0069,5.7595,g
29.6494,14.3759,3.2425,g
19.3191,-9.2155,29.312,g
17.9317,-12.2526,15.228,g
37.6961,18.9649,1.203,g
71.8513,15.7506,21.0501,g
24.5684,14.07,13.1428,g
50.0449,19.2442,69.094,g
20.5613,-10.2577,4.7412,g
37.8835,-3.8536,6.518,g
25.3976,4.4057,9.2717,g
20.1333,9.61,72.8171,g
52.8983,-12.555,7.4762,g
29.8236,10.6464,28.5766,g
25.1972,-12.5223,5.161,g
53.3599,11.6074,2.4208,g
12.7921,10.151,12.2449,g
28.1555,11.1545,35.72,g
65.8168,7.528,6.9368,g
37.6576,16.9726,0.4443,g
21.9413,10.3281,15.8411,g
46.3906,19.9546,1.818,g
42.2579,11.2349,4.1593,g
12.5767,-9.9638,0.9932,g
99.4753,-25.8039,2.17,g
39.7304,12.3255,5.7523,g
32.1178,-10.5242,8.105,g
12.9987,-7.2198,32.861,g
27.5376,3.5026,9.1895,g
37.0949,-6.9509,16.5347,g
36.55,8.0377,2.106,g
26.2966,10.9348,10.619,g
42.468,14.6443,12.219,g
22.9384,13.3976,56.2369,g
91.3305,-11.9004,1.653,g
21.0042,-7.556,21.891,g
18.3336,-2.3334,13.7506,g
98.8556,22.9194,6.8764,g
34.6295,17.5643,72.4438,g
32.524,14.3522,17.709,g
13.6728,-11.4709,14.071,g
22.7309,17.5185,66.851,g
12.6243,-6.7862,47.441,g
58.9157,4.259,1.2832,g
26.4178,-9.8047,52.269,g
70.8411,-11.006,4.763,g
32.0868,5.2032,8.974,g
52.1761,9.486,11.9522,g
46.4459,14.6852,20.0742,g
74.6238,9.3805,15.92,g
25.812,4.5985,37.8541,g
47.7858,13.6419,3.2554,g
83.2096,27.474,15.7003,g
81.924,-16.8379,4.2963,g
97.5021,7.3144,1.034,g
20.0489,10.2506,25.883,g
24.8738,-11.409,31.2269,g
104.075,-8.154,3.2728,g
80.8604,18.3933,2.788,g
21.4712,5.671,62.3507,g
78.0986,-20.5077,1.267,g
33.121,10.2312,25.6036,g
21.3424,-10.7113,51.719,g
51.9672,4.8777,2.3446,g
106.44,26.4236,4.894,g
18.2406,5.0306,18.975,g
25.3267,5.3284,81.0686,g
57.9816,22.1207,9.023,g
68.9648,21.812,0.402,g
26.2853,-11.7935,0.3841,g
20.7957,10.2444,70.028,g
43.8989,-30.1418,57.981,g
39.6265,13.943,37.8821,g
43.516,23.3337,7.658,g
100.686,-16.1377,0.667,g
45.3779,-18.1433,2.4183,g
36.1494,17.5793,81.1465,g
38.5118,-13.8634,3.7331,g
12.659,11.1791,67.1488,g
21.843,-9.4155,6.251,g
28.7485,-6.489,1.068,g
85.9865,27.3208,0.3985,g
67.0263,-11.9687,5.1684,g
69.2844,-20.2793,4.6516,g
29.2028,4.855,49.126,g
94.4083,-17.3768,2.3937,g
62.5283,-19.18,2.7337,g
87.306,-13.9172,1.3293,g
154.646,-18.5268,4.0716,g
95.0375,-11.8751,5.2528,g
140.384,-8.331,6.363,g
12.9587,-11.5852,71.829,g
48.433,12.6011,1.452,g
34.8356,8.8014,16.376,g
26.8928,-15.8111,23.821,g
75.6241,3.1833,4.0898,g
14.9201,-9.1396,29.1403,g
20.3101,-4.5498,44.7651,g
81.0136,-12.6392,1.364,g
52.8214,4.2133,14.834,g
94.1916,-26.1439,9.5567,g
20.6413,-5.5073,40.0066,g
33.3991,-1.9102,0.039,g
42.9738,17.7866,11.0611,g
72.6419,-20.6375,2.1522,g
67.4012,18.4979,2.729,g
78.6836,-4.4445,1.732,g
90.6662,-19.065,2.481,g
53.069,-9.618,5.413,g
16.7983,5.8045,19.2365,g
35.7428,-2.3443,20.028,g
91.8755,-60.2146,53.79,g
19.5342,-4.7598,25.883,g
45.0172,-13.6786,8.718,g
29.1214,-15.1644,27.67,g
17.0991,7.8709,31.951,g
32.7696,12.746,16.6887,g
32.6529,-12.4937,7.4018,g
40.2965,-9.4184,0.125,g
28.2671,10.7498,26.8293,g
31.6176,-7.234,2.98,g
38.9589,15.807,20.615,g
90.9536,-16.6045,5.7787,g
62.0774,-20.3151,3.635,g
26.0097,7.3202,34.76,g
29.9919,4.6567,4.0005,g
17.4844,5.0078,44.6217,g
23.5439,6.6115,2.964,g
33.3747,14.4195,13.511,g
30.3114,6.6856,18.0418,g
83.2555,42.4417,13.7,g
36.6822,10.4837,9.2874,g
19.8412,-13.8364,13.1411,g
50.951,-4.2133,4.0907,g
30.9161,-16.9085,14.437,g
26.5324,8.9914,15.9742,g
45.8448,12.6999,0.8053,g
54.4375,16.1308,2.6399,g
17.173,6.8725,36.721,g
29.6454,7.9872,25.0017,g
20.0971,9.4454,19.4135,g
22.3333,-13.0363,51.452,g
52.3259,16.6422,73.755,g
30.6525,13.5634,37.007,g
34.5434,5.2069,12.0162,g
55.6762,14.2184,4.2001,g
20.8898,5.9278,4.268,g
25.7304,9.1168,3.8417,g
81.2317,12.8892,4.155,g
44.7307,-10.7131,5.1233,g
45.1942,22.8678,7.8797,g
31.8517,5.7595,9.621,g
25.2187,-20.7926,32.3326,g
84.8658,25.1221,1.804,g
78.8048,12.1281,4.2924,g
12.6726,-11.5275,17.1657,g
17.2893,5.4249,23.4938,g
20.5175,-4.1418,53.922,g
24.5536,5.4512,12.362,g
71.4686,-16.8204,2.76,g
50.4857,16.0088,8.648,g
79.5318,17.8268,3.2801,g
24.5426,12.8455,12.869,g
20.6349,9.8591,0.1708,g
109.252,8.1323,0.35,g
18.633,9.1146,32.005,g
61.3543,9.3806,6.0857,g
29.9126,-16.9716,2.5305,g
38.4804,9.1699,18.183,g
23.3515,8.919,7.2523,g
20.3585,-8.5912,28.3104,g
48.5562,15.4155,10.529,g
57.3559,-20.8099,0.6666,g
20.3391,11.0184,27.7838,g
67.2302,10.6782,13.9446,g
86.3454,-29.8343,7.0441,g
23.6039,2.4591,6.139,g
98.0033,-2.4457,17.598,g
24.7655,7.0011,5.887,g
36.7182,-10.8605,6.35,g
17.703,-3.987,63.0438,g
78.8325,-21.2811,2.762,g
22.7208,-12.3719,18.365,g
17.4227,-6.7264,33.191,g
30.251,-9.1995,2.103,g
107.219,-30.0256,4.3625,g
101.046,-23.3593,0.4197,g
107.597,-29.0426,3.503,g
117.749,-17.914,2.582,g
27.9177,15.5846,48.484,g
30.2816,-9.7897,77.0283,g
68.5786,9.8078,5.205,g
33.9349,-10.4144,8.1657,g
61.5553,-12.1938,3.363,g
23.8641,15.1969,39.8008,g
37.7096,2.5925,4.2358,g
59.9761,-14.3243,4.9301,g
47.9863,8.3362,3.9724,g
23.0874,8.5711,2.2829,g
33.6195,15.3934,31.8731,g
21.3638,-6.3851,17.5411,g
102.022,4.8632,1.8933,g
28.7984,13.436,40.71,g
24.66,3.6629,6.516,g
41.8489,-13.4235,5.055,g
31.9906,-3.7756,18.9558,g
44.3948,10.9139,1.465,g
87.8842,19.7623,4.122,g
21.0923,-9.1865,19.3207,g
38.0888,-17.8351,23.484,g
67.0368,12.1411,0.1579,g
23.4563,5.2721,21.817,g
60.6745,-14.3242,18.082,g
24.7203,11.8772,12.9366,g
22.6152,-13.4768,33.3063,g
51.7447,-10.9882,2.643,g
47.7801,16.8679,4.42,g
35.7318,13.5758,17.331,g
30.8746,4.643,15.7149,g
86.2691,20.0395,4.8363,g
80.7382,-14.6357,1.789,g
42.8086,-10.7417,7.0622,g
24.5827,-7.0297,13.7582,g
32.0024,9.1114,27.5578,g
57.6944,11.4597,0.122,g
33.7918,13.4797,1.6003,g
42.9224,1.9651,7.817,g
19.4824,-4.1397,40.3317,g
40.0652,16.5628,18.0501,g
13.0542,-10.6661,33.5722,g
105.135,-32.5634,1.5862,g
67.7679,8.8888,5.381,g
63.2291,13.7839,0.8548,g
43.9,-12.3893,4.9347,g
12.8539,-11.5824,81.2444,g
21.5669,16.0627,45.454,g
77.2321,-12.8192,6.987,g
28.085,-6.9039,25.4082,g
18.1728,9.6012,29.6658,g
102.541,5.0013,2.7131,g
38.844,9.4878,4.582,g
61.3827,-8.8949,16.6337,g
81.8961,-15.5714,0.219,g
39.9736,-20.5765,9.6193,g
13.4055,11.8453,49.667,g
47.2509,9.7299,4.787,g
20.0062,-9.9211,72.9346,g
57.1117,-16.2457,10.734,g
22.9984,11.1359,41.034,g
22.5931,0,19.423,g
30.1961,-8.0088,79.825,g
32.8882,-7.3832,8.0922,g
23.1709,13.6194,34.0936,g
34.6968,-14.6888,10.225,g
26.826,5.3518,1.707,g
19.1573,-11.2506,11.763,g
55.6933,22.4145,10.4307,g
70.3425,-13.317,9.8881,g
23.9315,5.8235,7.943,g
27.9656,-7.4939,26.17,g
27.8007,10.4829,23.006,g
25.2454,-7.9618,32.442,g
24.7047,8.7936,18.579,g
29.1833,-9.3697,26.398,g
27.4852,-6.0413,6.422,g
31.2892,-9.2623,4.9939,g
29.6936,-10.0594,35.5052,g
20.6477,-6.4436,62.0705,g
21.1789,6.2445,88.8729,g
13.0845,-11.84,37.9872,g
30.5327,-15.4248,0.1224,g
20.778,5.9924,87.7875,g
16.4287,-3.472,15.576,g
35.8082,8.6511,3.755,g
46.6994,-6.4088,5.0738,g
30.4186,-17.0272,6.1324,g
69.6678,16.3222,3.8131,g
23.9355,7.0833,86.6051,g
38.8396,-17.5683,6.5413,g
28.1183,-11.5563,53.2731,g
24.8223,-5.085,8.302,g
30.2852,-5.3946,12.395,g
52.2264,7.9243,0.795,g
12.566,-10.0164,55.0063,g
38.0437,-18.5477,14.454,g
31.6027,-8.9988,2.102,g
25.2208,-6.24,29.9003,g
24.5566,5.6128,15.6504,g
59.4,17.232,4.789,g
87.5724,17.8452,5.917,g
36.0196,-13.022,6.399,g
28.1928,-12.4645,10.515,g
19.6767,-10.3751,53.718,g
41.3546,-13.1682,7.917,g
84.6767,18.5434,6.325,g
29.1673,-8.975,6.382,g
28.7944,-9.2023,8.3285,g
34.7391,-11.8199,14.8002,g
25.3993,9.2754,8.4814,g
24.6124,-13.0228,4.646,g
61.1704,-12.5754,4.301,g
90.5299,14.9662,2.039,g
44.7138,-13.1393,3.3443,g
75.5387,20.5386,3.201,g
22.4815,10.1246,82.6674,g
18.1641,-4.7293,14.3451,g
40.7509,-30.167,20.762,g
36.8034,13.4052,9.87,g
74.4411,10.4169,5.3512,g
27.0941,-10.997,22.48,g
12.968,11.5159,55.5492,g
93.9755,-20.326,0.7124,g
59.701,-12.1468,8.806,g
27.327,2.8492,3.3457,g
49.3869,8.5862,5.7179,g
59.963,11.0761,2.592,g
36.345,12.0976,10.885,g
90.829,-11.0679,1.6314,g
48.6307,10.5273,6.54,g
37.7155,-5.7364,24.5831,g
46.7418,-15.5033,14.283,g
14.2556,-3.7707,63.8003,g
34.1537,6.226,2.561,g
23.3109,-6.2807,67.164,g
13.0035,-8.1224,11.7248,g
41.5906,-20.5452,15.967,g
30.4298,-10.0079,1.471,g
34.1051,-14.6188,40.152,g
69.5501,14.3879,9.3943,g
54.9859,20.7493,15.4057,g
23.8607,-6.3336,26.583,g
22.61,-9.0497,64.034,g
21.795,8.3744,62.0277,g
28.339,-14.723,9.2091,g
31.4779,-7.7743,0.2487,g
17.9872,-3.3512,7.3429,g
22.0627,-10.7005,12.0409,g
68.0676,28.2082,6.31,g
81.3469,-8.727,0.582,g
26.2893,-4.9754,16.7926,g
46.8511,-18.5833,6.56,g
58.6083,29.0911,0.558,g
37.6892,7.9877,11.546,g
49.7636,16.1,3.2719,g
13.0748,10.6327,16.258,g
20.6393,11.0476,41.187,g
31.3156,8.761,0.534,g
53.4552,11.7094,10.0836,g
29.8725,-5.0995,21.696,g
30.5986,9.6167,2.5729,g
28.2338,13.6102,8.526,g
25.4837,-9.5995,25.723,g
29.1855,10.013,38.222,g
12.9396,0.4439,72.53,g
35.0575,5.0611,1.273,g
19.2981,6.5988,23.0737,g
53.1534,-13.0763,9.259,g
18.8618,8.9329,36.709,g
69.9918,17.043,9.2202,g
65.2523,25.4944,23.088,g
29.2753,-9.813,20.19,g
19.0142,4.954,29.1631,g
90.8675,11.4056,3.5131,g
23.6924,-7.0892,27.014,g
28.9104,-10.6637,21.912,g
22.4007,9.0781,1.451,g
93.7411,-22.8164,0.3748,g
48.908,13.6168,2.5147,g
21.1753,-13.972,76.2728,g
66.0494,6.7123,5.112,g
40.8586,-17.5628,9.4564,g
12.4392,11.2238,18.3994,g
20.249,10.5617,21.3299,g
19.5565,11.6883,22.452,g
103.799,-20.2735,2.833,g
70.217,11.8901,8.293,g
12.8312,-0.0746,21.9904,g
69.0482,-11.7357,5.638,g
65.7604,18.4476,4.654,g
23.4921,-13.8144,21.221,g
20.5012,-9.2264,5.932,g
77.7029,-7.858,8.624,g
75.3209,25.6188,2.001,g
31.8057,10.9639,9.087,g
24.4464,13.6383,11.2109,g
89.6287,8.7326,4.319,g
39.8927,12.8829,14.818,g
46.9247,16.7207,5.1486,g
20.3243,2.2947,41.763,g
35.4345,-4.0661,24.1245,g
52.3507,-14.3722,5.164,g
23.4256,-11.1896,5.5254,g
31.2748,14.4151,11.808,g
31.5877,3.9342,27.155,g
77.9716,18.8116,1.855,g
24.5434,7.1602,79.211,g
26.016,-9.1486,19.099,g
88.7452,-14.3874,3.4725,g
36.4051,-14.7722,0.8205,g
92.0265,25.793,1.0326,g
36.5987,-16.0361,13.191,g
86.7619,14.6462,5.057,g
20.7519,12.2482,3.859,g
58.6959,-9.5868,2.2573,g
64.6203,-10.699,4.7354,g
43.6702,11.4343,6.903,g
20.2643,-12.5903,12.4856,g
38.0041,6.879,14.781,g
21.9209,-18.6644,8.3521,g
37.2705,-4.242,16.857,g
26.1824,6.8146,0.1665,g
60.9779,-10.4765,0.3079,g
12.6609,10.6046,15.4989,g
30.3505,-14.8939,8.379,g
21.7305,-6.5148,79.5842,g
56.0155,49.1759,7.409,g
43.4952,-14.1046,17.388,g
54.5553,-12.9588,4.504,g
85.895,7.5722,4.147,g
33.2984,-9.659,14.854,g
61.7387,-18.7104,5.861,g
80.7093,-25.3392,30.763,g
80.2192,18.4844,0.146,g
23.7769,5.6913,43.362,g
20.0536,-7.8548,83.4683,g
38.6204,-13.1337,5.8671,g
70.2768,-12.3834,2.9261,g
43.0797,10.664,3.3,g
32.3195,6.3433,42.879,g
33.9555,12.929,10.032,g
24.336,18.6587,49.742,g
92.9989,-13.5928,2.4491,g
19.0999,4.0277,34.841,g
45.7402,-13.7466,4.7763,g
58.6891,-9.1711,1.7099,g
68.0548,10.7158,2.3475,g
40.1108,-4.242,0.7557,g
81.8411,13.4519,4.582,g
41.6172,-13.3336,25.23,g
94.861,-12.2361,2.0276,g
29.4333,-7.1125,32.312,g
17.2743,-8.2017,39.4782,g
44.5949,-12.5102,2.6322,g
23.0503,-8.64,24.726,g
39.745,6.2605,23.2283,g
63.5666,-9.2849,5.9768,g
19.6069,-3.7514,34.1365,g
22.7903,10.8571,5.0165,g
84.9243,-29.8019,2.532,g
32.916,8.3039,19.7462,g
48.5258,12.0882,1.2651,g
82.3948,20.8649,0.509,g
92.5361,12.4642,1.4849,g
57.0949,40.8924,24.826,g
27.433,9.2076,2.1506,g
18.0601,-9.1656,9.44,g
83.8514,8.8363,2.588,g
21.3241,8.393,40.3954,g
25.2864,-7.7926,8.436,g
25.1866,9.8892,3.873,g
109.337,-24.4177,1.951,g
35.5176,-10.4155,4.565,g
70.6584,-12.6086,0.45,g
38.8391,-10.3591,16.5236,g
38.5173,6.2005,7.331,g
50.5804,14.0425,8.1336,g
66.5662,20.895,0.4,g
17.5896,-10.0853,21.5205,g
20.7571,-5.9934,1.2268,g
12.927,9.4163,68.723,g
87.2384,-11.3438,4.4265,g
18.1938,11.2342,7.6823,g
22.0057,-11.3273,29.699,g
16.4733,7.0545,67.376,g
62.6624,22.2626,2.245,g
48.6145,17.9508,88.2424,g
34.5549,3.7803,1.8232,g
19.0626,-7.7855,85.4811,g
17.6926,-6.3275,15.1814,g
40.948,10.5668,4.687,g
87.1492,-15.1319,0.901,g
86.9174,9.1471,1.0866,g
12.9604,10.7389,28.2782,g
39.3421,-18.3023,1.8662,g
79.7198,-16.873,2.8691,g
81.0902,-4.4858,1.7041,g
70.0225,14.111,3.902,g
23.3911,-8.0312,19.703,g
13.1053,-10.1826,10.381,g
60.523,-14.9239,9.3455,g
28.0939,4.5138,15.2489,g
24.0201,4.5174,6.311,g
28.577,-7.1629,1.003,g
16.8602,-6.5193,10.828,g
47.1689,7.3896,18.1339,g
19.4697,17.3153,17.713,g
44.3624,-16.75,34.3207,g
17.5568,-0.9431,41.4781,g
28.7324,-11.1933,4.0499,g
22.5561,-6.8247,3.9937,g
23.481,16.7935,71.603,g
48.962,-10.8981,9.569,g
52.4255,-17.7455,13.671,g
78.6393,-11.4669,2.261,g
29.5142,6.7852,16.5815,g
41.5547,6.1443,26.5738,g
26.1936,6.817,27.5998,g
36.7526,8.2875,6.816,g
42.5871,16.828,18.593,g
48.8338,7.4139,3.631,g
17.0915,7.8839,28.0696,g
16.3607,-4.0054,35.427,g
23.6353,-9.9017,43.565,g
29.6088,9.178,6.737,g
46.207,-12.9092,53.6761,g
41.128,15.1744,2.042,g
29.0629,-9.9417,18.7851,g
21.5257,7.9841,6.6877,g
34.3446,11.4743,13.5225,g
33.1854,15.2853,22.632,g
12.6528,-11.2948,45.573,g
100.817,-21.7596,0.8128,g
39.8141,7.1605,54.262,g
29.9508,7.4995,23.9617,g
61.1136,-9.41,7.7249,g
26.257,-6.0079,7.8637,g
21.9224,4.1968,63.492,g
20.0294,4.2494,28.298,g
27.1259,4.5179,21.073,g
22.6387,15.2394,52.38,g
97.1789,33.6326,2.833,g
27.3576,5.0151,59.4668,g
18.9821,-3.7785,18.537,g
77.0603,-15.9558,2.565,g
35.3734,13.037,41.747,g
56.8011,14.7352,8.732,g
38.525,-18.0274,2.3112,g
27.3178,-11.2211,5.2524,g
22.7217,11.5767,39.6495,g
33.4087,4.6303,9.4759,g
48.0873,29.0853,18.8033,g
22.5329,11.1217,35.6211,g
31.693,-9.3705,10.5089,g
37.3466,-12.9368,15.638,g
24.6743,-2.5673,0.373,g
77.9319,-4.8396,5.397,g
46.5349,-11.765,8.698,g
27.3639,10.5561,35.37,g
39.8149,-17.5219,7.0048,g
68.8673,9.1206,1.7069,g
25.4438,10.3872,17.21,g
12.9213,-11.5982,84.1468,g
69.7979,16.8988,1.825,g
29.3684,-7.5403,1.9453,g
29.9323,6.193,8.897,g
13.2362,11.7974,85.4646,g
21.8435,10.1102,86.2351,g
22.7928,3.0901,8.78,g
27.0051,-5.7038,29.7506,g
20.2727,-9.9013,53.508,g
35.8815,10.0959,12.4385,g
83.6943,-22.188,7.9368,g
72.1282,-7.7182,0.885,g
38.3448,-5.8822,0.1899,g
26.7828,14.7566,42.8808,g
52.3941,-11.0781,8.7641,g
17.8221,-3.7268,23.8976,g
82.2052,-18.9369,1.4594,g
34.4834,-12.3416,9.317,g
57.0682,-8.782,3.016,g
44.0857,12.1096,0.7342,g
31.8655,-8.8878,2.8753,g
33.9812,-10.853,14.1901,g
24.3811,4.0683,33.4353,g
24.978,-7.2048,52.3631,g
24.161,-6.4874,5.242,g
82.9855,-17.9451,16.4022,g
46.8561,-5.7254,1.1127,g
22.6073,15.7938,31.7237,g
41.67,11.6649,4.758,g
21.2858,-6.3068,44.6269,g
22.4456,8.7399,31.0008,g
29.8023,8.5655,0.352,g
21.6457,8.7935,30.9668,g
22.2392,-7.4899,65.823,g
21.1621,6.2256,15.5879,g
12.7187,11.4796,71.792,g
25.7999,-11.3655,19.1984,g
22.9939,13.453,50.697,g
36.7943,10.1563,2.1198,g
24.5151,0.0001,51.3098,g
31.5068,-12.1268,20.582,g
72.3361,-24.5737,1.832,g
12.9695,-10.8138,32.761,g
56.6139,-20.3598,9.842,g
21.0981,8.6319,66.57,g
91.2684,-10.498,6.4844,g
24.2817,-10.8193,3.829,g
26.619,10.3654,8.3473,g
22.3675,-10.8476,29.254,g
36.1618,14.7248,33.371,g
23.9948,-10.8641,28.7838,g
23.4309,-12.1637,76.537,g
76.7307,-17.545,3.436,g
21.489,-10.6024,59.423,g
19.1651,10.5599,74.952,g
31.3405,-9.8194,3.951,g
22.231,-7.5324,25.929,g
21.7555,-7.8711,18.3562,g
20.3817,-2.8666,25.8139,g
90.7035,-9.8135,1.5563,g
28.7967,-8.2027,40.092,g
20.0155,-10.5191,3.954,g
20.8101,-9.0785,2.108,g
38.4177,19.3897,3.956,g
20.8652,10.8032,7.671,g
20.0619,8.6563,54.584,g
40.6311,22.9384,1.8127,g
25.0126,-13.2991,80.2307,g
19.0602,-8.9728,9.3668,g
43.814,13.7095,19.0193,g
34.9712,13.1915,2.16,g
12.7041,11.1111,26.524,g
21.1376,-6.2296,34.906,g
18.8209,8.1871,51.214,g
25.1685,13.448,72.786,g
62.8184,12.2357,11.533,g
83.5165,27.5893,5.473,g
82.9625,15.0124,0.1512,g
36.7801,-15.2382,7.243,g
26.9695,14.3344,22.5206,g
92.5638,-15.2962,2.868,g
32.2595,8.5749,0.457,g
38.9602,17.0329,3.7694,g
18.0762,-11.3148,20.997,g
65.9214,-9.6839,3.118,g
18.322,11.4953,16.343,g
52.735,11.6103,8.9282,g
40.9117,13.3186,0.58,g
16.024,7.9019,19.4794,g
94.9418,-13.5303,9.74,g
80.1168,15.78,3.4486,g
21.6376,-6.7626,1.591,g
95.5063,-17.543,2.627,g
32.3364,-11.798,26.53,g
49.2169,9.9752,2.1269,g
78.5832,24.3835,6.4886,g
25.712,-12.2771,50.8703,g
37.2686,-10.7664,1.677,g
29.5497,-11.8548,9.969,g
20.9402,-7.8032,14.19,g
41.9175,10.8831,9.541,g
28.9066,11.4215,23.9718,g
28.6949,-7.4159,19.258,g
14.6095,-7.9362,21.3448,g
58.1422,5.9938,1.5315,g
51.3222,-19.4964,5.6174,g
49.8634,-11.3966,3.4411,g
39.168,-7.0187,27.4221,g
26.074,-5.1066,2.4234,g
56.6057,11.2362,7.617,g
73.336,-21.14,2.9936,g
102.363,-18.5045,0.709,g
31.9523,7.9241,18.6087,g
24.2412,-5.1179,29.023,g
20.7708,14.5851,72.2425,g
26.403,-8.5969,35.821,g
28.292,-11.343,0.26,g
45.5041,-12.6714,40.137,g
56.5201,-6.8586,7.327,g
21.0689,8.8932,5.3844,g
18.3843,-10.7463,62.5869,g
24.8562,-5.3051,22.9883,g
61.7197,-16.2664,1.32,g
20.5692,-3.913,13.9,g
58.8321,22.4075,4.0456,g
95.6747,-37.7369,3.175,g
48.3776,3.8219,8.3229,g
72.656,-10.2505,11.6577,g
21.9771,-6.658,42.9804,g
20.7684,1.5777,74.3421,g
27.9286,-8.8211,4.7018,g
39.1574,9.1642,13.7782,g
93.0081,-21.2368,1.3818,g
19.4408,-8.4303,2.2614,g
64.8912,10.051,4.8939,g
21.7632,4.391,26.131,g
18.1716,8.3141,33.8273,g
23.8611,-10.7023,3.18,g
35.4502,-8.4313,6.6866,g
29.3108,11.3697,24.109,g
21.5636,-9.2335,48.1799,g
64.5851,9.8347,7.6842,g
26.5358,5.7024,11.496,g
37.7252,20.656,4.0561,g
75.4299,22.0215,10.217,g
21.8432,-7.7056,5.646,g
147.383,-28.5496,32.783,g
21.6904,-10.6761,89.7187,g
21.2877,-10.2674,8.167,g
19.4661,9.3704,14.3006,g
31.0746,8.2377,36.8443,g
27.506,11.6648,3.214,g
38.1817,-3.1071,2.572,g
12.6315,-10.7487,13.857,g
29.0412,13.4803,2.6291,g
85.0351,-26.0969,3.181,g
66.8895,-15.8224,11.3951,g
73.8934,-38.8749,3.9424,g
18.1854,2.3166,33.034,g
44.5336,12.9971,13.042,g
20.5693,12.6309,13.8912,g
72.4457,18.762,1.092,g
95.3553,-19.15,2.0661,g
18.7822,-2.1102,61.8767,g
18.3365,2.9184,25.8546,g
70.5297,9.3506,1.0712,g
28.7242,8.8287,13.962,g
18.7082,5.487,37.4141,g
37.3887,-10.4241,1.818,g
26.4957,8.8332,57.543,g
43.3537,10.3213,17.749,g
29.7627,14.5303,0.951,g
98.3607,13.2956,2.9063,g
26.1141,-14.2485,4.7719,g
92.0007,22.2188,1.7669,g
86.9585,-23.3341,0.296,g
17.2906,-3.9301,57.878,g
36.3149,-12.2447,3.9115,g
44.7514,16.4513,7.475,g
71.4159,26.1025,1.4909,g
105.504,-11.2523,0.951,g
58.1344,-14.2864,4.935,g
49.6933,-7.3791,2.915,g
80.0204,-8.2579,1.824,g
64.447,-15.7948,18.364,g
21.9255,-5.17,4.941,g
27.9436,8.2137,31.6319,g
73.7609,-19.5048,1.574,g
57.2016,-13.8653,5.4811,g
78.0691,26.3966,0.916,g
36.9465,-15.5974,10.9128,g
149.37,16.0039,4.2585,g
77.1905,16.1287,2.621,g
27.2841,-7.6536,11.6482,g
48.5947,-8.1838,2.794,g
81.382,16.2233,2.9274,g
103.301,-10.4938,2.053,g
24.398,11.2114,21.322,g
56.5927,4.3638,0.814,g
87.8129,10.3258,0.3878,g
40.1099,-13.9909,4.0619,g
32.7861,14.6214,29.924,g
26.503,7.1181,30.148,g
94.6049,18.4839,1.2109,g
17.3517,4.8723,73.1435,g
85.7345,-21.9577,5.6722,g
28.0299,-12.1098,2.7746,g
84.3787,-8.1588,0.1081,g
60.6214,14.4769,72.887,g
21.2679,6.3003,86.497,g
35.5151,6.846,77.961,g
100.18,-42.6672,2.266,g
93.4214,-6.0429,7.6036,g
19.8738,8.984,12.8719,g
40.1959,13.7549,10.0734,g
25.2333,5.0984,17.1998,g
74.8174,-13.8602,4.8815,g
37.6679,-23.4211,22.924,g
39.6495,13.4594,19.5495,g
20.973,-10.5249,6.917,g
51.4478,-8.8198,8.1035,g
20.7138,-9.9597,69.608,g
86.5392,47.9927,9.7698,g
104.695,-18.0065,2.162,g
69.0638,26.1325,4.3045,g
93.0962,-23.8583,3.5745,g
26.4928,-10.0547,44.224,g
107.426,38.3153,0.108,g
21.4824,9.8983,35.8283,g
31.1459,16.4486,62.781,g
12.6838,-5.1802,78.178,g
74.8406,15.756,10.0169,g
85.1125,7.3804,1.627,g
20.9032,6.0662,25.9219,g
70.4799,-17.9763,4.5199,g
21.4042,-5.0448,2.3372,g
45.0329,18.4874,38.027,g
26.7579,3.9521,15.5531,g
25.8026,3.955,7.346,g
75.5011,-8.9153,1.1556,g
24.1987,-7.2861,28.9777,g
48.4256,6.4034,10.791,g
109.231,7.7604,4.305,g
27.766,3.983,36.383,g
35.0856,10.1315,19.8801,g
107.572,-23.4075,2.376,g
20.4886,-5.6667,56.8745,g
86.0891,-28.7149,2.7219,g
20.3836,-2.0403,43.0032,g
80.2379,-6.4359,1.932,g
80.271,20.5658,2.956,g
37.0967,7.4913,4.145,g
89.5781,15.4546,9.9644,g
22.6502,14.0703,59.259,g
18.3692,9.7286,28.516,g
12.9287,-11.643,28.1111,g
20.1725,-1.5993,11.081,g
30.4837,11.8032,21.1876,g
24.1542,-8.0966,56.148,g
24.004,15.8074,9.1148,g
73.8427,-28.3885,9.4318,g
36.6165,16.3783,0.727,g
30.8407,12.9735,53.8665,g
80.5879,17.2874,2.7956,g
28.2788,-11.5038,20.694,g
106.523,-15.9754,5.144,g
46.549,-11.3058,14.536,g
13.1234,-10.2116,9.046,g
