@relation magic

@attribute FWidth numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
27.3822,70.0042,7.741,g
11.1038,6.747,0.131,g
20.7618,37.6813,25.831,g
25.3962,76.1592,7.551,g
18.1029,29.0856,3.0836,g
28.9553,48.4553,0.337,g
20.9871,12.8453,21.6256,g
18.8976,57.768,15.494,g
24.9896,22.0479,7.208,g
14.2783,27.0547,5.933,g
18.1128,14.3378,66.0281,g
27.8725,85.4658,3.744,g
27.2376,25.7304,24.4731,g
25.6608,49.0667,1.492,g
15.2507,23.1308,11.1493,g
15.1867,-14.8761,68.6733,g
11.4298,22.1543,16.73,g
14.8112,24.4189,15.5689,g
24.2711,34.7823,0.839,g
11.5252,4.0849,7.066,g
10.8969,-6.1137,4.058,g
13.6674,28.0699,6.297,g
14.4806,22.5502,2.5603,g
11.164,6.4231,36.0888,g
18.1741,-10.7427,2.642,g
21.9345,25.8472,7.2421,g
17.3896,16.8542,9.9206,g
22.398,30.5628,78.04,g
21.3266,64.5172,3.0461,g
15.6521,22.1003,0.653,g
21.4301,13.0648,1.6094,g
13.5038,-30.4735,6.9178,g
12.764,-16.5419,59.5984,g
27.2946,67.2139,1.547,g
16.5052,22.983,33.4211,g
8.9421,-14.9512,2.9483,g
15.1829,-10.2248,8.625,g
10.22,15.8737,31.0635,g
38.4766,42.4882,3.465,g
20.2038,56.8328,5.806,g
7.1571,12.3311,37.783,g
27.3733,59.2579,5.254,g
11.3248,24.5807,46.602,g
6.8795,13.4931,56.2975,g
39.0333,-19.6726,18.0086,g
14.6864,17.7505,12.393,g
36.6325,108.833,0.983,g
24.3384,-21.9428,11.0181,g
32.9111,24.4557,84.7514,g
19.4481,16.5774,4.8668,g
43.8049,81.1,24.157,g
11.3739,-8.3363,4.803,g
19.4838,13.9059,52.118,g
27.7749,41.6488,1.9066,g
10.3349,-11.3213,50.4492,g
17.642,18.1561,18.758,g
9.309,-8.3896,33.547,g
17.2218,9.6019,10.615,g
26.9664,50.1934,1.1676,g
11.4078,-14.1216,11.578,g
15.2526,19.5613,31.6513,g
7.1947,-11.1449,68.4478,g
12.2991,-6.5729,43.8353,g
27.978,43.8752,3.366,g
28.1804,58.615,3.2204,g
21.5306,76.9919,2.349,g
18.1063,-97.759,84.7342,g
23.1917,61.7436,2.07,g
11.7922,-9.3186,37.228,g
27.3853,46.7919,1.5122,g
27.1587,68.8006,1.804,g
13.7348,20.5919,17.2732,g
16.903,27.947,4.149,g
0,0,90,g
7.0229,-9.8968,2.5515,g
22.7223,13.0575,48.1879,g
7.466,1.0294,69.8962,g
14.7753,-28.9652,58.99,g
10.7634,9.5784,23.8976,g
19.3691,-22.7996,17.599,g
9.5923,-18.3771,8.249,g
18.0597,30.0681,6.405,g
14.2856,16.852,25.219,g
9.0943,-10.6517,23.341,g
14.5329,10.4586,39.691,g
24.8596,58.3399,6.9956,g
16.4064,33.0797,4.3624,g
15.1214,16.2796,3.9221,g
22.1277,29.4729,2.2801,g
20.4816,17.6725,81.4656,g
18.5964,-25.6659,36.6265,g
19.1617,15.7767,45.8751,g
23.0461,24.3458,20.583,g
21.6599,22.6167,50.0234,g
17.6143,63.7663,20.872,g
23.4497,-36.7035,9.5687,g
19.9744,18.8005,20.5649,g
22.4849,28.3789,27.354,g
22.3774,-25.7678,80.8951,g
16.7852,19.0026,22.856,g
12.846,17.2369,19.3319,g
16.4672,17.0504,7.113,g
15.3532,38.8592,2.008,g
9.9419,-18.0333,5.0165,g
13.6784,6.4356,18.3564,g
21.2576,60.0375,9.437,g
16.2983,17.8333,87.1479,g
15.9327,9.5358,24.302,g
19.9786,15.7034,1.1638,g
15.4178,17.8343,26.742,g
32.861,-45.2572,5.7551,g
12.6477,19.5594,24.538,g
10.3461,-18.1472,1.9439,g
23.1143,48.3128,6.3073,g
17.6248,22.9679,4.53,g
16.6583,13.5478,8.299,g
19.1675,63.4758,6.252,g
9.5968,40.3481,0.4583,g
23.98,56.0688,5.9768,g
21.5673,12.8881,5.8769,g
20.7749,40.9115,13.072,g
17.7682,18.1083,13.5322,g
22.153,23.1097,6.372,g
6.9842,-12.1386,48.4901,g
19.3399,-13.6964,31.2269,g
12.3814,11.4313,62.678,g
26.6584,55.6288,5.7611,g
23.2756,62.3527,17.6219,g
11.9892,22.754,0.4067,g
12.7622,7.6292,11.478,g
10.5352,7.2763,25.2845,g
10.6016,25.531,20.3047,g
11.2053,21.0159,8.288,g
15.6267,20.1723,3.9292,g
16.5009,13.8326,24.91,g
16.3246,22.7451,71.498,g
23.3465,43.5955,3.667,g
13.6492,17.8866,2.103,g
10.7133,-19.7611,12.99,g
33.8202,25.1281,0.8537,g
26.5286,52.263,14.3969,g
12.6686,10.1035,42.99,g
14.9262,19.7166,24.927,g
19.6959,67.0374,6.887,g
21.8092,-23.0368,18.967,g
17.8932,25.7086,2.715,g
25.6456,-7.0886,20.3344,g
23.7348,76.8995,0.949,g
16.629,21.6841,22.022,g
21.6524,20.436,5.49,g
7.2298,10.8325,33.3381,g
17.4773,20.4172,15.4667,g
16.7018,31.8946,7.5064,g
7.3538,8.3658,4.317,g
9.4267,35.2907,6.792,g
15.5699,5.802,6.449,g
13.9634,-54.2293,1.523,g
10.546,-17.4441,14.4,g
9.8547,-13.8627,16.1003,g
24.1272,59.1527,0.32,g
10.1736,11.0897,17.161,g
13.7094,-17.2015,20.0785,g
12.5738,-16.7375,63.385,g
12.929,-13.0092,5.8995,g
22.3366,22.5345,56.248,g
22.3063,51.6702,1.1476,g
17.7412,-13.7601,75.1784,g
14.5898,-19.5737,12.8374,g
16.5647,-19.3784,4.1367,g
22.2124,31.4874,3.9627,g
15.3671,-15.3471,26.265,g
7.1029,-9.9623,12.863,g
11.4758,19.091,35.676,g
22.2381,53.3134,4.34,g
33.5086,86.5883,9.008,g
13.3364,-28.9783,5.7872,g
11.2507,-19.6917,68.163,g
15.4813,-2.1389,84.8323,g
12.1487,12.1233,23.9107,g
14.3748,17.1045,13.986,g
19.9326,-33.789,3.97,g
20.799,-30.5403,4.765,g
17.5945,21.8974,2.9065,g
23.1632,47.6432,0.8548,g
16.4293,-17.0311,47.746,g
17.0431,-15.5914,45.059,g
9.9948,22.8337,13.171,g
15.0766,19.1818,12.9506,g
12.8692,11.77,40.824,g
27.8531,49.5699,0.984,g
21.8345,53.0248,1.2422,g
16.1162,54.8205,8.451,g
12.8363,-14.8085,28.3104,g
16.9958,36.4019,2.081,g
9.7491,17.9628,5.197,g
16.2518,34.577,4.732,g
47.3813,50.4368,10.316,g
15.1674,16.0316,4.7998,g
17.4177,-10.5734,28.4823,g
16.5969,11.515,13.874,g
17.2646,60.3222,9.9477,g
15.2769,-22.9561,9.736,g
28.99,94.1508,14.203,g
8.4294,-12.2035,7.917,g
13.4468,29.2564,5.669,g
18.8885,12.2481,45.6085,g
28.0503,65.2337,2.903,g
32.5726,-33.4174,2.331,g
17.1961,-33.7309,8.4913,g
26.4917,22.9336,77.1166,g
6.971,12.6902,42.201,g
17.9769,-45.2953,3.783,g
22.3084,24.7506,3.4828,g
37.6728,86.7907,9.6984,g
19.347,22.4989,23.197,g
28.8003,60.5361,1.611,g
28.8308,11.6545,2.3112,g
15.1511,21.1783,2.004,g
18.773,66.1504,0.193,g
11.1295,18.5745,28.1582,g
23.2651,19.8518,79.959,g
35.4074,54.667,3.5171,g
10.5902,8.6577,8.38,g
8.5075,-14.7265,9.508,g
12.6915,16.8664,12.7586,g
10.7479,-20.2511,7.007,g
12.4431,-25.4924,6.518,g
19.5602,56.0385,0.6543,g
18.6769,22.48,16.874,g
39.6681,72.5498,1.3782,g
68.6842,67.3795,2.8968,g
12.2455,-17.0831,1.154,g
37.3368,75.7577,0.667,g
22.0371,16.4511,45.3284,g
13.5971,12.2803,24.205,g
16.4089,11.8129,12.204,g
12.8951,11.7315,7.9672,g
13.7039,27.7342,19.395,g
12.329,15.1813,1.338,g
29.8719,74.494,8.2753,g
12.494,-7.7343,22.765,g
13.7532,35.3679,4.167,g
14.8302,17.1302,25.2944,g
19.0394,9.2963,1.824,g
15.1329,13.2609,4.916,g
23.834,40.0877,3.737,g
66.7134,69.9438,3.726,g
9.6575,26.6628,15.5661,g
17.4264,-28.201,1.1643,g
14.8971,-30.5689,7.5196,g
21.9043,82.872,1.789,g
19.8659,34.6695,1.0624,g
16.9068,21.735,11.7643,g
15.0255,13.1198,75.1791,g
15.096,-14.3596,10.4893,g
14.7561,23.4275,69.7617,g
20.4787,20.7682,15.876,g
24.9227,58.577,7.4375,g
10.3505,17.2788,1.1506,g
13.2776,59.3963,1.709,g
16.5939,-15.9051,44.78,g
22.455,41.6986,4.294,g
9.8119,-18.3699,37.2203,g
11.0944,14.9342,34.976,g
33.6874,80.4982,2.0169,g
12.8122,11.4169,14.634,g
15.8118,-8.156,75.2845,g
9.7452,10.355,9.586,g
11.2832,18.484,26.112,g
31.3594,90.4814,2.6846,g
22.0256,8.006,81.7102,g
11.4751,21.562,14.527,g
10.3778,-18.3797,20.212,g
15.0511,13.179,2.2614,g
10.6322,-17.3618,48.964,g
17.0516,-16.2065,3.05,g
16.4467,62.9595,3.9656,g
6.7047,15.0206,82.9943,g
30.2298,55.6943,0.386,g
23.8977,-72.3311,0.875,g
29.1304,48.5874,4.1632,g
12.2813,-14.6245,3.6579,g
10.5069,17.2358,2.989,g
12.4435,5.1288,45.725,g
20.164,21.6209,13.981,g
12.7981,-6.4041,54.584,g
15.7541,-26.8414,17.9519,g
15.9605,22.0494,73.4413,g
15.4495,26.4849,13.3324,g
11.4444,5.3032,21.012,g
37.1188,36.5916,5.4811,g
28.0962,45.827,5.5364,g
7.0939,12.9742,53.202,g
22.4737,38.7928,2.035,g
17.6937,-12.2754,39.2377,g
0,0,70.5589,g
15.482,9.6728,3.6166,g
14.2416,-12.2255,7.684,g
41.935,42.7291,0.809,g
14.3126,18.368,41.771,g
21.5481,56.5129,17.6995,g
12.6685,-14.9123,85.5581,g
12.8643,-16.431,16.4346,g
14.9097,12.2064,59.4506,g
28.8345,58.7743,0.6868,g
17.3136,12.2527,56.8865,g
14.4692,22.4288,7.8241,g
10.0757,13.4959,38.527,g
12.5345,31.1316,39.1323,g
18.6058,32.6551,5.3918,g
19.7858,30.0402,8.372,g
21.4228,21.4761,6.2941,g
20.254,20.9483,0.1304,g
11.2075,6.0893,11.746,g
12.0674,19.3256,7.6707,g
10.7626,17.7574,4.267,g
24.2552,25.4849,4.6563,g
16.3082,10.3581,14.504,g
22.189,29.0082,8.8093,g
16.1998,36.0025,11.4673,g
14.9856,38.1085,11.13,g
11.3587,4.591,59.2402,g
11.1999,7.9081,47.135,g
23.707,29.9378,6.8354,g
25.047,27.0844,35.279,g
16.5967,-18.9643,88.9008,g
17.5209,23.6972,60.622,g
12.8922,17.4195,5.079,g
36.9152,74.4186,0.689,g
20.9787,48.5582,0.139,g
11.4704,5.3857,36.3007,g
16.7141,14.0629,31.784,g
15.8859,25.8877,4.2283,g
12.7303,-9.9919,26.193,g
10.4792,27.3732,3.79,g
40.0201,44.6946,0.568,g
34.8365,44.3144,5.726,g
16.5254,12.899,81.779,g
11.0764,8.503,13.117,g
10.9215,5.5664,36.275,g
10.19,20.1132,82.9372,g
20.6569,-15.5366,2.1651,g
15.7666,19.8454,34.3833,g
11.5271,11.0623,41.3992,g
28.5978,67.3172,5.466,g
20.1505,50.9459,3.982,g
10.8932,-6.0171,2.3939,g
0,13.0312,7.7242,g
23.6883,-7.1112,18.8627,g
10.6578,5.0474,86.3608,g
9.9634,15.1735,0.9856,g
21.5068,45.5527,0.6186,g
11.3159,19.3864,39.8,g
15.3464,-22.1246,5.54,g
38.2659,44.2203,0.141,g
18.1572,-14.4351,53.056,g
16.7442,-8.6963,2.579,g
11.6957,9.6501,78.178,g
10.0193,5.2824,62.041,g
16.6092,-15.2097,13.427,g
19.3217,37.1666,1.5526,g
10.9063,20.4622,14.386,g
12.1803,43.8277,0.276,g
10.8373,17.9514,72.539,g
37.4732,-60.4934,73.755,g
15.6641,17.9199,8.553,g
9.7556,-12.6818,4.278,g
12.9093,26.4262,7.0281,g
43.1381,53.7919,2.192,g
14.4934,23.8006,4.081,g
10.3962,17.3553,19.0444,g
29.743,35.8867,66.0307,g
24.4013,23.8735,8.37,g
16.7597,30.9728,14.834,g
11.2117,-16.2585,7.4925,g
16.0399,29.8002,2.027,g
15.5105,-12.8796,64.1895,g
11.6242,7.6219,13.872,g
15.0966,29.2096,29.313,g
16.254,-14.3202,5.932,g
51.6088,82.0186,0.013,g
16.0191,-9.0974,4.268,g
20.3438,4.86,5.733,g
11.3338,-20.2838,2.393,g
18.504,17.2504,2.642,g
36.4121,43.8629,4.2808,g
0.0046,15.0322,61.5621,g
22.2139,17.4148,27.715,g
19.6337,-47.8002,33.7832,g
18.1531,78.0131,0.9333,g
12.6966,9.4996,24.192,g
44.9116,77.8459,9.74,g
15.1377,-16.419,0.373,g
11.7501,8.378,15.4989,g
10.4502,-18.4169,11.283,g
29.376,60.4852,15.777,g
7.112,12.8318,15.288,g
11.9409,-6.4495,35.2548,g
10.6734,-9.0283,0.8832,g
32.3334,72.706,1.0326,g
22.1081,73.5524,2.0821,g
13.3841,-22.07,8.0922,g
16.5718,-12.3428,3.387,g
12.4121,-10.3498,60.8343,g
7.4261,-3.5163,25.805,g
18.2547,62.6131,14.579,g
6.6537,9.7648,37.1524,g
19.1501,-29.1554,0.4811,g
9.269,44.69,4.562,g
13.1445,64.1095,7.3785,g
10.6226,11.3298,26.03,g
21.9393,-4.832,80.7261,g
22.9184,19.6213,15.5478,g
7.3111,6.3146,89.7647,g
11.2812,-2.6189,69.623,g
10.5798,10.2655,51.0538,g
14.0263,16.1918,19.01,g
30.9949,55.2388,3.301,g
12.2262,5.0708,27.5944,g
16.2165,21.4594,5.2329,g
22.406,29.213,4.814,g
21.5708,68.1114,2.154,g
35.44,-41.4465,0.5417,g
22.8978,26.4205,5.3027,g
19.7887,12.318,39.6495,g
11.6514,-13.0332,30.0405,g
16.9929,18.5998,9.364,g
15.5711,32.1168,5.359,g
26.9246,40.0072,0.8402,g
31.8887,33.1459,17.123,g
19.0703,-12.8979,45.8112,g
7.1467,11.468,36.0741,g
11.024,41.4568,5.6712,g
32.0348,90.7246,1.5868,g
14.4623,24.7101,4.1346,g
24.307,77.1818,4.018,g
16.7676,-47.127,12.9575,g
10.7629,7.8378,87.0791,g
11.6886,-9.602,63.8857,g
19.1553,-21.1006,33.824,g
13.2045,17.0102,2.748,g
12.5113,11.1148,35.9838,g
11.8033,7.1239,6.7089,g
12.2741,59.4809,5.3775,g
37.4949,135.353,0.35,g
25.593,81.6437,0.443,g
17.3936,37.4027,3.101,g
17.2319,-17.5628,0.573,g
15.5664,19.926,3.901,g
10.4812,16.5079,86.1169,g
18.9014,31.007,22.696,g
20.198,-27.1633,10.09,g
11.5917,-6.3907,12.3236,g
15.9664,-30.3497,3.198,g
7.246,4.4909,12.358,g
28.2821,26.5785,2.4674,g
15.3147,-16.4776,4.681,g
13.6009,23.6626,12.193,g
13.7325,-11.195,22.2594,g
10.6715,17.4528,18.3562,g
9.6759,-12.7659,84.2593,g
50.1781,64.1655,17.081,g
25.3116,-30.1416,8.8123,g
25.0033,14.7518,3.8676,g
15.2972,27.3937,1.573,g
10.1119,27.7518,11.9867,g
20.618,32.9845,2.7224,g
17.3877,15.9863,57.922,g
22.6126,8.2563,8.195,g
25.5496,31.3971,2.3595,g
34.8636,86.6054,2.0651,g
22.9063,29.1583,17.547,g
15.9126,-18.4872,15.114,g
18.9822,-19.5041,46.617,g
15.1256,17.8775,23.387,g
15.7207,35.6227,11.2562,g
18.9149,20.242,19.3719,g
12.8275,-15.3179,14.4105,g
33.8684,36.1146,5.5282,g
18.0905,-6.9094,12.329,g
20.297,11.4628,1.737,g
18.5098,47.9198,7.48,g
15.9342,19.1356,4.803,g
29.5424,-27.8054,8.357,g
25.3623,56.103,1.0329,g
16.8506,27.3175,3.9115,g
17.8008,35.004,16.6113,g
12.7832,9.7047,52.4475,g
18.041,41.3432,21.104,g
0.0037,-5.6575,0.0002,g
16.6809,16.7689,20.1371,g
7.4092,-7.0747,82.2589,g
11.4904,-20.5012,14.948,g
7.5578,-7.6712,41.669,g
6.6671,-12.2394,60.2891,g
21.1702,92.6338,3.2837,g
13.0274,33.9677,8.295,g
18.1651,23.9125,10.098,g
11.4597,-8.0021,75.204,g
22.219,-11.5358,21.486,g
6.4046,-12.9473,18.2554,g
14.8647,9.2633,47.9304,g
19.6453,23.8559,8.419,g
28.1548,61.656,0.6445,g
24.8016,81.4116,0.051,g
12.9099,-12.6451,10.7079,g
18.3722,-19.3269,7.1147,g
12.9553,71.8958,10.2801,g
31.0242,-26.149,0.465,g
30.2204,87.663,0.4777,g
22.6725,76.8033,5.633,g
12.8247,-13.2826,2.0137,g
17.7978,30.7423,4.412,g
7.2447,9.1587,70.14,g
12.4487,17.7501,18.316,g
10.0606,-16.4601,0.513,g
12.3798,-12.648,59.423,g
11.7208,7.3755,4.176,g
11.693,27.9333,3.253,g
11.2822,11.4876,17.979,g
8.534,21.706,39.4223,g
13.9759,-15.7559,7.959,g
17.2468,36.7101,3.265,g
11.038,-8.438,73.1435,g
14.4254,7.1992,14.769,g
22.1934,64.2621,6.105,g
31.4255,74.8628,4.4435,g
12.6604,-14.2005,28.919,g
12.6865,25.3511,3.9349,g
24.8339,-125.217,7.2801,g
39.6099,88.906,0.347,g
11.6189,-4.8943,1.2142,g
14.7151,36.0229,29.1805,g
9.6293,15.7766,4.1929,g
25.0351,-16.1454,2.5359,g
18.5662,85.3566,7.6904,g
28.1252,105.637,6.761,g
17.0142,24.416,6.422,g
17.2856,-18.7476,9.545,g
11.9402,17.5205,21.252,g
10.1711,14.6129,0.4967,g
28.8898,35.4987,1.2469,g
32.3167,77.9192,3.343,g
49.9918,78.9598,2.266,g
10.8189,21.4259,4.313,g
10.2465,15.4014,28.6827,g
17.1768,29.8459,25.724,g
20.6407,22.0848,11.932,g
15.1315,-54.7983,10.81,g
9.1648,13.5618,42.0149,g
9.3317,-15.7148,66.0914,g
32.2434,64.421,1.2941,g
46.5011,82.8087,3.2764,g
18.5958,-15.3057,27.0943,g
13.0904,-28.6591,9.941,g
42.8229,39.2089,18.8033,g
11.8742,-17.7458,5.014,g
24.93,51.0764,2.245,g
20.8785,-16.8727,0.8302,g
14.5054,-14.9746,22.106,g
13.9166,-20.6703,78.069,g
26.8363,-62.6959,3.2824,g
11.9173,-2.8457,69.2522,g
14.5068,38.108,1.985,g
21.7627,47.0683,8.993,g
11.6932,9.7044,16.9615,g
19.8258,15.2639,46.219,g
24.5573,-3.7856,20.914,g
24.0428,37.3025,7.3758,g
20.7716,42.9655,7.9705,g
39.7987,101.462,3.5745,g
17.6416,17.7038,45.454,g
15.7496,23.9515,4.2873,g
30.6709,68.7917,3.9174,g
29.4108,68.3345,2.0787,g
14.6607,17.0625,18.3184,g
10.2833,31.828,1.5847,g
27.9538,60.1896,10.617,g
11.0685,19.7908,22.07,g
9.0466,45.4794,0.204,g
29.8605,-69.8618,1.805,g
9.9089,15.8454,69.608,g
7.203,5.7016,26.499,g
18.9191,10.3083,16.353,g
12.3906,-7.2103,31.042,g
50.5504,74.2771,3.4381,g
21.5734,32.5971,4.202,g
10.3404,18.9497,6.255,g
17.4115,-31.9096,1.044,g
21.3518,31.882,2.325,g
9.3478,20.1723,75.3948,g
23.9642,-23.1416,9.0922,g
26.2233,46.5522,1.919,g
19.3262,19.5814,10.3494,g
17.4477,15.0278,62.3507,g
16.2483,46.0921,7.6056,g
18.3628,25.8782,41.747,g
22.854,53.6037,7.0548,g
37.2006,72.1118,0.188,g
10.9825,19.0918,2.559,g
12.0614,10.2744,42.4922,g
22.8505,22.693,9.087,g
22.0705,48.9388,4.1776,g
10.3202,4.1479,18.121,g
29.9104,57.5848,9.9144,g
22.2757,-36.4026,8.217,g
14.9399,43.9362,15.3725,g
16.0096,67.3983,4.3673,g
31.6664,62.7514,2.903,g
11.5941,5.5003,26.52,g
19.5163,-24.1026,8.572,g
10.7504,4.1221,67.4915,g
49.6183,82.8447,1.064,g
29.4681,37.2109,0.022,g
18.176,15.0991,27.015,g
28.8355,81.4294,3.9201,g
31.3958,73.7662,0.9648,g
18.9754,18.9164,13.1409,g
14.3168,24.4704,8.528,g
20.4478,14.3082,0.0179,g
16.3041,-21.3381,1.677,g
16.3463,51.2343,16.96,g
6.6732,-17.5378,7.689,g
22.9807,44.6984,0.343,g
15.3034,30.0259,3.111,g
49.8281,72.674,0.217,g
16.1983,-17.2897,11.7518,g
17.8268,15.4977,3.4411,g
13.9352,-16.8454,22.393,g
10.5553,-7.0101,26.545,g
20.8963,28.0222,3.103,g
19.1164,54.8014,0.2752,g
16.4235,11.5495,10.4413,g
15.7769,-22.7371,0.2989,g
30.3507,54.7852,2.57,g
7.3919,-8.8712,37.9375,g
21.6594,-31.6129,22.353,g
22.9117,46.8108,2.0902,g
18.815,15.0154,12.3055,g
18.7762,-15.9305,31.828,g
12.424,-31.941,7.966,g
11.3002,-7.5277,27.399,g
17.9545,-22.1105,10.018,g
17.6931,32.3056,11.5541,g
19.6358,35.1619,0.466,g
19.6861,9.3382,6.3884,g
35.2407,-53.0078,2.755,g
28.5707,38.1488,7.734,g
22.9162,28.6007,0.0449,g
14.8872,-7.3236,3.465,g
17.354,29.5191,2.291,g
8.0634,-14.5768,0.039,g
21.3742,51.3954,0.209,g
23.4985,21.5547,7.5782,g
71.8818,72.3016,16.622,g
34.7056,43.099,1.397,g
11.7685,-6.7617,45.573,g
13.8909,58.5706,8.609,g
27.402,77.8861,0.305,g
12.2051,3.4973,21.3448,g
18.8131,-16.2837,2.9067,g
25.2322,-27.1828,3.585,g
17.6323,26.7641,5.055,g
16.6363,16.9448,4.6127,g
11.3629,-5.7541,34.9402,g
23.8906,85.261,2.759,g
6.7851,6.5323,3.2759,g
22.7657,60.9973,4.6353,g
18.4859,15.2692,8.869,g
0,-7.5987,0.0003,g
7.4611,-3.8873,89.7033,g
13.0207,24.7528,15.15,g
23.1396,-20.4761,20.0586,g
10.4504,-3.2643,12.336,g
22.8996,8.1298,24.825,g
24.5221,77.419,4.582,g
21.1245,-24.0378,20.2701,g
16.4293,26.2713,4.721,g
25.6288,68.2903,1.7715,g
34.4459,36.7097,6.31,g
0,0,0.0002,g
18.5665,6.1522,23.5868,g
12.5622,13.219,65.011,g
13.2467,-8.8075,23.359,g
24.8697,18.1846,2.1358,g
34.529,45.0492,1.267,g
17.2225,52.6747,5.8345,g
18.7164,17.8681,46.523,g
20.025,12.4281,9.546,g
14.1906,24.2169,27.3402,g
15.6996,28.5424,19.612,g
22.099,26.9417,2.183,g
22.055,23.9267,11.985,g
19.3348,12.6018,17.658,g
19.7566,-5.5612,29.603,g
33.119,-58.7451,3.155,g
25.1204,39.6216,6.1414,g
11.0041,17.5085,16.8715,g
11.5078,-26.2585,1.2785,g
29.917,74.6589,2.4654,g
15.0899,22.4359,2.0174,g
37.9854,75.94,0.804,g
29.4793,80.7168,4.232,g
15.5033,25.5228,11.3761,g
27.191,26.2498,10.722,g
10.5686,12.5531,58.7634,g
11.6587,-7.186,5.9251,g
22.6643,91.7126,1.603,g
12.8511,-13.3493,14.885,g
12.4765,-8.4311,4.498,g
18.8041,34.6809,10.3511,g
64.1651,80.753,0.8238,g
14.4534,23.8199,21.475,g
20.9542,59.2457,10.928,g
19.4083,21.2651,11.458,g
7.0896,13.0351,10.7736,g
28.2534,-34.1515,69.125,g
34.5134,88.912,0.084,g
18.8678,21.3071,33.2311,g
38.7029,51.035,2.163,g
10.0175,-39.196,3.343,g
30.7737,52.6065,0.0235,g
22.7182,75.6075,1.6851,g
17.3035,20.0782,6.8488,g
21.9177,75.2689,4.838,g
23.3166,17.6953,82.8799,g
6.6968,14.3531,18.8663,g
17.4822,26.3564,14.353,g
10.1657,23.9759,7.331,g
20.0059,-31.9813,2.2496,g
31.6046,20.8358,18.1335,g
12.903,-11.4526,12.137,g
6.9323,12.3351,74.355,g
37.8411,74.1725,1.7565,g
16.4001,58.9521,1.291,g
33.3742,75.0174,2.428,g
13.7355,-11.75,55.1534,g
22.4191,27.294,13.913,g
19.1658,10.6441,27.0844,g
15.0354,16.7328,2.4225,g
12.2058,-17.9955,4.1031,g
23.3802,47.622,5.719,g
16.8076,26.346,2.8481,g
44.0252,54.5154,7.486,g
39.5121,94.346,9.8048,g
11.7118,7.1163,76.277,g
19.8073,-25.2347,9.826,g
11.8559,4.782,46.6386,g
13.4645,11.3395,8.3777,g
22.5359,55.5506,2.8079,g
15.7445,17.7937,79.598,g
19.8051,-14.5275,53.953,g
25.0647,62.2942,5.0598,g
32.5417,69.058,0.7895,g
16.6512,15.4043,17.2551,g
6.2012,-18.1344,27.282,g
12.4071,-11.0854,13.294,g
10.6649,-0.3975,67.6577,g
20.0638,-12.498,45.781,g
18.8286,-28.5835,0.0597,g
14.3352,17.3714,85.8903,g
10.3837,5.8373,72.4904,g
12.7598,-13.2897,2.8656,g
15.05,-19.1051,70.9158,g
13.4835,-25.7961,49.195,g
13.8768,32.073,25.98,g
21.0421,30.1293,7.0452,g
18.7973,-19.2651,2.021,g
16.3302,-4.2036,38.839,g
11.4689,8.8859,14.296,g
16.0469,27.1142,12.214,g
18.6624,-16.3674,62.848,g
21.9114,19.7226,5.402,g
30.2997,71.4963,1.9882,g
29.4254,93.7113,0.094,g
15.7418,49.2069,1.9109,g
13.5947,94.3209,6.363,g
20.7949,17.0607,10.691,g
16.1468,-17.0923,3.717,g
40.143,88.835,0.2545,g
17.5871,8.1905,61.2797,g
12.8024,-15.7568,0.583,g
28.7665,74.0532,0.7571,g
18.7916,-13.3878,87.3998,g
33.2234,-55.8526,16.152,g
25.9353,62.0214,2.5025,g
33.554,59.398,3.379,g
7.154,-11.4081,5.13,g
22.1017,23.9245,8.5086,g
23.7798,-21.3467,73.19,g
15.718,11.0775,53.01,g
0,-10.3925,25.035,g
28.9711,37.3319,11.8804,g
19.4822,-14.0549,43.7063,g
17.8497,16.1901,33.1019,g
11.5868,-9.2905,69.4336,g
23.8657,26.4934,4.0619,g
11.7254,-20.668,47.1879,g
12.6787,12.044,8.694,g
18.0536,14.7875,1.6985,g
32.9046,41.8175,18.4779,g
26.9024,86.6275,2.425,g
16.492,-9.8857,2.276,g
22.9811,43.8905,1.7962,g
6.9493,13.108,24.5335,g
11.1066,6.1336,69.383,g
15.1711,17.0961,9.6888,g
12.6516,36.7524,13.331,g
23.6457,-28.1662,2.0401,g
16.3156,34.3492,10.0749,g
15.5392,6.9866,71.5113,g
7.038,-13.2078,75.842,g
9.5731,-23.7278,20.13,g
26.9542,27.6815,18.15,g
38.0072,-43.2986,0.796,g
25.658,30.5051,0.6344,g
16.0307,-12.8277,6.2697,g
10.926,0,90,g
21.4064,16.0075,4.3,g
15.9541,-16.8838,7.755,g
11.2092,7.502,68.723,g
43.6324,69.378,0.608,g
28.4154,65.1319,1.562,g
19.6795,-12.5413,13.5342,g
14.7294,-7.4281,4.7804,g
15.993,23.9472,1.3937,g
10.7309,-7.6764,23.651,g
21.0414,22.2114,51.835,g
11.5698,15.8089,0.1453,g
16.1141,-13.6323,17.0656,g
10.927,-20.9076,33.5885,g
10.1881,-15.652,1.394,g
19.2143,13.2407,13.341,g
10.4235,-5.7816,58.2994,g
28.1233,65.0741,1.0298,g
17.0717,-33.8718,2.489,g
17.0966,16.9109,38.404,g
17.0341,21.0054,17.2382,g
15.8402,10.165,78.633,g
19.9739,-18.8351,5.1421,g
24.6091,25.2477,5.5798,g
26.1095,16.2147,8.8011,g
13.0382,30.2373,2.6994,g
10.9289,-18.3342,23.936,g
25.8261,-35.2578,6.3019,g
