@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,3,9,11'

@attribute FLength numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
19.2496,2.3608,7.7706,g
13.0194,2.2565,76.1181,g
54.4607,2.7631,0.046,g
18.7096,2.4556,71.004,g
77.2268,2.3531,13.7613,g
34.2309,2.6785,8.344,g
24.8794,2.3334,8.407,g
33.5378,2.5539,35.2593,g
95.0301,3.9174,1.676,g
41.9723,2.9863,0.094,g
61.3827,2.7067,16.6337,g
41.5662,2.9243,1.314,g
25.7686,2.7439,17.4523,g
24.2392,2.5308,13.001,g
47.3112,2.7835,0.069,g
28.3437,2.5999,11.4725,g
31.6398,2.7324,16.7134,g
26.712,2.7931,44.012,g
29.7703,2.6928,22.139,g
71.8457,3.4625,1.9065,g
26.9679,2.4609,33.8143,g
99.3238,3.5856,1.3072,g
91.8755,4.1987,53.79,g
12.9101,2.0846,14.3513,g
19.1199,2.3314,41.795,g
21.2203,2.1446,18.981,g
67.3071,3.095,4.0631,g
26.9419,2.769,3.9876,g
24.1987,2.6964,28.9777,g
21.7361,2.4757,31.4724,g
32.3486,2.5999,20.553,g
21.561,2.07,10.302,g
24.66,2.5792,6.516,g
42.8019,3.1508,3.034,g
53.1573,2.4735,8.79,g
64.3343,3.3917,4.3085,g
19.9222,2.4306,69.805,g
21.4843,2.1508,66.4912,g
22.5561,2.2055,3.9937,g
19.9618,2.4108,58.9308,g
56.0474,3.2051,3.164,g
59.4,2.9256,4.789,g
38.5065,2.7384,2.37,g
94.4083,3.8232,2.3937,g
79.2728,2.6618,12.424,g
101.046,3.0752,0.4197,g
19.6449,2.5024,19.405,g
57.4045,3.2531,6.389,g
113.164,2.9645,8.8474,g
27.7368,2.6753,52.5269,g
28.4732,2.1461,12.945,g
68.6177,3.2476,0.334,g
59.1921,3.344,4.605,g
44.7252,3.1733,4.908,g
30.6536,2.6212,12.8858,g
32.9687,2.7875,3.638,g
63.3926,3.3035,8.5577,g
36.6344,2.8924,11.7003,g
25.4825,2.4224,2.5804,g
71.7635,3.0099,11.8032,g
59.2332,2.9687,3.6478,g
18.1344,2.3664,39.134,g
75.0465,3.1343,7.7575,g
23.8255,2.3464,21.788,g
30.3767,2.6222,0.059,g
22.0539,2.451,3.13,g
36.5105,2.7924,25.1167,g
90.6662,3.5818,2.481,g
39.003,2.7832,11.479,g
20.4556,2.2856,23.821,g
25.5298,2.3856,41.5557,g
35.0935,2.6532,7.5143,g
25.2208,2.0952,29.9003,g
27.2212,2.248,18.7187,g
83.05,3.6171,0.181,g
30.7972,2.7782,0.8828,g
84.9631,2.9993,1.346,g
59.4021,3.1579,11.855,g
156.37,3.3676,15.657,g
22.3633,2.5145,1.9194,g
19.0605,2.2967,2.805,g
24.8408,2.6459,70.606,g
18.423,2.5058,15.175,g
26.9787,2.5224,72.624,g
23.3073,2.444,2.7033,g
26.7045,2.4807,7.055,g
50.704,2.608,3.9822,g
29.8441,2.4742,15.5205,g
18.6569,2.4793,0.3301,g
31.3363,2.4456,10.025,g
35.8368,2.549,23.853,g
39.018,2.749,0.783,g
62.707,2.616,6.0467,g
32.8932,2.5763,10.7955,g
60.9972,3.0851,0.8192,g
32.3086,2.8373,36.13,g
34.7547,2.8192,1.236,g
25.4438,2.5605,17.21,g
60.1777,3.1116,1.877,g
26.9416,2.2467,10.626,g
32.9844,2.5647,2.3056,g
82.6686,2.6439,5.8704,g
68.2371,2.9101,4.6306,g
44.8602,2.993,5.874,g
26.4516,2.2443,81.2738,g
23.4405,2.7059,34.4836,g
86.2691,3.5583,4.8363,g
23.0429,2.7324,0.326,g
64.0879,2.7084,0.27,g
18.0375,2.617,72.3693,g
27.5346,2.6637,2.5393,g
50.9098,3.476,7.0487,g
103.705,4.1844,2.4726,g
23.5009,2.3345,21.192,g
26.2856,2.5447,18.8584,g
26.0097,2.7763,34.76,g
13.0035,2.1089,11.7248,g
19.2408,2.2672,11.0601,g
33.1854,2.6227,22.632,g
13.2296,2.1383,58.0375,g
33.4212,2.7638,2.584,g
23.7035,2.7352,28.7626,g
21.6967,2.1399,64.3873,g
72.555,3.2222,5.411,g
13.0965,2.1599,66.481,g
88.2119,3.0392,6.246,g
22.6437,2.2923,21.399,g
35.2593,3.3384,29.8043,g
100.61,2.2799,88.2467,g
24.9369,2.6325,83.7468,g
91.1777,2.993,9.031,g
93.5917,2.7821,7.444,g
28.1683,2.8354,13.937,g
21.5387,2.2455,36.5241,g
91.3563,2.9612,0.9563,g
27.0691,2.4955,15.9689,g
31.7355,2.616,3.6204,g
19.8334,2.5459,39.5399,g
71.359,2.9802,0.986,g
28.448,2.5224,23.302,g
21.8522,2.5231,7.979,g
26.8447,2.6594,8.827,g
44.0786,2.6609,3.9175,g
18.0642,2.3655,71.9141,g
106.554,3.3434,7.116,g
21.8607,2.2601,5.205,g
154.037,2.9292,50.738,g
24.6852,2.6821,7.086,g
34.4997,2.9731,22.8615,g
53.069,2.7774,5.413,g
48.4137,3.0533,0.3636,g
20.9428,2.3953,60.023,g
40.4803,2.8457,0.829,g
78.8664,2.9151,3.4423,g
20.8126,2.2443,49.2261,g
23.435,2.2577,57.169,g
37.1179,2.6998,0.8845,g
24.7242,2.3424,24.6644,g
27.4773,3.0513,17.8597,g
35.2351,2.6309,19.418,g
28.9743,2.7738,15.547,g
77.1568,2.6299,0.482,g
61.7465,2.9571,7.795,g
75.4261,3.9307,0.8501,g
126.665,3.4115,14.227,g
47.4846,2.9385,3.0261,g
30.4443,2.9327,8.849,g
22.0656,2.4338,48.996,g
89.5539,3.2913,0.1015,g
35.2684,2.7585,56.554,g
22.5061,2.3598,63.099,g
41.3546,2.9403,7.917,g
50.131,3.0298,4.7341,g
62.1284,3.2053,1.086,g
26.6705,2.7543,14.5024,g
46.6994,2.7173,5.0738,g
68.2023,3.4919,0.6463,g
18.1252,2.5441,36.6853,g
32.3436,2.7782,3.7329,g
34.0146,2.642,15.18,g
18.8823,2.2266,37.739,g
66.9638,3.2438,2.258,g
19.1548,2.29,38.6221,g
22.2736,2.2253,2.1861,g
36.599,2.5949,11.1458,g
21.5493,2.5999,15.682,g
71.4412,2.7152,21.9358,g
25.5338,2.8762,61.2522,g
42.6144,2.6781,17.82,g
65.8446,3.224,0.152,g
42.7252,2.8303,1.5,g
12.9853,2.2707,30.754,g
36.4186,2.9462,23.42,g
44.8332,2.7067,4.9965,g
70.4188,2.6238,13.734,g
29.6486,2.372,59.7912,g
56.3758,3.1861,1.039,g
67.5844,2.7631,1.0325,g
68.5377,2.9731,15.494,g
13.2735,2.2188,87.5122,g
54.1887,2.8615,13.905,g
65.2523,3.0529,23.088,g
35.5793,3.0284,12.398,g
22.8366,2.4757,1.9635,g
24.3869,2.7694,22.1766,g
23.5274,2.4166,43.914,g
21.7305,2.1222,79.5842,g
21.2181,2.2343,12.001,g
56.1812,3.031,7.318,g
88.3491,3.6765,0.8347,g
63.8426,3.0348,11.7311,g
26.5871,2.8722,1.475,g
23.9026,2.4955,63.4582,g
21.9693,2.3424,5.762,g
17.2538,2.4564,2.559,g
38.2386,2.7443,1.639,g
103.371,3.3158,6.884,g
21.5257,2.6201,6.6877,g
49.6538,2.8041,7.9929,g
52.1302,2.8808,1.8987,g
87.0224,3.1527,5.4913,g
27.3249,2.5729,37.835,g
69.6265,2.8716,8.256,g
35.6033,2.3253,0.98,g
41.4346,2.7756,8.356,g
17.3473,2.248,77.3274,g
18.9505,2.3334,6.2819,g
35.0345,2.9897,10.7911,g
50.3222,3.1055,1.8611,g
24.2724,2.5533,13.207,g
28.9503,2.8663,35.85,g
24.361,2.4273,27.0267,g
35.0029,2.5139,26.464,g
70.8438,3.0711,1.6041,g
33.0473,2.6875,9.5992,g
84.9243,3.3531,2.532,g
40.0416,3.0851,4.871,g
46.1458,2.9673,7.915,g
25.5407,2.3375,25.6547,g
38.3425,3.1492,9.9482,g
80.1873,3.8487,0.9381,g
128.256,4.0138,3.208,g
65.8344,3.3792,7.6011,g
71.9121,2.7088,1.6899,g
29.2827,2.6493,3.7162,g
26.7054,2.7885,29.945,g
38.9533,2.6762,3.316,g
42.2087,2.7649,50.521,g
93.3058,4.0093,1.7696,g
55.5478,3.2303,5.806,g
27.3537,2.7683,1.824,g
35.8767,2.8558,3.348,g
31.8437,2.5302,5.475,g
38.5118,3.1612,3.7331,g
87.478,3.1119,1.993,g
82.1301,3.7315,0.4454,g
21.2081,2.4518,0.0354,g
19.7239,2.2833,60.3974,g
31.6027,2.8215,2.102,g
32.705,2.3493,5.2825,g
47.9344,3.1425,25.8692,g
24.5973,2.48,27.6555,g
96.7066,3.9526,0.849,g
115.211,4.4222,12.6281,g
41.7981,3.2026,3.627,g
23.2142,2.4191,47.2791,g
42.4156,3.1265,24.038,g
31.3716,2.9952,4.2561,g
46.7418,3.0819,14.283,g
26.0981,2.8722,9.518,g
43.3462,2.8546,2.039,g
36.5643,2.9682,6.074,g
109.713,3.0436,2.929,g
58.0899,2.7029,12.6816,g
24.7,2.3988,8.3766,g
47.1228,2.5993,13.464,g
34.9693,2.596,17.804,g
47.7033,2.8119,2.9976,g
21.4416,2.4631,9.9314,g
34.2036,2.8373,4.072,g
22.0999,2.5599,17.6539,g
83.9924,4.1208,2.012,g
54.0825,3.6063,13.3384,g
147.899,2.5664,11.8712,g
24.9624,2.5843,8.131,g
52.4878,2.6749,26.0436,g
41.8946,3.5714,33.757,g
21.8918,2.2776,1.5218,g
32.6126,2.6048,2.6807,g
91.3656,3.7978,1.304,g
20.2655,2.4955,79.7296,g
117.879,2.8146,3.408,g
112.373,3.4071,4.9835,g
13.2669,2.1569,26.089,g
61.3543,2.7749,6.0857,g
38.3229,3.2961,7.47,g
32.0237,2.4298,20.2901,g
17.8425,2.5922,41.436,g
38.0433,3.1359,0.4688,g
85.6279,3.9472,1.92,g
82.5891,2.9276,2.533,g
41.8804,2.8965,6.862,g
72.3741,3.0699,2.071,g
31.1816,2.7672,35.4229,g
20.0714,2.356,64.773,g
98.5903,3.0894,0.1561,g
17.2906,2.1732,57.878,g
75.3265,3.6141,0.2422,g
47.7599,2.4314,19.6618,g
77.7891,2.9908,5.253,g
33.9347,2.5328,0.334,g
55.7065,2.9948,5.801,g
30.5237,2.5927,55.3074,g
85.6095,3.1411,6.809,g
20.9196,2.357,19.31,g
19.186,2.3683,43.216,g
105.761,3.2134,3.634,g
31.0627,2.7701,15.9615,g
42.0561,2.5283,8.8998,g
42.791,2.8109,9.021,g
75.6786,3.6795,0.455,g
58.8727,3.2527,53.831,g
84.0658,3.4673,4.8249,g
36.651,2.5139,10.943,g
13.2042,2.1599,20.371,g
67.2332,2.8322,7.8252,g
48.2773,3.2456,52.7165,g
105.104,3.5361,0.3837,g
22.7935,2.1775,67.106,g
23.6246,2.4014,19.774,g
38.436,3.0412,11.0947,g
26.3082,2.5955,7.3704,g
91.757,3.3803,27.0741,g
24.4466,2.5434,1.8427,g
43.6809,3.8422,8.1224,g
33.997,2.634,3.413,g
24.4408,2.5949,88.1698,g
41.095,2.8079,23.618,g
34.0124,2.5359,3.491,g
108.424,4.5739,28.311,g
23.1352,2.2504,49.932,g
26.4554,2.8366,88.1553,g
45.8678,2.998,5.8093,g
63.7733,3.6693,0.9347,g
94.6984,2.8189,5.866,g
81.8524,3.3412,2.8559,g
35.0228,3.2757,0.7701,g
27.8535,2.5276,5.97,g
36.9368,3.0667,2.4152,g
19.5992,2.2878,46.534,g
85.8898,3.3806,0.899,g
85.8538,2.6117,15.77,g
84.6878,3.4849,2.877,g
21.3666,2.3128,74.383,g
33.1404,2.7312,22.533,g
36.3065,2.5971,5.471,g
22.5805,2.5545,3.667,g
80.2907,3.5756,4.036,g
28.4428,2.6299,36.2739,g
31.0918,2.8028,7.3779,g
77.1905,3.472,2.621,g
26.0686,2.6258,55.5722,g
56.5279,3.009,6.718,g
20.6615,2.4464,63.4783,g
18.3155,2.1222,2.559,g
32.058,2.4976,2.625,g
76.5934,2.6144,19.152,g
35.4345,2.4479,24.1245,g
32.5139,2.705,7.5607,g
31.1839,2.7122,8.1352,g
42.302,3.1154,20.828,g
21.4029,2.4857,87.5655,g
50.3748,2.9633,0.9822,g
83.3786,3.5232,3.915,g
92.905,3.3264,6.665,g
29.2617,2.5422,6.879,g
129.428,2.4556,1.004,g
84.9403,3.5457,4.5847,g
67.7475,2.8654,2.3478,g
57.0634,2.9209,4.181,g
41.128,2.8075,2.042,g
26.8595,2.8754,3.9848,g
160.068,4.003,10.2033,h
19.7907,2.646,80.0427,h
45.5625,2.6085,54.251,h
17.763,2.357,67.345,h
74.3027,2.9592,53.4656,h
205.9707,3.2665,21.546,h
27.9888,2.2742,46.9345,h
51.2637,3.0342,77.258,h
18.9361,2.5738,15.4364,h
17.4338,2.3684,89.8463,h
69.254,3.1916,24.9091,h
45.214,2.7199,0.4413,h
25.1112,2.0986,16.042,h
19.616,2.5752,19.615,h
33.6546,2.6413,82.1892,h
90.9389,2.9779,10.8246,h
16.3698,2.2589,12.2003,h
189.796,3.2374,59.654,h
14.3633,2.253,29.3263,h
51.9101,2.8209,19.4429,h
22.3368,2.642,67.246,h
77.2151,3.302,64.7142,h
65.7255,2.6559,77.0245,h
261.9504,2.711,27.8128,h
24.3469,2.6095,33.2851,h
52.8873,3.0466,88.7428,h
136.6523,3.339,8.6226,h
163.9821,3.1114,60.3097,h
93.7639,3.7326,2.8296,h
55.9614,2.7447,17.8245,h
50.7195,2.6498,14.33,h
65.9726,3.4188,18.0434,h
27.8319,2.5198,33.7903,h
35.1073,2.6981,73.454,h
19.4632,2.4048,64.519,h
19.1139,2.4322,55.44,h
41.8052,2.7351,9.5109,h
45.4425,2.8058,42.1325,h
13.4664,2.1945,24.21,h
128.229,3.4186,80.2086,h
101.2651,3.2585,30.3729,h
28.3152,2.7678,80.8764,h
79.8642,2.8919,11.9112,h
32.6306,2.6845,18.4858,h
63.83,3.0519,75.0032,h
47.5259,2.906,45.1887,h
180.1015,4.2896,58.4545,h
30.1546,2.6026,55.521,h
92.4333,2.8222,22.5175,h
25.7509,2.6031,34.8822,h
250.088,4.0203,82.2326,h
19.7564,2.4026,62.2473,h
24.0118,2.4509,29.8353,h
64.5254,3.03,26.525,h
51.4775,2.858,85.393,h
19.1043,2.6675,44.9398,h
23.2694,2.0675,63.4187,h
20.3377,2.5164,8.9192,h
29.1819,2.5486,65.0487,h
34.3176,2.7536,8.107,h
30.3643,2.9194,38.8507,h
131.0715,3.2783,84.4635,h
141.3718,3.1081,13.8145,h
124.8407,3.8424,44.333,h
64.632,2.7738,39.656,h
16.8537,2.3191,24.289,h
36.1823,2.638,73.5459,h
25.5677,2.5988,5.282,h
91.6025,3.0438,43.096,h
133.405,3.3631,62.358,h
30.5792,2.4928,61.9837,h
22.1439,2.6812,63.885,h
46.9654,2.8176,26.0156,h
19.3677,2.42,41.666,h
31.4245,2.5966,33.559,h
37.4691,2.3597,2.0718,h
103.22,3.8892,22.0015,h
20.5716,2.3191,7.464,h
21.8255,2.243,24.6014,h
55.0298,2.8035,22.8884,h
26.0822,2.6294,79.51,h
28.6554,2.5944,51.315,h
107.2769,3.8065,48.5291,h
163.3054,2.8939,71.9265,h
99.1099,3.8987,42.8955,h
49.7,2.9297,47.2621,h
66.1075,2.9432,47.6322,h
21.5661,2.6703,38.2136,h
23.8492,2.4074,13.849,h
137.3589,3.3425,85.8318,h
118.6522,3.296,60.3731,h
197.071,2.8594,62.429,h
154.732,3.0352,85.3675,h
30.5474,2.5445,34.0047,h
217.6719,3.2117,59.4832,h
109.6728,3.2987,1.2185,h
33.2405,2.2819,80.2955,h
34.9849,2.8319,80.9486,h
44.5904,2.6586,45.5517,h
74.5077,3.2186,57.0629,h
28.6457,2.4407,1.9798,h
78.7576,3.0732,28.5707,h
100.717,3.1019,9.6768,h
227.071,3.2999,75.756,h
241.876,3.4333,8.9743,h
35.5737,2.549,40.4613,h
103.071,3.3185,20.3454,h
41.6677,2.7431,38.31,h
31.6552,2.3883,63.789,h
29.0869,2.6444,16.3577,h
13.0287,2.2,64.87,h
22.0987,2.2043,7.7667,h
17.7533,2.4212,31.0868,h
21.3338,2.2201,23.493,h
136.3197,2.9539,24.2187,h
30.5856,2.708,11.6998,h
40.3125,2.5185,50.348,h
78.6022,3.0445,43.552,h
158.312,3.0995,2.9828,h
22.5749,2.7509,6.9432,h
64.7936,2.9638,25.823,h
25.7162,2.4848,70.9837,h
48.9435,2.8957,27.591,h
35.6137,2.757,83.468,h
17.9229,2.3979,75.3281,h
27.4814,2.8017,81.4517,h
21.7969,2.6228,69.3228,h
25.5745,2.3962,32.4792,h
13.1446,2.3901,7.9436,h
10.6118,2.2398,44.4008,h
35.9416,2.6906,2.001,h
126.242,3.9511,60.931,h
99.5309,3.1331,32.325,h
134.4043,3.0817,26.502,h
90.5962,2.8636,14.916,h
135.4783,2.5376,75.6578,h
29.5854,2.4565,73.7976,h
29.1262,2.4757,70.884,h
27.5014,2.7345,72.1624,h
76.7257,3.5476,43.8784,h
204.052,4.5762,45.678,h
174.8438,4.1427,44.9263,h
60.5877,2.9501,0.6164,h
48.2208,2.9462,15.6936,h
120.4056,3.6697,68.661,h
71.5814,3.0243,13.14,h
52.0233,2.9985,2.1899,h
20.4262,2.3139,61.917,h
89.3079,3.1438,85.8821,h
106.7713,3.3126,29.5828,h
30.2961,2.8627,23.3886,h
21.308,2.5781,25.5049,h
22.7146,2.4314,15.825,h
61.6736,3.1659,17.1635,h
26.9141,2.582,35.5914,h
242.833,3.3866,65.3292,h
55.2393,2.8082,48.7783,h
41.0804,2.972,67.089,h
50.4253,2.7302,83.9235,h
73.6884,2.699,36.7293,h
31.6546,2.5011,17.0579,h
21.3806,2.5833,57.1519,h
37.868,2.8675,47.3369,h
15.1434,2.2976,49.8144,h
41.8549,2.7973,54.8484,h
43.8935,2.782,78.4634,h
51.4762,3.0552,11.0336,h
221.643,3.4685,50.421,h
22.1297,2.3128,51.791,h
20.4922,2.5119,20.185,h
184.7689,3.436,68.6399,h
21.2218,2.5664,71.033,h
122.7872,3.3653,48.9955,h
22.0774,2.601,20.4406,h
110.4607,3.3203,66.8088,h
21.9625,2.0597,24.6146,h
201.6499,4.1753,75.1975,h
16.6915,2.5139,39.6093,h
66.3584,3.0792,49.891,h
23.963,2.3181,46.8327,h
93.5335,3.2301,3.4326,h
17.9679,2.3763,28.8787,h
101.8251,3.2366,34.8074,h
15.1409,2.4728,28.71,h
37.3547,3.4601,65.022,h
104.1424,3.314,81.5241,h
34.6454,2.4437,34.4267,h
85.4305,3.4048,7.7104,h
85.54,3.3141,70.2363,h
23.4271,2.6684,32.0426,h
74.4358,2.737,17.3395,h
51.0001,2.7439,69.74,h
82.5169,2.9152,12.1667,h
115.117,2.8024,71.01,h
38.1929,2.8121,15.674,h
159.1728,3.4283,10.1284,h
38.9643,2.7063,62.484,h
128.5801,2.5854,75.5197,h
52.5325,2.7181,35.3583,h
12.8425,2.3646,0.7048,h
62.6759,3.0249,41.7178,h
77.6496,2.9766,3.744,h
152.899,3.0932,76.2965,h
17.5999,2.5456,55.3738,h
104.5322,3.3935,17.696,h
29.1553,2.6309,56.541,h
108.8548,2.9802,61.0441,h
110.867,3.0616,21.8577,h
217.837,3.0903,42.682,h
19.7752,2.5838,74.0078,h
16.0175,2.2253,81.0796,h
30.412,2.6926,74.3825,h
57.8733,3.255,6.4404,h
89.3503,3.3096,77.8166,h
53.9402,2.9039,11.6288,h
36.5332,2.8181,68.1042,h
19.3013,2.3664,79.7947,h
50.2174,2.8017,21.809,h
16.0903,2.4494,15.3926,h
22.4461,2.1143,18.4254,h
24.0108,2.4669,67.1405,h
116.667,3.1193,65.138,h
258.9368,4.1745,48.3402,h
81.7713,3.1441,46.672,h
18.5924,2.4935,83.5983,h
15.7131,2.3464,46.4705,h
36.9795,2.6938,83.8026,h
21.7894,2.567,27.4297,h
75.5288,3.1963,81.0645,h
47.7458,2.8129,14.8993,h
36.7909,2.7521,20.6809,h
80.5522,3.5784,21.3447,h
100.749,2.7785,70.394,h
34.2579,2.5723,73.6632,h
41.1283,2.9025,26.5913,h
34.0689,2.5781,87.1904,h
25.4707,2.732,1.7633,h
21.8505,2.5932,23.486,h
34.691,2.7189,51.336,h
26.9058,2.4814,61.2278,h
16.9011,2.4133,73.5542,h
71.5387,2.692,16.7554,h
125.282,3.3412,88.4434,h
193.626,3.8653,21.347,h
38.9993,2.6928,49.7465,h
24.615,2.4609,16.7914,h
103.3298,3.9179,85.9291,h
119.9548,3.2619,43.5955,h
210.2886,2.7905,70.43,h
39.0068,2.5969,47.2775,h
27.0029,2.6314,22.68,h
185.451,3.8922,20.877,h
119.0819,3.3264,42.2964,h
45.5915,2.8943,23.2142,h
20.9745,2.4518,50.79,h
63.4772,3.1679,68.3542,h
20.4074,2.0779,36.908,h
48.3457,2.7987,46.4487,h
21.4121,2.6973,16.3763,h
22.7165,2.2561,10.8162,h
28.251,2.4526,67.6187,h
16.6936,2.3681,24.712,h
75.6427,3.5111,17.19,h
20.9468,2.8602,65.7603,h
17.1992,2.4983,76.035,h
96.4796,3.3579,1.0932,h
40.6748,2.658,59.0341,h
90.7088,2.541,19.578,h
39.2934,2.7738,23.685,h
84.034,3.5917,9.0247,h
161.2013,3.0104,16.9139,h
34.7762,2.532,21.3621,h
13.8209,2.3998,9.7573,h
26.9593,2.7323,81.338,h
35.7498,2.4419,78.4116,h
95.3928,3.0382,24.8474,h
49.0702,2.8231,40.215,h
157.9876,3.1533,27.9254,h
29.236,2.7431,86.7802,h
13.1139,2.3021,9.4104,h
24.7271,2.6069,79.5231,h
36.544,2.8932,44.8927,h
60.4279,3.0396,19.428,h
180.377,3.4971,70.84,h
67.0326,2.823,23.76,h
83.993,2.402,15.2822,h
25.7967,2.4676,44.734,h
20.1268,2.2028,83.1571,h
19.4502,2.3324,36.3441,h
25.3165,2.7074,41.1638,h
230.6769,3.7716,89.7222,h
22.8785,2.4359,6.8098,h
20.7052,2.5046,49.3078,h
206.403,3.36,2.8755,h
172.0988,3.2143,26.2204,h
19.1321,2.4914,13.107,h
18.317,2.5303,48.4839,h
18.6832,2.1461,66.9307,h
20.2877,2.7716,12.8744,h
38.6653,2.5812,47.4316,h
18.5731,2.6758,50.9791,h
129.525,2.8503,82.4796,h
41.6954,2.9418,35.786,h
12.8668,2.2343,85.1354,h
26.6759,2.5459,4.3881,h
139.377,3.04,9.227,h
65.8189,2.9104,7.5572,h
28.1579,2.4864,47.948,h
203.8345,3.6505,2.7197,h
41.5423,2.5909,64.8607,h
23.9171,2.6222,49.1736,h
24.1205,2.5074,81.1395,h
94.121,3.2054,3.8489,h
15.6403,2.5807,62.7557,h
37.9771,2.9856,89.3084,h
70.9368,3.1927,20.611,h
31.7953,3.0974,44.5254,h
19.9091,2.5468,68.1039,h
70.1997,3.038,68.2026,h
28.9415,2.5855,64.7773,h
132.794,3.2507,68.8075,h
75.4146,2.9249,68.5352,h
33.0859,2.5168,44.9363,h
16.716,2.3485,66.6151,h
87.2762,3.1397,42.7081,h
87.1898,3.5621,30.9266,h
31.502,2.687,88.3349,h
170.825,3.1109,73.868,h
110.1665,3.6426,18.3655,h
60.6589,3.1673,68.547,h
31.1873,2.5393,89.3476,h
24.3764,2.8487,5.6969,h
52.3679,3.3954,62.904,h
173.256,4.2821,79.259,h
160.7818,3.2032,85.1638,h
24.3394,2.5821,51.276,h
41.9225,2.7247,68.2604,h
12.9646,2.3395,78.703,h
28.6395,2.6715,29.9112,h
24.9635,2.6882,65.7356,h
12.821,2.3128,8.593,h
15.0509,2.4843,62.1054,h
245.8117,3.3737,56.911,h
40.4257,2.8021,58.424,h
150.9752,2.7031,15.107,h
184.9312,3.4638,77.3193,h
81.1926,2.7545,23.6908,h
50.7449,2.9906,17.4344,h
101.42,3.192,71.0938,h
66.6985,3.0648,63.9193,h
16.338,2.2689,6.4471,h
29.3302,2.5378,72.755,h
18.7803,2.3918,40.3701,h
32.2872,2.8323,74.4547,h
262.0263,3.399,62.2396,h
77.6685,2.6866,81.6697,h
43.1087,2.8609,19.4398,h
33.7199,2.6817,57.7589,h
30.1788,2.4771,80.6957,h
23.0384,2.532,61.9346,h
187.9041,3.7659,8.5801,h
63.1221,3.2316,56.3522,h
50.7417,2.7416,50.0771,h
65.9633,3.5638,39.104,h
26.9187,2.7498,73.6034,h
37.5469,2.3046,18.6822,h
15.5815,2.4522,51.4362,h
83.8563,3.3099,33.9184,h
38.1901,2.5152,28.1573,h
55.0515,2.9978,77.2908,h
29.7336,2.6026,86.288,h
77.9491,3.1134,52.036,h
150.5725,3.8516,39.0647,h
103.0086,3.1609,13.9507,h
28.7504,2.931,42.3618,h
24.0895,2.3738,89.2151,h
187.8498,3.2289,48.6958,h
37.9196,2.6675,78.8367,h
23.6883,2.4771,82.5746,h
125.479,3.2037,19.7675,h
37.5017,2.8379,56.3273,h
83.6193,2.9829,41.6742,h
32.7703,2.4639,42.442,h
42.2919,2.6347,24.6072,h
25.9342,2.5599,43.2059,h
178.511,3.1675,57.0768,h
114.765,2.6575,42.8298,h
22.1815,2.4922,82.0983,h
21.359,2.3294,69.8415,h
23.3913,2.816,79.8372,h
22.7563,2.6449,60.5154,h
57.0409,2.9848,6.0385,h
25.9126,2.4381,42.753,h
148.703,2.6064,73.7185,h
106.05,2.8762,21.0535,h
17.3883,2.5821,89.0125,h
22.0438,2.4552,82.205,h
97.9934,3.1827,74.9474,h
177.182,3.3855,2.116,h
268.384,3.3417,1.607,h
27.7821,2.4589,67.1879,h
41.8527,2.744,60.0972,h
24.7267,2.5046,45.1546,h
27.4623,2.6972,14.4566,h
49.1417,2.8887,12.719,h
15.9255,2.2247,58.3505,h
20.9074,2.1973,45.8552,h
68.9546,3.5913,7.918,h
21.0502,2.5478,51.3267,h
20.663,2.57,42.481,h
13.5577,2.6327,86.9198,h
39.0742,2.6976,76.9572,h
19.9302,2.422,54.6922,h
23.7546,2.4166,49.59,h
61.5993,3.0115,88.0191,h
136.1294,3.3121,4.2428,h
144.486,3.0111,54.7402,h
172.39,3.3374,55.8469,h
138.388,3.286,45.048,h
39.0077,2.6238,76.406,h
152.485,3.3425,80.8293,h
69.4073,3.153,77.0349,h
25.1115,2.7705,47.117,h
101.306,2.7987,29.119,h
59.5231,3.3531,34.5736,h
21.3504,2.07,13.8727,h
32.5272,2.2244,19.3327,h
20.3139,2.3107,5.39,h
81.5522,2.5393,55.654,h
236.715,3.52,25.7824,h
22.8645,2.6623,75.856,h
23.0275,2.7493,74.475,h
17.3517,2.4965,32.4333,h
43.2643,2.8552,11.33,h
128.9307,3.218,12.6302,h
22.0457,2.5514,22.7692,h
27.2005,2.7063,67.0881,h
11.145,2.1558,51.9644,h
86.0363,2.9047,43.822,h
22.976,2.5099,16.2339,h
60.2085,3.0844,40.222,h
42.4352,2.7828,32.1443,h
141.419,3.6372,37.356,h
131.0877,2.8841,60.4176,h
107.1313,3.1324,55.4419,h
87.5647,3.0396,55.712,h
60.4391,3.1466,87.5028,h
19.8927,2.2,68.347,h
167.0905,3.4442,6.9414,h
56.994,2.7493,82.408,h
239.4684,3.3129,83.7129,h
70.6515,3.3092,63.378,h
31.679,2.757,64.5405,h
94.2528,2.8239,49.8155,h
68.1826,3.1484,32.3596,h
29.9041,2.5257,85.4343,h
14.9725,2.4952,4.1304,h
29.6828,2.2132,57.6886,h
19.2745,2.6658,35.4363,h
25.5468,2.4322,63.086,h
12.8278,2.207,15.5735,h
46.3735,2.798,65.4746,h
65.1077,2.8017,31.6131,h
135.8522,3.295,71.376,h
57.9092,3.0056,38.2102,h
69.6056,3.0107,46.897,h
29.3883,2.7672,48.5459,h
71.6059,2.9673,50.857,h
195.084,3.431,33.768,h
