@relation magic

@attribute FWidth numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
37.1418,0.1394,1.734,g
23.1127,0.1749,2.3475,g
31.5961,0.2167,3.211,g
24.4913,0.2689,12.098,g
18.4984,0.4672,88.2467,g
27.978,0.246,3.366,g
7.1417,0.7751,23.469,g
10.5256,0.6524,45.8523,g
17.2645,0.3266,11.48,g
49.1218,0.1206,22.7735,g
15.4525,0.4182,11.711,g
24.96,0.2283,3.414,g
11.2568,0.6167,21.7684,g
16.9251,0.5505,11.74,g
37.4732,0.1721,73.755,g
12.5468,0.4849,8.953,g
12.3814,0.5106,62.678,g
15.654,0.4242,18.353,g
7.7487,0.6566,17.392,g
12.8143,0.5175,41.795,g
12.0477,0.5208,1.011,g
35.8748,0.1572,3.301,g
22.2474,0.278,0.0549,g
23.7428,0.1803,4.2311,g
10.2125,0.5383,32.932,g
23.3668,0.2663,11.817,g
27.1587,0.193,1.804,g
15.0818,0.463,46.187,g
22.8049,0.235,4.074,g
18.7164,0.3349,46.523,g
15.7581,0.4492,36.7094,g
15.7055,0.4113,11.757,g
17.2842,0.2608,0.4229,g
12.1487,0.5554,23.9107,g
19.0171,0.366,2.4817,g
14.7676,0.2998,11.6063,g
22.3316,0.2363,6.85,g
10.4081,0.6419,19.9398,g
16.5294,0.4376,3.459,g
10.6518,0.7721,29.4058,g
16.8221,0.2723,74.6315,g
25.6598,0.2265,7.052,g
29.8525,0.1419,4.9318,g
25.7749,0.1488,4.177,g
23.8657,0.2142,4.0619,g
10.0684,0.5919,18.907,g
39.1323,0.1048,0.9188,g
27.2076,0.1641,4.016,g
10.2156,0.8058,75.648,g
17.466,0.4725,70.0002,g
7.1154,0.7458,35.77,g
22.3814,0.2083,10.734,g
12.7537,0.5057,4.506,g
10.5673,0.5109,9.3626,g
6.4609,0.7539,3.9937,g
26.2305,0.2133,9.2393,g
29.7032,0.1068,1.64,g
23.2931,0.1469,5.926,g
20.9058,0.2211,4.664,g
14.6598,0.4641,87.5655,g
18.9436,0.2077,1.6831,g
23.9551,0.1669,0.1561,g
22.6279,0.1757,5.6357,g
24.5527,0.2728,7.311,g
25.9699,0.1941,22.471,g
26.2593,0.2685,10.4307,g
23.3716,0.1744,5.406,g
16.844,0.2912,19.4837,g
15.5154,0.4101,9.8822,g
30.4196,0.2136,10.5067,g
6.8875,0.6979,10.758,g
33.7546,0.1896,2.693,g
15.6664,0.293,4.9345,g
12.1636,0.5724,6.383,g
20.4661,0.2567,1.706,g
11.9374,0.6865,9.612,g
17.664,0.3858,10.237,g
30.9379,0.1273,0.0857,g
18.4524,0.3665,88.4244,g
20.5114,0.4286,3.679,g
16.6665,0.279,4.584,g
34.7793,0.1038,3.0108,g
12.6304,0.5593,29.934,g
22.2247,0.2304,2.729,g
7.1133,0.6749,61.098,g
16.9958,0.3414,2.081,g
13.7628,0.4888,4.078,g
25.5295,0.2506,6.439,g
20.1733,0.381,30.557,g
18.2119,0.287,27.2776,g
16.2989,0.5103,8.793,g
18.3351,0.3523,2.5841,g
18.5962,0.3899,16.103,g
15.4603,0.3779,20.949,g
10.2168,0.6075,8.229,g
18.0517,0.3128,24.732,g
23.7963,0.4108,4.7658,g
7.1262,0.7815,12.325,g
21.0822,0.3264,27.9849,g
6.9982,0.7347,19.5113,g
16.4931,0.3516,4.6235,g
29.0223,0.2524,5.176,g
12.0628,0.5265,16.3257,g
11.0904,0.5685,37.6063,g
10.8443,0.4789,14.5319,g
8.6907,0.3971,1.701,g
15.0511,0.4944,2.2614,g
25.3707,0.1406,1.121,g
18.659,0.3205,1.6997,g
15.9345,0.4519,17.7641,g
9.8076,0.79,78.748,g
24.5625,0.2058,0.137,g
7.3006,0.8296,44.6217,g
7.0348,0.7522,36.1992,g
10.4034,0.7823,56.4494,g
21.9585,0.2318,17.966,g
10.9467,0.6749,6.595,g
13.3096,0.3377,14.3144,g
19.1983,0.3919,0.6273,g
7.9361,0.5422,19.048,g
0,0.7405,61.216,g
12.4314,0.4525,10.463,g
29.803,0.3069,56.554,g
21.3714,0.3738,3.386,g
23.9931,0.2105,18.364,g
31.9681,0.1271,0.1512,g
22.5662,0.2944,23.2975,g
15.0596,0.3733,9.116,g
16.3031,0.3136,18.325,g
25.0323,0.2448,9.425,g
11.8757,0.4852,48.202,g
9.6145,0.5949,4.2029,g
6.7399,0.7171,15.8008,g
10.6219,0.561,35.2731,g
25.5877,0.1663,3.237,g
24.3416,0.2056,3.648,g
11.8033,0.405,6.7089,g
16.4117,0.5055,1.9502,g
21.2983,0.3188,44.799,g
18.8759,0.3384,8.203,g
20.9835,0.1903,10.7918,g
11.5696,0.7273,27.0422,g
18.308,0.3654,23.9541,g
15.872,0.4439,2.073,g
10.5756,0.5363,81.3657,g
19.3278,0.3102,47.1801,g
17.5024,0.5326,88.905,g
16.6858,0.2214,1.7337,g
17.8658,0.2921,15.401,g
14.6678,0.4203,7.748,g
18.536,0.3049,10.4802,g
28.7067,0.2573,0.936,g
6.9168,0.7251,3.7149,g
15.0295,0.2821,5.3885,g
7.3055,0.7279,45.009,g
11.2989,0.5526,13.3338,g
21.5951,0.2156,8.909,g
28.5133,0.1805,2.206,g
22.5525,0.3282,14.391,g
18.5968,0.2901,6.713,g
18.9822,0.3529,46.617,g
12.5051,0.6576,73.658,g
35.688,0.1812,8.8474,g
15.3635,0.3862,0.132,g
11.795,0.5797,43.3032,g
18.562,0.3483,8.016,g
36.3071,0.283,0.151,g
10.8616,0.4134,4.419,g
9.6425,0.6296,20.5917,g
25.6146,0.2457,20.1948,g
36.0961,0.2232,0.42,g
9.3418,0.612,5.5511,g
16.492,0.4512,2.276,g
10.7479,0.4896,7.007,g
17.3891,0.4301,2.2087,g
12.4539,0.49,58.329,g
9.6367,0.4848,77.509,g
16.5052,0.4611,33.4211,g
16.4329,0.3537,33.3063,g
9.6165,0.8189,84.6855,g
15.1294,0.3125,14.662,g
19.2545,0.4843,3.88,g
12.8247,0.4588,2.0137,g
15.6395,0.3252,9.0974,g
14.9967,0.2827,7.478,g
14.3136,0.4521,1.3628,g
25.0592,0.1973,24.038,g
12.8924,0.4401,74.343,g
19.561,0.2464,21.1203,g
20.0835,0.3017,3.679,g
10.8702,0.5705,27.583,g
21.3305,0.3532,75.388,g
19.9461,0.3047,1.18,g
25.7877,0.1563,2.385,g
19.9263,0.42,25.428,g
14.0933,0.391,11.2393,g
12.5733,0.4113,6.9113,g
19.0416,0.235,2.443,g
7.1865,0.7291,56.336,g
18.0536,0.284,1.6985,g
17.8604,0.4137,13.7582,g
25.0561,0.2781,32.497,g
17.4341,0.3349,40.433,g
10.4337,0.4556,25.7405,g
12.1891,0.5616,25.011,g
19.6036,0.3352,6.826,g
12.6045,0.449,24.7086,g
10.94,0.6041,51.144,g
12.3945,0.4847,69.395,g
14.0209,0.3681,4.582,g
9.4193,0.5296,10.3051,g
35.1645,0.2798,0.217,g
12.7592,0.533,10.5327,g
14.4987,0.3782,7.387,g
11.9255,0.6154,2.992,g
51.1412,0.0658,1.404,g
11.2947,0.7418,54.087,g
18.3907,0.3165,8.789,g
18.6194,0.3001,4.875,g
18.5583,0.3243,6.4855,g
7.0055,0.6784,24.7313,g
33.8684,0.2736,5.5282,g
11.1854,0.5701,3.9389,g
17.1611,0.3645,21.61,g
27.7519,0.269,2.8669,g
14.2909,0.5208,0.9412,g
15.8301,0.285,4.166,g
0,0.739,6.4563,g
10.9338,0.751,74.997,g
18.4857,0.3357,21.457,g
17.8505,0.43,17.4491,g
33.6521,0.2901,4.669,g
19.8427,0.3082,2.048,g
19.8319,0.2541,0.45,g
23.9629,0.1994,1.797,g
23.6375,0.263,1.0271,g
32.3154,0.1324,3.195,g
16.326,0.3487,11.7631,g
19.6763,0.3081,6.733,g
16.1795,0.3013,0.4092,g
22.8866,0.2459,7.511,g
28.3828,0.2396,72.171,g
37.784,0.1127,4.3928,g
12.9165,0.331,2.826,g
10.9792,0.5374,23.7151,g
24.6323,0.155,4.841,g
23.2324,0.2634,16.85,g
29.3927,0.2027,1.0378,g
15.0239,0.3184,4.783,g
24.2106,0.1887,11.196,g
7.1962,0.8435,45.254,g
10.3079,0.5723,63.735,g
12.3082,0.3783,10.909,g
18.1107,0.4838,17.075,g
25.2877,0.3097,54.3161,g
20.127,0.2749,31.436,g
17.8721,0.2122,2.039,g
11.8327,0.6944,56.6622,g
27.4389,0.1586,6.325,g
19.8846,0.3425,33.6933,g
15.8618,0.4355,71.972,g
17.6983,0.3851,2.1915,g
11.6149,0.3618,2.023,g
16.4085,0.4829,60.543,g
18.7394,0.2801,23.28,g
10.7238,0.477,8.667,g
17.4756,0.2924,21.1876,g
10.9215,0.7586,36.275,g
17.0341,0.4303,17.2382,g
13.2244,0.3864,29.477,g
18.6156,0.2217,0.72,g
7.4076,0.8024,6.1193,g
30.5083,0.1392,1.2109,g
14.4663,0.322,3.9724,g
20.862,0.2417,3.9671,g
11.5841,0.5803,9.6089,g
21.7526,0.221,4.0395,g
15.8012,0.3078,1.236,g
39.026,0.1782,1.822,g
16.4712,0.5604,33.419,g
21.8075,0.2547,11.0947,g
16.2969,0.3199,10.7703,g
15.7242,0.3877,10.379,g
20.0793,0.2594,4.4742,g
57.1764,0.0644,3.825,g
35.0906,0.2269,3.034,g
17.0811,0.4029,49.667,g
15.3656,0.4974,31.6991,g
18.2538,0.2945,46.7657,g
11.0193,0.5056,11.5163,g
15.2144,0.4573,16.395,g
9.1754,0.6202,3.829,g
20.3342,0.4011,2.7746,g
21.8317,0.2323,4.271,g
19.9017,0.2835,6.1571,g
16.2368,0.4974,28.7838,g
21.9343,0.3764,1.987,g
31.8164,0.1498,3.2408,g
6.8105,0.7082,18.095,g
14.2821,0.4647,1.3587,g
14.755,0.4985,12.434,g
21.9456,0.202,9.1974,g
10.9179,0.7709,78.186,g
20.2255,0.3431,49.3474,g
22.5855,0.2524,25.7773,g
13.5809,0.3519,6.463,g
6.7686,0.8274,24.418,g
23.8253,0.2066,6.121,g
31.9264,0.1619,4.362,g
23.4119,0.2661,47.6489,g
7.1641,0.7109,6.786,g
19.6453,0.3434,8.419,g
10.4001,0.5678,56.916,g
7.3238,0.7245,12.621,g
26.8651,0.2262,2.8681,g
9.9398,0.5038,7.9618,g
10.7133,0.7057,12.99,g
18.1984,0.2705,22.14,g
23.8097,0.2211,26.6457,g
11.7786,0.6589,61.787,g
20.329,0.3018,1.824,g
20.0496,0.3466,10.618,g
20.4955,0.1848,3.584,g
11.8468,0.633,16.332,g
17.3059,0.4098,89.6161,g
32.7136,0.1599,16.903,g
29.1608,0.1608,15.8766,g
18.7737,0.2005,7.8896,g
8.4249,0.5813,60.468,g
14.847,0.4697,22.9229,g
23.4733,0.2481,13.5688,g
16.7128,0.3792,2.3935,g
11.8845,0.485,40.449,g
10.599,0.5624,0.279,g
13.4151,0.3897,11.9419,g
9.8987,0.6617,28.505,g
11.992,0.54,6.737,g
27.7681,0.1578,1.8306,g
26.2508,0.1572,14.193,g
10.9402,0.7634,47.048,g
13.8981,0.3601,6.6866,g
11.7966,0.4908,20.7634,g
29.1003,0.265,5.185,g
7.203,0.6873,26.499,g
11.2036,0.7528,60.4605,g
13.5947,0.3121,6.363,g
17.7497,0.2232,1.003,g
18.6909,0.3916,17.8557,g
10.4757,0.6393,19.486,g
0,0.7698,0.0002,g
23.8806,0.2578,16.1837,g
18.45,0.3295,11.7935,g
12.306,0.4559,24.444,g
20.5582,0.2275,4.13,g
11.5271,0.4833,41.3992,g
11.5967,0.7095,79.144,g
17.7428,0.3156,7.9894,g
10.9677,0.6667,10.9472,g
10.4955,0.7946,47.994,g
15.9246,0.465,67.285,g
25.4536,0.2876,14.365,g
24.5063,0.2063,9.031,g
24.6446,0.2238,4.914,g
10.0087,0.5939,0.572,g
13.2045,0.4826,2.748,g
12.7643,0.4611,30.92,g
24.7247,0.1177,3.333,g
18.266,0.3158,8.8024,g
136.031,0.0374,76.96,g
29.7856,0.1797,5.9725,g
19.4543,0.4578,17.612,g
16.8073,0.3728,15.563,g
10.1132,0.6436,41.9953,g
13.3291,0.3588,18.1339,g
7.1651,0.6987,41.2181,g
11.0517,0.5698,7.251,g
23.174,0.2164,26.0548,g
21.2136,0.1326,4.8249,g
20.1792,0.2338,0.501,g
49.9918,0.0828,2.266,g
17.9125,0.477,29.7652,g
17.2436,0.2884,10.037,g
10.4502,0.5028,11.283,g
9.9525,0.8213,54.213,g
35.582,0.2493,4.471,g
26.6034,0.2236,1.943,g
18.8286,0.2087,0.0597,g
20.1482,0.2069,16.8734,g
0,0.7476,61.1232,g
30.9949,0.1203,3.301,g
12.8311,0.5794,31.0008,g
10.6619,0.621,14.135,g
20.9149,0.4079,24.7031,g
44.5867,0.0985,1.542,g
23.9433,0.2279,4.8251,g
17.1172,0.2743,1.9292,g
17.6587,0.33,11.228,g
19.1013,0.3091,12.398,g
10.9742,0.5813,36.929,g
17.1218,0.443,46.5411,g
27.6543,0.2013,5.7258,g
28.9088,0.2568,75.807,g
14.8942,0.4423,8.6023,g
24.6827,0.196,3.3709,g
15.3561,0.453,15.2553,g
32.861,0.2912,5.7551,g
23.3474,0.2813,9.7328,g
15.6926,0.4972,0.7529,g
15.7316,0.5198,38.1018,g
16.9763,0.3203,2.198,g
11.6713,0.5057,9.329,g
21.4358,0.2996,3.8131,g
32.2449,0.3106,1.408,g
7.1339,0.6766,80.0502,g
12.6495,0.5171,9.7889,g
15.6726,0.2513,8.035,g
13.4127,0.5047,51.3869,g
10.7506,0.5734,27.5608,g
12.7713,0.4459,9.109,g
23.7479,0.2013,13.1944,g
16.2878,0.479,65.8,g
13.2999,0.4306,6.187,g
15.0938,0.5086,28.138,g
14.3812,0.4788,34.0936,g
7.4775,0.7435,43.7141,g
13.0382,0.3186,2.6994,g
18.8161,0.29,5.1233,g
25.6917,0.1546,1.39,g
8.9355,0.6419,25.8139,g
16.821,0.2776,1.9633,g
49.9894,0.0718,2.6087,g
39.3367,0.1335,0.938,g
18.0313,0.1948,3.2846,g
12.5449,0.5098,37.029,g
17.6015,0.4962,65.696,g
10.9495,0.7605,33.5722,g
20.0974,0.2353,7.244,g
11.6813,0.7179,7.3446,g
10.3165,0.8037,83.0514,g
31.8116,0.252,4.36,g
17.2218,0.4206,10.615,g
12.123,0.4165,1.1687,g
17.6938,0.338,3.3162,g
16.0799,0.4648,72.4626,g
6.646,0.73,13.3891,g
11.9542,0.6946,81.3693,g
13.7589,0.5118,1.318,g
11.9761,0.5199,32.9097,g
12.8329,0.5811,32.4323,g
13.8158,0.4797,16.826,g
17.8712,0.3068,16.679,g
21.1245,0.3594,20.2701,g
0,0.7115,1.307,g
20.7623,0.1727,2.3981,g
20.8336,0.2492,69.7546,g
24.7944,0.2188,3.825,g
22.4826,0.2888,7.226,g
7.0231,0.8337,50.3182,g
16.1254,0.2425,16.39,g
9.4805,0.6413,3.5371,g
12.4866,0.5299,23.3361,g
26.7866,0.2809,0.3647,g
22.143,0.2704,15.5754,g
31.1568,0.2184,0.7187,g
10.069,0.5694,12.536,g
12.8346,0.6203,42.7312,g
9.6188,0.5912,34.1365,g
11.728,0.7078,8.7191,g
123.258,0.0269,58.0238,g
22.4074,0.2551,1.949,g
24.7107,0.2313,6.2998,g
10.7024,0.6439,63.7649,g
20.1094,0.2757,4.74,g
26.9121,0.1675,5.2634,g
16.7994,0.436,52.6428,g
15.0966,0.3914,29.313,g
26.0823,0.2457,26.688,g
10.0635,0.6482,23.3338,g
6.8795,0.7319,56.2975,g
19.6301,0.2822,13.753,g
13.2467,0.4447,23.359,g
37.4053,0.1446,6.198,g
23.4497,0.165,9.5687,g
18.5697,0.3156,26.8293,g
32.4617,0.3521,9.628,g
12.6787,0.5155,17.0032,g
12.1864,0.589,52.2402,g
9.6014,0.8269,5.341,g
12.8979,0.3302,62.887,g
11.6813,0.7179,11.412,g
16.8468,0.3287,2.5713,g
0,0.7774,44.9245,g
27.7342,0.1887,0.897,g
12.9288,0.416,5.177,g
22.4953,0.2322,0.814,g
22.3916,0.3086,52.0176,g
9.7685,0.5909,26.2377,g
64.5654,0.0803,53.79,g
10.5355,0.5753,41.1555,g
21.2392,0.212,3.0013,g
16.0598,0.5087,19.125,g
16.0319,0.2873,1.364,g
19.7294,0.2519,13.5359,g
17.5767,0.3288,16.5347,g
10.8774,0.7722,47.2691,g
19.6795,0.3298,13.5342,g
16.5484,0.3371,10.6245,g
57.0686,0.0697,8.6023,g
15.0466,0.4635,64.279,g
12.8906,0.3054,5.2825,g
29.0428,0.1915,0.062,g
25.5277,0.2716,0.04,g
15.0295,0.3653,11.192,g
17.4422,0.2286,0.2328,g
26.8663,0.1762,7.653,g
10.0005,0.4839,10.025,g
33.6676,0.2651,10.377,g
22.8223,0.2815,43.7885,g
12.0564,0.6857,60.148,g
6.88,0.5602,19.3344,g
16.8651,0.419,14.9592,g
12.9583,0.418,7.923,g
18.1801,0.3256,13.175,g
23.6443,0.2439,6.159,g
24.468,0.2432,2.85,g
10.9047,0.5212,6.219,g
8.8371,0.635,41.9756,g
12.2635,0.4266,64.95,g
18.2513,0.3166,23.2507,g
30.013,0.2621,3.2282,g
17.4844,0.4683,1.7076,g
11.3458,0.5723,23.812,g
34.7769,0.2766,3.6065,g
10.1677,0.5787,29.348,g
11.8656,0.6986,0.9932,g
6.8045,0.7102,35.1373,g
17.9786,0.2677,4.111,g
11.2418,0.7443,47.56,g
27.8229,0.132,0.2799,g
9.1748,0.4968,20.189,g
42.3194,0.1981,8.681,g
22.594,0.2888,16.037,g
17.6552,0.3407,9.2085,g
24.1845,0.2337,0.36,g
55.5265,0.0661,0.465,g
10.6644,0.6056,24.17,g
10.9569,0.5366,82.015,g
10.7013,0.6264,2.0956,g
10.6884,0.7829,47.2228,g
17.5785,0.3454,0.084,g
15.1289,0.3781,34.4001,g
16.2294,0.3468,17.8954,g
21.1137,0.2352,18.5777,g
16.388,0.4586,69.6348,g
27.2605,0.2792,12.5712,g
21.4064,0.2361,4.3,g
15.7507,0.415,34.5966,g
21.3329,0.2928,6.377,g
12.0796,0.3656,5.629,g
55.4775,0.0691,2.468,g
9.894,0.4716,9.621,g
27.6013,0.146,4.744,g
16.5387,0.4721,48.7839,g
18.0421,0.3002,14.7783,g
14.016,0.2949,2.188,g
10.4966,0.5531,17.1321,g
24.7088,0.317,0.3113,g
10.8687,0.5635,30.8438,g
21.0758,0.2634,3.9371,g
19.8195,0.2715,11.295,g
21.1343,0.2757,9.214,g
16.8773,0.2609,2.233,g
11.8352,0.5047,9.0379,g
20.5655,0.3494,64.2875,g
20.1236,0.41,82.5069,g
21.9082,0.2725,2.635,g
16.7631,0.2292,7.7732,g
10.821,0.6011,70.5228,g
23.1666,0.2513,4.935,g
39.4454,0.0997,3.175,g
11.5191,0.7249,26.705,g
15.8664,0.6261,31.7295,g
17.1041,0.5051,15.643,g
14.9115,0.2402,3.118,g
20.5843,0.2125,0.4746,g
22.1046,0.2598,4.9759,g
16.3655,0.3755,15.2554,g
15.8124,0.3127,13.4291,g
19.5203,0.2738,8.826,g
19.7841,0.2555,4.103,g
18.1577,0.4486,32.725,g
17.9779,0.4798,85.4955,g
6.9745,0.7045,12.2685,g
36.4748,0.1906,4.6584,g
17.9468,0.2844,5.955,g
7.2405,0.6264,22.151,g
21.7254,0.2087,7.3742,g
10.865,0.7649,42.603,g
16.9852,0.3756,6.083,g
17.9148,0.2729,0.857,g
20.1588,0.2926,60.7795,g
11.1415,0.5329,59.536,g
20.695,0.3152,23.4123,g
10.3517,0.6352,35.9057,g
17.6643,0.2867,5.545,g
22.9712,0.2039,4.02,g
7.3244,0.7439,12.9273,g
17.244,0.3856,2.0573,g
9.6646,0.5772,34.2142,g
15.1941,0.371,9.323,g
10.5601,0.6397,32.593,g
23.1329,0.2131,2.314,g
24.3984,0.212,1.8933,g
24.93,0.1828,2.245,g
17.3821,0.3962,27.7967,g
9.9556,0.6306,39.56,g
10.4112,0.5697,54.28,g
20.9524,0.2468,22.3263,g
22.951,0.2272,14.047,g
12.424,0.3614,7.966,g
11.4255,0.5231,35.861,g
15.3503,0.3509,39.136,g
21.9177,0.1795,4.838,g
43.6088,0.12,1.302,g
17.9806,0.4053,29.924,g
35.5831,0.2873,1.8268,g
15.2562,0.4637,15.933,g
12.5763,0.4227,15.629,g
29.9104,0.2475,9.9144,g
11.1673,0.5885,38.769,g
17.8605,0.3834,63.4582,g
18.7635,0.4019,34.405,g
25.9656,0.1438,0.8473,g
27.1472,0.2437,29.2213,g
19.6036,0.3517,5.132,g
16.5408,0.4155,48.7767,g
9.5459,0.4868,4.6337,g
22.854,0.2335,7.0548,g
19.3567,0.2999,8.4288,g
18.3863,0.2476,5.11,g
28.7681,0.2143,23.088,g
20.165,0.3183,12.2838,g
24.024,0.2167,2.76,g
20.1143,0.3557,3.9876,g
23.2511,0.2927,15.967,g
25.178,0.1795,1.141,g
11.6905,0.6397,13.4796,g
10.8105,0.6089,21.124,g
23.318,0.1841,3.952,g
12.852,0.4147,13.042,g
30.5777,0.1693,19.254,g
19.9695,0.457,63.4398,g
36.3469,0.1674,4.0749,g
19.8119,0.3109,3.29,g
14.8885,0.4362,9.004,g
35.264,0.4053,54.509,g
24.7029,0.269,7.302,g
23.5629,0.1745,1.272,g
21.7598,0.2257,2.152,g
18.4596,0.3094,12.5618,g
18.2816,0.2217,2.359,g
19.4652,0.3297,0.7701,g
10.3838,0.5583,32.3548,g
21.1061,0.2019,4.4256,g
15.5266,0.3995,15.767,g
25.3763,0.2236,0.8021,g
14.115,0.4249,0.091,g
11.3438,0.5785,39.434,g
11.2635,0.7491,71.697,g
14.9489,0.3953,10.288,g
13.7282,0.379,8.827,g
24.8697,0.2898,2.1358,g
7.4598,0.7564,14.441,g
19.0106,0.2685,9.4008,g
22.3306,0.1799,8.326,g
22.056,0.2478,14.0804,g
14.1394,0.3507,11.399,g
21.093,0.2932,2.777,g
32.0477,0.1548,3.608,g
0,0.7469,37.3886,g
12.8382,0.3602,8.5297,g
17.2441,0.3251,5.7442,g
12.0319,0.6077,18.4433,g
10.9524,0.7368,3.5444,g
8.6399,0.5606,8.94,g
9.4707,0.6134,46.534,g
17.7081,0.3477,20.664,g
14.8955,0.3491,18.8358,g
22.8933,0.2143,7.4948,g
14.6429,0.3681,1.5,g
27.3853,0.17,1.5122,g
6.8176,0.7113,23.9321,g
17.5552,0.4111,6.2738,g
50.098,0.0529,4.69,g
23.8754,0.2312,3.0427,g
16.6809,0.5163,20.1371,g
14.8676,0.5203,6.7835,g
20.8356,0.2339,12.322,g
26.0811,0.203,1.818,g
10.9858,0.5125,50.4126,g
21.4516,0.2806,26.9856,g
24.887,0.1958,0.76,g
14.6847,0.4496,6.259,g
12.8262,0.4779,25.089,g
30.7612,0.1511,1.0275,g
12.7878,0.5689,40.0066,g
12.2106,0.4049,0.7536,g
18.1937,0.2697,4.507,g
11.2156,0.3736,11.3175,g
13.8836,0.4391,14.4319,g
12.1771,0.4847,4.209,g
16.5665,0.2751,0.04,g
23.1716,0.2185,0.386,g
26.6873,0.1908,0.035,g
11.7267,0.7119,49.7574,g
36.4121,0.2002,4.2808,g
17.9594,0.3515,19.206,g
38.1074,0.1919,14.769,g
17.0311,0.3695,14.0812,g
10.9569,0.5484,55.6963,g
17.1735,0.4305,12.6605,g
24.06,0.2228,10.873,g
27.8934,0.1526,3.663,g
23.4183,0.1624,1.714,g
7.3926,0.7828,9.894,g
10.9917,0.7509,60.204,g
18.0323,0.2966,5.0549,g
12.8327,0.3496,4.0575,g
10.6294,0.7101,37.8225,g
12.5141,0.4676,81.2274,g
11.4405,0.7317,14.6097,g
12.2262,0.5325,27.5944,g
14.347,0.4195,1.8909,g
19.4903,0.4538,89.6589,g
9.7049,0.5826,4.5898,g
12.8114,0.55,9.0091,g
11.3162,0.4072,77.975,g
14.648,0.3444,0.5826,g
16.4738,0.2957,6.013,g
18.2841,0.2616,0.075,g
21.3894,0.2647,29.33,g
18.643,0.3311,6.9492,g
13.3864,0.3108,3.0091,g
26.1477,0.2802,2.377,g
20.2189,0.4856,71.603,g
22.9129,0.3927,9.906,g
6.839,0.774,2.7533,g
15.2872,0.3136,2.4997,g
16.4368,0.2545,11.521,g
6.9123,0.6982,13.7252,g
15.7842,0.3478,4.5251,g
16.3041,0.2759,1.677,g
7.2158,0.7014,56.923,g
17.8824,0.2744,9.2636,g
24.8335,0.1853,2.203,g
15.636,0.4049,17.721,g
18.0992,0.3197,4.391,g
20.5861,0.2896,1.638,g
21.2993,0.3774,43.616,g
25.455,0.1251,2.8691,g
27.2113,0.3948,13.734,g
16.9483,0.491,64.7773,g
20.353,0.2743,16.25,g
12.0096,0.5007,56.2,g
18.1375,0.5074,16.0581,g
19.4782,0.3338,16.855,g
24.1878,0.2264,1.7101,g
17.8618,0.1899,7.6036,g
16.8328,0.3921,12.463,g
15.9119,0.252,5.638,g
24.7736,0.284,6.7787,g
26.1442,0.1675,1.798,g
21.1239,0.2508,13.183,g
17.9926,0.309,5.07,g
16.4454,0.3784,19.7041,g
25.1281,0.1575,54.6896,g
29.3861,0.1854,8.8992,g
6.7262,0.7208,14.3447,g
31.8723,0.1454,1.735,g
19.3707,0.3775,9.9947,g
12.7563,0.4415,29.067,g
13.4473,0.4572,0.8956,g
29.4793,0.1629,4.232,g
18.0716,0.4292,63.709,g
25.7899,0.1754,2.7337,g
6.3914,0.7811,22.568,g
0,0.7306,48.9671,g
7.4291,0.7448,80.829,g
5.3825,0.8298,9.344,g
20.7916,0.3185,1.7477,g
7.4475,0.4698,16.857,g
21.104,0.235,1.7138,g
24.1373,0.2396,1.0087,g
12.833,0.4692,27.5018,g
16.3463,0.3426,16.96,g
15.6801,0.3105,8.2676,g
15.509,0.2687,4.819,g
10.8487,0.5748,12.616,g
21.1326,0.1896,2.6774,g
6.3037,0.7708,67.106,g
29.0967,0.1607,7.4349,g
8.1925,0.4025,1.209,g
27.1801,0.2427,1.338,g
26.8695,0.2845,11.8032,g
9.8703,0.5674,49.932,g
31.6497,0.1955,29.3674,g
18.0597,0.3609,6.405,g
10.7678,0.776,44.1499,g
0.0029,0.7137,67.2339,g
23.9976,0.3267,4.9786,g
12.164,0.4349,3.556,g
10.8729,0.5184,13.001,g
13.5287,0.5359,40.1475,g
11.2723,0.4679,14.237,g
23.6457,0.2713,2.0401,g
24.4013,0.2234,8.37,g
9.1084,0.5533,20.728,g
31.7363,0.2193,1.067,g
17.4377,0.3003,4.397,g
10.6226,0.61,26.03,g
7.2875,0.7446,78.3243,g
15.9605,0.4261,73.4413,g
18.2984,0.3377,1.8311,g
11.9672,0.4468,82.9593,g
21.0491,0.2733,15.231,g
42.3026,0.2606,4.8828,g
14.7528,0.4683,10.066,g
21.0642,0.3533,54.1575,g
28.2706,0.1836,19.3908,g
10.199,0.5926,76.5709,g
14.0145,0.5029,9.239,g
16.4283,0.4634,1.679,g
33.7394,0.262,3.5519,g
10.0782,0.4551,18.357,g
25.8261,0.1644,6.3019,g
20.2518,0.2537,20.879,g
66.4353,0.0615,0.108,g
25.0718,0.3166,0.867,g
19.1491,0.2986,2.2482,g
0,0.7586,7.7055,g
11.7264,0.715,44.082,g
7.4183,0.7168,40.871,g
20.6164,0.2802,3.278,g
15.1052,0.4048,33.8143,g
23.5163,0.2096,7.992,g
17.1878,0.2822,5.7949,g
42.9794,0.1286,2.9513,g
7.7076,0.6036,74.9943,g
28.4177,0.2249,1.4659,g
23.4377,0.3161,12.5002,g
10.1047,0.6139,63.367,g
20.3533,0.2823,5.369,g
12.2252,0.5419,22.232,g
12.6477,0.5895,24.538,g
10.8201,0.5818,88.2038,g
12.0614,0.6805,42.4922,g
25.0268,0.2388,75.311,g
16.3322,0.4351,6.1301,g
