@relation magic

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
48.8922,2.7835,0.1243,2.0888,g
89.9165,3.2243,0.1334,2.755,g
32.002,2.6149,0.1566,19.576,g
66.6383,3.2848,0.1093,5.2154,g
39.4681,2.7486,0.2703,3.264,g
21.3521,2.6263,0.2139,2.933,g
55.3627,2.6454,0.1618,10.6662,g
24.5394,2.6484,0.2753,10.0304,g
53.1582,2.9617,0.1262,16.39,g
99.0964,3.853,0.0771,0.983,g
83.6943,3.6327,0.07,7.9368,g
48.7723,2.8698,0.1302,0.464,g
41.1061,2.8633,0.1842,0.4014,g
90.4766,3.6727,0.1048,0.141,g
84.8731,3.0382,0.1442,1.92,g
26.3353,2.6522,0.1793,27.835,g
21.462,2.3274,0.2376,1.493,g
68.222,2.8179,0.2137,8.2019,g
59.7865,2.8621,0.1463,2.1534,g
77.939,3.3447,0.0943,2.435,g
20.4324,2.4401,0.2668,64.5349,g
46.3706,2.9206,0.1603,2.447,g
45.6321,3.0441,0.1215,0.3822,g
21.3232,2.6871,0.2292,6.2738,g
103.088,2.8028,0.1614,1.171,g
39.1456,3.0618,0.1418,6.193,g
19.4637,2.437,0.2907,22.3975,g
24.9728,2.3483,0.2085,8.447,g
31.0833,2.6289,0.1774,1.041,g
65.3574,2.7376,0.1601,4.874,g
18.8219,2.3856,0.463,3.2309,g
32.7059,2.5804,0.2142,40.3711,g
135.909,2.8834,0.1432,67.903,g
39.003,2.7832,0.2166,11.479,g
74.3874,2.9445,0.1085,3.3108,g
22.7309,2.4298,0.2175,66.851,g
103.371,3.3158,0.151,6.884,g
35.7533,2.9547,0.1371,4.507,g
81.6495,3.5169,0.0719,8.6194,g
31.3357,2.6395,0.2122,26.0319,g
77.8167,2.6439,0.1986,2.219,g
34.0176,2.98,0.1555,2.68,g
21.9771,2.1021,0.3913,42.9804,g
13.8233,2.3404,0.4269,15.822,g
19.4169,2.1123,0.4363,20.417,g
30.735,2.5058,0.3105,2.8735,g
43.721,3.1587,0.1155,7.992,g
35.3566,2.5296,0.2201,0.2316,g
23.4415,2.4914,0.2661,23.308,g
25.0758,2.5139,0.2251,80.2386,g
41.8364,2.8698,0.137,20.879,g
56.428,2.938,0.1228,30.919,g
29.0484,2.48,0.2334,0.212,g
30.0467,2.5004,0.4502,5.4907,g
30.9546,2.5775,0.2235,6.837,g
18.9958,2.4074,0.3307,38.043,g
62.4421,3.0676,0.1399,0.7239,g
90.3442,3.1725,0.1382,2.8697,g
70.2654,3.0535,0.1101,4.043,g
56.0543,3.0191,0.1134,6.696,g
38.2553,2.586,0.2218,1.2447,g
50.4152,2.9552,0.107,15.5478,g
64.3679,3.6926,0.0726,3.417,g
13.5435,2.2999,0.4336,18.6383,g
31.3719,3.071,0.1592,28.6317,g
82.8578,2.9814,0.1216,3.3652,g
17.5567,2.3838,0.3781,20.564,g
41.1297,2.723,0.2337,6.0359,g
47.3327,2.9363,0.1118,4.761,g
51.6406,2.7139,0.1652,15.3487,g
46.347,2.8751,0.138,7.5772,g
38.1489,2.7574,0.1774,7.9897,g
83.0728,3.4059,0.1718,0.054,g
56.5927,3.247,0.1271,0.814,g
22.6234,2.7037,0.274,3.197,g
43.999,2.5289,0.2352,1.4941,g
85.6655,3.6516,0.0945,1.8868,g
41.1721,2.8202,0.1505,5.5596,g
20.4669,2.3971,0.2826,26.0698,g
49.0423,2.9165,0.1461,2.183,g
94.7947,3.2155,0.0953,0.4788,g
49.8966,3.2725,0.0836,5.93,g
58.8813,3.3251,0.0636,6.402,g
44.8497,2.9863,0.1078,11.1617,g
31.8136,2.5871,0.2005,11.6029,g
100.953,4.0455,0.0498,0.804,g
129.428,2.4556,0.268,1.004,g
21.1295,2.224,0.4687,41.1662,g
25.675,2.7084,0.2652,19.392,g
57.0409,2.8312,0.2308,6.78,g
46.7704,3.2443,0.1256,3.2717,g
60.6214,3.0785,0.1331,72.887,g
40.6004,2.7969,0.1636,13.3149,g
72.0234,3.0482,0.1195,1.133,g
25.7902,2.317,0.2578,22.684,g
114.331,4.1676,0.0505,2.109,g
39.5009,2.6656,0.1998,2.265,g
21.947,2.4864,0.2072,40.4341,g
39.6409,3.0267,0.087,25.219,g
25.2252,2.5237,0.1901,2.558,g
81.7537,2.9741,0.198,0.2053,g
45.845,2.7135,0.2118,3.3124,g
26.3868,2.4518,0.2385,16.068,g
115.093,4.4291,0.025,5.487,g
32.0451,3.2565,0.1421,65.2633,g
32.4786,2.9112,0.1945,5.956,g
51.472,2.5453,0.1838,16.7782,g
52.8238,2.4735,0.3109,6.278,g
36.9794,2.9834,0.12,46.43,g
42.423,2.7097,0.161,6.304,g
22.9136,2.5821,0.2369,38.491,g
81.9918,3.7042,0.0617,3.5195,g
119.371,4.8025,0.0157,19.9605,g
19.5683,2.4091,0.2476,29.1592,g
20.3447,2.1287,0.3755,46.8416,g
102.932,3.0871,0.0888,3.194,g
19.7455,2.1508,0.4064,32.467,g
44.7025,2.882,0.1568,14.5058,g
35.0068,2.5635,0.2036,2.867,g
48.4003,3.1793,0.1122,8.0926,g
34.4357,2.721,0.1625,2.701,g
51.2164,2.9576,0.2111,2.325,g
15.4038,2.3927,0.4069,13.4796,g
43.3724,3.4532,0.1048,14.518,g
28.0012,2.3608,0.2941,16.315,g
29.5142,2.7267,0.2242,16.5815,g
33.1165,2.4807,0.2099,5.7762,g
55.0816,2.9923,0.1206,34.246,g
23.2533,2.6238,0.2438,30.8412,g
35.4895,2.9892,0.1912,4.732,g
42.6463,2.7612,0.1291,5.392,g
27.1848,2.4893,0.2188,47.377,g
19.0792,2.2553,0.3083,75.0613,g
35.2422,2.7376,0.1857,17.504,g
24.5139,2.3901,0.3442,42.0438,g
89.2513,3.6493,0.1145,1.0406,g
64.3781,3.0613,0.1238,16.783,g
45.0952,3.1245,0.0935,21.611,g
28.7571,3.0147,0.1542,51.789,g
23.8305,2.4014,0.3988,9.3104,g
229.817,2.2934,0.2672,73.975,g
46.7818,2.8887,0.1415,7.6187,g
39.0894,2.7352,0.161,10.506,g
20.3391,2.4691,0.3073,27.7838,g
35.852,2.8417,0.1433,17.547,g
32.1014,3.134,0.1201,4.977,g
85.028,3.5842,0.1384,1.323,g
86.7133,3.9639,0.0657,0.6696,g
77.8656,3.5645,0.1168,1.775,g
55.48,3.1826,0.1225,32.222,g
30.8816,2.6201,0.1859,27.0824,g
23.1716,2.2742,0.4016,30.652,g
25.2864,2.3953,0.2998,8.436,g
28.4655,2.4526,0.2452,4.6337,g
16.6413,2.238,0.3902,20.0897,g
12.9935,2.3149,0.4479,50.922,g
71.2934,3.447,0.1513,2.6,g
13.0246,2.1508,0.4488,81.1239,g
44.0512,2.8621,0.1367,3.4161,g
97.2271,3.4646,0.1175,1.194,g
42.1804,2.6058,0.1772,13.5661,g
34.6124,2.6749,0.1977,53.2181,g
95.3553,3.7829,0.0822,2.0661,g
92.769,4.094,0.0505,5.8385,g
38.609,2.7749,0.157,10.9353,g
51.0301,3.084,0.0861,3.905,g
40.0247,2.7517,0.1054,8.8581,g
110.815,3.0588,0.1009,1.7722,g
46.549,2.8837,0.2268,14.536,g
80.9042,3.5396,0.1168,1.267,g
12.5202,2.1804,0.3663,9.612,g
33.5462,3.1052,0.1637,8.7244,g
28.0998,2.8663,0.2143,2.906,g
18.6774,2.586,0.3722,15.0753,g
32.8908,2.5635,0.1571,18.3564,g
36.185,2.7185,0.1577,28.551,g
117.16,3.0204,0.1665,0.181,g
20.9442,2.1123,0.4286,12.268,g
19.2496,2.3608,0.3377,7.7706,g
42.6872,2.8482,0.1213,3.732,g
50.6281,2.7763,0.1264,33.7832,g
26.3431,2.596,0.2091,70.193,g
68.6178,2.9793,0.1033,19.9613,g
17.2906,2.1732,0.2919,57.878,g
22.3454,2.2636,0.3896,11.9354,g
45.613,2.9447,0.1289,5.0398,g
53.6197,2.6201,0.2458,5.4254,g
23.12,2.3847,0.2577,42.462,g
47.6871,3.3241,0.106,15.898,g
20.5692,2.4289,0.2737,13.9,g
66.1331,3.1984,0.075,11.5159,g
73.3171,3.1877,0.1133,2.8894,g
70.8288,3.1845,0.0938,4.734,g
24.9532,2.5977,0.2109,5.881,g
45.7794,2.9761,0.1421,0.6344,g
57.0682,3.2718,0.119,3.016,g
13.2353,2.1804,0.4917,25.938,g
28.2857,2.3434,0.229,15.2,g
85.8375,3.3598,0.0583,2.5365,g
35.6536,2.7756,0.2137,6.9109,g
44.2129,3.0088,0.1494,6.929,g
29.7674,2.8325,0.1581,23.932,g
18.0214,2.1732,0.2919,0.8832,g
33.6825,2.7247,0.1781,11.7631,g
61.8196,2.636,0.1376,1.092,g
69.675,3.894,0.0634,1.649,g
33.0776,2.5126,0.2473,29.307,g
42.0656,3.0492,0.1067,3.6947,g
27.0664,2.6998,0.2086,11.067,g
24.4408,2.5949,0.3342,88.1698,g
29.8766,2.8011,0.1542,14.8934,g
22.4037,2.6767,0.2284,34.361,g
33.5349,2.4385,0.1803,7.815,g
56.3949,3.4192,0.1061,3.4732,g
36.6025,3.1703,0.1247,0.912,g
20.1941,2.0986,0.3944,70.3421,g
58.3631,3.2475,0.1394,4.366,g
91.1548,3.9472,0.0707,4.456,g
23.153,2.8065,0.2006,27.621,g
76.496,2.871,0.1003,6.819,g
91.9495,3.3654,0.1416,4.1635,g
97.7809,3.799,0.0635,0.3308,g
37.3136,2.8576,0.1575,6.132,g
19.7221,2.6248,0.3096,31.983,g
27.433,2.3874,0.2111,2.1506,g
42.9795,2.6253,0.1363,10.603,g
39.9087,2.7243,0.1538,40.603,g
92.6569,3.9758,0.0757,0.212,g
51.4864,2.8442,0.1496,7.8974,g
84.6457,2.5315,0.2221,2.259,g
24.6879,2.4786,0.3538,3.4541,g
38.7469,2.8779,0.1384,12.098,g
27.8701,3.1041,0.1341,18.606,g
37.9632,2.8354,0.1468,1.7101,g
32.8709,2.7604,0.1953,23.761,g
32.8659,2.6707,0.2102,3.565,g
64.5226,2.5557,0.1878,0.47,g
36.4436,3.1981,0.1366,16.04,g
33.7908,2.4609,0.2785,13.7763,g
27.0631,2.3233,0.2209,59.5071,g
34.8365,2.9834,0.1397,10.4413,g
29.1714,2.8519,0.2356,1.9602,g
20.0155,2.4141,0.2871,3.954,g
39.4323,2.7547,0.131,3.7246,g
26.712,2.7931,0.2134,44.012,g
25.5998,2.4232,0.2736,62.509,g
26.9196,2.6684,0.1878,7.9478,g
37.3038,2.6871,0.1799,22.2935,g
82.0529,3.2166,0.1327,2.031,g
17.2761,2.5334,0.2914,25.764,g
92.7752,2.3522,0.3533,3.0299,g
103.083,2.4757,0.2759,68.039,g
33.997,2.634,0.1475,3.413,g
42.9912,2.6304,0.1581,12.565,g
32.1173,2.5581,0.3223,12.3552,g
17.9156,2.281,0.2801,47.669,g
37.5684,2.633,0.1548,10.117,g
22.3333,2.541,0.2144,51.452,g
69.7376,2.4928,0.217,0.306,g
98.5879,2.7189,0.2149,6.4959,g
116.161,3.2654,0.0779,11.16,g
17.1349,2.356,0.3194,8.1236,g
55.9818,2.7889,0.1829,14.579,g
42.7252,2.8303,0.2225,1.5,g
66.0574,3.0408,0.1234,11.302,g
25.1224,2.5321,0.2805,5.0428,g
81.9649,3.3729,0.1731,3.5171,g
17.6485,2.1673,0.2891,23.7151,g
61.6933,2.9015,0.1449,2.926,g
33.055,2.3444,0.1878,9.323,g
31.7355,2.616,0.2458,3.6204,g
23.6678,2.1629,0.3746,81.1385,g
30.4842,3.2831,0.1295,24.4731,g
33.8773,2.6355,0.2141,17.282,g
20.911,2.2028,0.5486,30.257,g
30.9135,2.4676,0.2777,2.0623,g
35.8039,2.5244,0.2377,22.478,g
25.6886,2.3711,0.4021,6.0144,g
29.9097,2.5977,0.2033,10.3494,g
23.7691,2.3811,0.2723,12.969,g
43.3018,2.8182,0.215,30.1483,g
34.6876,2.5472,0.1745,12.095,g
47.8275,2.747,0.1603,4.798,g
12.691,2.0233,0.3839,79.5407,g
39.4245,3.2435,0.0922,11.1713,g
53.6432,3.2208,0.1224,2.6359,g
23.4223,2.7271,0.2052,18.1523,g
48.1067,2.86,0.1746,5.884,g
21.0102,2.3314,0.2261,2.0958,g
66.7336,3.4357,0.0889,9.941,g
81.4626,3.2404,0.2394,3.1267,g
96.5847,4.0688,0.0512,0.846,g
90.3487,3.1258,0.1635,1.81,g
47.8108,3.0445,0.1015,8.4572,g
34.1115,2.382,0.2261,9.2366,g
28.5056,2.5126,0.2657,11.59,g
44.1526,2.7312,0.1736,10.434,g
23.4823,2.5611,0.2404,21.1996,g
13.594,2.273,0.4133,54.213,g
58.5298,3.2293,0.1094,7.0009,g
71.9537,3.3115,0.1388,5.185,g
70.8359,2.9178,0.1734,1.046,g
25.8231,2.4886,0.2159,20.852,g
21.0242,2.0149,0.3527,47.2668,g
41.3845,3.2232,0.0996,2.562,g
30.8639,3.1402,0.164,16.5212,g
21.9503,2.5391,0.2876,18.12,g
74.8515,2.7924,0.1589,12.006,g
31.741,2.64,0.1592,10.898,g
73.0543,3.1984,0.1206,1.1614,g
23.2702,2.4005,0.3201,20.9345,g
17.2893,2.2355,0.311,23.4938,g
79.6714,3.4282,0.1733,4.573,g
28.9203,2.7853,0.1746,18.6016,g
39.7082,2.854,0.1561,27.696,g
29.6097,2.3608,0.2636,60.281,g
74.2393,3.2633,0.0837,3.5078,g
22.3735,2.5752,0.3976,8.363,g
46.5349,2.9978,0.1573,8.698,g
23.2114,2.7466,0.2195,2.8462,g
19.5686,2.3222,0.35,10.9472,g
29.76,2.882,0.1594,6.2206,g
27.5027,2.5763,0.1976,21.937,g
66.2708,3.1064,0.1209,5.998,g
60.1806,3.4499,0.0939,0.017,g
24.0688,2.5065,0.2321,33.4211,g
19.5793,2.2934,0.2824,13.17,g
29.4605,2.4378,0.2427,5.9093,g
23.6245,2.5478,0.2564,9.529,g
31.1292,2.7796,0.1769,5.722,g
36.651,2.5139,0.1976,10.943,g
38.941,3.2844,0.1265,13.913,g
45.1942,3.1055,0.1235,7.8797,g
22.2724,2.1508,0.4488,46.1424,g
47.0522,2.827,0.1958,31.6682,g
90.6123,3.6258,0.1031,4.6584,g
35.4667,3.1173,0.1576,1.048,g
35.7929,2.937,0.1983,6.769,g
46.3055,2.6803,0.1764,6.021,g
28.2176,2.499,0.1854,89.9535,g
48.4646,3.2146,0.1412,13.183,g
55.9064,3.2402,0.1153,1.324,g
81.2756,3.2469,0.1073,0.022,g
21.9021,2.238,0.3844,56.0249,g
22.0402,2.1508,0.3781,14.3447,g
37.6085,3.0856,0.1039,6.6889,g
59.8482,3.0513,0.1195,3.5809,g
48.5588,2.4609,0.237,11.5045,g
31.1218,2.8172,0.1439,24.5146,g
12.8,2.1383,0.3818,63.8866,g
58.5781,3.0596,0.0824,7.042,g
29.0556,2.1931,0.2917,11.7655,g
105.044,4.276,0.0427,1.96,g
33.4992,2.8768,0.1627,33.6328,g
81.9826,3.5621,0.1246,3.101,g
272.063,2.5563,0.2319,62.3504,g
58.1232,2.8837,0.0922,20.194,g
44.2256,2.7513,0.1516,4.217,g
18.5062,2.2967,0.3611,0.3676,g
38.8804,2.6994,0.2747,3.533,g
85.4467,3.1723,0.1032,1.241,g
22.6104,2.6613,0.2475,3.154,g
88.3013,3.8422,0.0858,4.067,g
16.5737,2.2833,0.3255,45.9059,g
47.8015,2.995,0.128,5.3538,g
27.1239,3.058,0.1728,16.169,g
24.2004,2.357,0.3319,36.1048,g
24.4446,2.5539,0.2304,20.8407,g
23.8533,2.692,0.2185,46.859,g
15.6525,2.2253,0.3542,27.221,g
85.0351,3.9532,0.0944,3.181,g
77.0601,3.2951,0.1432,3.6339,g
65.1138,2.9956,0.2035,13.1445,g
72.3442,3.3645,0.1005,0.723,g
27.0285,2.6898,0.2666,8.3477,g
21.7075,2.2148,0.3018,15.7756,g
38.8604,2.8946,0.1931,5.8146,g
59.415,3.0326,0.1109,6.807,g
64.3343,3.3917,0.1743,4.3085,g
55.4407,2.8106,0.1601,5.035,g
21.3568,2.702,0.2632,41.559,g
83.1274,3.6883,0.1055,0.6755,g
31.7333,3.216,0.1304,35.2665,g
32.2468,2.6532,0.21,16.2095,g
28.5152,2.4646,0.2487,48.71,g
20.7124,2.7024,0.2629,27.142,g
21.0734,2.301,0.3325,37.679,g
61.3737,3.2621,0.1053,0.9761,g
29.1556,2.5441,0.27,1.925,g
93.0153,3.2082,0.1297,1.656,g
17.2979,2.4289,0.2737,67.4727,g
38.2736,2.7451,0.1466,0.4229,g
24.6782,2.4713,0.2348,74.264,g
46.3042,3.1868,0.1161,7.0879,g
81.0884,3.1912,0.1265,3.357,g
76.1742,2.946,0.1319,5.2872,g
27.8546,2.882,0.2277,4.1367,g
13.4055,2.1833,0.423,49.667,g
31.6769,2.5617,0.1962,64.622,g
104.514,4.1671,0.0503,0.608,g
126.665,3.4115,0.0766,14.227,g
21.4607,2.2923,0.3444,11.8712,g
77.6046,3.125,0.1819,3.821,g
19.7692,2.5359,0.2169,65.2853,g
21.5929,2.3512,0.3096,58.329,g
29.2277,2.8503,0.1546,17.3452,g
69.8407,2.6981,0.1653,4.3842,g
29.4022,2.7604,0.237,3.0127,g
22.8033,2.5804,0.23,48.194,g
32.4915,2.534,0.3173,8.249,g
43.394,2.7419,0.1893,13.603,g
25.6272,2.4014,0.1885,36.69,g
18.4342,2.1367,0.2591,9.3626,g
63.5563,2.6117,0.2164,4.7658,g
30.3824,2.5676,0.2233,11.9419,g
20.0506,2.451,0.2566,25.089,g
12.984,2.1746,0.4114,11.746,g
20.8527,2.1673,0.3163,85.4703,g
42.1536,3.1998,0.1215,8.0243,g
13.1734,2.3531,0.4013,15.9915,g
70.543,2.8943,0.1614,7.888,g
84.5223,3.0763,0.1179,0.794,g
12.7309,2.0774,0.3724,36.458,g
56.2951,2.6263,0.1241,9.19,g
19.8356,2.4116,0.3004,24.926,g
19.4386,2.4541,0.3146,58.159,g
18.794,2.2148,0.3079,35.5834,g
30.336,2.4814,0.2426,27.3402,g
18.7382,2.0952,0.4779,0.402,g
29.5728,2.9834,0.2301,28.8051,g
35.4866,2.8971,0.1439,17.16,g
22.1635,2.5514,0.2261,26.5822,g
24.4143,2.3636,0.2316,18.4088,g
32.8483,2.5843,0.2565,4.565,g
74.5183,3.5529,0.0785,0.038,g
21.5347,2.2175,0.2939,21.636,g
25.3765,2.3988,0.3493,9.172,g
91.4572,4.2044,0.0345,1.22,g
86.2726,4.097,0.0462,5.2854,g
27.8169,2.4166,0.2816,52.521,g
50.9379,3.4046,0.116,19.3908,g
35.0856,2.9217,0.1707,19.8801,g
80.5169,3.5137,0.0976,7.053,g
24.1845,2.1021,0.3676,1.307,g
81.1628,3.4946,0.1013,1.577,g
28.5206,2.5119,0.2754,5.435,g
24.4936,2.4191,0.2,46.942,g
81.4119,3.9915,0.0571,0.256,g
28.582,2.7304,0.1777,52.8284,g
25.9645,2.4814,0.2591,19.8739,g
13.054,2.2188,0.4804,16.7337,g
35.4276,2.8639,0.2018,8.1635,g
12.5765,2.2934,0.374,36.511,g
19.5502,2.3201,0.3421,17.368,g
18.7237,2.2405,0.4052,8.6873,g
69.4989,2.5004,0.2923,4.266,g
50.3466,2.8899,0.2313,3.915,g
54.4607,2.7631,0.1786,0.046,g
32.1357,2.7973,0.1842,3.028,g
18.7822,2.1987,0.3133,61.8767,g
71.7146,3.2586,0.1309,6.282,g
24.6743,2.5496,0.1876,0.373,g
17.3473,2.248,0.3418,77.3274,g
31.0714,2.5132,0.2439,52.617,g
68.0583,3.3398,0.0546,17.081,g
21.7992,2.451,0.2956,17.1558,g
47.8281,3.2392,0.1289,3.53,g
95.0076,3.6641,0.0788,0.051,g
19.5201,2.2923,0.324,81.779,g
156.37,3.3676,0.1087,15.657,g
50.8775,2.9566,0.2326,9.4633,g
32.1296,2.8126,0.1994,1.325,g
75.4335,2.993,0.1723,0.298,g
25.4933,2.5397,0.2237,43.687,g
32.5446,2.7007,0.1424,12.117,g
47.9982,3.4081,0.126,3.0708,g
19.749,2.3086,0.2482,88.1478,g
12.6191,2.1945,0.3802,81.1099,g
21.9413,2.29,0.3,15.8411,g
22.3607,2.3253,0.2719,23.99,g
65.6318,3.0265,0.2413,2.4674,g
50.741,3.8913,0.0678,18.85,g
96.3203,3.0596,0.1364,84.7342,g
21.8714,2.1658,0.4403,37.4338,g
101.578,2.9921,0.1074,22.201,g
60.2423,2.7889,0.1585,30.2907,g
21.0639,2.1222,0.4717,50.0938,g
21.5547,2.3444,0.3009,31.0635,g
95.5063,3.7743,0.0948,2.627,g
68.2762,2.786,0.1514,53.6537,g
32.3656,2.5211,0.2726,43.291,g
77.0039,3.3366,0.0721,0.3649,g
21.795,2.7396,0.1922,62.0277,g
26.5659,2.4878,0.2033,10.0413,g
19.32,2.2636,0.4169,24.1032,g
25.7577,2.6893,0.2219,8.682,g
48.1644,2.637,0.2318,19.0791,g
16.8602,2.4216,0.3352,10.828,g
24.5979,2.4354,0.2844,61.3024,g
60.6745,3.1984,0.1149,18.082,g
93.4214,3.1178,0.1087,7.6036,g
101.462,2.9761,0.1189,8.2623,g
35.577,2.9805,0.2202,2.0711,g
93.0262,2.8968,0.1427,0.2526,g
85.054,3.991,0.0615,2.82,g
22.7025,2.2393,0.464,13.913,g
36.0925,3.0892,0.1429,29.33,g
28.3287,2.404,0.357,18.23,g
18.52,2.2956,0.2911,76.716,g
29.4962,2.6604,0.2,12.2232,g
29.9867,2.6289,0.2667,2.593,g
74.0236,2.9138,0.1591,4.1846,g
77.9716,3.2819,0.1387,1.855,g
36.0763,3.0467,0.128,4.6563,g
76.8511,3.1508,0.2025,1.1889,g
18.0794,2.3865,0.2649,15.643,g
61.9812,3.3811,0.0871,3.429,g
19.6738,2.1446,0.4265,40.871,g
17.9301,2.3522,0.3933,83.2347,g
60.9588,3.2129,0.113,3.7653,g
31.5349,2.7206,0.2445,5.6246,g
20.4962,2.1089,0.3696,58.679,g
19.5747,2.2956,0.2557,11.296,g
50.1891,2.711,0.1819,4.735,g
12.9287,2.3493,0.387,28.1111,g
68.01,3.1313,0.1837,4.0577,g
53.0503,2.3683,0.2719,11.762,g
93.955,3.2955,0.0767,18.873,g
37.6554,2.7462,0.1605,49.195,g
39.345,3.2628,0.1242,3.0825,g
86.3172,3.3879,0.1091,0.897,g
71.8457,3.4625,0.0984,1.9065,g
88.3094,2.7608,0.2038,1.3258,g
46.5688,3.143,0.1248,10.39,g
34.7947,2.7645,0.1677,5.3643,g
29.7627,3.2034,0.1606,0.951,g
34.6616,2.4456,0.1846,19.5139,g
15.9514,2.2765,0.463,84.0046,g
94.2885,4.2157,0.0396,1.4735,g
65.2523,3.0529,0.1217,23.088,g
97.2091,4.0381,0.0536,0.6959,g
19.9589,2.1538,0.4035,12.9273,g
34.6882,3.049,0.1184,2.0522,g
83.3786,3.5232,0.1593,3.915,g
21.1531,2.6165,0.2648,7.158,g
80.5436,3.9092,0.0685,1.032,g
36.2836,2.8974,0.1995,1.2146,g
23.6577,2.243,0.3,26.831,g
76.1033,3.4921,0.0823,2.07,g
60.8694,3.3977,0.1159,0.5447,g
22.0656,2.4338,0.2744,48.996,g
35.4526,2.2822,0.4726,17.278,g
34.1403,2.9219,0.143,20.826,g
79.3831,2.7427,0.2215,9.4384,g
90.7035,3.5602,0.0896,1.5563,g
49.0345,2.8379,0.1547,5.173,g
22.8704,2.4354,0.2917,2.8735,g
20.0686,2.4786,0.2708,24.5094,g
41.7348,2.9513,0.1482,5.686,g
30.3146,2.7251,0.3343,17.1453,g
22.2656,2.4273,0.2785,28.109,g
32.8531,2.4683,0.2432,15.4667,g
24.1401,2.4393,0.2273,11.711,g
26.152,2.2742,0.359,3.348,g
38.9342,3.1133,0.1498,5.5697,g
44.3036,2.3918,0.1643,31.877,g
32.2223,3.0706,0.2104,24.56,g
56.2441,2.9668,0.1797,6.436,g
23.0644,2.6085,0.2328,24.204,g
33.4997,2.6258,0.1598,24.9095,g
20.0259,2.4749,0.2663,28.966,g
40.3463,2.9474,0.11,14.5122,g
45.8064,3.0869,0.165,6.8749,g
13.4506,2.2707,0.4102,45.195,g
20.585,2.3747,0.4283,42.803,g
36.2174,2.8041,0.1939,3.713,g
21.0834,2.6015,0.219,48.7767,g
21.6581,2.2014,0.2799,39.009,g
23.3895,2.5334,0.2592,12.6605,g
48.2468,3.0332,0.1515,4.792,g
58.4242,2.6955,0.255,7.512,g
38.6943,2.7029,0.1834,15.761,g
32.0001,2.4949,0.1936,15.096,g
47.188,2.3627,0.2972,18.8702,g
27.0944,3.1594,0.1701,1.0148,g
156.301,2.9312,0.133,4.1613,g
80.0086,3.3846,0.1029,1.454,g
42.4667,2.7789,0.1106,4.9852,g
28.1928,2.7376,0.1711,10.515,g
26.335,2.5798,0.2145,79.591,g
17.5896,2.5072,0.3188,21.5205,g
19.9428,2.2188,0.2266,44.0604,g
19.1111,2.5244,0.3004,61.988,g
64.1003,3.8047,0.0869,2.876,g
57.7671,3.0911,0.0888,7.4076,g
50.2888,2.8407,0.2128,39.0638,g
21.5294,2.6527,0.228,5.343,g
47.5811,2.7412,0.1733,0.2816,g
90.9387,3.6251,0.1099,1.479,g
46.4559,3.0592,0.1802,3.5737,g
56.6139,3.3259,0.0862,9.842,g
30.6982,2.829,0.1964,22.856,g
62.3288,2.7447,0.1755,17.5637,g
101.939,3.1725,0.0998,9.836,g
20.1487,2.1658,0.3993,28.6298,g
92.7512,2.749,0.213,16.2144,g
33.429,2.7792,0.1538,29.644,g
19.2995,2.3118,0.3488,37.2878,g
21.5265,2.4579,0.3118,3.88,g
76.5193,3.5272,0.0916,7.611,g
55.8124,3.3273,0.1038,6.397,g
42.2458,3.2827,0.1119,15.024,g
43.3619,2.6004,0.197,0.5462,g
32.2731,2.3483,0.213,14.4105,g
24.7837,2.5237,0.259,1.3628,g
14.3875,2.3766,0.5021,20.35,g
36.1741,2.946,0.1591,0.254,g
83.1677,2.6933,0.2948,6.489,g
29.0428,2.4082,0.2051,11.474,g
56.5279,3.009,0.1405,6.718,g
88.933,3.7402,0.0989,2.042,g
20.0406,2.1383,0.3891,40.244,g
37.6241,2.6484,0.1764,5.8992,g
102.592,4.1483,0.0476,1.352,g
24.0549,2.2279,0.3166,44.928,g
12.6451,2.0881,0.3633,61,g
28.1465,2.3988,0.3373,86.3532,g
93.6758,3.5178,0.1085,0.026,g
76.1336,3.3493,0.1125,0.5748,g
25.2832,2.4417,0.3165,37.32,g
32.2107,2.5877,0.1873,13.233,g
36.2652,2.6803,0.1347,5.0774,g
53.0521,2.9196,0.0969,11.985,g
39.6308,3.1149,0.15,3.026,g
36.2124,2.3838,0.1963,27.4653,g
12.6327,2.1945,0.3546,80.4713,g
20.7424,2.3222,0.3119,14.987,g
37.5053,2.541,0.2201,8.6201,g
30.0762,2.6893,0.1564,44.017,g
134.663,3.5792,0.0781,1.916,g
96.9122,3.1444,0.0692,20.674,g
61.6347,2.6712,0.1972,1.612,g
12.6588,2.0107,0.3561,84.7568,g
78.5832,3.3153,0.0602,6.4886,g
64.0108,3.0372,0.1418,3.9371,g
83.5277,3.1987,0.132,6.34,g
16.9619,2.2343,0.5685,82.7575,g
37.6859,2.5694,0.1712,0.588,g
29.0412,2.6632,0.177,2.6291,g
61.7708,3.4156,0.0901,3.0719,g
28.9235,2.5472,0.234,16.859,g
47.8669,3.073,0.1213,0.94,g
20.2916,2.3324,0.3837,67.912,g
51.8247,3.1713,0.1358,0.593,g
48.8366,2.9802,0.2025,0.0805,g
60.8786,3.6802,0.0736,1.525,g
27.3592,2.2253,0.3601,51.723,g
12.9954,2.2492,0.5718,29.77,g
20.1382,2.2636,0.2425,17.612,g
20.8173,2.2799,0.2598,61.3805,g
