@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2,4,9,11'

@attribute FWidth numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
19.9977,0.2626,19.885,g
12.8054,0.5333,24.632,g
9.7841,0.6175,61.722,g
23.6353,0.1656,3.438,g
25.6956,0.2272,4.2001,g
9.5551,0.6624,24.368,g
22.6577,0.2567,1.092,g
21.3184,0.2119,2.0734,g
22.3084,0.2102,3.4828,g
11.1358,0.7445,63.541,g
26.5274,0.1634,15.2695,g
10.192,0.8078,4.157,g
7.0622,0.8073,16.6934,g
14.5732,0.4027,18.1987,g
17.4648,0.4288,11.1156,g
12.6329,0.43,2.433,g
18.3778,0.2127,3.3763,g
35.2968,0.1477,0.7025,g
8.2674,0.5493,1.5978,g
18.4591,0.3884,13.776,g
21.6612,0.2529,5.028,g
25.0722,0.1801,3.96,g
7.038,0.7592,75.842,g
17.0142,0.3747,6.422,g
18.7991,0.3324,9.273,g
22.2139,0.3024,27.715,g
21.5646,0.2354,2.176,g
19.9744,0.2992,20.5649,g
27.2188,0.1813,2.993,g
33.6874,0.136,2.0169,g
13.261,0.5012,43.4134,g
17.0593,0.5336,26.241,g
22.7326,0.1843,1.783,g
18.7266,0.4729,1.0184,g
17.5743,0.2386,1.8071,g
19.2319,0.2761,62.169,g
25.6808,0.204,0.001,g
10.2463,0.5269,11.6251,g
20.4715,0.2912,8.648,g
38.7657,0.2006,7.011,g
12.0395,0.4104,8.3733,g
14.5828,0.4827,28.9934,g
35.612,0.2102,0.106,g
13.6681,0.3639,7.2332,g
35.5859,0.1796,74.6605,g
25.0848,0.2168,1.194,g
21.492,0.1958,4.629,g
11.8639,0.6257,48.699,g
18.9681,0.2104,2.801,g
23.4655,0.2707,82.3558,g
16.6151,0.4829,23.959,g
35.1622,0.203,9.6533,g
27.3822,0.1726,7.741,g
11.5193,0.5934,38.001,g
7.4384,0.7904,17.005,g
6.8859,0.742,9.294,g
30.5268,0.1876,1.806,g
9.9536,0.4536,2.0797,g
24.3726,0.1971,0.4442,g
19.8294,0.2928,4.897,g
10.6335,0.5812,22.674,g
11.1284,0.627,60.649,g
16.4234,0.3924,12.4385,g
0,0.7112,10.78,g
17.9152,0.3162,65.9587,g
13.5298,0.5,13.599,g
17.591,0.2416,5.2981,g
11.1805,0.7546,35.096,g
12.494,0.3845,22.765,g
22.5004,0.1814,5.381,g
25.6478,0.3527,26.8176,g
30.8274,0.1953,2.296,g
11.5851,0.6933,20.35,g
62.9248,0.0654,2.5599,g
16.5018,0.42,7.3257,g
23.168,0.7062,84.7935,g
13.3843,0.2902,4.5618,g
12.2327,0.4522,20.7251,g
27.2951,0.1801,3.7332,g
13.9362,0.3416,27.494,g
11.2578,0.568,34.507,g
43.7581,0.079,5.5948,g
11.7661,0.5534,5.4222,g
10.2137,0.5613,34.4181,g
18.6618,0.3499,17.71,g
12.1775,0.4153,11.754,g
21.6955,0.3806,21.497,g
51.6687,0.146,29.8807,g
12.5905,0.5311,17.1453,g
7.2774,0.7373,24.451,g
22.3921,0.4272,7.7098,g
16.3961,0.3577,20.818,g
14.9399,0.3466,15.3725,g
25.1646,0.2115,0.9488,g
11.5698,0.5,0.1453,g
11.8039,0.509,66.158,g
12.4175,0.4136,16.2389,g
20.5379,0.1951,1.454,g
6.9481,0.7191,30.5302,g
29.8274,0.1313,2.4966,g
15.793,0.5443,88.0664,g
23.98,0.158,5.9768,g
18.9191,0.2999,16.353,g
14.3836,0.3619,1.4484,g
9.8122,0.6159,65.052,g
18.8586,0.2275,7.0622,g
10.5476,0.7759,83.5804,g
12.1793,0.5091,1.577,g
16.8228,0.3244,10.21,g
23.6958,0.2251,18.427,g
16.3249,0.3908,0.2595,g
30.1456,0.1535,2.152,g
21.8287,0.1569,4.5497,g
16.8244,0.3739,18.698,g
12.0956,0.4602,19.1921,g
14.3425,0.4444,5.4551,g
6.827,0.7029,88.9063,g
14.1497,0.2919,1.962,g
23.2976,0.1889,3.3089,g
41.3546,0.1594,4.663,g
16.7086,0.4,4.972,g
25.6855,0.2981,0.023,g
15.7421,0.2548,5.392,g
27.0474,0.2096,7.5304,g
12.9132,0.5225,7.943,g
23.1906,0.2432,0.7988,g
30.0083,0.2214,1.7621,g
19.4228,0.2865,3.776,g
16.5992,0.4192,3.637,g
19.6459,0.324,33.685,g
29.1229,0.1703,10.117,g
27.3795,0.1829,3.573,g
12.5919,0.5163,18.6497,g
7.0015,0.7958,31.0284,g
18.0102,0.3304,2.7663,g
10.7504,0.764,67.4915,g
22.8833,0.1261,9.2116,g
25.0471,0.2426,16.727,g
21.4228,0.3812,6.2941,g
30.5812,0.1555,5.239,g
16.0307,0.4793,6.2697,g
15.5455,0.4615,3.443,g
6.7315,0.7194,42.9804,g
20.4587,0.3681,78.0997,g
22.8855,0.2695,3.6658,g
10.829,0.7616,23.3048,g
28.7172,0.1732,0.3565,g
43.193,0.101,6.463,g
35.6683,0.1176,0.509,g
10.6264,0.5489,62.1533,g
7.2342,0.7732,80.558,g
16.3078,0.3372,3.565,g
18.7979,0.4388,34.356,g
17.4617,0.2547,13.0019,g
17.5311,0.3398,5.485,g
20.8528,0.2122,10.922,g
30.7355,0.2584,14.911,g
12.7034,0.3423,7.1396,g
16.1367,0.3401,0.094,g
45.978,0.1194,3.809,g
12.0873,0.5574,14.572,g
20.0728,0.3155,41.9658,g
24.8466,0.1978,9.911,g
8.556,0.5858,1.67,g
10.4504,0.4613,12.336,g
13.858,0.4245,17.9541,g
18.9766,0.1743,13.4953,g
9.8197,0.4599,7.276,g
13.0288,0.5175,14.963,g
10.4891,0.6554,67.2725,g
19.0733,0.3108,11.785,g
7.1662,0.7122,87.7875,g
11.4199,0.5758,28.298,g
19.6322,0.2426,4.9204,g
22.6073,0.2099,7.3372,g
23.2666,0.1695,6.494,g
11.9997,0.6401,5.4134,g
12.8957,0.5463,88.9075,g
22.375,0.185,1.7086,g
25.0135,0.3022,35.915,g
12.6191,0.6095,46.2304,g
39.6402,0.176,22.571,g
30.5569,0.231,3.374,g
12.6843,0.5529,49.7552,g
21.1889,0.2723,3.375,g
43.2592,0.0981,0.324,g
12.1376,0.4441,9.7343,g
17.5717,0.3831,29.836,g
17.7647,0.2285,2.2374,g
32.9317,0.1885,5.2892,g
9.555,0.4945,2.396,g
12.1401,0.4126,34.0048,g
35.7181,0.1253,2.062,g
31.637,0.149,14.2235,g
17.1381,0.4,21.2129,g
17.7183,0.2169,6.3019,g
18.0692,0.3819,32.071,g
41.4855,0.1003,11.2356,g
28.8034,0.2729,3.8848,g
10.8838,0.5347,48.1799,g
54.252,0.0818,2.694,g
20.2347,0.2691,0.6007,g
11.1711,0.5963,52.3856,g
13.5276,0.4944,26.17,g
10.9101,0.2948,2.6397,g
34.2064,0.1435,4.3725,g
24.5172,0.2134,3.016,g
16.0071,0.3579,0.9552,g
13.331,0.3459,8.4671,g
18.5691,0.3612,66.36,g
14.3598,0.441,80.8486,g
17.8266,0.3743,5.219,g
22.1788,0.2796,8.5216,g
19.7804,0.2288,17.353,g
26.1476,0.1688,3.5743,g
24.9919,0.2051,3.7844,g
10.1711,0.692,0.4967,g
11.9417,0.4878,22.162,g
11.9148,0.4835,51.324,g
16.7617,0.4438,24.6315,g
17.8497,0.3659,33.1019,g
10.927,0.388,11.6,g
26.6219,0.3661,49.979,g
17.2026,0.3305,8.327,g
15.8601,0.4367,6.33,g
16.8653,0.4471,24.663,g
20.1227,0.2517,2.4879,g
20.7153,0.1903,9.209,g
16.4765,0.4037,7.9947,g
10.9907,0.7438,32.816,g
20.7406,0.3831,5.7317,g
10.668,0.6257,79.6084,g
10.4547,0.5764,9.228,g
17.715,0.2634,0.8645,g
44.3273,0.0837,4.4983,g
6.6071,0.7291,8.734,g
10.2585,0.6859,20.564,g
37.4883,0.2096,5.3398,g
21.496,0.2408,21.5092,g
16.3039,0.4586,10.7326,g
23.2246,0.2436,37.48,g
19.6695,0.2888,66.68,g
22.2191,0.2666,13.5898,g
15.4123,0.3752,2.9064,g
16.3469,0.4048,16.2131,g
22.198,0.3084,2.652,g
9.3207,0.4524,64.397,g
16.4305,0.5219,58.3452,g
15.9896,0.392,10.1631,g
16.903,0.2254,4.149,g
13.6503,0.4416,14.583,g
17.9149,0.2319,0.189,g
16.2657,0.3385,9.969,g
18.7448,0.295,4.758,g
12.9017,0.4178,3.4856,g
24.087,0.1943,0.0753,g
10.9403,0.6389,12.4336,g
0.0056,0.8139,0,g
22.455,0.2877,4.294,g
14.5898,0.3465,12.8374,g
21.9908,0.1751,2.451,g
16.315,0.3738,6.972,g
11.7929,0.7067,13.857,g
10.1039,0.6667,83.2347,g
11.024,0.3751,5.6712,g
21.0485,0.3016,3.003,g
22.5723,0.2041,3.4486,g
10.6538,0.6458,32.9032,g
15.3149,0.362,9.1753,g
32.4773,0.1667,5.47,g
24.4833,0.1918,3.917,g
11.6968,0.696,53.022,g
16.0308,0.4111,25.723,g
16.2728,0.4077,25.4216,g
30.75,0.2899,1.3658,g
16.0658,0.4532,12.0409,g
10.6833,0.7077,63.7141,g
10.3659,0.5746,3.8562,g
13.7556,0.4011,1.924,g
39.6086,0.1742,10.522,g
13.7702,0.4711,0.762,g
13.2602,0.4726,31.5112,g
11.8438,0.4194,5.2526,g
23.3169,0.2456,0.8502,g
12.0951,0.4221,7.161,g
25.5658,0.2855,12.441,g
14.9409,0.2799,11.591,g
8.6724,0.484,3.111,g
32.0819,0.2118,2.9756,g
20.5669,0.2504,2.6347,g
12.88,0.4987,28.38,g
7.3353,0.7744,60.218,g
24.8057,0.1964,2.42,g
9.309,0.6127,33.547,g
10.7959,0.7666,23.504,g
12.3608,0.6593,48.9365,g
6.6382,0.7326,24.114,g
20.2976,0.4259,7.5449,g
20.254,0.2799,3.351,g
28.4448,0.2591,2.829,g
26.2359,0.1309,11.0144,g
22.2841,0.2438,24.096,g
16.2626,0.4709,4.869,g
9.6194,0.5609,46.6564,g
24.2951,0.2611,76.584,g
13.698,0.3972,2.423,g
19.2143,0.3164,13.341,g
7.0909,0.7726,49.5995,g
18.9283,0.2692,5.861,g
18.6284,0.259,9.235,g
18.5958,0.352,27.0943,g
9.4725,0.419,0.4852,g
25.4305,0.1777,10.152,g
7.4555,0.7296,13.369,g
14.6968,0.427,7.9798,g
15.557,0.4186,79.392,g
10.6491,0.785,42.1949,g
12.7852,0.5199,71.9926,g
20.5589,0.3214,2.861,g
16.8608,0.4424,10.326,g
20.9502,0.2757,1.0638,g
23.0145,0.2544,7.2,g
15.8193,0.4812,37.992,g
37.1796,0.1007,5.0145,g
26.7423,0.1324,6.285,g
38.4766,0.262,3.465,g
7.2982,0.7342,40.5831,g
10.7477,0.6765,15.491,g
15.2114,0.5711,54.1674,g
24.7071,0.2394,16.6887,g
52.044,0.069,3.107,g
25.99,0.3015,3.0836,g
28.4649,0.1769,7.553,g
20.8249,0.2682,2.354,g
21.4627,0.3628,1.2713,g
23.9425,0.1622,0.744,g
20.834,0.2283,11.4501,g
14.1212,0.545,16.629,g
20.8026,0.2303,3.726,g
11.7386,0.4403,14.5626,g
17.4175,0.5189,53.508,g
15.8007,0.337,8.2676,g
24.6816,0.2824,0.7194,g
17.5993,0.2639,14.224,g
12.8511,0.4651,14.885,g
26.2761,0.2438,27.068,g
14.1048,0.4119,6.423,g
19.9805,0.2783,7.1362,g
28.5457,0.1345,0.919,g
17.4764,0.2043,6.188,g
11.6429,0.2938,5.947,g
20.0997,0.2081,5.7286,g
23.5482,0.2624,1.557,g
11.4597,0.7277,75.204,g
22.9379,0.2066,8.705,g
13.9953,0.476,50.2398,g
9.0443,0.6398,35.6211,g
17.8982,0.3931,8.699,g
14.6041,0.4492,22.4899,g
32.998,0.1605,2.2668,g
18.7191,0.2617,6.9394,g
11.9773,0.6919,33.158,g
15.8403,0.4396,1.682,g
9.5666,0.8225,29.77,g
10.457,0.786,2.463,g
18.3835,0.2706,10.3002,g
26.4801,0.2159,0.688,g
23.2382,0.3447,85.2559,g
16.405,0.4526,58.441,g
14.1066,0.3778,5.636,g
6.6451,0.7298,52.6161,g
21.4865,0.312,9.381,g
18.4557,0.411,34.5962,g
17.42,0.329,13.6997,g
14.186,0.5093,39.3565,g
40.1604,0.0921,1.352,g
12.6731,0.431,9.374,g
34.1256,0.1504,2.3411,g
18.1027,0.4027,0.374,g
15.2199,0.4,33.818,g
12.2707,0.4329,20.917,g
25.9182,0.1564,0.6497,g
20.7579,0.1898,5.069,g
37.9432,0.168,14.1224,h
10.6671,0.5927,5.6915,h
42.4736,0.2665,7.2265,h
9.5793,0.5898,88.6277,h
58.63,0.314,35.5259,h
95.8599,0.2299,18.5212,h
11.5799,0.4759,73.5647,h
11.0858,0.4455,33.1452,h
15.4688,0.3435,40.2034,h
16.9636,0.3287,10.579,h
23.9562,0.1911,14.005,h
8.3089,0.5949,39.0935,h
8.7072,0.5608,39.6851,h
46.6705,0.1317,21.9999,h
10.3237,0.5426,12.7764,h
11.3063,0.584,48.504,h
21.8104,0.2993,49.9282,h
70.7703,0.1442,76.0998,h
8.6527,0.4154,73.1853,h
112.515,0.1458,1.944,h
11.0769,0.7605,58.14,h
13.8686,0.3985,8.1384,h
10.8706,0.6902,14.6227,h
9.8877,0.3735,54.7703,h
21.8543,0.3093,18.8689,h
25.1357,0.4251,18.7284,h
22.2748,0.3953,5.482,h
17.7329,0.202,60.8088,h
6.6407,0.6944,2.1748,h
18.4542,0.3847,66.943,h
10.9235,0.4195,32.0377,h
11.8242,0.569,7.385,h
97.7365,0.1347,59.3291,h
7.1835,0.723,79.778,h
27.4586,0.2098,24.2006,h
11.2132,0.4517,66.5489,h
6.7823,0.7287,35.26,h
46.752,0.1137,76.8029,h
16.4833,0.386,8.7445,h
63.0898,0.0941,44.209,h
5.8071,0.3648,70.5499,h
46.2262,0.1793,63.5203,h
17.5927,0.2523,44.3826,h
7.3373,0.5984,58.0538,h
64.309,0.275,80.9959,h
21.3754,0.2717,63.924,h
8.9369,0.4675,63.2183,h
9.6665,0.6179,43.6834,h
9.4712,0.5086,38.1823,h
11.0576,0.4223,76.958,h
17.3109,0.4125,60.823,h
26.1645,0.2487,28.8266,h
12.3195,0.443,87.491,h
23.4636,0.3479,45.4343,h
17.8989,0.5288,76.2937,h
31.2437,0.1218,24.7377,h
74.8536,0.1906,86.3852,h
102.692,0.0632,87.0056,h
43.3171,0.1022,62.0401,h
28.4647,0.2335,42.2246,h
24.7981,0.2718,7.8673,h
18.0222,0.2644,66.6454,h
50.3486,0.2159,38.1218,h
28.4269,0.5003,89.8702,h
11.7232,0.3394,39.6812,h
10.0627,0.3966,15.123,h
35.1435,0.2681,65.8786,h
39.3379,0.4187,19.8975,h
3.8234,0.6954,2.1818,h
71.0392,0.2054,21.4663,h
22.741,0.1695,66.9831,h
26.1595,0.3097,43.821,h
14.3258,0.34,38.7344,h
11.6846,0.3021,30.777,h
32.547,0.3191,80.6468,h
18.1018,0.2905,42.878,h
10.6304,0.5237,14.3837,h
9.3699,0.5535,65.136,h
33.2876,0.3329,8.1046,h
112.0025,0.1005,72.9736,h
9.4717,0.5444,76.685,h
12.5589,0.4335,26.708,h
12.3874,0.4183,61.9402,h
14.9884,0.2576,62.242,h
9.4864,0.6421,55.6153,h
21.4257,0.2413,15.136,h
33.3075,0.1805,9.4296,h
11.0818,0.4396,12.1177,h
37.9224,0.2287,32.167,h
14.3591,0.4514,77.3034,h
12.0903,0.4766,59.3855,h
11.2205,0.5053,38.6073,h
16.0718,0.2801,69.2793,h
30.0048,0.2862,23.7888,h
51.4932,0.1272,11.915,h
5.4665,0.6688,14.2261,h
16.7657,0.4367,46.3644,h
12.9584,0.4203,42.598,h
7.0612,0.7388,43.8156,h
12.6199,0.3469,10.611,h
18.9411,0.2185,47.1548,h
12.1456,0.6761,9.807,h
73.9646,0.253,17.4339,h
10.415,0.5274,58.9232,h
26.243,0.3104,21.233,h
17.8006,0.4046,87.1498,h
18.9097,0.2638,69.7057,h
32.5335,0.4274,31.666,h
23.898,0.2307,58.842,h
15.5949,0.2544,71.1621,h
14.8729,0.4111,41.3137,h
48.0406,0.1916,42.5044,h
27.6111,0.1877,27.581,h
7.2453,0.7656,29.2578,h
10.5404,0.4123,63.8494,h
13.0137,0.5658,53.4942,h
8.6372,0.7111,23.7001,h
10.2029,0.6505,42.972,h
48.5205,0.1943,70.826,h
13.5666,0.384,77.6778,h
26.0923,0.2382,14.444,h
9.6442,0.4688,46.8251,h
15.4848,0.2418,27.711,h
9.5863,0.5742,22.7796,h
12.3155,0.5978,40.238,h
33.2444,0.341,20.8784,h
14.4711,0.5447,50.3592,h
31.6732,0.2866,75.8304,h
7.4513,0.7468,15.253,h
48.5447,0.1291,12.3077,h
43.8422,0.2134,45.177,h
6.3582,0.5746,8.9779,h
12.7942,0.4764,6.27,h
7.2779,0.4491,53.0922,h
11.9738,0.2964,34.4077,h
8.3832,0.4547,78.1362,h
13.5806,0.2415,11.772,h
17.3754,0.3509,14.4753,h
74.1838,0.0591,84.1558,h
25.5638,0.2301,61.9702,h
1.2657,0.6776,53.6212,h
18.317,0.3409,58.7136,h
74.2423,0.1966,77.077,h
24.2387,0.3251,48.2513,h
19.2013,0.3188,76.899,h
11.0073,0.5438,66.6421,h
70.2379,0.2896,42.493,h
14.3914,0.8617,21.9203,h
16.5461,0.5106,51.5248,h
10.0996,0.4747,52.0483,h
44.1347,0.23,35.0736,h
26.9409,0.2964,7.1122,h
13.6915,0.3277,13.2984,h
25.2371,0.312,89.5333,h
14.747,0.2976,46.701,h
11.367,0.7413,65.002,h
21.7442,0.3337,27.242,h
36.9749,0.124,26.7146,h
14.5959,0.2608,16.884,h
35.1761,0.1566,69.7736,h
62.2637,0.2335,64.802,h
64.7152,0.0637,22.462,h
79.2224,0.1103,32.1636,h
11.4267,0.7265,36.706,h
12.5051,0.6812,11.9557,h
17.4053,0.3689,8.5685,h
16.9369,0.4513,44.625,h
38.0384,0.1227,56.4031,h
26.6941,0.2791,5.6993,h
40.1891,0.2447,2.1684,h
9.3048,0.4592,14.827,h
40.2431,0.1368,3.3626,h
17.1483,0.3081,66.7792,h
6.8195,0.6185,89.7228,h
9.2718,0.5747,79.7793,h
30.8328,0.2183,65.5195,h
12.4056,0.4336,44.8851,h
20.8549,0.312,19.6468,h
60.3431,0.0133,70.9233,h
9.4973,0.5434,63.086,h
12.2739,0.2736,55.9801,h
29.4023,0.2041,76.2366,h
25.3739,0.2108,23.6392,h
25.6164,0.184,24.3996,h
59.2228,0.2196,74.0884,h
31.0013,0.2214,62.0475,h
87.2517,0.0356,44.0915,h
17.4625,0.2876,70.253,h
10.6979,0.4466,36.9013,h
22.9755,0.3386,36.192,h
74.0994,0.1187,62.057,h
11.6637,0.5552,21.0253,h
10.1685,0.5455,68.3142,h
11.5584,0.5746,46.08,h
68.2632,0.1463,2.444,h
8.9766,0.5505,20.271,h
25.7577,0.2604,16.9915,h
43.5311,0.2307,52.5785,h
15.1932,0.4023,7.4249,h
11.6951,0.4504,64.576,h
8.9831,0.5217,17.1458,h
17.2895,0.3848,42.1742,h
27.0053,0.5441,2.507,h
23.9205,0.3295,33.0782,h
34.0218,0.1542,4.48,h
48.7106,0.1694,7.168,h
10.3515,0.3031,0.658,h
10.1641,0.604,10.0018,h
153.0741,0.099,68.4299,h
8.0794,0.3627,12.8929,h
18.3078,0.4154,74.079,h
19.7729,0.3888,13.2734,h
11.97,0.175,88.1074,h
16.622,0.3174,88.0237,h
29.5452,0.2317,15.8253,h
41.8401,0.193,34.2078,h
24.5788,0.277,26.6605,h
101.479,0.1042,63.52,h
8.343,0.7919,28.9657,h
44.8181,0.1018,86.9108,h
84.8221,0.0858,31.0095,h
12.8752,0.5855,60.0975,h
54.3127,0.0886,2.037,h
12.3499,0.3532,51.746,h
32.3194,0.2732,40.6407,h
13.1581,0.4796,87.8693,h
7.3052,0.8214,86.01,h
26.6124,0.1621,73.2991,h
38.514,0.264,52.48,h
4.1499,0.6901,27.8926,h
58.4407,0.1131,3.7635,h
68.1111,0.2148,27.686,h
10.1242,0.4773,74.6745,h
11.2957,0.5315,0.9657,h
23.1714,0.2726,3.9956,h
64.4944,0.2796,30.1407,h
32.031,0.2427,38.1601,h
63.5266,0.1251,25.5711,h
13.9953,0.4619,52.753,h
9.2424,0.6397,70.7044,h
7.781,0.2652,70.2243,h
78.8675,0.2135,21.8971,h
42.2971,0.1395,58.138,h
9.0708,0.3776,77.849,h
16.7061,0.4538,62.8069,h
11.7315,0.654,39.821,h
16.0174,0.448,54.566,h
41.762,0.1113,51.4228,h
17.3108,0.316,54.1985,h
75.9943,0.1231,60.596,h
36.4719,0.2296,29.8981,h
16.907,0.1969,32.984,h
26.9299,0.2685,37.5354,h
13.6153,0.2877,87.417,h
30.9246,0.2359,54.9271,h
66.326,0.1409,5.3459,h
62.3134,0.2407,11.4309,h
38.8295,0.1939,48.6122,h
10.7453,0.3977,85.3956,h
44.5162,0.2852,32.193,h
18.6054,0.5593,50.9302,h
23.6524,0.269,78.755,h
35.686,0.2563,77.9055,h
66.9956,0.0817,66.6143,h
74.2536,0.0925,53.015,h
10.6859,0.3514,64.2149,h
64.2804,0.2477,33.0457,h
49.5278,0.1664,45.862,h
9.5469,0.5527,72.5221,h
7.5587,0.6351,86.9542,h
10.1645,0.3228,31.443,h
24.4014,0.2773,17.321,h
12.4933,0.4257,12.6913,h
39.4167,0.1831,46.6821,h
10.9563,0.3535,9.0707,h
95.0778,0.156,68.0493,h
23.7094,0.2329,34.582,h
13.4525,0.422,84.681,h
11.2194,0.4734,31.8311,h
9.1514,0.538,22.771,h
11.1387,0.734,41.1069,h
9.1297,0.5353,40.2082,h
10.5205,0.6094,81.1257,h
27.0996,0.3382,28.8504,h
24.3075,0.1534,38.4332,h
74.6445,0.0981,10.207,h
12.722,0.5178,39.3094,h
8.3694,0.3884,18.1779,h
9.5213,0.6088,87.7668,h
8.8279,0.4391,39.6762,h
65.5234,0.1165,32.9327,h
12.261,0.2925,31.0284,h
34.4192,0.222,12.689,h
12.3216,0.6431,27.7778,h
48.1083,0.1812,18.3755,h
35.0826,0.2189,9.4043,h
92.8384,0.0979,51.7033,h
6.8829,0.5586,43.4692,h
18.8239,0.3904,29.0695,h
57.3305,0.1568,36.6345,h
10.581,0.4593,18.3564,h
11.926,0.2056,40.1466,h
77.1084,0.0952,8.8,h
12.2333,0.4513,16.1131,h
9.221,0.558,16.997,h
14.6063,0.2574,20.6373,h
17.6904,0.395,23.0443,h
22.3093,0.4026,78.9234,h
7.3634,0.5976,42.8535,h
9.6208,0.5648,60.9102,h
22.5168,0.3256,12.9869,h
12.1423,0.4946,15.477,h
20.8929,0.306,61.3395,h
12.3522,0.5072,63.683,h
20.4992,0.2776,6.1541,h
7.8969,0.7771,65.6256,h
12.7614,0.5746,18.1,h
46.8609,0.2895,59.153,h
79.4386,0.0424,13.568,h
14.1536,0.254,25.762,h
12.5883,0.7247,2.495,h
36.5418,0.3233,58.2083,h
13.1702,0.4604,18.6102,h
61.6327,0.0448,75.7013,h
11.5976,0.7214,16.171,h
33.2691,0.2159,87.8069,h
38.7804,0.2662,14.4972,h
10.5288,0.3635,46.396,h
6.1495,0.3532,25.2695,h
31.9608,0.1854,21.6221,h
16.4755,0.4696,37.23,h
16.4815,0.8585,77.386,h
11.0606,0.5875,42.775,h
2.0812,0.779,34.4163,h
47.9376,0.1203,29.262,h
18.2753,0.3665,18.6765,h
8.2965,0.4338,26.8478,h
50.3934,0.2246,58.5822,h
8.7907,0.3518,20.8214,h
6.1354,0.6953,40.0787,h
12.3082,0.4808,82.6319,h
13.5176,0.483,50.1706,h
68.488,0.2274,59.2717,h
16.5386,0.5663,10.8246,h
48.6587,0.1484,28.412,h
53.0495,0.1267,52.84,h
9.0599,0.4713,63.5282,h
67.1603,0.0533,29.2617,h
20.7816,0.4117,56.541,h
3.3491,0.7506,16.6095,h
10.04,0.484,18.7981,h
7.7654,0.7301,27.373,h
13.1063,0.3615,46.6079,h
5.2058,0.7015,36.9932,h
17.8539,0.4267,77.241,h
21.5659,0.4211,34.3892,h
21.8247,0.419,21.0121,h
8.0369,0.5363,69.2492,h
84.7161,0.0875,7.235,h
54.3568,0.2567,71.7318,h
10.4599,0.6744,40.056,h
11.6784,0.5477,26.743,h
19.8059,0.3081,47.7849,h
31.415,0.1856,32.016,h
59.5868,0.2454,16.0337,h
70.7311,0.1646,50.6682,h
10.4058,0.6308,54.4165,h
16.7168,0.431,30.0222,h
22.7611,0.3925,55.7107,h
61.7657,0.1872,7.5687,h
20.9261,0.3371,31.811,h
88.1903,0.1725,12.6866,h
37.9375,0.2503,72.0735,h
12.4902,0.6016,66.6465,h
12.3362,0.3789,85.0821,h
38.4292,0.1804,61.0381,h
37.6592,0.3069,82.6862,h
34.3858,0.1785,1.857,h
106.801,0.1892,82.3074,h
14.2485,0.3857,61.0296,h
10.2416,0.8011,76.291,h
11.9963,0.6913,49.9854,h
16.7327,0.5278,67.5262,h
13.1578,0.4338,69.8058,h
10.7681,0.4592,57.166,h
11.202,0.7531,3.767,h
53.017,0.2442,33.5791,h
111.8373,0.0512,68.0289,h
51.3997,0.051,40.1549,h
20.1438,0.5026,48.4428,h
9.8995,0.3393,38.8759,h
10.9324,0.4881,32.9085,h
12.6124,0.5302,78.2195,h
27.1975,0.2345,55.5748,h
11.9642,0.5256,29.352,h
7.9715,0.5343,52.3185,h
23.9698,0.2182,10.3207,h
10.441,0.5896,30.006,h
16.2279,0.4903,80.6581,h
32.6689,0.2452,50.8755,h
32.7662,0.3516,35.9098,h
8.4152,0.6626,65.6261,h
8.7223,0.4071,68.4705,h
64.2969,0.2989,63.7389,h
26.6559,0.3946,38.25,h
8.6798,0.6535,25.106,h
110.85,0.0431,81.3496,h
11.5464,0.3356,29.9174,h
25.0334,0.3442,19.5623,h
34.9208,0.2732,0.8124,h
15.8252,0.2996,33.0506,h
83.9226,0.227,47.0808,h
19.5614,0.4426,23.702,h
57.3881,0.2461,0.618,h
17.0866,0.4156,36.363,h
15.4987,0.415,29.3651,h
7.8234,0.5079,74.632,h
50.1221,0.2933,21.7731,h
16.9497,0.4166,48.5733,h
12.6683,0.6031,17.709,h
15.2488,0.4217,20.745,h
33.7774,0.2009,85.349,h
23.2908,0.2614,69.1178,h
64.5826,0.082,46.8643,h
33.8255,0.2822,84.2708,h
14.9731,0.6647,32.6021,h
38.0948,0.3037,44.7931,h
65.7373,0.3238,89.2007,h
10.4742,0.6409,72.232,h
17.7199,0.2542,42.133,h
9.257,0.5395,43.9752,h
1.5338,0.7922,88.8382,h
11.0793,0.5461,53.5794,h
7.9841,0.6048,27.8311,h
39.726,0.2784,58.2243,h
89.1504,0.1282,79.547,h
22.7251,0.4894,46.4946,h
17.0683,0.3988,80.7349,h
12.2118,0.4503,30.914,h
17.8053,0.2667,5.8542,h
29.887,0.4189,16.636,h
10.4534,0.5625,73.198,h
64.2808,0.1728,13.615,h
17.941,0.2804,17.0072,h
117.959,0.0759,40.085,h
12.5724,0.4125,51.2221,h
15.2251,0.3004,85.2486,h
55.9897,0.3247,29.1731,h
13.3692,0.2219,41.279,h
89.6099,0.0709,88.1886,h
10.4653,0.7782,19.086,h
22.9826,0.321,58.2008,h
112.316,0.046,63.145,h
71.4363,0.147,44.4854,h
8.7197,0.4806,36.7418,h
50.0734,0.244,33.4491,h
20.0955,0.3038,82.4523,h
15.3957,0.1768,88.7767,h
52.2459,0.4103,16.518,h
18.031,0.4697,26.5244,h
11.7305,0.4738,3.786,h
46.7858,0.2326,16.2565,h
68.3604,0.1561,5.338,h
12.0106,0.4528,26.9034,h
12.418,0.2664,33.8445,h
14.8701,0.2127,10.2948,h
7.3947,0.7551,9.768,h
