@relation magic

@attribute FLength numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
89.7222,3.5741,2.759,g
54.9218,2.6355,6.312,g
36.5896,2.8102,2.1648,g
28.5807,2.5257,8.916,g
76.4722,3.4648,9.8048,g
30.8407,2.6474,53.8665,g
66.2626,3.3863,1.022,g
59.1682,2.798,1.915,g
21.2386,2.2856,38.8875,g
44.7045,2.5694,13.3324,g
38.0313,2.618,7.966,g
23.091,2.6942,9.3139,g
25.6509,2.3909,15.7881,g
25.738,2.2648,39.52,g
29.0976,2.6243,36.077,g
31.2236,2.4099,31,g
38.5289,3.3889,0.804,g
17.9174,2.3263,7.9443,g
30.8855,2.5145,18.989,g
23.2097,2.7251,24.8586,g
37.3728,2.9786,1.006,g
27.51,2.8522,8.8963,g
22.5472,2.3243,31.7443,g
28.2701,2.3522,10.181,g
25.5991,2.6959,8.7515,g
24.3798,2.4125,46.6564,g
19.2878,2.5126,58.7634,g
19.9142,2.4385,53.016,g
45.9608,2.9302,1.305,g
21.4533,2.2553,26.256,g
82.0529,3.2166,2.031,g
40.2136,3.145,1.5993,g
35.8011,2.7821,6.5,g
29.6088,2.6794,6.737,g
37.1967,3.2235,10.3638,g
92.1441,4.0217,3.949,g
25.5805,2.6571,1.8043,g
22.4091,2.1569,34.606,g
36.2882,2.9178,0.1809,g
31.4908,2.5575,6.1882,g
22.4236,2.5938,53.815,g
24.3642,2.29,10.8031,g
65.6748,2.8401,1.0087,g
26.2966,2.8633,10.619,g
20.8173,2.2799,61.3805,g
20.3441,2.3233,66.21,g
59.6587,3.0461,12.842,g
28.389,2.6772,15.2987,g
34.8904,2.7243,10.5513,g
13.2215,2.2589,68.3213,g
46.8799,2.6101,10.0863,g
37.3256,2.5781,9.2321,g
82.1936,2.8567,0.5325,g
51.5578,2.5478,5.498,g
92.9002,3.3638,1.324,g
51.5363,2.8072,11.399,g
21.4104,2.1123,80.5502,g
95.5973,3.4943,0.5731,g
28.126,2.7774,20.468,g
20.8716,2.3243,23.769,g
29.5296,3.0233,37.585,g
46.4559,3.0592,3.5737,g
26.0427,2.4378,31.443,g
59.489,2.841,1.534,g
36.0738,2.5563,25.8637,g
30.2724,2.5982,0.4079,g
32.3276,2.6091,3.8476,g
74.5539,2.5276,13.815,g
43.8486,2.4914,4.721,g
88.9487,3.5943,1.388,g
79.4851,3.8792,4.5885,g
55.6736,2.9484,4.3032,g
62.786,3.0069,10.2258,g
40.077,2.8228,6.9394,g
40.3064,2.635,13.838,g
22.5702,2.1629,80.3449,g
86.5346,4.1111,4.8152,g
25.6068,2.4807,12.1452,g
21.5431,2.6175,45.808,g
30.3706,2.5711,60.7795,g
71.3694,3.2536,3.048,g
27.5364,2.5321,3.459,g
30.9433,2.8531,14.317,g
62.4314,3.0569,1.784,g
26.889,2.4433,18.419,g
13.0301,2.1351,35.096,g
39.5437,2.6853,3.7748,g
14.1318,2.3979,13.127,g
21.4908,2.5058,62.628,g
61.0956,3.3568,6.514,g
29.5483,2.3883,20.7634,g
30.1451,3.0537,11.983,g
24.3458,2.4609,29.107,g
33.4604,2.4232,4.457,g
23.4116,2.5092,33.2465,g
55.0058,3.3413,0.817,g
81.8705,3.9073,0.227,g
74.4856,3.1353,15.2135,g
27.5964,2.7843,24.3712,g
16.1931,2.356,56.5349,g
18.405,2.3997,54.28,g
19.4043,2.5119,15.292,g
41.4518,2.6707,32.8027,g
33.8131,2.9452,6.6811,g
23.1262,2.608,16.232,g
96.6464,2.5112,45.43,g
26.04,2.4661,31.6781,g
37.8835,2.5752,6.518,g
81.3466,3.3173,1.2749,g
59.0164,3.3073,1.3107,g
52.7057,2.6469,2.228,g
46.2564,2.9609,6.5852,g
161.278,2.9159,5.6891,g
20.3476,2.081,63.632,g
18.4336,2.1287,52.881,g
47.59,3.1984,3.6,g
41.7332,3.0443,1.0347,g
20.1374,2.3464,28.1582,g
78.7587,3.0772,0.432,g
88.5562,3.6856,0.8794,g
28.0589,2.4448,11.659,g
89.9165,3.2243,2.755,g
36.2372,2.9809,6.444,g
49.6571,2.827,9.1405,g
28.0184,2.7356,3.306,g
27.9625,2.781,6.703,g
100.591,3.1458,1.0996,g
43.8674,2.7749,39.8956,g
20.2006,2.4661,9.9206,g
32.8653,2.8179,12.413,g
56.0473,3.2461,5.344,g
13.2703,2.1658,42.1949,g
49.1207,2.6689,1.136,g
23.6678,2.1629,81.1385,g
77.8167,2.6439,2.219,g
25.473,2.444,13.937,g
22.6484,2.6826,82.4452,g
16.9836,2.2553,33.7063,g
20.0133,2.5688,3.443,g
85.1125,3.6711,1.627,g
36.8172,2.6123,22.259,g
28.0163,2.3118,21.279,g
12.7273,2.1804,35.694,g
20.8308,2.4338,86.2162,g
64.1939,2.8615,1.1672,g
84.6723,2.9605,5.3339,g
19.32,2.2636,24.1032,g
27.2873,2.7063,17.919,g
19.9257,2.3664,49.8459,g
38.8511,2.8724,2.089,g
57.0431,3.3516,6.306,g
15.765,2.2648,31.9616,g
30.2859,2.2765,3.777,g
21.1789,2.1414,88.8729,g
37.4765,2.9643,8.441,g
38.3439,3.1538,11.7617,g
40.1407,3.0779,17.364,g
74.7091,3.264,4.257,g
27.8909,2.2956,18.316,g
66.6671,3.0007,0.5477,g
36.6939,2.9122,11.9465,g
17.2632,2.4393,43.542,g
17.5783,2.3522,19.37,g
21.4699,2.1553,65.5712,g
29.8433,2.3589,75.863,g
26.9291,2.4495,26.935,g
24.8732,2.3971,1.727,g
28.741,2.7067,2.335,g
23.7769,2.7638,43.362,g
36.7277,2.3483,10.692,g
34.6979,2.608,12.355,g
44.6257,2.7846,19.3827,g
60.9779,3.3714,0.3079,g
41.774,2.679,2.018,g
25.9211,2.5514,2.66,g
22.8714,2.6274,51.324,g
21.2928,2.1055,23.036,g
27.3841,2.6405,16.37,g
114.722,4.4451,2.9341,g
29.1879,2.3802,19.1216,g
34.5549,2.5676,1.8232,g
44.4617,2.73,40.2122,g
23.1041,2.4281,21.8327,g
27.8701,3.1041,18.606,g
23.7486,2.5359,41.11,g
40.9787,2.8582,16.181,g
116.678,4.1841,8.6023,g
12.9656,2.1383,12.9511,g
89.0364,3.2725,3.585,g
12.3403,2.1189,7.271,g
53.7433,3.0471,0.9229,g
96.2358,4.0803,2.2634,g
49.0913,2.9773,7.0683,g
68.0583,3.3398,17.081,g
24.5405,2.574,18.785,g
17.6969,2.2253,25.6011,g
44.1864,2.7835,2.637,g
23.5828,2.6776,9.3069,g
26.0211,2.4005,10.2299,g
19.6098,2.3243,5.895,g
35.1147,2.9096,16.6113,g
37.3461,2.8754,8.741,g
98.3607,3.4009,2.9063,g
61.9494,3.2648,0.853,g
26.0678,2.721,12.9637,g
85.054,3.991,2.82,g
12.7287,2.055,24.009,g
35.9534,3.3495,12.941,g
46.9295,2.6857,8.4913,g
22.2435,2.2978,44.3431,g
24.1185,2.3701,30.845,g
85.6371,3.4044,1.2469,g
31.8655,2.6599,2.8753,g
62.2387,2.7738,11.48,g
86.9843,2.4354,5.4597,g
44.6576,3.0883,22.7661,g
13.0702,2.1688,80.3533,g
52.735,2.6561,8.9282,g
19.5713,2.5647,61.157,g
74.664,3.3298,2.0827,g
40.9029,2.837,8.222,g
31.0773,2.4322,1.8695,g
28.2338,2.5308,8.526,g
23.0552,2.4409,10.379,g
46.5503,2.641,18.7204,g
30.4807,2.8594,7.2421,g
71.6117,3.0218,5.3775,g
69.6678,3.2884,3.8131,g
18.4204,2.3345,33.3598,g
21.435,2.4786,19.691,g
22.3748,2.4224,21.5184,g
39.9641,2.6604,6.987,g
41.8803,3.006,5.1208,g
75.3837,3.5638,10.522,g
24.788,2.4409,57.5441,g
113.789,2.7616,2.3023,g
91.6993,3.9713,1.9921,g
12.803,2.0588,26.705,g
30.6718,2.7771,27.715,g
21.1505,2.1688,29.3485,g
27.6964,2.5605,40.7357,g
16.4192,2.3064,38.836,g
80.4985,3.5162,6.046,g
97.815,3.4164,10.9562,g
20.3675,2.2304,86.1169,g
52.2264,3.2333,0.795,g
90.8484,3.7827,2.5821,g
28.4877,2.6656,5.1525,g
12.9842,2.07,64.903,g
20.5405,2.5575,34.2189,g
20.6361,2.2601,2.0956,g
19.9789,2.4541,12.7586,g
31.3015,2.4616,7.923,g
13.0265,2.1717,14.6389,g
23.2678,2.0314,0.0002,g
57.5229,3.0183,2.846,g
117.16,3.0204,0.181,g
61.3563,2.9373,3.776,g
69.7429,3.3414,2.414,g
28.7156,2.5792,30.192,g
21.6252,2.1287,13.3261,g
34.7679,2.6857,0.281,g
33.954,2.6395,1.9921,g
78.2133,3.4203,3.555,g
27.1226,2.723,39.0678,g
44.5449,3.419,4.7435,g
17.9276,2.1673,27.001,g
19.4408,2.5539,2.2614,g
32.1215,2.5927,23.424,g
36.9627,3.1818,10.722,g
74.8526,3.3863,5.866,g
92.9942,4.1715,1.575,g
25.2883,2.4742,8.2049,g
90.3072,3.2412,0.85,g
57.8276,3.1697,1.965,g
79.3412,3.0592,1.5576,g
16.8602,2.4216,10.828,g
34.5434,2.6985,12.0162,g
103.226,3.6799,0.2615,g
54.5906,2.917,0.626,g
19.1694,2.3829,6.4218,g
87.257,3.0183,2.3986,g
29.2453,2.3454,19.747,g
75.596,2.8354,5.9909,g
33.4757,2.6269,20.071,g
74.1891,3.7835,7.5825,g
52.0388,3.062,13.2931,g
28.6874,2.618,4.195,g
25.5941,2.1945,61.1232,g
33.3849,2.8062,22.353,g
25.0001,2.5017,12.1487,g
44.328,3.2117,17.3632,g
20.4253,2.3139,71.07,g
19.1668,2.3901,8.459,g
40.2471,2.8139,29.313,g
13.1739,2.2467,16.7394,g
89.8999,3.6759,0.128,g
24.161,2.567,24.558,g
79.664,2.7694,1.709,g
39.9551,3.2417,7.511,g
20.4916,2.4433,23.468,g
35.7062,2.7871,0.762,g
79.9423,3.48,3.347,g
70.2452,2.9562,5.353,g
17.9821,2.3032,23.651,g
45.4241,2.9159,7.295,g
22.2882,2.2889,42.589,g
19.0958,2.3434,80.5135,g
53.039,3.0699,8.5516,g
79.5498,3.9179,8.6814,g
48.2002,2.76,26.8176,g
13.026,2.2889,51.8466,g
34.1382,2.2405,0.0002,g
52.5166,2.8528,1.737,g
85.0151,2.3324,10.694,g
27.2244,2.525,1.6146,g
56.2479,3.1942,0.556,g
76.5021,2.9232,15.8142,g
21.4951,2.1732,1.9866,g
67.6194,3.4227,4.4996,g
29.4605,2.4378,5.9093,g
51.8528,3.1116,0.728,g
89.1783,3.3215,3.221,g
80.3253,3.2792,21.5092,g
32.7206,2.7832,36.3443,g
22.3454,2.2636,11.9354,g
17.2028,2.4579,89.7035,g
58.4422,2.4764,19.889,g
24.8266,2.7903,5.132,g
60.0737,3.1339,5.624,g
43.1231,2.896,10.922,g
25.254,2.1746,81.0836,g
66.1759,3.37,0.429,g
57.0139,3.474,2.6075,g
38.2467,3.253,4.173,g
85.3814,2.7931,1.869,g
92.9014,3.5101,0.0323,g
20.0751,2.4556,18.131,g
18.7375,2.2856,17.6368,g
20.8219,2.8182,7.4814,g
24.9502,2.3434,19.429,g
44.5915,2.7202,6.6863,g
67.9416,3.2718,5.617,g
18.4491,2.1945,42.315,g
38.1296,2.9199,0.2439,g
62.9308,2.9501,8.58,g
19.2101,2.4216,26.2377,g
98.1014,2.7126,2.954,g
60.4451,2.6542,2.967,g
69.8921,2.8283,4.442,g
21.8583,2.8707,12.6028,g
106.41,2.9227,2.0319,g
22.5238,2.3541,22.9198,g
34.9374,2.7408,9.034,g
23.8937,2.699,76.0065,g
32.9581,2.6498,30.831,g
102.502,4.1093,2.84,g
26.8487,2.48,11.235,g
45.3973,3.2407,4.1267,g
17.3282,2.1703,82.2683,g
45.6204,3.2983,3.6192,g
20.2899,2.8546,0.159,g
23.2889,2.5593,23.325,g
31.4518,2.4713,14.1671,g
38.3052,2.4306,29.98,g
18.2123,2.4158,83.0753,g
24.7542,2.6693,26.265,g
40.0985,2.7948,2.016,g
21.0145,2.3304,3.9389,g
22.4632,2.4609,16.2131,g
20.5116,2.3375,17.229,g
66.3383,3.2505,7.3766,g
41.5547,2.8768,26.5738,g
28.209,2.7235,24.821,g
69.7555,3.0481,4.179,g
51.4038,2.74,4.989,g
53.2936,2.7763,4.709,g
69.6868,3.2821,5.4304,g
107.98,3.8841,0.813,g
25.6047,2.6785,35.3889,g
37.7947,2.9188,20.555,g
93.0262,2.8968,0.2526,g
104.672,3.8711,1.3782,g
20.2525,2.2844,53.563,g
30.401,2.7324,11.3638,g
16.8357,2.3483,39.434,g
29.3424,2.5496,39.189,g
108.6,4.3048,0.013,g
12.4914,2.0233,33.158,g
20.5279,2.1021,63.637,g
68.4038,3.1874,2.887,g
55.6748,2.3683,4.6566,g
27.4172,2.6853,6.083,g
12.9954,2.2492,29.77,g
20.9211,2.1861,29.71,g
80.7503,3.8613,5.239,g
18.5317,2.2041,26.6697,g
34.3304,2.601,34.4278,g
22.7903,2.2279,5.0165,g
74.9208,3.4986,1.408,g
39.4933,2.6866,10.878,g
16.573,2.3802,21.7684,g
61.9829,3.0316,2.076,g
90.6632,2.5085,18.453,g
99.0242,3.4767,2.0115,g
25.2228,2.3738,66.649,g
37.0842,2.8907,16.483,g
47.4802,2.9928,7.2636,g
41.5858,3.022,4.53,g
29.4909,2.3729,25.4027,g
40.0616,3.0088,3.265,g
12.8955,2.1538,22.118,g
37.0457,2.781,3.9171,g
19.0034,2.2672,0.58,g
59.5295,2.8534,2.942,g
74.9131,2.9542,0.3194,g
29.7952,2.5899,5.2474,g
21.0617,2.4601,22.8621,g
42.6261,2.8654,9.162,g
25.1972,2.2707,5.161,g
35.3385,2.5894,50.497,g
72.1379,2.6972,0.5105,g
36.079,2.3793,26.3559,g
26.9196,2.6684,7.9478,g
19.9306,2.2799,28.38,g
36.1494,2.9607,81.1465,g
25.7435,2.3936,8.982,g
25.6849,2.5321,38.883,g
20.6882,2.2867,14.885,g
86.0486,3.3587,2.005,g
22.6255,2.7415,15.109,g
99.4753,3.8212,2.17,g
21.1452,2.2082,13.7571,g
47.57,2.7853,3.654,g
22.1356,2.4548,17.0656,g
37.6241,2.6484,5.8992,g
67.2302,2.9664,13.9446,g
43.2557,2.5205,9.697,g
28.8306,2.7067,9.2923,g
65.3585,3.4736,2.929,g
46.1716,2.8021,2.6994,g
38.0247,2.4921,29.1805,g
18.1937,2.1818,83.6327,g
39.5411,2.8636,4.419,g
39.9975,3.268,13.039,g
19.8738,2.3936,12.8719,g
20.2305,2.3118,9.4872,g
96.883,3.9381,3.9652,g
109.756,2.8531,11.0651,g
95.1033,4.0022,0.851,g
23.1657,2.2201,82.0505,g
38.9699,2.8264,14.53,g
22.7179,2.1644,6.09,g
92.1053,3.6836,6.5297,g
47.8875,3.4947,1.272,g
24.1838,2.5729,52.1482,g
21.7375,2.1746,8.734,g
17.9289,2.5085,79.598,g
37.5611,2.7308,19.7833,g
21.5813,2.179,20.293,g
26.335,2.5798,79.591,g
20.7138,2.2304,69.608,g
33.7918,2.6964,1.6003,g
36.6546,2.7899,59.046,g
12.9506,2.1319,13.5225,g
119.515,4.0179,1.6234,g
54.9077,3.3212,2.224,g
18.437,2.5159,87.3123,g
58.3502,2.7497,2.826,g
30.4034,2.5635,52.828,g
94.0642,3.1281,4.9933,g
23.2866,2.1987,33.307,g
12.4729,2.0588,19.1153,g
70.2768,3.3917,2.9261,g
36.0196,2.8062,6.399,g
29.3091,2.766,24.9607,g
69.4048,3.5099,1.9954,g
62.3485,3.519,1.783,g
21.4986,2.2672,6.6566,g
75.2453,3.8963,11.2356,g
12.9838,2.2082,40.463,g
24.1038,2.3729,37.5625,g
21.5359,2.3865,15.312,g
95.3347,3.49,4.016,g
50.9035,2.8672,8.5367,g
46.8245,3.0652,9.77,g
56.9447,3.0097,5.0681,g
64.8397,3.4214,0.109,g
32.2136,2.8995,0.596,g
30.4555,2.5557,10.909,g
30.6386,2.7404,6.753,g
43.7985,2.6902,6.324,g
46.8511,3.2301,6.56,g
29.1582,2.3551,5.7711,g
56.7163,2.6762,1.5847,g
22.0057,2.4208,29.699,g
19.7692,2.5359,65.2853,g
63.0722,2.5888,47.8428,g
20.3113,2.2467,23.439,g
28.7776,2.4683,30.035,g
66.2439,2.8756,0.7187,g
31.7461,2.3811,18.1579,g
20.2899,2.356,9.282,g
13.0246,2.1508,81.1239,g
31.8372,2.2589,43.535,g
40.0276,3.4876,19.335,g
60.2423,2.7889,30.2907,g
98.0186,3.2832,7.011,g
60.0531,3.6414,5.57,g
33.1758,3.0844,16.4238,g
32.676,2.6207,8.327,g
24.9267,2.8189,35.902,g
20.201,2.3936,36.8528,g
87.1984,3.5433,0.883,g
59.3778,2.7118,8.789,g
46.2759,3.0133,1.4241,g
27.3066,2.6968,28.615,g
65.9375,2.6898,15.485,g
21.0441,2.2589,15.833,g
39.2972,2.7882,6.5895,g
87.5301,3.7044,0.0204,g
24.8168,2.6684,3.542,g
26.1461,2.5079,11.047,g
37.149,2.4556,13.729,g
19.1932,2.2718,56.213,g
22.3788,2.2833,10.7186,g
71.0768,3.2111,5.2124,g
29.7355,2.9593,30.9438,g
49.3016,2.8546,13.2921,g
81.4835,3.2641,6.3243,g
19.0999,2.3375,30.3774,g
114.567,3.7376,0.8106,g
36.55,2.7846,2.106,g
19.6892,2.2109,59.9239,g
49.2717,2.9001,51.921,g
21.9144,2.4257,22.162,g
77.6784,3.6576,1.592,g
70.4799,2.7906,4.5199,g
62.5984,2.9602,4.397,g
62.8276,3.0118,9.401,g
16.3558,2.3385,55.451,g
77.5475,2.9077,0.641,g
25.636,2.4757,36.759,g
65.7225,3.2913,3.3145,g
13.0051,2.4289,8.4921,g
38.9589,2.798,20.615,g
27.9504,2.2041,60.468,g
61.8459,3.5211,1.701,g
37.7252,2.964,4.0561,g
13.0451,2.1319,81.2793,g
68.9782,3.1508,10.051,g
37.0371,2.3865,3.198,g
116.741,2.9557,2.334,g
20.1648,2.0737,65.121,g
58.113,2.8351,3.9914,g
90.3487,3.1258,1.81,g
29.9675,2.6294,87.736,g
20.1939,2.437,16.3257,g
24.6879,2.4786,3.4541,g
28.7242,2.6839,13.962,g
35.121,2.9001,0.143,g
80.0204,2.8031,1.824,g
90.3442,3.1725,2.8697,g
17.4879,2.4728,5.4667,g
77.0437,3.2184,0.357,g
35.6777,2.5922,0.789,g
74.0709,3.1941,8.7773,g
67.1582,3.3554,6.439,g
21.3644,2.1123,22.934,g
21.9503,2.5391,18.12,g
61.9038,3.3678,4.76,g
32.1447,2.635,62.3724,g
35.2052,3.073,18.325,g
33.3829,2.5971,6.449,g
24.1086,2.485,59.461,g
44.8497,2.9863,11.1617,g
90.9354,3.4619,6.1616,g
92.2474,3.4813,2.235,g
20.2414,2.1889,19.2493,g
39.3749,3.0312,3.97,g
40.634,2.7931,7.9894,g
93.7489,2.8701,14.3121,g
20.7779,2.081,28.79,g
25.3603,2.5302,19.1921,g
19.3789,2.6915,84.0609,g
36.9596,2.7723,10.1152,g
45.1878,2.9373,16.521,g
34.8842,2.7701,15.9453,g
21.1522,2.1021,24.7311,g
61.0664,2.7007,0.151,g
27.6058,2.2648,13.386,g
17.8187,2.4502,89.8217,g
35.2694,2.5472,13.316,g
48.4646,3.2146,13.183,g
33.2508,2.6253,13.4306,g
19.4386,2.4541,58.159,g
66.0346,2.6212,2.0758,g
27.0518,2.4281,39.776,g
16.8917,2.2122,73.5609,g
20.8101,2.5065,2.108,g
32.0868,2.7497,8.974,g
58.3354,3.2316,3.9671,g
22.5255,2.5855,39.3295,g
28.5676,2.9219,8.016,g
32.3994,2.5682,67.892,g
33.1019,2.4091,8.0901,g
55.7695,2.9848,0.554,g
102.576,3.824,0.1569,g
77.9676,2.9523,11.219,g
63.2711,2.8639,7.7662,g
53.4872,2.9317,16.4569,g
55.7401,3.3886,1.7908,g
17.5918,2.3729,20.982,g
22.1211,2.2504,13.9345,g
16.8293,2.3284,53.9159,g
46.2801,2.8979,50.944,g
36.3394,2.444,1.236,g
26.0078,2.2405,22.151,g
24.7717,2.3683,1.094,g
28.0012,2.3608,16.315,g
17.6269,2.29,25.2015,g
18.9069,2.5205,50.2541,g
21.7388,2.1446,26.948,g
20.6311,2.0314,25.186,g
21.5347,2.2175,21.636,g
46.7619,2.5786,7.875,g
43.8728,2.8817,6.3685,g
54.3183,3.8108,4.6472,g
38.1645,2.9206,22.441,g
28.1841,2.6449,54.1575,g
33.1995,2.5099,3.651,g
21.3521,2.6263,2.933,g
81.3975,3.4263,22.7735,g
31.0964,2.5099,18.7547,g
107.572,3.7089,2.376,g
28.7894,2.6101,15.6309,g
28.0453,2.8624,4.9786,g
12.9733,2.1658,6.984,g
74.4411,3.4806,5.3512,g
24.6381,2.6385,76.4614,g
90.1886,3.6162,1.932,g
28.0975,2.7011,26.735,g
21.9807,2.3997,24.17,g
20.9328,2.1189,83.6972,g
25.1194,2.2707,27.4012,g
14.6323,2.3243,74.7762,g
72.9287,3.0032,2.2766,g
51.0942,2.7653,11.6,g
25.8648,2.3314,10.4893,g
101.123,3.6532,3.415,g
32.6838,2.7686,7.3877,g
20.724,2.2788,13.056,g
67.9686,3.5629,9.0921,g
40.0184,2.8222,4.774,g
92.4417,3.2015,1.1676,g
66.0687,2.9643,5.369,g
25.4474,2.5815,16.4371,g
65.3941,3.223,2.954,g
59.8482,3.0513,3.5809,g
31.5473,2.5993,10.6245,g
84.6767,3.4433,6.325,g
24.8552,2.5119,19.1574,g
34.4717,2.7903,8.3289,g
56.6471,3.0654,8.8062,g
23.3353,2.6721,29.1324,g
64.0218,3.4972,3.96,g
138.085,3.9738,5.931,g
92.5755,2.7679,0.5051,g
25.5952,2.5617,18.547,g
83.7923,3.894,1.061,g
21.1549,2.0512,48.4901,g
19.527,2.3375,19.2145,g
22.011,2.4074,17.602,g
80.2186,3.5354,0.8713,g
61.2527,2.7328,24.24,g
34.7886,3.0282,14.054,g
28.1534,2.6739,31.6513,g
34.1746,2.485,0.9739,g
43.5467,3.1857,8.662,g
19.6089,2.372,4.228,g
23.3109,2.6085,67.164,g
86.4596,2.8913,3.633,g
20.1501,2.2292,28.5692,g
24.2801,2.7619,48.801,g
33.0294,2.6037,8.163,g
23.64,2.2625,46.9385,g
38.8415,2.8024,0.4595,g
83.8355,2.7392,4.6236,g
28.577,2.4354,1.003,g
20.1095,2.5165,13.961,g
22.4686,2.2135,18.2554,g
33.6476,2.7532,26.137,g
22.9757,2.4385,16.534,g
43.7014,2.86,0.4341,g
36.8508,2.7697,60.3897,g
19.321,2.4624,70.87,g
21.3993,2.2956,17.51,g
29.6974,2.8929,65.2841,g
37.8358,2.9415,3.108,g
91.1228,3.6607,1.133,g
18.9158,2.3512,17.822,g
95.5353,2.6128,6.552,g
48.8413,2.699,7.282,g
28.1928,2.7376,10.515,g
25.6103,2.5508,82.0557,g
35.5728,2.5988,3.776,g
28.5597,2.5092,7.3378,g
30.3691,2.5416,6.5706,g
31.1763,2.8338,12.969,g
27.3898,2.9607,73.467,g
46.3522,3.0588,4.0395,g
94.0577,3.7708,1.498,g
20.8593,2.1255,63.211,g
95.3856,2.64,0.6251,g
32.6603,2.8176,19.681,g
23.5684,2.5378,3.907,g
99.7874,4.1202,0.2545,g
52.1461,2.8666,3.901,g
40.5198,2.4601,0.8525,g
40.7886,2.736,5.9571,g
40.3361,2.8482,12.26,g
70.1836,3.4552,2.4324,g
60.7647,2.8998,1.649,g
48.1866,3.1171,3.684,g
24.4285,2.0434,49.8852,g
101.658,2.7292,7.891,g
95.9193,3.3052,7.4375,g
21.3972,2.5231,14.853,g
21.3047,2.0473,82.8039,g
24.226,2.5289,2.572,g
48.4126,2.5179,10.9987,g
24.313,2.3874,7.161,g
37.2686,2.8856,1.677,g
20.9043,2.1688,9.432,g
12.6054,2.1746,6.0163,g
19.5172,2.499,26.742,g
20.4023,2.055,34.5528,g
25.6901,2.6753,37.165,g
20.4754,2.4425,13.8089,g
45.4074,2.8344,2.052,g
27.1569,2.7177,2.1915,g
28.733,2.8014,11.8961,g
32.4232,2.842,23.7956,g
82.4735,3.1131,14.393,g
18.9259,2.4771,24.0856,g
25.0559,2.913,30.6349,g
21.1703,2.5514,41.0305,g
96.749,3.8609,0.087,g
13.2085,2.1446,56.222,g
22.2142,2.2455,23.936,g
68.107,3.2627,3.902,g
28.4681,2.248,23.221,g
21.3507,2.3054,41.9953,g
135.909,2.8834,67.903,g
83.195,3.3075,2.2045,g
18.8916,2.5112,9.814,g
96.8724,3.1256,6.0195,g
23.5902,2.6702,46.8127,g
37.598,2.9793,19.158,g
23.7382,2.4023,15.634,g
50.7177,2.7853,7.6056,g
32.524,2.7226,17.709,g
53.1674,2.9292,22.289,g
76.4172,2.9759,9.7797,g
12.8128,2.0774,21.21,g
32.1863,2.5966,4.803,g
30.208,2.1931,5.508,g
20.6633,2.224,36.1992,g
61.5799,3.3708,6.494,g
77.4226,3.2464,3.438,g
34.6098,2.8913,13.962,g
59.4407,2.9734,5.836,g
23.801,2.5688,5.753,g
43.48,2.5347,1.701,g
63.3917,2.8099,11.228,g
20.3985,2.3032,32.3189,g
39.8388,3.0354,19.3127,g
48.6145,2.8822,88.2424,g
50.951,2.9337,4.0907,g
50.9109,3.0364,10.865,g
29.2222,2.7482,23.553,g
104.202,3.3167,1.7621,g
39.4796,2.932,1.129,g
16.7571,2.3243,71.177,g
37.2728,2.4742,18.1987,g
21.2787,2.6924,22.8702,g
21.3579,2.2148,65.052,g
29.6058,2.6207,9.0521,g
45.4214,3.5653,11.6075,g
21.1689,2.3365,27.2976,g
17.261,2.3075,48.278,g
27.2726,2.7288,3.789,g
70.6168,3.1119,8.372,g
42.9224,2.2989,7.817,g
24.4464,2.5569,11.2109,g
19.4174,2.4616,63.385,g
19.1572,2.2214,41.337,g
36.8698,2.7288,4.412,g
60.012,2.9398,11.1868,g
19.0154,2.5085,58.903,g
19.9784,2.2833,80.0895,g
32.3678,2.3766,7.9729,g
63.4296,3.0054,5.5364,g
35.8039,2.5244,22.478,g
27.515,2.6196,8.977,g
94.238,3.2034,1.534,g
28.7453,2.5977,15.033,g
30.9514,2.7892,35.915,g
28.1555,2.4487,35.72,g
17.4227,2.1959,33.191,g
23.914,2.3551,39.9594,g
62.4718,3.3569,6.668,g
57.482,2.8531,4.9204,g
17.0645,2.238,16.962,g
49.9507,3.2653,0.4481,g
18.1125,2.3314,14.9007,g
30.0267,2.4955,39.1621,g
113.661,2.9784,49.3005,g
42.8485,2.6474,9.8067,g
65.6318,3.0265,2.4674,g
21.8794,2.2765,24.791,g
95.2817,3.7994,6.69,g
25.6385,2.48,24.1921,g
42.4518,3.079,9.906,g
13.3396,2.1917,10.7959,g
67.5796,3.4804,2.7859,g
116.268,3.4509,7.167,g
57.5604,2.4976,18.0583,g
16.6309,2.2122,56.9209,g
50.9379,3.4046,19.3908,g
31.0833,2.6289,1.041,g
66.9995,3.5624,3.1014,g
19.6725,2.4409,8.625,g
22.6073,2.6335,31.7237,g
36.6165,2.6794,0.727,g
19.9263,2.6698,2.579,g
156.301,2.9312,4.1613,g
23.7895,2.3284,14.87,g
46.7382,3.0422,4.3993,g
26.067,2.5988,20.441,g
20.3836,2.1508,78.236,g
38.6811,3.1201,13.3421,g
22.2034,2.3892,51.144,g
90.5525,3.9952,4.077,g
17.2234,2.3747,2.7355,g
20.7299,2.2695,2.8211,g
95.5063,3.7743,2.627,g
29.4466,2.7404,4.945,g
46.4315,2.8209,2.693,g
77.7269,3.6814,5.68,g
34.611,2.5465,0.9038,g
31.9741,2.9263,7.192,g
19.2845,2.3598,83.7969,g
32.2869,2.6385,5.8259,g
18.8589,2.4091,13.872,g
31.3875,2.5587,33.6933,g
32.1357,2.7973,3.028,g
65.9351,2.4669,5.663,g
