@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,8-9,11'

@attribute FLength numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
26.9212,10.8888,26.9893,g
12.997,11.7194,67.496,g
67.3382,-27.8305,5.176,g
12.796,10.7133,76.5332,g
28.5756,-6.2372,15.48,g
12.6943,10.2893,12.415,g
26.0372,-4.8025,19.042,g
39.4923,-3.8436,5.7442,g
62.5917,11.1327,4.523,g
22.6203,-10.573,66.0914,g
40.9056,19.0791,12.9253,g
34.6655,12.4028,6.9113,g
21.9244,9.9155,15.61,g
62.1149,-18.5252,22.76,g
51.903,6.8359,7.684,g
17.4879,3.1775,5.4667,g
40.8922,14.9482,18.1335,g
41.2354,-11.5986,0.936,g
35.8749,8.1999,10.037,g
17.8044,-9.6262,25.3875,g
90.4066,-15.2132,9.2458,g
16.4506,7.7692,31.76,g
63.2845,13.6825,4.104,g
24.6574,-15.8012,17.585,g
83.7959,13.0044,1.9876,g
54.5906,17.9838,0.626,g
44.218,17.5626,18.537,g
60.3438,-13.3079,12.8638,g
92.1053,63.8998,6.5297,g
22.2435,10.5118,44.3431,g
17.3282,6.8793,82.2683,g
74.3446,-20.5881,7.6188,g
77.4316,-9.2181,12.3296,g
13.2353,10.9489,25.938,g
91.7477,-23.3411,9.9993,g
76.354,-14.1066,2.903,g
30.9023,-9.8571,10.6775,g
43.0089,11.4557,13.9329,g
37.4896,10.6776,75.311,g
17.0052,4.7586,52.599,g
74.4788,-18.5773,10.928,g
30.8816,16.1253,27.0824,g
35.5608,8.6244,0.5877,g
12.654,11.4474,66.0814,g
31.7269,-14.1313,11.3284,g
77.7269,-7.142,5.68,g
70.7825,-10.3883,0.97,g
37.2286,-29.0013,16.6959,g
19.8356,9.9913,24.926,g
20.2913,-7.6019,12.229,g
109.723,22.6233,3.4161,g
26.5035,4.1781,24.301,g
48.5197,9.3196,5.5783,g
29.0311,6.8154,15.802,g
20.0821,-5.1582,34.358,g
34.9632,14.5036,3.901,g
74.7986,-8.8413,7.8318,g
47.1318,-15.6217,8.902,g
69.8921,-9.0489,4.442,g
74.6212,-19.2265,0.8905,g
51.7407,17.1065,6.405,g
30.3621,-11.4294,9.991,g
44.1235,17.5798,75.807,g
19.1154,2.3154,31.686,g
31.3868,6.7082,16.5296,g
26.1516,-11.4837,10.6685,g
21.0071,-9.7286,29.349,g
20.5372,-5.8197,89.6566,g
44.8094,-14.0514,22.0962,g
50.0814,11.8542,5.8695,g
81.2756,-25.0708,0.022,g
91.7353,31.5188,2.8204,g
48.8366,5.1744,0.0805,g
45.6239,-8.153,6.262,g
60.9046,-15.2615,6.978,g
33.1412,12.7008,11.856,g
28.9813,-11.9563,46.863,g
36.1546,5.3122,6.3767,g
55.0058,14.2766,0.817,g
19.1301,-10.1033,38.478,g
12.9884,4.7611,26.41,g
40.3693,-6.5915,17.8601,g
55.9732,-11.9677,8.528,g
51.9877,-3.2394,3.8346,g
111.923,-11.0316,3.3939,g
24.5434,-10.296,61.886,g
38.97,15.8438,21.4609,g
77.6049,14.5436,4.328,g
32.8908,-11.554,18.3564,g
50.5199,-14.4995,12.511,g
26.1561,19.8894,49.5681,g
81.2135,15.6141,0.193,g
37.7007,13.2288,12.8359,g
28.653,7.4549,22.384,g
21.9962,-10.8764,39.342,g
19.4266,-7.7484,23.9107,g
21.8627,10.2016,65.5458,g
88.7589,13.7617,6.278,g
40.1211,-6.2214,7.61,g
31.9031,13.4901,42.0116,g
91.4628,24.0511,2.331,g
89.7222,15.4428,2.759,g
36.9314,-11.2904,11.458,g
20.7124,-8.7727,27.142,g
61.7836,-9.8663,9.52,g
25.397,-12.6571,45.87,g
25.0559,-12.228,30.6349,g
38.3363,-11.1469,6.499,g
91.1262,29.603,7.923,g
20.1426,-9.5154,17.646,g
25.2365,12.1509,47.1567,g
27.4926,-4.5283,58.4118,g
50.0617,-11.1213,3.6587,g
92.4049,-11.2108,0.616,g
40.6332,-14.1844,18.967,g
27.1569,17.2474,2.1915,g
53.4755,8.4768,4.4779,g
49.2717,10.8885,51.921,g
27.0193,-7.8882,1.0613,g
65.2318,9.8901,0.961,g
20.1279,-5.8138,0.351,g
56.817,12.9438,8.831,g
80.9531,7.2546,1.7098,g
20.1074,-17.2455,1.635,g
41.7332,9.8165,1.0347,g
26.7645,-16.4464,17.682,g
61.6277,20.6942,1.7327,g
51.9288,2.9934,15.0666,g
12.94,-9.678,53.7924,g
23.3601,-8.402,62.949,g
38.9357,-9.6162,14.2862,g
80.6494,20.4082,3.0387,g
46.0188,18.3064,14.916,g
65.045,23.5996,18.4316,g
33.8351,8.7126,15.0459,g
74.3917,-20.8752,5.7626,g
40.0059,-2.6572,4.611,g
22.8704,6.0286,2.8735,g
26.591,12.2456,36.647,g
74.479,12.016,3.4608,g
34.8917,4.0194,8.572,g
32.3228,11.1982,4.6127,g
44.613,-13.3497,7.436,g
40.9586,-8.4883,2.9065,g
80.1827,-8.0893,1.891,g
81.4298,8.4793,0.7759,g
30.4114,-6.3283,15.8624,g
45.629,-11.99,1.198,g
26.3431,-14.9049,70.193,g
31.2839,-8.2597,5.898,g
64.8106,16.1435,10.426,g
51.0301,25.4067,3.905,g
20.3675,7.8064,86.1169,g
51.7479,-23.6063,11.1895,g
113.913,17.038,10.8666,g
20.7849,-6.6522,80.5721,g
20.911,-6.1225,30.257,g
106.41,12.9273,2.0319,g
28.8255,9.8634,2.4949,g
30.7003,4.3089,2.2951,g
40.2265,-15.3392,17.067,g
92.6674,-18.8167,3.692,g
23.3544,0,11.469,g
41.9869,-12.0441,18.8358,g
18.2046,-2.7717,26.3124,g
35.9089,10.5198,26.7977,g
22.2724,0.0001,46.1424,g
13.2942,11.9048,67.6577,g
29.0034,7.7872,51.9091,g
83.2649,-10.239,19.884,g
21.927,9.0607,8.4031,g
27.6633,-6.049,3.7736,g
24.1484,4.9203,4.458,g
27.9835,12.6197,31.247,g
12.9877,-4.8971,1.4342,g
21.197,10.4427,0.327,g
31.2015,-11.1177,47.1486,g
81.138,15.3859,3.7004,g
62.9301,-2.9876,10.598,g
29.1879,12.1028,19.1216,g
17.3444,-5.9806,45.5211,g
42.8176,-6.1019,1.9292,g
48.3689,14.5762,6.616,g
49.5629,21.4097,4.158,g
26.3327,-9.3139,27.6552,g
24.9084,8.9724,0.758,g
46.1856,-11.3637,13.438,g
19.9761,-5.238,19.965,g
29.2635,-13.5395,18.469,g
31.3662,-7.7915,9.4083,g
25.3092,4.6308,65.202,g
52.1403,5.5489,0.1304,g
21.0441,-10.7302,15.833,g
23.7727,-12.2635,10.926,g
86.3478,-27.4908,1.7715,g
51.6133,10.2579,7.748,g
18.5424,-5.2262,74.4102,g
27.9762,3.9436,19.3344,g
34.1551,-9.3894,51.7229,g
50.0912,5.0886,2.9598,g
61.661,-12.5901,2.249,g
38.1296,10.8122,0.2439,g
37.5816,9.2668,7.3987,g
13.1681,-11.2967,28.175,g
77.916,-17.3955,2.21,g
57.5229,8.7783,2.846,g
57.0409,12.442,6.78,g
78.5656,32.2323,6.5405,g
87.487,15.257,12.056,g
56.9447,-3.2855,5.0681,g
66.6383,-20.8222,5.2154,g
13.0526,9.2901,47.2633,g
20.6089,-5.8253,36.0741,g
12.7261,10.9133,63.531,g
25.7942,8.7311,3.903,g
119.038,-45.9152,10.2255,g
37.9313,11.3447,11.4673,g
96.9122,27.6784,20.674,g
61.3263,-9.5782,9.9477,g
20.574,5.7767,35.77,g
37.6959,5.0767,5.0315,g
38.8298,-23.182,27.67,g
87.6702,17.3701,4.229,g
43.669,20.3174,2.9973,g
24.1742,-14.8145,86.932,g
93.2593,-20.4478,6.761,g
27.8081,-14.4222,7.968,g
25.796,7.1083,36.4567,g
22.08,-8.2889,9.168,g
18.8219,-9.2552,3.2309,g
13.1598,-10.5963,34.5856,g
88.9019,-20.4289,3.2132,g
82.646,-24.3188,23.5114,g
19.9589,-5.2097,12.9273,g
44.6393,-18.6717,0.0056,g
24.4878,0,12.595,g
54.1366,4.0859,0.16,g
48.1866,8.285,3.684,g
35.852,-16.9716,17.547,g
34.7695,22.0723,4.018,g
42.4518,-11.5493,9.906,g
95.3347,-9.6845,4.016,g
52.0388,-8.9008,13.2931,g
28.5827,9.1307,24.825,g
21.4272,-8.6339,12.6618,g
19.6828,2.2394,42.4886,g
25.8446,14.7409,2.3506,g
59.415,-14.4489,6.807,g
54.2037,15.647,2.9912,g
25.2665,12.4971,12.104,g
19.4433,7.9397,64.4617,g
80.1855,-11.3558,0.487,g
17.3028,5.014,50.682,g
12.8636,-11.6822,35.0558,g
25.1239,-11.8951,22.232,g
39.9551,8.4608,7.511,g
22.2656,9.363,28.109,g
71.2506,-13.2398,1.5906,g
41.0084,6.7442,11.2425,g
110.552,-21.5929,0.0031,g
67.4425,-27.9646,11.6103,g
88.5729,-12.0274,2.634,g
78.7314,-28.2356,3.208,g
64.4096,-12.6245,8.0335,g
105.092,23.377,1.333,g
21.88,7.699,7.041,g
69.4989,-6.5562,4.266,g
57.4673,9.0658,4.5769,g
22.4591,0,8.855,g
28.3305,9.663,64.1446,g
46.5789,-17.6522,9.2336,g
23.6363,-5.3559,11.3526,g
19.35,-9.9663,30.37,g
20.1335,5.4455,57.56,g
24.9054,10.6957,12.967,g
75.0843,15.7327,1.2947,g
16.8791,5.6396,22.4722,g
38.4841,8.239,11.9867,g
24.8322,-2.7892,4.5268,g
23.5413,-6.908,34.667,g
73.0124,19.3129,8.1473,g
20.958,-7.4991,5.271,g
74.8515,-10.3462,12.006,g
47.59,9.2933,3.6,g
18.4261,5.5536,37.882,g
37.0734,-9.098,20.7994,g
44.4009,13.2538,6.405,g
44.3994,10.7433,5.818,g
65.8896,13.4706,0.2752,g
40.7147,24.6495,6.3965,g
21.3968,-12.82,85.5644,g
18.6575,6.4813,6.9844,g
70.9622,27.2963,12.1278,g
20.6361,3.969,2.0956,g
93.38,26.8262,5.288,g
21.7115,11.0411,64.9079,g
12.4252,10.9908,60.148,g
37.2503,-12.1823,21.4977,g
42.0269,-19.1254,2.4092,g
27.3166,-15.8194,19.206,g
32.1863,7.6402,4.803,g
22.1515,-7.8555,48.964,g
86.6115,-16.5708,2.7047,g
13.0856,9.7166,77.978,g
46.7704,-18.1843,3.2717,g
47.0827,20.9267,2.4381,g
42.5838,9.0975,2.2868,g
20.7322,5.9771,17.933,g
27.7861,-12.7456,21.61,g
69.7555,13.573,4.179,g
45.2961,-8.8174,16.594,g
20.4846,8.4655,25.044,g
81.9748,9.5113,0.9621,g
33.0671,20.4612,8.8093,g
94.5656,11.0564,7.7603,g
28.6893,16.0918,43.7063,g
91.2612,10.7067,0.8864,g
74.9967,-14.5231,2.154,g
35.1654,2.3737,3.828,g
41.9622,-5.5027,10.3535,g
26.7552,-7.9108,32.4811,g
114.324,-10.2281,40.2357,g
72.1379,-5.8937,0.5105,g
34.8842,9.3523,9.986,g
22.015,6.6499,49.8198,g
36.9596,-10.5973,10.1152,g
44.5422,-10.5406,67.7603,g
33.8329,13.7306,31.828,g
32.5359,-6.4223,26.551,g
32.3432,-16.2215,17.4491,g
93.1864,21.0606,4.5743,g
19.605,4.3033,20.337,g
86.9693,8.8729,6.5938,g
19.1646,13.3304,70.0002,g
27.388,8.3257,19.1785,g
83.936,-20.6941,0.8126,g
35.8907,-15.2957,1.943,g
34.7469,6.4425,3.009,g
67.5356,-11.9984,2.531,g
22.8448,0,11.186,g
205.128,83.2966,76.3946,g
19.9279,2.9613,45.8523,g
34.2994,-7.8308,11.1759,g
17.7773,-3.7702,51.74,g
70.8288,10.8859,4.734,g
18.2835,3.6737,26.9047,g
69.4048,-17.7657,1.9954,g
27.6904,8.6228,28.9887,g
22.494,-10.1801,52.917,g
54.4781,-9.645,1.3186,g
21.6558,7.6043,17.935,g
59.9017,-10.1987,1.9107,g
89.2513,-27.7704,1.0406,g
13.0934,-10.0662,74.741,g
31.3688,-16.1644,2.3965,g
23.0609,8.0238,25.519,g
21.912,-10.1034,72.975,g
25.6709,-17.3271,25.9332,g
21.5433,8.6447,38.911,g
32.5853,7.1595,6.557,g
98.0185,-27.1038,3.6065,g
13.2215,-10.7199,68.3213,g
13.0382,9.7715,12.7129,g
78.6643,12.6546,0.7026,g
41.5538,-7.5761,7.58,g
77.9874,-20.9122,1.8587,g
28.0065,6.377,51.967,g
23.7069,-18.9921,63.9075,g
35.3291,13.2496,4.3624,g
35.4895,4.869,4.732,g
37.9583,10.796,14.86,g
19.5747,10.5454,11.296,g
13.0005,7.0106,48.743,g
17.1794,5.5613,13.117,g
108.89,-5.8517,58.055,g
20.0297,-18.7215,88.905,g
39.8121,6.4012,10.575,g
46.3458,-14.7321,9.038,g
36.254,11.8976,5.16,g
54.4528,-6.3301,0.833,g
18.4648,-5.8176,25.299,g
50.0861,13.7955,17.293,g
104.356,-18.7868,1.603,g
25.806,-6.9773,23.33,g
20.8989,-6.1962,31.9848,g
71.1507,14.713,6.1414,g
43.6997,17.5175,12.848,g
105.614,27.0792,0.051,g
19.9851,6.5826,45.173,g
43.3859,-9.2057,14.648,g
98.2237,-23.7532,1.4305,g
76.201,24.3781,2.0088,g
64.4241,-6.9758,6.6945,g
12.8768,11.6833,17.359,g
43.4976,17.7898,20.1117,g
76.9829,-19.81,5.806,g
21.2848,-6.3066,48.4705,g
22.9167,15.5626,42.6266,g
74.3998,19.7265,4.3296,g
18.2098,10.7636,0.251,g
79.6387,-20.4289,5.2634,g
25.5165,-8.2883,26.9872,g
20.3648,11.509,17.1627,g
78.2133,25.5287,3.555,g
12.8041,10.6837,7.7639,g
23.2823,5.7956,16.6009,g
49.3535,8.6592,12.9575,g
27.5741,5.1919,18.8663,g
100.2775,-9.6341,20.7848,h
49.8986,-8.8468,35.934,h
28.3653,-6.0112,50.3175,h
147.469,41.9046,57.359,h
121.5846,13.1076,66.1716,h
207.617,-50.4269,6.381,h
154.583,11.9243,56.935,h
78.4068,30.5371,63.3984,h
28.0432,6.0338,15.4782,h
33.2553,6.7852,87.0983,h
67.0759,17.8383,89.4816,h
20.2907,9.4182,42.537,h
103.7022,6.5624,28.8291,h
53.1843,15.1972,13.9468,h
20.6496,2.3654,42.2038,h
255.749,-62.1765,76.7151,h
30.7598,9.646,30.6998,h
90.0194,-12.8095,66.5938,h
193.9086,28.4412,19.7668,h
38.2154,13.6191,79.448,h
49.5634,0.2113,88.4444,h
130.051,53.2133,65.292,h
52.5943,12.669,52.085,h
163.4418,-47.442,33.5233,h
164.6813,78.8994,85.1143,h
33.5344,8.4603,85.7651,h
188.191,-67.2893,29.9206,h
168.821,51.8025,40.991,h
58.482,6.4472,6.9794,h
132.5455,17.769,31.3774,h
104.4142,-31.5091,25.7709,h
18.6761,-12.5515,69.5612,h
56.9254,12.5368,24.217,h
23.85,7.5905,4.201,h
15.7089,8.946,13.143,h
61.3151,14.9764,9.6748,h
17.581,-7.6435,65.4434,h
106.928,19.9628,15.5374,h
37.2785,8.736,16.0577,h
22.9856,-13.3814,63.1867,h
21.5295,9.932,7.3842,h
44.5851,-16.748,11.5981,h
27.5554,-8.8715,63.4475,h
26.3331,0.4299,34.5949,h
157.958,13.4224,7.769,h
157.684,-47.3886,49.2403,h
52.8767,-11.1804,42.2004,h
12.9417,-10.1873,73.397,h
138.357,-13.9542,53.558,h
35.4138,-12.5486,4.75,h
41.3104,-9.2093,79.0118,h
20.1181,5.3895,45.3983,h
118.801,-87.0201,51.4494,h
149.749,100.6635,20.6021,h
33.1352,-7.9867,86.6743,h
141.9721,-14.1176,51.2181,h
183.752,-103.61,47.536,h
29.4179,-8.1564,27.195,h
42.7722,-4.9732,61.7914,h
32.6701,4.1708,75.0086,h
30.4504,3.5457,54.4412,h
21.7326,12.8278,63.3021,h
14.8307,-7.904,80.3825,h
106.1422,-16.4746,7.5751,h
10.1402,11.1053,34.6423,h
180.7107,-27.3058,33.9,h
81.0314,8.0262,21.007,h
269.738,99.6914,67.2745,h
112.429,41.6052,12.037,h
72.5174,-8.4234,37.8377,h
15.8755,-3.1284,43.4335,h
40.8204,10.8774,0.1146,h
70.948,17.4554,7.1129,h
125.317,30.6758,54.6441,h
120.2285,56.8318,7.8807,h
29.8922,11.6669,1.2571,h
115.938,-52.7149,58.0271,h
103.885,16.2249,1.2493,h
207.5245,-49.1582,0.4183,h
33.295,14.3104,2.7741,h
94.3922,48.3469,21.386,h
59.9968,-12.7854,43.175,h
112.4543,-44.8812,52.6677,h
33.037,14.6083,0.2403,h
14.1677,-15.4137,23.0186,h
117.515,37.8686,40.92,h
51.131,14.4365,40.7608,h
22.0233,-11.4238,69.7743,h
42.3467,3.9217,57.2494,h
43.1347,22.931,29.3407,h
30.111,-10.2252,71.1656,h
26.5359,1.117,33.0496,h
52.8604,33.9156,86.6591,h
19.6196,-2.4813,89.2825,h
77.1446,29.5218,31.7121,h
35.5573,-1.191,74.8965,h
85.8378,-37.324,58.0625,h
22.1913,-8.2472,4.8399,h
34.9659,-3.919,19.0641,h
163.29,-39.1866,33.612,h
57.6987,-9.8324,61.611,h
23.0075,-16.4176,37.7458,h
34.1547,18.6403,17.307,h
19.947,-8.1985,48.221,h
33.2254,-9.6538,24.253,h
91.9897,11.5553,33.8874,h
152.8,-36.1643,53.7624,h
73.5167,-8.1276,16.3814,h
81.2405,-8.339,85.4906,h
40.0929,4.541,55.2876,h
75.411,-9.8261,17.3643,h
26.0508,5.6914,16.816,h
29.4603,14.3027,69.5814,h
60.8599,16.0042,11.2415,h
44.1337,4.7318,34.553,h
27.5031,4.3336,65.6389,h
20.1205,-5.2105,22.0935,h
124.4514,74.4223,48.717,h
65.7791,6.8153,60.2661,h
64.2164,9.0948,13.0327,h
25.0903,-10.8027,12.292,h
33.4349,-6.842,86.2306,h
67.3731,-23.4857,50.191,h
127.9845,7.6566,22.5134,h
10.7015,0.8136,3.6583,h
27.3988,6.3707,15.272,h
38.186,-20.799,89.3256,h
29.4718,1.065,38.556,h
14.8167,-8.5446,47.7889,h
173.077,65.2617,21.0231,h
71.467,15.958,89.3981,h
30.4236,-6.6323,46.5235,h
22.5524,4.5373,37.7034,h
68.1948,-19.1501,24.7067,h
33.5826,6.2741,27.015,h
40.2526,-10.1782,73.9986,h
68.8405,6.9582,39.069,h
19.4502,-4.3676,36.3441,h
16.7578,7.8156,88.4385,h
79.1839,24.0285,11.082,h
117.746,25.8869,38.0633,h
62.9536,-6.6249,25.276,h
95.0578,29.6468,47.8133,h
105.5703,-23.5357,49.2844,h
41.1311,-6.2717,74.6525,h
90.7575,28.0555,26.8347,h
22.9363,-7.3469,26.4764,h
94.9314,15.9083,4.3736,h
60.6909,-9.1812,53.457,h
40.3091,-6.4672,43.288,h
46.5004,-25.6942,80.6529,h
109.7919,-34.0523,64.6239,h
158.276,76.6989,52.085,h
184.5241,-30.3691,25.8251,h
47.7734,12.5699,54.7763,h
22.414,-3.3566,53.737,h
67.4472,30.5826,22.804,h
17.6262,-1.4298,64.1385,h
19.195,-4.6834,26.3307,h
34.706,-9.4878,40.0399,h
27.7218,3.1798,59.0561,h
39.6656,1.1293,73.7519,h
71.2844,-5.4187,72.8974,h
168.0618,92.074,32.3567,h
145.8863,-29.1537,82.2417,h
127.244,18.9351,44.96,h
53.4322,-34.988,83.8183,h
104.0106,22.4696,2.9542,h
98.4509,14.3691,81.8677,h
58.8706,16.4317,28.2421,h
102.6265,-18.1388,50.9632,h
23.4104,-3.7829,54.9737,h
39.0348,10.419,81.0166,h
173.832,-15.6473,41.8462,h
178.2514,61.0069,86.06,h
17.4792,4.3031,58.5483,h
43.6124,-3.1678,8.058,h
34.4045,-7.9092,7.1369,h
47.5599,17.4669,32.6342,h
20.821,-5.582,25.4322,h
14.6656,-6.0178,34.0426,h
195.22,45.394,12.793,h
32.2155,6.0037,42.6677,h
19.087,5.6783,48.0699,h
22.7506,-12.5053,55.578,h
13.4944,11.8212,67.339,h
17.7434,-4.9125,35.562,h
77.3495,15.6018,6.98,h
39.176,-8.3427,47.9794,h
141.9091,20.0167,36.9793,h
21.6563,16.2836,60.9796,h
56.5578,-36.0663,57.104,h
52.0771,-19.0149,87.7374,h
164.2,44.8997,24.194,h
28.2527,6.3961,49.9964,h
118.2056,-67.4184,27.3201,h
49.0438,-20.4156,6.2538,h
30.6929,10.2908,81.9855,h
77.6807,-10.3505,55.3942,h
31.3155,11.2839,18.2357,h
31.2524,-9.4053,24.0691,h
42.0911,-21.5423,71.3772,h
68.7932,-4.886,60.868,h
152.1148,104.2935,78.333,h
227.5594,33.365,80.3525,h
18.7103,5.8284,61.7061,h
78.4298,-14.4169,10.5036,h
36.2224,4.8776,5.066,h
51.4104,-14.1131,12.7084,h
74.1988,18.8499,83.5048,h
30.4808,24.9483,41.3919,h
47.8877,32.7636,22.0716,h
29.7832,5.7359,33.7068,h
138.0075,30.0004,62.7682,h
28.7811,7.6943,3.734,h
22.6986,-5.2286,41.9337,h
57.7175,-38.4278,41.76,h
61.6991,7.6156,9.0509,h
227.184,9.4616,48.219,h
51.4815,30.2108,62.0869,h
63.4161,-21.385,35.4344,h
13.0186,15.6372,2.0169,h
16.9233,5.9357,34.583,h
52.179,5.4896,89.1295,h
225.747,-45.5113,72.622,h
37.2276,-12.4548,55.4574,h
129.3089,-37.0573,22.1024,h
139.3765,-47.3601,62.7848,h
211.444,111.926,62.4657,h
90.4882,17.9548,76.619,h
56.0878,11.5792,4.9101,h
71.5698,41.7226,8.3845,h
109.5085,20.4252,16.1581,h
90.0067,12.6015,51.0427,h
203.9612,55.5438,68.0438,h
77.5402,17.6932,4.9397,h
18.7537,0.3947,59.5232,h
30.564,14.783,26.532,h
88.4421,-13.2573,2.1049,h
25.5525,5.1859,46.9063,h
50.6363,-10.6073,2.6594,h
27.0715,-6.9849,12.5387,h
233.1126,-54.4777,33.7212,h
21.3013,-11.1362,89.6234,h
28.8681,-9.968,69.259,h
156.238,14.2535,16.183,h
12.9541,-8.049,62.6258,h
11.1239,1.0027,81.8452,h
87.637,7.2633,34.699,h
17.5875,6.0916,27.3912,h
25.0197,-3.224,17.5291,h
125.479,26.9974,19.7675,h
26.7419,-10.9322,79.011,h
32.7426,4.8942,72.4517,h
164.8907,-44.3776,70.847,h
200.656,-75.3396,39.7586,h
202.6095,120.3763,12.0447,h
171.5051,42.0187,40.1469,h
13.9169,-11.8253,12.1456,h
116.7869,21.7032,81.8155,h
185.0381,16.9698,21.9336,h
50.6729,-9.8045,57.7969,h
75.6979,26.9461,22.092,h
89.4076,-18.1134,61.152,h
27.5587,9.8768,33.658,h
51.2755,17.3136,4.1303,h
29.5713,8.8532,23.723,h
120.409,-43.6525,45.2897,h
37.9753,-6.8782,14.3465,h
44.6665,-12.8329,1.3387,h
33.9806,9.4395,62.6615,h
24.2757,-11.3568,23.102,h
27.2364,4.7101,61.1569,h
70.7528,-5.0701,4.755,h
46.31,-19.939,56.6947,h
22.6248,-8.761,27.009,h
44.1035,-27.9972,87.7994,h
143.3763,21.9292,77.7655,h
17.3371,-11.3435,4.3202,h
56.0655,-6.5418,59.5926,h
22.8142,-4.0274,21.013,h
126.056,-33.483,16.0535,h
26.9422,0.9134,60.6943,h
29.1395,-9.8674,53.3111,h
145.354,48.0554,55.2582,h
182.604,-70.1266,34.0059,h
17.3058,-0.4141,80.4582,h
89.2796,-10.0279,28.071,h
28.0059,14.1331,16.694,h
141.9054,43.993,52.8656,h
121.611,15.8381,7.3206,h
152.629,-23.1088,87.2944,h
113.6923,-17.7282,1.7329,h
44.4822,-12.1653,22.7861,h
47.6497,7.817,21.192,h
13.2519,11.8198,21.265,h
22.7536,10.0679,3.474,h
27.8545,2.9849,64.398,h
52.5995,8.3775,77.7361,h
7.2079,-8.7395,32.374,h
19.4695,9.7431,8.4896,h
189.7987,-96.7411,84.8232,h
143.552,21.6064,65.337,h
63.0002,-14.4138,1.4074,h
33.2724,-3.126,63.308,h
58.8069,4.8497,18.423,h
35.6827,-9.5077,63.846,h
26.0369,19.5723,85.3118,h
37.1028,-11.808,71.6362,h
39.6297,12.572,10.2034,h
23.8635,0,47.184,h
19.5667,-3.0008,49.0605,h
30.1822,6.9912,85.6566,h
29.6033,16.7199,67.2374,h
92.8599,22.9366,44.6544,h
96.5248,20.0798,24.4182,h
150.3933,92.9326,42.0937,h
80.2462,18.0536,76.528,h
90.9796,11.6523,2.076,h
176.672,12.3957,39.9259,h
52.0561,11.9161,29.9881,h
57.8899,-24.3238,25.116,h
142.692,55.4106,82.9671,h
31.242,6.2056,30.124,h
88.3305,-8.4997,77.808,h
213.7181,-40.3874,49.9322,h
67.6595,-19.5197,46.8496,h
67.6087,19.8064,79.6662,h
86.7377,-19.7053,4.692,h
41.8538,-13.987,72.9529,h
32.4042,4.0236,65.3193,h
23.1468,11.8004,56.3508,h
96.6373,-31.0971,68.7107,h
73.485,14.6496,1.1157,h
28.2471,10.0541,0.374,h
167.8149,41.4168,68.6292,h
53.8192,-23.1915,29.1155,h
38.4401,-10.7897,13.7355,h
81.5422,28.3914,8.9368,h
30.2099,4.2779,37.396,h
30.5553,-8.4698,86.3961,h
58.257,-15.5447,47.2221,h
84.5164,-35.9966,86.499,h
23.4942,9.0141,82.964,h
48.0128,-7.3894,14.985,h
174.7357,-22.9621,32.8116,h
50.8745,-13.1514,59.6781,h
60.7601,34.85,13.2874,h
137.428,-40.0478,66.864,h
22.1614,-20.4911,13.592,h
18.0345,-2.1193,86.9053,h
80.0027,51.3988,13.4448,h
21.1623,12.5546,47.5781,h
215.539,-38.305,37.5218,h
49.4749,16.6265,14.3967,h
29.2304,-6.916,22.2624,h
117.1218,-17.4809,38.4564,h
40.811,10.0571,86.2961,h
95.4305,27.8521,48.4131,h
199.806,58.0246,72.5219,h
27.6731,-15.8182,46.8822,h
50.2046,8.3292,32.6903,h
37.3442,-7.391,58.6265,h
35.0215,4.5088,77.8227,h
65.8793,12.4883,37.1496,h
98.2442,4.7823,40.455,h
17.4056,-4.9833,14.327,h
12.5671,0,52.8294,h
29.8424,-8.3781,62.5605,h
15.8992,-4.6896,16.2751,h
30.8445,3.7971,80.2869,h
97.719,10.0866,42.1686,h
122.657,-44.8267,27.926,h
77.7764,-7.512,45.8326,h
146.1118,54.7525,43.407,h
192.2916,-133.1359,60.3793,h
41.1158,-11.5665,61.9923,h
126.609,-15.7828,29.6115,h
39.5056,9.1508,16.7893,h
33.0585,-8.9894,25.5014,h
17.172,7.5741,55.5146,h
104.4053,116.7052,61.1733,h
61.6817,6.4615,49.9795,h
14.6541,-12.0198,49.6263,h
201.3999,163.2697,72.8814,h
98.1404,46.5455,39.2697,h
31.1767,14.7213,26.4212,h
99.216,-17.2689,6.308,h
79.3368,12.6844,45.6726,h
17.1617,15.863,35.0932,h
49.8322,3.4111,22.2916,h
33.5107,-6.3518,9.962,h
27.2713,9.3447,3.1333,h
18.544,-5.0737,17.2844,h
40.9031,-11.4804,66.4239,h
25.8722,-7.5294,83.0695,h
27.5017,15.5131,55.9138,h
107.937,-36.428,22.9433,h
35.2805,4.1747,69.9841,h
22.5713,6.5537,6.5907,h
76.7443,11.3622,14.8025,h
22.2696,-12.565,15.229,h
32.9045,-11.5326,81.3208,h
28.2715,-11.3735,40.2475,h
128.627,-11.5924,3.1073,h
30.1169,10.0483,14.588,h
238.259,77.7217,81.0641,h
58.0522,-25.5808,32.2508,h
197.743,38.676,1.161,h
29.7631,21.8978,28.716,h
76.2773,24.7618,11.8216,h
141.2052,-58.434,44.8045,h
35.5727,-11.9663,22.69,h
19.0211,4.8082,21.155,h
129.676,29.5691,47.531,h
45.1333,-5.2001,37.171,h
19.7131,-5.7197,41.5306,h
42.7059,-12.217,32.549,h
177.8503,28.0462,17.1672,h
126.117,-10.2865,28.374,h
