@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,3,5,9,11'

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
28.7894,2.6101,0.2172,15.6309,g
16.2145,2.2504,0.3511,26.52,g
27.7865,2.6609,0.2631,25.282,g
35.5396,2.433,0.2269,0.9529,g
13.2431,2.1717,0.4209,10.6605,g
85.1522,2.4586,0.2348,3.625,g
32.5268,2.4306,0.1763,16.728,g
21.6754,2.4393,0.2782,32.744,g
23.7596,2.4166,0.2165,52.4475,g
17.0613,2.2041,0.2906,40.8521,g
18.7091,2.1931,0.2724,0.091,g
34.9604,2.5508,0.1927,0.921,g
69.1127,2.8921,0.1673,1.875,g
28.043,2.6924,0.2244,2.826,g
31.9252,2.7114,0.1603,46.586,g
87.7942,3.8598,0.0788,1.778,g
81.3992,3.042,0.1548,4.772,g
90.4744,3.7861,0.1113,2.281,g
16.1801,2.3032,0.3756,11.282,g
23.8449,2.4183,0.2729,45.306,g
26.9151,2.7513,0.1587,17.608,g
93.6713,4.1058,0.0591,2.0651,g
80.7951,3.4218,0.1255,4.874,g
28.1534,2.6739,0.2405,31.6513,g
101.216,3.3925,0.0974,0.561,g
23.7276,2.4082,0.2363,85.4134,g
57.2369,3.2156,0.1482,1.776,g
21.1957,2.1319,0.4982,29.6802,g
68.9782,3.1508,0.0859,10.051,g
21.543,2.754,0.2899,13.874,g
40.3867,2.6998,0.1667,5.954,g
47.7801,3.297,0.0946,4.42,g
84.8605,3.0002,0.1244,6.252,g
20.3254,2.3811,0.2765,4.829,g
17.3998,2.415,0.275,33.5627,g
26.8246,2.7723,0.2052,3.717,g
27.2103,2.6075,0.263,10.039,g
107.903,3.0122,0.1842,0.101,g
29.6979,2.3284,0.4014,9.01,g
55.9102,3.0226,0.1134,10.581,g
20.0891,2.0626,0.3939,78.3243,g
34.2809,2.8678,0.1783,0.2299,g
12.7256,2.0354,0.3733,58.2737,g
113.098,3.407,0.0958,2.787,g
79.051,3.7622,0.136,2.3684,g
85.8371,2.8525,0.1566,2.144,g
16.0023,2.301,0.3225,82.0949,g
76.2691,3.3471,0.056,4.1242,g
94.2048,2.9297,0.2581,2.8858,g
22.1065,2.3454,0.246,4.692,g
102.502,4.1093,0.0503,2.84,g
12.8539,2.1717,0.3805,81.2444,g
18.5772,2.2095,0.3488,76.5709,g
12.496,2.0846,0.358,71.8226,g
39.8119,2.8024,0.1757,21.457,g
12.9774,2.1945,0.4441,68.4457,g
39.7201,2.9222,0.174,10.505,g
18.8943,2.3757,0.3347,2.707,g
93.7755,2.9863,0.2121,3.097,g
40.7301,2.5079,0.163,27.3684,g
78.7228,3.1596,0.1666,1.585,g
69.6641,2.8845,0.2277,1.252,g
87.5136,2.4928,0.2685,1.683,g
12.8875,2.0512,0.3867,70.059,g
33.1009,2.382,0.2178,0.9654,g
42.0555,3.1033,0.1139,0.091,g
27.6647,2.5024,0.2437,2.315,g
35.2056,2.9167,0.1472,10.463,g
30.1416,2.3811,0.2765,4.945,g
52.4187,2.9146,0.171,6.271,g
73.334,3.0904,0.0914,8.8123,g
25.326,2.6862,0.2338,7.1654,g
60.9957,3.037,0.1189,7.308,g
12.9066,2.2188,0.4199,27.399,g
22.8715,2.238,0.3092,50.757,g
20.0619,2.4764,0.2354,54.584,g
43.3974,2.9261,0.1642,6.797,g
20.003,2.2799,0.4068,35.9796,g
39.168,2.6469,0.168,27.4221,g
14.1318,2.3979,0.358,13.127,g
18.3943,2.2529,0.271,26.545,g
37.716,2.8567,0.194,21.8653,g
12.4763,2.1889,0.3592,45.626,g
90.4316,3.4254,0.1065,5.117,g
80.9416,3.5336,0.0947,0.0974,g
20.3372,2.29,0.3154,38.681,g
35.8676,2.9157,0.156,4.5394,g
19.8075,2.6299,0.2263,27.7967,g
31.9741,2.9263,0.2198,7.192,g
13.7355,2.5198,0.4063,38.4018,g
23.7726,2.5769,0.2238,47.735,g
38.0849,2.4265,0.2491,16.309,g
13.1215,2.2317,0.4839,71.8363,g
33.954,2.6395,0.1594,1.9921,g
47.4802,2.9928,0.1805,7.2636,g
22.3788,2.2833,0.3776,10.7186,g
38.7068,3.1494,0.14,11.295,g
57.2016,3.6338,0.0803,5.4811,g
30.2259,2.7756,0.1819,24.878,g
12.8863,2.2492,0.369,61.346,g
20.121,2.2945,0.297,37.6063,g
83.5165,3.4322,0.0638,5.473,g
86.0772,3.0314,0.1549,6.8267,g
67.8422,3.7223,0.0721,21.905,g
60.2584,2.5581,0.2863,7.944,g
25.7545,2.3032,0.3458,7.3793,g
24.9536,2.4014,0.248,11.7131,g
50.2054,2.8225,0.2235,16.239,g
21.3644,2.1123,0.3977,22.934,g
101.165,3.3387,0.1126,1.0165,g
19.7129,2.3464,0.3761,26.3583,g
19.2975,2.2405,0.2787,26.997,g
25.0832,2.5172,0.2781,41.3992,g
18.3682,2.2095,0.2994,63.084,g
20.8963,2.3766,0.313,50.047,g
55.4637,2.6309,0.1813,10.662,g
27.9623,2.4654,0.2894,16.7287,g
90.2585,3.385,0.1716,1.981,g
19.83,2.2541,0.4095,13.794,g
20.7502,2.3064,0.2395,74.477,g
22.2067,2.3464,0.2725,31.234,g
19.9388,2.485,0.2635,75.848,g
60.2779,2.8901,0.1204,25.9201,g
38.8799,3.0573,0.1047,0.704,g
45.9104,2.8485,0.1254,7.206,g
73.1977,3.6917,0.089,3.608,g
21.5261,2.5447,0.4322,16.6298,g
63.3996,3.3913,0.0693,2.0648,g
112.948,3.2619,0.067,0.938,g
40.8309,3.0154,0.1337,0.573,g
16.4309,2.3345,0.3727,6.8181,g
30.0408,2.6698,0.3155,9.1325,g
13.2479,2.3334,0.4385,57.4463,g
23.8302,2.2504,0.3848,20.9266,g
31.7945,2.356,0.1828,5.629,g
56.5222,2.9661,0.1238,3.306,g
19.6295,2.3711,0.3936,11.997,g
34.1813,2.7821,0.2056,4.2283,g
81.8663,3.0037,0.1076,4.4916,g
83.1801,4.0186,0.0552,1.051,g
28.209,2.7235,0.2127,24.821,g
45.3992,2.9513,0.1169,2.1063,g
24.7397,2.5112,0.2265,25.4671,g
23.0256,2.4857,0.3121,17.3342,g
36.6969,2.7582,0.1492,4.74,g
19.1636,2.3711,0.4277,24.6194,g
30.9768,2.6972,0.262,10.829,g
37.8481,2.7312,0.1643,3.1288,g
24.908,2.4639,0.2045,0.8302,g
84.4865,3.6857,0.1034,7.9479,g
19.6808,2.301,0.3525,12.9151,g
81.382,3.786,0.0862,2.9274,g
96.8654,4.1929,0.038,0.6288,g
36.8728,3.4899,0.1015,22.961,g
27.0561,2.616,0.2869,14.852,g
39.745,2.7255,0.2004,23.2283,g
69.1062,3.0156,0.0767,9.783,g
22.5255,2.5855,0.2325,39.3295,g
71.5718,3.141,0.1124,4.6137,g
35.8791,2.7716,0.1616,10.257,g
115.325,3.3983,0.0937,4.588,g
65.8187,3.2692,0.1111,3.2964,g
31.8879,2.6091,0.1587,31.3209,g
103.301,3.4281,0.0841,2.053,g
87.6315,2.837,0.1623,2.4188,g
19.2987,2.0774,0.4477,2.182,g
39.4806,2.9687,0.1392,10.02,g
36.7657,2.7875,0.1688,1.892,g
30.5904,2.7063,0.2016,15.8836,g
21.6479,2.1477,0.4235,1.7721,g
18.5143,2.3253,0.3002,86.0763,g
48.9883,2.8306,0.1292,8.287,g
37.2594,2.6902,0.2786,15.1361,g
33.9614,2.6785,0.1876,2.818,g
82.9965,3.8066,0.0848,0.638,g
84.6472,3.3742,0.1193,0.4746,g
61.6628,2.9214,0.1073,21.2299,g
32.5556,2.527,0.2244,1.1232,g
95.3993,3.4232,0.1481,0.9064,g
51.2156,2.8376,0.1897,12.3212,g
39.8065,3.0251,0.1449,8.9132,g
48.8028,2.7384,0.1525,27.6226,g
92.5638,3.4125,0.1182,2.868,g
59.7619,2.6808,0.2054,10.5445,g
12.6884,2.0737,0.3924,63.8857,g
48.0649,2.4433,0.355,12.5969,g
13.0501,2.1833,0.482,86.767,g
42.5711,2.4921,0.2045,12.21,g
108.434,3.832,0.07,0.277,g
22.192,2.233,0.2836,33.726,g
41.9813,2.8976,0.1247,6.311,g
20.8748,2.4378,0.3595,47.878,g
34.989,2.5653,0.3143,68.6169,g
31.8864,2.567,0.21,3.739,g
21.6674,2.1021,0.4545,4.344,g
50.6985,3.3919,0.1142,9.5042,g
36.3781,2.2742,0.3537,19.4337,g
80.2255,3.3416,0.0945,2.792,g
12.9839,2.0846,0.4321,49.891,g
23.0874,2.5085,0.2961,2.2829,g
92.6944,3.1623,0.1855,2.62,g
39.482,3.0569,0.1408,1.9918,g
29.6542,2.3355,0.261,25.558,g
16.4883,2.29,0.341,33.4578,g
57.9372,2.5938,0.1898,0.1315,g
50.2744,3.6069,0.1042,16.6925,g
70.4825,3.5782,0.0992,4.159,g
73.1035,3.2934,0.1672,0.613,g
84.1939,3.4591,0.1176,0.062,g
22.0214,2.2956,0.443,47.246,g
99.0242,3.4767,0.0989,2.0115,g
25.9206,2.9413,0.2181,1.567,g
34.969,3.0237,0.1813,4.116,g
29.5667,2.5224,0.3078,10.119,g
29.4822,2.7193,0.2929,76.3219,g
100.591,3.1458,0.1976,1.0996,g
26.6887,2.4793,0.2272,34.4001,g
18.5274,2.2095,0.287,89.8113,g
35.5154,3.2052,0.1344,26.577,g
59.4093,2.7875,0.1378,6.2748,g
96.6464,2.5112,0.1926,45.43,g
42.2817,2.7835,0.1786,9.545,g
12.6701,2.0394,0.3699,82.2488,g
20.8415,2.07,0.3532,20.0419,g
12.9529,2.1569,0.3798,28.538,g
42.1915,2.8513,0.1458,1.7355,g
23.145,2.5843,0.2773,66.6152,g
53.0133,2.3395,0.2586,10.865,g
44.2373,2.8904,0.1293,37.234,g
57.6135,2.7686,0.1934,0.127,g
24.6014,2.3793,0.2985,22.821,g
37.2895,3.3735,0.1729,3.2352,g
32.8824,3.0149,0.156,10.197,g
76.6675,3.1204,0.0936,1.579,g
75.6877,2.8089,0.1157,6.228,g
27.1627,2.616,0.2094,74.502,g
113.486,3.4706,0.0882,1.2941,g
36.9453,2.5593,0.1779,2.242,g
28.2788,2.5664,0.2809,20.694,g
123.987,2.7906,0.1547,0.813,g
80.2574,3.0671,0.1101,1.406,g
20.9445,1.9978,0.3568,53.159,g
90.663,3.2034,0.1161,0.4799,g
30.7178,2.4594,0.2622,15.2359,g
91.4258,3.8901,0.0652,3.1195,g
84.7669,2.9009,0.1438,8.012,g
82.7995,3.0856,0.1351,0.2339,g
71.828,3.2619,0.0933,5.3892,g
47.2489,2.9151,0.1331,0.7073,g
54.6986,2.9621,0.1173,23.358,g
21.034,2.1889,0.3657,66.1205,g
35.2812,3.1204,0.1285,4.4652,g
33.9295,2.5296,0.2378,11.448,g
29.7859,2.5017,0.1937,16.9344,g
31.1773,2.8666,0.1638,7.611,g
18.8375,2.472,0.3558,32.256,g
22.0734,2.5883,0.2568,1.283,g
34.7527,2.6212,0.1376,16.5306,g
19.3627,2.0737,0.443,60.349,g
17.941,2.2889,0.5219,2.105,g
26.8176,2.485,0.2144,78.5386,g
16.9741,2.3304,0.4042,51.3957,g
57.2663,2.7292,0.1483,4.819,g
27.009,2.6632,0.2986,20.582,g
36.5576,2.9263,0.1712,5.614,g
27.3437,2.4338,0.2449,21.3597,g
30.3325,2.7608,0.1847,6.8354,g
17.8476,2.2742,0.3537,43.7863,g
19.6111,2.3701,0.2836,30.556,g
41.5547,2.8768,0.1481,26.5738,g
19.326,2.2529,0.3492,4.1946,g
40.197,2.7352,0.172,8.6032,g
36.8715,2.8549,0.1906,0.8432,g
89.7764,3.3517,0.1257,4.3596,g
29.3039,2.525,0.2104,12.8835,g
63.6598,3.1871,0.079,14.918,g
43.0769,2.721,0.1245,15.9601,g
87.0464,3.3771,0.1257,1.215,g
39.5797,2.7239,0.1766,10.476,g
12.7287,2.055,0.3921,24.009,g
85.411,2.9566,0.1707,6.244,g
46.0246,2.9368,0.1718,3.595,g
24.0683,2.899,0.2303,54.485,g
27.2242,2.6547,0.1584,81.6716,g
46.3534,2.8319,0.1289,18.661,g
107.154,3.6964,0.0333,1.404,g
41.908,3.2388,0.0943,2.5359,g
34.1665,2.4571,0.2077,14.125,g
42.6197,3.0523,0.1077,0.898,g
22.5236,2.4976,0.2909,44.921,g
29.9675,2.6294,0.189,87.736,g
30.2816,2.1931,0.3173,77.0283,g
13.023,2.1477,0.5231,66.082,g
13.3791,2.2393,0.4986,0.708,g
21.3972,2.5231,0.3103,14.853,g
24.0872,2.081,0.4191,37.3886,g
40.5406,2.6479,0.2216,4.089,g
27.2175,2.2405,0.3247,44.767,g
20.2414,2.1889,0.4498,19.2493,g
46.0093,2.5179,0.1745,13.218,g
45.1661,3.1486,0.1445,2.8997,g
51.5682,3.3893,0.1324,4.1776,g
21.4699,2.1553,0.3112,65.5712,g
23.3948,2.5065,0.2508,25.641,g
18.1586,2.4314,0.3981,72.273,g
23.8929,2.772,0.1868,37.73,g
13.4415,2.224,0.4627,76.26,g
84.3102,3.9292,0.0739,0.147,g
71.2165,3.5004,0.0769,13.0114,g
39.5291,2.5465,0.1889,48.5058,g
99.8472,3.4756,0.1112,9.1004,g
19.3561,2.3054,0.4282,18.231,g
45.4388,3.269,0.0988,23.8454,g
43.4952,3.2901,0.1192,17.388,g
33.3829,2.5971,0.1985,6.449,g
30.977,2.9954,0.145,18.143,g
88.3846,3.3742,0.1088,10.06,g
74.6202,3.3077,0.1051,5.231,g
35.0964,2.7059,0.1211,1.837,g
76.4722,3.4648,0.0619,9.8048,g
26.4138,2.3464,0.2545,1.4,g
36.8114,2.8296,0.1429,9.546,g
28.6874,2.618,0.2494,4.195,g
44.9628,2.866,0.1627,7.5196,g
20.7636,2.634,0.2381,54.781,g
16.5073,2.1931,0.3237,0.444,g
90.3579,3.6335,0.1115,0.803,g
29.1545,2.639,0.194,23.197,g
24.932,2.4133,0.1988,19.7041,g
68.8179,3.1422,0.1027,3.446,g
21.1959,2.0986,0.3944,76.7401,g
31.2945,2.5993,0.1849,1.646,g
65.2688,3.6415,0.0711,0.968,g
23.7382,2.4023,0.2911,15.634,g
30.567,2.7835,0.1638,43.7885,g
78.0986,3.4361,0.2046,1.267,g
34.3559,2.7927,0.2087,3.198,g
127.056,3.6328,0.0516,8.0112,g
35.8764,3.1188,0.1525,14.985,g
31.0421,2.7517,0.1267,18.7887,g
16.5285,2.3692,0.3996,11.404,g
85.7886,3.3077,0.1494,0.2716,g
15.765,2.2648,0.3995,31.9616,g
30.2787,2.7344,0.2332,5.858,g
33.9512,2.8684,0.1862,18.5652,g
31.4724,2.534,0.1623,6.201,g
84.6703,2.6537,0.2741,2.4533,g
53.4552,2.7536,0.2055,10.0836,g
29.1833,2.5641,0.2169,26.398,g
75.5491,3.3198,0.1113,4.418,g
76.1269,3.3737,0.0518,19.5424,g
19.7315,2.2589,0.4215,10.1245,g
28.643,2.8901,0.1578,9.43,g
20.4596,2.2504,0.3567,3.294,g
52.5737,2.7408,0.2752,3.9385,g
17.261,2.3075,0.298,48.278,g
34.0329,2.7368,0.1659,15.139,g
27.2607,2.4778,0.188,10.741,g
43.2473,2.7093,0.124,16.234,g
21.1287,2.0273,0.3709,34.1392,g
74.7209,3.1461,0.1211,18.969,g
20.1664,2.2304,0.3265,74.454,g
49.2259,2.7631,0.1579,1.1643,g
53.0787,3.1411,0.1087,6.81,g
55.8382,3.2788,0.0771,9.528,g
17.1254,2.243,0.3743,87.0791,g
42.1685,3.2265,0.0893,33.8695,g
46.413,2.9479,0.164,0.595,g
40.7123,3.0374,0.1803,16.5465,g
12.9587,2.2135,0.3945,71.829,g
19.8242,2.4564,0.3024,49.456,g
38.1116,2.8968,0.1503,2.0107,g
23.5226,2.055,0.3833,67.2339,g
65.2174,3.4249,0.1032,12.336,g
31.8536,2.5403,0.183,17.905,g
20.8538,2.5112,0.2265,14.2807,g
28.741,2.7067,0.1876,2.335,g
37.2863,2.5283,0.1763,9.941,g
31.7766,2.5428,0.1877,7.7165,g
41.774,2.679,0.2649,2.018,g
18.5161,2.2055,0.4704,6.561,g
85.6557,2.5599,0.1529,16.789,g
47.8236,3.0887,0.1961,18.2702,g
38.3944,2.8052,0.2529,2.491,g
41.2448,2.8762,0.1336,5.554,g
30.5069,2.6735,0.1898,3.375,g
29.0507,2.5198,0.216,10.959,g
26.4641,2.3608,0.2767,8.4593,g
21.1877,2.301,0.3675,2.664,g
46.3489,2.7532,0.188,0.1199,g
105.471,3.9891,0.0665,0.689,g
23.6111,2.633,0.2154,84.8323,g
31.034,2.6474,0.2196,6.308,g
21.3784,2.3043,0.2208,31.0226,g
19.446,2.2625,0.429,58.609,g
19.488,2.1987,0.2943,67.2734,g
21.4951,2.1732,0.2785,1.9866,g
27.6431,2.6123,0.265,14.669,g
68.4298,2.9559,0.1444,7.302,g
61.9225,3.3825,0.0926,0.0796,g
25.3993,2.5334,0.2533,8.4814,g
33.6506,2.6238,0.1415,32.7651,g
13.1698,2.1383,0.3891,78.186,g
27.5777,2.5746,0.2623,23.359,g
48.931,3.0257,0.1013,1.4587,g
30.948,2.7543,0.1593,9.046,g
21.1703,2.5514,0.3862,41.0305,g
18.0153,2.5159,0.4192,21.5425,g
40.354,3.005,0.127,3.017,g
21.0205,2.2753,0.3793,68.3044,g
18.5474,2.4691,0.3073,55.764,g
27.0812,2.6345,0.21,32.22,g
68.4038,3.1874,0.14,2.887,g
13.198,2.2109,0.4154,16.8038,g
30.9455,2.5809,0.1982,63.926,g
56.0155,3.4548,0.0893,7.409,g
40.0985,2.7948,0.1997,2.016,g
19.4824,2.1688,0.4034,40.3317,g
33.9555,2.7279,0.2797,10.032,g
18.5085,2.3979,0.414,85.9662,g
27.4041,2.6835,0.2518,6.4733,g
64.0853,2.8439,0.197,3.2072,g
26.8476,2.4935,0.2713,1.445,g
94.238,3.2034,0.1117,1.534,g
28.0265,2.7222,0.1678,6.0783,g
24.5568,2.3711,0.3426,31.091,g
58.3387,3.0404,0.1262,5.4681,g
22.1208,2.2095,0.3302,63.6052,g
21.4778,2.6946,0.2859,46.0148,g
36.3001,2.5058,0.2387,0.2726,g
24.1317,2.6069,0.2509,6.1301,g
85.1724,3.5616,0.1324,1.778,g
152.254,2.8166,0.1457,17.072,g
13.1375,2.1055,0.4196,30.754,g
40.5429,3.3382,0.1269,10.0643,g
79.6635,3.6422,0.0765,1.735,g
40.6304,3.0706,0.1815,4.302,g
51.6247,3.089,0.2456,8.0796,g
24.5037,2.5205,0.2247,12.0755,g
27.9506,2.8149,0.1708,18.513,g
28.9061,2.527,0.2808,6.021,g
12.9213,2.2266,0.3887,84.1468,g
20.249,2.4183,0.2805,21.3299,g
44.903,3.1555,0.1451,9.599,g
19.7624,2.5079,0.2252,10.3482,g
23.3107,2.5832,0.1867,2.761,g
28.7399,2.3139,0.4102,19.7509,g
68.4649,3.0461,0.1362,6.348,g
22.7327,2.3284,0.3639,36.461,g
18.9739,2.2214,0.4474,28.1521,g
30.1127,2.6604,0.2,23.856,g
55.1056,3.5842,0.0767,1.1528,g
35.6385,2.8722,0.2007,20.924,g
44.3606,3.0812,0.1091,3.7502,g
17.6289,2.1875,0.276,89.264,g
36.55,2.7846,0.1486,2.106,g
84.808,2.9496,0.1488,1.9931,g
45.9877,2.8519,0.1653,2.967,g
19.6355,2.5085,0.2899,6.3074,g
53.5279,3.6064,0.116,31.1596,g
77.8184,3.7514,0.0798,7.111,g
38.4451,2.5459,0.1835,7.8286,g
29.613,3.0118,0.1582,9.7328,g
20.061,2.4495,0.2682,5.825,g
71.8058,3.4378,0.1159,7.0849,g
48.0913,2.8231,0.148,3.2173,g
27.0374,2.8089,0.2508,10.628,g
47.57,2.7853,0.1648,3.654,g
117.986,2.8248,0.2597,1.3389,g
119.515,4.0179,0.0586,1.6234,g
65.0492,3.1836,0.1268,9.9495,g
112.009,4.3177,0.0387,2.6087,g
23.6215,2.2227,0.2844,2.819,g
79.0178,2.8055,0.1557,9.0533,g
31.3405,2.433,0.2528,3.951,g
17.3878,2.2967,0.351,2.3939,g
31.5306,2.4564,0.208,6.686,g
22.948,2.4023,0.3624,65.6668,g
80.0996,3.5356,0.1412,0.8537,g
66.829,3.4897,0.1384,2.69,g
36.473,2.8139,0.1665,5.3586,g
32.9825,2.6977,0.1454,2.4725,g
43.7985,2.6902,0.1357,6.324,g
70.9727,3.554,0.0686,31.475,g
29.108,2.635,0.2074,17.2551,g
25.7821,2.6889,0.1853,35.16,g
71.0185,3.0527,0.1298,1.003,g
24.6409,2.5849,0.2146,27.087,g
37.598,2.9793,0.1306,19.158,g
46.4459,2.8739,0.1598,20.0742,g
37.3119,2.6314,0.1834,2.7907,g
100.961,4.1751,0.0478,3.045,g
25.7036,2.7889,0.2659,8.435,g
63.4169,2.8727,0.1642,7.695,g
59.1682,2.798,0.1537,1.915,g
21.2283,2.3096,0.3309,5.0985,g
36.1482,2.6138,0.1959,17.981,g
81.2822,2.5353,0.1735,5.648,g
67.0368,3.461,0.0915,0.1579,g
20.2629,2.4864,0.2594,17.0032,g
65.2745,3.2881,0.0883,0.334,g
47.9143,3.0512,0.116,8.8996,g
26.8527,2.8156,0.198,18.3145,g
106.247,2.9435,0.1384,2.871,g
20.2065,2.3424,0.3886,33.39,g
28.8753,2.5403,0.2493,8.686,g
101.658,2.7292,0.2155,7.891,g
43.5211,2.243,0.2943,7.1305,g
44.6503,2.5051,0.3203,26.3364,g
21.3087,2.0917,0.3846,12.2685,g
60.8632,3.6481,0.0831,2.385,g
33.409,3.1828,0.1152,8.654,g
36.7182,2.8035,0.158,6.35,g
36.673,3.0797,0.2326,5.3161,g
97.509,3.3096,0.0738,8.5859,g
21.0232,2.2355,0.3343,79.8933,g
60.7624,2.8594,0.1431,4.199,g
102.156,4.0587,0.0504,3.511,g
15.3363,2.433,0.3819,69.2522,g
34.4505,2.5145,0.2859,14.824,g
17.703,2.1775,0.5349,63.0438,g
45.7796,2.9437,0.1246,18.042,g
18.1769,2.5347,0.3226,4.507,g
79.7687,3.2106,0.1173,3.5809,g
27.7556,2.6744,0.1683,12.166,g
39.1603,2.5539,0.264,3.5942,g
20.5981,2.4393,0.3436,37.747,g
17.1038,2.3444,0.4186,75.1791,g
30.7789,2.3107,0.2616,19.811,g
76.3539,2.7189,0.1786,2.76,g
40.8396,3.1243,0.125,0.583,g
28.8574,2.7657,0.2033,8.4788,g
19.5841,2.5581,0.2891,10.7079,g
94.9418,3.9991,0.0598,9.74,g
60.0403,3.3998,0.1054,4.02,g
35.7241,2.6048,0.2075,2.029,g
43.4538,2.9965,0.1426,6.2607,g
85.008,3.6225,0.0688,4.6358,g
80.5977,3.4706,0.1206,2.3504,g
60.9711,2.2227,0.2784,20.8422,g
33.4218,2.641,0.1611,16.54,g
22.3855,2.2343,0.4052,13.9756,g
44.1521,2.7093,0.1455,0.337,g
18.8303,2.1688,0.4576,47.4858,g
92.56,3.9782,0.0546,0.9188,g
22.0057,2.4208,0.2751,29.699,g
58.9157,2.9469,0.1305,1.2832,g
30.3292,2.7392,0.278,37.372,g
46.4657,2.5334,0.1859,2.4817,g
44.3893,2.7941,0.1839,0.084,g
24.8548,2.4048,0.2264,27.748,g
38.2496,2.6785,0.2128,20.859,g
60.9877,2.7011,0.1403,11.0229,g
81.1257,3.4824,0.1134,3.0993,g
28.8917,2.4141,0.2601,56.263,g
21.8349,2.2355,0.3692,65.6716,g
39.5388,2.6085,0.2401,15.032,g
19.3476,2.1746,0.4448,62.5119,g
13.3534,2.3608,0.4118,67.012,g
46.2724,2.6294,0.1585,6.923,g
95.6728,3.1895,0.0979,6.4531,g
26.7867,2.5237,0.2889,13.143,g
19.6546,2.0986,0.4263,82.2589,g
73.9764,3.5894,0.0828,1.537,g
26.0025,2.6138,0.2348,24.6893,g
51.5322,3.0273,0.1178,16.385,g
59.1116,3.1026,0.0936,10.3354,g
20.7722,2.3294,0.2693,5.709,g
102.541,2.8765,0.1176,2.7131,g
23.9685,2.42,0.2262,48.6381,g
23.8755,2.2355,0.2645,41.4167,g
100.493,3.0158,0.1644,2.818,g
22.2368,2.6893,0.2117,64.813,g
90.5255,4.0593,0.0494,4.046,g
29.4931,2.8322,0.1891,37.794,g
97.938,3.379,0.169,1.805,g
53.4872,2.9317,0.1106,16.4569,g
71.8015,3.1526,0.1228,2.12,g
28.4641,2.273,0.2533,63.511,g
27.327,2.2148,0.2896,3.3457,g
77.4963,3.3758,0.089,6.373,g
43.8486,2.4914,0.25,4.721,g
31.5125,2.9578,0.1515,17.5809,g
215.323,3.4396,0.0725,76.924,h
35.6049,2.9632,0.2024,41.3813,h
34.6256,2.7611,0.2249,87.7929,h
129.93,3.8703,0.0537,49.379,h
108.2048,3.4777,0.0846,71.6379,h
28.771,2.2889,0.2905,50.347,h
107.104,2.9901,0.2481,27.4646,h
22.2809,2.4688,0.3049,22.4196,h
17.5673,2.5176,0.2957,68.1852,h
36.1991,2.0783,0.3782,9.5051,h
69.7676,2.7478,0.2654,33.0052,h
65.8319,3.0416,0.1967,11.356,h
89.243,3.2287,0.1196,70.0233,h
30.3526,2.7415,0.2058,55.8841,h
31.947,2.6075,0.3025,88.2202,h
12.9989,2.1021,0.3913,49.7229,h
191.1625,3.2554,0.0613,6.8004,h
192.48,3.51,0.0657,88.1959,h
167.3657,3.2448,0.0913,74.8187,h
96.9929,3.0039,0.1046,39.0835,h
42.2489,2.4586,0.2386,61.6465,h
139.728,3.1422,0.0739,3.031,h
258.5767,3.5145,0.046,58.9818,h
145.205,3.6729,0.0611,7.932,h
100.088,2.7202,0.2467,1.9948,h
64.4738,3.5658,0.1034,44.389,h
30.1951,2.4404,0.2508,74.6715,h
49.9404,3.0978,0.1445,33.2229,h
38.3941,2.9312,0.2061,19.2056,h
22.697,2.263,0.4927,60.4354,h
141.4314,3.2561,0.1317,18.5579,h
129.47,3.5161,0.1031,38.056,h
38.2605,2.6243,0.2815,51.6052,h
26.0598,2.6786,0.1829,40.5527,h
123.2463,3.4288,0.1323,5.3595,h
28.2856,2.6042,0.245,28.6463,h
172.566,3.0548,0.1186,27.4831,h
13.4186,2.6321,0.2713,27.306,h
33.1799,3.1119,0.1328,68.2681,h
257.9951,3.4855,0.1043,51.5414,h
24.6829,2.4417,0.2583,68.5378,h
124.473,3.1391,0.1216,17.189,h
20.859,2.6604,0.3112,49.3494,h
51.9973,3.2133,0.2157,17.2724,h
56.3167,2.9159,0.1535,33.5871,h
156.9574,4.3815,0.005,88.498,h
37.9146,2.6439,0.328,36.6756,h
41.8721,3.0022,0.102,47.1688,h
133.9489,3.0833,0.1421,43.5612,h
124.183,3.1793,0.1519,36.59,h
41.4326,2.5447,0.2297,27.6215,h
42.2578,2.7517,0.1335,15.9862,h
28.8143,2.4499,0.344,7.7544,h
15.5225,2.5827,0.2575,57.3491,h
68.8385,3.0166,0.0794,37.676,h
33.7071,2.7392,0.258,80.183,h
72.5226,3.114,0.0924,21.9396,h
32.7713,3.178,0.1384,9.8641,h
130.308,2.6021,0.1812,49.759,h
29.4022,2.5159,0.2058,75.255,h
94.4509,3.125,0.1436,84.7466,h
129.588,2.8963,0.2356,12.489,h
143.5247,2.9955,0.1372,4.429,h
37.1509,2.8384,0.1297,31.5333,h
31.6082,2.6699,0.2321,56.6679,h
134.979,3.4087,0.1087,88.2932,h
25.9859,2.3015,0.3495,6.8391,h
13.9498,2.4374,0.496,30.9788,h
45.0726,2.8026,0.2339,39.4333,h
104.1008,4.0334,0.0405,32.0244,h
11.4653,2.4334,0.3039,51.9827,h
18.1846,2.506,0.343,19.1522,h
125.088,3.5876,0.1498,27.4121,h
25.3405,2.8937,0.216,14.1207,h
30.8329,2.3942,0.1731,63.5579,h
