@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-2,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
50.8859,18.6005,3.597,g
57.1873,24.8544,8.5154,g
121.288,26.9501,5.5164,g
22.6959,15.7024,13.3733,g
24.2753,15.6068,15.4169,g
85.8375,28.1022,2.5365,g
73.2948,42.3194,8.681,g
27.6964,16.9705,40.7357,g
38.026,17.7269,18.645,g
26.0022,15.0538,59.468,g
24.4071,9.7823,15.6776,g
54.6176,15.0295,5.3885,g
21.8435,15.4761,86.2351,g
22.4762,11.4257,16.3023,g
59.2608,18.6496,10.336,g
22.7955,10.6579,42.293,g
79.713,20.7604,5.3899,g
42.068,9.8012,0.3486,g
19.1419,18.2733,42.063,g
25.4798,10.1972,0.0365,g
95.3862,43.1623,4.0819,g
86.7913,29.3805,2.284,g
64.3565,15.1921,3.661,g
25.2306,12.0043,1.6585,g
80.7712,32.4441,3.2797,g
39.0194,16.0301,22.1841,g
30.9135,9.955,2.0623,g
15.9414,11.5176,13.2657,g
32.3865,11.552,7.4884,g
27.1484,16.1983,11.7518,g
65.8758,25.2248,1.8283,g
43.027,13.8938,20.8227,g
68.8673,13.6842,1.7069,g
48.8529,15.8477,4.4388,g
21.3638,7.0174,17.5411,g
13.0265,11.1821,14.6389,g
29.844,10.0809,29.43,g
42.1149,18.9718,16.9055,g
20.8299,12.9669,2.799,g
24.0061,17.6551,43.73,g
36.0145,12.4148,0.8987,g
23.8218,15.636,17.721,g
61.2527,23.0284,24.24,g
27.5364,16.5294,3.459,g
45.952,36.6764,24.992,g
80.2224,27.2946,1.547,g
50.3257,23.9416,62.8246,g
66.2626,24.2483,1.022,g
30.5327,21.6959,0.1224,g
36.5852,13.103,10.337,g
36.7352,16.8787,4.147,g
56.8047,19.2567,0.3475,g
31.7974,17.4881,18.694,g
17.2761,17.1898,25.764,g
79.5024,26.5601,3.5757,g
21.4634,12.7096,10.54,g
42.5173,29.0378,11.891,g
26.7112,20.18,78.7402,g
21.7529,6.7839,5.706,g
19.3082,12.345,60.871,g
25.0206,21.1248,24.4741,g
84.44,35.3814,1.17,g
77.0437,26.1472,0.357,g
25.9323,17.9622,50.082,g
60.0737,18.208,5.624,g
53.238,20.45,5.6926,g
61.5175,26.4775,3.0791,g
32.3526,18.7973,2.021,g
22.4885,16.0269,6.62,g
57.4159,17.4763,14.6429,g
117.688,13.7609,1.9331,g
57.6944,18.316,0.122,g
43.515,14.3182,4.1022,g
36.3631,19.8916,18.0525,g
129.756,31.1928,15.4674,g
28.738,12.184,8.0769,g
81.244,42.1421,7.946,g
44.5093,14.7591,3.81,g
61.8217,14.0563,1.251,g
52.3941,19.6636,8.7641,g
69.6868,32.5131,5.4304,g
41.7719,24.6557,23.56,g
93.6783,37.3368,0.667,g
28.4057,21.1799,11.239,g
24.0789,11.8664,22.926,g
71.0871,24.7024,24.0961,g
41.1185,15.2694,6.1592,g
22.4868,10.2285,5.507,g
21.3424,10.1083,51.719,g
27.2242,15.6492,20.1203,g
23.9257,15.9532,24.452,g
21.4181,6.9042,39.5774,g
60.0265,19.5911,2.832,g
18.8857,7.3566,2.783,g
20.5786,7.1865,56.336,g
31.0843,6.1756,28.549,g
67.8904,32.9046,18.4779,g
88.0102,44.629,8.4648,g
38.0888,27.8921,23.484,g
12.6243,9.2136,47.441,g
25.4758,16.9708,1.0915,g
19.5927,10.2759,44.7241,g
39.4987,14.016,2.188,g
46.7381,15.3034,3.111,g
32.3974,15.682,20.7311,g
97.7959,28.0811,7.8023,g
29.2191,12.5891,28.8593,g
49.4921,16.7337,9.8863,g
27.055,12.083,38.674,g
92.9989,20.7279,2.4491,g
38.4177,24.529,3.956,g
65.9396,25.0772,2.404,g
70.3213,17.4122,3.7836,g
12.7187,11.6768,71.792,g
25.2616,9.9929,23.966,g
60.2834,20.7085,0.7044,g
18.1621,17.0217,56.812,g
12.4704,12.0014,71.5879,g
38.6053,23.9217,0.9589,g
34.8464,17.0481,24.113,g
21.8064,6.8105,18.095,g
34.4067,15.989,7.166,g
30.8893,14.9392,20.316,g
27.51,19.4941,8.8963,g
27.273,15.1103,21.3322,g
34.9335,7.642,2.8633,g
20.6488,7.1313,54.5987,g
24.2447,9.2461,15.631,g
25.3976,10.0763,9.2717,g
35.3067,15.7496,4.2873,g
55.6614,24.3087,6.2916,g
46.9382,18.8261,10.416,g
22.829,14.6751,17.4089,g
76.8511,25.4188,1.1889,g
19.3469,12.8122,14.634,g
57.0559,23.8097,26.6457,g
38.3174,19.4342,11.258,g
93.0951,19.9461,1.18,g
103.824,34.1769,35.216,g
17.9872,10.8106,7.3429,g
27.7759,20.0366,37.8646,g
29.855,15.8055,8.06,g
90.5838,40.4816,4.5116,g
29.5677,12.788,37.374,g
28.4461,11.6514,30.0405,g
77.8998,19.9671,8.333,g
21.3516,10.3682,57.3003,g
59.4155,26.6722,4.558,g
28.5,14.5305,1.702,g
54.3867,18.5857,2.932,g
20.3129,9.3418,5.5511,g
46.1716,13.0382,2.6994,g
42.9026,19.7604,9.3727,g
22.1144,9.7491,5.197,g
28.68,11.3248,46.602,g
41.5906,23.2511,15.967,g
20.6349,12.3597,0.1708,g
67.191,29.402,0.404,g
71.7603,30.3507,2.57,g
50.8299,11.1603,2.4634,g
66.0024,12.6632,58.555,g
30.2852,14.738,12.395,g
25.0793,18.8493,42.506,g
34.4809,12.5582,36.4389,g
22.0215,10.9569,55.6963,g
34.3304,17.5065,34.4278,g
18.7125,12.919,17.1307,g
28.9007,24.1482,77.094,g
26.181,16.3281,38.3827,g
12.6531,9.2325,26.61,g
24.5623,0,77.6551,g
77.5391,28.2103,2.9112,g
86.7474,27.131,16.624,g
26.417,8.1402,7.3755,g
17.9766,12.7049,38.495,g
15.9013,11.8234,14.781,g
105.335,20.2287,1.8752,g
45.5838,18.8041,10.3511,g
12.5202,11.9374,9.612,g
43.1515,17.477,6.0528,g
39.2703,16.244,12.605,g
50.8046,30.0053,10.9222,g
16.3018,11.3133,76.9479,g
60.6214,27.0122,72.887,g
22.3333,18.4564,51.452,g
36.0253,2.3406,1.608,g
27.4821,12.9643,23.478,g
123.756,11.6108,7.1941,g
17.6375,10.6916,26.126,g
33.6825,16.326,11.7631,g
99.002,19.0898,0.227,g
20.6018,12.8221,74.837,g
37.7828,17.0539,16.5441,g
18.8069,16.4272,29.692,g
50.6501,20.5626,4.2206,g
108.681,36.4744,1.053,g
31.3983,10.5384,68.5256,g
56.5927,22.4953,0.814,g
38.8396,16.3343,6.5413,g
58.1746,22.3844,14.438,g
15.1849,12.0951,49.197,g
50.183,22.5997,23.816,g
21.8113,18.8585,65.808,g
86.1808,58.2923,26.0415,g
37.4814,17.5395,3.5686,g
29.2792,15.7488,10.472,g
22.1821,11.1415,59.536,g
22.3748,12.5193,21.5184,g
61.9873,32.6745,3.783,g
41.1721,13.8368,5.5596,g
23.5014,18.6909,17.8557,g
12.5216,11.9389,25.3912,g
22.3317,6.5726,39.4854,g
18.2201,14.3629,85.333,g
24.8616,12.2989,1.6899,g
24.2223,18.9822,46.617,g
63.8971,26.225,1.6754,g
16.4192,7.2124,38.836,g
85.4467,26.031,1.241,g
26.6593,14.3903,3.0264,g
31.9607,23.206,10.176,g
23.5163,16.9829,9.074,g
18.4342,10.5673,9.3626,g
109.337,26.1324,1.951,g
75.6635,27.7129,11.3729,g
31.0277,13.572,0.3403,g
17.0645,11.2136,16.962,g
23.6214,22.0542,44.827,g
38.3439,26.84,11.7617,g
50.0093,20.7716,7.9705,g
44.6762,16.4904,11.0098,g
21.7316,16.7682,58.0948,g
30.9901,12.6604,28.919,g
20.7049,14.8302,25.2944,g
48.908,23.1113,2.5147,g
60.8694,21.9402,0.5447,g
37.975,20.3967,84.3751,g
58.9999,20.3478,2.397,g
53.1534,17.464,9.259,g
16.2783,11.2812,69.623,g
31.8394,17.6721,3.401,g
29.1455,19.3243,7.2306,g
45.8074,14.7753,58.99,g
18.896,16.4508,29.859,g
31.5068,13.7124,20.582,g
43.5727,20.0674,11.1311,g
41.8199,15.1673,3.823,g
89.6301,39.7531,4.737,g
89.9113,55.0261,4.502,g
19.07,15.388,63.687,g
50.785,17.354,2.291,g
33.659,6.9885,5.222,g
78.2479,27.8127,3.861,g
30.9546,17.8453,6.837,g
74.9198,34.1336,15.5248,g
81.8705,37.9568,0.227,g
12.3503,12.1401,0.014,g
31.1421,14.2196,3.7348,g
99.7739,25.7452,0.447,g
24.6496,16.2858,50.7377,g
21.2266,7.0072,24.434,g
60.8786,28.9609,1.525,g
50.1329,20.7712,2.0888,g
34.8998,16.0011,11.545,g
36.6722,17.6948,2.1511,g
99.9155,26.0911,1.5208,g
15.0428,12.1241,43.0169,g
29.3304,13.7039,19.395,g
27.5376,7.3868,9.1895,g
30.3088,29.1463,34.5241,g
50.528,39.3477,6.658,g
44.2526,15.6477,7.6218,g
42.9043,21.1065,6.0417,g
19.3057,13.0677,89.3334,g
83.854,32.589,1.2256,g
64.6222,25.9895,1.667,g
33.3991,8.0634,0.039,g
21.2705,15.2831,54.769,g
69.769,25.3915,0.4249,g
33.5677,17.9926,33.0542,g
49.6836,12.9703,10.4791,g
17.4981,16.4146,21.6007,g
27.5215,8.4269,64.0684,g
49.6147,25.7584,1.3872,g
29.0828,14.8125,7.9405,g
25.1536,16.1568,23.479,g
85.4369,30.3729,2.791,g
66.6232,18.4378,2.2166,g
36.5972,13.5752,17.1332,g
26.9231,9.8339,5.887,g
52.7282,29.6996,8.2437,g
25.9155,21.7162,62.395,g
95.1461,41.0282,0.3662,g
44.6175,12.9125,10.913,g
42.1574,18.8897,3.9947,g
18.1313,7.4821,33.8342,g
67.9416,20.7854,5.617,g
28.6839,8.2949,1.4613,g
89.6414,24.2344,10.52,g
45.4086,29.7234,7.32,g
68.4755,27.1914,6.673,g
24.4285,0,49.8852,g
22.7309,18.9412,66.851,g
30.7134,15.0453,25.312,g
50.9379,28.2706,19.3908,g
62.9308,19.1078,8.58,g
93.0962,39.7987,3.5745,g
21.8794,10.9246,24.791,g
24.8069,15.3206,6.1642,g
82.7882,32.0348,1.5868,g
77.3151,26.2535,1.125,g
48.5814,15.7596,9.4002,g
22.5931,0.0033,19.423,g
22.7125,17.0527,11.114,g
36.2113,22.3153,26.6964,g
100.686,20.2,0.667,g
92.3374,77.28,48.2051,g
25.9297,14.8099,12.5848,g
17.4227,10.88,33.191,g
37.0949,17.5767,16.5347,g
20.2153,12.2239,39.3447,g
62.5506,34.2142,8.974,g
19.5155,7.4337,8.536,g
107.98,38.8773,0.813,g
114.567,37.9239,0.8106,g
34.1731,9.626,1.4848,g
16.4126,11.6132,81.6802,g
68.1479,24.5447,1.652,g
24.1319,13.4127,51.3869,g
17.2743,12.313,39.4782,g
13.3518,9.7617,16.921,g
30.9433,20.5164,14.317,g
43.4342,20.2502,0.967,g
35.8471,17.9053,4.111,g
72.1282,19.0392,0.885,g
43.6138,14.0875,2.6944,g
90.0304,26.6033,17.8697,g
21.069,7.0995,88.7848,g
37.664,22.8108,14.118,g
121.742,21.6484,28.328,g
19.0268,16.856,24.686,g
24.6423,18.308,23.9541,g
51.2645,17.2589,7.901,g
24.7191,15.3082,64.5648,g
24.0177,16.4528,4.6955,g
27.3397,12.5875,20.048,g
51.5372,21.2864,0.7045,g
54.3242,21.164,0.3729,g
70.6387,27.7529,2.3853,g
95.6747,39.4454,3.175,g
28.3346,11.8033,6.7089,g
16.9022,11.1366,52.427,g
22.3702,6.5662,31.77,g
31.1033,13.9444,19.2776,g
100.817,33.3926,0.8128,g
26.0211,9.5427,10.2299,g
69.675,31.6251,1.649,g
19.93,9.6136,9.4765,g
46.2571,17.9913,2.516,g
98.0033,15.5155,17.598,g
49.8014,22.1091,0.8547,g
38.2081,29.6875,25.176,g
20.2889,18.7466,19.5164,g
84.4675,29.7596,6.667,g
36.3397,14.2992,5.053,g
21.2858,6.9056,44.6269,g
19.9217,7.2895,29.921,g
62.129,25.725,7.5688,g
19.9109,9.3005,16.5079,g
26.0266,13.1109,48.8519,g
20.5795,8.9421,2.9483,g
17.5144,10.4238,83.1626,g
55.3627,13.3122,10.6662,g
22.698,0,7.7055,g
42.0158,15.7637,0.9256,g
29.9301,22.5662,23.2975,g
33.9302,15.1474,4.7267,g
22.3927,13.8158,16.826,g
49.6933,14.4361,2.915,g
26.016,10.3418,19.099,g
96.749,37.6322,0.087,g
22.0913,10.8949,21.068,g
14.316,7.6633,78.1191,h
44.7661,19.7337,77.6086,h
24.4481,10.0887,73.0773,h
56.6019,25.0266,77.1579,h
22.1955,11.3092,36.08,h
188.5855,59.1796,38.1402,h
17.3053,9.6993,7.7583,h
18.6126,11.977,12.3708,h
47.9518,27.8077,52.7577,h
297.1239,111.0237,41.3357,h
21.8895,6.5928,68.939,h
20.646,9.5423,81.0147,h
85.75,65.4817,4.2471,h
31.5291,8.5731,42.386,h
34.1,7.9861,31.5138,h
19.6163,9.8644,61.1094,h
68.5031,30.5252,9.0744,h
240.462,134.084,26.902,h
212.881,80.0348,49.4851,h
108.2019,32.6265,6.5099,h
111.683,19.3573,40.024,h
16.9894,11.0002,55.393,h
21.5333,5.5628,3.3983,h
33.2574,15.3579,52.234,h
24.0251,14.1002,53.5781,h
40.0797,8.6067,23.1959,h
84.0407,16.6481,24.7881,h
106.494,61.7182,80.5153,h
96.8986,25.3328,28.1173,h
120.543,52.7537,10.041,h
97.8682,42.3994,18.895,h
89.0276,46.1493,25.1541,h
56.6984,11.2842,24.6332,h
213.304,112.6789,25.5932,h
59.341,8.7617,52.0191,h
150.4992,80.7403,62.273,h
41.588,17.8972,35.137,h
120.449,25.8487,3.124,h
24.8756,8.7688,11.2183,h
148.322,93.8771,55.947,h
22.4648,7.3368,36.47,h
10.3292,10.2773,22.7602,h
101.806,38.4131,18.019,h
18.412,7.886,12.3364,h
66.2889,8.7789,6.6645,h
29.7872,10.9194,53.6127,h
110.285,29.5112,28.6974,h
148.8225,23.7997,34.2805,h
13.2608,10.0045,20.3665,h
35.4328,12.6839,32.1414,h
34.0847,22.3498,74.0676,h
17.7494,14.6272,28.6886,h
67.855,11.9848,79.928,h
41.188,8.7842,15.6484,h
18.4881,6.2289,87.6399,h
29.4396,20.4049,2.898,h
26.6026,11.7037,12.153,h
25.4911,15.4594,75.1657,h
286.3977,157.2832,46.2558,h
46.6896,16.0466,52.8842,h
37.289,9.2609,1.6194,h
230.5499,145.5639,69.9989,h
15.138,8.0748,1.9985,h
149.253,68.5839,7.048,h
164.691,119.621,14.9677,h
12.9579,11.0885,32.5299,h
82.7549,20.2817,89.8116,h
64.5419,54.5073,31.4631,h
30.3496,21.4064,30.6333,h
22.6971,9.2923,78.5135,h
106.7029,29.9607,37.4671,h
29.811,10.8874,70.9211,h
215.716,54.1181,1.9377,h
235.367,108.814,59.671,h
31.5542,25.2923,33.3694,h
113.979,26.484,84.7169,h
38.8166,14.9294,27.0738,h
18.5994,12.481,1.1793,h
34.6337,7.1569,8.051,h
29.3356,15.7717,65.015,h
25.9113,11.6645,4.2998,h
146.867,43.4848,39.9463,h
62.3103,15.0893,63.3945,h
27.3584,11.0676,21.2633,h
26.581,9.0776,33.1884,h
44.5526,10.1376,3.077,h
31.2934,8.1559,85.5028,h
285.8368,179.2924,35.5504,h
27.0054,14.7283,8.7144,h
218.3761,125.694,75.4364,h
15.007,4.7531,10.7143,h
50.3947,10.9445,70.8438,h
30.1919,11.5269,70.509,h
55.4239,16.6488,7.785,h
130.983,56.0473,39.978,h
86.6426,14.4575,68.2433,h
69.6536,32.811,4.42,h
19.7657,10.8675,51.5436,h
153.2251,60.1199,5.688,h
37.6661,10.02,5.0986,h
32.6685,11.9,40.8331,h
46.9981,35.5131,29.733,h
23.6547,17.5581,73.7828,h
172.6668,119.5586,69.2286,h
113.062,75.0545,7.3405,h
92.2797,19.7173,50.299,h
31.6774,12.906,69.8269,h
15.189,14.8031,72.0368,h
15.2463,13.9656,88.9297,h
206.5165,49.0302,29.5876,h
18.7164,9.7296,44.4721,h
16.2518,11.5767,82.112,h
233.039,201.364,11.8951,h
150.223,38.4345,17.2507,h
212.7638,82.92,9.5929,h
13.6798,6.7407,18.4679,h
12.6187,11.8044,24.545,h
62.4352,9.0876,4.996,h
35.1734,20.9746,43.2555,h
29.3437,12.575,32.1435,h
13.1972,11.7719,36.4006,h
30.3908,7.6326,53.951,h
162.1957,55.2847,66.7174,h
86.5932,50.6583,6.721,h
45.397,9.8762,29.0002,h
136.716,34.9366,13.195,h
20.4351,10.9445,73.5855,h
26.9946,15.3352,57.15,h
18.5391,14.1797,37.947,h
101.501,82.7937,33.688,h
58.3867,12.853,89.5595,h
214.806,43.6493,52.9093,h
15.9546,11.5566,11.325,h
20.2845,5.6058,88.897,h
105.1794,46.2561,26.1867,h
28.1201,10.785,58.3736,h
126.5051,86.495,51.0941,h
43.2166,9.1758,55.468,h
36.8281,9.5478,34.0317,h
101.542,20.1867,15.5822,h
78.7351,35.2467,27.524,h
86.8255,18.0755,87.3897,h
10.9668,8.6714,75.9919,h
233.094,33.1213,65.1453,h
11.9346,4.6845,61.0924,h
20.4809,10.3726,84.7118,h
66.2837,30.9485,41.382,h
95.3944,70.4099,78.833,h
23.3011,13.7888,53.8272,h
109.1565,18.2065,59.091,h
44.6675,21.9399,1.6086,h
18.1068,10.3973,34.7151,h
49.8695,25.5181,0.0097,h
29.9448,10.7167,79.772,h
16.6762,16.1934,31.8432,h
52.1729,43.5335,66.511,h
93.3756,56.9617,47.454,h
27.2805,0.6171,12.4293,h
188.0012,65.4023,82.3182,h
107.7187,85.7887,65.7382,h
49.7083,11.6316,74.3395,h
77.2826,31.1825,72.5661,h
20.3407,7.4247,12.1306,h
32.9645,10.633,60.9326,h
290.9274,63.2814,43.2185,h
135.4248,84.6411,80.726,h
17.0899,16.6616,69.2804,h
17.457,10.0896,5.0668,h
87.8523,82.6742,87.844,h
77.9995,33.1959,23.549,h
24.6829,9.1786,86.1728,h
45.1554,9.6212,17.7436,h
25.4641,15.0072,54.7523,h
145.2085,128.5932,44.045,h
46.3787,16.4464,25.804,h
47.3963,10.9703,39.593,h
26.0458,10.0083,54.1973,h
9.6831,7.2796,75.6244,h
43.2611,13.5934,23.1995,h
40.2674,31.7167,24.013,h
79.066,53.9581,0.9643,h
34.8458,8.0214,47.5145,h
155.9102,42.2451,16.0222,h
63.9818,25.133,8.726,h
16.9894,11.0002,55.393,h
45.1761,15.2625,59.9936,h
47.8518,9.567,87.7844,h
25.8499,8.5086,68.843,h
140.7628,70.7294,14.5686,h
23.7928,13.9277,74.5814,h
71.1308,51.5757,20.3295,h
25.9293,20.0075,81.0687,h
49.3887,9.3773,22.7965,h
98.8028,16.4991,81.1201,h
33.851,10.4137,85.1914,h
23.3767,14.1785,8.7792,h
44.3851,30.6704,20.0643,h
153.45,20.2858,11.4194,h
61.7893,52.2988,20.5574,h
39.0281,9.4129,31.528,h
54.0843,18.7006,41.7125,h
150.5909,86.5713,84.0206,h
243.7113,117.4906,30.7446,h
246.1568,104.1048,31.9716,h
19.6711,6.7556,21.559,h
114.804,63.3777,14.701,h
128.925,28.6977,78.9237,h
70.3597,13.721,59.665,h
76.6007,31.6078,2.405,h
12.2154,10.328,18.7937,h
49.2668,21.7636,75.1611,h
41.4364,8.2403,14.433,h
63.4427,48.4232,62.084,h
36.6435,10.8783,3.6132,h
127.704,101.016,50.4247,h
33.9769,15.4061,28.512,h
31.1619,12.4768,27.917,h
18.3266,10.5029,4.3975,h
89.1214,17.5649,59.553,h
42.1323,20.3812,73.055,h
20.0711,8.9345,89.7209,h
16.2721,11.4997,25.4875,h
118.532,26.8224,27.942,h
22.9399,14.2921,33.3697,h
81.0446,25.2364,25.2656,h
179.8715,83.9576,66.1754,h
200.1055,92.8443,8.5877,h
213.1212,68.7536,47.3361,h
105.135,64.1772,1.344,h
23.1649,16.3238,12.968,h
130.792,77.1525,51.585,h
36.0807,7.6872,25.105,h
36.7024,18.9061,55.657,h
60.7878,25.458,63.229,h
34.8949,15.5169,48.9159,h
60.654,16.7887,53.6138,h
15.5072,6.8242,57.2055,h
212.2563,102.6186,26.5495,h
39.5364,16.308,4.4299,h
34.1721,8.7107,69.07,h
52.1824,27.073,81.8003,h
44.5592,13.8983,67.4627,h
13.4821,10.1232,61.26,h
21.0523,14.8214,12.1039,h
40.0688,17.115,3.39,h
15.8819,14.8484,58.0306,h
41.5143,37.7714,26.155,h
32.3347,8.7516,48.4534,h
61.5559,15.2269,11.1606,h
18.1525,15.6634,74.436,h
19.6711,6.7556,21.559,h
81.9305,37.9403,1.671,h
35.5351,10.0228,10.633,h
107.547,21.5764,12.9259,h
18.2935,14.4717,58.0392,h
103.6647,79.7805,58.9961,h
24.5359,11.5548,66.8673,h
16.7945,10.1567,47.2783,h
42.3216,17.0519,74.1519,h
27.6224,10.1414,77.9632,h
117.902,69.9325,57.1777,h
258.7196,188.8866,75.4253,h
50.8775,37.0657,45.4303,h
64.5225,32.4498,2.8159,h
239.0615,74.374,58.3789,h
151.944,50.3368,56.64,h
242.0791,71.1568,60.7836,h
16.9608,11.1912,41.7464,h
75.8507,19.2153,15.3192,h
19.1533,10.0736,69.7206,h
32.1778,18.286,39.654,h
20.8258,7.0223,33.6243,h
86.6506,26.9587,20.8951,h
132.313,68.7357,85.6332,h
66.1075,11.957,47.6322,h
254.5495,36.3921,47.5982,h
52.4535,35.8114,78.344,h
56.9366,10.2765,53.2187,h
20.1149,7.1037,29.782,h
118.4908,66.9402,79.3923,h
146.311,53.1446,50.3566,h
125.4518,61.7761,18.6955,h
57.2275,30.3038,89.3565,h
17.2673,5.2644,73.7293,h
33.0547,6.9405,23.182,h
29.6153,8.6906,17.7295,h
101.2776,56.3561,7.1559,h
167.126,69.8462,69.7942,h
24.7422,12.3153,52.9186,h
73.9242,56.4758,56.295,h
28.0088,22.9561,25.5231,h
11.7936,9.5614,19.851,h
147.1506,107.5474,78.6086,h
50.5327,7.8642,34.6666,h
20.6072,13.6815,29.4167,h
17.5083,9.0354,47.8106,h
25.4875,13.3783,37.6685,h
29.0865,8.5601,40.3874,h
36.8382,15.6184,55.4245,h
74.3058,10.8371,17.416,h
27.3719,9.6941,89.5153,h
27.9249,10.6447,60.341,h
63.0614,33.1903,45.916,h
12.2144,5.57,76.9712,h
72.0809,24.7358,70.7062,h
34.7091,20.0706,84.7176,h
35.1774,9.5536,33.0037,h
108.0953,20.8474,30.9271,h
41.28,26.0503,66.6318,h
27.1973,9.1391,27.3457,h
27.5851,15.7422,13.7471,h
21.948,0.0044,21.3668,h
73.4303,29.8695,6.0497,h
26.8589,6.9689,89.9579,h
30.8287,6.7464,1.459,h
22.3088,17.7442,67.58,h
13.1689,10.9001,11.1276,h
20.479,18.2429,76.734,h
41.1069,11.8791,48.1747,h
30.1103,9.8668,42.5002,h
176.5893,35.1667,61.0423,h
30.8021,11.37,78.0385,h
23.5084,10.3693,56.8778,h
46.3814,8.7167,26.0663,h
44.9285,10.8788,9.988,h
24.6687,21.3662,58.515,h
70.8699,24.5387,39.2105,h
81.7073,68.9486,11.9699,h
107.7833,16.1712,50.5049,h
131.466,65.7777,25.926,h
111.1472,38.2415,39.1399,h
88.781,26.3649,83.143,h
36.1005,10.3413,2.7836,h
21.1741,15.6793,50.344,h
49.0571,18.3374,0.025,h
35.967,9.852,64.615,h
48.5138,33.7706,72.2367,h
122.853,31.2607,7.5012,h
20.4949,8.4959,51.998,h
25.4443,19.3463,20.8915,h
131.72,61.4398,48.984,h
11.8752,8.293,10.7937,h
73.6323,40.3975,46.2331,h
126.634,65.2359,65.741,h
47.616,15.4392,54.8006,h
24.4126,11.7612,53.7096,h
47.133,5.0732,35.9407,h
209.539,22.3619,61.0499,h
101.9257,44.3087,64.9736,h
17.9577,13.544,19.4055,h
154.811,29.136,0.697,h
94.7731,74.473,22.4103,h
199.802,29.3315,40.5742,h
62.1168,17.5698,29.379,h
37.7629,11.7837,24.6466,h
69.1433,34.7464,77.8989,h
70.8471,29.3421,9.3601,h
34.4133,9.8594,62.831,h
39.7227,30.5479,52.0738,h
33.3384,15.5055,58.9381,h
186.925,116.872,49.6546,h
38.7404,9.7005,15.4031,h
33.2105,14.3545,7.777,h
79.3454,44.406,29.2167,h
38.4459,11.8371,77.696,h
21.0383,10.204,9.9481,h
67.4516,2.7156,26.8693,h
44.3788,14.3154,60.4565,h
29.1979,5.5862,83.602,h
20.7517,14.927,57.1232,h
18.336,10.3094,68.2545,h
59.5654,30.2124,78.0882,h
180.999,58.4085,41.742,h
162.722,65.6073,35.443,h
130.242,75.412,14.2737,h
107.6151,50.4262,67.6349,h
21.4698,12.641,4.589,h
14.6612,8.4453,67.6927,h
17.4437,16.6297,4.2008,h
50.2766,17.6431,2.6069,h
41.5674,25.081,28.306,h
121.254,77.0003,58.0869,h
91.438,54.2114,52.5424,h
19.1909,12.5187,48.9617,h
26.974,10.4617,32.7169,h
19.8489,12.8985,55.0925,h
24.0557,16.0667,37.151,h
40.3392,10.0127,44.4455,h
32.1676,7.4484,31.218,h
159.654,62.1215,88.0923,h
39.2624,15.3924,69.966,h
27.214,13.6679,55.9207,h
28.5749,9.4561,51.6158,h
21.2489,15.2421,56.632,h
186.19,25.8494,3.123,h
32.2371,9.1144,87.8265,h
42.5919,27.8144,68.0481,h
126.076,74.85,16.1181,h
130.7112,13.8452,47.0975,h
44.2348,14.3562,5.248,h
21.646,12.4422,66.525,h
91.718,75.6788,53.5527,h
12.9752,11.1326,66.9514,h
21.2342,15.4418,68.0255,h
179.965,146.529,78.073,h
23.2237,11.7907,42.213,h
17.6353,2.6886,26.5873,h
23.0205,9.5145,60.0184,h
16.8871,13.0094,55.9778,h
141.093,38.294,70.897,h
16.1266,6.3588,34.2326,h
38.7116,24.2647,30.7311,h
57.1905,35.5095,44.732,h
30.2768,17.9293,26.7655,h
131.039,84.4568,80.4261,h
43.5661,9.2109,58.439,h
26.7451,8.3658,75.0324,h
101.338,38.4791,71.7654,h
51.3999,28.2574,32.3743,h
30.1744,10.3081,40.4178,h
28.5425,11.917,36.659,h
94.798,22.3755,52.436,h
43.5601,20.6568,10.6667,h
26.9052,12.155,84.1917,h
97.6882,64.7545,32.2174,h
220.9871,26.544,16.1113,h
27.4599,12.6085,68.844,h
21.929,0.5936,75.6658,h
25.8321,7.2485,70.5676,h
144.7233,35.266,22.6646,h
21.1622,17.2962,62.3566,h
32.3071,14.5857,85.5332,h
55.7126,12.7398,51.6743,h
20.2693,10.7374,57.08,h
21.1064,13.3696,67.4128,h
11.9727,9.3311,72.2134,h
101.66,19.734,6.6869,h
191.8036,49.7183,44.3492,h
134.1057,43.8019,21.2117,h
32.5462,11.5827,86.7709,h
210.508,61.4402,83.4866,h
150.773,14.7692,25.6371,h
98.9974,36.6955,3.854,h
27.5146,11.2114,50.3004,h
18.719,10.0538,54.437,h
33.4507,7.9721,54.2724,h
118.059,112.7049,70.1747,h
73.7598,19.5252,9.2372,h
56.8163,30.386,71.2264,h
23.0323,1.647,34.8118,h
32.4015,7.2669,4.2383,h
82.7136,61.6217,24.8686,h
48.7661,36.6354,44.1112,h
95.2929,21.2305,36.6314,h
19.2317,9.98,64.379,h
96.3524,61.7175,63.1443,h
27.7813,7.8339,76.1245,h
83.643,14.7924,47.7477,h
108.3936,20.7227,50.8906,h
16.7528,14.3809,17.8318,h
13.0151,11.207,52.8611,h
57.9494,48.1364,82.4341,h
85.7372,18.5762,20.6114,h
41.0578,21.64,2.203,h
128.3255,41.6036,11.1494,h
54.8547,12.4319,70.289,h
58.9852,20.6539,58.8046,h
12.3915,12.0938,17.4271,h
35.7876,19.1477,5.585,h
99.7076,17.4326,5.5791,h
