@relation magic

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
82.8408,3.3101,0.1763,7.551,g
20.5892,2.4786,0.402,11.6155,g
99.0964,3.853,0.1462,0.983,g
19.5713,2.5647,0.4523,61.157,g
19.8334,2.5459,0.5206,39.5399,g
26.9185,2.4023,0.4475,20.6971,g
26.5857,2.4669,0.43,13.873,g
24.3458,2.4609,0.4498,29.107,g
69.4398,3.1443,0.2468,11.29,g
32.4232,2.842,0.305,23.7956,g
24.4953,2.3927,0.6194,5.0927,g
32.748,2.4314,0.4519,8.4594,g
21.0923,2.1931,0.5513,19.3207,g
89.2164,2.5403,0.4553,3.4312,g
45.845,2.7135,0.3327,3.3124,g
27.6315,2.4464,0.4759,34.121,g
76.0524,2.7131,0.3175,0.792,g
18.1854,2.1673,0.5442,33.034,g
71.2234,2.9445,0.2557,7.615,g
32.0024,2.6959,0.3102,27.5578,g
13.2085,2.1446,0.7814,56.222,g
76.099,2.8639,0.3461,3.46,g
29.624,2.8506,0.244,1.1537,g
72.8669,3.5028,0.2193,1.067,g
25.1721,2.3395,0.4668,24.564,g
51.2161,2.7156,0.2907,22.5804,g
61.3263,2.8845,0.274,9.9477,g
53.5082,3.2121,0.2283,0.487,g
47.9863,2.9722,0.322,3.9724,g
21.4765,2.6058,0.5601,36.335,g
33.9833,3.0904,0.3207,7.211,g
53.9567,2.938,0.331,0.2989,g
18.5533,2.1717,0.7677,76.6555,g
25.4589,2.3314,0.5175,14.963,g
63.0359,3.2057,0.1818,1.9109,g
62.152,3.0563,0.2486,0.5862,g
13.0916,2.1351,0.7766,51.288,g
18.6233,2.3829,0.5921,85.5581,g
23.9569,2.0273,0.6948,66.733,g
26.5021,2.3531,0.4967,32.9272,g
56.5581,2.9598,0.2436,3.622,g
24.5739,2.4224,0.5028,11.283,g
105.104,3.5361,0.1653,0.3837,g
27.2304,2.6375,0.371,77.5379,g
43.9432,3.1915,0.1673,18.3709,g
16.2944,2.2175,0.6061,81.919,g
12.9644,2.0952,0.747,5.011,g
37.6961,2.708,0.2586,1.203,g
24.3642,2.29,0.641,10.8031,g
24.0201,2.451,0.5416,6.311,g
20.6595,2.3243,0.6682,12.801,g
34.7035,2.8663,0.3537,5.354,g
65.8344,3.3792,0.1904,7.6011,g
76.496,2.871,0.1992,6.819,g
24.1449,2.6021,0.385,35.5329,g
25.8767,2.2279,0.5503,27.242,g
84.5375,3.4894,0.1478,6.7811,g
62.2088,2.972,0.2272,1.9962,g
36.9453,2.5593,0.3531,2.242,g
72.1379,2.6972,0.3193,0.5105,g
86.9253,2.9077,0.2375,7.553,g
25.9652,2.6484,0.4157,38.236,g
36.4971,2.6924,0.3452,7.444,g
96.8724,3.1256,0.1947,6.0195,g
109.535,3.4319,0.1561,6.105,g
80.9531,3.6501,0.1818,1.7098,g
12.7299,2.0737,0.7173,1.9575,g
60.0587,2.7404,0.3164,4.862,g
17.9301,2.3522,0.6667,83.2347,g
107.188,4.0132,0.1098,2.0941,g
41.7967,2.8782,0.266,17.537,g
43.3635,2.6335,0.3163,3.7958,g
68.4131,3.2439,0.2178,1.1476,g
12.7592,2.2162,0.7234,1.2142,g
20.7715,2.0394,0.6849,33.313,g
49.2169,3.2258,0.1683,2.1269,g
29.2873,2.4005,0.5288,12.5354,g
31.3912,2.7803,0.4444,5.4551,g
103.705,4.1844,0.0831,2.4726,g
48.714,3.0745,0.1988,8.5106,g
50.42,2.9085,0.2877,4.294,g
34.7405,2.5581,0.4426,12.6698,g
13.1518,2.1538,0.786,2.463,g
22.9515,2.6479,0.3532,22.4192,g
28.5875,2.6679,0.3523,25.702,g
20.9383,2.3294,0.4918,52.554,g
32.3688,2.4728,0.4411,19.01,g
28.0184,2.7356,0.4191,3.306,g
39.1007,2.9983,0.3102,4.659,g
150.978,5.01,0.0171,55.18,g
18.1675,2.2122,0.5706,34.9363,g
29.719,2.5031,0.3893,4.549,g
51.3222,3.6777,0.1834,5.6174,g
52.5166,2.8528,0.3579,1.737,g
89.6345,3.468,0.1951,13.8802,g
12.6909,2.3375,0.6989,7.208,g
46.3055,2.6803,0.334,6.021,g
20.8538,2.5112,0.4438,14.2807,g
18.8734,2.5821,0.4686,17.1286,g
77.7307,3.6158,0.2001,0.57,g
32.5167,2.8624,0.3528,4.1346,g
24.5289,2.5641,0.4611,2.189,g
74.7091,3.264,0.3191,4.257,g
26.0564,2.6848,0.4008,62.601,g
95.3856,2.64,0.3093,0.6251,g
31.9031,2.8146,0.259,42.0116,g
77.8141,3.7987,0.1644,2.712,g
31.6176,2.7767,0.3629,2.98,g
82.9946,3.1989,0.2258,2.9285,g
81.0239,3.5175,0.2889,5.0286,g
22.7698,2.534,0.5556,15.1204,g
16.3081,2.3444,0.6425,16.3315,g
24.1407,2.4241,0.5687,2.541,g
24.5394,2.6484,0.4854,10.0304,g
23.8725,2.3444,0.6697,9.027,g
39.4615,2.8552,0.2415,2.068,g
74.6311,3.1666,0.1417,28.3058,g
28.9813,2.9405,0.2936,46.863,g
18.8644,2.3263,0.5613,34.4181,g
45.629,3.1189,0.1871,1.198,g
25.2187,2.6304,0.4754,32.3326,g
38.8604,2.8946,0.311,5.8146,g
92.6912,4.0311,0.1055,0.019,g
62.2387,2.7738,0.3266,11.48,g
24.1838,2.5729,0.2834,52.1482,g
35.1787,2.601,0.4862,19.0052,g
29.8866,2.7664,0.2945,19.5579,g
72.1161,3.5358,0.1634,15.2695,g
29.0851,2.8404,0.2426,16.727,g
80.9416,3.5336,0.1706,0.0974,g
77.5343,3.2671,0.2584,1.892,g
101.578,2.9921,0.2138,22.201,g
25.4474,2.5815,0.4561,16.4371,g
20.9852,2.1717,0.7811,22.568,g
21.3232,2.6871,0.4111,6.2738,g
113.563,2.5283,0.3881,11.697,g
22.1866,2.1931,0.6026,74.228,g
26.8184,2.6449,0.419,3.2859,g
51.2309,2.7003,0.4128,10.5101,g
16.3675,2.4814,0.5974,12.3236,g
37.737,2.8639,0.2886,20.583,g
31.0425,2.4224,0.4423,0.0086,g
19.2635,2.1287,0.7361,77.957,g
61.0596,3.4491,0.1372,16.686,g
25.636,2.4757,0.4548,36.759,g
27.5928,2.4786,0.485,8.947,g
83.5017,3.7774,0.1493,4.43,g
60.3633,2.776,0.2379,9.802,g
99.7911,3.807,0.1435,4.3725,g
25.4375,2.8136,0.4101,9.8822,g
18.8496,2.4401,0.5154,25.809,g
67.0368,3.461,0.1505,0.1579,g
18.3843,2.4676,0.5588,62.5869,g
97.1493,3.8354,0.1451,1.94,g
129.428,2.4556,0.4694,1.004,g
34.5073,2.4661,0.3863,16.189,g
59.435,2.913,0.3177,5.841,g
20.1445,2.1319,0.7306,9.906,g
75.3209,3.3055,0.3979,2.001,g
25.4335,2.5605,0.4512,2.276,g
37.7815,2.9172,0.2492,2.705,g
39.0288,2.5126,0.4485,13.5464,g
63.6229,3.9595,0.1179,1.0007,g
116.741,2.9557,0.34,2.334,g
25.5659,2.586,0.3839,9.1817,g
18.6873,2.4014,0.7262,34.0054,g
49.4834,2.995,0.2418,0.9353,g
19.6449,2.5024,0.478,19.405,g
22.2351,2.3086,0.4668,0.427,g
67.7932,3.0607,0.2165,6.105,g
85.0351,3.9532,0.1497,3.181,g
22.0202,2.5496,0.4147,30.327,g
76.9829,3.0888,0.2681,5.806,g
108.727,3.7864,0.1321,2.923,g
27.6262,2.1903,0.5935,46.468,g
24.3113,2.4125,0.5377,5.4233,g
37.8835,2.5752,0.3298,6.518,g
39.168,2.6469,0.3269,27.4221,g
51.115,2.752,0.2159,21.9356,g
27.4068,2.3086,0.4177,10.3529,g
25.2208,2.0952,0.7068,29.9003,g
142.563,2.7447,0.4572,0.8956,g
33.4366,2.6026,0.4644,4.5456,g
100.153,3.2772,0.1564,4.7858,g
22.3934,2.3139,0.5728,47.2156,g
47.6871,3.3241,0.1863,15.898,g
53.4552,2.7536,0.3704,10.0836,g
24.9084,2.7443,0.382,0.758,g
27.4773,3.0513,0.2968,17.8597,g
20.2065,2.3424,0.6273,33.39,g
14.2556,2.3201,0.6986,63.8003,g
23.5536,2.3962,0.4297,49.0547,g
66.4899,3.2398,0.2378,3.6733,g
103.227,2.5276,0.457,2.4303,g
35.4866,2.8971,0.2674,17.16,g
24.8839,2.5982,0.6683,1.8198,g
19.6336,2.5172,0.5015,32.2376,g
80.8604,3.0026,0.3519,2.788,g
80.1873,3.8487,0.1461,0.9381,g
30.1107,3.1978,0.2682,11.867,g
33.0473,2.6875,0.4476,9.5992,g
42.9959,3.3051,0.2452,2.045,g
43.2374,2.6994,0.3576,7.006,g
52.2488,2.9325,0.2442,3.926,g
52.8214,2.7828,0.3001,14.834,g
28.8686,2.4322,0.4732,26.025,g
37.6527,2.7771,0.2723,74.6315,g
85.6655,3.6516,0.1733,1.8868,g
34.2078,2.5521,0.3843,6.6964,g
21.1271,2.2625,0.623,16.8596,g
41.8803,3.3672,0.3164,2.2801,g
77.4047,3.5437,0.2002,4.6324,g
12.7395,2.0434,0.7149,29.266,g
42.5007,3.065,0.2833,0.292,g
23.8755,2.2355,0.5116,41.4167,g
62.7644,3.7026,0.1807,4.1234,g
41.2042,2.8811,0.3379,3.3282,g
53.1157,3.3184,0.1951,2.73,g
12.7087,2.0774,0.7113,46.283,g
12.968,2.1351,0.7473,55.5492,g
19.4394,2.273,0.4747,29.742,g
27.0762,2.7536,0.2857,10.25,g
37.5499,2.9987,0.2457,26.688,g
27.518,2.5453,0.5071,6.1065,g
23.6038,2.4362,0.4689,1.699,g
90.6123,3.6258,0.1906,4.6584,g
91.8755,4.1987,0.0803,53.79,g
33.7694,2.9696,0.2971,18.9,g
25.7554,2.1508,0.742,0.0002,g
20.9402,2.5933,0.4235,14.19,g
25.9153,2.695,0.4823,42.9788,g
90.2691,3.9116,0.1438,1.1204,g
94.7591,3.3961,0.1189,6.005,g
13.226,2.1569,0.7944,84.0609,g
33.4674,2.4082,0.4141,2.9606,g
12.9774,2.1945,0.7476,68.4457,g
47.7599,2.4314,0.4296,19.6618,g
39.0798,2.9643,0.253,15.7293,g
23.6261,2.6707,0.4418,10.738,g
29.3091,2.766,0.3685,24.9607,g
20.9032,2.0273,0.723,25.9219,g
50.5199,2.9692,0.2598,12.511,g
23.7571,2.786,0.419,14.9592,g
65.5415,2.5502,0.4986,0.8093,g
20.4405,2.0273,0.7042,3.57,g
66.4813,3.1509,0.2713,2.0401,g
27.0734,2.639,0.3628,1.2713,g
18.6133,2.3054,0.6089,9.438,g
38.6616,2.7189,0.2598,8.262,g
26.8717,2.4306,0.3377,1.8311,g
18.1125,2.3314,0.4988,14.9007,g
115.093,4.4291,0.0482,5.487,g
96.7683,4.0542,0.1104,0.823,g
41.1112,2.9506,0.2387,10.6379,g
36.0925,3.0892,0.2647,29.33,g
61.0835,3.0682,0.206,12.079,g
21.2848,2.1629,0.7216,48.4705,g
38.7504,2.6508,0.4067,13.6657,g
25.4301,2.3149,0.4988,4.087,g
92.5854,3.0071,0.3119,2.5099,g
40.7123,3.0374,0.2734,16.5465,g
96.6184,3.268,0.1646,2.6775,g
42.3916,2.7332,0.329,13.6997,g
97.1547,3.972,0.1395,1.2669,g
61.2167,2.8993,0.2875,5.806,g
19.6129,2.2516,0.8123,9.825,g
36.5105,2.7924,0.3016,25.1167,g
37.3068,2.6898,0.2288,3.436,g
27.8065,2.5658,0.462,9.2,g
18.2028,2.4526,0.5115,2.5957,g
99.9956,3.2382,0.2872,0.12,g
42.2087,2.7649,0.2801,50.521,g
19.1347,2.2355,0.5465,5.5012,g
35.2422,2.7376,0.3623,17.504,g
47.3034,3.0398,0.2673,17.2617,g
47.0589,2.7675,0.2938,15.2609,g
25.5165,2.6253,0.4621,26.9872,g
33.5495,3.0077,0.2436,37.48,g
47.1947,2.8028,0.3591,8.021,g
61.7228,3.5276,0.2279,2.701,g
81.6624,3.7255,0.1893,0.3395,g
34.1947,2.9906,0.277,6.437,g
18.2796,2.1367,0.5474,0.0621,g
85.411,2.9566,0.3105,6.244,g
70.6423,2.9533,0.2661,8.94,g
28.7628,2.5453,0.5157,14.3708,g
29.6088,2.6794,0.3661,6.737,g
30.2969,2.8325,0.2338,37.42,g
33.3308,2.472,0.6307,22.93,g
21.8918,2.2776,0.723,1.5218,g
38.2958,3.2179,0.2446,18.358,g
19.8391,2.281,0.6544,26.5117,g
85.1967,3.8162,0.1539,1.473,g
53.2494,3.0022,0.2368,2.9517,g
20.2506,2.4464,0.5009,17.2109,g
48.6983,3.0748,0.2921,4.923,g
80.2379,3.7361,0.1506,1.932,g
20.1931,2.1569,0.7735,53.202,g
61.3352,2.9836,0.2513,9.634,g
26.712,2.7931,0.3752,44.012,g
32.0586,2.5072,0.3826,12.1807,g
20.4844,2.4556,0.4518,63.2473,g
30.7607,2.4616,0.3972,2.423,g
28.2159,2.601,0.406,33.437,g
21.4458,2.6835,0.4663,34.2026,g
29.5728,2.9834,0.3522,28.8051,g
22.7882,2.2923,0.6888,63.8216,g
31.6831,2.3294,0.4309,65.85,g
28.1919,2.8251,0.2797,80.2551,g
95.8184,2.6405,0.341,6.415,g
39.9551,3.2417,0.2459,7.511,g
32.5556,2.527,0.3893,1.1232,g
117.985,3.0473,0.1605,2.2668,g
12.9987,2.1351,0.7546,32.861,g
20.1335,2.1599,0.7197,57.56,g
23.6209,2.7782,0.3767,6.675,g
18.9556,2.1804,0.7591,59.64,g
18.6774,2.586,0.5551,15.0753,g
88.5482,3.4583,0.2993,1.4057,g
102.704,3.2973,0.2249,1.4659,g
37.9953,2.5916,0.356,10.0049,g
55.5478,3.2303,0.2124,5.806,g
29.1123,2.635,0.3175,36.953,g
31.7355,2.616,0.3995,3.6204,g
37.7947,2.9188,0.264,20.555,g
64.3999,3.2383,0.1976,8.889,g
66.0313,3.2999,0.2201,3.082,g
19.901,2.499,0.5071,49.186,g
19.4413,2.1351,0.7839,27.318,g
34.5344,2.6021,0.4,9.6722,g
34.6908,2.5004,0.3791,10.612,g
95.2817,3.7994,0.1168,6.69,g
12.796,2.1569,0.7247,76.5332,g
21.7089,2.5145,0.4709,3.465,g
70.6084,2.9877,0.1574,68.6708,g
81.5827,3.1838,0.2502,0.5805,g
49.7442,3.4442,0.178,7.3364,g
38.9357,3.1116,0.2869,14.2862,g
25.6272,2.4014,0.369,36.69,g
24.9251,2.4401,0.4791,12.174,g
83.7959,3.5502,0.1786,1.9876,g
31.9231,2.873,0.3389,44.2068,g
49.1913,2.9506,0.2431,4.2502,g
96.782,3.7516,0.1596,0.7623,g
28.1928,2.7376,0.3202,10.515,g
29.5497,2.5911,0.3385,9.969,g
77.2484,2.5647,0.4714,5.7357,g
45.1593,2.8576,0.2304,2.219,g
24.0549,2.2279,0.5503,44.928,g
17.5567,2.3838,0.6859,20.564,g
21.0232,2.2355,0.5872,79.8933,g
49.3535,2.8591,0.314,12.9575,g
41.9869,2.6154,0.3491,18.8358,g
30.7144,3.1342,0.2988,25.431,g
79.775,3.6508,0.1461,1.379,g
17.8476,2.2742,0.6011,43.7863,g
12.496,2.0846,0.6914,71.8226,g
74.5996,3.0058,0.2585,2.591,g
34.4713,3.2102,0.2478,14.0804,g
38.5154,2.8885,0.3116,9.826,g
30.7503,2.3829,0.5052,54.4208,g
48.931,3.0257,0.2008,1.4587,g
24.7188,2.6274,0.3349,46.523,g
45.605,2.5397,0.381,30.557,g
20.5839,2.4191,0.4724,26.586,g
94.0642,3.1281,0.2264,4.9933,g
25.3993,2.5334,0.3953,8.4814,g
98.3607,3.4009,0.1538,2.9063,g
36.1504,3.0544,0.2558,10.098,g
19.3101,2.4571,0.3805,4.3446,g
20.2191,2.3444,0.6109,34.0559,g
94.9418,3.9991,0.1081,9.74,g
37.0597,2.9039,0.2695,3.6658,g
16.9741,2.3304,0.6355,51.3957,g
24.7396,2.5717,0.496,20.6015,g
20.1501,2.2292,0.7375,28.5692,g
52.5964,2.9518,0.2939,5.258,g
66.6383,3.2848,0.1739,5.2154,g
19.7259,2.5353,0.5102,7.3544,g
32.0205,3.0103,0.3164,5.6933,g
12.9823,2.1255,0.7491,71.697,g
19.7289,2.1889,0.7832,28.062,g
25.1368,2.3988,0.519,19.017,g
58.3566,2.9963,0.2229,3.237,g
58.113,2.8351,0.4152,3.9914,g
23.6039,2.638,0.3728,6.139,g
47.2817,2.7709,0.2339,19.286,g
53.9293,2.4249,0.4436,2.882,g
28.9104,2.2889,0.4576,21.912,g
85.6557,2.5599,0.3003,16.789,g
51.6133,2.7709,0.4203,7.748,g
20.6987,2.4742,0.5671,85.8793,g
28.1746,2.4464,0.3971,47.407,g
40.5427,3.0199,0.2464,21.1203,g
43.0535,2.7251,0.5179,5.984,g
24.004,2.5447,0.4365,9.1148,g
21.4822,2.1383,0.6982,13.7252,g
28.1121,2.3909,0.4187,56.0863,g
102.309,3.9317,0.1118,2.334,g
25.7164,2.5065,0.4019,34.405,g
22.8277,2.4579,0.5261,53.449,g
22.5872,2.2188,0.7674,7.7242,g
29.0484,2.48,0.4338,0.212,g
112.948,3.2619,0.1335,0.938,g
84.6226,3.0531,0.2221,1.7962,g
38.5541,2.5391,0.4884,3.055,g
13.3872,2.2418,0.7966,48.4033,g
76.4172,2.9759,0.2167,9.7797,g
26.0678,2.721,0.4981,12.9637,g
17.9664,2.4464,0.576,80.7121,g
43.8753,3.6885,0.2002,9.6642,g
28.8471,2.1271,0.5448,13.2881,g
21.283,2.1717,0.7609,10.167,g
19.8847,2.3729,0.6737,24.9395,g
74.7135,2.964,0.3781,8.5098,g
30.5807,2.2253,0.5298,0.0648,g
24.5566,2.3971,0.5491,15.6504,g
76.4722,3.4648,0.1238,9.8048,g
82.9965,3.8066,0.1464,0.638,g
19.6355,2.5085,0.5147,6.3074,g
28.0211,2.7431,0.3957,85.3717,g
29.5611,2.5587,0.3204,23.721,g
29.6058,2.6207,0.3162,9.0521,g
20.9399,2.3253,0.487,24.006,g
33.8131,2.9452,0.2575,6.6811,g
38.8512,3.1089,0.2669,2.1568,g
76.6657,3.0276,0.2572,0.436,g
76.4616,3.1992,0.2042,2.091,g
45.9832,2.9325,0.2734,15.1333,g
56.6255,3.5083,0.1914,5.3505,g
13.2138,2.1629,0.7904,58.386,g
41.3848,2.7938,0.3521,9.628,g
41.7332,3.0443,0.2104,1.0347,g
15.6818,2.3075,0.6355,25.156,g
29.6226,2.4728,0.4108,19.914,g
51.9877,2.836,0.3253,3.8346,g
17.4153,2.4764,0.5442,8.0924,g
16.9577,2.3096,0.5784,49.1001,g
83.05,3.6171,0.2113,0.181,g
32.8483,2.5843,0.4688,4.565,g
21.1916,2.3483,0.3812,20.613,g
19.1694,2.3829,0.5466,6.4218,g
91.7477,2.9219,0.3208,9.9993,g
20.8527,2.1673,0.5918,85.4703,g
31.5567,2.5198,0.3263,21.041,g
22.4171,2.6309,0.4585,1.3357,g
22.5428,2.2148,0.5793,12.1643,g
81.2267,2.7384,0.2612,3.906,g
91.2235,3.3754,0.1706,3.586,g
27.9558,2.3738,0.5032,28.2901,g
26.9139,2.5557,0.4451,86.0321,g
106.244,3.8623,0.1054,1.464,g
30.2497,2.6128,0.3683,20.2662,g
19.8174,2.0473,0.7265,81.2154,g
51.326,3.0554,0.3002,7.26,g
99.8472,3.4756,0.2191,9.1004,g
17.1794,2.2967,0.5909,13.117,g
24.6165,2.7443,0.4757,15.114,g
19.0626,2.4023,0.4911,85.4811,g
81.4119,3.9915,0.1098,0.256,g
20.532,2.5587,0.4669,37.6012,g
18.5099,2.3775,0.5199,71.9926,g
12.7148,2.1351,0.7179,11.412,g
66.8036,3.683,0.1289,16.085,g
72.0069,3.3841,0.1924,3.422,g
74.4746,2.9717,0.2818,5.847,g
23.7185,2.1055,0.7686,7.361,g
64.3124,3.2968,0.2408,1.42,g
71.6766,3.63,0.1768,9.612,g
63.1451,2.8555,0.2301,10.179,g
20.0714,2.356,0.4361,64.773,g
93.1434,3.1433,0.2013,13.1944,g
28.7554,2.4166,0.41,2.941,g
32.8709,2.7604,0.3455,23.761,g
40.5879,2.5017,0.4126,15.0058,g
95.8777,3.8521,0.1568,1.397,g
18.1576,2.6201,0.5036,33.2818,g
28.0446,2.4108,0.4932,4.8014,g
77.0789,3.4049,0.1909,6.8425,g
59.2636,2.6154,0.2982,16.9458,g
20.503,2.3627,0.4772,11.4507,g
97.9047,4.0321,0.1185,8.181,g
34.9693,2.596,0.3701,17.804,g
18.9647,2.596,0.3929,1.5377,g
50.4152,2.9552,0.1962,15.5478,g
34.6692,3.0631,0.2369,8.705,g
89.5962,2.772,0.2401,7.4382,g
31.7833,2.6785,0.348,3.234,g
22.9757,2.4385,0.561,16.534,g
68.6372,3.2819,0.1609,2.245,g
76.6597,3.0904,0.3394,2.2854,g
32.4832,2.4836,0.3711,24.26,g
72.802,3.2564,0.1956,1.068,g
47.2489,2.9151,0.2517,0.7073,g
54.4781,2.7029,0.2874,1.3186,g
26.0277,2.5502,0.4535,0.6419,g
100.953,4.0455,0.0993,0.804,g
167.067,2.9135,0.316,4.486,g
19.5513,2.29,0.6769,9.757,g
23.49,2.7478,0.3878,15.7122,g
65.8187,3.2692,0.2185,3.2964,g
20.6035,2.238,0.5896,6.7081,g
25.3092,2.2589,0.4518,65.202,g
20.7835,2.0512,0.6844,64.912,g
18.155,2.3522,0.6889,16.0923,g
20.4916,2.4433,0.6018,23.468,g
33.5641,2.666,0.3085,2.9039,g
25.9722,2.3683,0.7495,15.733,g
31.0838,3.1676,0.3236,22.6709,g
75.596,2.8354,0.2805,5.9909,g
107.242,3.7072,0.1527,17.415,g
50.8879,2.9848,0.2113,1.6086,g
30.336,2.4814,0.4521,27.3402,g
42.0033,2.6889,0.3521,0.933,g
28.5828,2.6594,0.3527,3.05,g
135.909,2.8834,0.2616,67.903,g
28.9692,2.5916,0.3713,6.8788,g
20.1382,2.2636,0.4578,17.612,g
80.5967,3.5604,0.0999,5.9931,g
56.2778,2.8048,0.2351,4.439,g
23.8423,2.3838,0.4132,31.192,g
112.279,3.3409,0.1574,3.2837,g
13.1681,2.1477,0.7758,28.175,g
154.646,3.4518,0.159,4.0716,g
18.0214,2.1732,0.5772,0.8832,g
42.134,2.5933,0.3673,26.9644,g
20.7297,2.2867,0.4548,7.9853,g
81.2835,3.5357,0.1599,2.695,g
33.0328,2.6812,0.3,45.3284,g
44.6147,2.9795,0.2715,4.947,g
76.8377,3.5931,0.2389,4.154,g
40.8396,3.1243,0.2261,0.583,g
82.365,3.3093,0.2276,4.035,g
62.7922,2.857,0.296,0.368,g
45.3582,2.7997,0.2331,41.4223,g
22.0361,2.6096,0.5135,70.9158,g
35.8304,2.7938,0.3248,13.0951,g
22.4501,2.6294,0.5047,9.0379,g
79.051,3.7622,0.2268,2.3684,g
84.0324,3.2917,0.1619,1.839,g
23.6426,2.3149,0.7312,0,g
28.3287,2.404,0.5838,18.23,g
19.7327,2.1021,0.7194,89.3153,g
23.3346,2.4857,0.4967,2.7921,g
22.9384,2.3829,0.5714,56.2369,g
30.8885,2.667,0.3122,54.9356,g
46.3799,2.6613,0.3751,5.6712,g
25.385,2.525,0.3672,30.869,g
22.5255,2.5855,0.387,39.3295,g
43.3248,3.1785,0.2744,11.13,g
64.7847,2.9926,0.2411,22.163,g
16.9849,2.2625,0.5683,9.527,g
50.9134,3.0881,0.2914,4.3666,g
16.8917,2.2122,0.5767,73.5609,g
57.5229,3.0183,0.3183,2.846,g
96.2327,4.154,0.0779,4.854,g
22.8274,2.2355,0.5581,33.5573,g
22.0016,2.2945,0.5787,29.348,g
61.1704,3.1865,0.1966,4.301,g
30.858,2.9053,0.3358,1.0274,g
86.8732,3.8129,0.1777,2.192,g
71.7146,3.2586,0.21,6.282,g
20.8245,2.4997,0.4494,10.312,g
26.9932,2.4175,0.5698,7.251,g
81.2822,2.5353,0.3324,5.648,g
65.9081,3.0569,0.2465,17.3988,g
13.0934,2.2109,0.7754,74.741,g
77.6007,2.9795,0.2442,17.6219,g
25.7902,2.317,0.4627,22.684,g
23.1066,2.4141,0.5665,11.2044,g
86.8165,3.5146,0.1972,2.506,g
20.6747,2.1055,0.7059,46.066,g
83.2649,2.5024,0.4182,19.884,g
31.011,2.243,0.5886,15.774,g
48.267,2.4871,0.5179,40.3788,g
32.5149,2.6464,0.4582,10.4419,g
69.446,3.3528,0.2761,0.2501,g
42.0555,3.1033,0.227,0.091,g
35.7062,2.7871,0.2857,0.762,g
27.5369,2.8633,0.3397,39.9687,g
30.8407,2.6474,0.3288,53.8665,g
98.0185,3.1977,0.2766,3.6065,g
31.0746,2.2934,0.4275,36.8443,g
29.6626,2.4125,0.4913,8.1489,g
16.4338,2.233,0.5965,45.878,g
75.0145,3.4029,0.1748,2.5791,g
45.0952,3.1245,0.1734,21.611,g
13.4157,2.1889,0.8091,73.2939,g
29.3521,2.3802,0.3583,47.1879,g
42.0561,2.5283,0.4148,8.8998,g
37.1106,2.679,0.3141,0.4547,g
20.8053,2.0846,0.7572,19.327,g
66.0336,2.4983,0.4794,6.638,g
12.9697,2.1833,0.8,76.267,g
12.9881,2.1746,0.7492,57.4381,g
21.4291,2.4289,0.4916,38.5808,g
69.7964,3.2262,0.2257,2.152,g
33.2739,2.6314,0.4439,11.2284,g
20.5012,2.4249,0.4662,5.932,g
12.5969,2.1804,0.6997,62.6968,g
26.0944,2.6345,0.3643,13.429,g
29.3669,2.5821,0.4581,3.0025,g
50.3888,2.642,0.3056,4.4298,g
43.5004,3.1599,0.2318,18.5411,g
12.5521,2.1156,0.6973,16.706,g
75.9021,2.5694,0.3342,4.814,g
21.9144,2.4257,0.4878,22.162,g
25.1609,2.5231,0.4138,28.351,g
29.3874,2.7423,0.3656,10.789,g
23.7727,2.7046,0.4087,10.926,g
45.5221,2.8205,0.3235,9.498,g
40.4156,2.7835,0.2634,0.8645,g
40.9662,2.9248,0.2545,4.324,g
32.8666,2.3683,0.4797,58.601,g
23.2097,2.7251,0.3823,24.8586,g
19.3476,2.1746,0.7358,62.5119,g
20.5028,2.0626,0.7013,66.693,g
97.6967,3.7623,0.1796,1.141,g
21.4668,2.2945,0.5635,30.8438,g
49.8142,2.372,0.5096,14.103,g
65.1314,3.345,0.2427,10.7786,g
12.8944,2.0917,0.7368,58.035,g
28.7177,2.5838,0.4329,8.54,g
70.8315,3.3197,0.2227,10.385,g
24.6574,2.6335,0.4884,17.585,g
47.0908,3.2496,0.3248,10.831,g
103.501,2.7135,0.3017,3.679,g
41.9098,2.6201,0.3597,15.3551,g
22.3722,2.2455,0.6023,0.3141,g
31.9774,2.7723,0.4088,6.46,g
41.095,2.8079,0.2397,23.618,g
12.7169,2.2443,0.7066,15.651,g
34.8629,3.1017,0.2809,14.161,g
12.641,2.2516,0.8235,31.8219,g
100.664,4.1396,0.0939,1.45,g
105.092,4.1631,0.0823,1.333,g
25.2997,2.9004,0.3308,3.762,g
26.4641,2.3608,0.5272,8.4593,g
24.4446,2.5539,0.4385,20.8407,g
87.306,3.7907,0.1569,1.3293,g
32.392,2.8663,0.3905,7.136,g
70.543,2.8943,0.2934,7.888,g
19.3257,2.2945,0.5533,61.973,g
20.0516,2.1599,0.7751,23.469,g
100.747,2.944,0.3322,0.305,g
21.047,2.2625,0.541,5.1507,g
62.9894,3.1191,0.2258,7.652,g
46.4315,2.8209,0.3489,2.693,g
93.5575,3.1928,0.1783,5.4461,g
73.1977,3.6917,0.1548,3.608,g
55.3415,2.8296,0.3242,6.1169,g
66.1759,3.37,0.2581,0.429,g
24.6528,2.6998,0.3513,0.881,g
29.1024,2.6196,0.3169,31.366,g
46.2564,2.9609,0.2276,6.5852,g
13.0217,2.1123,0.7568,54.248,g
26.0862,2.4099,0.4397,4.1527,g
42.3739,2.5484,0.3423,7.1396,g
