@relation magic

@attribute FLength numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
61.6682,-10.3177,7.847,g
28.733,-11.1605,11.8961,g
19.7507,8.4195,6.595,g
34.8443,18.2946,14.171,g
52.7558,11.84,6.159,g
17.9301,5.6509,83.2347,g
88.3013,-21.3901,4.067,g
30.3038,-4.3567,66.074,g
19.0013,3.8661,43.7141,g
26.5432,9.3147,15.15,g
53.9516,-23.2317,0.3291,g
21.9144,10.925,22.162,g
20.2655,3.9816,79.7296,g
12.7459,-11.5102,51.7751,g
54.8714,-15.3335,0.651,g
35.2351,9.2908,19.418,g
49.1296,7.0998,7.8731,g
25.6468,11.9013,3.2549,g
45.9608,14.2798,1.305,g
91.3305,-11.9004,1.653,g
42.3207,-10.547,9.1652,g
24.4878,0,12.595,g
47.2023,14.3003,0.966,g
22.192,5.9768,33.726,g
33.2252,-9.7642,15.71,g
19.2295,8.9212,24.262,g
53.8028,18.7867,5.2892,g
117.688,5.6508,1.9331,g
30.3292,-11.2199,37.372,g
61.9571,-14.2788,3.3863,g
40.912,-10.2198,14.608,g
46.3055,10.0957,6.021,g
26.456,12.225,27.768,g
22.0239,11.0575,62.975,g
76.354,-14.1066,2.903,g
36.7172,-12.0407,3.0427,g
26.5656,9.8316,57.6366,g
23.4903,-10.4952,0.7529,g
35.552,11.8772,85.3816,g
35.725,7.7751,5.079,g
26.9932,10.2865,7.251,g
26.2117,-10.3963,0.9552,g
34.9604,4.6853,0.921,g
63.4296,19.5156,5.5364,g
29.657,-10.0069,19.4898,g
55.6736,-7.3799,4.3032,g
27.9506,-13.1226,18.513,g
22.5238,-7.5322,22.9198,g
12.9925,-8.2227,13.0028,g
36.3999,13.4639,1.711,g
36.2372,-6.1966,6.444,g
23.3948,12.0767,25.641,g
57.0409,12.442,6.78,g
112.704,40.15,6.2016,g
46.1928,-8.0745,2.76,g
35.989,11.5262,16.9615,g
33.5981,-5.736,16.463,g
98.0655,-14.8935,0.712,g
14.6323,-7.6145,74.7762,g
78.6046,9.9812,1.56,g
82.914,-28.8992,0.42,g
26.1083,-10.5685,17.658,g
21.8818,-7.092,32.589,g
25.2864,-7.7926,8.436,g
47.0589,-9.1615,15.2609,g
117.986,2.6605,1.3389,g
13.2236,-11.0552,81.7865,g
17.1236,7.9365,40.222,g
27.1565,11.4812,69.7617,g
25.5998,8.3724,62.509,g
25.2226,16.7728,80.7261,g
32.6845,-11.5002,12.3857,g
88.5701,-20.8092,3.266,g
50.7843,8.6514,4.89,g
30.6824,-8.9681,9.7889,g
20.641,10.9967,59.013,g
57.5809,-4.5258,6.463,g
37.742,13.7756,24.216,g
36.7226,20.7725,9.5163,g
30.8639,21.048,16.5212,g
20.1179,-5.3881,74.511,g
125.394,11.9862,3.601,g
45.2953,7.4897,4.313,g
87.3506,-12.6628,0.156,g
19.8632,-10.5833,62.678,g
84.9009,26.7647,1.419,g
100.811,16.674,3.8175,g
21.6549,-10.7003,53.7691,g
21.2638,-10.1887,10.85,g
19.5431,6.6534,50.575,g
37.4523,14.475,13.1409,g
34.8617,10.0203,9.2301,g
24.8223,-5.085,8.302,g
38.909,11.7351,2.8165,g
20.27,-5.5909,18.0727,g
33.0671,20.4612,8.8093,g
16.7983,5.8045,19.2365,g
87.7698,32.7384,17.011,g
93.9755,-20.326,0.7124,g
32.6471,-11.7252,13.131,g
37.5494,-2.2054,8.782,g
26.3353,-12.6072,27.835,g
51.7479,-23.6063,11.1895,g
13.0775,9.7143,83.5804,g
96.883,21.0589,3.9652,g
26.5324,8.9914,15.9742,g
75.6635,21.5497,11.3729,g
25.738,4.034,39.52,g
51.2309,11.868,10.5101,g
40.1306,11.2419,8.8138,g
36.0145,4.8972,0.8987,g
20.8748,-9.3417,47.878,g
41,-13.0611,11.4501,g
37.7007,13.2288,12.8359,g
22.451,-6.6888,11.529,g
37.374,17.4828,25.394,g
92.3308,15.3498,0.6513,g
82.5121,30.0261,2.123,g
59.42,8.2191,9.183,g
88.7589,13.7617,6.278,g
37.3256,5.3636,9.2321,g
26.9766,1.6476,3.675,g
40.2136,-10.3147,1.5993,g
42.5939,12.4545,5.293,g
21.6155,-6.5022,32.8759,g
31.8013,-8.179,21.5187,g
106.554,24.3952,7.116,g
19.1106,9.5807,19.125,g
42.8789,-8.5206,6.738,g
33.6009,-5.0109,14.504,g
31.4932,12.8331,19.0525,g
54.8398,10.1862,0.7037,g
103.301,-10.4938,2.053,g
87.0127,-25.0331,1.9882,g
12.4729,-10.6668,19.1153,g
29.7596,9.8535,1.363,g
22.1067,9.1987,7.3063,g
19.0605,-5.6369,2.805,g
83.4719,-25.6948,3.994,g
38.6754,9.4038,4.437,g
24.536,-5.465,21.592,g
79.9145,34.6301,2.605,g
32.1357,-8.2186,3.028,g
18.5661,-6.2897,28.505,g
55.056,27.476,7.286,g
40.3242,-12.121,1.682,g
23.9569,-8.8582,66.733,g
39.3737,6.5266,3.7449,g
57.0682,-8.782,3.016,g
57.3559,-20.8099,0.6666,g
32.9572,-16.0488,21.1247,g
25.3859,15.2668,0.685,g
18.9434,-1.8324,12.938,g
21.5261,-9.1012,16.6298,g
35.7062,7.0429,1.2543,g
78.4363,-12.1062,0.26,g
78.1818,13.5114,0.796,g
39.4622,3.4627,14.006,g
12.5554,-6.9955,77.047,g
120.043,-10.4054,61.0741,g
47.3271,10.4029,2.982,g
24.9251,5.6988,12.174,g
19.8382,-5.0491,73.499,g
19.2981,6.5988,23.0737,g
23.6426,0,0,g
12.8955,-10.6825,22.118,g
65.739,-17.7319,2.7714,g
36.7372,-2.9455,27.593,g
46.5607,-11.1103,81.589,g
65.7802,-6.5952,0.4845,g
17.8425,14.633,41.436,g
25.3267,5.3284,81.0686,g
80.9416,22.9385,0.0974,g
103.881,23.8328,0.9908,g
29.9867,5.2365,2.593,g
97.455,-18.7405,6.3678,g
16.2188,5.8658,24.17,g
23.1066,4.5553,11.2044,g
46.7637,-8.7253,2.0311,g
29.4758,-17.2351,33.685,g
53.039,-15.6191,8.5516,g
34.9509,16.7719,19.885,g
33.2471,-20.2925,87.3749,g
22.5397,5.6487,16.1722,g
22.4471,-12.5984,20.1636,g
29.3911,13.5689,7.845,g
67.8372,17.3767,5.0087,g
25.7797,12.3843,55.1534,g
29.1556,10.0929,1.925,g
26.6048,-11.3493,11.4622,g
25.0243,-15.2108,29.556,g
80.2771,34.0655,5.913,g
42.1149,10.3548,16.9055,g
81.4054,-16.5938,2.384,g
82.0912,-20.0705,2.875,g
61.9301,-9.3106,13.4953,g
81.3469,-8.727,0.582,g
27.3044,-2.9807,19.817,g
47.7753,-8.0773,3.237,g
43.9615,14.3218,6.846,g
87.8735,-14.8771,0.1348,g
28.292,-11.343,0.26,g
56.6212,-13.5705,2.3981,g
53.5632,-15.821,61.5552,g
37.7416,8.698,10.813,g
21.8457,-5.4957,56.5082,g
35.1579,14.975,2.6246,g
12.9656,-0.4358,12.9511,g
22.1211,10.7684,13.9345,g
67.1109,23.9805,2.7181,g
61.9695,-4.5027,5.947,g
88.3094,-19.1741,1.3258,g
37.0217,-6.5415,1.1296,g
19.9926,9.4374,12.7719,g
117.985,23.8204,2.2668,g
100.562,-19.2221,2.9569,g
71.5718,11.0953,4.6137,g
34.0626,5.8357,24.444,g
33.2984,-9.659,14.854,g
47.1689,7.3896,18.1339,g
51.0301,25.4067,3.905,g
25.2997,-16.1827,3.762,g
30.2787,-10.8637,5.858,g
22.6203,-10.573,66.0914,g
105.264,19.6724,5.8936,g
31.7329,-9.8866,7.755,g
29.4491,7.1258,8.1501,g
12.8768,11.6833,17.359,g
23.8423,6.4597,31.192,g
82.9885,12.4887,2.622,g
45.4666,10.447,15.5689,g
43.0126,15.3148,2.4997,g
19.1419,16.6221,42.063,g
33.3829,12.019,6.449,g
51.9989,9.6407,11.322,g
67.0263,-11.9687,5.1684,g
62.4421,-10.0602,0.7239,g
46.9391,-4.2699,0.8525,g
25.2252,13.0794,2.558,g
41.989,8.2184,28.063,g
21.3579,10.8257,65.052,g
39.301,11.1277,4.5729,g
38.3982,-9.374,6.941,g
96.5847,-19.7864,0.846,g
42.7252,9.8502,1.5,g
21.9338,11.0123,18.299,g
17.4981,10.5218,21.6007,g
22.7025,6.7914,13.913,g
22.014,-12.3711,17.1919,g
62.1599,-13.3103,2.228,g
52.2552,-5.9967,0.282,g
31.0309,9.061,21.014,g
28.1079,-10.6457,14.948,g
72.4377,17.9122,5.378,g
58.3845,-9.4804,8.6072,g
23.133,-9.7853,12.164,g
38.5065,12.596,2.37,g
46.5688,-15.8638,10.39,g
32.144,16.8424,62.537,g
52.8871,-10.5076,5.3358,g
12.7256,11.3405,58.2737,g
32.4106,-7.5632,13.097,g
19.0828,9.7901,25.011,g
43.8236,-12.6477,14.3052,g
42.9078,22.7213,13.9853,g
20.4756,-5.7243,68.1257,g
21.795,8.3744,62.0277,g
31.4615,9.9534,8.062,g
13.1518,10.5332,2.463,g
26.7552,-7.9108,32.4811,g
46.2731,-8.9649,2.9498,g
28.7399,-4.4403,19.7509,g
84.0324,13.1296,1.839,g
78.4952,20.0085,3.515,g
24.8332,-4.0712,20.643,g
21.3516,-7.5029,57.3003,g
37.0457,-9.0443,3.9171,g
24.2392,8.0599,13.001,g
76.763,-9.666,6.853,g
31.0074,-14.1832,20.518,g
22.6502,14.0703,59.259,g
25.5331,-10.5868,30.7131,g
44.7687,17.7153,10.7127,g
23.5033,9.7139,46.72,g
93.5072,-7.802,2.266,g
18.249,5.3027,15.8259,g
19.4586,17.2338,75.4267,g
18.6247,3.7287,35.4935,g
51.595,10.2099,15.23,g
32.4023,16.415,17.5095,g
28.9792,4.059,6.3588,g
33.2173,10.2478,13.1609,g
16.5264,7.9088,37.168,g
15.7183,6.6075,16.332,g
34.2283,10.9961,7.7895,g
22.9515,-15.4156,22.4192,g
12.9089,-11.5768,33.8245,g
56.4705,-12.4466,12.2597,g
23.9001,7.6736,1.9963,g
32.4194,-11.2757,8.477,g
33.6825,-14.9478,11.7631,g
81.138,15.3859,3.7004,g
27.2843,15.4689,10.2623,g
23.3911,-8.0312,19.703,g
20.3836,-2.0403,43.0032,g
20.8963,-4.8137,50.047,g
39.3022,14.8012,1.1935,g
34.4357,-13.498,2.701,g
45.0286,13.0118,11.8623,g
21.1265,-8.6224,37.923,g
18.8065,6.1279,36.1365,g
33.5123,2.2896,6.8985,g
21.5359,-9.9932,15.312,g
87.3481,17.1705,0.4795,g
28.0012,-4.3699,16.315,g
30.6251,7.4993,18.895,g
32.1797,15.0219,2.5841,g
61.7387,-18.7104,5.861,g
25.591,-9.7021,82.0874,g
33.7391,15.7315,9.976,g
20.1937,5.4875,45.009,g
36.0465,-13.8596,1.9542,g
80.1359,20.9043,5.1312,g
32.8531,6.6919,15.4667,g
84.4675,-8.2418,6.667,g
46.5015,-10.5249,19.163,g
87.3122,-13.7868,1.902,g
29.2513,9.98,20.13,g
27.8453,6.8806,15.015,g
38.1484,-12.4215,7.399,g
90.5299,14.9662,2.039,g
29.3108,11.3697,24.109,g
25.2127,-5.1133,33.5054,g
112.569,-20.7786,1.064,g
25.652,-6.7265,35.088,g
17.5129,7.4393,67.2725,g
98.5903,15.6326,0.1561,g
45.563,-7.1845,8.2167,g
36.0591,11.2823,17.968,g
167.274,-33.1235,14.111,g
105.498,-21.9261,0.965,g
40.1099,-13.9909,4.0619,g
23.9026,-17.4396,63.4582,g
26.5768,12.3201,17.599,g
34.6655,12.4028,6.9113,g
23.4256,-11.1896,5.5254,g
39.558,-12.5149,3.443,g
50.6386,11.6248,14.5598,g
40.7215,12.6019,4.1303,g
23.4969,0,19.7851,g
77.0826,-20.8604,5.0251,g
24.8839,-7.8026,1.8198,g
112.397,33.7977,1.285,g
13.023,-8.6419,66.082,g
18.752,-2.0675,34.485,g
38.8415,9.3752,0.4595,g
19.3383,-7.4292,57.946,g
21.5926,7.1984,3.6518,g
25.7412,-8.1339,17.059,g
20.8487,6.0394,0.0546,g
31.9122,-14.27,3.3657,g
12.9947,-7.0574,15.465,g
86.8639,2.0393,2.0243,g
109.552,24.7516,4.69,g
20.9399,9.0861,24.006,g
25.4375,9.219,9.8822,g
18.3436,-7.0224,15.6436,g
19.8208,-5.0596,20.5231,g
23.6179,-11.354,47.786,g
34.0146,8.7978,15.18,g
36.0474,10.5147,18.862,g
51.0814,9.2712,0.559,g
23.2176,7.7301,13.098,g
109.581,28.5505,0.834,g
19.8196,-5.7515,88.9179,g
46.3534,11.0067,18.661,g
77.0601,-10.8575,3.6339,g
54.1138,-8.8637,2.9862,g
21.2876,-8.1759,14.948,g
34.3113,6.1834,23.351,g
73.2648,18.8744,6.2195,g
12.9763,9.5288,84.6855,g
26.1461,7.5687,11.047,g
41.3848,28.1989,9.628,g
18.1769,-7.2639,4.507,g
34.2809,14.6616,0.2299,g
25.0056,-14.0925,4.2353,g
23.945,-12.5678,7.211,g
30.5583,9.2193,14.043,g
71.7603,28.4108,2.57,g
110.576,12.8325,0.3439,g
71.7643,13.0951,6.9898,g
88.5482,-23.4065,1.4057,g
18.4027,4.5771,9.228,g
39.191,6.225,2.5603,g
29.1879,12.1028,19.1216,g
19.1154,2.3154,31.686,g
87.3797,-10.2593,0.9488,g
23.9685,-15.5129,48.6381,g
20.7445,-12.0534,25.7775,g
19.495,11.2643,27.951,g
29.2823,-7.5543,16.868,g
30.2969,14.735,37.42,g
26.6705,8.1137,14.5024,g
17.7811,11.8488,30.4737,g
81.5827,14.7843,0.5805,g
43.5086,16.0214,14.6597,g
22.9136,-17.0771,38.491,g
27.327,2.8492,3.3457,g
36.4776,7.7308,6.2452,g
16.4309,7.4272,6.8181,g
18.794,-5.3422,35.5834,g
19.1316,-3.6266,65.2488,g
13.0422,10.4849,80.7484,g
34.6141,-2.9381,13.193,g
19.4697,17.3153,17.713,g
28.7277,14.7272,83.6227,g
75.9663,14.6414,2.993,g
38.715,4.5476,22.3013,g
105.112,9.0747,0.87,g
54.1577,13.195,1.296,g
23.9355,7.0833,86.6051,g
27.4371,7.512,14.76,g
17.9174,3.3192,7.9443,g
55.2401,20.7366,8.2751,g
26.8476,6.7528,1.445,g
23.9923,-13.09,44.853,g
48.8508,-23.5629,5.328,g
57.1117,-16.2457,10.734,g
33.7616,-6.915,32.377,g
64.8912,10.051,4.8939,g
33.3534,-8.9308,12.8374,g
72.1282,-7.7182,0.885,g
109.043,17.1356,0.658,g
110.37,-22.1274,1.492,g
33.4218,-16.2289,16.54,g
65.9033,7.2997,1.308,g
18.2941,6.6978,87.0857,g
41.3532,-17.3627,4.09,g
18.7532,5.0807,3.5066,g
70.5067,-13.5131,5.4805,g
25.3591,8.317,34.5962,g
20.157,5.9907,60.424,g
21.1155,-6.2284,49.707,g
90.2585,20.2177,1.981,g
58.7978,-7.7874,5.493,g
17.4409,7.7081,35.9057,g
33.5536,-9.8063,5.2729,g
20.4556,-5.9276,23.821,g
20.6349,9.8591,0.1708,g
21.1703,-12.442,41.0305,g
19.967,5.0347,12.325,g
63.7616,8.1977,3.473,g
18.5832,-5.6669,20.9362,g
32.3276,-7.8515,3.8476,g
48.7737,16.0386,5.401,g
13.2147,-10.9879,58.2994,g
93.0951,-24.2614,1.18,g
22.4885,11.6542,6.62,g
27.5215,9.7234,64.0684,g
28.7041,5.4141,33.5885,g
34.8998,6.9719,11.545,g
33.7548,7.0006,11.3175,g
12.6846,11.1393,4.176,g
63.6129,12.2337,1.1868,g
89.8648,14.069,3.689,g
53.7826,-13.1789,2.081,g
76.5398,-11.0657,2.2453,g
65.2483,12.1599,7.5304,g
46.5687,15.458,3.678,g
109.433,30.0729,4.4983,g
14.2556,-3.7707,63.8003,g
23.9534,-4.6094,11.5163,g
95.1779,-9.4992,1.796,g
37.1464,-12.9581,1.705,g
28.1606,11.1799,1.0892,g
38.1627,16.227,5.5119,g
74.3917,-20.8752,5.7626,g
49.63,14.1809,27.672,g
23.5348,5.5875,5.8248,g
17.0101,-5.4826,34.507,g
69.8372,-15.5254,0.001,g
26.5035,4.1781,24.301,g
35.8304,3.9149,13.0951,g
26.8928,-15.8111,23.821,g
55.3893,15.7701,1.5204,g
39.9975,14.3708,13.039,g
32.002,-10.9333,19.576,g
24.7717,7.2154,1.094,g
25.1916,-5.177,5.636,g
38.8126,-24.0759,34.586,g
21.7287,-9.904,35.7407,g
65.8446,5.1343,0.152,g
36.5523,9.827,9.364,g
20.574,5.7767,35.77,g
60.1824,-55.3522,9.056,g
33.6236,6.9459,21.903,g
42.1745,15.1012,4.9357,g
22.2888,9.6848,14.999,g
21.1504,-10.5705,22.674,g
66.5198,-13.0401,3.481,g
54.8481,-11.7603,12.3916,g
94.2885,11.8346,1.4735,g
18.4693,-10.2321,8.1312,g
26.1824,6.8146,0.1665,g
37.7137,-14.553,25.831,g
57.1477,13.1529,7.966,g
40.2471,-10.9047,29.313,g
20.3254,-6.7737,4.829,g
22.3934,-7.6179,47.2156,g
26.4244,11.1,53.0609,g
34.4273,7.3949,17.991,g
42.4518,-11.5493,9.906,g
23.9329,10.8308,8.5828,g
28.0556,-6.9987,6.912,g
67.2794,15.7832,0.8667,g
33.9812,-10.853,14.1901,g
43.0797,10.664,3.3,g
66.6014,-13.546,2.4355,g
93.6713,8.6847,2.0651,g
45.5948,7.5163,3.5716,g
41.3165,-15.6841,10.961,g
83.6943,-22.188,7.9368,g
41.4478,7.3454,7.4614,g
51.9719,-15.3705,11.9368,g
39.7087,2.4849,39.1323,g
29.2209,-2.7864,3.625,g
19.5955,4.5607,23.6345,g
19.5102,4.3149,19.071,g
18.3529,2.6762,81.3657,g
19.3476,-4.482,62.5119,g
87.8596,15.946,4.4324,g
56.0473,16.4739,5.344,g
20.1058,-1.9347,79.283,g
50.8775,-17.6132,9.4633,g
53.1534,-13.0763,9.259,g
35.8907,-15.2957,1.943,g
28.5597,10.9173,7.3378,g
87.5091,18.8937,10.732,g
95.6239,15.0026,3.744,g
35.2264,-11.4725,15.103,g
54.4375,16.1308,2.6399,g
19.488,-3.7435,67.2734,g
18.6438,-3.3638,34.186,g
21.9585,-7.7108,19.662,g
24.0671,-7.3955,21.05,g
22.61,-9.0497,64.034,g
42.134,-12.497,26.9644,g
18.1043,-7.1514,42.881,g
28.5274,4.9989,31.4456,g
62.4243,9.0154,2.979,g
85.8371,-10.2283,2.144,g
24.7,7.0415,8.3766,g
21.3167,-9.9299,4.7988,g
83.8945,-8.0126,8.8829,g
39.2142,-15.6332,2.53,g
48.5258,12.0882,1.2651,g
35.4359,16.0692,15.8652,g
21.2476,8.0603,35.602,g
28.0588,-6.6204,28.4823,g
77.8674,13.3796,2.451,g
64.0316,8.6793,4.13,g
31.5555,-9.5021,37.3817,g
12.7445,-10.5727,4.555,g
61.7314,-18.0683,3.735,g
40.6332,-14.1844,18.967,g
17.173,6.8725,36.721,g
78.2925,-16.6503,0.925,g
27.2841,-7.6536,11.6482,g
97.2927,18.4005,9.6868,g
61.5553,-12.1938,3.363,g
28.972,-7.9666,10.5327,g
36.0178,7.3974,3.1073,g
23.2678,0,0.0002,g
41.984,-8.5718,7.9241,g
19.7239,6.8192,60.3974,g
12.7589,11.4076,18.908,g
45.5285,-16.8318,6.511,g
40.22,12.6827,7.1523,g
48.536,-9.7767,1.7215,g
17.4019,6.3235,32.9032,g
32.5268,-7.037,16.728,g
12.8548,-8.5784,73.8778,g
23.7046,11.7023,40.1475,g
23.686,-16.5257,23.211,g
129.756,-22.7875,15.4674,g
36.651,-7.4388,10.943,g
58.4263,12.9533,4.377,g
12.927,9.4163,68.723,g
81.1205,-8.6438,2.296,g
20.3858,-5.1049,27.036,g
24.9996,12.8897,81.7102,g
80.7712,20.5342,3.2797,g
38.5385,7.8428,0.583,g
41.7353,3.4026,11.411,g
65.9214,-9.6839,3.118,g
25.7942,8.7311,3.903,g
28.0184,5.9005,3.306,g
105.958,23.6269,3.726,g
57.055,11.8975,18.2893,g
20.7262,-5.5527,14.549,g
28.8702,10.0564,4.207,g
25.0275,12.3285,65.2451,g
26.6924,-6.3652,21.638,g
84.6878,13.1956,2.877,g
79.9539,16.2707,17.7108,g
25.2665,12.4971,12.104,g
92.6284,-13.1964,6.878,g
24.8332,9.8723,4.833,g
29.8441,-8.4272,15.5205,g
105.973,15.4216,0.221,g
18.9497,7.0774,17.1957,g
101.039,33.2536,11.885,g
45.2957,18.7289,8.201,g
57.9795,21.4798,3.968,g
76.5193,21.8943,7.611,g
102.698,30.0902,5.5948,g
84.4745,-6.2394,3.18,g
67.0729,21.0589,7.7098,g
13.0085,-7.5805,31.3229,g
21.8794,-10.1413,24.791,g
31.3874,4.7319,53.3396,g
21.6375,11.358,21.088,g
28.4957,-10.0685,45.184,g
24.5939,-7.0283,17.0056,g
52.3415,-21.0815,2.441,g
74.7955,15.849,7.468,g
85.167,25.5349,3.743,g
70.3213,-11.8369,3.7836,g
85.895,7.5722,4.147,g
73.0376,11.8337,2.13,g
43.3859,-9.2057,14.648,g
36.8834,10.0321,1.1687,g
84.8605,-23.1353,6.252,g
70.0225,14.111,3.902,g
73.3131,8.4757,4.155,g
31.2945,-9.9743,1.646,g
23.6246,6.9058,19.774,g
78.6274,14.5411,3.4898,g
33.107,12.1599,10.136,g
25.8254,-13.1111,9.273,g
24.3625,13.0119,40.6717,g
43.2815,-5.5561,6.025,g
43.3106,10.4531,12.2655,g
65.7938,-18.8072,1.8622,g
106.247,-7.7795,2.871,g
100.664,19.1624,1.45,g
21.0042,-7.556,21.891,g
29.2635,-13.5395,18.469,g
19.5229,4.6422,38.5188,g
20.1371,9.0805,27.8812,g
13.0364,-10.8707,89.9026,g
44.3534,-15.2716,0.288,g
68.0828,19.4485,3.9174,g
18.25,8.702,68.708,g
29.108,4.3751,17.2551,g
26.567,8.5459,12.3055,g
23.1207,-6.5502,22.208,g
33.9152,12.6363,5.7317,g
23.4858,0.0001,19.341,g
37.3397,9.0852,3.892,g
23.807,-7.645,10.378,g
104.356,-18.7868,1.603,g
18.0642,5.7515,71.9141,g
24.908,8.1076,0.8302,g
64.5569,1.7769,1.1676,g
36.423,-9.5128,2.4,g
30.4114,-6.3283,15.8624,g
36.852,6.2066,8.877,g
38.0902,-13.6954,25.6015,g
20.6588,-7.6434,18.3184,g
37.593,11.4176,1.2879,g
18.4436,1.8321,88.0294,g
20.9445,-6.1163,53.159,g
55.8974,12.3661,10.241,g
39.8927,12.8829,14.818,g
32.3526,-7.4905,2.021,g
31.2386,-11.6708,9.5808,g
42.019,-3.486,13.4966,g
48.714,12.8712,8.5106,g
71.6516,-18.0125,4.126,g
23.5264,-4.6144,52.2065,g
50.3586,7.824,2.068,g
32.3228,11.1982,4.6127,g
19.1932,-17.508,56.213,g
32.8659,-14.3271,3.565,g
77.916,-17.3955,2.21,g
60.4451,10.7123,2.967,g
62.4082,-22.6444,6.2553,g
18.9249,-2.7311,18.7148,g
34.4005,21.0792,1.775,g
82.6154,-18.1965,1.979,g
16.4287,-3.472,15.576,g
42.6783,6.8694,3.129,g
19.1186,3.4148,40.691,g
67.7017,6.8237,1.7861,g
19.5172,-13.5523,26.742,g
29.5252,15.7103,19.7036,g
19.9908,-13.944,75.1784,g
36.369,-9.3526,13.7183,g
104.872,-17.3348,0.604,g
60.0737,-6.69,5.624,g
109.464,-21.7709,1.8848,g
24.6124,-13.0228,4.646,g
35.2888,-9.2587,7.108,g
41.1237,5.466,2.777,g
16.6413,-7.6557,20.0897,g
57.0829,-4.0477,6.6582,g
93.06,-20.4546,0.558,g
65.4139,-19.0553,8.72,g
25.6437,6.9712,13.6579,g
23.0874,8.5711,2.2829,g
30.4555,-4.7752,10.909,g
141.484,-25.242,7.2801,g
63.4209,-20.1627,0.782,g
20.3129,-1.8277,5.5511,g
39.7738,12.6623,3.288,g
22.9069,-8.0481,63.754,g
65.2283,13.1671,5.781,g
70.0753,-8.1105,4.1472,g
12.6884,6.2513,63.8857,g
42.1441,7.9992,1.7038,g
51.5682,7.2945,4.1776,g
91.9014,-23.4441,2.1455,g
26.9169,-4.5298,78.1246,g
36.5896,-5.9338,2.1648,g
18.8161,3.4444,81.0125,g
20.0714,-4.7599,64.773,g
17.1269,-6.4379,10.545,g
30.1447,7.14,1.359,g
84.8731,-10.283,1.92,g
13.0312,10.8163,18.039,g
96.4872,13.8765,10.213,g
81.2317,12.8892,4.155,g
34.7679,10.9056,0.281,g
41.0677,16.1237,17.671,g
76.9673,-21.1468,8.824,g
63.0722,6.2124,47.8428,g
40.8633,-15.3392,4.428,g
24.7546,-5.1373,20.6302,g
50.3517,8.0301,9.6757,g
45.7164,-11.6904,20.0713,g
26.8677,-6.8842,2.923,g
13.0557,10.5095,74.1884,g
32.115,-8.2288,7.1086,g
107.98,27.3765,0.813,g
37.6679,-23.4211,22.924,g
50.9109,6.3852,10.865,g
26.1423,-7.8636,2.4225,g
47.8236,-18.7275,18.2702,g
26.3148,-14.3551,13.776,g
69.399,-7.2771,6.251,g
44.4396,1.7797,7.831,g
12.8944,-10.761,58.035,g
25.6488,9.6423,24.9539,g
81.5485,-44.1655,7.057,g
25.4762,6.2085,24.847,g
100.153,-17.8232,4.7858,g
85.0351,-26.0969,3.181,g
20.0503,5.2307,4.075,g
81.2583,-26.1509,0.5417,g
92.4111,22.5753,2.217,g
158.532,-7.5258,6.673,g
81.8961,-15.5714,0.219,g
31.1508,8.7123,5.1365,g
44.3014,16.6966,9.83,g
37.5889,-7.7212,16.405,g
49.0913,-13.9013,7.0683,g
81.8952,15.948,4.362,g
42.169,-18.6789,5.1421,g
29.5469,11.5402,32.814,g
22.1436,-13.3663,14.469,g
69.865,21.2982,3.4938,g
20.1174,9.1758,20.1518,g
12.3663,-8.829,14.3159,g
21.8569,8.7412,17.8472,g
21.8113,9.7954,65.808,g
77.9716,18.8116,1.855,g
22.3788,-8.4161,10.7186,g
54.123,4.6174,6.339,g
23.315,-9.5652,22.0884,g
73.7136,-28.2896,12.2293,g
77.3134,12.1689,5.8814,g
56.0155,49.1759,7.409,g
37.304,10.2623,4.3,g
12.644,0,7.5002,g
26.257,-6.0079,7.8637,g
65.9296,11.9036,2.038,g
32.8709,-9.0089,23.761,g
32.1014,12.1902,4.977,g
20.5692,-3.913,13.9,g
25.6047,-10.2837,35.3889,g
19.4019,-7.1279,12.6022,g
44.8094,-14.0514,22.0962,g
27.766,3.983,36.383,g
28.9362,-6.6185,50.266,g
81.9649,-26.1526,3.5171,g
38.7182,-14.3104,14.391,g
17.6775,-3.9859,23.666,g
13.0752,-9.5705,56.4494,g
28.0163,5.1057,21.279,g
45.1692,10.2546,9.293,g
21.6829,-11.0091,18.1669,g
34.7496,9.1426,7.8384,g
21.942,9.6854,21.49,g
38.4804,9.1699,18.183,g
34.5434,5.2069,12.0162,g
117.58,-52.7223,9.964,g
114.049,-20.6083,6.526,g
17.1072,4.3863,54.2205,g
34.9601,9.3345,13.057,g
60.8587,14.4724,0.7451,g
24.004,15.8074,9.1148,g
20.7957,10.2444,70.028,g
17.3029,-6.0185,3.5463,g
21.1516,9.1288,12.9692,g
45.0948,10.8361,4.361,g
103.088,-10.6035,1.171,g
25.7902,-15.1651,22.684,g
22.6959,-13.8479,13.3733,g
35.4276,-9.7121,8.1635,g
22.4253,-12.2084,35.988,g
35.4895,4.869,4.732,g
23.4732,-10.415,1.8023,g
19.8356,9.9913,24.926,g
77.7362,16.1544,4.3928,g
102.285,-12.8237,2.661,g
25.385,6.0916,30.869,g
70.3337,11.4571,4.6368,g
23.7382,5.1836,15.634,g
28.5,9.5886,1.702,g
84.1573,-17.5078,3.214,g
58.3519,15.1964,0.78,g
22.2889,-7.4476,25.192,g
49.6601,8.9821,5.4509,g
12.8312,11.6268,60.579,g
21.0856,-10.0102,4.209,g
22.015,6.6499,49.8198,g
