@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,9,11'

@attribute FLength numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
24.1754,2.4314,0.463,1.3133,g
50.8775,2.9566,0.3812,9.4633,g
19.5401,2.2613,0.8274,24.418,g
116.161,3.2654,0.1471,11.16,g
19.9624,2.2625,0.6393,19.486,g
21.4387,2.0473,0.6816,34.8091,g
43.0415,2.8543,0.3804,14.572,g
47.985,3.0348,0.1551,5.3027,g
13.1486,2.1156,0.7739,70.3187,g
23.9993,2.4141,0.5125,50.4126,g
34.092,2.6781,0.4323,1.517,g
24.2157,2.2304,0.5529,65.896,g
22.1719,2.525,0.4896,47.5368,g
12.5767,2.2492,0.6986,0.9932,g
69.4928,2.9845,0.2031,6.6543,g
16.8602,2.4216,0.6136,10.828,g
30.2573,2.2304,0.5647,29.865,g
14.7836,2.4031,0.668,50.474,g
17.2632,2.4393,0.6255,43.542,g
81.2628,3.4766,0.1805,2.206,g
61.8459,3.5211,0.222,1.701,g
22.4374,2.1089,0.7626,52.255,g
41.7574,3.4256,0.1655,1.935,g
40.9772,2.9162,0.2523,7.2427,g
46.7313,3.6542,0.2024,3.8676,g
41.0271,2.9881,0.2795,60.962,g
37.1223,2.5563,0.3333,3.823,g
83.8436,3.588,0.1498,3.2408,g
19.0835,2.3181,0.6779,3.947,g
25.2628,2.8382,0.3454,55.85,g
23.786,2.8442,0.4209,6.0583,g
72.5506,3.0922,0.2208,18.6144,g
39.799,2.4807,0.5653,2.609,g
35.8686,2.7585,0.3557,1.0842,g
61.0366,2.7828,0.2143,1.615,g
22.0013,2.357,0.589,52.2402,g
40.2471,2.8139,0.3914,29.313,g
24.3752,2.3757,0.5137,38.542,g
13.1279,2.1189,0.7757,41.2125,g
67.8284,3.0904,0.1973,1.135,g
60.8875,2.894,0.2578,4.14,g
19.3043,2.3802,0.4292,63.709,g
57.0788,2.8028,0.2173,1.1,g
53.039,3.0699,0.2384,8.5516,g
76.8004,3.4847,0.1805,0.442,g
42.8278,2.6469,0.3788,1.5938,g
18.648,2.42,0.5856,49.141,g
21.0454,2.1123,0.6795,4.066,g
16.6413,2.238,0.6012,20.0897,g
18.9819,2.4158,0.5029,23.387,g
26.7323,2.3274,0.4424,22.5005,g
51.4478,2.7063,0.2439,8.1035,g
29.8615,2.769,0.3217,63.944,g
40.0976,2.5198,0.5287,2.622,g
12.632,2.4108,0.7068,82.6681,g
84.6767,3.4433,0.1586,6.325,g
38.3263,2.6632,0.4473,3.858,g
38.9602,3.3717,0.1972,3.7694,g
35.121,2.9001,0.292,0.143,g
13.147,2.3414,0.8155,52.0346,g
67.1582,3.3554,0.2506,6.439,g
30.8216,2.3901,0.4644,28.6827,g
33.2024,2.4158,0.3263,29.908,g
74.576,3.2781,0.1892,1.863,g
17.3004,2.3444,0.5566,26.6657,g
23.8048,2.29,0.6154,4.708,g
49.6982,2.7973,0.327,5.0099,g
23.8349,2.8322,0.3782,69.237,g
35.8082,2.6365,0.3164,3.755,g
25.6047,2.6785,0.3732,35.3889,g
46.8799,2.6101,0.3117,10.0863,g
71.6771,3.3743,0.2543,1.0945,g
26.4839,2.8759,0.3407,9.2085,g
37.1999,2.736,0.2167,0.071,g
27.1931,2.8742,0.3166,12.8303,g
27.4252,2.5557,0.4256,25.877,g
81.7275,3.4594,0.2226,0.345,g
40.5134,2.7952,0.3766,0.5263,g
21.0341,2.281,0.623,44.8022,g
27.9253,2.4836,0.3448,11.507,g
60.8805,3.2068,0.2627,63.5812,g
36.6132,2.757,0.2747,66.1973,g
35.3572,2.5832,0.4151,30.3721,g
92.9499,2.747,0.3527,12.255,g
21.1715,2.1959,0.5605,82.0634,g
16.4797,2.2279,0.6272,5.964,g
37.8219,3.0099,0.2463,4.3698,g
75.5326,3.2583,0.3608,2.405,g
32.8292,3.1421,0.2819,10.1763,g
28.4789,2.4698,0.3864,3.893,g
25.2943,2.2368,0.713,70.5589,g
20.73,2.238,0.5954,67.7536,g
52.5569,3.0328,0.2893,2.29,g
38.8888,2.4495,0.5648,28.6994,g
86.2726,4.097,0.0896,5.2854,g
71.7643,2.8172,0.3123,6.9898,g
33.0294,2.6037,0.2964,8.163,g
12.7148,2.1351,0.7179,7.3446,g
29.9668,2.9159,0.2888,7.226,g
76.0232,2.917,0.2651,8.953,g
78.0294,3.2696,0.1924,0.4823,g
81.0836,3.4593,0.25,0.572,g
17.6269,2.29,0.6103,25.2015,g
32.2223,3.0706,0.3587,24.56,g
24.4245,2.3212,0.5298,9.092,g
40.7859,2.8733,0.2945,46.7657,g
19.6241,2.3385,0.6009,57.761,g
29.3345,2.4683,0.4184,0.936,g
75.183,3.3473,0.196,4.178,g
27.7507,2.281,0.5969,15.261,g
128.736,2.7952,0.5064,43.513,g
24.398,2.2956,0.5013,21.322,g
57.3306,3.5721,0.1441,0.189,g
31.7983,2.8225,0.2769,41.9239,g
47.5439,2.7782,0.2483,1.799,g
31.7635,2.5641,0.3493,16.9799,g
37.3655,2.7235,0.31,61.033,g
40.1099,3.2044,0.2142,4.0619,g
27.3044,2.3139,0.6019,19.817,g
34.8614,2.9332,0.2519,5.772,g
30.4831,2.5569,0.405,5.7732,g
63.8575,2.7608,0.3018,41.8876,g
22.9561,2.4609,0.519,11.3196,g
167.85,2.3434,0.4717,73.7502,g
48.5947,3.2302,0.2119,2.794,g
38.3285,2.842,0.2532,13.576,g
25.7471,2.541,0.3942,28.4117,g
47.504,3.0424,0.2286,9.826,g
23.8937,2.699,0.33,76.0065,g
18.3436,2.3201,0.6986,15.6436,g
58.4242,2.6955,0.4335,7.512,g
13.0998,2.1569,0.7666,43.273,g
20.8834,2.4495,0.5364,18.7607,g
69.7376,2.4928,0.418,0.306,g
65.6917,2.9576,0.2271,6.115,g
76.7605,2.9854,0.2203,4.141,g
31.2236,2.4099,0.3813,31,g
29.0153,2.9521,0.3428,31.796,g
70.8301,2.8899,0.2668,5.7941,g
29.343,2.5192,0.3933,85.8903,g
28.0488,2.5085,0.5767,8.2259,g
34.8237,3.0109,0.3345,14.577,g
34.6124,2.6749,0.3192,53.2181,g
32.007,2.9325,0.2897,16.472,g
69.7508,3.5986,0.1804,1.9807,g
26.04,2.4661,0.6154,31.6781,g
45.467,2.699,0.328,5.028,g
24.7146,2.3757,0.5389,24.9908,g
90.1886,3.6162,0.1989,1.932,g
22.999,2.5826,0.5673,11.3007,g
53.7323,2.9617,0.1933,3.667,g
30.2759,2.7493,0.3758,6.723,g
19.6328,2.29,0.5949,4.2029,g
18.2772,2.3191,0.4652,53.8203,g
20.3585,2.3493,0.5101,28.3104,g
32.2136,2.8995,0.344,0.596,g
39.9566,2.842,0.2705,22.14,g
33.3331,3.1432,0.3013,8.866,g
84.6964,2.6985,0.2362,0.7814,g
21.0856,2.3901,0.4847,4.209,g
65.3585,3.4736,0.2205,2.929,g
24.6256,2.7742,0.3583,29.3898,g
27.3463,2.6064,0.3144,8.19,g
35.7459,2.7619,0.3253,1.2204,g
26.1174,2.7642,0.3201,17.3124,g
19.7455,2.1508,0.7703,32.467,g
27.3084,2.6101,0.3018,38.1711,g
25.2832,2.4417,0.5353,37.32,g
65.6681,2.8751,0.2893,9.9265,g
31.7518,2.6817,0.3517,4.706,g
62.1599,2.9304,0.2617,2.228,g
41.7826,3.1945,0.3355,1.328,g
23.3895,2.5334,0.4305,12.6605,g
36.9557,2.9645,0.3429,2.511,g
88.9364,3.6536,0.1896,2.693,g
20.8577,2.0588,0.6987,41.2181,g
54.9239,3.183,0.2218,4.34,g
21.9528,2.179,0.5828,27.259,g
21.8698,2.4935,0.3628,65.514,g
27.8634,2.5792,0.5296,10.3051,g
23.5902,2.6702,0.3868,46.8127,g
99.4298,3.6788,0.1689,0.041,g
75.5072,3.4212,0.2457,4.096,g
37.5148,2.8621,0.3187,7.0452,g
54.5985,2.7427,0.4286,3.679,g
15.4509,2.4757,0.6288,37.1275,g
70.5627,2.9133,0.3968,5.8556,g
21.0994,2.4306,0.5121,20.0749,g
58.8909,2.9484,0.2376,2.718,g
26.408,2.5231,0.5157,12.393,g
19.2775,2.0917,0.7287,89.7033,g
18.7017,2.3304,0.6402,0.8576,g
30.3505,2.6551,0.3673,8.379,g
25.0389,2.4646,0.5729,23.722,g
20.6343,2.1833,0.7541,79.2518,g
19.7609,2.4886,0.4448,18.758,g
17.3947,2.29,0.641,68.1479,g
36.2836,2.8974,0.3344,1.2146,g
25.2127,2.5694,0.3854,33.5054,g
50.8859,3.0471,0.3122,3.597,g
57.1873,2.7593,0.3429,8.5154,g
121.288,2.634,0.2857,5.5164,g
22.6959,2.4749,0.5528,13.3733,g
24.2753,2.5276,0.4392,15.4169,g
85.8375,3.3598,0.1153,2.5365,g
73.2948,3.6665,0.1981,8.681,g
27.6964,2.5605,0.3989,40.7357,g
38.026,2.641,0.3269,18.645,g
26.0022,2.6689,0.5038,59.468,g
24.4071,2.4158,0.5067,15.6776,g
54.6176,2.705,0.2821,5.3885,g
21.8435,2.3775,0.499,86.2351,g
22.4762,2.3829,0.5797,16.3023,g
59.2608,2.9717,0.1857,10.336,g
22.7955,2.5031,0.5997,42.293,g
79.713,2.9012,0.3704,5.3899,g
42.068,2.4579,0.4321,0.3486,g
19.1419,2.2304,0.5412,42.063,g
25.4798,2.3811,0.4699,0.0365,g
95.3862,4.0435,0.091,4.0819,g
86.7913,3.5011,0.2741,2.284,g
64.3565,2.847,0.2077,3.661,g
25.2306,2.4857,0.4183,1.6585,g
80.7712,3.6469,0.1073,3.2797,g
39.0194,2.6201,0.4245,22.1841,g
30.9135,2.4676,0.5247,2.0623,g
15.9414,2.29,0.6205,13.2657,g
32.3865,2.639,0.3628,7.4884,g
27.1484,2.673,0.3248,11.7518,g
65.8758,3.3128,0.1737,1.8283,g
43.027,2.4385,0.5209,20.8227,g
68.8673,2.6875,0.2649,1.7069,g
48.8529,2.7084,0.3327,4.4388,g
21.3638,2.1383,0.6764,17.5411,g
13.0265,2.1717,0.7542,14.6389,g
29.844,2.3589,0.4814,29.43,g
42.1149,2.8052,0.3743,16.9055,g
20.8299,2.3334,0.4965,2.799,g
24.0061,2.6053,0.3697,43.73,g
36.0145,2.6101,0.4098,0.8987,g
23.8218,2.5099,0.4049,17.721,g
61.2527,2.7328,0.2479,24.24,g
27.5364,2.5321,0.4376,3.459,g
45.952,3.2163,0.1799,24.992,g
80.2224,3.3912,0.2056,1.547,g
50.3257,3.1971,0.1524,62.8246,g
66.2626,3.3863,0.1734,1.022,g
30.5327,2.6248,0.382,0.1224,g
36.5852,2.6021,0.3825,10.337,g
36.7352,2.7105,0.3486,4.147,g
56.8047,2.6154,0.3442,0.3475,g
31.7974,2.7931,0.2834,18.694,g
17.2761,2.5334,0.5124,25.764,g
79.5024,3.652,0.1413,3.5757,g
21.4634,2.4289,0.4693,10.54,g
42.5173,3.4363,0.1765,11.891,g
26.7112,2.7284,0.3738,78.7402,g
21.7529,2.0881,0.7102,5.706,g
19.3082,2.3551,0.521,60.871,g
25.0206,2.7976,0.306,24.4741,g
84.44,3.742,0.1953,1.17,g
77.0437,3.2184,0.2141,0.357,g
25.9323,2.7462,0.3964,50.082,g
60.0737,3.1339,0.2182,5.624,g
53.238,3.0406,0.2723,5.6926,g
61.5175,3.3753,0.1572,3.0791,g
32.3526,2.8106,0.3016,2.021,g
22.4885,2.6959,0.3927,6.62,g
57.4159,2.8344,0.2738,14.6429,g
117.688,2.9292,0.3014,1.9331,g
57.6944,3.0273,0.1606,0.122,g
43.515,2.8075,0.3115,4.1022,g
36.3631,2.8085,0.2859,18.0525,g
129.756,3.1814,0.1916,15.4674,g
28.738,2.5484,0.4017,8.0769,g
81.244,3.7943,0.0999,7.946,g
44.5093,2.721,0.3118,3.81,g
61.8217,2.4116,0.4496,1.251,g
52.3941,3.38,0.2709,8.7641,g
69.6868,3.2821,0.2857,5.4304,g
41.7719,3.2041,0.205,23.56,g
93.6783,4.0157,0.1141,0.667,g
28.4057,3.0077,0.2672,11.239,g
24.0789,2.6294,0.5023,22.926,g
71.0871,2.9795,0.2432,24.0961,g
41.1185,2.5126,0.3717,6.1592,g
22.4868,2.4241,0.6139,5.507,g
21.3424,2.2788,0.6,51.719,g
27.2242,2.6551,0.3894,20.1203,g
23.9257,2.5065,0.4019,24.452,g
21.4181,2.0473,0.7085,39.5774,g
60.0265,3.0362,0.1858,2.832,g
18.8857,2.2911,0.7928,2.783,g
20.5786,2.1746,0.7291,56.336,g
31.0843,2.3979,0.58,28.549,g
67.8904,3.2645,0.1866,18.4779,g
88.0102,3.9169,0.1224,8.4648,g
38.0888,2.9715,0.2264,23.484,g
12.6243,2.2467,0.8215,47.441,g
25.4758,2.7789,0.371,1.0915,g
19.5927,2.2856,0.658,44.7241,g
39.4987,2.7832,0.2949,2.188,g
46.7381,2.9886,0.2382,3.111,g
32.3974,2.6946,0.3899,20.7311,g
97.7959,3.6101,0.227,7.8023,g
29.2191,2.5139,0.3951,28.8593,g
49.4921,3.0015,0.298,9.8863,g
27.055,2.3212,0.4821,38.674,g
92.9989,3.2358,0.2266,2.4491,g
38.4177,3.3339,0.2281,3.956,g
65.9396,3.4851,0.1512,2.404,g
70.3213,2.8567,0.3769,3.7836,g
12.7187,2.0626,0.7186,71.792,g
25.2616,2.6227,0.5149,23.966,g
60.2834,2.96,0.2412,0.7044,g
18.1621,2.4495,0.4902,56.812,g
12.4704,2.1319,0.6863,71.5879,g
38.6053,2.8476,0.2884,0.9589,g
34.8464,2.5237,0.4701,24.113,g
21.8064,2.1089,0.7082,18.095,g
34.4067,2.9423,0.313,7.166,g
30.8893,2.6064,0.4134,20.316,g
27.51,2.8522,0.3753,8.8963,g
27.273,2.5132,0.4663,21.3322,g
34.9335,2.437,0.5704,2.8633,g
20.6488,2.0774,0.7364,54.5987,g
24.2447,2.2648,0.6033,15.631,g
25.3976,2.357,0.4967,9.2717,g
35.3067,2.7966,0.3482,4.2873,g
55.6614,2.9841,0.1795,6.2916,g
46.9382,3.2709,0.2824,10.416,g
22.829,2.5132,0.5368,17.4089,g
76.8511,3.1508,0.3208,1.1889,g
19.3469,2.4735,0.4941,14.634,g
57.0559,2.8594,0.2211,26.6457,g
38.3174,2.9462,0.2105,11.258,g
93.0951,2.9345,0.3047,1.18,g
103.824,3.1958,0.1644,35.216,g
17.9872,2.3054,0.5248,7.3429,g
27.7759,2.7455,0.3863,37.8646,g
29.855,2.8011,0.3526,8.06,g
90.5838,3.4125,0.2089,4.5116,g
29.5677,2.5231,0.3868,37.374,g
28.4461,2.4997,0.3956,30.0405,g
77.8998,2.9675,0.2047,8.333,g
21.3516,2.243,0.5771,57.3003,g
59.4155,3.3559,0.1313,4.558,g
28.5,2.73,0.3706,1.702,g
54.3867,3.1614,0.2255,2.932,g
20.3129,2.2625,0.612,5.5511,g
46.1716,2.8021,0.3186,2.6994,g
42.9026,2.955,0.2607,9.3727,g
22.1144,2.2695,0.6075,5.197,g
28.68,2.4023,0.4713,46.602,g
41.5906,2.899,0.2927,15.967,g
20.6349,2.3646,0.4881,0.1708,g
67.191,3.2895,0.1833,0.404,g
71.7603,3.2045,0.1848,2.57,g
50.8299,2.6335,0.5047,2.4634,g
66.0024,2.4616,0.342,58.555,g
30.2852,2.683,0.3921,12.395,g
25.0793,2.4216,0.4356,42.506,g
34.4809,2.3043,0.4715,36.4389,g
22.0215,2.5257,0.5484,55.6963,g
34.3304,2.601,0.3308,34.4278,g
18.7125,2.4495,0.5435,17.1307,g
28.9007,2.9987,0.2828,77.094,g
26.181,2.4014,0.4246,38.3827,g
12.6531,2.2368,0.8232,26.61,g
24.5623,2.1414,0.7365,77.6551,g
77.5391,3.889,0.1307,2.9112,g
86.7474,3.5139,0.1675,16.624,g
26.417,2.4074,0.6145,7.3755,g
17.9766,2.4108,0.567,38.495,g
15.9013,2.4713,0.625,14.781,g
105.335,3.0726,0.319,1.8752,g
45.5838,3.1745,0.2329,10.3511,g
12.5202,2.1804,0.6865,9.612,g
43.1515,2.8713,0.3174,6.0528,g
39.2703,2.7466,0.3728,12.605,g
50.8046,3.6055,0.1577,10.9222,g
16.3018,2.2529,0.6201,76.9479,g
60.6214,3.0785,0.2538,72.887,g
22.3333,2.541,0.4288,51.452,g
36.0253,2.4401,0.8348,1.608,g
27.4821,2.7206,0.4738,23.478,g
123.756,2.4526,0.5961,7.1941,g
17.6375,2.3096,0.6176,26.126,g
33.6825,2.7247,0.3487,11.7631,g
99.002,3.2981,0.1752,0.227,g
20.6018,2.4273,0.4224,74.837,g
37.7828,2.6253,0.3436,16.5441,g
18.8069,2.2355,0.5756,29.692,g
50.6501,3.032,0.3781,4.2206,g
108.681,4.0803,0.1044,1.053,g
31.3983,2.3701,0.4947,68.5256,g
56.5927,3.247,0.2322,0.814,g
38.8396,2.5905,0.3979,6.5413,g
58.1746,3.1623,0.19,14.438,g
15.1849,2.3962,0.6506,49.197,g
50.183,2.8707,0.2734,23.816,g
21.8113,2.5688,0.4211,65.808,g
86.1808,3.5283,0.1597,26.0415,g
37.4814,2.8899,0.241,3.5686,g
29.2792,2.5877,0.323,10.472,g
22.1821,2.5139,0.5329,59.536,g
22.3748,2.4224,0.4991,21.5184,g
61.9873,3.525,0.1809,3.783,g
41.1721,2.8202,0.295,5.5596,g
23.5014,2.6972,0.3916,17.8557,g
12.5216,2.0394,0.6941,25.3912,g
22.3317,2.1599,0.7405,39.4854,g
18.2201,2.4125,0.5687,85.333,g
24.8616,2.617,0.4324,1.6899,g
24.2223,2.4735,0.3529,46.617,g
63.8971,3.38,0.1588,1.6754,g
16.4192,2.3064,0.8444,38.836,g
85.4467,3.1723,0.1796,1.241,g
26.6593,2.5676,0.4384,3.0264,g
31.9607,2.9969,0.2518,10.176,g
23.5163,2.6138,0.3479,9.074,g
18.4342,2.1367,0.5109,9.3626,g
109.337,3.3661,0.1915,1.951,g
75.6635,2.7889,0.2537,11.3729,g
31.0277,2.6069,0.3659,0.3403,g
17.0645,2.238,0.5665,16.962,g
23.6214,2.638,0.3383,44.827,g
38.3439,3.1538,0.2365,11.7617,g
50.0093,3.0957,0.2712,7.9705,g
44.6762,2.829,0.2402,11.0098,g
21.7316,2.5079,0.413,58.0948,g
30.9901,2.6469,0.3788,28.919,g
20.7049,2.4646,0.4768,25.2944,g
48.908,2.4807,0.3537,2.5147,g
60.8694,3.3977,0.2157,0.5447,g
37.975,2.642,0.2942,84.3751,g
58.9999,3.1899,0.2273,2.397,g
53.1534,2.946,0.2152,9.259,g
16.2783,2.281,0.6073,69.623,g
31.8394,2.8817,0.3493,3.401,g
29.1455,2.7864,0.35,7.2306,g
45.8074,2.3502,0.3705,58.99,g
18.896,2.3979,0.472,29.859,g
31.5068,2.5905,0.4929,20.582,g
43.5727,2.828,0.2808,11.1311,g
41.8199,2.7308,0.329,3.823,g
89.6301,3.9613,0.1248,4.737,g
89.9113,4.1374,0.0805,4.502,g
19.07,2.4526,0.5044,63.687,g
50.785,2.6594,0.3308,2.291,g
33.659,2.5605,0.5722,5.222,g
78.2479,3.3982,0.2758,3.861,g
30.9546,2.5775,0.3942,6.837,g
74.9198,3.2011,0.1259,15.5248,g
81.8705,3.9073,0.1015,0.227,g
12.3503,2.0588,0.6725,0.014,g
31.1421,2.5527,0.4818,3.7348,g
99.7739,3.5619,0.1722,0.447,g
24.6496,2.527,0.3774,50.7377,g
21.2266,2.1055,0.7059,24.434,g
60.8786,3.6802,0.1328,1.525,g
50.1329,2.9206,0.4262,2.0888,g
34.8998,2.827,0.3619,11.545,g
36.6722,2.7462,0.3013,2.1511,g
99.9155,3.4001,0.1763,1.5208,g
15.0428,2.3579,0.6579,43.0169,g
29.3304,2.4362,0.4432,19.395,g
27.5376,2.2122,0.589,9.1895,g
30.3088,3.083,0.2313,34.5241,g
50.528,3.6396,0.1321,6.658,g
44.2526,2.7197,0.4023,7.6218,g
42.9043,2.8567,0.1975,6.0417,g
19.3057,2.4764,0.5876,89.3334,g
83.854,2.7197,0.3184,1.2256,g
64.6222,3.3105,0.1986,1.667,g
33.3991,2.3212,0.5107,0.039,g
21.2705,2.4314,0.437,54.769,g
69.769,3.5462,0.1493,0.4249,g
33.5677,2.8007,0.3117,33.0542,g
49.6836,2.6425,0.3964,10.4791,g
17.4981,2.4757,0.5351,21.6007,g
27.5215,2.4526,0.5926,64.0684,g
49.6147,3.2715,0.2151,1.3872,g
29.0828,2.5982,0.4489,7.9405,g
25.1536,2.6484,0.3865,23.479,g
85.4369,3.6503,0.1324,2.791,g
66.6232,3.2647,0.1859,2.2166,g
36.5972,2.5888,0.3711,17.1332,g
26.9231,2.4778,0.5424,5.887,g
52.7282,3.2543,0.1269,8.2437,g
25.9155,3.1174,0.3342,62.395,g
95.1461,4.0712,0.1013,0.3662,g
44.6175,2.9292,0.3096,10.913,g
42.1574,2.8979,0.2985,3.9947,g
18.1313,2.1746,0.7759,33.8342,g
67.9416,3.2718,0.2305,5.617,g
28.6839,2.1732,0.5503,1.4613,g
89.6414,2.5563,0.325,10.52,g
45.4086,3.5664,0.1729,7.32,g
68.4755,3.2319,0.2785,6.673,g
24.4285,2.0434,0.7059,49.8852,g
22.7309,2.4298,0.3978,66.851,g
30.7134,2.6064,0.3861,25.312,g
50.9379,3.4046,0.1836,19.3908,g
62.9308,2.9501,0.2782,8.58,g
93.0962,3.9481,0.1128,3.5745,g
21.8794,2.2765,0.5503,24.791,g
24.8069,2.6527,0.3582,6.1642,g
82.7882,3.5019,0.1212,1.5868,g
77.3151,3.3316,0.2777,1.125,g
48.5814,3.0336,0.3276,9.4002,g
22.5931,2.2418,0.7736,19.423,g
22.7125,2.7316,0.4416,11.114,g
36.2113,2.9047,0.2665,26.6964,g
100.686,3.2508,0.2161,0.667,g
92.3374,4.0936,0.0897,48.2051,g
25.9297,2.5786,0.4406,12.5848,g
17.4227,2.1959,0.5987,33.191,g
37.0949,2.8429,0.3288,16.5347,g
20.2153,2.317,0.4964,39.3447,g
62.5506,3.9139,0.1311,8.974,g
19.5155,2.1055,0.7294,8.536,g
107.98,3.8841,0.1138,0.813,g
114.567,3.7376,0.1912,0.8106,g
34.1731,2.5024,0.4434,1.4848,g
16.4126,2.2175,0.6,81.6802,g
68.1479,3.3906,0.1969,1.652,g
24.1319,2.6314,0.5047,51.3869,g
17.2743,2.5179,0.6707,39.4782,g
13.3518,2.2393,0.8242,16.921,g
30.9433,2.8531,0.3282,14.317,g
43.4342,3.2,0.2366,0.967,g
35.8471,2.6884,0.4037,4.111,g
72.1282,2.6955,0.3226,0.885,g
43.6138,2.7612,0.3102,2.6944,g
90.0304,2.9186,0.2087,17.8697,g
21.069,2.1629,0.6942,88.7848,g
37.664,2.8907,0.2791,14.118,g
121.742,2.4495,0.3623,28.328,g
19.0268,2.5465,0.4688,24.686,g
24.6423,2.8555,0.3654,23.9541,g
51.2645,2.7675,0.3126,7.901,g
24.7191,2.738,0.4077,64.5648,g
24.0177,2.6015,0.418,4.6955,g
27.3397,2.596,0.4715,20.048,g
51.5372,2.9578,0.1939,0.7045,g
54.3242,2.9954,0.2163,0.3729,g
70.6387,3.699,0.1852,2.3853,g
95.6747,3.972,0.0997,3.175,g
28.3346,2.5539,0.405,6.7089,g
16.9022,2.2304,0.5882,52.427,g
22.3702,2.1255,0.7416,31.77,g
31.1033,2.5781,0.4069,19.2776,g
100.817,3.91,0.1366,0.8128,g
26.0211,2.4005,0.505,10.2299,g
69.675,3.894,0.1257,1.649,g
19.93,2.1987,0.5886,9.4765,g
46.2571,3.1524,0.2626,2.516,g
98.0033,2.7501,0.3253,17.598,g
49.8014,3.2753,0.2276,0.8547,g
38.2081,2.8689,0.2502,25.176,g
20.2889,2.4166,0.41,19.5164,g
84.4675,3.411,0.1568,6.667,g
36.3397,2.6972,0.3373,5.053,g
21.2858,2.2418,0.7221,44.6269,g
19.9217,2.1255,0.7566,29.921,g
62.129,3.5792,0.1692,7.5688,g
19.9109,2.3927,0.6154,16.5079,g
26.0266,2.48,0.4702,48.8519,g
20.5795,2.3139,0.6602,2.9483,g
17.5144,2.4886,0.6299,83.1626,g
55.3627,2.6454,0.2896,10.6662,g
22.698,2.1156,0.7586,7.7055,g
42.0158,2.9191,0.2867,0.9256,g
29.9301,3.065,0.2944,23.2975,g
33.9302,2.6238,0.4328,4.7267,g
22.3927,2.7439,0.4797,16.826,g
49.6933,2.9274,0.253,2.915,g
26.016,2.4749,0.6164,19.099,g
96.749,3.8609,0.1545,0.087,g
22.0913,2.2945,0.5381,21.068,g
14.316,2.501,0.516,78.1191,h
44.7661,2.8092,0.3801,77.6086,h
24.4481,2.5841,0.6311,73.0773,h
56.6019,3.1268,0.2114,77.1579,h
22.1955,2.4556,0.5744,36.08,h
188.5855,3.4154,0.2186,38.1402,h
17.3053,2.7375,0.6688,7.7583,h
18.6126,2.3917,0.6183,12.3708,h
47.9518,2.9854,0.2388,52.7577,h
297.1239,4.0798,0.0928,41.3357,h
21.8895,2.2589,0.7328,68.939,h
20.646,2.5366,0.6134,81.0147,h
85.75,3.1005,0.1846,4.2471,h
31.5291,2.8456,0.4497,42.386,h
34.1,2.5601,0.5073,31.5138,h
19.6163,2.4487,0.669,61.1094,h
68.5031,3.1106,0.2264,9.0744,h
240.462,3.5814,0.1324,26.902,h
212.881,3.5707,0.176,49.4851,h
108.2019,3.3518,0.1048,6.5099,h
111.683,2.8299,0.5133,40.024,h
16.9894,2.4564,0.6294,55.393,h
21.5333,2.6576,0.8362,3.3983,h
33.2574,2.7934,0.2944,52.234,h
24.0251,2.6227,0.4386,53.5781,h
40.0797,2.5535,0.4307,23.1959,h
84.0407,3.0164,0.2396,24.7881,h
106.494,3.3706,0.147,80.5153,h
96.8986,3.4313,0.1566,28.1173,h
120.543,3.1739,0.2003,10.041,h
97.8682,3.0145,0.2747,18.895,h
89.0276,3.253,0.1916,25.1541,h
56.6984,2.8735,0.3346,24.6332,h
213.304,3.374,0.1666,25.5932,h
59.341,2.9275,0.3274,52.0191,h
150.4992,4.1611,0.0853,62.273,h
41.588,2.5185,0.3121,35.137,h
120.449,2.9576,0.2977,3.124,h
24.8756,2.4822,0.5898,11.2183,h
148.322,3.7021,0.1301,55.947,h
22.4648,2.4472,0.7607,36.47,h
10.3292,2.2486,0.8249,22.7602,h
101.806,3.0759,0.2149,18.019,h
18.412,2.6556,0.596,12.3364,h
66.2889,2.2625,0.5464,6.6645,h
29.7872,2.6703,0.5176,53.6127,h
110.285,3.4093,0.2436,28.6974,h
148.8225,2.966,0.1832,34.2805,h
13.2608,2.2082,0.8111,20.3665,h
35.4328,2.7425,0.4359,32.1414,h
34.0847,2.6191,0.3265,74.0676,h
17.7494,2.3551,0.5475,28.6886,h
67.855,2.9671,0.2902,79.928,h
41.188,2.8172,0.5072,15.6484,h
18.4881,2.4091,0.8772,87.6399,h
29.4396,2.7712,0.3793,2.898,h
26.6026,2.5843,0.5208,12.153,h
25.4911,2.7153,0.4784,75.1657,h
286.3977,3.4429,0.1738,46.2558,h
46.6896,3.2486,0.2043,52.8842,h
37.289,2.8065,0.4309,1.6194,h
230.5499,4.5685,0.0757,69.9989,h
15.138,2.0252,0.6932,1.9985,h
149.253,3.5136,0.2605,7.048,h
164.691,4.5312,0.0351,14.9677,h
12.9579,2.1973,0.7429,32.5299,h
82.7549,2.8631,0.3716,89.8116,h
64.5419,3.193,0.1937,31.4631,h
30.3496,2.6325,0.3986,30.6333,h
22.6971,2.4245,0.5784,78.5135,h
106.7029,2.9018,0.4055,37.4671,h
29.811,2.6526,0.4412,70.9211,h
215.716,3.1143,0.4343,1.9377,h
235.367,4.1361,0.0526,59.671,h
31.5542,2.7616,0.2445,33.3694,h
113.979,3.3606,0.1478,84.7169,h
