@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,8-9,11'

@attribute FLength numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
35.0589,-12.4873,4.391,g
28.9665,-9.4519,46.063,g
33.4087,4.6303,9.4759,g
66.6214,10.3281,0.573,g
35.2957,-17.1246,63.8753,g
92.2348,14.9143,6.12,g
43.614,-13.0111,8.783,g
66.4043,-10.3092,1.257,g
53.5918,-13.5636,78.558,g
26.7748,-5.5031,24.6072,g
28.7443,6.6917,0.3681,g
15.1513,-4.9772,75.415,g
74.9513,-7.4881,2.0296,g
13.0293,11.2705,58.1726,g
28.1603,-13.1735,8.395,g
18.2936,6.7502,43.5251,g
79.1009,-9.1456,3.0091,g
17.5084,3.3264,44.4946,g
26.6951,-10.0854,65.584,g
18.281,-6.058,35.8882,g
94.1467,-20.1648,1.505,g
45.3587,-17.3978,22.3299,g
21.3521,6.2545,2.933,g
19.9796,12.2564,0.2194,g
52.8511,30.8547,37.1944,g
83.9488,34.3767,8.252,g
30.9737,19.3767,30.144,g
20.5998,5.9756,39.8963,g
31.8548,11.5896,16.9228,g
44.0647,20.421,6.518,g
45.6671,15.1525,3.197,g
29.9508,7.4995,23.9617,g
27.5042,-16.0424,31.28,g
24.4091,-6.1367,22.24,g
46.9886,-23.8536,29.2213,g
25.5909,0,16.345,g
96.6184,-18.6157,2.6775,g
39.7343,-2.7189,20.0424,g
16.9383,-6.51,13.295,g
23.57,11.4384,21.769,g
45.0329,18.4874,38.027,g
19.3929,-14.4024,12.553,g
17.4438,-6.5272,17.8368,g
103.335,-29.2771,3.4381,g
64.4071,8.8787,4.8251,g
23.7562,7.6493,24.237,g
13.0212,9.11,11.8418,g
27.6126,-7.1786,20.189,g
46.8155,-11.844,8.035,g
20.6591,-3.5068,14.135,g
27.6052,14.1547,76.963,g
26.6768,14.1663,6.8488,g
21.7651,3.3659,12.12,g
40.7847,16.2563,47.1801,g
12.6327,0,80.4713,g
53.3101,5.2374,85.0171,g
41.8269,20.4737,29.392,g
35.5214,8.2989,3.6208,g
27.5027,-12.6581,21.937,g
28.3612,-10.9452,61.7,g
24.5979,3.034,61.3024,g
36.755,-12.8916,61.492,g
26.4659,7.1748,4.0277,g
74.3997,19.6203,4.6957,g
23.9367,7.1137,78.0806,g
25.2017,-7.456,1.9439,g
12.9942,-8.8707,74.997,g
30.1563,4.3853,18.682,g
50.1058,11.8378,4.0106,g
36.6617,6.576,11.3761,g
13.0679,10.1883,84.7088,g
62.159,-18.7444,14.3969,g
84.5714,9.914,4.2254,g
61.7228,-8.2482,2.701,g
68.222,-9.323,8.2019,g
12.3934,0,50.0643,g
72.4802,-19.35,1.3082,g
32.7643,-10.2736,6.2504,g
12.9176,-8.4019,17.4554,g
18.0165,16.6684,57.922,g
77.7337,-19.3327,1.5881,g
13.2009,10.8975,40.863,g
53.0719,-17.9499,8.118,g
23.2781,6.4226,4.3351,g
36.0763,-8.1573,4.6563,g
19.5744,17.5096,42.1379,g
63.4767,11.5376,11.8804,g
101.551,15.434,1.7955,g
21.0532,-9.4586,2.989,g
29.8389,9.7966,3.7372,g
19.0738,4.2673,65.7379,g
22.3966,10.5538,18.996,g
62.4538,-17.4804,0.139,g
27.3488,-13.8324,23.736,g
32.752,-8.4706,23.863,g
19.1504,-4.128,58.209,g
25.8231,4.2261,20.852,g
38.1652,10.0201,18.6818,g
22.3732,8.2273,12.6972,g
44.6982,17.3405,25.5856,g
38.6526,-12.0822,8.8024,g
18.9949,1.1677,10.318,g
30.3022,10.2649,36.929,g
87.7092,22.3105,0.5537,g
41.3583,22.1155,23.065,g
25.287,17.4908,1.151,g
29.8866,-4.8501,19.5579,g
71.2506,-11.8395,0.738,g
12.895,6.6514,80.9568,g
54.3082,8.1936,8.7643,g
81.3466,31.3628,1.2749,g
35.4866,13.8175,17.16,g
98.22,-24.2858,8.9889,g
60.0541,20.2678,7.46,g
60.523,-14.9239,9.3455,g
88.1093,5.3155,8.618,g
54.7308,-8.4313,5.881,g
18.0866,-5.6857,82.8204,g
83.0728,12.3629,0.054,g
24.6879,11.1678,3.4541,g
91.5518,-14.2413,0.9455,g
54.3344,-11.9187,16.129,g
26.296,4.5499,64.2875,g
12.6594,11.1789,73.203,g
45.7365,9.4237,2.443,g
61.4663,18.6116,2.742,g
23.7252,4.3727,1.7,g
19.6686,-4.6424,79.812,g
20.8222,11.3123,63.3878,g
38.0313,-6.7805,7.966,g
31.6799,-13.4097,9.7853,g
13.3657,-11.8719,5.5558,g
48.1644,15.8292,19.0791,g
48.7467,11.7471,4.734,g
27.4989,-10.4699,19.0804,g
69.4757,26.8952,16.152,g
23.49,-9.7258,15.7122,g
43.6493,11.346,3.517,g
83.6276,15.4813,0.439,g
59.7264,-18.9417,28.28,g
22.611,-9.1635,59.5027,g
87.6679,9.8767,0.145,g
19.8177,-10.0654,4.498,g
12.5969,7.468,56.6622,g
106.523,-15.9754,5.144,g
29.3091,16.9561,24.9607,g
44.7062,-11.9017,15.9683,g
22.4719,-6.1479,18.2742,g
30.7413,1.5275,3.262,g
25.6568,-5.1048,26.3933,g
73.7126,17.3918,2.3374,g
29.0641,8.8706,39.2971,g
24.226,11.3862,2.572,g
21.2787,6.3163,22.8702,g
51.2164,-14.1963,2.325,g
45.845,-6.6655,3.3124,g
18.6105,0.5934,29.191,g
20.8088,-11.1042,61.51,g
60.9604,19.6819,15.0473,g
42.9672,-8.8036,5.212,g
23.9972,-15.1791,17.7641,g
72.7662,16.8484,1.1998,g
76.4616,17.0617,2.091,g
23.0918,15.6597,75.388,g
30.4651,-10.2249,5.4091,g
19.2855,8.3314,74.888,g
24.9971,7.0785,14.1145,g
12.9199,-11.6368,30.606,g
29.8998,-9.2186,11.9637,g
84.3673,16.7601,12.706,g
30.8529,-0.0001,21.138,g
23.7883,-10.9103,14.006,g
21.9801,11.4957,7.597,g
27.5561,11.1617,63.146,g
82.4303,33.9887,1.5887,g
21.4681,6.4396,63.031,g
96.7805,15.7249,5.468,g
25.7552,17.1565,82.6024,g
41.8464,-11.9406,0.092,g
44.0616,7.0214,4.166,g
23.7571,7.8791,14.9592,g
59.4329,17.3637,9.664,g
56.4901,15.0326,1.2155,g
89.4755,15.3515,0.7,g
30.7493,-4.076,2.817,g
87.8315,-21.44,4.714,g
39.933,-13.2544,2.5722,g
84.2564,-26.013,1.605,g
50.9993,-9.7623,5.341,g
23.7968,3.2376,33.5063,g
81.4117,21.3378,4.2953,g
39.9641,-2.9941,6.987,g
44.4007,-16.2577,1.708,g
20.7715,-6.006,33.313,g
18.6528,2.6196,42.5147,g
71.0768,-12.9656,5.2124,g
123.362,83.6686,38.181,g
62.0774,-20.3151,3.635,g
71.862,-11.1288,1.2638,g
113.51,12.6704,4.016,g
28.44,-9.298,27.01,g
82.8071,-12.9826,0.524,g
42.8589,-8.3602,1.79,g
54.1757,-21.4603,47.73,g
44.1925,-11.6795,1.6,g
24.9267,-5.3013,35.902,g
78.4011,15.8309,0.065,g
20.324,10.8134,54.193,g
101.841,-11.6901,2.153,g
25.636,-15.917,36.759,g
36.6353,-15.5762,8.007,g
67.2079,25.6923,15.2612,g
52.5594,10.7765,2.808,g
79.3481,-19.2488,3.796,g
86.6511,-16.7682,6.2315,g
36.4006,-7.4631,0.0175,g
56.6057,11.2362,7.617,g
94.4692,-19.1378,10.5067,g
23.5773,-9.9121,36.7094,g
77.2773,10.9367,5.475,g
27.5268,-8.738,9.997,g
25.2612,7.8636,4.53,g
21.4059,-9.535,28.6338,g
63.5563,14.0222,4.7658,g
22.0241,3.5137,31.042,g
22.2392,-7.4899,65.823,g
77.0262,-31.4001,0.894,g
72.2557,-15.0788,5.466,g
104.392,22.965,1.7384,g
88.7648,-3.1175,4.094,g
63.9685,4.0015,7.0548,g
70.3028,-9.7278,6.0446,g
50.2103,-9.2378,10.563,g
20.0536,-7.8548,83.4683,g
28.2831,-15.6616,45.8856,g
26.4302,13.9362,47.592,g
39.6048,-17.8879,12.0607,g
12.6382,11.4721,67.6997,g
35.6122,5.3602,6.6169,g
43.721,10.336,7.992,g
26.7271,7.7273,46.219,g
40.3395,18.2863,9.601,g
26.8925,-9.7225,75.669,g
50.3838,14.6149,2.566,g
40.002,9.8434,6.082,g
26.9079,-11.0073,34.9219,g
21.6779,-7.1028,17.768,g
21.5549,-6.7381,45.4834,g
39.4355,-8.3829,24.302,g
24.5384,-3.7343,28.0868,g
44.2737,16.7113,14.1545,g
54.9077,16.1328,2.224,g
21.0946,-10.977,10.9249,g
27.3752,9.9661,7.598,g
76.6836,14.9963,9.064,g
65.0794,-20.5888,2.7999,g
28.4877,3.8864,5.1525,g
103.021,9.2953,19.43,g
29.1102,11.6872,9.8315,g
28.8406,7.15,34.518,g
17.7369,-11.7637,12.1313,g
41.4173,7.9122,3.9349,g
16.573,-6.2612,21.7684,g
18.8944,-5.1445,9.9795,g
17.5785,3.5961,26.03,g
109.359,21.439,0.0591,g
20.2085,-6.6026,82.557,g
20.5984,10.8348,9.4546,g
52.8816,-14.723,14.7852,g
73.0165,22.1912,9.487,g
31.9086,18.0322,81.5685,g
53.1582,4.0484,16.39,g
32.7548,-11.4819,2.2496,g
20.686,5.9074,18.8504,g
21.64,14.1027,77.863,g
78.998,19.7895,6.8605,g
29.4909,8.4907,25.4027,g
66.1692,-14.4732,1.9943,g
31.7294,-16.146,5.534,g
33.0182,7.6962,31.8921,g
19.7828,-4.9604,40.206,g
56.7163,-1.008,1.5847,g
20.0648,-12.2239,5.373,g
98.894,-26.9909,2.727,g
21.7031,6.5541,10.758,g
28.769,7.409,1.9751,g
24.1625,9.4099,30.306,g
64.9481,25.127,2.9623,g
44.1086,11.0314,0.677,g
23.8607,-6.3336,26.583,g
86.0845,-18.3789,1.312,g
54.8694,7.7807,4.447,g
76.1978,-21.0407,5.1838,g
40.5198,5.4705,0.8525,g
30.0751,14.6489,24.5471,g
28.7453,6.0474,15.033,g
60.6592,7.1181,1.307,g
21.3477,10.13,2.7625,g
70.9683,-4.0507,5.1398,g
62.5927,21.9907,3.1921,g
20.6311,5.8889,25.186,g
45.4444,8.2332,5.059,g
20.6036,5.8712,75.0703,g
51.115,-12.2658,21.9356,g
12.8908,-8.6595,18.4308,g
35.8316,-8.1048,0.059,g
13.3663,-10.6035,5.787,g
29.0298,16.1288,79.5884,g
83.4713,7.9963,3.1439,g
27.5744,-7.8102,4.591,g
53.1491,-10.9404,13.5688,g
42.1245,-10.8984,11.3741,g
29.7983,15.2876,36.3005,g
74.5539,2.5358,13.815,g
19.4371,-3.7914,16.244,g
29.1673,-8.975,6.382,g
34.6933,-8.4072,3.7316,g
61.5118,26.34,32.635,g
34.546,4.9595,3.103,g
26.2102,3.2219,14.1372,g
35.8929,3.3494,0.583,g
19.9033,-5.0188,7.195,g
25.7688,-5.4308,27.5018,g
27.5225,8.8797,10.826,g
23.3594,-9.2768,24.993,g
31.0425,-6.2343,0.0086,g
42.6125,-11.5942,7.055,g
20.3349,-5.6116,9.4078,g
22.555,11.0315,56.916,g
87.5064,18.936,0.337,g
29.8072,10.4134,22.5916,g
66.6671,-8.2287,0.5477,g
51.6411,-10.7424,0.314,g
28.3529,-9.5407,6.737,g
16.4733,7.0545,67.376,g
50.6281,-10.3345,33.7832,g
24.388,7.5024,19.892,g
25.0766,10.0893,20.4432,g
13.3872,11.9009,48.4033,g
47.5572,-9.1034,10.781,g
20.1027,7.7218,86.1482,g
25.643,-7.4265,33.9455,g
100.953,14.6762,0.804,g
79.4369,-16.1259,2.8484,g
77.7307,-22.2716,0.57,g
18.0486,9.8506,18.3101,g
28.8163,9.4364,57.742,g
35.3426,5.1165,18.8214,g
35.1938,13.5179,7.1943,g
31.1218,12.6525,24.5146,g
78.855,-23.8454,6.0893,g
38.6943,22.6965,15.761,g
94.7737,-18.7604,5.0273,g
75.8666,22.6476,16.1837,g
31.063,-11.4601,35.0126,g
21.044,-10.0179,33.4231,g
67.9094,31.5758,8.6395,g
40.1596,1.7239,0.235,g
30.4186,-17.0272,6.1324,g
94.7524,23.6794,2.9513,g
19.2311,12.0603,84.8561,g
48.3309,-12.4038,12.5792,g
77.2639,17.2258,6.142,g
77.1953,4.2039,2.3779,g
97.7697,-34.8084,2.596,g
48.6658,-5.5849,0.1985,g
20.1374,-7.0706,28.1582,g
39.0288,-6.7169,13.5464,g
25.0418,18.0409,30.62,g
27.6058,-2.4271,13.386,g
23.7716,0,11.14,g
22.3819,-10.9352,6.24,g
12.8217,-11.6605,7.066,g
26.7579,3.9521,15.5531,g
58.1856,-6.0247,9.3331,g
73.0912,17.2083,2.2062,g
13.0467,-9.7259,13.9983,g
25.5449,-15.4612,69.3466,g
48.8599,5.5966,1.7526,g
23.6039,2.4591,6.139,g
113.661,17.239,49.3005,g
17.1862,-5.4289,12.358,g
47.2817,32.12,19.286,g
13.1627,10.451,68.7784,g
28.4434,-8.8176,2.976,g
85.2065,-28.9626,3.613,g
23.2533,11.9814,30.8412,g
61.3737,-12.2608,0.9761,g
45.0808,13.4479,1.555,g
24.3849,10.2321,14.769,g
113.495,-15.129,2.729,g
69.6387,7.7653,5.6556,g
35.0869,19.1513,76.074,g
13.052,-11.7911,83.3102,g
19.0259,3.3355,12.536,g
33.7922,9.9533,8.5072,g
29.5172,-16.289,54.3161,g
30.4,10.7703,22.81,g
68.6178,20.4008,19.9613,g
37.5766,-17.003,31.6802,g
68.107,14.1235,3.902,g
42.1522,-16.2083,21.355,g
23.9177,8.6601,17.7064,g
34.0557,-11.1017,31.791,g
24.1407,8.6287,2.541,g
38.5817,12.3099,11.932,g
61.0387,-7.303,64.2081,h
95.3733,37.2896,43.1325,h
51.3789,-16.2932,22.1294,h
22.3098,6.6847,34.0497,h
17.2168,10.7729,54.5308,h
25.3972,10.6805,46.44,h
15.3404,-17.4129,64.4174,h
33.7801,-10.7488,66.755,h
23.8885,-7.6537,77.7958,h
16.5794,9.1115,42.4078,h
75.3789,14.3789,79.8306,h
61.5879,-7.4284,84.9996,h
37.7642,-7.8263,20.4875,h
188.4315,-16.3953,49.1373,h
20.0302,9.2826,24.3,h
25.2942,5.4272,37.1494,h
47.8994,12.5174,19.469,h
12.9003,-6.9351,6.2747,h
44.159,17.7627,77.782,h
140.02,-112.089,86.3308,h
133.339,19.5582,16.2807,h
13.0046,9.7395,70.6543,h
141.223,-57.688,8.992,h
32.5101,-6.7075,9.475,h
124.972,-85.745,10.2319,h
49.8944,-4.106,23.1963,h
34.5624,-12.8197,46.372,h
18.6222,-5.5256,18.3697,h
137.7972,-31.5934,51.3917,h
96.178,20.5346,55.9672,h
41.65,8.494,68.2236,h
24.6688,-10.9475,2.713,h
225.453,53.4716,88.0696,h
91.3972,13.0566,35.876,h
195.667,-56.3005,30.6207,h
58.1262,9.8821,44.9114,h
204.405,-51.9167,87.9678,h
13.9134,-12.7912,64.8448,h
77.7209,-55.6079,72.535,h
64.6465,6.917,58.5,h
185.898,-75.6936,77.0539,h
97.8451,-61.873,39.4871,h
33.8967,5.2084,7.2252,h
63.003,-13.4784,16.065,h
162.889,88.6735,26.352,h
105.8399,-21.255,16.3486,h
192.0982,-46.918,54.2033,h
17.3469,6.2564,62.825,h
32.3779,-6.3104,64.334,h
25.2288,15.2115,51.6298,h
202.829,-21.2584,76.113,h
133.485,-42.1679,13.1124,h
102.225,-36.9389,71.384,h
201.777,42.2368,73.3694,h
22.9575,17.1601,38.5683,h
189.3819,-86.1642,4.5768,h
19.9246,6.2032,6.0072,h
30.7317,-13.3429,27.9949,h
172.156,-37.8752,21.1865,h
42.1935,3.8818,12.9257,h
34.5838,7.074,0.1475,h
47.0077,-10.81,74.8551,h
95.8843,-20.3877,65.137,h
190.585,45.3605,34.157,h
20.7106,-10.4168,33.1494,h
53.5551,-3.0908,53.1398,h
29.0035,9.9519,0.219,h
27.8651,7.6651,88.7812,h
164.082,-18.3354,17.1517,h
46.2067,5.4582,47.6534,h
12.8515,-11.3517,86.0453,h
97.31,13.74,75.2753,h
144.57,27.729,0.157,h
101.236,-5.4218,81.3618,h
56.4648,-22.4062,1.16,h
27.574,10.9588,64.974,h
200.0049,56.5595,56.0462,h
52.385,-26.9833,72.0321,h
187.586,61.1205,53.7089,h
85.1017,11.8571,41.103,h
29.4435,1.9457,71.6469,h
41.8223,-10.2209,50.4377,h
116.7343,58.0587,60.0177,h
84.684,17.4734,57.5825,h
25.0274,-13.4015,64.0517,h
113.9722,6.8345,14.2829,h
159.9055,24.1594,85.6268,h
154.256,27.3263,41.6604,h
90.7088,6.1829,19.578,h
9.6238,9.5446,12.6183,h
257.528,26.5393,5.174,h
14.3892,-6.5581,60.2567,h
102.673,85.3448,59.352,h
8.0518,-9.9392,74.1809,h
19.1141,10.5675,48.2306,h
110.5279,48.5081,14.6671,h
12.7658,-11.1994,39.354,h
74.6627,21.308,42.2232,h
20.8693,-9.3976,9.7574,h
129.492,-35.5777,36.8162,h
21.5981,-13.4053,7.3532,h
19.4186,-3.0781,41.8017,h
17.9922,11.0347,59.5437,h
256.245,-110.456,43.921,h
62.8218,8.6603,17.0517,h
58.401,17.4978,6.8722,h
49.0906,-5.5597,79.897,h
20.4474,-17.4205,31.0795,h
34.8579,0.7234,48.7728,h
121.388,41.4752,52.5149,h
69.6542,32.5387,64.605,h
105.299,-31.8837,25.87,h
39.9254,12.6056,55.2698,h
144.651,-42.0003,38.0104,h
32.889,10.7668,21.5094,h
69.6579,-14.5996,64.6319,h
20.2988,13.1943,13.392,h
24.9954,-11.5809,78.2165,h
33.7643,5.88,59.3151,h
255.628,-49.1842,66.556,h
33.3522,-13.2272,2.7376,h
34.3959,-12.1595,40.7617,h
27.3672,7.9747,12.8237,h
42.8387,12.5243,11.6995,h
136.7856,-47.5359,0.4592,h
21.4355,-3.1087,0.2327,h
26.782,6.2039,11.394,h
53.587,7.4915,3.0792,h
79.1607,-3.3729,5.633,h
19.1908,-9.017,87.9114,h
22.5058,-6.7603,25.5648,h
76.6839,-10.9494,0.8318,h
46.9141,-10.9549,35.2782,h
18.2677,5.784,12.2578,h
61.9045,-20.9033,17.4836,h
22.0121,-18.9442,45.704,h
34.1189,6.4198,54.874,h
37.9472,-7.4722,79.512,h
34.8096,-23.1219,12.823,h
23.2865,3.7522,35.7297,h
93.715,11.9914,27.8898,h
119.6872,24.9493,37.48,h
24.9618,8.3505,78.131,h
198.947,-127.028,66.528,h
160.6953,-10.2955,41.3427,h
38.2019,-13.1906,75.1594,h
144.18,45.927,65.4676,h
124.014,39.2783,7.8144,h
128.7372,16.891,38.3465,h
24.6806,-6.0183,52.8162,h
34.9814,-9.7852,49.902,h
81.0999,-7.3353,5.3011,h
41.408,27.8286,16.083,h
113.469,-58.8125,16.31,h
212.744,-42.3887,30.698,h
216.4995,49.9055,16.6904,h
80.2374,37.7544,15.2636,h
53.3661,-16.9234,80.8215,h
27.8897,-9.0291,44.4761,h
25.7009,-4.3285,0.313,h
15.2647,5.4489,71.2641,h
12.8532,-9.812,77.209,h
168.2165,-19.6981,70.6219,h
25.3322,10.034,47.0068,h
49.9721,18.2046,46.9348,h
233.7968,-56.3723,48.1369,h
26.2499,9.2774,82.7315,h
82.934,-11.8712,26.4093,h
9.9934,-0.9378,4.3004,h
154.1471,76.3853,23.681,h
13.1233,-11.6362,22.962,h
32.7593,9.5633,61.01,h
92.8941,20.9589,39.6602,h
164.224,28.3232,44.2156,h
15.9795,6.081,58.2907,h
40.9987,-7.4863,15.8358,h
16.4292,11.9724,28.759,h
25.2488,16.132,72.6942,h
38.3002,-18.6644,68.1572,h
124.843,-43.9028,80.6292,h
17.8551,-2.7688,43.4323,h
117.153,17.0797,1.1941,h
49.0238,5.332,8.0425,h
43.3563,5.6819,64.94,h
23.8094,-13.0641,45.578,h
138.1812,35.2729,3.3289,h
58.9523,-17.7002,32.936,h
68.1675,12.2847,27.876,h
109.965,94.3075,56.568,h
59.8906,28.8513,51.9758,h
71.3527,-3.5355,16.6362,h
106.5722,-33.2761,6.8548,h
59.2224,-10.7358,87.7284,h
170.539,12.156,23.122,h
66.5488,-13.7203,18.4979,h
19.7823,11.4826,13.8023,h
23.6296,11.2332,23.3977,h
72.1747,5.9555,29.0584,h
61.8263,19.2412,44.4242,h
36.9438,-9.645,6.8549,h
22.4603,8.7832,66.465,h
136.7943,-12.4618,68.9466,h
48.0851,-14.8015,42.124,h
143.4058,-19.1245,72.9147,h
42.6502,-19.2729,52.8321,h
20.7522,1.8768,36.306,h
14.0288,11.3023,78.7837,h
21.0927,-12.9673,26.2364,h
151.031,48.7199,58.162,h
18.4582,9.9361,69.1458,h
28.5624,8.802,77.688,h
220.3177,92.6412,15.9931,h
24.8952,8.0554,47.4256,h
125.3126,-41.2018,43.1269,h
26.6998,-13.5321,41.4532,h
75.9957,34.3627,68.283,h
125.2329,-16.0252,23.8718,h
15.1501,-8.2226,62.8494,h
31.0848,-6.1599,45.0838,h
15.5008,9.3827,28.867,h
25.8976,-2.2195,12.5588,h
135.1552,62.5007,44.1076,h
74.0969,-20.5402,7.924,h
88.544,-9.3482,4.4731,h
39.1089,7.2097,55.6005,h
41.5515,9.9909,14.4039,h
64.9047,-10.478,45.6635,h
33.4625,8.6119,2.578,h
12.9903,0.4209,28.5228,h
52.2332,-11.2162,43.759,h
68.4655,15.171,84.7105,h
17.6611,4.5899,24.079,h
16.9449,3.6594,56.4072,h
123.0896,17.4608,59.2022,h
135.616,-47.7453,30.6914,h
12.8436,-8.5526,54.421,h
121.5752,42.9164,76.3027,h
23.3581,10.1873,23.5901,h
110.4766,-83.4869,46.3265,h
118.1155,24.5883,7.7543,h
30.6098,-3.6873,37.1622,h
39.3999,5.4316,87.4789,h
25.3258,-8.6747,85.1661,h
256.985,-43.789,89.0891,h
115.0816,-20.4895,29.8217,h
54.2662,1.9858,19.808,h
104.3803,-28.5195,68.7094,h
247.2128,-34.207,54.4395,h
37.3553,10.1021,71.2449,h
56.484,-9.8337,73.4803,h
140.1217,-85.4622,44.3019,h
75.5105,9.1664,60.555,h
24.7579,-4.9215,41.432,h
162.904,-42.3085,2.607,h
31.0359,6.1501,86.4242,h
21.2509,7.8355,7.182,h
45.1554,-5.0859,17.7436,h
57.6556,14.8958,71.9083,h
30.7361,-4.2379,34.689,h
15.1128,5.3886,88.1898,h
52.1322,-13.6924,58.488,h
41.9913,-4.3532,3.9992,h
54.9625,10.019,7.2035,h
218.336,33.3199,81.4912,h
114.6393,-23.2071,8.5969,h
29.5116,3.9078,80.8572,h
201.09,-59.7038,73.6304,h
147.203,-55.0321,51.6996,h
28.9305,-17.2852,54.225,h
24.3343,-12.1298,31.844,h
27.7947,-6.2307,43.8062,h
34.8491,8.7939,15.8249,h
20.6602,-2.4076,84.4428,h
22.8469,6.9701,68.4021,h
64.219,-8.3084,6.665,h
35.2915,-8.7667,10.9565,h
112.737,57.2704,46.8482,h
132.0623,-15.4211,19.9377,h
143.398,106.034,50.859,h
43.6668,5.8447,21.6793,h
220.603,-45.4798,33.61,h
106.7292,-55.7298,37.7783,h
45.5619,-9.5367,8.9835,h
44.9748,16.6993,30.8505,h
74.6704,-9.2482,47.047,h
59.2436,29.7512,66.9673,h
28.2374,-11.7319,40.3891,h
36.6648,-7.7703,1.3797,h
41.085,-28.1744,42.802,h
39.3294,-5.2281,36.9647,h
19.9633,-10.2549,37.8944,h
65.4786,18.4927,24.6642,h
37.5564,16.1335,65.0328,h
55.6151,-14.2401,38.6667,h
28.5314,-9.233,66.37,h
124.458,-31.3622,46.9853,h
13.1727,11.0204,69.031,h
20.7336,-12.5315,29.1685,h
240.94,-42.4076,1.076,h
29.1138,6.2646,63.0504,h
189.929,-29.4325,62.1475,h
55.839,-5.2775,87.8207,h
117.976,-15.8082,6.112,h
82.1036,28.0387,35.311,h
22.9723,-3.8148,17.5395,h
29.98,7.9348,43.205,h
29.1943,15.6984,1.067,h
22.0672,7.6263,52.585,h
49.8004,-21.9238,10.089,h
83.6499,28.2421,47.919,h
31.2324,14.1042,38.898,h
24.8184,-5.084,32.188,h
238.111,-55.1651,78.2445,h
26.694,-6.1469,84.8213,h
13.8441,11.1124,20.5565,h
91.616,-10.2227,76.028,h
32.8157,-15.9273,52.477,h
189.248,-34.3266,33.1477,h
96.8711,-24.3551,58.5794,h
95.0046,-18.8752,23.5512,h
42.0666,6.2743,55.937,h
109.9647,26.7216,75.4533,h
168.9167,17.4115,29.3893,h
16.9105,-8.7761,59.1362,h
212.5883,-96.7246,73.3657,h
248.9492,-78.0725,36.9646,h
31.3831,5.7042,20.208,h
11.0725,9.9682,11.4395,h
35.0173,2.8139,5.7696,h
36.2613,28.4711,43.694,h
25.0135,11.0485,4.9923,h
24.0496,-5.3982,29.9911,h
148.9539,53.862,17.6832,h
22.6811,-6.0344,65.647,h
27.2344,9.3609,35.7024,h
51.8055,-10.7532,42.267,h
170.766,-111.007,76.5015,h
48.305,10.3227,16.026,h
30.7323,-5.6796,85.6496,h
31.4974,-4.3687,70.395,h
71.6368,-29.6651,31.114,h
53.4968,9.6982,15.409,h
18.1425,-6.8204,52.4446,h
106.866,41.0498,83.2013,h
62.8309,-31.1439,48.5914,h
11.4877,4.5423,78.0487,h
25.7563,-12.0506,38.164,h
26.667,-15.7493,85.6473,h
22.3879,7.8956,54.7485,h
24.0751,10.4314,25.081,h
37.1132,-5.7741,46.929,h
149.505,-29.0553,53.131,h
143.6761,42.9408,36.4825,h
32.8874,10.5126,57.7914,h
19.3604,5.7839,11.3138,h
115.4899,-65.9895,51.2142,h
21.7447,-4.0639,38.5152,h
53.4534,20.1652,82.2188,h
17.666,-11.6285,61.3469,h
95.5555,-7.9498,51.6475,h
61.6736,-8.6356,14.396,h
19.3306,-6.3487,80.6287,h
176.8542,11.8139,59.1394,h
101.236,-5.4218,81.3618,h
17.8258,15.6104,14.939,h
33.0251,-6.7082,0.2951,h
124.497,34.3564,47.6645,h
84.8819,21.2441,16.7833,h
171.115,-42.1235,79.146,h
28.6404,4.2748,2.5401,h
172.628,-27.6755,49.158,h
16.6215,-7.7714,43.4992,h
19.4632,9.3113,64.519,h
32.682,8.3052,75.265,h
158.731,-90.1595,13.8859,h
22.6188,7.368,1.8504,h
196.6816,42.8039,87.3238,h
117.5596,-24.0852,29.9526,h
30.6,11.4125,1.107,h
46.408,7.4715,67.365,h
52.8643,-11.6878,74.3798,h
34.3305,-13.9385,17.7258,h
40.4165,3.6385,27.2504,h
214.44,18.2473,4.014,h
41.0701,-4.0289,33.0732,h
85.5566,-25.2963,29.2049,h
71.5641,27.1517,31.499,h
29.8325,14.4764,50.398,h
29.8995,8.9583,20.46,h
36.6168,-5.9013,14.718,h
34.5351,8.0819,13.6956,h
174.5756,45.5054,27.5121,h
26.5114,-4.9654,50.4142,h
100.0086,13.5921,4.9003,h
20.0348,9.4586,56.105,h
37.2836,-6.8922,9.357,h
72.802,14.2801,20.5896,h
9.6824,-9.1577,42.0848,h
18.368,10.7589,13.9435,h
144.412,31.4412,30.5008,h
28.5635,13.8962,70.517,h
103.92,-22.9568,16.946,h
171.894,-48.9268,33.3319,h
19.8721,-4.8339,33.488,h
51.5075,9.7978,31.9622,h
13.0894,-10.0015,86.1601,h
48.1661,13.8031,89.0528,h
31.7162,5.167,26.937,h
104.7215,-73.8648,71.1266,h
122.1989,17.6657,43.3185,h
113.272,9.0946,42.59,h
30.2742,11.8928,83.0842,h
64.8094,-13.6838,32.7431,h
32.5436,5.7868,44.8836,h
67.8595,5.3186,12.1225,h
81.0863,-16.6915,33.6786,h
31.2342,5.932,50.9751,h
23.3164,-6.8506,63.064,h
22.4688,-10.6397,86.2492,h
24.1567,-20.4653,65.6452,h
133.8881,71.7338,84.8106,h
4.2835,-14.1755,21.7552,h
