@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2,5,7,9,11'

@attribute FWidth numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
15.1104,0.1679,-14.8064,26.6013,g
18.9014,0.184,31.007,22.696,g
17.6383,0.1245,-33.4756,21.887,g
23.8754,0.1215,23.4216,3.0427,g
21.9456,0.1049,65.0778,9.1974,g
14.5479,0.1827,-19.9363,8.1657,g
9.6862,0.2893,-15.7221,1.068,g
21.1326,0.0957,50.0941,2.6774,g
36.3469,0.0908,68.3573,4.0749,g
31.6564,0.083,89.7305,0.864,g
20.8416,0.2005,24.4418,22.1785,g
25.5927,0.1011,22.1145,2.9782,g
13.9511,0.2723,-11.487,31.293,g
27.7681,0.0804,71.8292,1.8306,g
12.7864,0.2516,26.8038,28.063,g
22.9809,0.1627,30.3014,33.6328,g
48.4047,0.0944,49.7822,3.181,g
10.6018,0.3979,-1.8627,29.159,g
17.1041,0.2649,-14.3077,15.643,g
21.0642,0.2254,22.6026,54.1575,g
23.5219,0.1412,23.6216,63.571,g
26.1481,0.1481,46.7218,4.6516,g
9.7289,0.358,-14.6649,23.9828,g
6.9264,0.3066,-15.3031,18.4147,g
17.989,0.2297,-22.5277,56.0863,g
22.6239,0.0877,77.5513,2.0276,g
18.2816,0.1126,40.1071,2.359,g
16.4712,0.2885,-7.5631,33.419,g
11.109,0.3011,-4.4399,52.56,g
6.9623,0.4007,12.4248,88.8729,g
24.3984,0.1113,59.4414,1.8933,g
13.9759,0.2079,-15.7559,7.959,g
11.2689,0.3814,-4.3425,14.44,g
11.2972,0.3639,-18.9096,17.3756,g
17.5209,0.2055,23.6972,60.622,g
18.5989,0.1824,-15.1663,20.232,g
57.0686,0.0385,99.1974,8.6023,g
26.8809,0.1074,44.3457,9.3234,g
11.665,0.1907,39.7625,8.621,g
7.7076,0.3521,-11.7859,74.9943,g
10.6578,0.4358,5.0474,86.3608,g
15.5384,0.2048,8.6889,0.4686,g
11.2418,0.4175,-6.806,47.56,g
16.2083,0.2482,18.9916,88.1478,g
17.2359,0.1555,19.6105,5.975,g
21.1808,0.1775,59.3284,0.6251,g
17.7441,0.1323,22.3596,7.9241,g
17.6119,0.1723,19.9593,6.81,g
26.2194,0.1299,26.9375,51.624,g
11.2544,0.3995,5.3763,48.122,g
37.3543,0.0757,65.9078,0.212,g
9.0167,0.3,-21.3725,5.816,g
11.6024,0.3979,-9.0283,39.403,g
25.2279,0.0848,82.8117,0.3521,g
11.2351,0.1975,21.2479,10.612,g
10.1881,0.2921,-15.652,1.394,g
15.6922,0.3034,-12.8405,87.3123,g
33.2754,0.0794,31.0346,13.8747,g
46.2846,0.0406,82.1337,3.9102,g
17.2601,0.2294,16.0879,16.4371,g
20.2238,0.1129,48.3009,0.8763,g
45.4713,0.0434,74.1126,1.078,g
33.5484,0.0979,57.5239,3.425,g
11.788,0.2754,25.7983,54.4208,g
11.0639,0.2632,-9.8592,3.964,g
11.4622,0.3796,5.3564,66.889,g
29.1526,0.1064,17.6998,4.248,g
21.7916,0.1113,35.616,3.7884,g
6.9094,0.2981,11.2292,36.383,g
12.4594,0.4482,18.0972,38.8875,g
10.3376,0.2931,-15.9242,13.228,g
9.161,0.4399,20.8443,22.447,g
16.8076,0.1186,26.346,2.8481,g
26.9932,0.1367,51.2983,8.8913,g
7.4717,0.4591,-5.1883,23.3325,g
14.9914,0.2332,9.961,5.161,g
12.7839,0.2946,26.0596,7.9881,g
16.5539,0.1496,35.2857,7.8974,g
29.9533,0.1192,45.2664,3.5619,g
29.9088,0.0892,45.6583,7.8961,g
21.6582,0.1284,-34.1291,0.785,g
21.1617,0.1584,44.7158,10.7127,g
36.5795,0.0928,58.625,6.582,g
22.8106,0.1201,-7.4837,4.977,g
31.4194,0.1401,-52.0923,3.3315,g
7.229,0.3765,10.5563,8.2645,g
11.4287,0.4118,-8.2459,5.316,g
6.5675,0.3896,9.1562,11.9354,g
20.6343,0.1093,49.5199,8.0894,g
11.6119,0.1503,50.5144,8.644,g
18.3896,0.3102,23.4762,7.882,g
34.3484,0.0944,-76.8154,1.692,g
26.8882,0.0972,71.3852,5.3995,g
10.9804,0.4148,4.2116,44.0092,g
20.1572,0.119,-18.1144,5.544,g
27.0798,0.1003,85.9163,1.466,g
8.4249,0.3531,-20.6984,60.468,g
16.639,0.2395,-16.9582,7.586,g
13.9091,0.233,17.9456,23.553,g
18.1577,0.2464,19.2028,32.725,g
18.8026,0.1775,-43.4807,1.299,g
15.2367,0.2484,2.8524,10.312,g
16.7376,0.2435,-9.0462,10.816,g
10.599,0.2886,17.0629,0.279,g
17.1391,0.2139,40.0894,1.8065,g
7.1765,0.5729,6.7219,18.9207,g
17.9922,0.1672,14.7403,2.9039,g
37.3148,0.0811,57.9745,0.7623,g
11.3159,0.3012,19.3864,39.8,g
9.9419,0.3107,-18.0333,5.0165,g
13.1378,0.2867,24.3311,14.854,g
9.7685,0.3731,12.5988,26.2377,g
10.0671,0.3575,-15.242,0.9738,g
17.2633,0.1427,62.4402,4.2924,g
21.7278,0.1376,4.4838,10.0478,g
9.5755,0.2779,-15.1118,40.871,g
10.5804,0.2809,-8.0881,13.462,g
22.8557,0.1259,31.4384,15.7477,g
24.2203,0.0973,49.583,4.126,g
16.4001,0.2699,58.9521,1.291,g
17.8008,0.2063,35.004,16.6113,g
11.9915,0.2221,19.9408,35.37,g
21.713,0.1222,29.4265,13.5997,g
16.3478,0.1776,44.007,0.609,g
21.0487,0.2423,28.183,13.932,g
16.527,0.2275,17.5153,47.3012,g
16.0836,0.2006,15.5144,4.131,g
12.0621,0.3185,9.3728,36.335,g
22.4209,0.409,-11.9129,15.733,g
10.926,0.2687,0,90,g
17.8152,0.1459,-18.6775,15.562,g
23.1127,0.0906,53.9519,2.3475,g
9.517,0.2328,18.1403,8.1796,g
10.8071,0.3918,-0.646,63.4889,g
11.2403,0.326,-7.0445,49.1001,g
31.5869,0.1033,26.0977,36.155,g
10.8774,0.4131,2.9673,47.2691,g
15.8415,0.2463,-7.7529,30.7437,g
22.4015,0.093,78.5246,1.2989,g
12.9565,0.3234,-13.6434,18.056,g
17.8222,0.1376,28.2131,4.7954,g
28.4667,0.0655,-50.6911,23.2244,g
16.9763,0.1724,-18.69,2.198,g
28.2735,0.0905,39.969,3.321,g
25.455,0.0629,65.5872,2.8691,g
21.6919,0.0844,17.8321,13.062,g
10.4108,0.1838,17.7028,16.7782,g
29.0026,0.1861,41.8396,20.762,g
20.0779,0.116,71.385,2.447,g
13.507,0.2426,22.8514,31.39,g
41.3621,0.0902,32.3496,0.459,g
0,0.3615,11.4763,19.3086,g
23.7405,0.1243,-18.7428,8.3229,g
21.7463,0.167,47.6317,6.181,g
12.8338,0.2649,15.1604,1.0147,g
15.6788,0.2614,13.3947,22.365,g
22.3774,0.1681,-25.7678,80.8951,g
23.8371,0.1073,62.2809,0.555,g
28.5331,0.1064,51.3763,6.295,g
7.0894,0.3878,-11.9469,19.8866,g
11.704,0.3324,20.3281,17.201,g
13.6785,0.2201,-31.2304,0.2316,g
25.4047,0.1496,20.0918,16.23,g
12.3778,0.1794,18.219,18.3397,g
16.5081,0.1996,-10.7226,20.613,g
21.6209,0.2786,-12.2811,23.6586,g
16.7734,0.2209,-12.7762,42.592,g
22.009,0.0882,79.3842,1.388,g
10.6247,0.3488,-16.805,37.2878,g
9.9898,0.3081,-11.2125,20.8434,g
27.5033,0.1563,17.3943,5.8754,g
17.6495,0.1521,46.9464,3.144,g
12.8275,0.213,-15.3179,14.4105,g
36.6442,0.0907,65.2557,2.1539,g
18.4669,0.1179,88.3092,0.794,g
20.1236,0.2335,12.6459,82.5069,g
9.0505,0.3441,-16.0107,60.775,g
9.3013,0.2897,-13.0942,5.6489,g
18.5673,0.2768,24.088,32.0528,g
28.6937,0.1061,27.2874,16.0801,g
15.7109,0.2921,13.4379,24.248,g
12.123,0.2351,30.1455,1.1687,g
29.7969,0.1037,33.4166,27.622,g
34.5541,0.0824,36.4414,1.129,g
11.9627,0.3587,8.9941,39.702,g
8.621,0.4022,13.9122,5.361,g
10.8413,0.3096,9.9063,16.7345,g
19.0322,0.1234,-47.4196,2.7357,g
10.2704,0.3006,17.941,51.857,g
10.3512,0.2873,8.0026,46.959,g
24.1071,0.0927,-25.0112,13.4803,g
26.5603,0.0827,-30.3301,0.282,g
26.38,0.0742,40.1285,1.574,g
37.594,0.1231,45.7537,2.399,g
10.1047,0.381,19.4584,45.6526,g
46.078,0.0471,77.7503,4.561,g
15.0164,0.2674,13.0289,5.8248,g
29.7856,0.0916,67.6426,5.9725,g
13.2898,0.2366,-14.8561,61.7921,g
20.9474,0.1731,48.6343,30.186,g
22.7916,0.1467,29.6708,46.912,g
21.7254,0.1087,8.3872,7.3742,g
10.3507,0.2887,-8.0999,34.485,g
11.0454,0.2939,17.6704,14.948,g
7.463,0.4988,6.0627,13.7506,g
27.329,0.1706,-15.5314,7.342,g
7.134,0.3646,10.3611,0.0546,g
10.1213,0.255,10.7738,53.3396,g
12.2794,0.3083,-7.4822,39.415,g
10.8265,0.2411,65.2176,11.3936,g
0,0.4164,16.3489,19.7851,g
6.8555,0.4554,-10.8729,5.4707,g
11.5696,0.368,4.1787,27.0422,g
28.541,0.0963,76.0223,2.579,g
18.0707,0.2058,21.3682,27.67,g
12.1565,0.2703,32.4988,3.264,g
18.9814,0.1838,-11.9867,10.7282,g
29.5407,0.111,62.6831,3.2913,g
25.8186,0.0909,30.958,8.6796,g
10.1183,0.358,-11.9949,34.186,g
11.5456,0.2025,23.5008,3.807,g
13.3794,0.2657,7.1654,37.143,g
12.9785,0.2362,-10.4705,5.8695,g
20.2934,0.1766,44.5837,0.288,g
23.7577,0.1264,10.2697,81.1465,g
17.8671,0.2626,16.4945,81.7696,g
16.5478,0.2702,15.8412,36.9723,g
15.9698,0.1822,23.4069,12.1567,g
18.7511,0.1777,40.227,14.293,g
20.9793,0.1278,76.1369,2.2045,g
21.3714,0.2133,10.9074,3.386,g
44.5853,0.074,79.3432,8.116,g
11.1927,0.2592,14.1502,4.376,g
19.7632,0.1072,26.2452,2.7,g
16.776,0.2287,42.3584,5.3512,g
15.9642,0.3224,19.256,14.3432,g
31.9009,0.0869,40.5794,11.6075,g
11.4785,0.3333,17.8506,12.744,g
17.2324,0.15,71.5371,0.156,g
28.4458,0.1288,53.0078,0.4362,g
11.5917,0.3053,-6.3907,12.3236,g
16.311,0.2889,-8.1751,4.1489,g
18.9209,0.1029,47.2504,1.7,g
19.0296,0.1195,-44.8008,1.133,g
16.0732,0.2375,8.9352,19.662,g
9.6231,0.3422,-18.5263,29.802,g
22.227,0.1064,-102.472,61.0741,g
9.9206,0.5541,8.2103,76.267,g
12.6908,0.3057,21.0496,68.429,g
22.8565,0.1201,-55.5834,3.8175,g
16.8339,0.3352,17.7007,47.858,g
12.9863,0.3308,17.7829,10.3057,g
19.1975,0.1335,-37.3578,1.386,g
16.1287,0.1583,31.1417,8.9201,g
11.8178,0.3642,-7.2472,65.013,g
26.5769,0.1494,23.5317,4.154,g
19.2445,0.1394,-16.0937,11.911,g
21.1334,0.1668,32.2557,34.2159,g
16.7684,0.1836,-21.0671,8.402,g
27.8573,0.1242,12.7336,15.646,g
22.7195,0.1214,51.4504,3.481,g
41.6904,0.0428,81.4942,2.833,g
27.5359,0.1195,53.1831,1.321,g
16.7321,0.2194,18.1222,11.5,g
27.055,0.0932,66.8412,3.939,g
13.9046,0.1907,19.2815,11.346,g
11.7963,0.1939,41.0234,12.801,g
7.0807,0.4041,12.8465,25.2239,g
9.6582,0.2553,-27.961,18.862,g
11.7413,0.3846,9.4522,43.5434,g
10.5832,0.4545,-4.5036,58.504,g
38.7353,0.1057,61.5963,1.141,g
10.7499,0.4847,-4.7981,15.465,g
24.2443,0.1429,-9.9848,42.679,g
30.85,0.1125,72.5296,2.6107,g
9.7044,0.2227,29.3147,4.005,g
0,0.476,0,82.4952,g
21.3266,0.143,14.4895,2.472,g
26.4647,0.1298,11.6027,28.51,g
10.8189,0.1577,21.4259,4.313,g
18.4047,0.2764,10.6638,34.217,g
17.9444,0.1414,14.442,8.2714,g
23.3887,0.1592,22.6569,28.6317,g
34.6768,0.0868,38.7533,1.4845,g
26.181,0.1405,65.7381,2.332,g
6.6565,0.384,-9.0378,52.7541,g
30.1417,0.0711,63.5847,1.0204,g
26.2968,0.1418,17.2455,15.532,g
11.2356,0.4342,-7.7891,0.3707,g
8.7109,0.2764,27.6114,6.025,g
11.1225,0.2467,-17.6584,57.6127,g
20.8356,0.1525,-17.7058,5.344,g
16.9689,0.1241,44.7144,14.328,g
13.4897,0.1437,52.8608,2.942,g
10.0015,0.4203,15.1394,29.312,g
23.2328,0.1433,15.4061,4.6173,g
22.1805,0.085,39.8541,1.185,g
14.7616,0.2051,48.2894,18.0583,g
35.7226,0.1143,28.0145,3.214,g
10.5903,0.2608,21.7968,26.604,g
9.5513,0.3242,-9.0509,40.808,g
21.0548,0.2523,-20.5847,60.5264,g
9.7122,0.2949,-5.0977,24.5228,g
23.0908,0.11,28.5136,2.4208,g
22.1844,0.1592,45.0145,13.659,g
17.8399,0.2948,-47.4253,6.489,g
18.7126,0.14,53.4838,3.8408,g
16.7448,0.2754,8.7994,15.292,g
11.5241,0.3739,5.0553,8.6385,g
42.0089,0.056,70.5914,5.7282,g
23.2399,0.106,47.8331,12.8453,g
18.3503,0.236,-16.6518,62.9998,g
19.6176,0.1774,-16.4431,1.041,g
15.0827,0.2343,-10.1243,4.7988,g
11.0744,0.4398,6.4843,32.928,g
16.8773,0.1331,21.4719,2.233,g
17.6167,0.2741,19.3482,19.1417,g
9.9695,0.3168,18.1866,34.198,g
20.0706,0.186,-10.2698,13.7154,g
23.5811,0.1133,73.4946,2.8894,g
7.2304,0.4114,11.4996,19.071,g
18.026,0.1378,14.7763,15.821,g
27.2533,0.1601,41.4548,66.846,g
29.2227,0.0809,88.2692,0.046,g
31.7363,0.1114,60.4856,1.067,g
43.6088,0.0602,68.3708,1.302,g
24.1908,0.182,22.7677,6.0268,g
10.6219,0.255,8.5384,6.1065,g
17.9904,0.1771,-19.5435,0.5398,g
10.1805,0.2308,21.6104,11.201,g
14.1931,0.2075,-16.0054,25.688,g
24.024,0.1132,74.3565,2.76,g
9.5119,0.3676,32.8639,22.0967,g
11.3577,0.3061,19.4341,74.4019,g
22.0948,0.1566,-25.2602,19.576,g
45.5282,0.0666,54.0209,9.056,g
12.2549,0.368,12.6462,5.9657,g
17.6144,0.1476,22.0442,5.5823,g
11.0972,0.3267,-6.9469,88.7401,g
42.4963,0.0767,53.6545,18.873,g
17.9545,0.1475,-22.1105,10.018,g
12.8863,0.3013,-10.67,86.453,g
21.854,0.1321,10.6287,18.7851,g
6.7399,0.4024,-11.7222,15.8008,g
19.2336,0.1367,75.3194,4.5935,g
10.6854,0.3307,20.6316,1.727,g
13.3288,0.3526,26.6821,8.3257,g
20.4503,0.126,-32.3875,9.399,g
16.3985,0.2582,14.5276,5.602,g
8.2326,0.4192,18.9776,23.7678,g
32.227,0.2162,-87.3744,8.2015,g
11.3739,0.4208,-8.3363,4.803,g
19.7337,0.1397,55.9957,7.8247,g
36.004,0.1141,109.93,3.8617,g
16.042,0.2346,76.9637,0.5051,g
12.966,0.2826,10.9956,73.4998,g
14.4386,0.192,8.7238,2.3698,g
25.5496,0.1608,31.3971,2.3595,g
10.6295,0.3319,-20.0564,36.1048,g
12.9288,0.2309,15.9759,5.177,g
47.3813,0.1045,50.4368,10.316,g
11.469,0.3261,-10.0721,9.2904,g
17.4857,0.2782,53.0839,5.663,g
25.1653,0.1385,11.1244,13.678,g
23.8012,0.111,57.9644,15.8268,g
12.2928,0.4151,18.1708,89.1927,g
32.0933,0.127,60.8005,7.5361,g
10.8618,0.291,-0.3013,45.5168,g
18.6484,0.2124,-20.3102,38.236,g
12.9165,0.202,-37.6572,2.826,g
9.094,0.2931,9.8261,18.1579,g
16.6092,0.2535,-15.2097,13.427,g
14.5054,0.1993,-14.9746,22.106,g
24.8605,0.1397,23.8099,10.4413,g
13.9512,0.2523,17.7148,9.2321,g
19.8032,0.1346,20.0996,13.3421,g
29.4108,0.0926,68.3345,2.0787,g
21.8717,0.1535,-17.3721,14.5326,g
22.561,0.1375,18.0119,1.1537,g
21.0539,0.0904,71.1197,2.2043,g
9.9102,0.537,8.2394,9.046,g
11.814,0.3376,20.2117,8.711,g
17.6117,0.1664,43.6811,4.862,g
12.0575,0.3417,19.6799,24.439,g
14.2005,0.2664,-22.063,3.3657,g
25.1039,0.083,63.5636,2.5743,g
17.614,0.2961,-13.8349,71.363,g
11.0962,0.3903,6.4167,37.168,g
21.03,0.1634,-17.8683,0.8604,g
21.9276,0.1011,64.9085,5.4805,g
12.3376,0.2984,-8.8626,39.732,g
10.5832,0.3059,9.7451,45.7654,g
8.637,0.4289,-14.5819,12.801,g
14.0657,0.1888,-47.0216,1.5499,g
10.0375,0.3214,20.5688,19.8253,g
11.1599,0.3242,18.5697,44.263,g
17.7863,0.1281,-23.494,10.1466,g
11.0568,0.4529,-7.0158,43.9589,g
35.6845,0.0935,39.3855,21.611,g
11.999,0.3042,3.7697,56.553,g
15.0367,0.1919,27.5794,1.136,g
25.9353,0.115,62.0214,2.5025,g
16.9562,0.2542,17.7186,48.202,g
20.8956,0.187,-10.865,30.831,g
10.9246,0.3874,18.4043,17.8472,g
33.4023,0.0918,56.0189,6.4976,g
12.2282,0.1702,70.5864,5.9072,g
17.2361,0.1798,12.2221,42.686,g
24.8982,0.0939,40.6826,0.017,g
22.0256,0.1469,8.006,81.7102,g
17.7666,0.2106,13.8925,9.162,g
21.104,0.1284,36.4481,1.7138,g
31.3883,0.1152,27.3781,65.1875,g
14.3018,0.1856,69.8929,2.319,g
16.8796,0.1396,38.491,0.577,g
25.4673,0.097,49.5452,0.969,g
14.7151,0.2142,36.0229,29.1805,g
11.0217,0.2862,5.487,9.4508,g
13.8038,0.1961,-18.1726,5.2555,g
26.9624,0.177,46.837,0.812,g
18.957,0.1922,15.6861,62.0277,g
19.3337,0.1656,-36.0252,2.1978,g
10.3861,0.4922,-6.0547,26.148,g
11.8362,0.3729,-9.323,62.6968,g
25.8038,0.156,49.6372,8.8309,g
23.0717,0.1248,37.6313,7.9276,g
21.7253,0.1737,18.4223,9.72,g
18.4083,0.1916,-16.8998,5.1365,g
12.7006,0.1967,17.7997,2.637,g
16.385,0.2297,11.4098,9.1148,g
17.7682,0.1506,18.1083,13.5322,g
15.7541,0.2408,-26.8414,17.9519,g
14.7294,0.2106,-7.4281,4.7804,g
20.1194,0.1458,-21.1864,1.1811,g
11.5087,0.3746,5.0164,60.579,g
22.7219,0.1134,74.1378,0.647,g
6.9542,0.348,-5.2793,5.554,g
52.2707,0.0548,60.3407,13.7,g
19.0664,0.1672,18.6582,14.19,g
12.6032,0.2228,28.2809,13.4021,g
16.1595,0.2582,21.9007,5.3907,g
23.6589,0.101,66.4296,0.4845,g
31.8628,0.0899,-42.7278,3.6338,g
9.4415,0.3395,16.0281,8.982,g
15.333,0.3016,16.7866,68.708,g
24.7247,0.0594,57.8747,3.333,g
22.5407,0.1018,38.4746,1.452,g
24.9227,0.1458,58.577,7.4375,g
17.059,0.1578,47.726,4.923,g
14.0974,0.262,-18.9889,16.8389,g
7.6307,0.3159,-25.8171,31.498,g
9.3877,0.2794,19.8767,31.645,g
18.7087,0.1371,-26.5298,3.3533,g
17.6212,0.1644,17.6668,5.293,g
15.05,0.274,-19.1051,70.9158,g
9.4189,0.4175,-19.5563,32.321,g
24.6139,0.1016,73.9884,0.011,g
35.5633,0.1226,-16.0894,8.443,g
10.6484,0.3369,-10.8721,20.982,g
17.3963,0.2593,14.4535,62.601,g
23.4979,0.1736,43.3518,0.26,g
23.0985,0.1839,45.992,4.9252,g
15.9505,0.2691,20.2797,0.26,g
12.415,0.3759,17.4937,17.7354,g
33.5086,0.077,86.5883,9.008,g
25.3183,0.172,38.0092,3.7892,g
9.9614,0.3228,14.9823,38.68,g
19.6647,0.1462,27.1517,8.548,g
14.284,0.2719,-13.3556,30.2511,g
11.671,0.3171,13.8927,25.441,g
25.6181,0.2185,23.2932,5.1143,g
19.5465,0.1746,49.8953,5.884,g
23.0311,0.1218,-66.0624,7.4381,g
28.9765,0.107,25.5179,14.486,g
9.634,0.3022,14.0487,70.247,g
13.518,0.2553,15.0383,44.127,g
42.8958,0.1178,50.5432,1.9948,g
17.3936,0.1809,37.4027,3.101,g
31.5107,0.1241,33.4197,12.941,g
15.5266,0.213,20.4938,15.767,g
7.0219,0.3837,11.3923,34.906,g
27.3874,0.1677,-18.8234,31.9183,g
12.1287,0.3112,8.5555,17.602,g
19.2417,0.1355,-22.5224,11.5205,g
12.5738,0.361,-16.7375,63.385,g
21.9844,0.1644,-18.7595,10.0602,g
27.3299,0.1632,-39.1719,1.29,g
10.9994,0.4585,-6.6894,28.599,g
14.3558,0.1845,17.5377,30.0391,g
19.5014,0.1898,23.35,48.571,g
28.1038,0.0873,110.191,15.361,g
19.6182,0.1939,36.1548,7.4712,g
11.6166,0.3937,-8.7786,29.266,g
10.8737,0.4517,4.7986,16.258,g
13.3096,0.1995,28.5821,14.3144,g
10.9843,0.4353,5.3086,63.3618,g
41.1529,0.0684,-23.3843,65.912,g
16.7591,0.2914,11.5461,70.87,g
15.9522,0.1948,-17.392,4.834,g
20.3701,0.152,67.2432,5.2231,g
12.6122,0.2463,41.3819,2.995,g
18.1741,0.1518,-10.7427,2.642,g
15.0417,0.1685,18.3136,9.3046,g
29.8525,0.0809,53.1833,4.9318,g
11.9542,0.3556,7.7917,81.3693,g
10.8157,0.2527,63.9922,6.251,g
25.5368,0.1946,-15.0001,0.7458,g
16.5036,0.4505,12.8557,64.378,g
31.6664,0.0955,62.7514,2.903,g
25.9122,0.0934,26.0955,7.437,g
25.1769,0.179,18.2613,59.9787,g
9.9588,0.3658,-12.0123,45.014,g
21.1245,0.188,-24.0378,20.2701,g
21.6164,0.1928,-18.5048,20.162,g
7.3787,0.4135,-7.3216,47.741,g
16.6646,0.2213,-25.141,4.549,g
10.848,0.3513,18.4514,42.836,g
32.5679,0.0905,48.8606,1.646,g
17.7874,0.2358,13.3919,2.425,g
24.2085,0.1584,26.3846,3.436,g
16.4401,0.2966,10.2652,5.061,g
7.5366,0.2884,6.1563,3.777,g
28.0674,0.0873,73.6066,1.128,g
19.477,0.1247,-30.0775,0.912,g
10.6518,0.4799,2.6747,29.4058,g
39.026,0.0926,44.4587,1.822,g
6.9311,0.4317,-14.0378,79.647,g
9.1894,0.3505,10.6663,21.937,g
11.6915,0.3754,-7.4387,26.524,g
27.2376,0.1295,25.7304,24.4731,g
16.9733,0.1949,15.4934,11.066,g
31.5358,0.1017,70.4096,4.348,g
7.154,0.3765,-11.4081,5.13,g
26.5519,0.1123,41.1035,8.582,g
7.2693,0.3808,-8.8963,8.8679,g
0,0.5017,0,37.923,g
19.2838,0.1476,24.4213,8.714,g
16.5613,0.3211,34.2494,29.572,g
26.8433,0.2034,-52.5328,2.2854,g
18.8247,0.1708,-20.9137,14.118,g
38.3435,0.057,71.503,2.0941,g
21.9124,0.2555,-66.7009,3.883,g
12.7034,0.3203,15.1184,3.907,g
16.1449,0.1663,37.1449,3.3,g
18.1845,0.2343,41.7788,8.3129,g
21.7603,0.0566,-119.139,44.546,g
12.6686,0.2843,10.1035,42.99,g
12.2946,0.2956,-9.7833,17.1558,g
10.8286,0.268,-14.1434,5.8241,g
17.5926,0.133,-10.698,3.3209,g
12.9731,0.2514,5.7522,17.0127,g
16.7002,0.1797,21.9391,15.0767,g
13.5188,0.225,17.8873,5.2328,g
17.2811,0.202,16.7613,28.4342,g
21.8895,0.1622,90.7681,3.093,g
23.4462,0.1419,43.8724,1.571,g
9.5267,0.242,26.784,7.2759,g
15.3809,0.2303,24.9191,3.791,g
0,0.4038,14.9811,25.78,g
13.8752,0.2666,24.4793,8.3477,g
15.2647,0.1931,41.5262,1.9538,g
9.7889,0.2666,27.1243,14.345,g
13.8435,0.2619,-11.307,7.3195,g
9.6361,0.408,-14.4165,30.0911,g
19.3381,0.1046,100.172,4.901,g
28.35,0.0941,8.6326,2.057,g
32.4188,0.0648,89.5803,4.26,g
17.9081,0.1912,33.84,10.855,g
21.8317,0.1186,46.9907,4.271,g
26.1477,0.1903,26.7743,2.377,g
28.5333,0.099,-20.9696,1.8127,g
27.4244,0.0802,61.7693,2.545,g
24.5931,0.1007,47.6857,1.8664,g
12.5482,0.2362,-8.1183,5.97,g
22.7556,0.2471,-43.2395,3.7956,g
27.3622,0.1083,60.4821,12.3377,g
27.3866,0.0901,51.8023,3.0719,g
21.5914,0.1778,24.9784,0.288,g
18.4043,0.2148,32.6702,3.056,g
7.409,0.4229,-5.253,89.3153,g
11.5351,0.3686,-5.1272,10.796,g
9.5246,0.3174,-13.9344,3.715,g
22.8596,0.1067,42.5924,4.4256,g
11.3796,0.4093,-7.5534,12.823,g
17.8245,0.2018,28.9954,10.789,g
7.4378,0.4585,-7.7496,29.838,g
12.4612,0.2793,12.7178,26.125,g
11.0251,0.4593,7.0255,87.2895,g
17.2262,0.1418,51.1221,2.8883,g
18.0267,0.1786,-13.897,86.8054,g
27.1455,0.148,108.1819,34.0787,h
51.0077,0.169,-229.3929,67.8273,h
28.5751,0.1375,-20.3331,54.755,h
7.8352,0.364,11.1148,23.1908,h
17.7909,0.2322,-22.9597,42.5318,h
10.1658,0.295,-36.0296,79.582,h
42.5451,0.1079,-128.744,57.052,h
12.8095,0.2189,15.6117,81.871,h
10.5093,0.4866,-5.1053,43.916,h
8.8377,0.3646,-11.0169,55.07,h
18.1839,0.2397,15.2866,37.0526,h
11.6275,0.3315,-5.9228,73.705,h
16.0666,0.1758,71.9623,78.4354,h
11.9007,0.4036,7.126,31.2547,h
17.3888,0.161,29.0213,55.8688,h
34.732,0.1012,37.3336,29.492,h
11.5014,0.268,11.1428,71.8009,h
7.4823,0.4682,4.8004,75.056,h
54.3154,0.0823,142.6303,65.069,h
13.34,0.1587,-17.8001,43.786,h
33.389,0.0632,-33.5638,61.5665,h
12.1573,0.3234,19.1629,0.484,h
7.2519,0.3959,11.1709,70.244,h
16.8405,0.2388,15.503,58.4341,h
58.09,0.0485,66.6336,63.601,h
44.7572,0.1076,-110.985,0.738,h
14.9198,0.2474,11.0654,62.8382,h
8.9501,0.2483,24.3041,52.3632,h
45.3121,0.0957,-47.2232,37.4156,h
70.9532,0.0551,-47.7365,35.959,h
20.9467,0.1836,-107.9771,67.5585,h
30.5765,0.1161,56.09,29.039,h
9.3378,0.1773,27.1127,70.2967,h
5.7114,0.5102,25.3384,5.2978,h
19.0426,0.1529,24.091,14.1587,h
7.2349,0.4156,12.7035,16.7591,h
32.3064,0.2309,-108.817,22.5311,h
8.8821,0.3472,21.9606,62.694,h
25.138,0.1332,78.3212,16.5937,h
26.3373,0.1616,34.722,4.712,h
17.6848,0.1799,-37.8531,67.1496,h
23.7415,0.2968,-32.0465,62.084,h
12.2241,0.4177,4.1679,28.9819,h
11.7912,0.3883,-8.9053,18.5319,h
6.8206,0.4416,-17.983,54.9821,h
42.3225,0.0603,-46.8843,32.1001,h
5.8259,0.4091,26.7226,80.9287,h
8.5853,0.4014,7.1313,29.6895,h
47.1104,0.1251,-103.2639,81.4305,h
20.4355,0.2482,34.2563,71.4563,h
15.7238,0.2259,15.6285,50.3873,h
36.9935,0.1133,-38.1818,66.2905,h
16.8067,0.2385,-9.3611,0.8687,h
46.635,0.1086,96.1648,30.9895,h
8.1712,0.2878,17.8089,40.3223,h
20.5232,0.2315,13.8819,34.873,h
82.0978,0.1312,52.6301,9.209,h
12.514,0.4171,-23.296,74.189,h
