@relation segment

@attribute Short-line-density-2 numeric
@attribute Intensity-mean numeric
@attribute Rawblue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
0,53.77778,64.44444,4
0,47.814816,58,4
0,8.888889,11.777778,4
0,48.22222,61.444443,4
0,29.592592,38.22222,4
0,55.62963,71.66667,4
0,37.88889,47.444443,4
0,43.814816,51.88889,4
0,42.814816,51.77778,4
0,59.555557,73.22222,4
0,42.925926,51.555557,4
0,42.25926,47.333332,4
0,61,76.44444,4
0,8.444445,12.222222,4
0,65.703705,79.44444,4
0,40.851852,45.333332,4
0,31.25926,39,4
0,68.296295,86.111115,4
0,41.11111,45.666668,4
0,40.74074,49.333332,4
0,39.703705,48.22222,4
0,22.851852,31.555555,4
0,10.037037,14.555555,4
0,70.37037,88.111115,4
0,41.037037,49.444443,4
0,62.333332,79.111115,4
0,58.333332,72.111115,4
0,28.925926,36.88889,4
0,66.25926,79.111115,4
0,38.592594,42.333336,4
0,20.555555,28.666666,4
0,40.925926,51.444443,4
0,22.851852,31.555555,4
0,43.333332,54.88889,4
0,44.814816,55,4
0,58.22222,69.66667,4
0,52.814816,64.111115,4
0,62.407406,79.111115,4
0,43.51852,56.333332,4
0,39.851852,48.22222,4
0,29.814816,33.444447,4
0,46.296295,51.11111,4
0,43.814816,51.88889,4
0,61.11111,77,4
0,58.185184,69.55556,4
0,69.92593,83.888885,4
0,60.851852,75.77778,4
0,51.074074,59.22222,4
0,22.74074,31.555555,4
0,53.074074,63.77778,4
0,34.333332,41.666668,4
0,47.592594,60,4
0,60.925926,76.44444,4
0,41.407406,49.666668,4
0,36.185184,44,4
0,55.148148,61,4
0,40.185184,49.77778,4
0,10.592592,15.666667,4
0.111111,56.37037,72.77778,4
0,36.11111,46,4
0,49.407406,62.88889,4
0,6.62963,10.111111,4
0,58.88889,72.66667,4
0,49.444443,58.666668,4
0,26.11111,29.555555,4
0,28.148148,39.555557,4
0,64.03704,80.333336,4
0,8.37037,12,4
0,46.851852,56.333332,4
0,38.25926,47.22222,4
0,58.814816,70.111115,4
0,36.962963,40.22222,4
0,50.185184,60.88889,4
0,57.814816,70.44444,4
0,31.703703,39.444443,4
0,70.37037,90.111115,4
0,45.88889,58.444443,4
0,48.666668,62.555557,4
0,60.62963,74.55556,4
0,46.814816,56.555557,4
0,36.51852,41,4
0,64.666664,78.77778,4
0,32.77778,37.666668,4
0,46.296295,51.11111,4
0,23,32.22222,4
0,45.037037,57.11111,4
0,32.703705,41,4
0,29.074074,41.555557,4
0,64.703705,82.55556,4
0,49.814816,58.333332,4
0,31.703703,41,4
0,39.037037,49.77778,4
0,60.74074,78.22222,4
0,48.22222,60.444443,4
0,28.777779,37.11111,4
0,51,60.666668,4
0,47.851852,56.333332,4
0,40.51852,47.666668,4
0,18.222221,24.777779,4
0,29.074074,41.555557,4
0,47.814816,54.11111,4
0,40.51852,47.666668,4
0,8.444445,12.222222,4
0,55.37037,66.88889,4
0,70.51852,86.55556,4
0,45.185184,58.77778,4
0,28.851852,36.77778,4
0,23.296297,28.88889,4
0,49.851852,59.555557,4
0,44.814816,53.77778,4
0,70.07407,87.44444,4
0,69.44444,85.333336,4
0,49.185184,61.22222,4
0,31.703703,41,4
0,30.296297,37.444443,4
0,45.62963,56,4
0,20.555555,28.666666,4
0,40.444443,48.666668,4
0,21.444445,25.777779,4
0,41.037037,49.444443,4
0,55.37037,66.88889,4
0,58.88889,74.55556,4
0,53.074074,63.77778,4
0,39.333332,47.444443,4
0,45.25926,57.333332,4
0,38.037037,44.11111,4
0,45.592594,55.444443,4
0,65.18519,81.66667,4
0,38.37037,42.11111,4
0,21,29.222221,4
0,48.88889,61.555557,4
0,60.148148,73.888885,4
0,65.888885,79.22222,4
0,30.185184,40.333336,4
0,67.03704,80.22222,4
0,67.25926,85,4
0,13.037037,18.88889,4
0,40,50.11111,4
0,46.74074,56.333332,4
0,39.703705,48.22222,4
0,30.481482,42.77778,4
0,65.703705,79.44444,4
0,6.259259,8.444445,4
0,56.77778,69.111115,4
0,29.222221,35.88889,4
0,65.111115,80.333336,4
0,62.814816,80,4
0,64.03704,80.333336,4
0,19.703703,28.555555,4
0,48.925926,63.11111,4
0,35.22222,45.666668,4
0,39.22222,47.555557,4
0,65.296295,78,4
0,24.703703,34.88889,4
0,39.703705,48.22222,4
0,34.185184,44.333332,4
0,49.407406,59.333332,4
0,21.37037,30,4
0,44.703705,58.22222,4
0,56.296295,71,4
0,45.037037,57.11111,4
0,20.518518,22.333334,4
0,57.48148,68.55556,4
0,51.592594,61.22222,4
0,27.222221,38.666668,4
0,35.814816,45.555557,4
0,54.62963,66.77778,4
0,69.48148,82.55556,4
0,39.851852,48.22222,4
0,57.74074,72.66667,4
0,62.407406,78,4
0,47.962963,54.333332,4
0,55.037037,64.88889,4
0,40,48.22222,4
0,51.703705,64.333336,4
0,6.37037,4.666667,5
0,19.88889,28.88889,5
0,0,0,5
0,23.703703,32.333336,5
0,14.444445,21,5
0,0,0,5
0,1.259259,3,5
0,0.666667,1,5
0,5.37037,9,5
0,0.518518,1.555556,5
0,5.222222,9.555555,5
0,0,0,5
0,0.777778,2.333334,5
0,0,0,5
0,14.407408,22.88889,5
0,0.703704,1.666667,5
0,0.111111,0.333333,5
0,21.851852,28.777779,5
0,2.703704,5,5
0,28.851852,36.22222,5
0,23.518518,34.444447,5
0,3.185185,6.666666,5
0,0.074074,0.222222,5
0,16.74074,25.777779,5
0,6.592593,11.222222,5
0,2.666667,5.888889,5
0,28.74074,35.88889,5
0,6.703704,10.888889,5
0.111111,8.703704,13.888889,5
0,0.62963,1.222222,5
0,1.037037,1.888889,5
0,9.111111,15.222222,5
0,15.62963,24.88889,5
0,0.740741,1.777778,5
0,0,0,5
0,27.185184,34.444447,5
0,0,0,5
0,1.962963,4.888889,5
0,6.444445,11.444445,5
0,12.185185,19.222221,5
0.111111,14.185185,20.555555,5
0,21.518518,30.444445,5
0,1.518519,2.888889,5
0,1.296296,3.888889,5
0,0.740741,1.555556,5
0,6.962963,11.222222,5
0,0.703704,1.888889,5
0,20.222221,28.777779,5
0,29.481482,40.11111,5
0,16.11111,23.777779,5
0,16.185184,25,5
0,1.037037,3.111111,5
0,0,0,5
0,0,0,5
0,18.925926,26.88889,5
0,0.407407,0.777778,5
0,0,0,5
0,0.740741,1.111111,5
0,17.074074,24.88889,5
0,12.074074,20.555555,5
0,0,0,5
0,0.037037,0.111111,5
0,20.851852,28.444445,5
0,9.444445,15.888889,5
0.111111,8.62963,13.666667,5
0,13.740741,20.88889,5
0,3.407408,5.777778,5
0,19.407408,26.555555,5
0,16.851852,23.222221,5
0,7.296296,11,5
0,17.481482,24,5
0,1.851852,3,5
0,0.37037,1.111111,5
0,15.481482,23.777779,5
0,0,0,5
0,7.62963,10.777778,5
0,0,0,5
0,0.777778,2.333334,5
0,5.37037,9,5
0,1.222222,2.888889,5
0,0.814815,1.888889,5
0,8.925926,14.333333,5
0,29.333334,37,5
0,3.111111,6.333334,5
0,26.444445,37,5
0,9.518518,14.333333,5
0,6.407407,11.444445,5
0,28.74074,35.88889,5
0,15.518518,22.444445,5
0,21.444445,30.444445,5
0,0,0,5
0,0.296296,0.888889,5
0,14.333333,18.666668,5
0,0,0,5
0,7,12.333333,5
0,0.222222,0.666667,5
0,14.740741,22.222221,5
0,14.814815,23.444445,5
0,1.37037,3.111111,5
0,20.222221,28.777779,5
0,0,0,5
0,7.074074,12.222222,5
0,16.925926,23.444445,5
0,0.555556,1.222222,5
0,16.185184,23.88889,5
0,17.11111,23,5
0,8.740741,13.111111,5
0,23.25926,31.333334,5
0,1.666667,3.777778,5
0,0.703704,1.222222,5
0,14.518518,20.555555,5
0,0,0,5
0,2.111111,4.666667,5
0,18.518518,23.333334,5
0,0.074074,0.222222,5
0,9.962963,15.555555,5
0,3.222222,5,5
0,2.185185,4.888889,5
0,2.888889,6,5
0,1.222222,2.888889,5
0,0,0,5
0,19.592592,27.777779,5
0,2.111111,4.666667,5
0,0.111111,0.333333,5
0,7.62963,13.111111,5
0,0,0,5
0,2.111111,4.666667,5
0,7.074074,12.222222,5
0,8.333333,14.111111,5
0,25.333334,36.555557,5
0,19.777779,26.11111,5
0,20.185184,28.777779,5
0,31.62963,43.666668,5
0,12.148149,20.666668,5
0,8.777778,14.333333,5
0,4.185185,8.555555,5
0,5.037037,9.555555,5
0,3.037037,6.111111,5
0,2.148148,2.555556,5
0,0,0,5
0,6.888889,12,5
0,20.851852,28.444445,5
0,0.185185,0.555556,5
0,1.740741,3.222222,5
0,28.333334,34.88889,5
0,9.851851,16.666668,5
0,0,0,5
0,19.592592,28.444445,5
0,8.444445,13,5
0,19.777779,26.11111,5
0,4.222222,7.444445,5
0,31.185184,43.11111,5
0,10.037037,15,5
0,2.962963,6.444445,5
0,18,25.777779,5
0,22.666666,33.555557,5
0,0,0,5
0,0.037037,0.111111,5
0,15.37037,23.777779,5
0,0.555556,1.222222,5
0,0,0,5
0,15.407408,22.666666,5
0,8,12.555555,5
0,1.518519,2.888889,5
0,6.259259,11.333333,5
0,16.666666,25.777779,5
0,1.740741,3.555556,5
0,6.259259,11.333333,5
0,20.925926,29.555555,5
0,0,0,5
0,0.666667,1.777778,5
0,0,0,5
0,0,0,5
0,14.444445,21,5
0,7.518518,13,5
0,1.814815,3.666667,5
0,0.481482,1.444444,5
0,1.37037,3.222222,5
0,6,9.777778,5
0,0,0,5
0,8.259259,12.666667,5
0,20.444445,28.555555,5
0,19.333334,26.222221,5
0,0.296296,0.444444,5
0,6.185185,10.666667,5
0,17,24.555555,5
0,14.407408,22.88889,5
0,1.555556,3.666667,5
0.111111,8.333333,13.444445,5
0,22.333334,29.333334,5
0,14.481482,20.333334,5
0.111111,19.62963,26.11111,5
0,6.222222,10.444445,5
0,15.185185,19.777779,5
0,29.481482,40.333336,5
0,0,0,5
0.111111,29.296297,40.444443,5
0,20.148148,29,5
0,1.37037,4.111111,5
0,0.740741,1.777778,5
0,5.555555,9.444445,5
0,0.148148,0.444444,5
0,17.25926,25.777779,5
0,3.37037,3.888889,5
0,0,0,5
0,11.148149,19.555555,5
0.111111,11.296296,17.555555,5
0,14.444445,21,5
0,1.407407,2.777778,5
0,0,0,5
0,9.296296,15.888889,5
0,9.851851,16.555555,5
0,1.222222,3.222222,5
0,0,0,5
0.111111,15.37037,20.88889,5
0,1.407407,2.444444,5
0.111111,4.296296,7.666666,5
0,0,0,5
0,0,0,5
0,17,24.555555,5
0,1.62963,3,5
0,0.037037,0.111111,5
0,2.407408,5.111111,5
0,2.444444,5.777778,5
0,11.444445,17.666668,5
0,2.444444,5.444445,5
0,6.074074,10.555555,5
0,2.962963,6.444445,5
0,29.407408,37.11111,5
0,8.851851,14.555555,5
0,1.222222,3.555556,5
0,15.222222,21.666666,5
0,0.037037,0.111111,5
0,1.37037,2.333334,5
0,2.555556,5.777778,5
0,5.148148,10,5
0,16.11111,24.11111,5
0,2.296296,2.888889,5
0,4.962963,8.777778,5
0.111111,7.037037,11.666667,5
0,9.888889,17,5
0,2.074074,4.888889,5
0,11.259259,16.555555,5
0,0,0,5
0,1.814815,4.111111,5
0,15.851851,23.222221,5
0,21.555555,28.666666,5
0,17.925926,27.11111,5
0,7.333334,12.222222,5
0,0.592593,1.777778,5
0,0.259259,0.777778,5
0,1.185185,3.222222,5
0,0,0,5
0,0.37037,1.111111,5
0,17.148148,24.666666,5
0,0.259259,0.777778,5
0,22.962963,29.444445,5
0,13.481482,19.222221,5
0,1.185185,3.222222,5
0,24.074074,34.88889,5
0,29.814816,37.11111,5
0,1.407407,3.333333,5
0,1.777778,3.222222,5
0,31.62963,39.333336,5
0,27.777779,35.11111,5
0,18.222221,26.88889,5
0,30.481482,40.77778,5
0,1.555556,3.555556,5
0,3.111111,3.777778,5
0,22.703703,29.555555,5
0,0.444444,1.111111,5
0.111111,6.481482,10.777778,5
0,1.259259,1.555556,5
0,0.074074,0.222222,5
0,12.333333,21.11111,5
0,6.444445,11.444445,5
0,1.666667,4,5
0,0,0,5
0,16.851852,24.444445,5
0,0,0,5
0,17.185184,24.88889,5
0,3.555556,7.222222,5
0,17.11111,24.777779,5
0,26.74074,34,5
0,12,20.444445,5
0,26.703703,37.444443,5
0,14.444445,22,5
0,8.333333,14.111111,5
0,0,0,5
0,6.407407,11.444445,5
0,16.814816,24.444445,5
0,31.777779,43.77778,5
0,7.296296,11,5
0,21.962963,29.555555,5
0,1.185185,2.888889,5
0,2.666667,6.111111,5
0,6.888889,10.333334,5
0.111111,50.074074,60.22222,6
0,33.666668,41.88889,6
0,44.074074,54.555557,6
0,47.74074,58.555557,6
0,61.592594,75.66667,6
0.111111,60.296295,75.66667,6
0,43.22222,53.666668,6
0,48.51852,59.88889,6
0,23.592592,29.333334,6
0,49.962963,61.444443,6
0,32.555557,39.666668,6
0.111111,58.074074,71.888885,6
0,47.703705,58.88889,6
0,46.555557,57.333332,6
0,26.444445,33,6
0,41.814816,51.444443,6
0,58.592594,72.66667,6
0.111111,54,67.66667,6
0,32.555557,39.666668,6
0,56.185184,70.88889,6
0,60.703705,74.888885,6
0,49.592594,61.555557,6
0.111111,52.925926,67,6
0,59.592594,75.22222,6
0,47.51852,59.22222,6
0,45.296295,55.77778,6
0,40.296295,49,6
0,34.11111,42.77778,6
0,51.11111,63.333332,6
0,46.88889,57.77778,6
0,25.296297,29.88889,6
0,61.407406,75.44444,6
0,40,48,6
0,57.77778,72.66667,6
0,51.77778,63.666668,6
0,49.48148,60.88889,6
0.111111,60.296295,75.66667,6
0,49.88889,61.444443,6
0,29.62963,36.555557,6
0,50.11111,62.444443,6
0,40.296295,49,6
0,47.185184,58.22222,6
0,41.703705,50.666668,6
0,50.77778,62.333332,6
0,55.185184,69.55556,6
0,49.185184,59.77778,6
0,58.11111,72,6
0,56.444443,68.66667,6
0,63,79.55556,6
0,48.444443,59.88889,6
0,55.88889,69.22222,6
0,30.88889,37,6
0,47.962963,58.88889,6
0,40.703705,48.88889,6
0,43.51852,52.555557,6
0,59.74074,74.77778,6
0,31.703703,38,6
0.111111,51.296295,64.333336,6
0,42.185184,51.333332,6
0,43.962963,53.88889,6
0,49.74074,62.22222,6
0,49.703705,61.77778,6
0,40.962963,50.11111,6
0,54.22222,67.22222,6
0,61.25926,75.66667,6
0,49.11111,61.22222,6
0,48.333332,59.666668,6
0,45.22222,54.444443,6
0,45.962963,58.11111,6
0,47.962963,57.333332,6
0,56.333332,70,6
0,41.296295,50.444443,6
0,46.37037,56.333332,6
0,56.77778,71.55556,6
0,59.37037,74.111115,6
0,32.77778,40.666668,6
0,30.777779,38.11111,6
0,50.444443,62.333332,6
0,32.88889,40.666668,6
0.111111,63.22222,77.77778,6
0,61.666668,76.66667,6
0,49.333332,59.555557,6
0,50.407406,62.333332,6
0,54.037037,66.55556,6
0,57.814816,72.55556,6
0,36.62963,46.22222,6
0.222222,48.62963,60.333332,6
0,58.814816,72.55556,6
0,54.74074,67.77778,6
0,35.48148,44.11111,6
0,61.62963,76,6
0,58.407406,72.55556,6
0,49.22222,60.555557,6
0.111111,53.444443,65.88889,6
0,45.074074,55.444443,6
0,33,41,6
0,49.037037,60.666668,6
0,48.25926,58.666668,6
0.111111,50.592594,62.333332,6
0,47.25926,58.555557,6
0,49.74074,61.666668,6
0,57.25926,71.22222,6
0.111111,51.296295,64.333336,6
0,51.74074,63,6
0,61.666668,76.55556,6
0,30,36.333336,6
0.111111,52.48148,65,6
0,47.77778,58.77778,6
0,53.444443,65,6
0,35.296295,43.88889,6
0,32.962963,41.11111,6
0,42.037037,52.22222,6
0,62.037037,78.111115,6
0,46.37037,57.666668,6
0,57.333332,70,6
0,50.22222,61.333332,6
0,46.88889,56.88889,6
0,61.555557,76.22222,6
0.111111,48.37037,60.11111,6
0,32.25926,39.11111,6
0,30.592592,37.77778,6
0,60.77778,76.111115,6
0,41.185184,50,6
0,43.185184,52,6
0,59.925926,74.888885,6
0,48.88889,60,6
0,49.037037,60.666668,6
0,46.11111,56.555557,6
0,43.592594,52.555557,6
0,57.074074,71.111115,6
0,48.555557,59,6
0,61.074074,76,6
0,61.592594,76.66667,6
0,42.37037,51.666668,6
0,63.074074,79.22222,6
0,45,54.333332,6
0.111111,53.666668,67.66667,6
0,56.814816,70.111115,6
0,34.925926,42.88889,6
0,52.407406,64.55556,6
0,52.11111,64.88889,6
0,41.037037,49.77778,6
0,48.51852,59.88889,6
0,29.962963,36.444443,6
0,29.962963,36.444443,6
0,63.51852,79.111115,6
0,59.37037,74.111115,6
0,49.74074,61,6
0,57.851852,73.22222,6
0,51.148148,63.333332,6
0,41.25926,49.555557,6
0,50.25926,61.77778,6
0,59.74074,74.77778,6
0,61.74074,76.55556,6
0,39.851852,47.333332,6
0,59.62963,75.22222,6
0,49.74074,61.666668,6
0,60.333332,74.888885,6
0,58,72.44444,6
0,59.074074,74.22222,6
0,30.777779,37.88889,6
0,55.62963,70.333336,6
0.222222,53.703705,67.22222,6
0,39.296295,47.555557,6
0,40.444443,49.444443,6
0,31.925926,38.555557,6
0,59.77778,74,6
0,53.333332,65.66667,6
0,47.814816,58.22222,6
0,30.37037,36.333336,6
0,60.62963,75.66667,6
0,47.703705,58.88889,6
0,54.703705,69,6
0,57.11111,70.111115,6
0,31.703703,38,6
0,29.62963,36.88889,6
0.111111,60.25926,76.22222,6
0,40.444443,49.666668,6
0,54.51852,67.111115,6
0,55.74074,69.66667,6
0,49.51852,61.11111,6
0,40.444443,49.666668,6
0,54.037037,66.55556,6
0,48.555557,59,6
0,42.333332,51.22222,6
0,36.62963,46.22222,6
0,62.074074,77.55556,6
0,48.22222,58.88889,6
0,32.11111,40.333336,6
0,50.555557,62.11111,6
0,34.925926,42.88889,6
0,61.407406,76.55556,6
0,47.666668,58.77778,6
0,54.77778,68,6
0.111111,63.22222,77.77778,6
0,45.074074,55.555557,6
0,49.62963,61.333332,6
0,47.925926,59.22222,6
0,49.666668,60.88889,6
0,51.074074,63.22222,6
0,34.51852,42.22222,6
0,45.148148,58.333332,6
0,58.48148,71.66667,6
0,58,71.44444,6
0,58.666668,72.55556,6
0,41.333332,51.11111,6
0,56.074074,69.77778,6
0,43.925926,57.11111,6
0,61.407406,76.55556,6
0,47.25926,58.555557,6
0,58.407406,72.44444,6
0,58.11111,71.111115,6
0,60.814816,76.44444,6
0,42.037037,50.333332,6
0,30.62963,38,6
0,54.185184,67.22222,6
0,62.703705,78.77778,6
0,60.444443,75.55556,6
0,58.333332,72.333336,6
0,53.592594,66.88889,6
0,51.666668,64.22222,6
0,61.592594,75.66667,6
0,40,48,6
0,50.407406,62,6
0,60.11111,75.111115,6
0,26.444445,33,6
0,39.444443,47.77778,6
0,41.703705,50.666668,6
0,49.48148,60.666668,6
0,29.777779,35.444447,6
0,48.814816,60.444443,6
0,60.11111,75.111115,6
0,31.185184,37.11111,6
0,45.77778,56.333332,6
0,57.074074,72.111115,6
0,55.77778,69.111115,6
0,33.333332,41.333336,6
0.111111,48.77778,60.77778,6
0,59.333332,74,6
0,44.962963,55,6
0,60.444443,74.77778,6
0,42.814816,55.333332,6
0,55.333332,68.77778,6
0,49.48148,60.666668,6
0,32.444443,40.333336,6
0,49.185184,59.77778,6
0,41.48148,51.11111,6
0,57.333332,71.55556,6
0,59.148148,73.44444,6
0,43.592594,52.88889,6
0.111111,48.22222,58.666668,6
0,50.407406,62.333332,6
0,55.962963,70.22222,6
0,56.25926,69.88889,6
0,60.814816,74.888885,6
0,57,71,6
0,40.296295,49.22222,6
0,55.666668,69.77778,6
0.111111,57.62963,72.111115,6
0,44.77778,54.666668,6
0,46.074074,57.11111,6
0,58.407406,72.44444,6
0,61.037037,76.44444,6
0,45.22222,55.333332,6
0,45.925926,57.22222,6
0,62.074074,77.55556,6
0,29.074074,35.22222,6
0,31.37037,38,6
0,44.074074,54.666668,6
0,48.407406,59.333332,6
0,31.444445,37.77778,6
0,49.444443,61,6
0,34.962963,43.444443,6
0,52.555557,65,6
0,41.48148,51.11111,6
0,51.074074,63.11111,6
0,49.48148,60.666668,6
0,59.555557,74.77778,6
0,54.962963,69.22222,6
0.111111,58.703705,72.22222,6
0,31.666666,40.11111,6
0,56.148148,69.66667,6
0,52.62963,65.111115,6
0,56.25926,69,6
0,50.296295,62.11111,6
0.111111,53.666668,67.66667,6
0,50.185184,62.11111,6
0,35.77778,45,6
0,57.851852,72.77778,6
0,34.925926,42.88889,6
0,58.62963,73.333336,6
0,48.444443,59.88889,6
0,55.444443,69.55556,6
0,55.074074,68.111115,6
0,56.666668,70.22222,6
0,60.48148,74.888885,6
0,50.333332,62.22222,6
0,23.814816,22.666666,7
0,23.777779,21.777779,7
0,13.62963,12.888889,7
0,10.888889,9.333334,7
0,17.777779,16.555555,7
0,14,13.666667,7
0,13.703704,11.111111,7
0,13.592592,11.888889,7
0,12.888889,9.444445,7
0,18,15.777778,7
0,26.814816,25.11111,7
0,13.62963,10.666667,7
0,16.555555,14,7
0,17.518518,15.444445,7
0,17.88889,14.888889,7
0,15.111111,14.777778,7
0,16.592592,15.666667,7
0,5.851852,4.555555,7
0,12.62963,12.444445,7
0,23.333334,20.666668,7
0,13.222222,10,7
0,15.444445,15.222222,7
0,24.25926,26,7
0,6.444445,5.333334,7
0,25.444445,25.333334,7
0,17.296297,14.111111,7
0,16.407408,16.88889,7
0,15.444445,14.333333,7
0,12.518518,10.777778,7
0,19.666666,18.666668,7
0,12.962963,9.777778,7
0,19.88889,18.11111,7
0,6.666666,4.666667,7
0,12.518518,10.333334,7
0,16.074074,16.666668,7
0,14.777778,12.222222,7
0,19.592592,18.666668,7
0,16.518518,13.444445,7
0,12.962963,9.777778,7
0,13.962963,12.444445,7
0,8.185185,6.444445,7
0,7.333334,5.444445,7
0,19.25926,18.222221,7
0,20.185184,17.88889,7
0,17.148148,15.555555,7
0,8.037037,6.777778,7
0,15.962963,16.88889,7
0,10.37037,9.666667,7
0,19.074074,17.777779,7
0,6.925926,4.444445,7
0,21.148148,17.88889,7
0,13,11.777778,7
0,23.037037,22.555555,7
0,12.148149,9.333334,7
0,8.925926,6.555555,7
0,15.444445,15.222222,7
0,19,16.333334,7
0,26.88889,25.11111,7
0,13.740741,10.333334,7
0,14.555555,11.777778,7
0,17.333334,15.888889,7
0,16.962963,16.333334,7
0,25.11111,23,7
0,15.074074,15,7
0,6.407407,6,7
0,11.814815,9.444445,7
0,8.814815,7.222222,7
0,11.851851,9.888889,7
0,17.62963,17.11111,7
0,18.185184,17.11111,7
0,8.518518,6.888889,7
0,22.814816,19.666668,7
0,13.703704,12.666667,7
0,16.925926,15.555555,7
0,14.740741,11.555555,7
0,18.666666,16.222223,7
0,18.481482,17,7
0,11.703704,11,7
0,14.148149,13,7
0,19.518518,17.666668,7
0.111111,22.851852,21.222221,7
0,13.481482,11.888889,7
0,6,4,7
0,25.88889,24,7
0,19.25926,17.666668,7
0,19,17.11111,7
0,19.555555,18.88889,7
0,25.11111,26.11111,7
0.111111,9.740741,7.111111,7
0,6.62963,5,7
0,23.703703,25.444445,7
0,11.074074,9.444445,7
0,22.222221,19.666668,7
0,12.62963,11,7
0,13.62963,11.333333,7
0,12.259259,9.333334,7
0,7.111111,4.222222,7
0,15,11.777778,7
0,17.148148,15.555555,7
0,13.333333,12.111111,7
0,11.851851,8.888889,7
0,10.740741,9.777778,7
0,15.62963,15.888889,7
0,16.777779,16.666668,7
0,9.962963,7.444445,7
0,21.296297,20.333334,7
0,19,18.333334,7
0,7.777778,5.555555,7
0,25.037037,25.777779,7
0,11.851851,9.888889,7
0,9.333333,7.666666,7
0,15.37037,12.444445,7
0,16.592592,14.666667,7
0,12.925926,9.222222,7
0,14.592592,13.777778,7
0,11.962963,9.555555,7
0,24.074074,22.444445,7
0,11.740741,10.777778,7
0,16.185184,12.777778,7
0,19.037037,15.666667,7
0,23.74074,23.777779,7
0,15.37037,13.555555,7
0,8.185185,6.444445,7
0,9.222222,7.333334,7
0,12.296296,11.111111,7
0,18.518518,18.222221,7
0,18.925926,20,7
0,16.25926,15.444445,7
0,19.407408,16.88889,7
0,7.777778,5.555555,7
0,13.851851,13.111111,7
0,24.518518,24.11111,7
0,30.11111,30.11111,7
0,9.407408,10.111111,7
0,15.37037,13.555555,7
0,18.25926,17.333334,7
0,21.407408,19.666668,7
0,14.62963,11.444445,7
0,14.481482,11.333333,7
0,7.740741,7,7
0,17.962963,15.444445,7
0,17.185184,15.666667,7
0,6.666666,4.666667,7
0,18,15.666667,7
0,13.740741,12.333333,7
0,16.185184,15,7
0,15.703704,15.111111,7
0,25.444445,25.333334,7
0,17.518518,17.88889,7
0,20.11111,17.555555,7
0,19.814816,18.777779,7
0,7.703704,5.888889,7
0,23.037037,22.555555,7
0,19,19.777779,7
0,14.222222,13.111111,7
0,16.37037,14.666667,7
0,28.037037,29.666666,7
0,13.666667,15,7
0,11.62963,9.222222,7
0,12.592592,11.888889,7
0,14.518518,14.555555,7
0,12.962963,12,7
0,17.592592,14,7
0,17.11111,18,7
0,19.62963,17.88889,7
0,16.37037,14.333333,7
0,18.555555,14.888889,7
0,16.962963,16.333334,7
0,16.777779,12.777778,7
0,15.185185,14.888889,7
0,15.333333,11.444445,7
0,18.11111,17.333334,7
0,19.814816,16.666668,7
0,18.333334,17.222223,7
0,13.703704,12.666667,7
0,16.11111,15,7
0,14.148149,13,7
0,13.481482,12.555555,7
0,22.74074,19.777779,7
0,16.703703,13,7
0,16.074074,14.444445,7
0,10.666667,7,7
0,14.555555,13.666667,7
0,8.259259,7,7
0,21.25926,18.777779,7
0,14.148149,13,7
0,8.518518,5.666666,7
0,10.481482,6.666666,7
0,19.592592,18.444445,7
0,13.333333,12.111111,7
0,13.259259,12.666667,7
0,13.222222,10.222222,7
0,11.259259,8.111112,7
0,11.333333,10.333334,7
0,12.148149,10.333334,7
0,14.074074,16.777779,7
0,13.555555,12.333333,7
0,12.851851,12.777778,7
0,12,10.111111,7
0,9.222222,7.333334,7
0,14.444445,12.555555,7
0,16.037037,13.333333,7
0,13.37037,13.111111,7
0,16.296297,13.888889,7
0,12.703704,9,7
0,22.333334,21.444445,7
0,24.518518,21.444445,7
0,8.111111,5.888889,7
0,19.62963,18.555555,7
0,14.888889,13.555555,7
0,15.185185,13.333333,7
0,15.592592,11.777778,7
0,18.555555,15.333333,7
0,16.074074,16.666668,7
0,14.740741,12.444445,7
0,12.185185,10.555555,7
0,22.555555,22,7
0,13.37037,12,7
0,20.666666,17.777779,7
0,14.62963,13.555555,7
0,6.407407,6,7
0,6.814815,4.777778,7
0,19.555555,16.666668,7
0,21.25926,18.11111,7
0,17.481482,16,7
0,17.962963,16.333334,7
0,9.777778,6.444445,7
0,23.185184,19.88889,7
0,12.407408,11.555555,7
0,19.592592,18.444445,7
0,19.444445,18.222221,7
0,7.333334,5.444445,7
0,12.481482,8.333334,7
0,12.518518,10.777778,7
0,14.703704,13.555555,7
0,10.925926,10.666667,7
0,22.481482,19.777779,7
0,22.185184,22.222221,7
0,18.074074,15.444445,7
0,15.740741,14,7
0,20.25926,17.777779,7
0,19.222221,16.444445,7
0,17.185184,14.333333,7
0,16.185184,14.222222,7
0,14.925926,13.777778,7
0,16.851852,16,7
0,5.777778,4.222222,7
0,12.814815,11.666667,7
0,25.88889,22.444445,7
0,19.148148,17.666668,7
0,13.37037,12.111111,7
0,19.925926,18.777779,7
0,10.518518,8.111112,7
0,15.037037,12.888889,7
0,13.962963,14.444445,7
0,14.962963,13.111111,7
0,11.925926,9,7
0,15.111111,14.222222,7
0,14.555555,13.333333,7
0,19.88889,17.11111,7
0,8,5.666666,7
0,20.25926,17.777779,7
0,14.555555,13.666667,7
0,13.37037,10.444445,7
0,13.444445,11.888889,7
0,6.296296,4.222222,7
