@relation segment

@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
9.944444,21.037037,16.222223,3
2.388889,4.074074,2.111111,3
5.5,16.518518,9.888889,3
3.555555,7.703704,6.444445,3
0.555555,1.37037,0.111111,3
0.888889,4.185185,0.888889,3
6.777779,7.962963,4.555555,3
4.111111,4.888889,2.222222,3
0.222222,0.37037,0,3
0.833333,1.148148,0.222222,3
2.666667,15.518518,9,3
1.388889,3.888889,0.888889,3
0.888889,1.407407,0,3
1.555556,3.37037,0.555556,3
2.277777,17.222221,9.222222,3
1.333334,18.74074,11.777778,3
0.333333,0.518518,0,3
15.166667,41.925926,33.11111,3
1.277778,2.185185,0.333333,3
2.111111,5.592593,1.777778,3
2.666666,9.518518,4.777778,3
0.333333,0.888889,0,3
0.388889,1,0,3
5.944445,6.962963,3.333333,3
0.888889,4.185185,0.888889,3
1.166667,5.407407,1.777778,3
0.222222,0.481482,0,3
2.166666,5.259259,1.555556,3
0.388889,0.703704,0.111111,3
1,5.62963,1.888889,3
0.388889,0.518518,0,3
0.888889,3.259259,0.444444,3
0.444444,0.703704,0,3
2.388889,26.555555,20.333334,4
0.999999,61.11111,52.444443,4
2.055555,53.074074,48.11111,4
1.333333,44.88889,41.555557,4
0.444445,57.148148,51.555557,4
8.777778,36.74074,33.666668,4
1.055556,28.777779,24.88889,4
3.444445,40.851852,39.88889,4
7.944444,42.77778,37,4
1.944445,58.185184,53.333332,4
0.666667,27.666666,24.88889,4
2.222222,23.148148,18.222221,4
0.833333,7.962963,6.333334,4
1.055554,64.74074,57.11111,4
6.111111,34.185184,29.222221,4
6.833332,40,36,4
0.555555,42.296295,36,4
1.055555,45.62963,40.666668,4
0.666667,39.703705,36.333336,4
1.111111,37.88889,33.11111,4
0.944444,41.037037,37.444443,4
1,19.296297,15.666667,4
1.666666,53.25926,46.333332,4
1.388889,64.666664,57.88889,4
0.888891,55.62963,47.444443,4
2.61111,36.925926,34.88889,4
0.722221,59.444443,51.88889,4
0.833333,62.407406,53.444443,4
2.111113,58.666668,50.11111,4
1.222221,60.148148,53.77778,4
1.444445,21.037037,16.777779,4
2.833333,48.22222,41.22222,4
7.055555,46.851852,42.88889,4
1.277777,52.851852,47.555557,4
1.833334,48.22222,42.555557,4
1.277778,45.88889,39.555557,4
0.611111,50.185184,45.666668,4
2,28.148148,21.555555,4
0.277777,40.851852,35.444447,4
6.5,48.88889,42.444443,4
2.055555,62.851852,54.77778,4
1.555557,43.333332,37.88889,4
1.388888,49.925926,42.666668,4
0.833334,59.48148,54.22222,4
2.166667,69.333336,63.22222,4
2.388889,41.11111,40.333336,4
1.444444,57.333332,52.77778,4
2.555556,42.11111,41.555557,4
22.444443,45.592594,41.22222,4
0.722222,31.703703,27.333334,4
5,44.592594,40.333336,4
1.111111,31.25926,27.444445,4
1.277779,38.592594,35.88889,4
0.888889,58.22222,53.444443,4
2.111111,21.37037,16.777779,4
2.055555,53.074074,48.11111,4
2.444445,54.333332,49.444443,4
0.722221,46.74074,42.444443,4
1.111111,10.592592,8,4
1.277778,65.888885,59.333332,4
1.166667,55.074074,50.11111,4
0.499999,61,52.444443,4
1.555556,30.481482,23.11111,4
1.388889,21.444445,16.88889,4
1.38889,28.851852,24.88889,4
1.111111,38.592594,38.333336,4
4.666666,49.77778,43.77778,4
2.833333,49.148148,45,4
2,56.592594,49.666668,4
1.222223,49.185184,42.333336,4
0.777776,62.407406,54.22222,4
9.777778,13.037037,9.888889,4
1.499999,60.74074,53,4
0.833334,34.333332,30.777779,4
0.944444,55.148148,54.11111,4
1.444445,21.37037,15.777778,4
0.388889,55.037037,51.555557,4
2.222221,62.333332,53.22222,4
0.944446,39.851852,36.22222,4
2.611111,69.74074,59.666668,4
26.444445,56.703705,52.666668,4
5.222221,40.74074,37.11111,4
1.333333,40.51852,37.77778,4
1.555555,59.555557,54.22222,4
0.555555,46.814816,42.333336,4
1.277777,50.666668,46.11111,4
1.333334,35.592594,32.11111,4
0.999999,37.444443,32.77778,4
5.111111,43.148148,36.88889,4
2.333333,19.703703,14.888889,4
1.333334,60.851852,53,4
1.777777,60.74074,51.555557,4
0.833334,59.48148,54.22222,4
1.111111,45.037037,39,4
5.666666,39.703705,35.77778,4
1.500001,57.77778,51.333332,4
1.777778,34.11111,29.11111,4
1.333333,38.77778,33.22222,4
0.666667,59.11111,51.11111,4
1.500001,49.444443,45.666668,4
1.222223,38.25926,34.555557,4
1.555557,64.703705,54.88889,4
2.222222,26.11111,25.222221,4
1.555555,47.851852,44.77778,4
1.000001,55.74074,48.88889,4
0.444444,18.222221,14.888889,4
1.166667,8.37037,7.111111,4
1.055555,29.074074,21.444445,4
1.833333,37.962963,37.555557,4
2.222222,26.11111,25.222221,4
2.166666,45.74074,41.22222,4
0.944445,51.592594,47.77778,4
8.333333,39.333332,35.444447,4
0.999999,65.703705,59.444443,4
0.888889,58.22222,53.444443,4
1.333333,40.51852,37.77778,4
0.777778,38.88889,34.555557,4
1.222221,58.925926,51,4
2.444445,58.22222,50.22222,4
1.944445,37.444443,32.333336,4
4.277778,49.407406,44.88889,4
9.222222,35.703705,30.666666,4
11.444446,36.185184,32.666668,4
0.777777,46.296295,45.666668,4
7.388889,43.148148,39.22222,4
1.277778,45.88889,39.555557,4
0.666666,33,25.11111,4
0.888891,71.18519,63.333332,4
0.611111,28.25926,24.444445,4
1.444445,70.51852,62.444443,4
0.722223,28.925926,25.222221,4
1.166666,48.666668,41.555557,4
2.277779,60.62963,53.666668,4
1.333333,33.185184,29.11111,4
2.555556,43.814816,41.11111,4
1.166667,64.03704,55.77778,4
1.444445,45.185184,38,4
8.555555,40.74074,38,4
1.333334,41.407406,38,4
2,24.703703,19.11111,4
1.666666,49.851852,46,4
4.888888,53.666668,46.88889,4
11.166668,53.77778,49,4
1.555556,56.77778,52,4
1.055556,62,53.666668,4
1.444445,55.37037,50.333332,4
1.222221,38.037037,35.666668,4
1.388889,49.666668,42.77778,4
2.111111,21.37037,16.666668,4
1.166667,58.37037,50.666668,4
1.111111,29.444445,25,4
13.388889,31.703703,28.222221,4
1.833334,20.555555,16.11111,4
2.5,21,16.777779,4
1.277778,6.62963,5.111111,4
1.444444,59,51.333332,4
1.388889,8.444445,7,4
0.888888,68.111115,61.11111,4
1.666667,16.37037,12.444445,4
2,10.037037,8,4
0.722224,66.77778,57.444443,4
0.944446,39.851852,36.22222,4
0.722223,36.962963,36.666668,4
0.944445,57.814816,52.333332,4
0.833333,62.407406,53.444443,4
2.277777,29.592592,25.444445,4
0.722223,70.37037,60,4
2.777778,22.851852,18.222221,4
1.166667,64.03704,55.77778,4
1.222222,51.666668,47.11111,4
3.388889,23.296297,21,4
0.777777,46.296295,45.666668,4
0.944444,40.666668,40.88889,4
0.388889,51.77778,47.666668,4
0.333333,8.37037,6.666666,4
0.833334,58.333332,51.22222,4
1.333334,58.88889,50.666668,4
1.833333,42.925926,39.444443,4
1.611111,20.518518,20.333334,4
1.055557,65.111115,57.333332,4
4.055555,30.185184,25.11111,4
1.111111,45.037037,39,4
1.5,26.444445,23.444445,4
0.277778,35.814816,31.333334,4
1.111109,66.37037,56.555557,4
2.777778,22.851852,18.222221,4
2.5,27.296297,20.88889,4
4.333334,36.11111,31.333334,4
1.111111,35.22222,29.555555,4
1.611109,47.814816,42.88889,4
14.055554,36.185184,33.555557,4
1.055555,41.814816,36.11111,4
1.5,65.296295,59.77778,4
19.833334,51,46.88889,4
0.666667,63.48148,56.77778,4
1.277779,60.037037,56.88889,4
1,26.777779,24.222221,4
15.388888,36.51852,35.88889,4
1.222223,68.96296,59.333332,4
1.000001,44.703705,37.11111,4
2.833333,4.851852,2.888889,4
1.111111,70.07407,61,4
1.277777,65.18519,57.666668,4
11.444444,39.22222,35.77778,4
1.555555,47.851852,44.77778,4
1.722222,51.88889,51.88889,4
1.444445,55.37037,50.333332,4
0.944444,51.074074,48.22222,4
1.111112,64.62963,58.22222,4
7.722223,32.77778,30.222221,4
15,29.814816,28.666666,4
2.277779,40.185184,35.666668,4
0.555555,62.25926,56.444443,4
1.000001,58,50,4
1.222221,50.37037,43,4
0.5,31.185184,27.222221,4
0.944444,26.518518,23.333334,4
2.388889,54.62963,49.11111,4
1.166667,58.62963,53.333332,4
1.388889,8.444445,7,4
0.722222,31.703703,27.333334,4
1.944444,65.18519,56.444443,4
2.999999,44.814816,41.11111,4
13.222221,52.814816,48,4
0.611111,70.44444,60.666668,4
1.777778,61.25926,56,4
1.111111,35.62963,30.777779,4
2.166667,20.74074,16.222223,4
0.61111,43.851852,43,4
2.722222,32.37037,28.666666,4
0.777778,7.148148,5.555555,4
1.833333,59.555557,53.444443,4
0.944444,41.037037,37.444443,4
1,42.25926,40.555557,4
1.5,43.51852,38.77778,4
1.111111,10.592592,8,4
0.666666,16.814816,13.444445,4
1.444444,48.925926,41.88889,4
0.666667,39.703705,36.333336,4
2.055555,40.925926,35.77778,4
6.611111,54.962963,47.77778,4
0.444445,56.77778,51.11111,4
0.666667,40,35.22222,4
1.277777,65.18519,57.666668,4
0.999999,65.703705,59.444443,4
2.555556,43.814816,41.11111,4
2.111111,66.25926,61.11111,4
1.333333,6.259259,5.777778,4
26.444445,56.703705,52.666668,4
1.055555,69.44444,61.77778,4
1.777777,47.37037,41,4
0.888889,45.814816,42.88889,4
2.055556,27.222221,20.555555,4
1.11111,32.703705,28.555555,4
1.388889,23,17.88889,4
1.444443,39.037037,33.555557,4
0.777777,58.814816,54,4
0.833331,72.888885,65,4
1.833333,21.62963,14.777778,4
0.555556,54.25926,46.22222,4
2.944444,30.296297,27.11111,4
8.555554,43.37037,41.666668,4
0.444445,34.11111,30.333334,4
1.833334,20.555555,16.11111,4
1.777779,51.703705,46.22222,4
9.222221,42.592594,41,4
3,28,21.333334,4
1.666667,45.25926,39.444443,4
0.833332,69.92593,63.666668,4
1.555553,70.37037,60.666668,4
5.277777,41.62963,40.555557,4
2.277778,56.37037,48.555557,4
1.944444,59.333332,51.88889,4
1.555556,66.25926,60.22222,4
1.888889,43.51852,36.77778,4
0.833333,61.925926,54.444443,4
0.722222,32.037037,27.555555,4
2.500001,22.74074,18.11111,4
1.111111,57.48148,52.555557,4
0.777777,56.296295,49.22222,4
3.833333,50.703705,44.555557,4
1.055555,29.074074,21.444445,4
13.166667,54,49.444443,4
0.555556,20.11111,16.444445,4
1.999999,63.62963,58.22222,4
1.055556,59.148148,52.22222,4
0.944443,40.444443,36.88889,4
5.944444,33.962963,31,4
10.333333,29.222221,26.88889,4
0.611111,47.962963,46,4
1.111112,67.25926,57.88889,4
0.777777,61.11111,53.444443,4
1.055553,69.48148,63.88889,4
0.944443,61.037037,53.444443,4
2.055556,37.592594,32.333336,4
1.555555,57.74074,50.444443,4
0.666667,58.88889,52.22222,4
0.388889,8.962963,6.333334,5
1,16.11111,12.222222,5
0,0,0,5
0.388889,27.185184,23,5
7.722223,8.259259,5.888889,5
0,0,0,5
0.722222,7,4.444445,5
0,0,0,5
0,0,0,5
0.444444,7.62963,5,5
0.222222,2.555556,1,5
1.222222,15.62963,10.555555,5
0.111111,0.222222,0,5
0.666667,10.037037,7.555555,5
0.333333,1.037037,0,5
0.944444,5.037037,2.888889,5
0.277778,20.444445,15.888889,5
0.944445,1.814815,0.777778,5
0,0,0,5
0.055556,0.037037,0,5
0.388889,0.703704,0.333333,5
0.055556,3.37037,3,5
0.055556,1.259259,1.222222,5
0.5,23.703703,19.444445,5
3.277778,16.814816,12.888889,5
0.555556,16.185184,12.111111,5
1.222222,8.62963,5.888889,5
0.388889,13.481482,10.333334,5
2.833333,19.777779,16.333334,5
2,1.814815,0.888889,5
0.388889,24.074074,17.777779,5
2.055556,19.333334,15.555555,5
0.944444,2.111111,1,5
1.833333,8,6.111111,5
0,0,0,5
0.555555,17.25926,12.888889,5
0,0,0,5
0.944445,15.185185,12.666667,5
0.388889,21.851852,18.444445,5
0,0,0,5
0.444445,14.444445,10.777778,5
0.833333,23.518518,17.333334,5
0.833333,6.185185,3.666667,5
0.222222,0.740741,0.333333,5
0.833333,27.777779,23.444445,5
0,0,0,5
0.222222,0.703704,0.555556,5
0.222222,1.555556,1,5
0.444444,6.444445,4.111111,5
0.888889,20.925926,16.666668,5
0.111111,0.111111,0,5
0.611111,31.185184,24,5
0.277778,0.925926,0.111111,5
0.444445,0.296296,0.222222,5
1.777778,1.407407,0.777778,5
0.277778,5.703704,3.666667,5
1.444444,29.481482,23.222221,5
0.166667,0.740741,0.444444,5
7.833334,12.185185,8.222222,5
0.166667,2.444444,1,5
0.222222,1.851852,1,5
1.333333,7.62963,6.777778,5
0.111111,0.111111,0,5
0.055556,0.481482,0,5
1.111111,1.777778,1.111111,5
0.055556,0.37037,0,5
2.444444,15.481482,11.222222,5
0.055556,0.518518,0,5
5.833334,9.888889,6,5
0,0,0,5
0.222222,0.62963,0.444444,5
1,31.777779,24.444445,5
0.444445,9.851851,6.222222,5
0.611111,0.740741,0.333333,5
4.777778,14.185185,10.555555,5
2.944444,14.481482,11.333333,5
0.222222,2.148148,2.111111,5
0.277778,5.222222,3.222222,5
0.277778,5.555555,3.666667,5
10.777778,7.296296,5.333334,5
5.055555,11.259259,8.333334,5
0.333333,6.222222,4,5
3.055555,6.703704,4.666667,5
2.722222,15.518518,11.666667,5
0.722222,0.814815,0.333333,5
0.611111,0.740741,0.333333,5
0.722222,8.777778,5.888889,5
0.222222,0.555556,0.333333,5
0.277778,1.555556,0.888889,5
0.833333,2.074074,0.666667,5
0.5,3.185185,1.444444,5
0.777777,23.407408,19.333334,5
0.388889,17.148148,13.222222,5
0.277778,8.851851,6,5
0.555556,21.592592,18.11111,5
0.5,14.444445,11,5
0.555556,6.592593,4.666667,5
1.5,22.703703,19.11111,5
0,0,0,5
0,0,0,5
1.277778,1.62963,1.111111,5
2.055555,29.814816,25.666666,5
0.666666,31.62963,24.222221,5
0.444445,13.740741,9.777778,5
0.666666,19.592592,15.222222,5
2.611111,1.851852,1.555556,5
0.166667,0.148148,0,5
0.333333,2.666667,1.111111,5
1.111112,26.703703,20.333334,5
0.777778,4.222222,2.777778,5
1.166667,2.444444,0.666667,5
2.611111,1.740741,1,5
1.055556,14.407408,9.888889,5
1,15.407408,11.666667,5
5.611111,18.518518,16,5
0,0,0,5
0.277777,18.222221,13.333333,5
0.666667,3.222222,2.666667,5
0.777778,21.962963,17.88889,5
9.944445,11.296296,7.777778,5
1.722222,4.296296,2.555556,5
0,0,0,5
0.499999,23.25926,18.666668,5
2.111111,29.296297,23,5
0,0,0,5
0.666667,16.925926,13.555555,5
0.222222,17.925926,13.222222,5
0.388889,7.185185,5.111111,5
0.5,7.518518,4.777778,5
0.5,16.11111,11.777778,5
2.055556,1.37037,1,5
2.222222,21.555555,17.555555,5
1.777778,3.407408,2.333334,5
0.388889,7.925926,5,5
3.611111,14.222222,10.222222,5
0,0,0,5
0.222222,1.222222,0.444444,5
1.222222,1.518519,1,5
0.555555,28.851852,24.555555,5
0.333333,0.444444,0.111111,5
0.444445,12.259259,7.555555,5
1,8.925926,6.111111,5
0.444444,12.074074,7.555555,5
0.833333,1.666667,0.666667,5
0.777778,9.962963,7.111111,5
0.222222,17.074074,12.888889,5
0.5,7.074074,4.666667,5
2.111111,1.407407,1,5
1.055556,14.407408,9.888889,5
0.777778,1.740741,1,5
0.833333,3.592592,2.666667,5
0.111111,0.592593,0,5
0.388889,0.259259,0,5
0.444444,0.666667,0.222222,5
1.222222,19.407408,15.555555,5
0.222222,0.740741,0.777778,5
0,0,0,5
0.444445,6.074074,4,5
0.555556,6.888889,4.555555,5
0.833334,26.444445,20.222221,5
0.666667,3.111111,1.555556,5
0.444444,2.407408,1.333333,5
2.222222,16.851852,12.888889,5
0.5,5.37037,3.666667,5
0.722222,2.111111,1,5
1.222222,28.333334,24.333334,5
0.611111,12.148149,7.555555,5
0.444445,20.222221,16,5
0.166667,3.111111,2.888889,5
0.055556,0.037037,0,5
0.444445,14.444445,10.777778,5
0.055556,0.037037,0,5
0,0,0,5
0.388889,17.11111,13,5
0,0,0,5
0.555555,28.74074,24.555555,5
0.444444,1.962963,0.666667,5
3.111111,19.62963,16.222223,5
0,0,0,5
0.222222,18.925926,14.555555,5
0.222222,1.407407,0.777778,5
1.277778,6.481482,4.333334,5
0.444445,20.222221,16,5
8.444445,25.333334,18.666668,5
0.388889,17.481482,14.111111,5
2.5,15.222222,11.888889,5
0.611111,16.185184,11.444445,5
0,0,0,5
0.222222,1.222222,0.111111,5
0.5,5.37037,3.666667,5
0.222222,1.37037,0.888889,5
1.666667,8.481482,6.111111,5
1.055556,2.666667,1,5
0.222222,1.185185,0.222222,5
1.222222,1.518519,1,5
0.222222,18.925926,14.555555,5
0.722222,20.851852,16.88889,5
0.611111,2.962963,1.111111,5
0.333333,3.037037,1.777778,5
2.333333,6.259259,3.888889,5
0.166667,2.296296,2.111111,5
0.333333,12,7.555555,5
0,0,0,5
0.222222,1.185185,0.666667,5
0.111111,0.037037,0,5
0.277778,2.888889,1.666667,5
0.833333,0.777778,0.333333,5
2.111111,14.518518,11.333333,5
0.111111,1.259259,0.777778,5
0.611111,0.407407,0.222222,5
0,0,0,5
10.777778,7.296296,5.333334,5
1.055556,20.037037,15.777778,5
0,0,0,5
0.277778,29.407408,24.777779,5
0.777778,9.851851,6,5
3.444445,2.296296,2.444444,5
0.833333,21.444445,16.88889,5
4.5,11.444445,8.444445,5
6.166666,17,13,5
0.277778,3.703704,2.111111,5
0.555555,2.185185,0.777778,5
0.166667,1.925926,1,5
0,0,0,5
0.722222,4.185185,1.888889,5
0.111111,0.074074,0,5
1.388889,1.666667,0.666667,5
0.333333,0.185185,0,5
3.666666,29.481482,23.11111,5
2.055556,16.74074,11.777778,5
0,0,0,5
0.5,7.074074,4.666667,5
0.666667,2.888889,2.666667,5
0.944444,2.111111,1,5
0.277778,1.37037,0,5
4,26.74074,22.555555,5
2.777778,15.851851,11.888889,5
0.666667,6.407407,4.111111,5
0.388889,14.814815,10.444445,5
0.277778,0.666667,0.555556,5
0,0,0,5
0.611111,9.111111,5.888889,5
0.166667,16.851852,13.555555,5
0.388889,22.962963,19.444445,5
2.055556,1.37037,1,5
0,0,0,5
0,0,0,5
0.611111,9.518518,7.333334,5
0.444444,31.62963,27.222221,5
0,0,0,5
1.833333,16.666666,11.888889,5
0,0,0,5
0.055556,1.37037,1,5
0.444444,31.62963,27.222221,5
0,0,0,5
0.222222,0.777778,0,5
0.388889,20.185184,15.555555,5
0.666667,6.407407,4.111111,5
0.555555,6,4.555555,5
0.222222,1.185185,0.222222,5
0.444444,4.962963,3.111111,5
0.222222,0.555556,0.333333,5
0.222222,0.703704,0.555556,5
0.111111,0.37037,0,5
6.166666,17,13,5
0,0,0,5
0,0,0,5
0,0,0,5
0.055556,0.074074,0,5
0,0,0,5
1.722222,23.703703,20,5
0,0,0,5
0.722222,20.851852,16.88889,5
0.333333,18,14,5
0.111111,1.296296,0,5
2.333333,18.037037,14.444445,5
1.333333,7.62963,6.777778,5
0.277778,6.962963,4.666667,5
5.388889,8.740741,6.666666,5
1.055556,19.88889,15.111111,5
0.166667,1.222222,0.444444,5
0.444444,1.037037,0.777778,5
1.111111,8.444445,6.333334,5
0.722222,3.555556,1.777778,5
0.555555,28.74074,24.555555,5
0.055556,0.296296,0,5
0.444444,14.740741,10.666667,5
0.722222,5.148148,2.777778,5
0.611111,11.148149,6.666666,5
0.555556,15.37037,10.666667,5
0.277778,12.333333,7.777778,5
0,0,0,5
0.222222,0.703704,0.333333,5
9.277778,15.37037,11.333333,5
0.333333,7.333334,5.111111,5
0,0,0,5
0.333334,25.814816,21,5
3.444444,53.666668,47.11111,6
2.500001,32.962963,29.333334,6
7.388889,63.51852,56,6
3.333333,62.074074,54.88889,6
9,43.592594,39.555557,6
8.499999,32.444443,28.444445,6
2.277778,49.74074,44.444443,6
1.666667,51.074074,46.333332,6
4.444444,51.296295,45.444443,6
2.444444,50.11111,44.22222,6
8.999999,42.037037,36,6
2.5,45.296295,40.666668,6
4.611111,61.074074,53.77778,6
9.166667,42.333332,38,6
14.166667,40.962963,34.88889,6
8.555555,29.62963,26.11111,6
3.555556,35.296295,31.222221,6
2.888889,60.11111,53.11111,6
2.666667,50.666668,46,6
3.444445,58.48148,52.444443,6
3.944445,57.11111,51.333332,6
6.222221,32.555557,29.222221,6
3.444444,58.666668,52.555557,6
2.222222,61.407406,53.666668,6
13.944444,41.333332,35,6
9.388888,31.185184,28.444445,6
2.277777,49.703705,44.666668,6
4.833333,54.703705,47.88889,6
6.055555,50.074074,45.666668,6
2.611111,32.77778,29,6
1.444445,61.666668,54.77778,6
3.611111,34.925926,31.444445,6
2.111111,58.62963,51.77778,6
1.666666,49.444443,45,6
11.777776,41.962963,36.555557,6
3.388888,54.037037,48.88889,6
4.944445,62.074074,54.77778,6
7.38889,30.592592,27.444445,6
1.833333,60.444443,53.666668,6
2.555556,46.37037,42.666668,6
1.555555,42.814816,36.444443,6
5.222222,58.962963,52.88889,6
1.111109,59.62963,52.444443,6
2.777777,54.962963,49.11111,6
3.444445,55.962963,49,6
2.333334,54.77778,49,6
4.388889,45.962963,40.555557,6
4.611112,60.77778,53.444443,6
1.388889,52.407406,47.333332,6
4.944445,50.333332,44.666668,6
6.055555,58.592594,52.22222,6
5.111111,29.962963,26.88889,6
3.444444,55.851852,50.11111,6
9.888888,30.88889,27.777779,6
3.555556,47.185184,42.11111,6
4.166666,58,51.88889,6
5.111111,60.296295,53.333332,6
6.222221,32.555557,29.222221,6
3.777777,58.407406,51.333332,6
2.166668,43.925926,37.11111,6
2.888887,62.037037,54.444443,6
2.611111,53.592594,47.333332,6
2.666667,48.37037,43.333332,6
2.277779,47.962963,44.11111,6
2.222221,56.25926,49.88889,6
2.444445,49.185184,44.88889,6
18.666666,39.444443,34,6
2,54.22222,48.555557,6
3.777779,61.037037,54.11111,6
4.111111,47.703705,42.444443,6
2.777777,50.592594,45.88889,6
2,49.51852,45.11111,6
2.888889,60.11111,53.11111,6
3.666667,45.77778,41,6
10.611111,31.703703,28.777779,6
4.944445,58.11111,51.77778,6
3.777777,58.407406,51.333332,6
1.388889,30.777779,27.555555,6
7.444444,53.444443,47.333332,6
1.555556,50.444443,44.88889,6
6.333334,32.25926,29.444445,6
10.611111,31.703703,28.777779,6
17.666666,40.444443,35,6
3.055555,49.333332,45.333332,6
5.277778,54.851852,48.88889,6
4.833333,58,52,6
2.611111,49.592594,44.22222,6
2,32.11111,28.333334,6
4.055555,61.592594,54.666668,6
2.055556,46.88889,42,6
2.888889,52.555557,46.88889,6
4.666666,55.74074,49.666668,6
3.000001,46.88889,43,6
8.999999,42.037037,36,6
1.944444,57.074074,50.11111,6
2,46.555557,41.11111,6
7.777778,25.296297,23.555555,6
12.388889,23.592592,21.11111,6
3.611111,34.925926,31.444445,6
3.111111,48.555557,44.11111,6
2.277777,34.51852,31.555555,6
11.666667,43.22222,36.77778,6
4.944445,50.333332,44.666668,6
2.833331,63,55.11111,6
7.166668,57.851852,50.77778,6
1.999999,50.185184,45,6
11.5,40.444443,35.333336,6
4.555556,55.444443,49.11111,6
3.999999,58.407406,52.555557,6
2.222222,47.25926,41.77778,6
3.722222,47.666668,42.444443,6
1.388889,57.851852,50.444443,6
2.277777,34.51852,31.555555,6
2.944444,54.74074,49.22222,6
5.944445,60.814816,53.444443,6
5.833333,48.25926,43.88889,6
2.999999,48.333332,42.77778,6
2.222222,61.592594,55,6
2.777777,43.62963,40.333336,6
1.444444,59.925926,53.444443,6
4.555556,48.77778,43,6
2.944445,43.592594,40.333336,6
14,41.666668,35.444447,6
2.055556,48.88889,44.22222,6
3.444445,57.77778,50.666668,6
7.055556,51.74074,46.555557,6
6.777777,46.074074,40.444443,6
2.5,31.666666,28,6
6.000001,60.25926,52.444443,6
5.944443,45.148148,37.88889,6
5.555555,40.296295,35.77778,6
6.833334,30.777779,27.555555,6
2.999999,48.22222,44,6
13.166667,40.88889,34.11111,6
1.277779,63.22222,56.22222,6
18.888887,39.296295,33.77778,6
3.166667,61.74074,55.11111,6
2.166667,48.407406,44.22222,6
6.111111,57.333332,51,6
5.111111,51.666668,45.555557,6
6.055556,54.51852,48.666668,6
1.777777,48.444443,43.77778,6
1.222222,59.148148,52.22222,6
6.611112,30.62963,27.333334,6
5.722222,48.22222,43.88889,6
14.833333,36.62963,31.333334,6
5.611111,55.666668,49.11111,6
3.111112,33.333332,29.666666,6
1.555556,50.296295,45.444443,6
2.777777,57.88889,51.444443,6
1.833333,62.703705,54.77778,6
4.333333,56.37037,50.444443,6
2.055555,48.814816,44.11111,6
1.111111,60.333332,53.555557,6
10.499999,41.48148,36,6
3,55.074074,49.555557,6
2.222222,61.592594,55,6
3.555555,58.962963,52.88889,6
3.166667,56.185184,49.444443,6
3.388888,54.037037,48.88889,6
2.333333,55.77778,49.666668,6
4.833334,59.77778,53.11111,6
9.222222,44.074074,38,6
1.833335,48.851852,43.22222,6
5.833334,31.37037,28.444445,6
3.611111,55.185184,48.555557,6
1.277779,63.22222,56.22222,6
3.055555,48.51852,44.11111,6
2.5,50.22222,45.444443,6
4.111111,47.703705,42.444443,6
4.5,31.925926,29,6
2.111111,59.37037,52.666668,6
2.166667,57.25926,50.88889,6
3.111111,47.814816,43.88889,6
3.833333,48.62963,43,6
2.388889,45.074074,39.666668,6
5.444445,54,47.666668,6
18.166666,40,34.555557,6
2.111111,59.37037,52.666668,6
3.611111,50.407406,45.444443,6
8.333334,57.333332,50.22222,6
2.444445,51.11111,45.77778,6
12.944446,41.48148,35.666668,6
2.277778,49.74074,44.444443,6
2.388888,56.77778,49.88889,6
3.333334,50.25926,44.88889,6
5.055555,52.925926,46.333332,6
7,39.851852,37.22222,6
3.222222,55.88889,49.77778,6
4.666666,57,50.555557,6
2.388889,56.074074,49.77778,6
5.222221,53.703705,47.11111,6
3.111111,49.037037,44,6
4.333332,59.333332,52.555557,6
5.111111,60.296295,53.333332,6
3.111111,48.555557,44.11111,6
8.666666,29.777779,27.222221,6
7.944443,31.518518,27.777779,6
5,56.444443,51.444443,6
1.611111,49.48148,44.77778,6
5.777777,44.962963,40.666668,6
12.388888,44.074074,37.444443,6
11.500001,41.814816,35.77778,6
5.5,49.444443,44.666668,6
6.444444,56.814816,50.444443,6
5.666666,58.333332,51.88889,6
1.611111,49.48148,44.77778,6
2.222222,61.407406,53.666668,6
3.611111,45.22222,41.77778,6
18.166666,40,34.555557,6
2.944444,49.185184,44.666668,6
2.500001,61.62963,54.88889,6
18.777777,40.703705,35.22222,6
10.499999,41.48148,36,6
3.833334,47.925926,42.555557,6
2.555556,60.62963,53.666668,6
2.333334,52.62963,47.444443,6
1.777778,46.11111,41.333336,6
6.666666,44.77778,40.333336,6
1.388889,53.333332,47.333332,6
9.166667,30.37037,27.444445,6
4.444444,58.703705,52.88889,6
1.944443,49.962963,45.11111,6
2.222222,60.074074,53.22222,6
2.722223,54.185184,48.555557,6
6.166667,59.555557,52.555557,6
5.111111,29.962963,26.88889,6
4.333334,57.074074,50.333332,6
3.388888,41.703705,37.88889,6
4.555555,58.11111,51.666668,6
7.333333,31.444445,28.666666,6
2.277777,47.77778,42.666668,6
16.444445,35.814816,30.777779,6
5.111111,49.48148,44.666668,6
4.055555,49.11111,43.333332,6
3.777778,63.074074,55.333332,6
4.777777,41.25926,37.77778,6
2.555556,60.703705,54.444443,6
14.833333,36.62963,31.333334,6
1.777777,48.444443,43.77778,6
3.166667,49.666668,45.11111,6
5.611111,57.62963,50.444443,6
3.833332,50.407406,45.22222,6
2.833333,58,52.555557,6
3.000001,47.48148,42.444443,6
2.611111,53.592594,47.333332,6
3.222223,45.074074,40.22222,6
