@relation page-blocks

@attribute Height numeric
@attribute Area numeric
@attribute Blackpix numeric
@attribute Class {1,2,3,4,5}

@data
5,75,38,1
11,627,170,1
7,133,44,1
8,208,52,1
8,312,70,1
7,1001,113,1
5,30,13,1
4,260,77,1
8,64,25,1
18,3330,544,1
7,126,45,1
9,2520,415,1
8,192,62,1
10,210,76,1
7,28,15,1
6,234,80,1
8,128,49,1
10,400,133,1
7,77,32,1
8,672,181,1
7,287,61,1
8,328,76,1
8,552,129,1
11,1837,681,1
11,330,125,1
9,963,369,1
7,91,71,1
9,684,260,1
9,774,233,1
8,152,61,1
10,2720,559,1
11,165,58,1
2,62,12,1
10,1050,246,1
12,576,145,1
10,2880,549,1
7,161,45,1
17,578,71,1
8,272,84,1
9,351,103,1
7,315,75,1
10,510,157,1
5,55,17,1
17,374,159,1
10,340,132,1
6,78,20,1
24,6768,2995,1
5,35,15,1
11,1078,408,1
8,1680,299,1
6,264,70,1
12,864,551,1
11,660,179,1
6,114,36,1
22,1562,780,1
7,525,347,1
10,200,97,1
4,48,12,1
9,4815,510,1
7,98,40,1
11,2981,502,1
10,60,26,1
7,154,50,1
6,576,137,1
6,180,56,1
7,644,199,1
9,2070,826,1
11,913,250,1
7,399,109,1
7,385,144,1
11,2882,685,1
5,490,167,1
12,120,53,1
8,112,28,1
7,77,18,1
6,36,11,1
14,4564,1657,1
9,2412,319,1
23,2714,795,1
7,91,36,1
7,49,19,1
12,3264,812,1
1,7,7,1
10,570,317,1
8,216,45,1
10,120,66,1
11,2090,500,1
28,9324,3270,1
8,872,191,1
9,162,94,1
5,50,25,1
8,1744,252,1
9,4815,793,1
6,42,19,1
9,2196,520,1
12,516,160,1
5,170,24,1
5,10,7,1
8,56,24,1
7,210,57,1
7,980,248,1
8,328,124,1
1,65,13,1
8,520,157,1
8,1832,308,1
6,240,75,1
5,20,8,1
9,549,117,1
8,656,235,1
38,8626,2623,1
5,35,11,1
9,4590,740,1
5,150,24,1
9,288,102,1
7,77,30,1
8,560,217,1
9,216,46,1
8,40,17,1
8,200,60,1
9,126,35,1
7,301,75,1
8,1128,418,1
7,1498,672,1
5,15,9,1
9,1044,354,1
7,329,85,1
6,174,53,1
4,548,95,1
7,56,12,1
4,176,47,1
16,6640,2582,1
6,240,53,1
6,246,57,1
9,738,283,1
8,336,126,1
7,196,53,1
9,360,182,1
10,610,297,1
4,24,13,1
6,480,169,1
7,1001,105,1
9,1593,313,1
11,242,68,1
10,470,158,1
6,162,25,1
13,845,255,1
10,310,98,1
9,2079,407,1
9,414,140,1
9,288,110,1
6,54,16,1
6,276,87,1
5,35,14,1
7,56,24,1
9,171,43,1
9,1647,359,1
24,2376,2168,1
12,6000,1584,1
10,2680,1325,1
9,81,29,1
5,70,18,1
6,42,30,1
6,102,25,1
6,102,25,1
8,1392,224,1
7,175,62,1
10,1540,485,1
9,1566,235,1
9,909,178,1
7,77,32,1
6,126,30,1
9,180,65,1
10,430,110,1
6,114,33,1
6,48,31,1
7,315,80,1
10,80,48,1
12,1536,520,1
9,1494,585,1
8,56,26,1
12,3252,773,1
9,918,152,1
10,260,92,1
9,180,42,1
7,147,48,1
5,230,64,1
11,77,36,1
6,24,10,1
10,1240,587,1
8,96,40,1
9,360,139,1
9,774,261,1
11,88,39,1
9,477,151,1
7,98,38,1
9,927,342,1
8,552,154,1
6,576,149,1
7,77,27,1
6,72,35,1
14,4760,1636,1
11,583,131,1
8,400,151,1
11,55,36,1
9,225,72,1
7,161,45,1
8,360,132,1
20,600,260,1
9,108,48,1
8,112,32,1
3,24,8,1
9,360,174,1
5,15,9,1
10,210,96,1
9,261,75,1
12,3084,872,1
10,440,154,1
8,32,14,1
10,170,65,1
5,495,176,1
11,1100,296,1
7,98,35,1
13,4446,1027,1
8,760,142,1
7,399,165,1
3,42,16,1
9,1422,308,1
9,306,103,1
7,98,25,1
5,40,14,1
9,4572,748,1
17,408,147,1
14,5740,1382,1
10,340,109,1
11,924,258,1
8,120,31,1
10,930,249,1
9,1107,397,1
9,963,344,1
10,90,60,1
9,108,42,1
9,153,80,1
9,468,173,1
8,96,38,1
7,140,57,1
8,640,194,1
10,330,93,1
12,852,538,1
12,996,252,1
10,2600,732,1
8,576,230,1
8,264,98,1
10,1550,542,1
7,112,36,1
7,245,60,1
5,140,45,1
9,1350,384,1
10,1410,333,1
8,496,153,1
6,1104,357,1
14,5866,2188,1
10,520,166,1
6,186,37,1
7,504,119,1
8,2384,576,1
11,825,223,1
11,3784,1686,1
8,1464,421,1
11,1969,650,1
12,264,150,1
9,405,105,1
5,590,91,1
9,189,94,1
8,112,46,1
9,4815,566,1
8,1568,222,1
25,4450,2115,1
8,392,173,1
23,5727,4409,1
9,99,22,1
7,525,138,1
11,1452,274,1
3,9,8,1
22,1562,838,1
8,24,10,1
7,861,120,1
6,48,22,1
12,1404,281,1
9,2484,964,1
25,4450,2181,1
7,35,15,1
14,3822,1424,1
9,1674,622,1
8,64,28,1
9,72,49,1
8,152,28,1
10,830,221,1
11,121,52,1
9,1188,199,1
7,77,23,1
6,600,207,1
6,120,31,1
8,240,104,1
7,84,34,1
7,77,28,1
9,387,133,1
8,200,83,1
9,288,78,1
77,20867,9981,1
18,396,145,1
12,2592,1315,1
8,112,45,1
5,65,19,1
11,2992,511,1
10,2710,679,1
9,234,90,1
8,152,56,1
10,1520,452,1
11,946,314,1
7,665,178,1
8,192,63,1
9,45,21,1
8,128,49,1
7,49,17,1
9,162,101,1
7,182,72,1
11,946,391,1
10,630,116,1
1,249,43,1
7,49,14,1
8,216,88,1
8,456,141,1
9,747,219,1
9,837,192,1
7,49,29,1
10,2710,454,1
4,72,13,1
10,2930,606,1
9,153,82,1
8,56,15,1
10,340,95,1
2,90,7,1
11,77,46,1
9,1440,518,1
14,6090,2164,1
5,465,163,1
9,576,102,1
8,184,66,1
6,570,129,1
7,105,36,1
10,2710,724,1
9,270,77,1
5,290,26,1
10,1300,632,1
2,104,15,1
10,270,93,1
8,344,128,1
9,189,98,1
8,32,15,1
9,144,80,1
7,700,195,1
7,42,14,1
12,1008,284,1
8,72,26,1
10,870,326,1
9,4572,840,1
14,168,72,1
7,49,12,1
8,128,61,1
6,90,42,1
11,286,81,1
10,70,25,1
8,872,390,1
10,2490,1151,1
7,231,33,1
10,2340,441,1
8,176,70,1
8,272,103,1
9,423,141,1
10,220,130,1
9,180,65,1
11,2992,504,1
6,60,16,1
10,100,56,1
8,88,39,1
10,280,105,1
10,2710,647,1
7,133,53,1
7,70,23,1
9,918,354,1
5,480,194,1
9,324,164,1
6,108,54,1
8,128,59,1
6,1956,416,1
10,630,185,1
6,42,20,1
9,4590,346,1
8,568,135,1
9,927,370,1
8,984,251,1
9,369,74,1
7,91,27,1
9,1521,522,1
9,1080,190,1
8,984,396,1
8,96,37,1
6,66,24,1
7,294,98,1
1,7,7,1
10,1590,564,1
9,333,76,1
9,4590,787,1
6,186,49,1
10,340,103,1
11,2035,724,1
7,252,92,1
7,392,125,1
8,872,174,1
9,4590,681,1
4,64,25,1
10,1540,527,1
7,91,33,1
5,40,27,1
9,738,230,1
10,90,32,1
9,1359,251,1
8,72,26,1
3,312,189,1
11,1144,431,1
12,3732,727,1
17,374,120,1
8,184,51,1
10,1230,445,1
10,280,94,1
9,1107,383,1
9,1962,290,1
7,14,9,1
10,280,87,1
31,9982,6881,1
8,136,63,1
11,3168,787,1
9,1431,356,1
9,1629,354,1
7,77,25,1
10,410,109,1
9,1494,409,1
6,114,38,1
7,259,73,1
10,120,44,1
6,270,123,1
5,315,116,1
12,3420,1404,1
5,45,15,1
9,486,131,1
9,108,48,1
9,198,63,1
10,200,64,1
13,1001,258,1
25,7275,3315,1
9,4815,887,1
7,560,202,1
7,1792,242,1
8,312,132,1
8,1720,695,1
11,935,251,1
24,6720,3018,1
5,80,34,1
9,36,17,1
9,4428,924,1
7,798,202,1
8,4280,704,1
7,91,22,1
5,30,13,1
10,350,118,1
8,136,49,1
10,4990,733,1
25,2950,791,1
8,296,111,1
9,2979,661,1
10,800,246,1
8,376,100,1
8,208,72,1
9,45,32,1
16,3280,1314,1
8,56,18,1
9,891,413,1
8,96,40,1
7,126,30,1
9,153,93,1
11,88,53,1
12,1248,418,1
6,78,43,1
11,869,279,1
8,72,26,1
12,852,535,1
7,287,121,1
8,248,106,1
11,2013,937,1
8,176,71,1
16,5392,1992,1
10,760,245,1
11,1617,416,1
5,155,65,1
7,1281,340,1
9,468,95,1
9,531,126,1
12,3264,1075,1
8,112,33,1
7,329,89,1
8,248,86,1
9,756,168,1
10,1190,240,1
25,4650,2253,1
11,99,46,1
8,1360,377,1
8,128,51,1
6,618,153,1
10,5080,506,1
11,451,152,1
10,3980,1361,1
11,1298,338,1
9,567,161,1
6,306,90,1
9,882,251,1
7,1533,279,1
7,133,54,1
9,1089,351,1
7,189,49,1
10,2580,869,1
7,1533,299,1
10,180,84,1
10,90,31,1
11,4796,1612,1
7,231,85,1
13,1105,361,1
8,152,47,1
9,1629,570,1
9,4806,811,1
8,216,74,1
9,918,196,1
7,1386,76,1
7,91,25,1
8,344,73,1
5,40,24,1
11,1111,367,1
2,208,13,1
6,150,41,1
8,504,219,1
8,88,22,1
25,4650,2221,1
9,198,77,1
10,880,218,1
10,200,121,1
11,2882,722,1
9,828,290,1
17,3451,3192,1
7,49,18,1
6,72,26,1
10,570,232,1
26,9828,2252,1
6,84,43,1
5,65,22,1
7,161,72,1
14,5628,2248,1
7,637,213,1
10,5340,703,1
10,670,195,1
8,32,13,1
7,98,40,1
7,140,35,1
8,320,112,1
13,3146,726,1
9,171,94,1
7,91,34,1
7,322,114,1
9,288,119,1
9,2412,478,1
10,460,146,1
7,343,103,1
9,324,184,1
9,891,187,1
6,258,87,1
9,819,169,1
9,189,33,1
8,600,137,1
7,378,96,1
7,189,54,1
7,77,11,1
7,343,109,1
8,216,47,1
8,568,231,1
7,49,16,1
3,15,8,1
7,287,63,1
5,20,14,1
1,118,22,1
8,272,116,1
12,84,47,1
7,847,234,1
8,400,162,1
11,803,217,1
10,220,71,1
7,126,45,1
12,504,179,1
7,133,88,1
6,300,64,1
9,927,152,1
9,720,240,1
9,900,248,1
10,2620,499,1
9,198,59,1
8,256,103,1
7,70,20,1
9,378,131,1
9,1485,501,1
12,3408,1109,1
6,540,161,1
11,286,85,1
13,1729,622,1
9,576,268,1
11,1771,589,1
9,423,208,1
14,812,555,1
12,1488,447,1
6,354,95,1
10,1430,508,1
9,315,83,1
8,392,162,1
10,300,92,1
11,462,135,1
5,100,17,1
7,1834,279,1
8,96,39,1
11,440,119,1
9,1116,388,1
3,27,8,1
6,624,146,1
8,112,50,1
9,243,81,1
5,60,36,1
6,558,133,1
7,35,17,1
8,304,103,1
9,261,60,1
8,640,191,1
9,1494,576,1
7,336,100,1
8,64,15,1
9,1548,265,1
5,260,54,1
9,729,260,1
9,162,53,1
14,5026,1848,1
9,1980,456,1
17,4522,4167,1
8,120,62,1
7,287,98,1
13,4797,1906,1
8,192,65,1
7,77,29,1
6,192,56,1
14,4214,1084,1
9,1143,243,1
8,1200,246,1
9,2997,711,1
9,1494,502,1
8,488,101,1
12,5964,1773,1
9,81,26,1
9,288,86,1
11,1606,383,1
10,640,281,1
11,88,64,1
9,450,99,1
24,4488,2178,1
10,800,220,1
8,56,21,1
7,119,19,1
7,434,82,1
5,25,11,1
7,70,24,1
10,2120,508,1
5,60,12,1
9,972,354,1
10,330,97,1
7,133,88,1
7,952,171,1
10,410,133,1
10,1550,486,1
5,40,22,1
8,256,53,1
9,4572,587,1
9,108,49,1
12,828,331,1
6,42,11,1
9,1242,193,1
7,203,73,1
5,70,38,1
14,3976,1453,1
7,1106,233,1
11,1111,442,1
5,10,8,1
7,609,222,1
7,161,53,1
5,405,126,1
8,1080,142,1
17,6766,2162,1
8,2168,470,1
24,4224,2096,1
7,679,143,1
11,374,121,1
8,408,151,1
6,54,16,1
10,1970,284,1
7,1085,193,1
5,60,23,1
14,5586,2142,1
9,1530,567,1
24,4248,2182,1
10,2680,1058,1
11,836,212,1
6,114,35,1
2,34,11,1
11,1056,350,1
12,96,19,1
13,1690,663,1
7,175,53,1
10,2150,287,1
9,1134,549,1
1,13,10,1
10,590,159,1
12,852,518,1
7,280,52,1
8,112,30,1
9,1521,396,1
16,4944,1890,1
11,1650,307,1
8,568,164,1
11,110,48,1
12,84,18,1
10,380,167,1
12,1404,353,1
7,119,51,1
6,162,22,1
9,855,244,1
10,130,30,1
7,42,14,1
7,91,26,1
38,15580,3957,1
9,1107,432,1
8,576,114,1
9,369,164,1
9,882,163,1
4,276,104,1
12,264,143,1
7,161,60,1
13,3471,1392,1
11,99,48,1
8,1936,450,1
9,693,174,1
6,276,60,1
9,1242,336,1
11,1111,265,1
13,5720,1459,1
7,140,46,1
11,572,150,1
9,2979,374,1
13,3107,742,1
7,175,65,1
9,333,151,1
28,3836,1016,1
7,189,15,1
11,2992,824,1
10,250,96,1
10,860,125,1
24,8160,1718,1
7,77,31,1
7,119,37,1
8,200,73,1
9,90,31,1
8,256,96,1
7,112,47,1
11,2871,662,1
8,128,56,1
9,171,114,1
9,180,83,1
7,28,7,1
10,80,32,1
6,120,21,1
9,81,59,1
8,208,82,1
7,35,13,1
7,168,45,1
9,162,98,1
10,2840,575,1
11,484,152,1
23,2001,572,1
8,632,200,1
41,2747,1212,1
7,112,29,1
9,81,42,1
8,80,28,1
10,5040,701,1
7,315,63,1
11,2343,619,1
9,333,111,1
8,264,112,1
24,4080,3768,1
9,567,169,1
14,3710,1315,1
11,253,67,1
7,98,28,1
7,1092,517,1
11,957,305,1
13,494,165,1
8,80,23,1
5,155,37,1
10,3170,392,1
12,396,155,1
5,175,35,1
8,72,33,1
8,128,46,1
12,1224,315,1
8,336,87,1
5,140,46,1
7,161,53,1
10,130,37,1
8,1016,319,1
9,972,240,1
9,576,199,1
7,413,62,1
8,240,71,1
9,180,53,1
9,1386,563,1
8,552,113,1
7,245,121,1
9,81,51,1
5,85,33,1
9,297,107,1
8,320,148,1
9,315,104,1
9,162,53,1
1,49,14,1
9,963,184,1
8,144,57,1
11,770,293,1
12,3132,649,1
6,24,13,1
7,490,262,1
9,2502,645,1
5,130,68,1
7,224,62,1
8,568,77,1
9,774,163,1
25,4625,2214,1
10,790,274,1
7,91,30,1
8,240,92,1
8,1936,247,1
11,99,46,1
8,424,143,1
8,56,27,1
12,5976,1833,1
7,126,26,1
8,872,236,1
6,222,68,1
10,980,371,1
10,1160,285,1
7,133,45,1
6,294,94,1
2,14,7,1
10,780,297,1
24,11304,5363,1
9,423,130,1
8,824,350,1
5,65,36,1
11,924,242,1
10,180,53,1
7,98,18,1
9,153,36,1
7,77,17,1
9,567,164,1
10,2710,469,1
8,440,107,1
9,360,178,1
11,2277,610,1
7,105,35,1
77,19789,9204,1
16,7024,2696,1
7,63,20,1
4,44,19,1
10,1160,317,1
9,4815,757,1
9,171,67,1
7,42,19,1
13,2444,460,1
7,77,28,1
9,729,209,1
12,1416,495,1
8,432,119,1
11,264,140,1
10,930,192,1
9,504,106,1
10,1970,482,1
8,56,19,1
8,1296,265,1
9,324,136,1
6,186,93,1
7,427,137,1
9,1818,158,1
13,494,163,1
16,5504,2121,1
9,99,34,1
11,990,465,1
8,464,205,1
8,1488,593,1
8,48,20,1
6,84,48,1
8,112,50,1
28,2296,623,1
5,60,16,1
8,48,28,1
7,63,25,1
9,126,42,1
10,2710,476,1
8,296,78,1
9,180,99,1
11,2761,979,1
13,325,114,1
7,245,66,1
11,627,185,1
7,112,47,1
8,112,54,1
8,160,68,1
8,72,27,1
9,486,142,1
9,4410,297,1
10,90,31,1
9,4590,684,1
10,340,121,1
8,472,219,1
9,738,316,1
10,250,82,1
8,768,85,1
8,168,61,1
17,187,78,1
5,195,85,1
11,2871,698,1
26,4420,833,1
10,990,468,1
8,504,129,1
6,300,72,1
7,287,53,1
5,145,40,1
7,91,30,1
11,77,36,1
7,1330,390,1
7,1148,323,1
17,1309,411,1
9,2232,737,1
8,784,173,1
11,374,136,1
5,150,54,1
12,1380,353,1
10,1830,488,1
10,610,203,1
10,210,69,1
6,276,89,1
9,1215,302,1
7,245,118,1
11,1716,385,1
8,1928,230,1
16,3888,1530,1
7,217,66,1
8,1664,323,1
10,620,164,1
9,333,132,1
7,518,143,1
12,312,70,1
9,378,143,1
24,3240,2953,1
9,441,117,1
10,220,74,1
7,1008,93,1
23,2852,2684,1
8,56,23,1
11,396,112,1
7,1323,449,1
11,132,57,1
8,416,158,1
9,108,53,1
10,940,235,1
8,152,59,1
7,70,22,1
12,3624,721,1
7,49,15,1
8,48,24,1
7,49,17,1
9,909,402,1
10,810,226,1
7,371,127,1
4,124,52,1
2,22,9,1
9,738,273,1
19,3819,909,1
10,190,107,1
6,174,62,1
11,121,55,1
7,133,33,1
5,85,49,1
7,315,152,1
3,1272,683,1
10,160,60,1
24,3000,2746,1
6,684,190,1
8,664,290,1
6,78,28,1
7,2723,455,1
8,96,41,1
24,4464,2296,1
7,84,40,1
8,328,87,1
7,490,130,1
11,572,160,1
9,2403,315,1
8,352,160,1
13,1508,421,1
11,594,188,1
5,460,132,1
11,935,240,1
9,432,118,1
9,108,44,1
19,2470,514,1
5,35,20,1
9,2547,474,1
7,322,50,1
9,1809,275,1
11,946,273,1
1,177,36,1
8,872,95,1
9,108,70,1
8,248,103,1
10,300,110,1
11,1100,520,1
11,363,107,1
9,2160,386,1
7,679,133,1
9,396,182,1
8,208,61,1
15,465,95,1
9,171,50,1
1,109,20,1
1,29,9,1
9,837,217,1
14,3178,754,1
1,60,12,1
10,780,199,1
9,324,198,1
4,356,121,1
6,114,29,1
8,96,42,1
13,3783,1080,1
7,98,36,1
5,90,36,1
10,650,289,1
6,102,33,1
3,12,11,1
9,981,215,1
7,560,57,1
9,261,49,1
8,32,8,1
8,936,162,1
8,128,33,1
9,63,22,1
8,328,96,1
8,384,116,1
7,42,9,1
6,132,43,1
9,405,129,1
25,2100,930,1
9,405,172,1
10,1550,506,1
9,333,179,1
6,66,22,1
7,161,15,1
6,42,15,1
9,315,120,1
79,12561,4009,1
7,91,37,1
6,264,67,1
8,472,88,1
7,77,23,1
9,369,111,1
9,1233,290,1
10,120,42,1
5,575,240,1
8,72,28,1
8,656,274,1
10,220,68,1
5,25,10,1
10,4740,886,1
6,564,162,1
10,1280,455,1
12,4908,1482,1
7,49,14,1
6,96,47,1
11,121,55,1
6,1086,324,1
8,472,152,1
9,270,73,1
10,1080,321,1
24,2016,956,1
4,72,24,1
6,18,9,1
14,70,31,1
3,12,12,1
5,45,20,1
8,560,167,1
22,1562,760,1
14,4494,1624,1
8,424,161,1
9,378,75,1
9,396,184,1
10,1260,536,1
9,819,263,1
6,198,49,1
8,2392,446,1
12,540,252,1
7,280,87,1
8,552,144,1
7,245,74,1
12,4968,1554,1
1,36,8,1
8,640,222,1
7,315,120,1
8,112,42,1
10,80,46,1
5,90,34,1
17,187,61,1
7,147,45,1
9,99,25,1
7,231,79,1
8,1112,178,1
6,96,34,1
13,871,376,1
13,4199,1076,1
9,351,108,1
5,25,9,1
16,3392,1276,1
9,189,60,1
10,1260,516,1
24,3768,3411,1
5,35,14,1
5,20,8,1
8,1648,389,1
10,750,338,1
25,8500,7358,1
12,3288,685,1
7,140,61,1
11,330,154,1
9,630,273,1
7,98,34,1
8,2472,459,1
10,830,353,1
11,3322,1260,1
6,600,231,1
23,8533,8027,1
9,324,190,1
18,1422,365,1
7,98,37,1
8,240,87,1
5,70,32,1
9,441,261,1
8,96,38,1
8,552,119,1
10,2610,689,1
6,66,25,1
11,132,66,1
5,75,30,1
13,2951,668,1
5,135,40,1
8,88,28,1
8,120,57,1
10,1450,403,1
7,602,169,1
11,286,75,1
12,96,43,1
7,896,182,1
9,162,52,1
1,200,26,1
7,721,213,1
7,189,45,1
8,1080,83,1
3,48,18,1
5,40,17,1
17,323,117,1
8,264,83,1
5,10,7,1
9,441,262,1
10,1260,575,1
8,184,69,1
8,72,27,1
9,1674,712,1
12,1176,314,1
6,270,114,1
9,126,30,1
6,78,29,1
10,400,118,1
6,78,18,1
7,91,26,1
7,1512,693,1
7,455,184,1
8,608,236,1
1,40,16,1
6,582,164,1
7,35,9,1
1,89,17,1
7,28,8,1
8,1304,500,1
9,873,397,1
7,287,122,1
1,35,15,1
8,496,177,1
10,540,165,1
2,138,12,1
8,2200,460,1
14,2100,472,1
9,648,156,1
8,96,56,1
8,48,18,1
16,5504,2053,1
8,176,84,1
9,756,218,1
8,1440,306,1
8,2176,781,1
8,176,66,1
11,352,121,1
5,70,31,1
8,168,70,1
10,80,55,1
10,840,234,1
9,369,138,1
7,140,56,1
7,98,32,1
10,110,42,1
7,378,101,1
9,261,108,1
11,1122,324,1
33,5940,1400,1
10,5080,667,1
8,56,29,1
10,160,46,1
8,120,39,1
13,5317,1475,1
22,572,162,1
7,665,197,1
7,1526,216,1
8,312,118,1
9,306,126,1
13,325,76,1
9,396,185,1
5,70,39,1
7,1176,95,1
4,40,24,1
9,954,356,1
9,765,302,1
10,1500,378,1
13,130,39,1
10,1210,448,1
12,336,89,1
8,496,179,1
6,54,19,1
6,114,21,1
24,3192,2894,1
9,2889,446,1
7,203,74,1
7,371,33,1
3,9,8,1
8,424,152,1
8,144,51,1
11,1342,344,1
7,126,15,1
12,3252,843,1
7,273,80,1
11,1122,250,1
9,495,136,1
9,504,173,1
10,100,35,1
8,104,66,1
9,9,9,1
9,369,138,1
5,195,66,1
8,264,86,1
7,560,280,1
12,1392,461,1
6,576,193,1
8,312,121,1
8,320,125,1
9,324,114,1
9,315,82,1
9,297,126,1
7,441,149,1
8,400,144,1
9,1332,258,1
8,360,177,1
12,2004,451,1
5,85,34,1
11,2596,920,1
11,2079,361,1
8,320,119,1
2,38,7,1
9,756,189,1
8,120,35,1
8,160,33,1
9,1395,524,1
7,322,98,1
5,35,14,1
8,608,289,1
9,2754,530,1
6,234,109,1
11,1199,281,1
9,2448,679,1
11,2981,525,1
6,84,47,1
24,2808,975,1
9,828,242,1
9,234,68,1
9,2142,359,1
10,150,54,1
8,232,103,1
8,304,76,1
11,2871,738,1
7,70,20,1
7,105,39,1
9,531,185,1
8,144,58,1
6,300,98,1
10,520,159,1
10,80,25,1
14,378,181,1
8,384,119,1
6,24,12,1
10,260,81,1
8,264,98,1
8,552,229,1
14,4760,1232,1
8,64,16,1
11,594,162,1
12,876,227,1
11,616,238,1
5,70,27,1
16,6672,2543,1
22,1584,823,1
8,1008,211,1
7,784,132,1
9,1449,396,1
11,99,46,1
8,240,108,1
10,2710,522,1
14,5838,2094,1
8,392,159,1
7,259,78,1
7,231,81,1
10,860,364,1
11,4037,891,1
5,35,16,1
11,2035,991,1
10,500,134,1
13,585,251,1
9,369,110,1
7,91,19,1
16,5872,2258,1
7,91,29,1
7,105,19,1
5,160,69,1
9,2691,607,1
5,30,9,1
8,96,46,1
7,77,28,1
10,640,305,1
6,1302,326,1
6,48,26,1
10,450,127,1
11,2992,840,1
8,656,270,1
10,2490,731,1
11,1397,371,1
11,891,302,1
5,65,16,1
5,280,34,1
16,6832,2736,1
8,288,134,1
10,330,106,1
7,1617,420,1
10,830,173,1
7,497,196,1
5,80,45,1
6,78,34,1
8,136,52,1
9,396,135,1
8,312,113,1
10,430,197,1
7,35,29,1
13,1040,451,1
8,1256,560,1
9,3069,222,1
7,700,288,1
7,735,188,1
8,288,132,1
38,2622,1247,1
9,117,28,1
8,72,20,1
12,4020,1606,1
10,1710,215,1
9,288,84,1
8,232,89,1
9,117,43,1
7,672,182,1
7,224,61,1
7,707,354,1
7,77,25,1
8,568,187,1
21,273,46,1
9,738,249,1
9,2439,692,1
9,387,186,1
9,477,120,1
7,105,34,1
6,78,10,1
6,582,174,1
6,240,71,1
11,847,292,1
8,48,18,1
8,128,55,1
6,576,135,1
7,49,13,1
17,408,163,1
7,189,31,1
9,639,188,1
9,4590,686,1
12,732,184,1
7,28,14,1
5,65,26,1
11,352,118,1
9,468,143,1
10,180,55,1
8,128,47,1
5,210,54,1
10,400,135,1
8,4080,586,1
6,1326,356,1
8,216,47,1
8,1520,495,1
8,472,138,1
7,91,31,1
8,96,38,1
7,119,49,1
7,203,57,1
8,376,136,1
8,152,58,1
10,290,84,1
16,5696,2150,1
9,315,125,1
9,441,259,1
7,217,90,1
10,160,87,1
9,360,99,1
5,75,41,1
17,2907,606,1
8,440,99,1
10,2620,754,1
13,5070,924,1
6,156,45,1
7,56,21,1
13,689,351,1
5,140,43,1
8,96,38,1
9,1521,537,1
9,1656,354,1
7,140,36,1
9,4185,658,1
9,324,180,1
11,1386,379,1
5,110,59,1
8,160,63,1
9,738,186,1
8,224,98,1
13,1976,617,1
5,35,21,1
9,243,84,1
7,77,29,1
7,49,16,1
11,2024,954,1
7,63,15,1
10,350,114,1
10,180,103,1
9,162,88,1
7,147,42,1
9,1053,441,1
8,288,132,1
5,1015,243,1
7,140,69,1
13,3458,1375,1
6,42,22,1
9,4572,861,1
12,480,221,1
11,814,201,1
11,1078,342,1
6,48,15,1
9,2511,243,1
11,220,37,1
8,952,321,1
8,280,106,1
6,108,48,1
5,215,50,1
7,168,47,1
9,297,105,1
10,330,114,1
6,156,45,1
7,84,33,1
7,1099,482,1
8,2176,411,1
8,184,57,1
11,2431,607,1
5,95,48,1
6,84,27,1
5,440,160,1
5,195,96,1
8,120,36,1
11,88,23,1
8,176,57,1
10,190,27,1
8,424,146,1
9,378,89,1
7,28,9,1
8,856,326,1
10,2610,477,1
10,200,108,1
9,81,24,1
10,190,59,1
7,2422,386,1
6,42,18,1
6,576,150,1
5,25,13,1
8,544,294,1
5,165,62,1
18,432,196,1
11,242,67,1
9,2745,525,1
8,1400,219,1
9,171,106,1
8,240,54,1
17,4165,3801,1
9,1665,643,1
7,77,19,1
9,207,51,1
10,70,30,1
24,1536,348,1
8,656,261,1
9,2655,531,1
8,744,194,1
11,88,36,1
11,132,39,1
6,60,26,1
11,220,124,1
10,3090,618,1
7,294,42,1
7,287,65,1
8,104,41,1
20,780,181,1
10,260,71,1
25,7300,3283,1
1,50,10,1
22,1034,330,1
8,104,46,1
8,1128,504,1
10,300,99,1
8,80,34,1
9,828,238,1
10,420,133,1
9,684,298,1
10,170,82,1
8,200,62,1
7,343,102,1
9,207,46,1
9,171,38,1
8,1848,421,1
13,741,552,1
7,28,7,1
9,585,155,1
11,1133,177,1
7,98,28,1
11,319,102,1
9,1467,217,1
8,632,237,1
6,84,23,1
10,320,108,1
12,804,324,1
8,344,112,1
14,4480,1584,1
10,180,53,1
10,5350,606,1
8,808,234,1
6,246,55,1
9,2430,270,1
7,91,25,1
1,42,16,1
10,440,140,1
14,3556,1341,1
8,152,56,1
7,1057,81,1
8,192,84,1
9,2556,350,1
9,657,114,1
8,280,90,1
11,946,281,1
10,960,401,1
1,40,36,1
10,450,133,1
10,220,61,1
10,500,163,1
11,242,146,1
7,280,94,1
9,1629,588,1
7,105,46,1
11,88,22,1
8,344,137,1
23,460,233,1
8,248,81,1
7,119,38,1
8,104,38,1
8,128,58,1
3,93,21,1
11,792,527,1
6,48,29,1
10,1310,575,1
8,120,52,1
9,1512,405,1
8,688,340,1
10,230,62,1
14,5460,1956,1
6,1122,211,1
9,81,13,1
6,36,13,1
8,32,13,1
12,1020,311,1
16,704,265,1
6,576,183,1
5,215,71,1
10,280,82,1
13,5382,1919,1
12,2784,879,1
12,240,126,1
12,852,518,1
4,40,20,1
19,532,313,1
9,1539,186,1
9,495,148,1
9,72,19,1
7,77,27,1
8,328,129,1
13,1508,441,1
10,590,238,1
8,184,83,1
6,24,10,1
7,14,10,1
6,1032,303,1
7,763,216,1
7,322,98,1
9,891,278,1
7,406,82,1
7,266,69,1
8,40,13,1
11,462,155,1
8,864,169,1
