@relation page-blocks

@attribute Area numeric
@attribute Eccen numeric
@attribute Class {1,2,3,4,5}

@data
472,7.375,1
384,6,1
1215,15,1
400,6.25,1
40,1.6,1
3170,31.7,1
301,6.143,1
2414,0.479,1
510,14.167,1
2420,24.2,1
98,2,1
2200,34.375,1
245,5,1
1782,22,1
20,0.8,1
297,3.667,1
189,2.333,1
72,2,1
675,8.333,1
1116,13.778,1
84,2.333,1
475,19,1
729,9,1
40,1.6,1
91,1.857,1
416,6.5,1
946,7.818,1
80,0.8,1
352,2.909,1
20,0.8,1
198,2.444,1
1350,16.667,1
294,6,1
9,1,1
88,0.727,1
140,2.857,1
120,1.875,1
240,3.75,1
100,1,1
1544,24.125,1
208,3.25,1
72,1.125,1
496,7.75,1
42,1.167,1
126,1.556,1
156,4.333,1
170,1.7,1
477,5.889,1
238,4.857,1
1701,34.714,1
208,3.25,1
1998,24.667,1
5110,51.1,1
275,2.273,1
184,2.875,1
35,1.4,1
210,4.286,1
2232,27.556,1
160,6.4,1
245,5,1
156,4.333,1
1566,19.333,1
729,9,1
112,2.286,1
1053,13,1
280,4.375,1
343,7,1
245,5,1
161,3.286,1
765,9.444,1
98,2,1
2184,34.125,1
91,1.857,1
344,5.375,1
72,4.5,1
2690,26.9,1
91,1.857,1
48,0.75,1
216,3.375,1
2981,24.636,1
252,5.143,1
315,12.6,1
50,50,1
2820,28.2,1
1936,30.25,1
804,5.583,1
3107,18.385,1
133,2.714,1
1392,9.667,1
2709,33.444,1
70,2.8,1
250,2.5,1
98,2,1
480,7.5,1
156,1.083,1
1696,6.625,1
5392,21.063,1
931,19,1
400,6.25,1
1105,6.538,1
5080,50.8,1
91,1.857,1
476,2.429,1
217,4.429,1
306,3.778,1
640,10,1
804,5.583,1
49,1,1
414,5.111,1
1710,17.1,1
6560,25.625,1
324,9,1
140,2.857,1
182,3.714,1
133,2.714,1
60,2.4,1
24,0.667,1
270,3.333,1
77,77,1
4806,59.333,1
1440,14.4,1
4130,41.3,1
54,0.667,1
68,4.25,1
91,1.857,1
98,2,1
96,1.5,1
1802,6.235,1
4256,66.5,1
3648,2.526,1
5280,4.848,1
152,2.375,1
808,12.625,1
2192,34.25,1
1936,30.25,1
19832,4.418,1
161,3.286,1
77,1.571,1
672,13.714,1
150,6,1
820,8.2,1
552,8.625,1
95,3.8,1
5304,31.385,1
2565,31.667,1
120,1.2,1
135,5.4,1
525,10.714,1
2088,25.778,1
744,11.625,1
80,3.2,1
1190,11.9,1
600,1.5,1
140,5.6,1
2304,4,1
210,8.4,1
114,3.167,1
2384,37.25,1
121,1,1
217,4.429,1
80,1.25,1
70,1.429,1
84,1.714,1
42,1.167,1
77,1.571,1
648,10.125,1
426,11.833,1
5976,41.5,1
720,8.889,1
180,1.8,1
140,2.857,1
288,4.5,1
63,1.286,1
5208,26.571,1
576,7.111,1
560,11.429,1
133,2.714,1
621,7.667,1
2025,25,1
630,6.3,1
135,5.4,1
671,5.545,1
160,2.5,1
564,15.667,1
600,16.667,1
180,1.8,1
140,5.6,1
77,1.571,1
560,11.429,1
2176,34,1
616,3.143,1
860,8.6,1
288,3.556,1
582,16.167,1
112,1.75,1
780,21.667,1
72,1.125,1
119,2.429,1
790,7.9,1
112,2.286,1
160,6.4,1
812,4.143,1
871,5.154,1
414,5.111,1
192,5.333,1
584,9.125,1
720,8.889,1
400,6.25,1
5018,29.692,1
11232,19.5,1
396,3.273,1
162,2,1
4200,65.625,1
99,1.222,1
84,2.333,1
1204,24.571,1
42,0.857,1
220,2.2,1
3212,26.545,1
576,7.111,1
530,5.3,1
4590,56.667,1
72,1.125,1
72,1.125,1
260,2.6,1
240,6.667,1
77,0.636,1
480,7.5,1
24,0.375,1
935,7.727,1
636,17.667,1
160,1.6,1
738,9.111,1
315,3.889,1
376,5.875,1
3264,22.667,1
98,2,1
4572,56.444,1
1079,6.385,1
49,1,1
864,13.5,1
192,5.333,1
2784,19.333,1
1700,17,1
207,2.556,1
356,22.25,1
144,1.778,1
387,4.778,1
306,3.778,1
11304,19.625,1
152,2.375,1
4599,56.778,1
427,8.714,1
64,1,1
532,2.714,1
180,2.222,1
371,7.571,1
120,3.333,1
91,1.857,1
98,2,1
117,1.444,1
2992,24.727,1
500,5,1
5866,29.929,1
128,2,1
1494,18.444,1
14,3.5,1
2655,32.778,1
24,0.667,1
3090,30.9,1
260,2.6,1
1792,36.571,1
423,5.222,1
1160,11.6,1
576,4,1
112,2.286,1
66,1.833,1
56,0.875,1
378,4.667,1
7209,9.889,1
768,12,1
3333,27.545,1
78,2.167,1
3252,22.583,1
91,1.857,1
1220,12.2,1
250,2.5,1
385,3.182,1
480,19.2,1
304,4.75,1
490,4.9,1
406,8.286,1
30,1.2,1
440,4.4,1
78,2.167,1
112,2.286,1
324,4,1
4280,66.875,1
126,2.571,1
324,4,1
1048,16.375,1
144,1.778,1
234,2.889,1
108,3,1
2604,13.286,1
1960,30.625,1
530,5.3,1
930,9.3,1
5096,26,1
49,1,1
135,5.4,1
248,3.875,1
217,4.429,1
1232,19.25,1
4763,39.364,1
180,1.8,1
2710,27.1,1
506,4.182,1
195,7.8,1
2691,33.222,1
105,2.143,1
35,1.4,1
4522,15.647,1
424,6.625,1
963,11.889,1
1620,20,1
162,2,1
256,4,1
470,18.8,1
5026,25.643,1
36,1,1
639,7.889,1
378,7.714,1
9,1,1
170,1.7,1
1300,13,1
161,3.286,1
8,0.5,1
1533,31.286,1
72,2,1
576,7.111,1
5110,51.1,1
81,1,1
2510,25.1,1
130,5.2,1
640,6.4,1
24,1.5,1
2448,30.222,1
780,7.8,1
287,5.857,1
250,10,1
1034,8.545,1
192,3,1
3458,20.462,1
259,5.286,1
1539,19,1
2814,14.357,1
790,7.9,1
203,4.143,1
721,14.714,1
40,2.5,1
120,1.875,1
120,1.875,1
585,7.222,1
315,6.429,1
85,3.4,1
749,15.286,1
340,3.4,1
54,1.5,1
490,10,1
48,3,1
5733,33.923,1
1521,18.778,1
852,5.917,1
360,4.444,1
576,16,1
99,0.818,1
4796,39.636,1
310,3.1,1
369,4.556,1
1551,12.818,1
85,3.4,1
105,2.143,1
344,5.375,1
1507,12.455,1
27,3,1
150,6,1
77,1.571,1
891,11,1
280,5.714,1
325,1.923,1
88,0.727,1
532,2.714,1
486,6,1
2600,26,1
300,3,1
90,1.111,1
90,1.111,1
42,0.857,1
4176,51.556,1
16,0.25,1
224,3.5,1
516,3.583,1
84,2.333,1
1589,32.429,1
84,1.714,1
65,2.6,1
686,14,1
160,2.5,1
207,2.556,1
5727,10.826,1
2706,22.364,1
2331,28.778,1
1122,9.273,1
77,1.571,1
90,2.5,1
963,11.889,1
4784,7.077,1
120,1.875,1
256,4,1
231,4.714,1
78,2.167,1
324,4,1
12375,19.8,1
864,6,1
460,4.6,1
1590,15.9,1
440,4.4,1
564,15.667,1
324,4,1
306,8.5,1
602,12.286,1
704,5.818,1
450,5.556,1
2255,18.636,1
112,2.286,1
2358,29.111,1
333,4.111,1
2226,5.048,1
340,3.4,1
70,2.8,1
70,70,1
747,9.222,1
1056,16.5,1
495,19.8,1
918,11.333,1
104,1.625,1
189,2.333,1
441,9,1
256,4,1
264,4.125,1
6285,27.933,1
6494,22.471,1
96,1.5,1
144,2.25,1
77,0.636,1
49,1,1
56,0.875,1
108,1.333,1
217,4.429,1
77,1.571,1
222,6.167,1
96,1.5,1
112,2.286,1
96,1.5,1
480,19.2,1
1980,24.444,1
264,1.833,1
738,9.111,1
450,5.556,1
105,2.143,1
1592,24.875,1
2938,17.385,1
1450,14.5,1
781,6.455,1
1617,13.364,1
1092,6.462,1
4760,24.286,1
2510,25.1,1
1216,19,1
64,1,1
2714,5.13,1
972,12,1
25,1,1
329,6.714,1
414,5.111,1
3036,5.739,1
2761,22.818,1
56,0.875,1
485,19.4,1
1309,4.529,1
242,2,1
93,10.333,1
112,1.75,1
840,8.4,1
126,2.571,1
144,2.25,1
1578,43.833,1
456,7.125,1
200,3.125,1
4080,7.083,1
1620,20,1
494,2.923,1
1467,18.111,1
2422,49.429,1
105,2.143,1
91,1.857,1
9324,11.893,1
441,5.444,1
27,27,1
374,1.294,1
45,1.8,1
96,1.5,1
4806,59.333,1
1632,5.647,1
876,6.083,1
88,0.727,1
2563,21.182,1
297,3.667,1
30,0.833,1
153,1.889,1
1032,28.667,1
4746,24.214,1
946,7.818,1
136,2.125,1
287,5.857,1
230,2.3,1
532,10.857,1
77,1.571,1
287,5.857,1
410,16.4,1
4158,34.364,1
78,2.167,1
432,1.333,1
165,1.364,1
12350,19.76,1
790,7.9,1
280,5.714,1
168,2.625,1
174,4.833,1
288,4.5,1
70,0.7,1
6256,24.438,1
3972,27.583,1
5090,50.9,1
450,12.5,1
192,3,1
518,10.571,1
1152,14.222,1
440,4.4,1
115,4.6,1
1562,3.227,1
336,6.857,1
160,2.5,1
7868,10.036,1
162,2,1
1111,9.182,1
504,6.222,1
91,1.857,1
216,3.375,1
230,2.3,1
72,1.125,1
147,3,1
480,4.8,1
4224,7.333,1
78,2.167,1
480,3.333,1
440,6.875,1
3288,22.833,1
600,9.375,1
42,4.667,1
672,13.714,1
1976,11.692,1
60,1.667,1
153,1.889,1
153,1.889,1
192,0.75,1
2760,19.167,1
963,11.889,1
328,5.125,1
24,0.375,1
513,6.333,1
144,2.25,1
120,1.875,1
49,1,1
6233,11.783,1
88,0.727,1
2790,27.9,1
936,14.625,1
800,8,1
177,177,1
96,0.667,1
1428,7.286,1
3768,6.542,1
70,1.429,1
1020,7.083,1
192,3,1
100,4,1
245,5,1
330,3.3,1
5291,31.308,1
808,12.625,1
250,2.5,1
378,4.667,1
294,8.167,1
132,1.091,1
368,5.75,1
592,9.25,1
392,6.125,1
45,0.556,1
2439,30.111,1
60,60,1
1495,8.846,1
486,13.5,1
608,9.5,1
1729,10.231,1
450,4.5,1
98,2,1
96,0.667,1
3311,27.364,1
104,1.625,1
99,0.818,1
9,1,1
1300,13,1
1536,24,1
1694,14,1
270,3.333,1
580,5.8,1
91,1.857,1
91,1.857,1
20,0.8,1
224,4.571,1
280,2.8,1
48,1.333,1
324,4,1
2562,13.071,1
180,1.8,1
112,1.75,1
5317,31.462,1
369,4.556,1
328,5.125,1
6696,5.167,1
18,18,1
2981,24.636,1
171,2.111,1
145,5.8,1
800,12.5,1
1617,33,1
2871,23.727,1
336,5.25,1
328,5.125,1
35,1.4,1
2992,24.727,1
408,1.412,1
1395,17.222,1
98,2,1
180,2.222,1
140,2.857,1
468,3.25,1
805,16.429,1
1351,27.571,1
2736,42.75,1
564,15.667,1
1431,17.667,1
770,15.714,1
891,11,1
592,9.25,1
42,42,1
2120,21.2,1
80,1.25,1
935,7.727,1
532,1.474,1
140,2.857,1
324,4,1
1395,17.222,1
496,7.75,1
190,1.9,1
1834,37.429,1
675,8.333,1
1449,29.571,1
190,1.9,1
399,8.143,1
5138,26.214,1
378,4.667,1
90,0.9,1
650,6.5,1
136,2.125,1
25,1,1
578,2,1
684,8.444,1
621,7.667,1
5852,29.857,1
576,9,1
2205,45,1
1040,16.25,1
990,9.9,1
301,6.143,1
49,1,1
60,2.4,1
516,3.583,1
1440,22.5,1
180,1.8,1
70,2.8,1
1674,20.667,1
245,5,1
63,1.286,1
78,2.167,1
5456,21.313,1
2620,26.2,1
606,16.833,1
80,1.25,1
3084,21.417,1
2190,21.9,1
360,4.444,1
3840,26.667,1
88,0.727,1
980,9.8,1
147,3,1
210,5.833,1
1078,8.909,1
836,6.909,1
1111,9.182,1
1629,20.111,1
208,52,1
315,3.889,1
200,3.125,1
210,2.1,1
119,2.429,1
333,4.111,1
96,1.5,1
110,1.1,1
266,5.429,1
1548,19.111,1
12,1.333,1
168,2.625,1
784,12.25,1
576,7.111,1
246,6.833,1
96,1.5,1
126,2.571,1
684,8.444,1
96,6,1
297,3.667,1
3836,4.893,1
77,1.571,1
1050,21.429,1
738,9.111,1
162,2,1
120,1.875,1
300,2.083,1
12,0.333,1
256,4,1
280,4.375,1
576,9,1
520,8.125,1
242,2,1
585,3.462,1
1111,9.182,1
112,1.75,1
96,1.5,1
266,5.429,1
270,7.5,1
350,3.5,1
21,2.333,1
840,8.4,1
455,9.286,1
140,2.857,1
496,7.75,1
91,91,1
72,2,1
80,1.25,1
152,2.375,1
10712,15.846,1
352,2.909,1
180,1.8,1
207,2.556,1
384,24,1
152,2.375,1
1092,22.286,1
168,2.625,1
1099,22.429,1
1584,3.273,1
828,10.222,1
4920,34.167,1
136,2.125,1
1309,10.818,1
42,0.857,1
301,6.143,1
290,11.6,1
980,9.8,1
477,5.889,1
856,13.375,1
830,8.3,1
144,4,1
968,15.125,1
1210,12.1,1
230,2.3,1
56,1.143,1
1080,13.333,1
203,4.143,1
350,3.5,1
4675,7.48,1
261,3.222,1
112,1.75,1
774,9.556,1
535,21.4,1
500,5,1
576,16,1
405,16.2,1
112,2.286,1
3624,25.167,1
89,89,1
744,11.625,1
287,5.857,1
119,2.429,1
77,1.571,1
510,5.1,1
369,4.556,1
78,2.167,1
2556,31.556,1
100,1,1
77,1.571,1
4450,7.12,1
800,8,1
570,15.833,1
432,6.75,1
1590,15.9,1
63,0.778,1
496,7.75,1
774,9.556,1
80,1.25,1
360,5.625,1
90,3.6,1
784,16,1
424,6.625,1
147,3,1
1012,8.364,1
28,0.571,1
49,1,1
40,40,1
1494,18.444,1
765,9.444,1
4488,7.792,1
180,1.8,1
189,3.857,1
153,1.889,1
55,2.2,1
918,11.333,1
2358,29.111,1
180,2.222,1
70,2.8,1
424,6.625,1
5824,29.714,1
1100,9.091,1
2710,27.1,1
864,6,1
340,3.4,1
126,2.571,1
3732,25.917,1
693,8.556,1
48,0.75,1
168,0.857,1
132,3.667,1
330,3.3,1
36,0.444,1
99,0.818,1
100,1,1
465,2.067,1
472,7.375,1
49,1,1
34,8.5,1
1755,10.385,1
63,1.286,1
2035,16.818,1
144,1.778,1
2950,4.72,1
126,1.556,1
528,3.667,1
161,3.286,1
328,5.125,1
704,2.75,1
310,3.1,1
735,15,1
160,2.5,1
576,16,1
110,1.1,1
24,1.5,1
287,5.857,1
2695,22.273,1
98,2,1
72,1.125,1
48,0.75,1
963,11.889,1
203,4.143,1
2710,27.1,1
115,4.6,1
972,12,1
1864,29.125,1
2710,27.1,1
2508,20.727,1
132,1.091,1
672,10.5,1
2444,14.462,1
1392,21.75,1
804,5.583,1
64,1,1
154,3.143,1
96,0.667,1
4464,7.75,1
126,2.571,1
144,4,1
3976,20.286,1
2340,23.4,1
368,5.75,1
300,3,1
1664,26,1
700,14.286,1
70,1.429,1
2337,6.474,1
360,4.444,1
3030,30.3,1
2723,55.571,1
256,4,1
560,8.75,1
2862,3.926,1
861,17.571,1
4494,22.929,1
126,2.571,1
1086,30.167,1
333,4.111,1
2720,27.2,1
720,7.2,1
102,2.833,1
2768,43.25,1
180,2.222,1
189,2.333,1
128,2,1
3168,26.182,1
477,5.889,1
1810,18.1,1
924,7.636,1
105,2.143,1
66,1.833,1
273,0.619,1
44,2.75,1
2691,33.222,1
6224,24.313,1
462,9.429,1
595,12.143,1
243,3,1
119,2.429,1
376,5.875,1
140,5.6,1
260,16.25,1
1064,16.625,1
180,2.222,1
2754,34,1
136,2.125,1
88,0.727,1
3252,22.583,1
2176,34,1
84,1.714,1
77,1.571,1
990,12.222,1
1310,13.1,1
168,3.429,1
2145,17.727,1
48,0.75,1
3252,22.583,1
927,11.444,1
60,60,1
1510,15.1,1
170,1.7,1
2240,35,1
1620,20,1
95,95,1
390,2.308,1
156,4.333,1
35,1.4,1
35,0.714,1
135,1.667,1
2695,22.273,1
2992,24.727,1
828,10.222,1
176,11,1
98,2,1
979,8.091,1
455,9.286,1
248,3.875,1
35,1.4,1
200,2,1
756,9.333,1
108,1.333,1
88,0.727,1
48,1.333,1
1673,34.143,1
144,4,1
598,1.13,1
1001,20.429,1
387,4.778,1
77,1.571,1
160,1.6,1
60,3.75,1
3784,31.273,1
128,8,1
264,4.125,1
2392,37.375,1
738,9.111,1
63,1.286,1
427,8.714,1
963,11.889,1
1674,20.667,1
1176,8.167,1
1925,15.909,1
42,1.167,1
576,16,1
640,10,1
70,0.7,1
280,5.714,1
294,6,1
781,6.455,1
1378,8.154,1
2196,27.111,1
91,1.857,1
250,2.5,1
102,2.833,1
128,2,1
380,3.8,1
1107,13.667,1
770,6.364,1
81,1,1
56,1.143,1
1386,17.111,1
570,5.7,1
828,10.222,1
378,7.714,1
495,6.111,1
48,0.75,1
7350,11.76,1
168,4.667,1
2416,37.75,1
3601,21.308,1
2992,24.727,1
64,1,1
4590,56.667,1
609,12.429,1
5632,22,1
1260,12.6,1
396,2.75,1
1098,13.556,1
81,1,1
1575,19.444,1
729,9,1
432,6.75,1
568,8.875,1
494,2.923,1
261,3.222,1
4920,34.167,1
272,4.25,1
664,10.375,1
9,1,1
1422,4.389,1
1616,25.25,1
192,3,1
119,2.429,1
91,1.857,1
1224,8.5,1
220,2.2,1
112,1.75,1
272,4.25,1
407,3.364,1
2852,5.391,1
819,10.111,1
909,11.222,1
150,6,1
168,2.625,1
2259,27.889,1
280,11.2,1
135,1.667,1
250,2.5,1
1001,5.923,1
168,4.667,1
3984,27.667,1
406,8.286,1
20,0.8,1
56,0.875,1
147,3,1
96,1.5,1
1208,18.875,1
44,2.75,1
120,3.333,1
3927,32.455,1
160,2.5,1
245,5,1
814,6.727,1
2160,26.667,1
77,1.571,1
104,104,1
684,8.444,1
830,8.3,1
145,5.8,1
65,65,1
40,1.6,1
981,12.111,1
682,5.636,1
98,2,1
1665,20.556,1
1440,17.778,1
238,4.857,1
40,2.5,1
520,5.2,1
1232,10.182,1
102,2.833,1
108,1.333,1
760,7.6,1
384,6,1
665,13.571,1
189,3.857,1
470,4.7,1
891,11,1
136,2.125,1
333,4.111,1
7300,11.68,1
500,5,1
1593,19.667,1
760,7.6,1
240,3.75,1
1230,12.3,1
1067,8.818,1
162,2,1
56,1.143,1
392,8,1
909,11.222,1
72,1.125,1
7,7,1
2988,36.889,1
12,12,1
360,5.625,1
320,5,1
664,10.375,1
3146,18.615,1
6384,24.938,1
4392,54.222,1
970,9.7,1
304,4.75,1
328,5.125,1
2824,44.125,1
1512,18.667,1
150,1.5,1
525,10.714,1
736,11.5,1
170,6.8,1
98,2,1
56,1.143,1
231,4.714,1
306,3.778,1
1298,10.727,1
2808,4.875,1
470,4.7,1
12,1.333,1
2360,23.6,1
774,9.556,1
2934,36.222,1
105,2.143,1
288,3.556,1
96,2.667,1
25,25,1
873,10.778,1
130,1.3,1
1818,22.444,1
207,2.556,1
33,33,1
8088,14.042,1
369,4.556,1
108,1.333,1
441,9,1
189,2.333,1
175,3.571,1
40,0.625,1
184,2.875,1
4381,25.923,1
112,2.286,1
1100,9.091,1
119,2.429,1
48,1.333,1
66,1.833,1
200,200,1
120,0.833,1
902,7.455,1
20,0.8,1
56,1.143,1
5964,41.417,1
231,4.714,1
77,1.571,1
660,5.455,1
56,1.143,1
413,8.429,1
3707,30.636,1
105,4.2,1
120,1.875,1
104,1.625,1
1020,7.083,1
120,3.333,1
576,7.111,1
891,7.364,1
360,5.625,1
42,1.167,1
90,0.9,1
9,1,1
1629,20.111,1
3276,16.714,1
200,3.125,1
441,9,1
42,0.857,1
4797,59.222,1
126,2.571,1
423,5.222,1
343,7,1
803,6.636,1
792,12.375,1
231,1.909,1
140,2.857,1
231,4.714,1
1260,15.556,1
864,13.5,1
60,1.667,1
1280,12.8,1
63,0.778,1
126,1.556,1
10,0.4,1
144,1.778,1
3471,20.538,1
632,9.875,1
512,8,1
2979,36.778,1
5040,50.4,1
1128,17.625,1
180,2.222,1
217,4.429,1
48,5.333,1
78,2.167,1
310,3.1,1
792,9.778,1
162,2,1
84,1.714,1
320,5,1
4662,57.556,1
98,2,1
99,0.818,1
4602,27.231,1
5075,8.12,1
1917,23.667,1
30,1.2,1
128,2,1
126,3.5,1
66,1.833,1
156,4.333,1
812,16.571,1
112,2.286,1
420,8.571,1
2882,23.818,1
4815,59.444,1
30,1.2,1
45,0.556,1
49,1,1
189,3.857,1
138,3.833,1
400,4,1
180,5,1
217,4.429,1
784,12.25,1
32,0.5,1
56,0.875,1
270,2.7,1
128,2,1
152,2.375,1
1562,3.227,1
376,5.875,1
378,7.714,1
242,2,1
737,6.091,1
738,9.111,1
96,1.5,1
1740,17.4,1
963,11.889,1
220,1.818,1
170,1.7,1
77,1.571,1
6528,25.5,1
972,12,1
306,3.778,1
84,0.583,1
738,9.111,1
210,4.286,1
396,4.889,1
165,0.733,1
1773,21.889,1
104,1.625,1
88,1.375,1
77,1.571,1
5194,26.5,1
121,1,1
540,3.75,1
4420,6.538,1
96,1.5,1
322,6.571,1
147,3,1
441,9,1
175,3.571,1
56,1.143,1
315,6.429,1
48,3,1
30,1.2,1
280,2.8,1
312,4.875,1
434,8.857,1
448,7,1
35,0.714,1
1304,20.375,1
704,11,1
280,5.714,1
88,88,1
301,6.143,1
1562,3.227,1
410,4.1,1
161,3.286,1
115,4.6,1
882,10.889,1
64,1,1
6744,11.708,1
2024,16.727,1
896,18.286,1
6640,25.938,1
102,2.833,1
1106,22.571,1
3192,5.542,1
344,5.375,1
1296,20.25,1
160,2.5,1
238,4.857,1
270,2.7,1
80,1.25,1
49,1,1
190,1.9,1
28,0.571,1
126,2.571,1
1143,14.111,1
75,3,1
488,7.625,1
120,4.8,1
872,13.625,1
280,5.714,1
4550,26.923,1
10092,1.333,1
60,0.6,1
217,4.429,1
1180,11.8,1
4797,28.385,1
114,3.167,1
640,6.4,1
56,1.143,1
63,1.286,1
63,1.286,1
1599,9.462,1
35,0.714,1
2448,30.222,1
238,4.857,1
1220,12.2,1
119,2.429,1
224,3.5,1
408,1.412,1
60,2.4,1
249,249,1
75,3,1
336,5.25,1
240,3.75,1
189,3.857,1
261,3.222,1
2168,33.875,1
8016,13.917,1
495,6.111,1
504,10.286,1
2680,26.8,1
351,4.333,1
120,1.2,1
162,2,1
224,3.5,1
136,2.125,1
70,2.8,1
4788,59.111,1
88,0.727,1
91,1.857,1
264,2.182,1
24,0.667,1
35,1.4,1
168,4.667,1
1440,5.625,1
189,2.333,1
306,3.778,1
322,6.571,1
112,2.286,1
576,16,1
1070,10.7,1
2004,13.917,1
42,1.167,1
25,1,1
6720,11.667,1
15,0.6,1
747,9.222,1
189,2.333,1
512,8,1
207,2.556,1
324,4,1
387,4.778,1
136,2.125,1
78,2.167,1
4537,26.846,1
208,3.25,1
512,8,1
120,4.8,1
576,16,1
28,7,1
42,0.857,1
36,1,1
1832,28.625,1
5628,28.714,1
120,1.875,1
4815,59.444,1
627,5.182,1
6160,31.429,1
195,7.8,1
344,5.375,1
308,6.286,1
300,8.333,1
1728,27,1
272,4.25,1
180,2.222,1
220,2.2,1
333,4.111,1
203,4.143,1
1256,19.625,1
130,0.769,1
330,3.3,1
171,2.111,1
119,2.429,1
7644,11.308,1
153,1.889,1
790,7.9,1
369,4.556,1
42,1.167,1
49,1,1
152,2.375,1
96,1.5,1
871,5.154,1
275,2.273,1
162,4.5,1
972,12,1
540,5.4,1
856,13.375,1
481,2.846,1
1570,15.7,1
4650,7.44,1
112,1.75,1
312,4.875,1
980,9.8,1
230,2.3,1
160,6.4,1
4901,29,1
195,7.8,1
1106,22.571,1
2871,23.727,1
45,1.8,1
480,4.8,1
2176,34,1
3330,14.8,1
72,1.125,1
700,14.286,1
264,4.125,1
441,5.444,1
187,0.647,1
4248,7.375,1
441,5.444,1
4080,7.083,1
470,18.8,1
96,0.667,1
664,10.375,1
180,0.139,1
176,2.75,1
3270,32.7,1
1435,29.286,1
40,1.6,1
256,4,1
55,2.2,1
65,2.6,1
238,4.857,1
3250,32.5,1
650,6.5,1
552,8.625,1
147,3,1
810,10,1
657,8.111,1
80,0.8,1
2610,26.1,1
12,0.333,1
36,1,1
441,9,1
1521,18.778,1
88,1.375,1
632,9.875,1
152,2.375,1
117,1.444,1
144,1.778,1
119,2.429,1
162,2,1
396,4.889,1
90,0.9,1
4815,59.444,1
1416,9.833,1
352,5.5,1
296,4.625,1
2907,10.059,1
637,13,1
171,2.111,1
590,5.9,1
152,2.375,1
198,5.5,1
78,2.167,1
390,3.9,1
828,10.222,1
234,2.889,1
1068,7.417,1
462,3.818,1
182,3.714,1
140,2.857,1
660,6.6,1
77,1.571,1
133,2.714,1
1170,14.444,1
4788,6.107,1
95,3.8,1
560,8.75,1
120,0.833,1
550,4.545,1
1970,19.7,1
78,2.167,1
639,7.889,1
1404,9.75,1
747,9.222,1
121,1,1
180,1.8,1
80,1.25,1
864,6,1
112,2.286,1
1629,20.111,1
472,7.375,1
288,3.556,1
798,16.286,1
168,4.667,1
217,4.429,1
133,2.714,1
315,3.889,1
780,7.8,1
492,13.667,1
1190,11.9,1
560,8.75,1
344,5.375,1
1210,12.1,1
2580,25.8,1
130,1.3,1
42,1.167,1
540,15,1
1309,10.818,1
162,2,1
567,7,1
65,2.6,1
3861,22.846,1
378,4.667,1
738,9.111,1
91,1.857,1
376,5.875,1
2720,27.2,1
8160,14.167,1
429,2.538,1
855,10.556,1
2050,20.5,1
65,2.6,1
396,4.889,1
99,99,1
126,2.571,1
1128,17.625,1
145,5.8,1
1281,26.143,1
91,1.857,1
440,17.6,1
175,3.571,1
104,1.625,1
112,1.75,1
287,5.857,1
266,5.429,1
720,8.889,1
2610,26.1,1
378,4.667,1
729,9,1
392,8,1
2710,27.1,1
230,2.3,1
5340,53.4,1
32,0.5,1
800,12.5,1
612,7.556,1
741,4.385,1
9,9,1
90,0.9,1
441,5.444,1
224,4.571,1
869,7.182,1
530,5.3,1
1122,31.167,1
88,0.727,1
520,5.2,1
486,6,1
216,2.667,1
198,2.444,1
2490,24.9,1
2150,21.5,1
78,2.167,1
264,7.333,1
6112,23.875,1
4815,59.444,1
144,1.778,1
1190,11.9,1
306,3.778,1
1561,31.857,1
1496,23.375,1
77,1.571,1
108,3,1
294,8.167,1
4806,59.333,1
370,3.7,1
812,16.571,1
114,3.167,1
2104,32.875,1
66,1.833,1
2502,30.889,1
102,2.833,1
441,5.444,1
1548,19.111,1
1715,35,1
200,3.125,1
266,5.429,1
738,9.111,1
128,2,1
1712,26.75,1
40,1.6,1
96,1.5,1
594,4.909,1
265,10.6,1
972,12,1
63,1.286,1
70,2.8,1
1071,21.857,1
108,3,1
216,2.667,1
670,6.7,1
391,1.353,1
115,4.6,1
576,16,1
294,8.167,1
2997,37,1
96,1.5,1
80,1.25,1
60,1.667,1
297,3.667,1
576,16,1
40,40,1
1310,13.1,1
325,1.923,1
104,1.625,1
168,18.667,1
60,2.4,1
1260,12.6,1
1666,5.765,1
1416,9.833,1
2430,30,1
4077,50.333,1
220,2.2,1
952,14.875,1
1674,20.667,1
608,9.5,1
567,7,1
5317,31.462,1
182,3.714,1
77,1.571,1
1111,9.182,1
322,6.571,1
162,2,1
5080,50.8,1
896,14,1
342,9.5,1
225,2.778,1
800,8,1
75,3,1
552,8.625,1
427,8.714,1
85,3.4,1
413,8.429,1
1449,17.889,1
1440,17.778,1
1080,16.875,1
4524,26.769,1
120,1.2,1
91,1.857,1
192,3,1
264,1.833,1
423,5.222,1
160,1.6,1
981,12.111,1
486,13.5,1
216,3.375,1
1344,21,1
119,2.429,1
602,12.286,1
918,11.333,1
357,7.286,1
423,5.222,1
117,1.444,1
192,3,1
940,9.4,1
220,8.8,1
210,4.286,1
56,0.875,1
189,2.333,1
240,1.667,1
522,6.444,1
174,4.833,1
120,1.875,1
288,4.5,1
1326,36.833,1
4875,28.846,1
618,17.167,1
1000,10,1
184,2.875,1
91,1.857,1
54,0.667,1
864,6,1
140,2.857,1
40,1.6,1
830,8.3,1
1568,24.5,1
2250,27.778,1
328,5.125,1
1794,10.615,1
738,9.111,1
