@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,10,12,16-17,19,21,28-30,33-37'

@attribute Sp16 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp31 numeric
@attribute Sp33 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
106,111,94,103,76,122,76,96,79,103,84,111,123,100,1
89,77,76,96,71,96,64,92,71,79,63,75,96,83,1
89,85,79,81,76,108,80,79,71,91,71,95,104,87,4
99,95,81,83,88,109,88,81,78,100,86,104,108,85,3
107,112,92,96,97,123,93,96,95,118,90,104,112,92,3
112,116,96,96,93,118,93,96,90,104,90,104,108,89,3
75,75,74,71,55,85,59,74,56,75,56,79,96,78,1
83,83,85,83,67,104,59,78,63,79,66,91,104,92,1
79,71,85,87,63,100,59,85,63,83,66,83,100,85,1
68,71,81,75,59,89,63,74,59,83,59,83,92,74,5
95,95,85,79,71,100,71,85,70,91,63,91,100,81,4
94,89,76,78,80,100,80,75,79,95,75,95,100,79,4
94,85,72,70,71,87,68,67,71,79,71,79,85,62,4
89,85,72,67,68,87,68,62,71,75,67,79,81,62,4
85,89,72,67,71,87,68,62,71,79,71,75,81,67,4
91,91,74,75,79,100,75,70,74,91,78,91,96,74,4
87,87,67,71,75,96,75,70,78,87,78,87,92,66,4
107,107,92,87,84,109,88,78,86,100,90,104,112,85,3
54,61,78,79,75,96,75,78,82,96,82,96,104,85,5
99,99,79,81,82,108,82,83,83,99,83,99,105,79,3
79,83,79,78,82,104,82,83,83,95,83,99,105,83,3
87,87,66,68,79,93,75,73,78,92,78,88,93,73,4
83,79,63,72,67,86,63,80,57,63,53,49,110,108,4
40,34,125,131,46,119,42,133,44,34,44,37,119,136,2
91,91,68,73,78,97,78,72,80,89,80,89,90,72,4
106,115,90,87,84,111,92,88,88,107,88,107,113,88,3
111,106,87,87,84,115,84,85,88,107,88,107,108,85,3
106,97,83,87,92,111,88,88,88,107,88,103,108,85,3
85,85,72,74,68,100,56,116,44,34,44,34,123,129,2
106,106,87,88,88,113,88,87,88,107,88,107,109,87,3
111,111,91,85,84,113,88,83,88,107,93,111,109,92,3
73,77,65,67,71,79,68,71,71,79,75,83,89,67,7
31,34,132,129,48,123,44,133,46,32,46,34,122,125,2
103,107,85,83,88,109,88,85,82,100,90,104,108,85,3
107,112,92,92,84,118,88,92,90,113,90,113,122,96,3
29,32,151,109,46,119,42,126,50,43,44,34,129,143,2
32,34,125,131,46,130,49,136,42,34,44,34,114,129,2
34,37,125,127,46,124,46,126,47,34,47,34,114,122,2
103,103,86,83,85,110,89,79,84,102,88,106,111,87,3
70,77,64,58,63,74,67,61,64,69,68,73,82,65,7
77,77,64,58,67,74,70,61,68,73,72,77,82,68,7
31,31,140,135,47,125,50,139,46,31,46,31,128,135,2
34,34,143,146,44,136,44,143,46,29,46,31,133,135,2
60,92,80,120,50,111,64,125,50,36,53,51,113,103,2
106,106,87,87,88,115,88,88,88,112,88,107,113,85,3
71,79,62,61,68,82,72,67,71,79,71,79,87,70,7
31,31,135,143,46,139,43,146,44,29,44,34,139,146,2
31,34,139,143,43,133,43,146,44,34,44,32,134,141,2
77,69,54,45,53,53,53,29,55,54,59,54,63,42,5
69,73,65,67,68,83,71,75,75,91,75,83,89,71,7
69,69,57,59,68,71,64,58,63,68,67,72,74,62,7
107,107,88,92,88,113,88,89,95,109,90,113,117,92,3
112,112,92,87,88,118,88,92,90,113,90,109,112,89,3
54,54,34,29,55,57,59,48,56,53,59,53,66,44,5
68,71,59,58,63,74,67,55,66,75,66,71,73,59,7
32,32,129,103,49,117,43,116,52,45,46,32,124,135,2
34,37,112,118,46,112,46,116,49,34,49,37,114,116,2
107,111,92,107,74,100,86,109,67,70,79,95,97,75,2
103,107,87,89,90,112,86,90,92,108,96,108,114,94,3
113,113,92,94,92,119,96,94,97,115,93,115,114,90,3
34,32,133,135,46,119,46,136,44,34,44,34,119,133,2
53,53,44,42,52,72,56,44,57,53,53,53,74,62,5
32,32,139,143,44,119,44,139,47,31,47,34,131,139,2
112,112,90,94,97,114,93,98,97,120,97,115,115,94,3
108,103,83,83,85,105,82,79,80,89,76,81,90,65,3
115,106,90,87,84,102,76,78,76,87,76,91,96,74,4
34,34,143,113,47,131,44,85,50,39,43,29,133,143,2
34,34,136,139,44,136,44,143,46,31,43,31,128,135,2
37,37,105,114,50,104,56,83,63,64,67,75,81,62,2
98,111,94,67,71,96,84,62,75,83,75,91,96,75,7
95,95,81,75,84,100,84,78,82,96,82,91,100,78,7
54,54,63,54,55,70,55,52,56,46,56,49,69,55,5
95,91,75,78,82,100,78,79,79,91,79,95,105,79,4
51,51,54,63,56,73,56,64,52,48,56,51,72,57,5
46,49,59,72,56,75,52,73,53,53,53,46,78,69,5
88,84,75,73,74,89,74,72,72,77,72,81,86,72,7
77,63,72,73,70,89,67,68,68,77,68,77,90,76,7
48,51,57,73,53,78,50,72,50,46,53,49,82,65,5
46,46,62,72,50,78,53,70,56,54,56,54,83,70,5
111,111,94,96,101,122,101,96,97,116,93,116,123,96,3
69,69,57,59,68,75,64,54,67,72,67,68,74,54,7
73,69,76,78,64,87,64,79,63,68,67,68,89,79,5
77,59,72,67,71,87,71,67,71,79,71,79,93,71,7
87,75,74,75,79,96,71,66,78,83,78,91,96,78,7
116,116,96,92,95,122,95,90,96,112,96,112,114,94,3
116,111,92,96,99,117,95,94,96,112,92,112,119,90,3
72,68,54,55,66,76,66,68,71,73,67,73,72,57,7
79,68,75,70,66,88,70,72,71,77,71,81,90,75,7
75,75,59,60,67,79,67,58,67,79,67,75,82,62,7
83,79,66,60,71,86,75,62,67,84,74,88,93,73,7
77,73,57,62,67,78,70,61,68,73,72,73,82,61,7
81,81,64,58,67,82,67,61,72,77,68,77,74,57,7
111,106,87,83,80,106,80,85,84,107,88,103,108,85,4
79,75,58,72,72,86,72,81,76,91,76,83,87,67,4
69,66,54,63,68,75,64,62,67,72,63,68,70,54,7
77,77,61,63,68,79,68,58,71,72,71,79,81,67,7
77,81,65,59,68,83,71,62,71,79,71,79,85,62,7
85,81,68,67,71,87,71,62,71,79,71,83,85,67,7
98,98,76,74,76,96,76,71,75,83,75,87,93,71,7
73,81,72,67,68,83,68,67,63,75,67,79,85,67,4
79,75,59,58,67,77,67,59,66,75,66,75,80,59,7
68,68,56,54,67,74,67,59,66,75,66,79,76,59,7
68,68,58,59,59,73,63,60,67,73,63,70,75,57,7
75,75,59,60,67,75,67,58,63,67,63,75,74,62,7
73,81,60,58,67,82,67,61,68,77,68,77,78,57,7
115,111,87,98,88,120,84,96,88,107,88,107,113,88,3
75,79,62,61,68,74,64,56,71,75,68,75,75,59,7
73,73,61,56,68,75,68,58,67,72,71,75,77,58,7
79,75,63,67,71,81,67,81,78,91,66,79,84,66,7
99,95,79,81,82,104,86,83,87,99,87,99,105,79,4
95,95,83,92,66,108,66,98,67,103,63,91,105,83,1
70,66,60,62,67,78,67,65,68,69,64,66,71,54,7
56,56,94,87,57,94,57,70,56,57,60,57,87,78,5
94,85,72,85,80,100,76,79,84,95,79,87,93,75,4
111,115,98,96,68,128,68,96,67,111,71,116,123,100,1
79,75,59,62,71,89,71,70,66,79,66,75,76,63,7
83,95,78,67,71,93,75,66,70,79,78,83,88,70,7
51,54,70,50,51,70,55,33,52,49,52,56,69,55,5
71,75,59,58,67,70,67,55,66,71,66,71,73,59,7
87,83,71,70,74,88,74,72,71,84,75,88,90,68,4
79,87,71,63,66,84,66,68,71,84,67,81,82,64,7
107,107,96,92,66,122,66,98,67,112,71,108,119,98,1
107,99,83,100,70,127,70,98,67,112,71,108,130,101,1
53,53,78,75,52,79,52,69,53,53,50,53,78,65,5
63,75,63,68,52,79,59,69,53,53,53,56,82,69,5
71,63,55,68,67,79,63,65,70,75,67,71,74,65,7
115,111,94,98,68,120,68,99,64,116,64,112,128,96,1
59,49,46,59,56,63,53,62,55,61,51,54,67,50,5
106,89,79,103,71,122,68,100,71,111,71,103,118,96,1
51,54,59,46,51,67,55,59,59,56,52,53,69,52,5
107,116,99,100,71,123,71,96,70,109,66,113,127,103,1
54,54,62,59,56,76,52,68,59,60,59,60,93,79,5
111,107,100,89,70,122,70,86,71,112,71,108,119,98,1
111,107,96,100,66,122,66,98,63,112,63,108,119,98,1
107,107,100,100,66,122,63,98,63,108,63,112,119,94,1
96,79,59,86,79,105,75,94,82,102,74,92,97,80,3
56,60,59,57,56,72,56,62,60,71,60,63,82,69,5
87,87,74,90,71,110,67,101,70,111,67,106,114,90,1
54,57,57,55,57,70,60,68,64,73,60,66,74,61,5
108,108,98,94,63,119,63,94,64,111,68,111,125,102,1
102,106,97,94,68,115,64,92,64,103,64,103,118,96,1
98,102,87,85,80,113,80,83,88,107,88,107,113,92,3
89,85,72,96,68,113,68,100,71,107,67,99,109,83,1
68,75,78,79,71,93,75,100,82,109,78,109,112,92,3
103,107,96,92,66,117,70,94,63,103,59,99,110,90,1
109,109,92,98,92,114,87,101,89,106,85,106,114,94,3
100,100,96,90,59,114,59,83,57,92,57,97,110,87,1
112,108,101,97,63,114,67,94,64,111,72,111,120,98,1
112,112,98,97,70,119,67,94,68,111,68,111,120,94,1
106,111,94,94,64,125,72,96,64,112,64,112,122,99,1
102,88,76,94,68,115,68,99,68,112,68,95,113,88,1
116,112,99,100,84,118,79,92,78,113,70,104,112,92,3
79,87,83,85,56,100,56,83,56,88,56,84,93,83,1
104,100,92,90,92,114,87,94,85,106,78,102,119,90,3
96,100,92,86,59,105,59,87,60,88,60,97,101,83,1
73,77,64,76,82,105,85,91,88,102,84,106,115,91,3
108,108,90,94,93,119,93,94,92,111,92,102,115,87,3
102,102,94,88,60,113,53,87,51,87,51,83,104,83,1
73,66,72,81,53,91,53,75,51,68,51,68,77,71,1
107,103,85,87,93,113,88,85,90,104,90,104,112,89,3
83,95,88,92,84,109,84,89,78,100,78,104,122,96,3
95,95,92,96,75,109,75,96,70,87,66,83,117,100,5
107,111,96,92,78,122,74,90,67,99,63,99,114,90,1
111,111,100,96,66,117,66,90,67,99,63,103,119,94,1
99,75,79,100,70,112,82,94,79,91,79,99,110,86,5
71,71,70,72,52,82,56,73,53,75,53,84,97,80,1
100,100,92,90,63,119,67,90,67,97,70,106,114,94,1
99,99,90,94,57,110,53,91,53,85,50,73,90,76,1
73,73,75,76,47,85,47,72,50,66,50,73,90,76,1
108,70,98,97,67,114,60,98,68,102,60,89,111,94,1
92,97,94,87,72,106,64,88,68,99,60,91,108,88,3
97,97,94,87,64,111,57,88,60,91,53,87,104,85,1
75,79,76,76,53,94,50,78,53,75,50,75,91,81,1
88,75,83,79,60,90,64,85,64,91,68,87,96,81,1
102,98,76,78,80,96,80,83,88,103,84,95,100,79,3
98,98,79,78,80,100,80,83,84,95,79,99,96,79,3
106,111,91,88,88,113,92,83,88,107,88,107,109,87,3
77,77,76,70,53,96,56,79,59,83,71,99,104,87,1
98,94,87,88,68,108,56,92,67,103,63,95,109,87,1
111,102,94,99,71,122,64,96,67,91,59,75,100,83,1
99,99,81,83,84,100,84,81,82,96,82,100,104,81,3
68,71,74,71,51,81,55,70,52,71,56,75,92,74,1
83,87,85,92,75,104,71,85,66,87,66,83,100,81,1
99,99,99,92,63,113,71,92,70,100,70,104,112,96,1
103,91,92,96,67,104,59,96,70,100,63,83,104,89,1
99,99,79,92,90,112,90,94,96,108,92,103,110,86,3
79,83,79,78,56,92,56,83,56,88,52,84,97,83,1
96,96,81,79,79,101,83,80,85,97,85,106,105,80,3
100,109,92,83,92,110,96,90,93,115,93,111,114,94,3
104,100,81,86,87,105,83,83,85,97,85,97,101,83,3
87,100,89,83,56,97,59,76,57,79,60,84,93,80,1
83,83,81,83,67,93,67,83,63,75,63,79,85,80,1
87,96,89,83,59,90,59,80,60,75,60,84,97,80,1
95,103,90,80,93,114,93,94,92,120,92,115,115,87,3
73,81,83,80,63,89,67,79,64,81,64,85,98,83,1
